,MGH258,UKF248,UKF259,UKF313,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LAMB3,-0.0030865078796733503,0.022156936589054974,-0.023489140564151176,0.06050027497427119,0.02137953498750633,0.05584982537872625,0.047521417908996055,0.0010144285715136317,0.07716706368982598,-0.052356258713662354
LGALS9,-0.0937574068521196,0.040625789060951385,0.004688637646745198,0.05246990877576582,0.052872681494594544,-0.018926728672707855,0.040555860496016914,0.05875916471597405,-0.020027379445369396,-0.022832515004201658
VIM,0.0333788525222397,-0.006787452613772591,-0.09331253959673924,-0.08011190399315281,0.05353046625504997,-0.06339081995283051,-0.12752788919917202,0.10777044941871602,-0.020187005039730057,-0.03955734903380085
PLAU,0.021863162389136923,0.044902213540247066,-0.02076332275140782,0.03614630272715226,0.019721758472905443,-0.009186966719073559,0.004822669027710768,0.08201513490249554,0.021041999905101638,0.022662728898136447
TGFB3,-0.020294489820432943,0.08005026867080153,0.031081001574654647,0.09004834633583161,0.010590283447256234,-0.007293128014693614,0.04896769980957894,-0.04329819587969941,0.12599576001995752,-0.01104836180598841
APLN,0.059815708931789294,0.08690378598230997,0.03474230430680118,-0.019407301149327413,0.08064186387743455,0.017280401709355506,-0.06513296431207824,0.054358259451918745,0.06684517468941685,0.015598322585168599
SHANK2,-0.01708593278186491,-0.03089938689491917,-0.003946913271788464,,,0.01765633811665407,0.02795659998525737,-0.021287166041998533,-0.028356742528400338,0.05471209517750697
LTF,,0.04284567375802775,0.03820461235206202,,0.048022647765521724,-0.02142226196634908,0.03984368860691866,0.041646920649816496,-0.07766832393503445,-0.034113709144499176
PYY,,,,-0.012427738094670508,,-0.030031579561748987,-0.024493057918680287,,-0.04179810101456315,-0.018751065913542923
PENK,-0.014866450156462378,-0.017254344107048316,0.06463909997351898,,,,,-0.024987488470687973,0.01267404651845271,-0.00874245150367772
CTF1,-0.03957362388795476,0.0329977518293037,0.015948627347252,0.00235365125012534,0.0006432418145445961,0.00785516968851717,-0.020868720707042845,-0.013752990623538377,-0.010190225917039674,0.017640598050512782
COL3A1,0.03601812446357987,0.11728919128178025,0.020651843199082077,-0.0788590487945151,0.11627753303711139,0.044343261810959954,0.08395257828665484,0.0521512697697631,0.08053823016818602,0.039020037746792906
S100A10,0.08829423513901404,-0.045536121792456294,-0.034959258229239364,-0.06938112087396885,0.042175540429881093,-0.062088282738896175,-0.149851788195489,0.024462709493032204,-0.123328055825016,-0.13100302018827564
FGF13,-0.00031051363925338357,0.00934963354975243,0.0451769471309023,-0.01557164296231552,,0.07319799015791957,0.0740894503243672,0.006331535290620957,0.02820725339868216,0.11851475591465434
SEMA4A,-0.02427971128741302,0.010424673814460451,0.05237306708689604,0.04587817602574679,-0.023078010797656295,0.029848162188215937,-0.07822226376856588,-0.031194514201933886,0.04857052184194772,0.03282952870841105
EFNA4,0.12050810737579586,0.00352900311553028,-0.011094619805229342,0.051865927115353476,0.009944476657374945,0.025215486399254472,0.03561255115419871,-0.025981277566406176,0.007259039431649651,-0.06590965887690359
HSPA8,0.0327998033162343,0.06240690627658528,0.05777941077877983,0.08466160403076312,0.007482561319141659,-0.018448328665836077,0.0008524791220365835,-0.06439046290798617,-0.030006484974147048,0.026078611535863754
NPB,-0.017652012267958078,-0.012140045622677448,-0.012483073169154701,,-0.019736003120409986,-0.015476797160293468,0.07096263668069733,0.018337359924346874,0.021062702478044888,0.051210037588105224
ULBP1,,0.0685055144865153,-0.021392237862678232,-0.021801910265472624,,-0.012399116522060922,0.01764350622439638,,-0.04481724225778378,0.009762284965242202
SEMA3E,0.017484776326611825,0.007070207700298516,0.04320565866597941,-0.018343697232633387,-0.05371606526659862,0.01838100464042947,0.0017900660819338326,0.05078480250511163,-0.04025589060480299,-0.047579359395374624
FGF3,,,,,,0.05985980725387489,0.05330121030027798,,,
ADAM9,0.04902178954038837,0.007984385968075844,0.00795996391113534,0.058270230443605533,-0.04829555828711465,-0.03863421952028874,-0.07044391646679346,0.09608141390135781,-0.05805671357152135,0.0571668757558468
ASIP,-0.04240443730345358,,0.08782205663875615,5.451631886569088e-05,0.05743001562441813,0.02842670865767264,-0.021545956790199085,0.05444481643295572,-0.03648908725627599,-0.0025508336487803877
IBSP,,-0.007962208358258067,0.005311599520122528,-0.02270307514356262,-0.06149247137318946,-0.0468398392855116,-0.09454833898477173,0.13160783724900577,0.1418252056732372,0.025102814169156853
MMP12,,-0.012330317120538014,,0.013327667590823508,,,,,,
FAT4,0.026793835908300197,-0.04044190930517664,-0.006604392072925126,-0.0013163807611503001,-0.014528246144232199,0.0237895058417601,0.02831770006253008,0.03869406680155183,0.026629390233880435,-0.04070279080742215
MDK,0.03341817243111095,0.05292037700517493,0.012684097023942204,0.059880490437086216,0.11433663380607721,-0.03457760831660506,-0.013125062844853565,0.04390798447163174,-0.030480995185379993,-0.035907503043712104
BMP5,,,-0.003665093814189616,,,-0.05067094408944428,-0.018431358993013146,,-0.014338631781996312,0.07398409358284185
CAMP,,,-0.00918369960378353,,,-0.03506863315053047,-0.04874585335741364,,0.07989999357706988,-0.02574182391662944
HSPA1A,0.0017242897752704166,-0.03412022337361348,0.014114149903535322,-0.06330657594593321,0.0379349421592382,0.014247757160065716,-0.05952106020957646,0.025834440310253455,-0.027869740877862263,0.057945768193143204
SOST,,-0.01909941993275232,,,,,,,,
SEMA3F,-0.029873255766093253,0.08686049510263731,-0.023460508483648872,0.05047339147520264,0.15048885384157862,0.04720096431883731,0.117228233677956,0.1510690460715303,0.12653656553405493,0.05397190683431862
ARF6,-0.0602557897681142,0.03639044895759606,-0.005817735753834632,0.005191700449860411,0.0069343826631990055,-0.06199430456452937,0.04772710713935763,0.025943637669477458,0.03465158604472776,0.02719102488478231
IL6,0.027667592401690196,-0.0006823402024189306,-0.009272345411196238,-0.03533667887517601,,0.012417800033120454,-0.013767757384444265,,-0.0014912292467670518,0.012161658868796079
CALM1,-0.04148490209210191,-0.009652663532624393,0.019684120451549922,0.07873142326365047,0.02494075213045311,-0.016828236006058112,-0.014329959569202001,-0.0417420936595826,0.03687771596120473,0.08170321700268608
VIP,,-0.018535763542719415,-0.01949263523111854,,,,,,0.039686556829330734,0.004198987789383063
NMB,0.005294724909909199,0.0024292620421574847,0.06985518093029372,-0.06773591754988513,0.014300638858791922,0.057958706479216936,0.04196093862561965,0.00032964650976084655,-0.03224986792264709,-0.05331114200713675
CCL26,-0.022262637349521785,-0.013835817610556007,-0.012430561115106993,-0.06092767703911265,0.006560132732378578,-0.044868600927515316,-0.01473041015321917,0.01698463243317529,0.09932365449169431,0.01315302226201384
FBLN1,0.037236702988077526,0.059862719665184576,-0.0004926686720049064,0.06335839146115604,0.01515294341463978,-0.008764579333718697,0.0819681455246853,0.08655996261083909,0.01999451393439593,-0.0061189017002155855
SAA1,0.12782025294907778,-0.046417769956489996,0.018933260819341147,0.12452151268121005,-0.017980406900590797,-0.05891118599848956,-0.09334733492855615,0.06301511804624949,0.005137333062365912,0.009199566934549671
MICB,0.04452512805743183,-0.0061364600910432995,-0.023371383167714237,-0.024341461159991945,0.00542774697917448,0.01581069570275363,0.005363906263850627,0.03698798964722313,0.051933784450343606,0.048994737757908115
MMP13,,-0.014589321673615789,,0.06908392117288498,-0.010934290450749496,,,,0.02454712658890999,
F13A1,-0.022411848583741813,0.009643707497891067,0.017644086704029976,0.07143816286470592,0.028228410504365035,-0.024815530581095903,-0.11973700306130138,0.09584545230197561,-0.02406754440993426,-0.03774921065194692
CXCL11,0.1222194723425856,-0.03449673939029023,0.12985361712184704,,,,,,0.025343532567195345,-0.011368167880531965
COL5A2,0.04546068646056554,0.08721670325081972,-0.04231892470367185,-0.040876157813320955,0.09008198139492704,0.016551936751331337,0.05149242200079377,0.03133164573763732,0.11685234965175696,0.006564281402338032
EFNA5,-0.013206651039272365,-0.0012805094147545798,0.013619346901266755,0.008692157757214915,0.011891698878530919,-0.03534214767918592,-0.05639042873091482,0.00038014413843057956,0.021948780518072683,0.032923479710221186
AREG,,0.05936712343875026,-0.008542799096359528,0.00389204698961804,,0.07284544573686029,0.002988254548602079,-0.027351808737798324,0.08491866898268792,-0.06656912739166257
EDIL3,-0.014143441987611857,-0.0060762772108532365,0.04044083424468165,-0.09256634124425905,-0.04312073456044667,0.016278703611568836,0.1288063366299765,-0.04414170772659306,0.1341344414222976,0.12131013388830818
CD86,0.024619117639223705,-0.021421928346463552,0.030068040637009297,0.0035242782345490387,-0.031174495734922404,-0.024705369193135696,-0.04806182671337029,0.05324012168666357,0.03757429819488484,-0.01492009254981146
AHSG,,,,,,,-0.000704756606893198,,,
WNT9B,,,-0.011327116434938953,,,,,,,
HRAS,0.08909934417493386,-0.009188010580564189,0.06166656868702701,-0.028337836120937262,-0.008671682548756731,-0.009540686081322036,-0.0544167997420318,-0.008410406956259966,0.06328206210779336,-0.029549428105206436
C1QTNF5,0.10871117223630063,,,,-0.0034643385006320727,0.07308503369552088,0.060433623626945265,0.05274391201086097,0.044418144369511754,-0.01100513513407671
RLN1,-0.014866451391238244,-0.012702694661323463,,,,-0.023013066375077544,-0.02306008101476089,0.032507699551896814,-0.023565245191388334,
COL4A1,0.11932407377470633,0.13388065244904848,0.05381212319088432,0.10650713213066776,0.12242758673763258,0.13351545841959686,0.1864421932090834,0.0765728832852227,0.10803994235576168,0.11031567040293624
CCL3,0.022248552210785418,0.06701902415803616,0.07138096412773588,-0.044887221186894456,0.028298337602115125,0.0062684957761793,0.021351294939013,0.04971303528305473,0.020345056141641654,0.027625278653101035
BGN,0.041943709084370236,0.09358969476561978,-0.0026526687567664147,-0.042318755940037124,0.0973074700910571,0.07822753473444163,0.13764912080240624,0.1076944327119015,0.11060944758492088,0.11633114982510111
RETN,,-0.017122070687064166,-0.013976231029725271,-0.0122413249683537,,-0.038067748339783075,0.042221109478552635,,-0.01885148260973065,0.033462702187606094
S100A9,0.022031522710663113,-0.05391511669867396,0.008151748350063793,0.05647033922092749,-0.013654447965373847,-0.031154992556455943,-0.13374618865744237,-0.002809583790746252,-0.020551619292130695,-0.08997768084683382
HCRT,-0.016846761860379655,,-0.029302846640052133,,0.002569088871374349,-0.017753413403280675,0.06933860424896666,0.02572524940021297,0.022367479336893686,-0.019838307870554475
FADD,0.045080454731898076,0.008583308114365746,-0.005307828342656626,0.050822889653797595,0.010370428854252173,0.006223296804089802,-0.0074933037065410485,0.08618079680842317,-0.006995747904503325,0.020560165677121392
ACTR2,0.006544654051482621,0.033234616230261735,0.0008708241861005162,0.05685148075150822,0.03272994723848715,-0.018233418840198277,-0.02009915498985659,0.04812843182415353,0.05234805186367176,0.0437763044674419
BMP2,0.018933466073190033,-0.022884930417133343,-0.03108890425509552,-0.031628530626999204,0.06719167131662002,-0.022419659626116764,0.02606745287093807,0.009166302078053246,0.017582186358585807,-0.01642027312706258
PDYN,,-0.019988866549135346,0.019757267311177207,,,0.01829682046065593,0.044947705972998464,,,0.11090950569849813
CD55,0.08534295186747748,-0.003630803720328336,0.015991357889773895,0.018388013029791827,0.005755508057262035,-0.05671267644413482,0.06245398428746356,-0.023160766520853148,0.0875288334722583,0.03339021429332792
OSTN,,,0.06410834831220188,,,,,-0.019813002833170754,,0.04859935613822733
PDX1,,,,,,-0.007860010567562513,-0.034931675913019974,,,
CD6,0.01546417368830226,0.01747161532018096,0.09021187237699428,-0.0022376664581376503,0.03522990071785949,-0.026980653404293734,,0.05335797383709252,0.019925026477163824,0.022445513333588827
IL16,0.029653148322126233,-0.008120344294533267,-0.03625203568978344,0.06096153985717152,0.06773789078753488,-0.0011980011016977893,0.0051348356561692985,-0.07822333952959752,0.017779727584186878,0.013710101612387292
LAMA5,0.03919436193605054,0.04961501894917036,-0.014164702107717671,-0.006864834451886023,0.016193741716585008,-0.007292642528664598,-0.029830321641186496,0.11369231888820745,0.0861925407237615,-0.02366066240450136
RGMB,0.021499276060572302,0.04711208407468101,-0.039847418558938995,0.019545732367548037,0.010171465981678085,0.009333175926979293,-0.05409683372274054,0.03534239420017157,-0.013682332194527141,-0.054456206033461144
INSL5,0.017027873581515834,,-0.01938809382494019,,0.03935348296728777,,,,0.044426183407299445,
IL12A,-0.02831357598467344,-0.026121719123913433,0.07549182682700786,,,0.0044421468130844115,0.025069703105404444,0.03938162058234424,-0.0408823532752135,0.019101628480325504
S100A8,-0.011630103107320433,0.00877165321296853,0.014365590471663366,0.054618098877934625,0.030720314263307118,-0.025480748306339125,-0.08476519450140074,-0.006843868835860826,-0.04997337994756037,0.009583867811054622
TAC3,,-0.05376406541703614,-0.02412384915039278,,,-0.01881216415888742,0.010749193180470096,,0.02158541590378604,-0.0249944788681753
TAC4,,0.016644377706136998,-0.008827139660867024,,0.14028874297920996,,,,,
MFAP5,-0.022854462863054804,-0.01341784701657805,,-0.00832056845448669,-0.03126971019020527,-0.030260274727168496,-0.03513650406954183,-0.009392070969051525,0.14248266730830478,-0.05107036327318948
CXCL16,-0.009324608405657102,-0.0032418945171874317,-0.005281436308149617,0.015414590424580188,0.005768407950673262,0.0335085170207218,0.07057055181506397,-0.03975716222736263,-0.054365483501836315,-0.020960116420069674
AGRN,-0.016904142969404096,0.13871841973858495,0.00941165586682302,0.012061884899348715,0.11923725559553422,0.1360476805208952,0.17556533620168055,0.05315749884251974,0.12090911362322043,0.046487151960793685
COL4A6,-0.01990852523762323,0.002856378289003038,-0.015461286815327591,,0.12974280084677797,0.07421700925672409,0.03927361228219791,0.03493484950972963,-0.054577733227335085,-0.07516986426112628
FST,,0.0692235962654113,-0.013733786982491863,0.026070721124771913,-0.044378713493084636,0.03732673292930833,0.11269430006272226,0.09113741959991375,0.03056670750867258,-0.013594484416984043
MEGF10,0.011527057810333226,0.016270390441406605,0.0033698955059111957,0.05839644679417131,0.029276260387773975,0.05534255370066614,0.03625056504222546,-0.023209834125144903,-0.0353619921429826,-0.03231833280918588
C1QB,-0.05983193071428552,0.02840251814270163,0.09957807272244744,0.13588637526505462,0.07194768772596337,0.015648431546909293,0.022225382241534836,0.00579733801084147,-0.040601660943438714,0.05347325381226506
HLA-B,-0.03861792879632992,0.047932918792688683,0.054610389099091494,0.01619070295469389,0.04047940591658385,-0.018308864474923903,-0.04413184590772517,0.08823939974457887,0.0335820671583915,0.02481057793920631
PDGFA,0.004005559186976511,0.025851873574485932,-0.055290692431077586,0.018428544786206157,0.0802660896848076,-0.05456620453534072,-0.038500922091588084,0.030718160591379457,0.1012549617543934,0.0007763271827787247
LAMA3,,-0.022695416940979596,-0.02167871799459382,-0.004999208738007219,0.01099257758340928,,-0.01815457889443034,-0.022401516748087207,-0.025724279601807166,0.0034266080492337983
DKK1,0.10955905323376627,0.07703615932181383,,,0.06785615434061823,0.014103779764340293,0.010740070374895242,0.1508542271139651,0.04090790864312477,-0.0019512337281149864
INHBA,-0.01854588939972861,-0.03874604056386945,-0.0012764488406329458,-0.018148543644989187,0.06523192883584482,0.007238205450325747,-0.0013548606780485477,-0.025232974391885925,0.11715302313102444,0.026134108637650984
LEP,,,,,,,,,0.0450883187639978,
IL7,-0.022112536042792216,-0.021841522775722943,-0.018749882129354786,-0.020078334217983343,-0.0030797997477928917,0.027606941905114563,-0.010537494138517673,-0.021000038591611276,-0.03208039256413072,0.0451316612358555
FABP5,0.051611496486066354,0.045423456668787394,0.007692144788679511,0.11564488071883339,-0.03851825358547873,-0.0056979877422357085,-0.009463548283083698,0.05422637008679403,-0.0500138053598356,-0.06028610091632633
CCL4,0.021995973297849414,0.06244043528566659,0.0667127139526781,0.011810537361420417,0.06403710403341893,0.028604140120403767,-0.02556060318539249,-0.0008472946579770264,-0.019503468693378864,0.02065264692323711
FBN1,-0.022099783931337977,0.020762187580107814,-0.02671574421886498,-0.026837279594360334,0.10717261437261312,-0.03306688207712325,0.03776316163721062,0.10384534980715675,0.13816052196753328,0.025324989334419828
TCTN1,0.009937188299528372,0.004333743992748919,0.0268816086958286,0.051028278199330625,0.10182285459578751,-0.05178979255017824,-0.00145575081225221,0.0512015692702291,-0.014267552943414757,-0.010494775962490406
NCR3LG1,-0.017646328945180676,,,,,0.012234012205748315,0.0179119238071766,-0.021000049741900395,,0.06358101951403052
BMP7,-0.007201711414892996,-0.015142734745825016,0.02225200195910845,-0.026015130854052267,0.0018922486376379737,-0.10327658852517432,-0.00659475226823536,0.048957657438560696,0.0161206193323898,-0.047135513094920874
NLGN2,0.013098548171439257,0.002947890713575752,0.019328888693787925,-0.01920844105503511,0.03240787322966304,-0.035598601118395225,0.05571973489278224,0.013332624599547375,-0.004919663071823615,0.032960699929122726
CCL25,0.01805741905568315,-0.028813049465194668,0.08420596433056708,,,-0.04315349977831308,0.0015364906360341222,,0.022324124866470924,0.08029538670532348
NPNT,0.030785603731636312,0.006962630972613631,-0.004504624781542735,0.06822135889242958,0.11884148725993673,0.09372168204643246,0.03580905467197096,0.11325353074048072,0.011506136582510127,-0.020499301047017644
KITLG,-0.023202857350248355,0.025027142295209956,-0.0023448665090449144,0.046829655332975444,0.08702842208181064,-0.00850301325922191,0.10170240715755549,0.016005840832626368,0.03976190733032879,-0.01588358289533654
MADCAM1,-0.014866455095567692,-0.007256579287654091,0.0054461506300257255,,-0.057279482179265054,0.05394281542005903,-0.021315501786813032,-0.02780318443202832,0.10470559277249797,-0.03774463547519963
F12,0.0014947510131106793,-0.003227461682475565,-0.04755544957103512,-0.03264999669647891,0.017894956151003456,-0.008558365929111123,0.011127723421051252,0.05194287850039322,0.043259378492242304,0.018234644684635298
S100B,-0.05523497138778267,0.04697050414132993,0.054894805312443076,0.07106442389069074,-0.08805239578987129,0.04444512713590708,0.11536117148079285,-0.06310343869987975,-0.04446904426045921,0.032024047986125716
IL27,,-0.01897342494506586,0.09745107919599681,,,,-0.025854038099865646,,-0.02314496554316385,-0.019812931786487218
CD99,0.08955834543156112,0.05914860307849337,0.021156999160012898,0.05568781092123431,0.10429132769209705,-0.025278990749866698,-0.017952491623298945,0.11051916285854158,0.047951819180405725,-0.06317124623800083
PDGFB,0.003799328849412924,0.12399877955561743,0.022868552756368243,0.129553788597251,0.08910086825802395,-0.013405379744950778,0.11047440776043496,0.03788558901146899,0.10506232389323873,0.08455676278740194
CLEC2D,-0.054808467323621254,0.022775003026445386,0.013498989269666613,0.02533610586848879,0.05964883500849518,0.0007732821996171025,-0.008893675352064997,0.06089387881505802,0.0746956337679117,-0.059834768889209716
F8,-0.01658291675049534,-0.07331907267609598,0.0665617504652838,0.025234151966806225,-0.02503982281363943,0.02131804716125737,0.040601180887799994,0.002046722855822831,0.02105988693505409,-0.03266576438043912
C3,-0.018405095494310374,0.04907387994354301,0.010444056031401177,-0.03354977039431734,0.07398310256744157,0.041642910962607936,0.07368311811359265,0.040623566375887335,-0.06598693340195963,-0.022823367447360143
DLK2,,0.021019293097490753,-0.017410450764279713,-0.027880380037996328,0.15354384584584851,-0.010869558625453739,0.03481703671470461,0.023035016051126424,0.03980158046016111,0.026730450807655386
TSLP,-0.01464920303668028,0.008679677970472342,-0.040457527515286494,-0.014805065004293887,,0.02215790145916159,0.007769861157870532,0.043734711632862945,-0.02287172138662842,-0.01536334254032653
OSM,-0.013978462855700494,0.008805314048905662,0.043893677404789624,-0.0002481105225430589,0.08904457082406668,0.004122379474706352,-0.02379486264326105,-0.008480082062459968,-0.01627476560716651,0.03466451569114933
PRND,-0.014866453243402624,0.010396009025102248,,0.058260429553537184,0.09794071388831696,,,,0.010819164006367718,
SLPI,-0.04707545413090233,-0.041151429450476916,-0.012531084682601253,-0.00020610163185718505,0.007151394724993642,-0.03305987613709332,-0.14316308786797566,0.03013624242066726,-5.948843784445055e-05,-0.02962421146722403
AFDN,0.04315955565396036,0.06662660897881172,-0.022507587847494463,-0.04013671361920436,0.0494027413435022,-0.007735631461443682,0.008328076280445776,-0.027290307883765,0.07108156158540317,0.04325861835414636
KISS1,,,-0.0182026759401031,,,-0.03156492343224151,-0.020391797905946113,,,
ULBP2,-0.027943994320420256,0.06072864598407728,-0.011065566540481468,0.06365391792796679,-0.014142916860282635,0.0491901096928108,-0.040746611387203605,-0.0314101363956337,0.04960721714194575,0.04969469509398701
ICAM4,,-0.012517831745467643,-0.011327115282921418,,,,-0.017889791022296164,,-0.028506918346903443,-0.022028914681348755
ANGPTL1,-0.05780346800998253,-0.03877143883555875,-0.03630944154945766,0.07800731658049512,0.039980733945174686,0.03321695074273259,-0.010525792453148476,-0.024950087472796412,0.02063363400880527,-0.022262664099775654
LTBP1,0.06807725370830148,-0.0017607210952570768,-0.02619758630799999,-0.05784216819638501,0.06911156051559102,0.0026753793656501463,-0.014275972331542331,0.05870748444771125,0.11750887260813687,0.0005252973540852379
NTN4,0.018043704205593883,0.009195901482203818,-0.014909099345816678,0.06564579783116684,0.08781881263064613,-0.01846674202650506,0.07940974337466149,-0.038579265183799255,0.06812567930546432,0.014535402785307128
APP,-0.03098322475925639,0.01285776081928167,0.006370449035260531,-0.008595116940271362,0.029687098964032616,-0.008090753247656825,0.05252568035272157,0.0760810535327195,0.06854507309369699,0.094880806092818
RIMS2,0.20784617188617288,0.008114753749127809,0.07582860961769647,0.005307943622297167,-0.03182640646960906,0.014664643482487298,0.09226656567687551,-0.029547992093119785,-0.014462388851533982,0.031097188400265183
WNT7A,-0.015292247581702882,-0.026153380091703936,0.01775217475300676,,-0.013694091959574155,-0.006613212722773924,-0.0036273213156784146,0.03894202744935614,0.012898999942998247,-0.06803154909374969
GAST,,,,,,,-0.020391798274923937,0.057362119211571756,0.05683989056735764,-0.030653595339143067
GPI,0.03349888150141437,-0.0705506363450681,0.012879200193144673,-0.0014736020183260853,-0.021431273686910467,-0.027284955590189012,-0.004628486579948915,0.02786020997354372,-0.07268078008597476,-0.04608662836211528
IL1B,-0.018545896808859312,0.05329877500413691,0.042879753562552234,0.08353216169122459,0.13108476309986597,-0.011145770710198644,-0.05744629360154968,0.12673289780574534,-0.03183464221164911,0.09521015226157709
SFTPA2,,,,,,-0.003447057605731266,-0.01762124486097961,,,0.03518145174371385
HAS2,0.053600881924711324,0.028243157785595965,0.03896103129746281,-0.051399772952488196,0.019475504750485376,-0.030483055975857105,-0.009271780399604235,0.06284876375878061,0.002901924325357793,-0.03731852165753617
IL11,,-0.018973429823434924,-0.021867885209143036,-0.011860147338797644,,-0.009144563167062164,-0.04646556685911182,-0.02547602201188856,-0.02874514058817438,-0.04682084323223807
SEMA4B,-0.021315394059638747,0.05111212260525959,-0.008562861486152866,0.07241549969465011,0.03062501244044037,-0.08071429302222577,0.07278928063364616,0.053197411253327186,0.05242910947299206,-0.003341032127775354
FGF12,-0.03921636276681092,0.08331083694026742,0.040852430198233834,-0.03101744831099022,0.020985193028637918,0.05349739302831201,0.024982725482738284,-0.029291156346496254,-0.02658735008467213,0.0905725506698046
CP,0.049992830336420456,0.00021435379991241414,-0.0037501449078445447,0.03289048140562874,-0.02269559119581833,-0.05439103780049422,-0.06778021611258465,-0.044741632358335746,0.006350035950658561,-0.05381683625420033
NLGN3,-0.027686426616941595,0.05591068699044923,0.0015523268624224864,-0.003073016340543183,-0.012612508970862019,0.003176175648108124,0.118637803791618,0.0747393366153824,-0.03599455266609147,0.028042940902216047
GZMB,-0.018369187140843613,-0.012997170971671836,0.06578525593318281,-0.017820663312953403,,-0.03220236066515983,0.041096653341738905,,-0.00963679424617206,-0.020835321669807946
PROC,-0.03326967317551782,0.06539481883563956,-0.02709162771715128,,0.0935224114035833,0.06315302447312736,0.05416425881962059,0.05392175160236178,0.06423987813545196,-0.028289007241160156
TNFSF11,,-0.012885016734356904,,-0.020078332831033663,,-0.021235716428078782,-0.02154067337241319,,0.20223000972137326,0.005638355297207804
AGT,0.010236338782576118,-0.012738988051599011,0.00019319965924252612,0.038005778784020464,0.06153313840326183,-0.09508752690661164,-0.05888430121268379,0.011574406366359716,-0.08958038430834764,-0.02304713949631797
PTHLH,-0.03899241463035075,-0.01597578534986014,-0.02104869957678733,-0.031360247609237814,0.02896279429020489,-0.01099967283990775,0.008233782405142094,-0.02677734266090054,0.014354053228161613,-0.008487635888248423
COL1A1,0.028466118772861274,0.09380228764127475,-0.01468820661702098,-0.06333730770663776,0.08102619132144363,0.0616759102040607,0.07194013978831709,0.06429227772464813,0.07564635686983474,0.05351951562444615
LAMB2,0.030304648549254815,0.06304322458768748,-0.015991499626859095,-0.022128008396336607,0.034888897457793895,-0.013926114652845448,0.10333427318424487,0.0808317537766738,0.13806353433409102,-0.012148390951655525
DSC2,-0.03091711177035136,0.0021031034698683533,-0.03232078121436087,-0.03719083689774587,-0.012214541396207862,0.0871728234442056,0.02139323652073631,0.009978939062170327,0.016905079903310378,-0.021698334768140665
WNT5B,-0.027570472836703153,-0.026994984802179805,-0.013827628629023113,-0.03077549011971771,-0.042388205265689975,-0.04042629432447439,-0.0056444574742251985,0.06329910723859435,-0.025432331949296717,0.0016597099128995388
LEFTY1,-0.016508107821012398,0.014871771105883677,-0.021377735137418342,,-0.03436453286648032,0.034773065768058,0.016272641185834928,-0.03413454096319439,0.050864267945037664,-0.029942800057135475
FGL1,,0.1742144440881495,-0.012324304817131052,,,-0.031133616883021624,0.13512204889641138,0.015340679443563656,,0.10128684266012196
CXCL5,0.10679634710559288,0.013306602670810313,-0.011327114048617307,-0.022022912391661417,,-0.0330769356139979,-0.06956243625687035,-0.022238243732624105,0.08745565870623653,-0.04832881067150267
S100A1,0.06975872899497793,-0.03869369080557073,0.020804701622355808,-0.01416416881875489,0.05448672263972649,0.025009608422162214,0.15384703184409854,-0.08926327903985261,-0.01218995811045608,0.0930083177908239
C4BPA,,,0.02356525984933132,,,,,,0.012530294626612244,
NPTX1,-0.022262632453847422,-0.04880627623502535,0.0006707303204461251,0.15140500126055434,-0.06550773753978607,-0.05928518394978928,-0.0198820246473385,-0.02011589391773175,,0.025972685895757866
TGS1,0.019139852896914496,-0.009925434347862009,0.01712668053014909,0.05579724614678455,-0.0034937967452095845,-0.043453083927263755,0.038127748869503535,0.07736806545668024,-0.005517732474700773,0.0016581812176156379
SST,0.0535608166672609,-0.0336798154798942,0.03255268243780336,,,0.077909903449167,0.01336038207125713,0.007887737746401804,,0.05528654324371785
IL34,-0.0020708242343955283,-0.0031499238129209183,-0.02864020097194058,-0.03135154158152647,0.052153782656328924,-0.038013409164348574,0.008474179824459081,-0.011273943132384489,0.03541522816615004,0.05054386728643135
DHH,,,,,,-0.0014777024504461392,0.014180344960182723,0.05195105743047114,0.06993992055462359,
XCL2,0.022487447803321663,-0.014427470233694043,,0.05921289715127176,,,,,-0.007751667472937231,-0.02226264904780549
TF,-0.02398792069338081,-0.047534876727388396,-0.004288407665846424,0.0108972492060336,-0.06378305061885539,0.03011591524863067,0.09349291139530982,-0.08462092592437266,-0.016415824466027972,0.0670298879842396
IL33,-0.03250738695321103,-0.061311948181096004,0.03451164018971675,0.006758029068557772,-0.045031894219486765,0.02011112421683877,-0.04194198501221723,-0.00550253057951284,-0.0348799727025367,0.0271130278178292
RBP4,,0.0007733748166344436,-0.023064586683280115,-0.018083874395020023,0.017012180180993316,0.017266708536049384,0.07556907454412018,0.10360058562506809,0.014587059823835156,0.08599830282365219
CCL19,,,,-0.018214193276069025,-0.02806396930936071,,,,-0.007822067857289524,-0.02866347472105551
CCL20,,-0.012121287763270924,0.01249341417028715,-0.017952696810066338,,0.01958777299978786,-0.062046259526976406,-0.022401528938146932,-0.07621267410210897,0.023841662487190524
NAMPT,0.06621368885269598,0.00567410341187292,-0.0065563457482042,0.01298528887897878,-0.01794153159238876,-0.010455249032748025,-0.10450355397927771,0.05823706375234968,-0.11613487345654779,-0.05508534004827469
