,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A2,,,-0.021588330801685013,,0.0007160793967245978,0.030799648041140805,,0.11195946649647867,0.022412115352653285,-0.024135547149137477
LAMB3,0.0028847820817791405,-0.027540344439592877,0.020786799715365612,0.05367254796001153,0.04156089361023017,0.042104681155287677,-0.012350686828503273,0.009214300426583817,0.06074566684990649,-0.05371829196617276
LGALS9,0.06664150046113271,-0.0036796003859964153,0.022608527850030237,0.069832375122425,0.06691776981123367,0.0019006509598162515,-0.05805844255374507,0.06121679721609971,0.016857045928968268,-0.046705087989339346
VIM,0.022148906731368424,-0.029095446295095195,-0.004719336639475274,0.16092862001460195,0.024714735655829944,-0.08286943650376359,0.057553759096908796,0.07676189627914023,-0.009470440514858371,0.09891348063554983
PLAU,0.08722625806661907,0.033744058924356043,0.07799118208178843,0.08536228138553581,-0.007887349039690439,-0.01171375849770632,0.09201093134185284,0.033418242416749004,-0.014193724468926873,0.03726683317236433
TGFB3,0.1057346937272901,0.04012987269566787,-0.03792486198303928,0.040166382430150194,0.03602321485866005,0.03290205300941071,0.03299832205780012,0.001649850270653559,-0.02124267372145796,0.040817750397637305
APLN,0.07595952444292303,0.014105035449762417,-0.06422028964522991,0.12332691997863315,0.023548243276340506,-0.0024778284873726935,0.0010305140146036848,-0.037527159986324166,-0.009388188472987183,0.11035431224531521
SHANK2,-0.012249490807650443,,,,0.014885708029999474,0.028603031850449143,0.04341734353163152,-0.05176244545506454,-0.02534762598110113,0.023154532197749936
LTF,0.025348326312258654,,0.002475449652808044,-0.004631618475094298,-0.0012058523527392487,-0.0762503927604486,0.08469645912562224,0.053571528308926024,-0.023446585752356124,0.11350151383804488
PYY,,-0.01300453136922179,,,0.046130663042335374,-0.0017777156191499178,,,-0.026912118314369862,-0.021994967340601614
PENK,-0.0274370656022542,,0.06949955108453094,,,,-0.026793627722776176,-0.028986520777516518,-0.019306238045364753,-0.004725149543503053
CTF1,0.007110878115680087,-0.013026833323645107,-0.022320618156267156,-0.05150470378740165,0.05683142849304958,-0.04621102083424247,0.13934650894106207,-0.0036651159471709142,0.015422315125867253,-0.0008626768294010306
COL3A1,0.011614818097868405,-0.027803312365567455,-0.020580583299701194,-0.06283348022025825,0.05879740066338836,-0.034711942408816046,0.03084136680129265,0.05869565168630604,-0.0315105212395644,-0.09347669420856689
S100A10,-0.031937711822948855,-0.022303527486680633,0.03650358497229983,0.13735073390342076,0.02604012862548916,-0.04693029692998814,-0.022800057494504075,-0.00785420072694462,0.0032746149468086843,0.0876797775465351
FGF13,-0.06394429767749427,0.03168687623530637,0.09055923004427718,,0.03851211084187455,-0.024277030160945755,-0.021245124042676273,0.030118117909351632,-0.02663348989028048,-0.0020056517587253337
SEMA4A,0.04364515418726334,0.0598877840329466,-0.041687515889734114,0.1669412756992034,0.08080110873881863,0.002183485519177004,-0.062285240421348066,0.04912582322895896,0.09256324722784579,-0.02813075771687193
EFNA4,0.0633274747154901,0.03426274968804524,0.08664686188339392,-0.00319723669913814,0.04993019613731105,-0.019190729254005612,0.07126673602921815,-0.03308030615954087,-0.013622896992737433,0.034535916138510654
HSPA8,-0.03611573796001087,0.083858424125563,-0.01809043202805147,-0.12014544816777219,-0.014418199538404872,0.001230582201063666,-0.06581280702887922,0.01739237810738016,-0.008610909169073306,-0.015699814257384075
NPB,-0.02201855311402212,,-0.06608179770309171,-0.002265674677810963,-0.008824122189762936,-0.004272276637767535,0.11385333939736114,0.004833612806090289,-0.04871303416654559,-0.019129520268884145
ULBP1,0.12730643171124298,-0.022813775426912406,,-0.03352608504670503,-0.002862752294314558,0.04131239655487465,,0.0057845767380679545,-0.03439711869575325,-0.045585144612547056
SEMA3E,0.07266101463255302,-0.01919506061940489,-0.09295124636003957,-0.03774480121618124,-0.020362858213341363,0.08492641735405576,0.01799651563543105,0.0018851527327815288,-0.020589341011467154,0.008306014930311429
FGF3,,,,,-0.017047416708842668,0.08214318568932683,,-0.04095785900640833,,
ADAM9,0.04804304356780844,0.033349474249675916,-0.034236711273548444,-0.04307381402652598,-0.02289038543828524,-0.0748339118257604,0.0849129314254467,0.04417973135616137,-0.030615090937324476,0.04292751728653707
ASIP,,0.004208023220017996,-0.0009715693296589649,0.02924101993873945,0.03389149133607263,0.04808208298178355,0.06029459208959674,-0.004211152265836517,-0.028830481999807284,0.05569942412682348
IBSP,0.08184430130218653,0.006017501314280398,0.0069877055786807555,0.0006376814471165826,0.031364414342978125,-0.018595863502036174,0.009632914050499462,-0.0014235141140683776,0.004187072509916196,-0.03576931104962913
MMP12,,-0.014649411937347432,,,,,,0.01686179689017004,,
FAT4,0.09793013732665759,0.01853431965448272,-0.028112008088567203,-0.07774593750817234,0.04932779137320552,-0.006704452886655601,-0.013195182653320574,-0.040111186522091946,0.015320470312670732,-0.030339250299701307
MDK,0.05196074040894285,0.025057173185481982,-0.03841607751472882,-0.022106283348526004,0.02888768314960119,-0.000852619299762191,0.08066487913918959,-0.011849276701246055,-0.06430972975755457,0.06050565506403756
BMP5,,,-0.028836813500454233,,0.0025671182691379395,0.07675832856088714,,0.019533413665519143,-0.042392038992650094,-0.039143994226922454
CAMP,,,,,-0.00793451164935902,0.0345631152872085,,-0.016876737150853346,-0.02109155469952243,-0.030195114184140965
HSPA1A,0.007359627620987213,-0.03626778843137932,0.03269415593089178,0.09128204083309419,0.0858826520732212,-0.044463512434391,0.007985119571025424,-0.04494821108143784,0.0623941301839299,0.06457462788372897
SOST,,,,0.0529370807419682,,,,,,
SEMA3F,0.06308493125139135,0.018506264400709144,-0.015242896411520471,0.024762465511686402,-0.0014493325877170426,0.028637291588362045,0.017683501212152303,-0.01405386529221337,0.07579605517921137,-0.048606495510397245
ARF6,0.03797631596661613,0.03982767099218082,-0.004132304899019536,0.020507738632414,0.01103922749049476,-0.020196415372119664,0.10232496836482165,0.024886366939999682,-0.020074508770744265,0.0038467228769702728
IL6,0.08200203603657824,-0.014285240661374049,0.06599771906685895,-0.04574745746652069,0.012954395115487806,0.055263588665401535,,0.026231647651493124,-0.010472429193701652,0.0022331876496641573
CALM1,-0.028249913421512007,0.04816260040663074,0.024775583518776484,0.0009787685231081227,-0.017420953377494802,0.0158765048977729,-0.07318682584934087,-0.0747714644488835,0.07103593050603288,-0.006049639131090452
VIP,0.0358897597718763,,-0.025635767022149307,,,,,,0.05168306174600201,-0.03806941473368426
NMB,0.01879449746768043,-0.059112625750063444,0.05508025473531131,0.03537579390591728,0.002433944505692194,0.09435551220317512,-0.062151129376878486,-0.09886653114805552,-0.01770865968074455,0.06761872066588606
CCL26,-0.014229501290098074,-0.03849414681398703,0.024000966843535296,-0.05511931956830341,-0.026660826174049787,0.006555431265251259,0.05131993120820973,0.036951766947246716,-0.002017341155801261,-0.03572202955893246
FBLN1,0.016567637592651705,-0.0038769343553139895,-0.017489914420938557,-0.07349970650544752,0.057869986349017036,-0.028609065673059535,-0.036152454578367306,0.043537179656250535,-0.01744242444725367,-0.0600300632118663
SAA1,,0.10473664053039636,-0.02426196872268168,-0.03140362233219496,0.04169611816611456,-0.03227517594613379,-0.06117214179432117,0.060568870057944264,0.002458742820740154,0.10712475793289758
MICB,0.03911817570481287,0.05285205733838799,-0.02264017362818716,-0.027870068221619998,0.014089652050857146,-0.005833256662023397,0.005296998045061051,-0.016416796695825006,-0.010854201780014146,-0.04169527416770814
MMP13,-0.01342862382815903,-0.013312086101878643,0.03548354244356163,0.1943189075612201,,,,,-0.01930622988918801,
F13A1,-0.011700633555883355,0.02854792971103643,-0.09382269139458789,,0.03203332488384576,-0.017686162857996134,0.05938859429597168,0.06545547237338029,-0.07013653525897713,-0.036187447999403134
CXCL11,-0.021087300679879836,,,-0.0019133886043197915,,,,,0.025896792160073703,-0.02361470801589865
COL5A2,0.06701483199493004,-0.014394629178513297,-0.0018741623114808474,0.02212524603839038,0.0012583356178935924,-0.05053954450871572,0.023499943861904966,0.05548912392636141,0.0020729474509889783,-0.019048984989686376
EFNA5,0.07039607974379347,0.019144934715404054,0.010069765088846497,0.0883044987388587,0.005069082778186341,0.0718118720451395,-0.008767939268647053,-0.024813292890742227,0.035741393305741886,-0.0031340607572867447
AREG,,-0.0020793488706483724,,,0.01749842464476397,0.06160864629847019,-0.029328845182853527,0.07935410471802797,-0.03567788631915492,-0.05864089431623169
EDIL3,-0.053830649564468,0.03996031802558485,0.018022593228991968,-0.02628763232087781,-0.031298997086849085,0.02038102071177736,-0.050231747297472665,0.08032063746552734,0.0006706271043109171,-0.07438765242195984
CD86,-0.027483956695176344,-0.0158402900149206,0.01950927725381816,-0.017991742357050304,0.07632033569749098,-0.0050001664430767735,-0.04627386428676056,-0.018362049302776323,0.057257528466028704,-0.019496608940320424
AHSG,,,-0.02674069961503313,,,0.02489358525442847,,,,
HRAS,0.013094503697789741,-0.007587668036463277,-0.026891212822669288,0.11160468630121029,-0.06724658142275002,-0.014890545986497451,-0.009350121035553459,-0.01047088199665243,0.023493177629221828,-0.02821422408860648
C1QTNF5,,,,-0.04172767643363079,0.011769700623511828,-0.002780772760415608,-0.01998631337551842,0.008905694149462358,0.04183742957550585,-0.027656263860445868
RLN1,,,,,-0.026356118265040585,-0.02772383693279632,-0.020581164928848487,,0.039080004633784186,
COL4A1,0.09687623122385189,0.033819252290712615,-0.008299165495459362,-0.11028460575882658,0.056024591711233085,-0.00827232395767159,0.03072153138739615,0.0024909720828450005,0.005888203630445903,-0.04123563011071618
CCL3,0.0011072760596065215,-0.019940633190792333,-0.025384037762382967,-0.025890875781058552,0.02369583394727273,-0.05802131678776324,-0.02476189209407814,-0.011713461139030816,0.014624325130215806,-0.09600662369916436
BGN,0.06913366133436469,-0.05127297643248427,-0.038064668377487974,-0.04120169275595552,0.05865364215816393,-0.028893160208644863,0.04357560874566984,0.0460902767087181,-0.008438852567562296,-0.02003458317339233
RETN,,-0.012809466480474154,-0.002019264681837645,-0.03684339692158027,0.1033760598916282,0.041997525354663966,,-0.011156029258053854,-0.026352368780941736,-0.012949023382218448
S100A9,-0.04981673118093422,-0.00857871464367477,0.010393373659518415,-0.04206520359468519,0.053785853390448085,-0.0608836027863872,0.05872365010901219,0.07180959893582599,-0.0287095096226792,0.02869716347477751
HCRT,-0.00048052884321157053,,0.0863438287340814,0.05364275765008516,0.020912766841689794,0.007405590339855704,0.0022043933119675445,0.0063136592476066246,0.07454372294635801,-0.00903507113225131
FADD,0.0476158145363544,0.025962608395285382,0.05687374734890786,0.049544172208300374,-0.053383344072270585,-0.004095868470701543,0.03988636846841601,-0.0045689037735336165,0.04200064353139745,0.01586508772599538
ACTR2,-0.02354243552407654,0.05185578670417215,-0.06889454767239611,-0.07751873603054561,-0.029983354034120165,-0.05516384649196953,0.034666446235741534,0.003963125368014836,-0.03303304451095712,-0.017989544753836875
BMP2,0.0121450067047197,0.07719436098808906,0.057077002430603055,-0.03443742358999457,0.007332148681205512,-0.01658779309993271,0.01763565155787636,0.06592332471769032,-0.0648398358965729,0.1392391439735287
PDYN,-0.02906863201860315,,,,-0.012256971202464228,0.0005012930913475205,,0.02092349433551618,,0.07657916484614329
CD55,-0.0017423607666835921,0.03885479575591768,-0.021377279484609907,0.02445026926388867,0.047128997249982416,-0.040402075500393035,-0.010345492328440955,-0.015353586875082864,-0.01930090437766517,-0.0009703134636448404
OSTN,,,,,,,-0.02124512123757554,,,-0.033546616768439744
PDX1,-0.019544850406342365,,,,0.06241186315128901,0.03548083362622035,,0.03278472447020103,,
CD6,-0.015715343336688746,0.051393977074159464,-0.03913295737158673,0.09702024853677507,0.05655222064007159,,0.011879509893165625,-0.0027625950052215637,0.009415668177069274,-0.015707460074575307
IL16,0.11904476133457258,0.08134930478396707,-0.03225302241538634,0.01356721185131449,0.06915682023029568,-0.00020972392026129177,0.03698789210318702,0.04555143532825252,-0.0009168153289702875,0.009990108722458264
LAMA5,0.06688806548283735,0.014614561257389547,-0.00969148620340144,0.03336289900818227,0.03626895070691306,-0.0052012003360487925,0.02988593437630834,0.014171105759266646,0.027332852668920188,0.06140344210059158
RGMB,0.057278925950271925,0.0714023096211666,0.020589387619908025,-0.10805671450317356,-0.04990945251171851,0.025430742186139506,0.0035540673551631933,-0.018613585723824096,-0.0003746124382905135,-0.013346443690870978
INSL5,,,-0.002272389881188814,-0.039912016326995044,,,,,-0.02649325151841459,
IL12A,-0.02175607018049777,,0.0034085224435025643,0.02508589345212487,-0.03983186211171186,0.07875791440063741,-0.035080989928222145,-0.023395447905578994,-0.032271019494122505,-0.036823229649129215
S100A8,-0.0033066712031283533,0.0896134052069424,0.038038876012603265,-0.025393641086864108,0.003205122068601485,-0.04510003465893413,0.07823294050624227,0.025455054792620585,-0.03821689225315801,0.019081777852646895
TAC3,0.08973034669794262,,,,0.085671625597559,0.10165308291334807,,0.012372225265827333,-0.03157442794561711,0.00010694430118238865
TAC4,0.02543532255636976,,,-0.002663752883738361,,,,,,
MFAP5,,-0.027751475259510897,-0.02637699593201858,-0.07514030160255045,-0.0011609993540830784,0.014046578159765235,0.14274073795830464,0.0009839237029257172,0.08879256128738323,0.09935863856795184
CXCL16,0.03411729179266173,0.029422273310187392,-0.025130107378994494,-0.0035499729588706146,0.0819702635766464,0.027397996844465387,0.05799530939763815,0.10595695083623588,-0.03813001296059602,-0.06315965519007473
AGRN,0.040698313375530544,0.036552616270219836,-0.010113291876705333,-0.023097891041806633,-0.016631111072498584,0.07157722864770616,0.042966877830665606,0.005462997939496522,0.00221313910772826,-0.044235129089730124
COL4A6,,,-0.01653108334225241,0.04383913542739179,-0.017409869312214405,0.07755119863898288,0.022415732061223593,0.05899375453870805,-0.031865231061965885,0.03093265878145338
FST,0.016663546868264306,0.007139856761127451,0.028016502930775757,0.028414584573140084,0.03964099202918334,0.07306900571723934,0.048345346172738037,0.11070323059083846,-0.0417401002325023,0.08191401031891372
MEGF10,-0.017041878260882833,0.0557260266526567,0.024904584807638387,0.15112158866926625,0.054715030975237625,0.05035037024299281,-0.0036634931896176084,-0.056400910097302824,0.010055932933452565,-0.0033983040936960765
C1QB,0.031703453086962416,0.009926454096247908,-0.04668841456849109,-0.06517123579665407,-0.024610271449410828,0.01378442665695813,0.05073638063117436,0.016757990982594704,-0.016049790493124362,-0.06682054428466871
HLA-B,0.0009412261126270743,0.05472934082857003,-0.11307708526858247,-0.054854743932380885,0.09181926740100911,-0.05252721256937585,0.10968164422474044,0.033880604953287936,0.01716558563013606,-0.07738226200337907
PDGFA,0.04883471006739849,0.012626656492245989,0.00879002660464698,0.03614151154350395,0.011810872554668117,-0.022793853759954134,-0.017601612203212793,-0.01675202883847738,-0.01611172287060647,0.03105277129913803
LAMA3,0.03639314161597241,0.04527450185366704,,-0.07431361860432752,,0.07091657640177661,-0.024020737453381156,-0.02365267027047112,0.042743226473184195,0.05602578247331065
DKK1,-0.014229501290098074,,-0.014349907705018218,0.0510355482334387,0.02034000768020454,0.018069246948107236,-0.02156991119556852,0.05617539355712886,-0.024701146652975497,-0.06335858251919299
INHBA,0.011929741667316432,-0.019202333271963506,-0.07047446988012389,-0.049253467530306204,0.006379270420655194,-0.05119335687580617,0.034481291992097006,0.05107198523339777,0.025836541325797484,-0.02521052599368398
LEP,,,,,,,,,-0.015403996432957742,
IL7,,0.0330470901132771,0.00033830408338835573,-0.03916871003794144,-0.0020316426534226404,0.007154802800019221,-0.022517958011170774,-0.009733985584491922,-0.051598841908516234,0.015308186931068973
FABP5,0.024558315215762707,0.002872890018446712,0.04383935819279337,-0.008273246116256235,-0.08132627265109624,0.0026034207603639527,0.005529931776273773,-0.07303471271223144,-0.017040492538687363,0.03348262028886647
CCL4,0.020155850144352148,-0.014335520425631057,0.033795883485842566,-0.05584945860468751,0.03539269941172718,-0.0023934160374079025,0.012112566235696188,0.012601057208667363,0.03915666240866599,-0.0968446977731592
FBN1,0.013574869397734207,-0.02865673855899089,0.04102066604065801,0.03128706772921057,0.04330060713671173,0.06737362804982822,-0.04446319773156999,0.05005488791036793,-0.01289794575163437,0.0028925961666931284
TCTN1,0.030971242052395962,-0.01983929236431382,-0.00222780617578646,-0.030308557052113255,-0.01716628344625449,0.06294919377999976,0.020828089814511494,-0.0476531390129761,0.025655277684797414,0.10963445178838824
NCR3LG1,,,,,-0.02019606568716629,-0.032863439107829975,0.04315092201659141,-0.047568478840451546,,0.18357141012253472
BMP7,0.0526580035620811,-0.027222539024298772,0.06204241369880659,0.012616437398362178,0.05139660159422318,-0.015304274847302967,0.10487005541130182,0.015650993283054443,0.07905820885362903,-0.06960842122792635
NLGN2,0.008078686422002265,0.013679875522222865,-0.03341530616169146,-0.03090664313167981,-0.049727957313822714,0.007371695659149399,0.023192367518086825,-0.0269140119409565,-0.01482935301944403,0.10437782526883031
CCL25,,,0.08163612792138508,,0.03165475741726258,0.0063389941338807074,,-0.030909472277208427,0.04652825068257606,-0.027965028548635043
NPNT,0.06856263021283925,0.07365404383211285,0.051029331359569774,-0.030673059550752668,0.0013714441315762715,0.05017280728278021,0.047615845746797426,-0.048652629140562356,0.03738175540512917,0.00956969506921536
KITLG,0.016332484026295266,-0.014786040371056831,-0.030117863533583696,-0.045652942339776965,-0.05149681031649287,0.08122888651514797,0.0412568262636817,0.025393938957399626,0.10023283479384487,-0.05453298218484375
MADCAM1,-0.021756072612406724,,-0.007151649769465983,-0.06456079733434253,0.02451173207883497,0.005760523497539821,0.12666426126420463,0.08105028471728914,0.10699915870499699,0.0783819505343442
F12,0.013342444062788615,0.005476393954958648,-0.0351590532300196,0.004558657626211813,0.0570311871125438,0.015100701069158097,0.033578564449133035,-0.022602122786767757,0.010831000179631314,-0.026141785139081938
S100B,0.0061654547477162204,0.014000649855794058,0.0003150148434427767,-0.14136606067357477,-0.038913558688224305,0.10266594926993229,-0.0960974642179483,0.061801567978257456,0.046232205345722636,-0.0759127984677518
IL27,,,-0.025635753610066956,,,-0.03108285421357227,,-0.020366670925447704,0.018744567970880765,0.06748997604492307
CD99,0.03726700696631757,0.00018806454766299847,0.010884481744486928,-0.15746461087286506,-0.014802080746091436,0.012777834915645943,0.04558179695429159,-0.010178207245422418,-0.048661550119627466,0.06709852449513319
PDGFB,0.03167113887896104,0.00690393404291129,-0.04484901172945648,-0.07123571686312362,0.024202695206078192,0.00258302693968897,0.011420545521751377,-0.0075127500896641905,0.03549511118955599,-0.09595567558049642
CLEC2D,0.036665621773429004,-0.02095688584241112,0.013945713299023691,-0.04374961880083842,0.06683090460229872,0.04733775982334303,0.04165966992845232,-0.02205283251691837,0.03678778881875536,0.03197506572127272
F8,0.032825255650545886,-0.005644729902545966,0.05972189141932858,0.013322469921244851,0.028442865010120194,0.055133544176205314,-0.025069094275884878,-0.0654550396964568,0.04445588328324,0.031241976168521562
C3,-0.04024310499695382,-0.0020491944340466093,-0.07851012051103953,0.007183668888758315,0.008890954855022991,0.0077878762272005145,0.08588873445282309,0.016947349924858017,-0.052537413897090116,0.16256402455648447
DLK2,-0.02428272597015663,-0.02917435771722875,-0.023691404079583023,0.18588965289130885,0.10053489161395672,0.027340768342589434,-0.02402074704818031,-0.07539636856406097,0.08144245790396445,0.0702170611739472
TSLP,-0.01772554368317143,-0.015492194219499452,0.050265465831531554,,0.043799324935375646,-0.0367727991584365,-0.0009641228719761597,0.058034303936390814,0.00431353814839135,0.09045692243716776
OSM,-0.021087302440389626,-0.027591767547362638,0.010472968420670735,0.07556445267862699,0.08664366184806137,0.05116978728244539,-0.007829212493004696,0.023756399828802083,0.011289403907395898,-0.03730777510375601
PRND,,0.03575087952298389,,0.13313537665513217,,,,,-0.02003772564697298,
SLPI,0.1285944960547072,0.055185391719923683,0.08448037129180234,-0.07422146454472899,-0.019291918784295207,-0.05760449974390287,0.03792964288184812,0.07603683544254204,0.008973056326408671,0.09382411664112203
AFDN,0.0021616326184974626,0.02467287815209929,0.010706032523258649,-0.06973621300416892,-0.011965361931056118,-0.0018811376976371407,0.0013963265992287055,-0.07560567648428858,0.07258303779873468,0.05736787784692261
KISS1,,,,,-0.0361502826893187,-0.024515910397240624,,-0.026787522853883965,,
ULBP2,0.0376492767875489,0.04088364828701679,0.03151588384078914,-0.05806960843258451,-0.020456356282092837,0.0718671813204394,-0.0336805158426977,0.035138657793244696,0.04676896120026865,-0.025878103897067288
ICAM4,,,,0.02093153557557001,,-0.021507888404488557,,,-0.01835445966941531,-0.025839878180750127
TDGF1,-0.015174218966654215,,,,,,,,,
ANGPTL1,0.039411497292251206,0.09818308606627678,0.08512791610430144,-0.005892296661628314,-0.010449157073432488,0.11018599961882132,-0.01645348767821915,-0.03312388317039159,0.037001948697698,-0.026114065837488674
LTBP1,0.004556669178294627,0.07390303158780627,-0.020623773977723282,0.02835341448255369,0.03284829649579126,-0.016831474753452983,0.029079875168481893,-0.0030866270615519257,0.035521630495366247,0.08423163258275071
NTN4,0.05439058198713944,0.047761944074912306,-0.012481482586495394,-0.0019786496327995175,-0.00874052337319139,0.10949185345337115,-0.032417205503419644,0.008135153203214531,-0.030961615504201834,-0.035611178341017395
APP,-0.05725232123006018,0.007141587285718085,-0.07960258150292186,0.07737812785663184,0.0049959017127325055,-0.0017898691198732228,0.08513731382652592,-0.06209180082469266,0.004679859054684222,-0.039729639179839106
RIMS2,-0.014639817026839815,0.014837897704553885,0.04530771544980173,,-0.044859217167571866,0.05020183059247247,-0.01463550346913007,0.052406249955143425,-0.018930817933260232,-0.028376696288224302
WNT7A,-0.006615805980948764,,0.010277685465236872,-0.009018973046151825,-0.04333646760748018,-0.03519779933635492,-0.006312452923097846,0.040760436495308375,-0.015460389703833868,0.02541656097669841
GAST,,,,,,0.04642994362761069,-0.025990068490748017,,0.018636090444183868,-0.035956613424814
GPI,-0.05411569673202517,-0.0021677466546156784,0.04744889441580649,0.06871625266659866,0.009130038150396367,-0.04223687180269313,0.05998006925398562,0.013419455105883016,-0.028256293211940033,-0.010205651532698567
IL1B,0.023063748017886073,0.0007929024062204796,-0.04833821133319779,-0.07151707007722118,0.04522653231438434,-0.04734666596807635,0.0012160902410734687,-0.0417431980906695,0.0153874542496437,-0.043730549116019646
SFTPA2,,,,,-0.025694403129179193,-0.001879712397295257,,-0.021792632606894038,,-0.021994962058083167
HAS2,0.07761540254678923,0.037170758143957504,0.010544697545903257,-0.06266404553092117,-0.03345633712176741,0.025901908015230134,0.06480702141022207,0.049663518304526984,0.054660796871024306,-0.0011056450368152322
IL11,-0.01606659380232418,-0.012410597723903473,0.08078736465537738,-0.032524407377339803,0.01527488630032146,0.05031870225562506,0.04677937693115364,-0.016570569242188186,-0.04019331626318809,0.09567799957592932
SEMA4B,0.08271985508044224,0.01064756691699855,0.06200312114576703,-0.027001484104325953,0.019606610782401564,-0.017215239604599995,0.0255716149134273,0.04741537895468289,-0.010781462596679408,0.11708512354162638
FGF12,-0.0018581798233700383,0.06216502554421107,0.015468187913272632,-0.042702867265661214,-0.06811977984094804,0.05508422789001972,-0.08395801121471466,0.024667594371431074,-0.05891445612392454,-0.010325616065020596
CP,0.022161430211793877,0.019251473812082347,0.04262572194281757,0.11351082732825042,0.026198462515357356,-0.026557698553402856,-0.02689668945094807,0.029181760872352483,-0.003725140767469425,0.08219843776772384
NLGN3,0.01037775093578415,0.012673168520103941,-0.014715593334446081,-0.023967122998559607,-0.0802544979278928,0.0464152830737965,0.009530676306801478,0.00829865657929093,0.016120569145045126,-0.06317679487578325
GZMB,0.12331615562049535,-0.018647751771742396,,,0.023107599465675227,0.03575060418609325,,0.0998946492342915,-0.01726032161525833,0.023188669514478663
PROC,-0.03718463006670876,,-0.022791519354378616,-0.0478422004579605,0.10140544046845697,-0.025897148629631057,0.06406711294226597,0.005826000124714447,0.055050339880420344,0.030621952694213746
TNFSF11,,-0.02101020371959936,-0.0291731831900065,,0.06647878922443488,-0.025897138679484535,,,0.05189086766804803,-0.02293503148819185
AGT,-0.007661300700717839,0.010984108646299524,-0.049273619033141224,-0.10935525340881112,0.034433480276595894,-0.06494560976028156,0.09810881600991628,0.024318614547701175,0.03939797751218967,-0.09847314379216474
PTHLH,-0.005808736202612016,-0.024406529146529982,0.12908586792542806,0.00782563079129762,0.06642118735893865,0.03252135611990365,0.09643328394362428,-0.03460561210965271,-0.004347770612014913,-0.01757239208668395
COL1A1,0.05141974831582588,-0.017343827793713143,-0.014496421876903219,-0.020247518762946122,0.07675238151566109,-0.04339131481589706,0.06506564807276183,0.07297897943962646,-0.02650261127656459,-0.1069724209925809
LAMB2,0.03974739368882522,-0.0026993429064621315,-0.05082944623915733,0.010758591932478164,0.0878568053833879,-0.001995286618821595,0.1154026975467508,0.02280678446458288,0.014661821703945902,0.04276409739608336
DSC2,0.03087189063329111,-0.012484167865668673,-0.02823910860328978,0.0487627260410108,-0.01530173347985329,-0.03529440128459089,0.047304128255938424,0.03646669918602581,0.00915769893241371,-0.005045259807124691
WNT5B,-0.027990572951770577,0.013638894547633536,0.026655588504786124,0.04566587619577009,0.11437902874373246,0.03341891514903368,-0.0066215968388739,-0.041162862986540844,-0.04346362806837844,-0.053708898384228904
LEFTY1,-0.019544853270506795,,-0.027455183181717982,-0.047811744770663064,0.06406467691994004,0.05285790797506027,0.032240153666053206,-0.05282288546573484,-0.031695936470625005,0.026993706343813262
FGL1,0.08922467761157761,,,,0.0009822245276876278,-0.02166210930283215,-0.021230309117790443,-0.030642699472047813,,-0.028725447790617503
CXCL5,-0.0125793877717902,0.04543163974272397,-0.032673726465120095,,0.051689501929959615,-0.02873879730913307,0.03322701043883925,0.022676777277644288,0.017863832714865316,0.03642146824892196
S100A1,-0.007550635910292279,0.06278708079088202,0.009568237852443014,0.01208129393616468,-0.000524085842464246,0.05485265188682983,-0.0786301454471781,0.01963222458813774,0.0028598578924802867,-0.05414054546794374
C4BPA,,,0.2158961180585577,,,,,,-0.015403992657938455,
NPTX1,-0.03077896071036386,-0.01220650418993866,-0.027726412991445706,0.0792047761381732,0.02108027826308869,0.018087473349417516,0.11827373102009396,-0.03988682222230787,,0.013816001875423863
TGS1,0.058234723419432394,-0.01009295111128289,0.014765589212138441,-0.0876963173084814,0.03585727216880915,-0.010017787416722717,0.0009180317912264681,-0.0031145875488753855,-0.02176301344427956,0.05561342524233325
SST,0.0015592393840883642,,,,0.005513563576023759,0.04844646378504347,0.0562092259684566,0.018023083301782847,,-0.0870955160301068
IL34,0.027577659604489047,-0.007904026997126567,0.05547539194996692,-0.029124269938402426,-0.008212520008293657,0.07545744549563174,-0.012460329581122769,0.12211587550618841,0.011666614570577298,-0.06467638406892831
DHH,,,-0.026740714004400784,,-0.00626803370546121,-0.004667775988801225,-0.03799224533988647,0.09517138201649138,-0.022749895589470125,
XCL2,,-0.0161368717968495,,,,,,,-0.01607893947231828,-0.026114048181554144
TF,-0.000230250954778825,-0.023951069877563295,0.01226839374766474,0.1599055994855584,-0.015068365304613206,0.06872738163494874,-0.048949198017977924,-0.026876013190282492,-0.015588512105205083,0.0116716689791687
IL33,0.04204740663011485,0.005232976651113328,-0.044210382454463196,0.01669948236723615,-0.0225600544680672,0.014075113060438814,0.010668373919933874,-0.047906541212701804,-0.008042841063852923,0.058839058506836336
RBP4,-0.017776624262334968,-0.018923178945004924,0.07454334823950157,,0.016364424740871093,0.11678001329452319,-0.02858934448225694,0.0037289982113195867,0.03493879907233486,-0.08246554815733773
CCL19,0.0293608294766885,-0.019059546155489545,,,,,,,-0.029448183075266154,0.02893451766776709
CCL20,,-0.018785913176650786,,-0.014511313288407336,0.019833981108883528,-0.014992933927334475,-0.024020750524559657,0.09282478003470052,-0.0011041405808801886,-0.03307973871951105
