,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
NID2,0.014830202001919698,-0.010919957403782213,0.009465043453025705,-0.12734663305906463,0.027656912880758455,0.010045565860663129,0.04671918978880957,-0.002293824986890883,0.06747798317488142,0.040483994944085236,-0.08148621798670609,0.013611212561940545
EFNB1,0.022058961464550508,0.0092313468834629,0.02495869167210343,-0.07266067913478741,0.00359243041089592,-0.006357996908372796,-0.0075917735991489115,0.04848889160667482,0.005483807295222342,0.05905448569197048,0.007982867803005679,-0.004032850890050797
COL4A2,-0.03451657460760694,0.013040989739216557,-0.03025072905095673,-0.25705120555190636,-0.053646995744569194,-0.03943564192168212,-0.05178947029700074,-0.04705030767970791,-0.02912033384659181,0.0795870696523032,-0.05931042108312861,0.19399837784128687
SPP1,0.008157756956934633,-0.01763072871385009,-0.06584330941201251,-0.299475351098016,-0.046193900704605106,-0.026906479053602352,-0.13322047873962306,-0.06318158760368142,-0.06118547070560255,0.059714849600185235,-0.1382308313084526,-0.17915021268002185
PODXL2,-0.007828602162794919,-0.017319800055530566,-0.021758511828511094,0.009148948090607022,0.004764706372282223,-0.006742921000085994,0.06191368781518866,0.05593175878517825,0.04221900451318006,-0.009572593624818751,0.1248936008904404,0.12996537431816915
IFNE,,,,,,0.01287426690758285,,,,,,
FGF9,0.06971054048839756,0.04449161321159752,0.05417603962235425,0.25115645596926156,0.04489145801286398,-0.015526551470051003,0.10945535626222502,0.0954501742365975,0.08309186464405671,,0.006193491037143661,0.18663172398859307
ITIH2,0.017074690751511624,-0.01969450178683638,-0.032289699825608066,-0.04221687544514471,,-0.010953349242988243,-0.03937073506059125,-0.031150936590086734,0.03675597828891893,0.009406090992498388,-0.004875383373236157,
ADAM10,-0.011695222149298076,-0.02875945874240599,0.11576811098486987,-0.13856356624721605,-0.04274057974608139,-0.0158529980289039,-0.047612469614921944,0.01863394705298322,-0.029518611486398953,0.05497783070073333,-0.0911318498338171,-0.16964745072025122
CFH,-0.0327971962383198,-0.02409972323160473,-0.02423746265993353,-0.13968307239352895,-0.016562181768864204,0.055501969346578514,-0.003858111143763799,0.03303993807076354,0.0774318759605976,0.04580302756673894,0.013265364858574281,-0.06475289140075012
COL4A5,0.022966519535804232,0.05672749547459442,0.0015278285827221897,-0.15254296083625485,0.049023999521365866,-0.01867520421784069,-0.013899326228911504,0.1243498576617812,0.06129028470129017,0.029713485519110495,0.01965220713784408,-0.13148636417099988
LTBP3,0.01989594254040019,0.0035823700188741896,-0.04467348689913286,0.017235870934308152,-0.05002322206769556,-0.000290860890656803,0.022760769687026113,-0.07855458863497886,-0.11893537238836581,0.0491715225197808,-0.07363174034494208,-0.07718645979833776
GNB3,0.06190625695094882,-0.011662249629455024,0.013760179819817957,-0.10842478760916148,0.031617905199548574,-0.024047423598786418,0.13330251456870637,0.05668883407533466,0.05454298382441436,0.008375897307744889,-0.0048116586222270805,
COL6A2,0.005111397575887456,0.003456846339272425,-0.047929618447972666,-0.16982460911103842,-0.04544389264068637,-0.03343910847456847,-0.032094514956490724,-0.11655863091784498,-0.08763074082126444,0.05584839242850967,-0.14039472239407697,-0.05947078799027409
GDF9,0.11505413284981682,0.03835154463100733,-0.023040432801967808,-0.09623941595078365,0.0030782226114191616,-0.001474782375981561,,0.02076464084305922,0.048635243444322275,0.13103448485336167,0.10159350984591597,-0.04243114170493428
NCAM1,0.062401657716808764,0.0349677818984167,-0.028729343082349784,-0.0038514712940070583,0.04875424040040895,0.05519001124484807,0.023371937089765947,0.10349884898426803,0.012642138617235251,-0.04223863134849495,0.06575611834346295,-0.20251575685844395
APOC2,0.004078751111715723,-0.01747810712594907,0.049641558233819834,-0.15782693141343906,-0.023996086139899685,-0.04054745205000025,-0.10369040197701451,0.08608956972131826,0.14807223488572077,-0.020864690814149323,0.026187392000904666,0.02824915246128384
BST2,-0.00843325491318073,-0.002099791768787494,-0.04181758082821243,-0.26794665751144625,0.042908162305163644,0.02769794072259809,-0.0742535014454141,0.01875943078441202,0.08786585424251572,0.07313990460675797,-0.02394080729823944,-0.06404390652207281
COL5A1,-0.02760347673467409,-0.029806383935185865,-0.03717247759560151,-0.0664151621694988,-0.04757073508497101,0.03777725298698278,-0.05619162056276394,-0.09168141255753752,-0.08140349165296197,0.08232551770437305,-0.14887337959583252,0.005259944134279631
CALM3,0.05650095258127948,0.00020325460258104112,0.1189124961817169,0.31099091270311024,0.05092015838626777,0.08265547298653897,0.11771227564360631,0.17727613655873434,0.17271675979493067,-0.008301944605014263,0.14843852110607442,0.13457548402372949
THBS2,0.016443438083578253,0.07690278942895248,-0.02730066222438588,-0.24449348240777313,0.017035920690404657,-0.008860676319396512,-0.0019173866294378578,-0.01586565576574565,-0.05479455569657294,-0.016845097274360746,-0.04787467690015768,-0.08307402763622375
SERPINE2,-0.02199736274635506,-0.008902834428298824,-0.08711784201132253,0.0016978201252240757,0.009777829879675152,-0.030962208166774828,0.024606799025529053,-0.04273521903003624,-0.12316406474572698,0.034063137103533814,-0.11761309958549675,0.008433716608819685
EFNB2,0.014473038640907675,0.03772183955111583,0.03667907483296553,-0.021530558816794415,-0.005364296130849174,-0.013634446199234821,0.08828772513449246,-0.012490000486062119,-0.004976429564284629,0.02106098814240202,-0.004792950997659103,0.1071151038603448
PROK1,0.030739311722901484,0.13453362516692297,0.09545371938660543,,0.01470711277863783,,,-0.0016007023608900562,-0.03576461123418309,-0.01606794714058021,0.01367905588701063,
LACRT,,,,,,0.02529496728227091,,,,,,
MMP9,-0.011174342800613682,-0.007622684326227509,0.0678296926630705,-0.15805195148413453,-0.023310285031583163,,-0.03011244507515305,-0.05546339213028386,-0.047588441774688725,0.16363167402961326,0.026111137527048044,
DMP1,0.011995471272305469,,,,,,,,,,,
NPPA,0.011770507699817863,-0.009247466971055754,0.008596605471318852,-0.011630918891038601,0.031116759433099675,0.00031651988243653023,0.007829203929622977,0.05871908868399535,0.17513893802296285,-0.02068293910501638,0.08266521649826403,
APOB,,,,-0.03324412730235678,0.032240273593104524,-0.01697744915911976,,,,-0.01763184979545333,,
C4B,,-0.013572785780378849,,,-0.018338945572887008,,,,,-0.01784488501164636,-0.0229766719122143,
NTNG2,-0.015323702561078737,-0.0088274519566582,0.06312963359858173,-0.011763622161750982,0.031997587143276565,-0.01187281013553442,0.03255352118263755,0.059978024040956125,0.01333631603608794,-0.006614628559153388,0.048663248249178115,0.08126335454374828
LAMA1,0.03721625750608889,0.025801144471751525,-0.015551997099434356,-0.23119297625881008,0.016107093350769326,-0.022345730228045042,-0.012559785074611396,0.13147225319645847,0.07824389972244665,0.09662616940731225,-0.07013577001117136,-0.05742776762085365
UCN,0.07019550322763028,-0.0013777029224185033,-0.006625816884072234,-0.007423659704022294,-0.013436332578702755,0.0008487745781474475,-0.032760946342382,0.06896531644390581,-0.0337373021908386,-0.034469592423389366,0.020897254269593605,0.10158004649931357
ARTN,-0.027557969194816224,-0.0018440617654364258,0.0701674992570546,-0.05035989173465401,0.061492409249976364,,0.05736060430283792,0.024331697510247663,0.032404900467979066,-0.02223365168514917,0.09513997096759531,
PDGFD,0.002897817419089567,-0.0321252165768018,0.14171383864023157,-0.005013106893899605,0.0026239401781959206,0.1226661481765507,-0.024337644551593332,0.09139704171875081,0.13721331633199413,-0.024408729256258664,-0.012714352417841922,0.07008149981010545
EDN1,0.02541538007300262,0.010166013960800923,-0.01908783599599286,-0.06657091837113903,-0.013106131345210631,0.016744917889383683,0.06409427057200144,0.13068218266324816,0.0643262262570038,-0.01509609391588093,-0.04251019914822352,0.055225114017601926
ARPC5,0.02926375478208901,0.0034539847533349203,-0.015784576045456175,-0.1218012764972098,0.03416360900941867,0.02192286186196112,-0.1291595531213359,0.007277042354036059,0.08621001326779194,0.0850751182372115,0.009892258692398476,-0.08031476118161004
GSTO1,-0.024818913266268706,-0.00021635201771960481,0.017351736554510947,0.2593416601382042,0.04944848305518646,0.013760433693983812,-0.023766898347859857,-0.024436886876223727,0.01729261619582044,0.03319137602658691,-0.021659955906571528,0.0820471072795707
PROK2,,,,,,-0.007690697615761935,,-0.032294402588644716,-0.016035392984186478,,,
SYK,0.03897780221193337,-0.03750724203049276,0.04119261319023029,-0.11656661827747646,0.04874848053207059,-0.02353885775088154,-0.01787760807888746,0.05738391659726808,-0.002153389043351073,-0.014136918929736111,0.00685509697600877,-0.11059910475770844
ST6GAL1,0.019828445944435776,0.004754559980238387,0.02080131505361262,-0.16392999536366382,0.018969159961638175,-0.008705966129581291,-0.042961562139682344,0.10213691225044404,0.1016657914649306,-0.00010660276696223452,0.09412097980417057,-0.08016242408551792
WNT3,0.023797804562027267,0.00696254106010313,0.09646852196082817,0.11791990850514064,0.04273470361675768,0.04158614463409681,-0.026909443685429517,0.06339059558229199,0.1365153361309081,0.0213097369428912,0.04480587467274397,-0.03615796680497737
HSP90B1,0.0065123072181811235,-0.04483330878626126,-0.025496183840022387,-0.10479342208901878,-0.0293768350481955,-0.007378326496054103,-0.05296955159131372,-0.14593075937486152,-0.1464436685348551,0.010961055440133479,-0.12175810382653852,-0.07347112366604847
ZP3,-0.0070479575482310115,-0.00976546148172014,0.08876207843269701,-0.13267052716830766,-0.03527393337389293,-0.01697745067004625,0.09286957624979461,0.017659558963128284,0.009825741369880427,0.08865237843640858,0.059431519263184546,0.031482730407176425
ANGPT4,-0.016254603497993327,,,,,,,,,-0.022233650690592646,,
NRG2,-0.036554111741226324,-0.03566263245656759,-0.026630545164998784,-0.030788261323083196,0.0013394969597963163,0.006502247252188498,0.04311690968732095,-0.033839343209102604,0.07642877240396986,0.1045137164664337,0.0020142938483662816,0.20969518113469648
MELTF,-0.014673558756899035,-0.026082990829882198,-0.007957753634116691,-0.03913847007853244,-0.013697128631747851,0.018177138918064075,-0.018238668291871544,0.05907342609652911,0.07020274373653541,0.0308400134423045,-0.015479148453014731,0.059965555426931307
NLGN1,0.02039146333900847,0.02303566871758696,-0.02007202582595767,-0.11539844283100247,-0.020391348361204254,0.05457452703609326,0.08602919807236925,0.11420056141359287,0.08060229876955456,-0.02449238256877923,0.09605052907333358,-0.04835436340599934
SLIT3,-0.0006567999345347469,-0.0011075100933241621,0.049442277623405965,0.15993444159163603,0.05878678903690034,0.04396651605776979,0.01786257311402957,0.050635008169962976,0.11751759300550718,-0.022579138677972753,-0.030648171717247992,0.06715861777064942
CCL8,-0.010803553773698769,-0.024086186173520763,0.006847711323062232,-0.03467795020812616,-0.011096760573666901,-0.0153200605569304,-0.012390863395332815,-0.0063625964795510645,0.00733517563666264,,-0.0005682491990446128,0.05368417741147814
S100A4,-0.0002784944418807268,-0.02209426788402166,-0.05287577890927954,-0.25406046900403445,0.012497914272624458,-0.030285023426440856,-0.0567323602658143,-0.014514561641476603,0.04743842553557964,-0.025000813868126276,-0.0801919891107682,0.0018706862232331142
TNFSF13B,-0.017631592965170226,-0.019523122117416473,-0.02333434685392718,-0.1632885470977329,0.008793828488567294,-0.03974537087345043,-0.09009040964273127,0.04298327065051,0.10923947452356678,0.10611487283534544,-0.048296352245398085,-0.008720044773689215
HSPG2,0.04060479608983709,-0.0179830149976484,0.023877463929879172,-0.16716774433154952,-0.05031117443172685,-0.012397062357509772,-0.0171395529478772,-0.013574866771674847,-0.0494003180221139,0.058923974037382885,-0.09349459765611964,0.12342403664471659
FAM3C,-0.0036117792345806026,0.03629549602767704,0.01158855609518565,-0.05466517190055393,-0.03935685809478827,0.03420488862567954,0.12859365577282486,0.09058783966021208,0.028169366033796175,0.0004926640702483049,-0.04584942018213137,0.12095671657602791
FLT3LG,0.06401407597027571,-0.025084414149057432,-0.024103744132857714,-0.05897465210382026,7.456673909730084e-05,0.04905369679208214,0.018342509344363253,0.058852246352234544,0.06303900007467565,0.12195956058866401,-0.012265916389907754,
A2M,-0.012801768320895744,-0.04327584228980554,-0.04192605379934784,-0.2421742743496686,-0.12645406556085637,-0.05445635101020452,-0.05988960318850025,0.01429538610144913,0.012148420952865023,0.024100484081792745,-0.10307233850264404,-0.08593567622761007
VCL,-0.015090408954705077,0.01959027637994567,-0.02243366823530914,-0.02585708124714322,0.016642595126255134,-0.02772656738177006,-0.01730447423861694,-0.070149735660821,0.008474493785448026,0.060349392763731045,-0.10140031241854162,0.12254999359631594
FGF2,-0.027141398769506376,-0.09725788154548164,-0.012652624684572499,-0.15216987218416875,-0.03801111405903072,-0.03713106502494538,-0.029699563995908763,-0.04824373162601546,0.03064460298573672,0.00017689227394049315,-0.023821381856935026,-0.028937104642509457
AGRP,,0.03061385894634094,-0.002775365437496115,,-0.016548265677180922,,-0.01939703364890806,0.07664787292694183,-0.010078640488145111,,0.041731100430197926,
CNTN3,-0.024348281853330288,0.02949796624433807,0.03157509262931582,0.17865865351233876,0.03512368170785159,0.006115023113500831,0.11528540458959709,0.1334643188913649,0.13592204460277688,-0.025194701720128377,0.06353968628872143,-0.02391744933889511
RNASE2,-0.010037134598671525,-0.017207071695072188,0.04837324897443367,-0.16596378262225434,-0.0013872172929657763,-0.042327180954970206,-0.05758900345497912,0.019589198095417523,0.0846346560851177,0.006336591954585276,-0.06447623169848887,-0.05134652647744188
ADM2,-0.023129599728827593,0.004006363966106517,,,,,,,,,-0.018229732586569944,
GAL,0.020346737003529146,0.008500401887521577,0.03321595888459459,0.10233737615268021,0.010642359448593722,0.012095799599602141,-0.0009581762157882856,-0.08929290687125516,-0.08339111475449919,,-0.04489408001012484,
CXCL6,-0.017332500831576347,,,,,-0.01990219056839187,-0.023861598095042763,-0.04936752526406151,-0.0809799466846231,,-0.03767525493010121,
PDGFC,0.004712554488370275,-0.01756437057652495,-0.005792461920504553,-0.14460537439076,-0.029354564259646047,0.0336305933615168,0.030860360963123064,0.05655017353099455,0.028612947963402195,0.05422042465817491,-0.10499444808201354,-0.0415004325188416
COL8A2,-0.039051414877284016,-0.036654968417033224,-0.018273164218435244,-0.10532552294779508,-0.05117669125278842,0.005850315230643435,-0.06724001778782034,0.05994863964415248,0.06830211620364872,0.04900516648169183,0.011377210297156834,-0.03828060766714757
SPON2,0.018403984798969063,-0.009801220730096684,0.01420895619586598,-0.08113610100025993,0.02732982131478215,-0.02210197980669169,-0.003187208512362143,-0.012774442125532566,0.032288097226328534,0.11322069566605855,-0.041990278813556825,
LCN2,,-0.02214014068758034,,,,,,-0.03277824439522012,0.006939451350905281,,,
SEMA3D,0.06788805202644471,0.00032984466519879414,0.044004170090448644,-0.08059334496415686,0.05996091526981435,0.010378931401470934,0.04307000450874366,,,0.08104884956497949,,-0.06094930696904037
BMP6,-0.019877313362179717,-0.01576988278686102,-0.027743756958293522,-0.0250885961183815,-0.015120915205432815,-0.030954637179707204,,0.04059654587248402,0.08755736856999718,-0.021167619562578864,0.04336446711385373,
TIMP2,0.004407816390934024,0.0350418516468982,-0.04661391889251552,-0.22528808067093067,0.04660378191964815,-0.027517213631125713,-0.004345715439312457,-0.05445789944003297,-0.14354267010447533,0.03155727093131292,-0.08817809102177736,-0.09276016017664566
EFNA1,0.07189630862682612,0.04469833270687876,0.011591586730762686,-0.1224176568889037,-0.037782249082540104,-0.0023953195392732536,-0.09499392821006096,0.08144590439657312,0.04331471704693178,-0.025447422573817217,-0.019651615346896956,-0.069809323671666
S100A12,-0.009491204588204445,0.047103233807629756,,,,,,-0.04097892912956611,,-0.017198461276177236,,0.10266717448076702
TFPI,-0.009878723088692207,0.0004384149264939301,0.034432052884643106,-0.16516123676636676,0.01791855933918964,0.002061570725856592,0.07633288232150212,0.004379699181342189,0.04950390176172954,0.1450863500501712,-0.059667158546182084,-0.049364322083498446
GPC3,0.04304217911492105,0.0528290691776115,-0.037686032873411004,-0.014097324616402703,-0.019835096866523138,0.013251203206311965,-0.020801362560293836,0.07297098294405718,0.1258007717521125,-0.02325455397712653,0.0111972641810689,
NMU,-0.038149504639631134,,0.010334588028351308,-0.06449542887833684,,-0.020202689411111266,-0.006151304124924072,-0.0015947643248676207,0.04376556714403954,,-0.004026869176319004,
SCGB3A2,-0.02714394466096311,,,,,,,-0.00410144060486966,0.001383059924006768,,0.08037301561179064,
LAMB3,-0.02061327498647321,-0.003015355484506341,0.11450749467517003,0.3298040580225226,-0.004008436471420927,0.004747988968475089,0.003497926066987221,-0.012561757307175268,0.07214775174563366,0.035734623853660406,-0.002639251776459405,0.131691325318848
LGALS9,-0.05932931188990358,0.023072557145518088,-0.03197280464749786,-0.26345787551543026,-0.016842723886656762,-0.04027183029853065,-0.08056296590619734,0.013085285979157783,0.05571448573892631,0.019159344029340435,-0.05135554152209817,-0.07725772280514596
VIM,-0.03788117659370773,-0.0010384617575409068,-0.07336886557967508,-0.3032085816324672,-0.11535386060832752,-0.043746396855410596,-0.11515473990613245,-0.09510941329486719,-0.06849564807341223,0.07719774290925799,-0.14718944403114143,-0.13363041843047527
PLAU,0.040822718210025075,0.002276937930286435,-0.06652071494623568,-0.17448330828710631,-0.009356931137400852,-0.02307172025367939,-0.04695225347232421,-0.03309939309510297,-0.013039959795506177,0.10601769054046928,-0.06026198981838543,0.06544073523371252
TGFB3,0.025308941397812104,-0.030419720453496685,0.04453652489913644,-0.11608478960897489,-0.03110038635054644,-0.035259244810171064,-0.028241577881488972,0.12421191577493094,0.045646623886667466,-0.015686255157173368,0.05260295769254143,0.010596182708758476
APLN,0.029581479204463218,0.038816080874975935,0.012571502729525801,-0.19287400651922312,-0.011330267360096851,0.009549879145185668,-0.05154726337759102,0.05842597540546044,0.0001732148939476245,-0.027233748269084947,-0.03527545384482029,-0.006696510164456413
SHANK2,-0.05628849152058499,0.04191567697400421,0.0220767902099459,0.2719757499919441,-0.004686700932150795,0.022675838980235986,0.08869532253782714,0.06925607688893874,0.15824414170726855,-0.01675474987942493,0.06842766925394758,0.09001656779354535
LTF,-0.044935835072301714,0.0467917837239505,-0.011247288015432984,-0.16839260307333645,0.042673927483206704,-0.06551992292062506,-0.13573517194015894,-0.004452296350567306,0.01850545777080045,0.05833793406371663,-0.08486853594144209,-0.06872996682235805
PYY,,,,,-0.01879944014702644,,,-0.0271845250784229,0.07073504785949164,,,
PENK,-0.03789255332952718,0.060877137650419,0.036007631862023194,0.21678519538230911,0.04205015143428553,0.0020859182368381654,-0.03937070574557718,,,-0.01966720786672107,0.01152210057430356,0.08152195913748825
CTF1,0.0021393817295320534,-0.05703066321646443,-0.012673120837066496,-0.0713014038490187,0.02807989758640524,0.0014805127066035413,-0.04603590079719,0.006581939456717596,0.10947506054367609,0.007404972647466422,-0.008044142382847837,-0.03843461873879609
COL3A1,-0.02111532533854891,0.017452915835652887,0.00401884202663526,-0.19028995225618345,-0.022068686286028368,-0.04700940498714706,-0.0751380733358821,-0.09649341345027168,-0.06988884113085111,0.03377501493604677,-0.10050467146588021,0.07894014318801042
S100A10,-0.0046801887287485034,-0.004908503122824669,-0.026118415163557708,-0.268397186482151,-0.03412730311368005,-0.04374906068795635,-0.11839537899684975,-0.07919826375831907,-0.00902180178296669,-0.031087986300543633,-0.08088101271749733,-0.14907694823148043
FGF13,0.008906241622194994,-0.010786877105243975,0.03290040914950177,0.2725241264508957,0.05109086801424016,0.05790014127664281,0.09900035654510447,0.06532387289653847,0.06295059674242555,-0.01559446428922372,0.00438830756925914,0.11278321219672989
SEMA4A,0.011322157305215543,0.0059007403626979,0.0570081478438121,0.22276535897492572,0.037956624457299935,-0.020949971288712434,0.04988584765557147,0.071715994682298,0.08149884795496275,0.1740961066258935,0.044723971032601534,0.05979103407074039
EFNA4,-0.013383763119921914,0.00492874834026628,0.03110082117015613,-0.07904366122858791,0.020414668748892632,0.0200586377826406,-0.019204179293665805,0.10499585775077154,0.09936720315889105,0.05366598160922311,0.03527780114252858,-0.023804681363703062
HSPA8,0.06675182081434783,-0.016295255449886817,0.06881996373854264,0.14683337915270006,0.05157662994671731,0.03267696016345061,0.0368060449864057,0.1445426898500919,0.14395732922180773,0.011064679611577793,0.13731756180459032,0.1341036008263235
NPB,-0.015103919609004767,-0.015769884302069465,0.06642286779347463,,-0.022423097033856133,-0.010685755628400273,-0.04298176612816377,0.06652776864480459,0.015562753849251647,0.04477463583649598,0.04552954611468916,-0.06957531408410618
ULBP1,-0.009856744803753488,0.016373071469217675,-0.029985954382087596,0.0006346391863497168,-0.023059950740240406,,,0.07170748814626826,0.0007982113766570987,,0.034218851863986,
SEMA3E,-0.0009596917233994463,-0.02169305602717213,-0.05640026505874554,-0.05903731986364597,0.01667876181398759,0.005315204916944484,-0.0063796132179929285,0.08311676146032884,0.07515138458559101,0.030367472658725615,0.048639323610645296,-0.06015040032586613
FGF3,,,,,,,,0.0739672982023803,0.05378427308556374,,-0.0422604996503803,
ADAM9,0.019069091122473663,0.02910191734514467,0.0023705245487787305,-0.20458417236282028,-0.07476952402305066,0.014357736377320294,-0.07857321576890909,-0.012606632092094765,-0.014538088518172353,0.06198330181262971,-0.10917999724177699,-0.0684426779828432
ASIP,,-0.014526805835715466,,,-0.007645315564554209,0.058744036514751775,-0.044224891384271804,0.053067054094909104,0.08863058401752516,0.12710391385086053,-0.03212074053775276,
IBSP,0.039981908217426136,-0.02333360369880835,0.12886123734382743,-0.07971186269183532,,,-0.12929002790438346,-0.05585221641996817,-0.038884805248701214,-0.020241505307691334,-0.12505003307805432,
MMP12,-0.01534064404125917,,,,,,,,,,-0.03302526342067381,
FAT4,-0.015483591214460067,0.0169658302892049,-0.018241807406963653,-0.00812280880516424,-0.011257814843664796,-0.0008930753580708913,-0.05324870110015702,0.10539128005519763,0.15787963366638771,0.013501907372951242,0.047092304429259955,-0.005562810542663175
MDK,-0.013544772142141852,0.046903203673683384,-0.03924201922192461,-0.2698275849144888,-0.0077255170259731805,0.017060504025252176,-0.06662180474112947,0.12490862831051688,0.10041466693337063,0.006644346424030526,0.03751474349946443,0.08236183559785416
BMP5,,-0.023822833710477317,,,,,,0.04746453930474571,0.0826168157301259,,0.026904916301830614,
CAMP,,-0.017695820569256414,,,,,,0.02775493509029772,0.03349902002266364,,-0.04836212916736838,
HSPA1A,-0.035916289917914616,-0.02895329208143996,-0.0025745869771129993,-0.1901009809700062,0.09579879341629167,-0.0003503115300519892,0.012308479643601534,-0.0674844896269335,-0.06841783504958503,-0.05377527219570708,-0.017105301474872846,-0.04261997029259307
SOST,0.03409129423012972,,,,,,,,,,,
SEMA3F,-0.018333677325444483,-0.027246598046200943,0.043158091445702755,-0.082914388101768,-0.0005539288511616707,0.014110782800624128,0.11871605247671439,0.11446662045193197,0.10792056088920984,-0.0030574921493496435,0.0022062747944316973,
ARF6,0.04020596915958971,0.04820150787531672,-0.017531799714670275,0.01322849639633603,-0.05109013590473086,0.021608922044215995,-0.0014923084995111613,-0.05359765545034157,0.0035054643826408693,0.028041147687024478,-0.048696741286000135,-0.038380614012811336
IL6,-0.05497973761956544,-0.020606937620898838,-0.031881892489384174,-0.09207570344002666,0.01561110791880912,,-0.054415823000024434,0.09595181760574246,0.09985423873803635,,-0.08565413300214496,
CALM1,0.02834049405431448,0.015716044331364722,0.08766259628731671,0.28963843461624345,0.04502915034289901,0.007104416011524249,0.13847641804506144,0.10006036079509399,0.13609802117844058,0.03017423997165239,0.11394568134856879,0.08973937166847103
VIP,0.015584194221761499,0.057555693292277034,0.046622643930840486,0.10182312711072858,0.004365044725011058,0.03446527530865418,0.08684454266294771,,,,,0.03283841724751615
NMB,0.017055416256756897,0.02734511060013442,0.03888049581439452,-0.2125755996106636,0.00041621883130836085,-0.021724074194604367,-0.09393798991654709,0.11581842385189521,0.1294647316143202,-0.030288835875857106,0.06217709239266453,-0.12473482836317457
CCL26,-0.007024952917062203,-0.0086604309098455,0.012483643878793882,-0.05539154566715297,-0.013959480050335728,,,-0.018031423785907514,0.00011006783364136277,-0.018877051993342307,-0.04445481856253651,
FBLN1,0.025793672560421314,-0.026832590636535283,-0.0010592019042305603,0.026381587428648143,-0.006466698416820891,0.020090866154031575,0.0562515724906614,-0.0021475790224095973,0.06351699315828008,-0.03817267057211626,-0.05641062758662537,-0.05037813887024157
SAA1,0.04277106740554517,0.014769441399295263,,-0.10709829204710525,0.0825703651618665,0.04696545014582075,-0.05806123654712877,-0.1020233146900074,-0.08252751375140781,0.0022428954985087147,-0.12775969168506376,
MICB,-0.017536981698668436,-0.004842382584928612,0.026655795105476825,-0.11487866918530343,0.042337050480970265,0.022499801634087872,-0.036099285430790676,-0.036820214401361226,0.019000497017724962,0.06623411819847892,-0.03378073164783779,-0.03889645066559084
MMP13,-0.01815116257031042,,0.05161759926588035,,,,,,,,,
F13A1,-0.014621493298997566,-0.007913119126856183,-0.015878602777701985,-0.06107120761713914,-0.04535784205167552,0.004771513346440931,-0.04082506847189366,-0.07343417484736096,-0.053256813312494246,-0.03403821863093404,-0.1813117585863932,0.038965991413166395
CXCL11,0.055047451855093625,0.011460570289101872,0.01576713316279127,-0.12349998386430192,0.0014205035613905845,-0.02233743755229943,-0.019685321346164807,,,,,
COL5A2,0.00020233929700148393,0.058920227827472776,0.018896887927432247,-0.1949335962961611,-0.08680111349143838,0.07375448136846602,-0.061286519912786754,0.007349729549778337,0.025006006913529562,0.010808280365658788,-0.004202305277929802,0.1232132594217371
EFNA5,0.07189752572761433,0.055657730964082074,0.057099299557103175,0.2029686706713058,0.01779021236631249,-0.019441188123339094,0.08196840043765376,-0.043465892990604986,0.01931081184198733,-0.046427209629888416,0.0014909541861522766,0.11366520750159935
AREG,0.005915678950873776,0.003965636577729865,,0.13151993142636567,0.057765441840275135,,-0.04245112864219755,0.13628213448310098,0.1536879256357328,-0.02152812230841488,-0.045943094341209786,
EDIL3,-0.03135073958717667,0.015616096609819967,-0.039044448148939995,0.19395691852245023,0.048878166078563635,0.08429652091802399,-0.08045521734659344,0.014986099485557215,0.012120345406391451,-0.0730363047291067,0.059781476486325084,-0.16268871668069879
CD86,-0.04421288406481497,-0.036667894613036114,0.031135363919751014,-0.17072672924180704,0.029578071883871054,-0.0016515189728337296,-0.07510285800896657,0.015638754526741464,0.09631995997302334,0.01592353011675902,-0.0371304925803207,-0.1010807945942539
AHSG,,,,,,,,,0.05647728017801715,,,
WNT9B,,-0.014309562495911629,,,-0.016548265677180922,0.003340065265755814,,,,,,
HRAS,-0.014246660187376851,-0.0040115470215987565,-0.018208681036254292,0.08815538368411473,0.027202802013943525,0.05470647713699442,0.05067430033449411,-0.05886224537215153,-0.028292802883412994,-0.020193335557286543,-0.00647473645833342,0.004342120617954259
C1QTNF5,,,,,,,,-0.005973386832744345,0.0014043325134916577,0.05298927847380856,0.0030333299732604522,
RLN1,0.0723883161150352,,,-0.03930595037674103,,0.02083124500721724,,-0.01994054221870652,0.01881987871515347,-0.01510710132211215,,
COL4A1,0.0014708920076844992,-0.019187859222149606,-0.02526542737937265,-0.2232872933878275,-0.0665451802589258,0.03002326914485665,-0.05934125216444923,-0.004695130174755985,0.026818663484912825,0.07719465224327104,-0.0705826922231336,0.03914590891350849
CCL3,0.028835817760851413,0.03457936089797228,-0.03505862517207282,-0.03123689814796756,0.03237914623902923,-0.012810656361778422,-0.0743811454998956,-0.07432178901760829,-0.002754406759057943,-0.03240059852628494,0.008518836066981308,0.04218452692166918
BGN,-0.011615596962508124,-0.04968486733665093,-0.02681046280705979,-0.1511444454101239,0.020236473636040246,0.03597434446512443,-0.07478040462253831,-0.0851038390214429,-0.0464268707146283,0.0407783008613112,-0.0530776338010258,-0.062070934427730935
RETN,-0.02130225760552607,-0.017656192776500844,,,,-0.03781599898613682,-0.03402129300942738,-0.0618553517930782,0.06615360717842021,,0.03016074505575966,
