,UKF248,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NMB,-0.005300880330019834,-0.03163756217124801,-0.15743593152145918,0.027071286137739053,-0.035233882743208406,0.07748387650291154,-0.013548686869303847,-0.04506457120841589,0.04506857515651335
CCL26,-0.003031937889346756,0.04561361859199427,0.02569545076348448,-0.015729006034789977,0.018115832938533354,-0.020414577958644726,-0.023059142896227812,0.024734447234114103,0.09956609354003347
FBLN1,-0.057433132922031935,0.02661957278845816,-0.08308757605120551,0.03919971556397976,0.06397149208380705,0.07230773492353264,-0.030600142563908236,0.03987424282207646,0.089152051460776
SAA1,0.023973966658818607,0.028535137030548295,0.1807051511613983,-0.010924922234112148,0.0829721243752969,0.033664640077948074,-0.06205167013471917,0.007794267312506893,-0.0411281363276731
MICB,0.07953085080586324,-0.02839249460838355,0.05046038092511911,0.041162918116409604,-0.021310856541035497,-0.0332913283011213,-0.021673039591077387,0.006517856593407657,0.05970499031116872
MMP13,-0.017854768846967514,,-0.02850926393849391,,,,,0.06594928808303546,
F13A1,-0.057125447621081536,-0.04346501390700765,,-0.050232649528421616,0.07597300685481762,-0.02529906758566033,-0.01586849619297841,0.005430160383228721,0.07245364573834959
CXCL11,-0.020653663732129977,0.0911805816941029,-0.034937022304000157,,,,,-0.004110953744458828,-0.009194237659778686
COL5A2,-0.00850076274419951,0.02569028557960743,-0.024597791439255605,-0.006580566540423825,0.02925680610540178,-0.019767776002313726,-0.0250327025105203,0.05827964916106484,0.09645639294118466
EFNA5,-0.006804920494504769,-0.024360048535256695,0.013033560105338534,-0.013071407855191402,0.010276137053222893,-0.0005809820267983944,0.047450438545607966,0.0330308309925797,-0.00021550918018153052
AREG,0.018209015465787216,-0.024753249559707025,,0.018044137664241428,-0.01714261243711745,0.0197560094676258,-0.0022287135786126172,0.08864699565804057,0.07517288649094908
EDIL3,-0.03199067767819066,-0.003071659504014019,0.0778334118596776,0.05484518496462443,-0.006045193498039348,-0.01609795199889813,0.008260364656347061,0.08446784231280607,-0.039084894992838
CD86,0.04328227410266369,0.004048727454477081,-0.053515758413268055,0.04414462103314639,0.04083456164354604,0.006774491695801458,-0.022926847721510143,0.08070280485496807,-0.004250389913568284
AHSG,,,,,0.07639070913859104,,,,
WNT9B,,-0.009792958397243295,,,,,,,
HRAS,0.007981451172535967,0.05524628811935177,0.0007458963728277309,0.01401101112747424,-0.041956716571323376,-0.02732191080930707,0.02963996466406449,0.05789592489455622,0.0031700167266991088
C1QTNF5,,,-0.009414140219111482,0.02006212088706832,0.010744527360543973,0.09004423322270075,-0.02245044333175525,0.018932261927651232,0.15483209167507342
RLN1,0.07287666503485321,,,-0.01750468874147721,-0.019322755626606902,-0.016337566786284945,,0.017989596949718425,
COL4A1,-0.03840121219783284,-0.015508770231033192,0.05323683126883103,0.005236014781040081,0.04310975658880088,0.020422474458149546,-0.015550462704463721,0.04818026863227078,0.04875989299555261
CCL3,-0.03212925634659899,0.0038889953523868854,0.050476040595642736,-0.006109611303926202,-0.021831351163772713,-0.028672885733903287,-0.02955754136302962,0.05053307255822672,0.013481218871799852
BGN,-0.03476045547855793,-0.06074934790825424,-0.011882218905884716,-0.004442243809893138,0.006203849994599207,-0.00643467757443347,-0.04307143584461394,0.06011055795215597,0.03357418770242698
RETN,-0.020954409062885662,0.08142383508292537,-0.00971515401606552,-0.028955901613286986,0.03296211699344259,,-0.02406233660969657,0.06874138539904492,0.06098774561493104
S100A9,0.06548876473070485,0.011985250142514114,0.040888403055956125,-0.011292447211345622,0.027013620559342807,-0.01195617259439669,-0.07086360957773825,-0.04867625515071853,0.031333577782764126
HCRT,,0.04425930188048391,-0.034263837768509706,0.04530508494635092,0.04730108822080047,0.03367058849995992,0.04228314754709242,-0.04480661753117287,0.011479924417778195
FADD,-0.012918264912997574,0.01901779389587885,0.11892120555879697,0.04581842113797116,0.07012617653100167,-0.04990660224418826,0.0018526031203555495,0.06537524759039627,0.013329080934697224
ACTR2,-0.07545331801199413,-0.05424651570417647,0.09992768587668595,-0.0442789725397108,0.01872441463430543,-0.0034728488185424068,-0.03319221546242219,0.040804539026756646,-0.04882844551347985
BMP2,-0.005204714876869688,0.0325322739513295,0.04431883344411424,0.05555352226498733,0.044397699366019394,0.003094222400980909,0.018446020740239374,0.07477279319071563,0.005622257973428671
PDYN,-0.02744662505186731,0.0067234591300878045,,0.01934466657811726,0.12505342712696266,,0.000552757302399047,,-0.03557093649946101
CD55,-0.027838017968676253,0.005974314600609004,0.03547869609966793,-0.024565254887464742,0.006409414559051118,0.07551834364554447,-0.030813346910199307,0.10363569331112561,-0.013778832283156992
OSTN,,0.06684572375179462,,,,0.044085632865120385,,,0.033452161914526546
PDX1,,,,0.040198222468961306,0.029347904690553886,,0.037924327327021744,,
CD6,-0.007721693694962692,-0.005560577442702681,-0.05421918294572836,-0.020522599300165957,,0.0026921689990223423,-0.026818684525923196,0.03907637812117317,-0.0331400644538682
IL16,0.005555909614046422,-0.046096354181354895,0.013109646668940848,0.08456802795162652,-0.0039186484799632664,0.06451366205178449,-0.05209378674689168,0.06679901712928808,0.03927307248842609
LAMA5,0.022542801791664728,0.009027158821090984,0.03998200877940814,-0.0063192253723028165,0.004173030260310571,-0.010803399939148622,-0.008821028890768141,0.03727140587380542,0.08346268920134636
RGMB,-0.05835663220173436,0.00418122832325598,0.013802831435926958,0.06476880103618736,0.015541397796620799,-0.07140754309653694,-0.03160690875020606,0.008004218227782798,0.021035837295142742
INSL5,,0.0011291310144648451,-0.026038047959575355,,,,,-0.015003556359594265,
IL12A,0.01910608396778851,0.050424029900898816,-0.009277674522298739,0.02089755799831214,-0.0340107306198039,-0.036479240351310595,0.08049280721951067,-0.03788974105285999,0.2789313350093979
S100A8,0.025161604888825885,-0.004143996711172376,-0.005345780262775077,0.020162464304153825,0.06599573452407324,-0.055064776793981265,-0.05979557184973244,0.03389407873311785,0.03553911257945404
TAC3,-0.047186779626443846,0.006656742832171349,,0.02370378894014626,0.015603253068482014,,0.07955757208966342,-0.03477935934527096,0.0011450111517609038
TAC4,-0.017464043994692625,0.05979419353505042,-0.05325390881525652,,,,,,
MFAP5,-0.01642108949713757,,-0.004845402808864483,0.03507319447572777,0.07946724192435349,-0.023281580338113467,-0.05202729923214489,0.034879672119974926,-0.01733911694873052
CXCL16,0.058016139822125445,0.030998848173537083,0.04013290223576131,0.012100417640834988,0.018459741203652045,0.02734878126803733,-0.08398965136113633,0.004751455391052987,-0.01364138845372657
AGRN,-0.07613183385693312,0.01072937934724296,0.04397019932400414,0.04005614827537902,0.02703653894920402,-0.0020327758365506366,-0.01837038684813561,0.06793717673214969,0.1077876087940117
COL4A6,-0.02095440943528849,0.1345489695421451,-0.037611852081331,0.08395132158295468,0.042781433848884894,-0.04261599823715482,-0.031398854436037155,0.051673107884405683,0.055726953467261704
FST,-0.024173824043957733,0.03312020588457983,-0.004084037000128363,0.11306053310900135,0.11186626384403674,-0.02246309665111947,0.022174792393714744,0.004356383767417558,0.06135785467988346
MEGF10,-0.04027759151844677,-0.028360874503630586,-0.0009174622656435481,-0.02618030977871952,-0.0032365688312477304,0.03548702696243768,0.04160144721455288,0.031226857974658736,-0.030720366850290504
C1QB,-0.07768893753985814,-0.06344650993404213,0.10518522571646347,0.07780483586254958,0.09351631835797715,-0.044879137429456976,-0.110667798691702,0.034036103451974505,0.051917343269399945
HLA-B,0.07420411252970388,0.012489010449602898,-0.010907040352048257,-0.05245459009512567,0.0040896751370134215,-0.03472345714518501,-0.03322410076414262,0.10825363571138548,0.018653844468703766
PDGFA,-0.05942349872407903,0.03628760810626234,-0.022505888393397285,-0.003455077332570538,-0.004811129548430433,0.0066166561716724855,0.01642274487771293,0.06507247091302669,0.01209323539914107
LAMA3,0.12209338430651162,0.04281517214718142,0.21175251323682137,,-0.015212283567281746,0.033261865485579155,-0.02221131976206001,0.06089505468024625,-0.027458700010289556
DKK1,0.02008522762908441,,0.05062997773642666,0.017580452148622295,0.02773985007017981,-0.01712244500980017,-0.007855151644276246,0.11192868337665908,0.08524354884032413
INHBA,0.033659634245184276,-0.021739549773979423,0.15889056930027562,-0.046745273335198075,-0.07334451113593964,-0.04766627868344097,-0.02335799420456483,0.03986557069975239,0.04070966366776793
LEP,,,,,,,,-0.002433232213804181,
IL7,-0.020964349042926468,-0.01621037593289086,-0.03537696003558137,0.021541818973216508,-0.029023551512523116,0.0398828573002781,0.0024887518083053857,0.09146877985599308,0.09578557359687391
FABP5,0.004461165186353813,0.06357788759849027,0.06354776114418532,0.11950191842053548,0.04968473335058289,-0.09744880969996594,0.08056149811840649,0.008371473654862262,0.07778324100159653
CCL4,0.029887909322630614,-0.00027386286881897763,0.06581707289048484,0.007866778085816921,0.009719387233340926,0.061235911545992346,-0.04210212812788851,0.05460162725309316,0.05457140225271518
FBN1,-0.012674211121532383,0.019697018199991805,0.056356642156510296,0.07625300190230316,0.03747683499802047,-0.03209675368852239,0.02019338803320535,0.05918767265351587,0.10460591774207008
TCTN1,-0.021994702437845425,-0.012271996402003056,0.05955091755807951,0.05509558261937343,0.01627874598094554,-0.08162947982950962,0.08301881384883547,0.024213686967717286,0.042511056598865934
NCR3LG1,,,,0.08558435347421633,0.05064001127488779,-0.017875025029251482,-0.019065484547366538,,-0.021381967730905307
BMP7,0.004266198813001824,-0.015311338744724257,-0.028719291839625884,-0.08247821878376273,0.00848392547530586,-0.05385639850464921,-0.06370977561132564,-0.015720782729127386,-0.03650038260914174
NLGN2,0.020514184150867015,0.03438635456675349,-0.07234356600982901,0.08316920065157322,-0.04270446165704586,0.05694919243116264,0.07332421069042808,0.00944057729892199,0.0077749328596517535
CCL25,-0.025299516711844754,0.018444760573149928,,0.03989683168417374,0.002212324935515062,,0.028301723817708176,0.026650501662722228,-0.02199495681629221
NPNT,0.0442764235459449,0.014966158182206892,-0.02638065673262816,0.015268548210272313,0.09007471381900384,0.01776652444554168,0.02279490749473483,-0.005412004031906301,0.014704741781175087
KITLG,-0.0011681086451037234,0.017764090670664683,0.0966815441997609,-0.04195327568024288,0.06542676682131657,0.0014521991926222855,0.01725043184359496,0.023907834904513082,-0.01428377312225763
MADCAM1,0.022087557881278776,0.038126311715832174,-0.030479014625316082,-0.02107851771457817,-0.017860918694147174,-0.023665782877827935,0.05450764071278073,0.01834829762704126,0.0414922036038729
F12,0.052587769119804305,-0.006980106259560972,0.02427384944036775,0.07932582411768158,0.07196089107291474,-0.007397094092693774,-0.0013970509714701699,0.009304067380705815,0.07332703146379647
S100B,-0.049117892335990336,-0.03722145585817838,0.03848372852334867,0.055259786257815025,0.057314338622973506,-0.005754331009930508,-0.037966999822381275,-0.04765118690131711,0.012269704441938178
IL27,-0.023220141704194744,0.0061423471973052896,,,-0.0030994648765738037,,-0.019125563212984288,-0.005922305829046272,0.14562990499359962
CD99,0.07149346810720948,-0.013782649381132429,-0.00705178405569191,0.02791707471439709,0.08513229880503942,0.00544931907801423,0.0063672247515119094,0.05798310421060941,0.11952575958261585
PDGFB,-0.034305225285537984,-0.05967785514974922,-0.027805540977850998,-0.058093848968978436,0.056269196367286875,0.045432673338617655,-0.032701314662628815,0.11052128726029871,-0.0006104492417325082
CLEC2D,0.008109521949136365,0.015388441431961736,0.08479128776900804,0.02813869342000377,-0.046851465300731976,0.012451606972110141,-0.005881889333468725,0.11306041691000471,0.006161637728933089
F8,0.02924782528950122,-0.008634752967032363,-0.0420351106159312,0.12952853415956728,-0.028298375916760824,-0.03403429945724379,0.06337179183035802,0.012184510200288693,0.016471034702506385
C3,-0.09275846242231955,-0.08828135128167458,0.01568950743010119,0.07066420494606636,0.062041212966975935,0.02092936072255341,-0.1255697446158114,0.026561015311120473,-0.06548140552363105
DLK2,-0.009367907396131754,-0.015052358735002517,0.14620066299880788,0.043873151105539986,0.018500527987756504,-0.0190679468588302,0.06692935181588205,-0.024307355903336755,-0.03538581795704035
TSLP,0.055761504839503304,0.01634503119828976,,0.067230697433073,0.012425925639415093,-0.015017218643156749,-0.00834488067702597,0.03216440738219464,0.04723341056492665
OSM,0.018354951414124764,-0.023221217565447556,-0.061433598002891394,0.004613459849222968,-0.054805896813982624,-0.015526137629608498,-0.03867741876360521,0.06210187993005586,0.07363901028770443
PRND,-0.01704947848342157,,0.05412098256478354,,,,,-0.028403169825675475,
SLPI,0.06741427991545487,0.0075933319716939476,0.036981301979626166,0.016068253575304257,0.05143827284249079,-0.020372277830026833,-0.05960574708214276,0.04097341178605487,0.04003764124395369
AFDN,-0.04930706895119764,0.008201024323221517,0.031214758278144766,0.03985436444472572,-0.005359768278317282,0.008245463536434221,0.060910739976310226,0.03178680139259376,0.052062653989723304
KISS1,,-0.01573728399666546,,0.08399993074589042,-0.017086918622338448,,0.00398331587382468,,
ULBP2,-0.011442577691975995,0.07356288619216675,-0.056426930851804925,0.09311779308573517,0.051228382363300795,-0.02673598306407375,0.014434341036658123,0.0649914350473789,0.06100545327172529
ICAM4,-0.015319628786083516,-0.009792957401256377,-0.03257769655633889,,-0.014990409613635925,,,0.0065637048974347,-0.020323490953546373
ANGPTL1,0.02727394546235749,-0.010961851324132956,0.009653969156749964,0.0019099856107824918,0.13216048558582572,-0.03947412094982655,-0.020632448983218043,0.036680366240121325,0.004106688226481438
LTBP1,0.05175040285007221,0.023951759733092166,-0.00165887361038688,-0.02748846584289535,-0.0041994629006769915,0.05482644596889428,-0.0008479249107192668,0.05302609163652502,-0.028245886786618275
NTN4,-0.018018783211462327,0.036404766170096234,0.020115944169325363,0.04547732920140567,0.06711580414603448,0.030859588905834966,-0.013580126891309762,0.07341572144176697,0.010297847576560342
APP,-0.04167959852566738,-0.014319421260354308,-0.04406846125037316,0.04136102402040087,-0.010610657142686575,0.009964966209679649,-0.05788809877874563,0.07848333231089316,0.025567746153260084
RIMS2,-0.04033681145364364,-0.02436004569194407,,0.02797666788308059,0.08016272079975444,0.09591101039532691,-0.009083332477193526,-0.026834145060697572,-0.011223721824710795
WNT7A,-0.03721473447946137,-0.021646211877799113,-0.03913130143764879,0.08016611418583103,-0.03845720016654571,-0.019150450175911826,-0.013559178377636198,0.035380220376444636,0.05752491651499819
GAST,,,,,0.006583337809598918,0.02797189998251386,,-0.029896949574983383,-0.011017049520806997
GPI,0.038999590345994435,0.020573285754195467,-0.07346594525681459,-0.04438039003268674,-0.04129233507981137,-0.018770223206217997,0.006966188545105508,-0.050064451992567205,-0.03427360951410817
IL1B,-0.023004934418389054,-0.01519415400675918,0.03553794096408419,-0.047878562725586875,-0.0010085190111574567,-0.00790804245266593,-0.008867285929868213,0.05322883498731657,0.06985552487063826
SFTPA2,,,,0.008227407777383004,-0.014765386473159463,,-0.020464629395063126,,-0.0172994009214819
HAS2,-0.03829604424652197,0.035436065517489276,-0.0150235487519002,0.027828862671049316,-0.00961740264238826,0.003989137086067177,0.03447721872844507,-0.021630381340128676,0.052801644201741126
IL11,-0.02322014767446217,0.04083925438934774,-0.03160435442246369,-0.02884052232971357,0.022883111380955792,-0.021684926307563107,0.057406461128886824,0.009809254820352033,0.08824910404881475
SEMA4B,-0.03294608432086565,-0.008762190602947634,-0.024517534217255298,0.07402567778201662,-0.005739959708796667,0.04392811410787417,-0.02593936616224039,0.05291142438295171,0.06571136080193131
FGF12,-0.07251422814349781,0.04098363828887875,-0.012445438721371773,0.01841734617473297,0.07233514911922655,-0.029723141041242022,-0.02833929515449391,0.06124459923542733,-0.039981959492883426
CP,0.025572540082370813,-0.015473529367869911,-0.0876912879854005,-0.017955612172476713,-0.017025863279403416,0.08131001727178565,-0.03989898751615164,0.07701206925073974,-0.03651114464645943
NLGN3,-0.07837151571212725,-0.01120140769908079,0.027316236817814546,-0.025601914695993933,0.04211707460335711,-0.0072065130101275875,0.05544276792791686,0.022262816561539434,0.08240571599149973
GZMB,-0.008618931993079193,-0.012445769633357709,,0.04441449550325003,-0.0211818963665632,,-0.04333827032856342,0.036386025278264685,0.008907606938483118
PROC,-0.020201225715446622,0.09192047308690017,-0.06002609901889352,-0.02417214132327387,-0.01804960387010205,-0.03465304151570114,0.03583789780287895,0.03686570157773735,0.0498461126053735
TNFSF11,-0.015768998760052246,,,-0.0161527629659279,-0.01804959693512223,,,0.0362275446485983,0.009454974821285218
AGT,-0.07554306492036135,0.011638883554711493,-0.03600257716890056,-0.040775372897982366,0.026043324576463692,0.03709653148475028,-0.06475591949487922,-0.039546798538019935,0.059687917109901824
PTHLH,-0.030414845235140965,0.019192028929116138,-0.022332609572439214,0.1019487204420708,0.007896673453583457,-0.0408511283495974,-0.007069095106984219,0.07738064459476321,0.030147745839411363
COL1A1,-0.044211414174973394,0.01589497460569912,0.055382750240991714,-0.010431309516018061,0.04996042907142916,-0.011002832945509163,-0.039141284899254974,0.07612195942479363,0.06907892427157564
LAMB2,-0.013004559211415394,-0.020292726937571465,-0.018356609235304085,-0.07547792209124081,0.01913302082763729,-0.025908396289927315,-0.007870901198266783,0.053796118650434835,0.09956597656497122
DSC2,0.005730442209949852,0.009482256583939313,-0.07248989382250934,0.01662045965762837,0.03267272593461089,-0.035647158274345975,0.019312909513964655,0.08150847034094594,-0.010394204137467163
WNT5B,0.01192628594434516,0.058560711391494755,-0.003085382647504256,0.0039764269863959084,-0.009506975567585717,-0.016597992136792382,0.019329218422411247,0.05212943330505626,-0.04224293562072551
LEFTY1,-0.03675590676491415,0.026187799282234508,-0.00247584523988826,-0.031652592291496875,0.1395177136583992,-0.029054968039513494,-0.03378104646729657,0.002205247982067344,-0.02762470302725698
FGL1,-0.029823895347936683,-0.010655086406354222,,-0.02368151484253723,-0.023944107627159553,-0.027915612425325427,0.04977913942156383,,0.02234965903655871
CXCL5,0.02752190708193049,0.019051851612739278,,-0.025624150195216043,0.009833435102106818,0.002876971890102379,-0.0383489828562601,0.04231184080635862,-0.05878649052799041
S100A1,0.03658173669101164,-0.021208641253180616,-0.029065861440319134,0.0801419804607262,-0.011919388841970807,-0.01186408674651147,-0.04128589646210672,-0.0046741750627614905,-0.013031555156468796
C4BPA,,-0.02726071702904489,,,,,,0.01825563267237732,
NPTX1,0.08100678312714107,0.1246640823396836,0.07167431962546807,-0.004414009848251016,-0.03390616525480279,-0.017122440741070517,0.038491830287289246,,-0.13704200252303256
TGS1,-0.033191404174556745,0.03836415842161716,-0.05315616353050023,0.014286624213985426,0.030025320291904006,0.009896770545701206,-0.009196339397921846,0.054078430865896525,0.04862907558120441
SST,-0.028623481620689638,-0.022441834556655958,,-0.034675213618685335,0.03525411143969204,-0.006819399375806979,0.05136589046591577,,0.05827593483230191
IL34,-0.04176495064208523,0.03131922838731599,-0.02408384964600864,-0.032567875590511906,-0.0018474709594943947,0.02320306504102441,-0.0022899746253490136,0.001306552093216768,0.002004090951513479
DHH,,,,0.03615862607206349,0.020763239649380566,-0.030158683813435935,-0.03955136758784465,-0.004462388371370874,
XCL2,-0.01765669109448518,,,,,,,-0.022791650933598022,0.10393954312306619
TF,0.01556926651423606,-0.023961066915685465,-0.10300065974343721,0.02803110847878371,-0.02463934846401968,-0.027179139174852016,0.0137939941817791,-0.003063353324989638,-0.0932762832755977
IL33,0.016410857588621503,-0.05819189255895218,-0.05506053089814612,0.04755776747112622,0.07896879573001975,-0.0223779217394904,0.025349944542918557,0.05782417924316606,0.059970498320435
RBP4,0.050489651295005884,-0.019940691802396146,,0.09471547224094445,0.017879550138961326,0.13970606127521848,-0.03906485095730813,-0.01899931233328908,-0.043991390764008174
CCL19,,,,,,,,0.14389368171607136,-0.02644441987347649
CCL20,0.15024630881025813,-0.0244916685616615,0.10898050082726705,-0.06804812861449548,-0.051799870689068196,-0.019067949618420336,0.008558558464437614,0.03648826554033641,0.0036815791181721534
NAMPT,0.07345954172284809,0.034896823844065714,0.03739356000177149,-0.05753133930154291,0.0028367356218029906,-0.01763359412016128,0.022314034102204484,0.014422492332108135,0.04781378865321943
