,UKF248,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
PDYN,-0.016509368297651025,-0.02500690278848949,-0.0786034270986675,,,,,,-0.0710738747572092
CD55,0.04131184249946026,0.04655470226009121,0.04767472828249674,0.059248137694401924,0.10251117684415294,0.05522369564422741,0.009861754992093106,0.020018279514468173,0.040555365767558776
OSTN,,,0.02540532854495012,,,,,,-0.04660093175535958
PDX1,,0.08498546827248003,0.019439517770274983,,,,,,
CD6,0.10413869395853265,-0.016844286483135528,0.006096865235395668,-0.04081963915049888,-0.037581617865975706,0.15678994390470025,0.016773182718912226,0.0167017666354659,0.045382031022158244
IL16,-0.032827506301730196,-0.0389265403327056,0.004847778429693578,-0.03464076579640071,0.03878699127412013,0.0045335610343278975,0.1306480075830797,0.038377740275726116,-0.005478814334683541
LAMA5,-0.013939909194899076,-0.0007327982287440616,-0.003671169488769425,0.10250394049585801,0.048001878841049894,0.058505811276946505,0.11495617995422484,0.03602293382161062,0.045298996873823265
RGMB,-0.018625502720054303,0.01840013711669881,-0.0005240098526468745,0.020011457446036728,0.04185805493178687,0.018033459631861416,0.06778877471550598,-0.0027556470950903704,-0.09564411502188196
INSL5,,,0.010653690553808375,-0.029366955848562252,,0.02263934226627081,0.06538816742627403,0.06707101504373297,
IL12A,-0.015162184777008888,-0.023318961031666623,0.004443324778170579,-0.039714956830200085,-0.06118809668564862,-0.05866514103582242,,-0.0016377002976446656,-0.04268669648310345
S100A8,-0.030982465588604208,0.016042397044336482,0.048981069854140594,0.07479200895913003,-0.12253547965391062,-0.007009730447921643,0.04530651823249864,0.023377901992017218,0.023527273364496865
TAC3,-0.03670885044005664,-0.04299881332994156,-0.002188724821872005,,,,,0.05074548896253488,-0.012108969229987212
TAC4,-0.0006372776295529782,-0.018482111000280764,,,,0.02676216712649422,-0.011379401589646513,,
MFAP5,-0.014380478111169333,,,-0.0003023395670375555,,0.013075159972840653,0.030766226029212508,0.09750441133070435,-0.05023638566541697
CXCL16,-0.014214827851060112,0.005495208599132238,-0.02785117837113415,0.0012619592477542396,-0.04316267656569475,-0.07721123188243002,0.03580774883539467,0.0421849777664402,0.04858999188948311
AGRN,0.08596449239450071,0.0173973924935889,0.010551559991772754,0.1382781000677673,0.1427830682317372,0.10999374224503516,0.20385834095054098,0.08181907647001627,0.12001287168510356
COL4A6,-0.018350452707122333,,-0.018740986507809174,0.13135979424878216,0.022571924901758758,-0.05998172874835955,0.058946005398978873,0.03285073823057767,-0.032692751643095506
FST,-0.040597773414199,0.05711077334280723,-0.013033631601221136,0.09857593206892329,0.02083345870072354,-0.018289698000304732,0.09989187234954809,0.02059322904890496,0.022163173779689443
MEGF10,0.035398963606790804,0.02360253990377276,0.006339450986983529,-0.026059954071369417,0.02553639280244315,-0.1010508962441478,0.01971154420631433,0.022244428174483227,-0.04109171400467342
C1QB,0.03712968760442494,0.017445177643129625,0.06670628244934163,0.009872693945975527,0.030176297083328144,0.0005853004190985107,0.055687766704383,0.00010039814488252426,0.052834382714019745
HLA-B,0.012148458348537047,0.08433300754175298,0.06529757519769482,0.05999324907764033,-0.07104273334772963,0.05922561135785425,0.1289181373183036,0.023030758941307874,0.11280019463080279
PDGFA,-0.024595429226846828,-0.0394731546764014,-0.04222823282646106,0.03231008952219021,0.07319984119169674,0.12419060438725983,-0.02375502024235422,0.0003257022448144796,0.07177882122408064
LAMA3,0.03396934753046891,-0.031126300121703913,-0.0234832121107715,,,0.08091284109390683,0.08561497303838128,-0.015089310866538667,-0.004919829542744761
DKK1,-0.02556859967098564,0.03222122026845073,0.06599582692688664,0.08173627253144751,-0.15097798133098062,-0.017937293240004686,-0.03336778125296613,0.013830121062620394,-0.022987328176542702
INHBA,0.09326521596845172,0.020042442659532762,-0.017957754024297837,0.03067278015206122,0.002493801437772372,0.017860861019681786,-0.0012076594950390551,-0.022187809821701866,0.07407253876474985
LEP,,,,,,,,-0.015772856468646842,
IL7,-0.0027290379866327158,,-0.023060590435877226,0.2721146594815986,,0.03961289266130737,-0.03201502237873786,-0.034215147354039424,-0.023564013850639786
FABP5,-0.016773274114726993,0.026750996311940604,0.035591355396317546,-0.023506680801798196,0.08222437740741301,0.00859510830456074,-0.008562853466822059,0.008134049024669573,0.017472502330732394
CCL4,0.05717604824342452,0.001584350343684375,0.0501710040008926,-0.029929627621665077,0.012490007731022086,0.0987951316461737,0.04900128375833494,-0.003625081531390502,0.0635770428567642
FBN1,0.03226754908874136,0.0905145509377519,-0.042629690807408326,0.022241982773667533,0.046912657360411204,0.057512524097881566,0.17848206955877263,0.004382081129911328,0.02114063541612372
TCTN1,-0.018944634247056755,-0.007335158218567865,0.009115121379857342,-0.04142338263571226,0.02662280310967688,-0.08327427288027439,0.005650971034439855,-0.04945898591837146,-0.07275069641989193
NCR3LG1,,,,,,,,,0.045552048963741286
BMP7,-0.0718613004583392,-0.03073748755893396,0.031349389458192996,0.027483290522690104,-6.413858104039318e-05,-0.0814220231219483,-0.04193460939608844,0.023424771006212305,-0.021217615017961655
NLGN2,0.018297407876512024,-0.0204327544384991,-0.018551617056651978,-0.053440064662868415,0.017432303246933126,-0.06671140309515114,-0.04900742833716291,-0.003948878840433634,0.00916083070448114
CCL25,-0.030880172254038836,,,0.021892293482628708,0.0017410983798804354,,,-0.007211022046351088,-0.028725428048631985
NPNT,-5.757198999187726e-05,0.01588754391615596,-0.05721635873653551,-0.022263021804168275,0.0709820268112651,0.013494170778301137,0.09828575577071622,-0.008747802813630032,-0.021752896718497207
KITLG,0.00883036856346184,-0.023850876372573174,-0.014831819797763855,-0.026327936138185515,0.1308610713960841,-0.04658028917646937,0.12998731657378784,0.05306337272765236,0.011308160495852444
MADCAM1,-0.03218833187820901,-0.023318963638276624,-0.0204524220269427,0.10241198082126264,0.0260568749926427,-0.0968234605152605,0.05634992308975116,-0.019971685441184196,-0.045478259814090316
F12,-0.06091192838341729,-0.0024262971771473007,-0.009070172758189507,-0.043380815752739825,-0.054091085347564384,-0.0026327238110353517,-0.017171469380165505,0.061099984693188725,-0.022723352691889926
S100B,0.00032745805317384037,0.021350712198635297,0.008352726232195433,-0.09521756536729611,0.07551948774685312,0.010806838565750695,-0.08299359395677607,0.014415348995097874,0.003574354236654303
IL27,-0.020334627588116435,,-0.013032485941753536,0.031176324996235467,-0.006016464010170665,,,0.031178653330866807,-0.0238724695077996
CD99,0.004840027278751848,0.007497701536141597,-0.03383965311884426,0.1198655542044372,-0.011406404311130674,-0.03046842883608022,0.09728266993119725,-0.015752230509676942,-0.0746138971437928
PDGFB,0.03151489086537981,0.03784476754029495,0.026835288392339614,0.0876739574203635,0.1563930819937668,0.06110835190607686,0.19703096141476742,0.027297791955271697,0.1264913183877747
CLEC2D,-0.030643739950868998,-0.004481434904715161,0.006926399694213865,0.029848063228560526,0.05190149142469636,-0.09839007244158825,-0.0035274443487479873,0.060879620777924505,0.033677467857465754
F8,-0.027324589413851158,-0.013042644997736356,-0.012456662443647395,0.04942741422755287,-0.013967006741725487,-0.011851122145929831,-0.012003740403113436,0.06238340361161278,-0.05086499062885526
C3,0.052790002114627595,0.026514072891786283,0.11871603224032745,-0.05260449542369905,0.1644364039242884,0.038278443322490606,0.06953830578533428,-0.01071782023353161,-0.05317691640726835
DLK2,0.010964988463660215,0.052669159592915404,0.06833004984602879,-0.024712534662647296,-0.07580286136555181,0.022255521560894217,0.01210783813232897,-0.017558858430851816,-0.015940855258463223
TSLP,0.013363191910289058,5.475185474173999e-05,-0.025115322545228823,-0.03563542174804592,0.1067948626238813,,,-0.014016476117883727,-0.06843171104485858
OSM,0.02956245074001876,0.026867425268029037,0.061016790769291875,-0.03030352968783428,-0.0804678392848165,0.005669940779742509,0.1245268748557152,0.015425911915098631,0.0425508887452838
PRND,-0.014930778629544329,,,,,0.15036985071387693,0.07798782820460821,0.05970427726213696,
SLPI,-0.09551333194847116,0.008220079849425129,0.08843432315831486,0.05431753028309127,0.09493183132894832,0.016283068214907704,0.13693922086952448,0.041663580671324675,-0.008509983113131671
AFDN,-0.004896989971553721,0.0318054861823923,0.05857531780953476,0.0011168229223312343,-0.08552702951135281,-0.024160159996736968,0.055727585854988756,0.032699835559011466,-0.02475476802098069
KISS1,,,,,-0.039755536785840276,,,,
ULBP2,-0.05136760490160873,-0.04149232037041083,-0.027038481662150265,0.03238457544342458,0.027623131755213425,-0.014275666765713561,-0.037472615145875486,0.017661565553959094,0.017726570751973827
ICAM4,-0.013415893413644431,,0.0035416465353835837,,,0.04283440291317714,,0.003248057478400743,0.011977406686385104
TDGF1,,-0.01626428936079532,-0.011265181159809238,,,,,,
ANGPTL1,-0.015098117949629654,-0.04113247402953985,-0.004539063414051855,0.02412731148527764,,0.016604489064547086,0.08196903476743159,-0.027839369737184077,0.04756239763036269
LTBP1,0.08032739293648067,0.07562819717518851,-0.014044619566440203,-0.01640829620156479,-0.013250977510724496,-0.015677846938381795,0.04780129529003356,0.004199816539137278,0.008981864248639473
NTN4,-0.03344515354783863,-0.01654056419568421,0.0027268151280385716,0.057448381710019536,0.034529686323488275,-0.07856877947671442,0.04741741009812949,0.03300589872751402,0.034410365698669204
APP,-0.028697898844474653,0.01019123574127328,-0.030004679654234784,0.09444056365268673,0.10247311087167092,-0.0005683329140355875,0.046823567885696346,0.011328962922435511,0.10217892020743101
RIMS2,0.020338883002793327,0.0315571228679178,-0.004879124850527846,-0.03915340691252807,-0.046225281439118075,,-0.0259980225641409,-0.019384130306375695,-0.029092488043285097
WNT7A,0.04521057466100353,0.05886004525342829,-0.022552687404837492,0.05868052145015787,-0.04886308794445938,-0.05005680911620351,-0.037170497656757916,-0.03075447397289401,-0.015813550242226387
GAST,,,,,,,,-0.0022749355171252403,-0.036934312797523794
GPI,-0.05002872604010247,0.00046541179239623304,-0.05444552181395329,-0.038913556181910794,-0.11598959357961676,0.034425701875597486,-0.023189829066551544,-0.0224841723265829,-0.09561268460170233
IL1B,0.031136991263582735,-0.01748893369658896,0.05723185676493023,-0.003998310563986079,-0.11988511729991475,0.04237872772788329,0.030108178017365622,-0.02848208748571347,0.05895284323715546
SFTPA2,,,,,,,,,-0.022593028965911675
HAS2,-0.058849790000071005,0.012810775828757762,0.06888557767908499,0.003194938052730304,-0.09480565768296612,0.013065815049960084,0.0342104383317782,0.06939725105294564,-0.012694080536770432
IL11,0.046956763317838976,-0.01722076972907807,0.04433776293901585,0.019840943680280065,0.03728419814233596,0.06999760486215323,,0.04567602608060345,-0.056414122071190925
SEMA4B,0.009561408313597813,0.047384786496822054,-0.024463669322270367,0.04753595908504961,0.058786946697396446,0.03429686764662838,0.02292428122953816,0.013813476895401454,-0.02267514125862625
FGF12,-0.040535583144667334,0.005677710767170732,-0.015858523590514113,0.05235543430059949,-0.047838493444300086,-0.006265143945180251,0.07227071200710242,0.023145813725612675,-0.017544098246730717
CP,-0.04172455545660115,0.004408476173521175,0.010965855899310395,0.0037332478888366786,-0.08446273632577603,-0.010600294860899168,0.05958825803796286,0.018404432181507585,-0.04971792232154344
NLGN3,0.02159983781057633,0.027460739169378082,-0.012358979831649967,-0.07673863762108661,0.10069142574001758,-0.09669219799760274,0.00410402962003323,0.0025255232806988847,-0.0397528611881471
GZMB,0.10050439314191488,-0.03167674230825545,-0.013718661476079176,,,,,0.018856665793218385,-0.08580653998105692
PROC,-0.0033460779694815387,-0.0021547257757857817,0.06932628644908406,-0.01474082291421107,-0.0875722862146914,-0.06261095077575578,0.045432928502457975,0.050257528235826236,-0.034085236352103344
TNFSF11,0.11076391720403721,,,0.23900151455704888,,,,-0.010861316280215215,0.017963914984488964
AGT,0.011999578317632736,0.05862489407188804,0.00841186919012182,-0.08255687448118923,-0.0015942382420047504,-0.0426910829705598,0.020582331136949135,0.02092335565424342,0.01189295303910215
PTHLH,-0.02806337565052164,-0.017712953770258073,0.03781883477973232,0.05015595015985852,-0.03351849329053852,0.053258406117424786,0.13758549666576284,0.007296522647215682,0.019364660953841057
COL1A1,0.07578651017758035,0.04509851012444948,0.03434368923536353,0.1235458454951429,0.10849134388027999,0.22290290927057896,0.13935957108138466,-0.004821589680253777,0.06637841789760528
LAMB2,0.035710355576746164,0.04611582574310369,0.025022659598300055,0.08969890837339678,0.023266353085534545,0.09872885344999235,0.12415612072595443,0.011363436580847552,0.05025581001832191
DSC2,0.08450552589865967,-0.04077050744418595,0.03901050736200367,0.04577964802600871,-0.038506498614822054,-0.07637057923418526,0.08719121280588907,0.0007374581986911617,-0.013307553107679832
WNT5B,-0.028931674923664337,-0.03000133178929772,0.005058063377819195,-0.03742824735014071,0.044413734860318355,-0.038614708703328796,0.07158535811920491,-0.004551641687997394,0.009993156489175077
LEFTY1,-0.02035337469637504,-0.02094889692868982,0.04496098027729812,-0.0033794147241942743,0.05731129118750121,-0.014651530713198522,-0.0398208179360468,-0.004864352363224465,0.07115688444641269
FGL1,0.07777082022794354,-0.02442720379584564,,,,,,,-0.0295065239157209
CXCL5,0.0393931284242565,-0.01348305327289985,-0.01372400013384365,-0.034082006921784265,-0.06541817097710734,,,0.06062510998587404,-0.024933501296565238
S100A1,-0.04914575241424237,0.021507417902390934,-0.009029414299579801,-0.053226128014794566,0.12676233941270007,-0.07051087208407997,-0.06283754200002765,-0.026380552618206883,-0.07117087622876773
C4BPA,,,0.05226631666026229,-0.02594673945260737,,,,-0.015772852603231937,
NPTX1,-0.01606353257558021,0.011438395686329933,-0.03491988859809367,0.0077097246014681655,-0.03605467445052974,-0.012571086506566414,-0.05351127656562282,,-0.016832443908686656
TGS1,0.0131062247294627,-0.004955226820988362,-0.024465671481273953,-0.0032387711611028018,-0.032988710237568816,0.0038302006896373227,0.06300414952475192,0.054861932859699626,0.0025810074863826886
SST,-0.009795662275262464,0.02701427745112574,-0.06822194811955494,,,,,,0.06926064683692007
IL34,-0.037763044949720256,-0.006975709606104708,-0.06002649215906913,0.1625230585487649,0.05014178560451514,0.17729212395803107,0.0836409964901697,-0.005023473893229783,0.02549190888054825
DHH,,,,-0.0019587518968628512,,,,-0.023294658588837034,
XCL2,-0.015462534312609591,,-0.017519273967661307,,,,,-0.01646396151600771,0.029178699169403337
TF,-0.023523323064038457,0.03778532349622923,0.02086548028464287,-0.08618952057717011,-0.029429530378242384,-0.06942207132900112,-0.19119199255342212,-0.03060990957230209,0.030060034653242036
IL33,-0.05804859722041803,0.010804157282330997,0.03498836632773303,-0.036021480780055855,0.007290732676820733,0.11387763445565323,-0.000406503494493869,-0.03384466438222,-0.06628733914916198
RBP4,-0.01545451057162455,-0.0006476196376804089,-0.029751656176861454,0.07027439457667801,0.016784912842121327,,-0.04853300967013413,-0.0011994392200316102,0.017006884713858004
CCL19,,0.003801015323491051,-0.010421102247953463,,,,0.1053675000698526,-0.002203204445723174,-0.005880183981733323
CCL20,-0.03503662277014655,,0.02685834699904841,,-0.056204382816592964,0.2829722681076875,,0.052804198799058934,0.001273214523206333
NAMPT,-0.05568554522068605,0.018058433959214103,0.03794575440331346,0.025541874263695023,-0.14188424068324354,0.06299441201240984,-0.037438757368098444,-0.04933358344960079,-0.035932474187840124
