,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HLA-C,-0.073318864367621,0.007230450253691625,0.07037987467053414,0.007016193171244524,-0.10010161929759767,0.0005749131368230721,-0.06633390473174751,-0.18240309042483155,-0.10716754799085323,0.010071890972284425,-0.003943278795505457,0.14303662218429117,0.10305811777309382,0.06414716518178648,0.06200214685253794,0.026819458993562292,-0.03830142644542444
THBS1,0.025602248318847522,-0.024380337140323425,-0.0036983262941105094,-0.017535029513812674,0.05973935409366054,-0.05533631204198105,0.02836512359431675,-0.03781005567074083,-0.0362052237112995,0.0898608236016192,0.07425253421458862,0.05458133961887371,0.013084208795112812,0.07740242567186839,0.02259062467322229,-0.009060866131511792,0.08635398995685034
HSPA4,-0.005231181839657879,0.002508816695515333,-0.031931074484059144,0.02273311766464594,-0.06210981118214334,-0.03137598878311838,-0.06616115732224301,0.11208462335323903,-0.033909833054950995,0.02998582035242165,-0.026920296324094553,0.06620409790898958,-0.01060597518634699,0.033602849260292486,-0.009066424231291672,-0.06999009272362773,0.02297284396027115
LMAN1,-0.014789078836660752,-0.00635848166609806,-0.10919640945939105,-0.03837799351080671,-0.11044966474446026,0.0012351053242385824,-0.023076077770308675,-0.01013613839353861,-0.046613464100846325,0.016798255974902157,-0.02864160887148869,-0.07402282256673584,-0.01723041795197701,-0.014867268391980803,-0.02689450579407406,-0.023365200904638294,0.0037947119064598894
LYPD3,0.0029347715349618744,-0.01100331166754116,-0.01906337112080153,0.017928855423549935,-0.03691009634597662,-0.01744566085534633,0.036089383653024554,-0.04734318839144073,,0.05269334957204694,-0.009234274108644192,-0.045921202745186386,-0.03649982495444091,0.13576644948154346,0.045579788711129485,-0.03214968202179882,
APOE,-0.02313759169886928,-0.028242221981224763,-0.10236505437956303,-0.07227000038228956,-0.05123967553185239,-0.004017294514464137,-0.04269234074059439,-0.2457394334879804,0.09249982225798645,-0.10973639706200296,0.06005342051815266,-0.11162348053604516,0.004039870232312793,-0.05238679609151525,0.05057837880609973,0.11168303703933556,-0.1397263505816358
SOSTDC1,0.10787420210332477,,0.11713307267023262,-0.005151610093031578,-0.03791698756875662,0.027963589287781945,0.0975553523056967,0.12343156261358697,0.03157068762930206,,,,0.016424956936860895,-0.003378843782755224,0.0651966620012993,0.06894857203431914,-0.028591398096303792
ANXA1,-0.050606861029666786,0.08943877809788948,0.02474340846546294,-0.03558546197151874,-0.09904403461624887,0.009417662044966659,-0.16984329272778825,-0.18885417367757573,-0.06427522107989402,0.006389486088011387,0.018658897465698012,0.06092124942815453,-0.013242921251777364,0.03840175807164495,-0.03383749200933356,-0.07641030770154981,-0.07227422949018528
WNT2B,-0.01724531679897912,-0.053623251516872424,0.024744874711467246,0.02349200391994378,-0.0048479911035661195,0.0044031252476182245,-0.003751095405008605,0.15547552809292717,-0.026429559698932566,0.08103311692021915,-0.020927672584202375,-0.05135806763864072,0.012946831747458212,0.0951966631919039,0.06148818884783596,0.03563675648092817,0.07967026080175445
AMH,-0.028368536193513903,-0.01528957310976158,0.022775526045579267,-0.05246359919712874,0.058834045313072895,-0.017961137328940488,-0.0256739310300659,,-0.038086118265356794,,,0.09467593396070684,-0.03306025212686161,0.044786395232330564,0.0005798643412377346,0.04718388347595091,
GDF10,-0.023808187603572763,,0.057467822368374416,0.03029814401980492,0.024177527109864854,-0.016780699360183265,0.07326849173418457,0.07250617922675254,0.03881395520089293,0.017447626761106585,-0.0035281101772759683,-0.041190604567826826,-0.026984299500772545,0.10923874638472368,0.020433915954054586,0.017732942181014573,0.030260930139813548
EFNB3,0.08866574285694795,0.019325255313621403,0.06212819274748367,0.0684901178787926,0.13179428757059006,-0.033689295656808275,0.020595042951464342,0.22287368865426063,0.07153774666789313,-0.03575794122674644,-0.025515731286058805,0.035984467761996194,-0.02634517465349981,-0.0065478742852452185,0.005774679713829229,0.14385683156542337,0.19022688708325589
LTB,-0.023103373579013257,0.019596440956305958,0.08331049148273602,0.037083324614560015,0.05613636068742021,-0.021680255797864242,-0.04610361942959515,0.06184323225871446,0.017342335206623833,-0.013146361374076408,0.05805857382759768,0.006733875763343594,-0.0008536289154548907,0.0013791743519874014,0.05925533392970434,0.03481532847149554,-0.03351560982388288
ANGPT2,-0.0007607792020316436,0.005572663834121658,0.031838037894373984,0.01352795589984825,-0.06436191811570444,-0.015065809816304261,0.006269231011635011,-0.062285216257090825,-0.0411701374086887,0.09689220076118868,0.08535895096432253,0.16287359220512157,0.11917138260511327,0.08562121286392256,0.1012653371943804,0.06082593956816086,-0.06525915954638456
NRTN,,,,,,,,,,,,,,-0.003728989727399648,,,-0.03970186985643246
ADAM17,-0.00047325637856027733,0.03714819299256231,-0.12301886130126584,-0.04736107618417696,-0.027727099229344306,-0.021446865290810663,-0.042999393774021226,0.005403022523525484,-0.02995475140206885,-0.057159776768408575,0.07217379451460489,0.009497920259178273,-0.018786951149346098,-0.040884605087455506,-0.014365414315316254,0.006580685004939805,-0.016794806958659383
LRPAP1,0.048779005773565316,-0.02591347460135565,0.024056053310605473,0.03754363091072931,-0.06253378942192575,0.02589904195383079,0.018149947891523157,0.048032413475563585,-0.04285961279164829,0.061310579741582286,-0.0027132762946759596,0.05033658137623947,0.060331801295324325,-0.009907684860146386,0.019369878430138432,0.01480514350909348,0.12124597782744881
NID1,0.007868321554273961,0.010991708601543426,0.0630287209105059,-0.01748685242497718,-0.07264032270556446,-0.03033826580666657,0.059907663713010394,-0.02698002380564489,-0.03602902191369988,0.15333496038102604,0.16074637429101463,0.11081535318947353,0.07973681533698625,0.08204520173903974,0.06160330753283025,0.030949598924085643,0.05527434963559737
MST1,0.016178926954356663,0.020202620566416692,-0.049193364722014125,0.014845392238613945,-0.07653897171625168,0.03044363371659528,-0.03354565374464526,0.05508069516484622,-0.06849980095789526,-0.01721205142940019,0.03674903604094016,-0.053523818888592735,0.06093465878840956,0.056584586996010204,0.10423930341031774,0.035911684642012096,0.06550429130402409
IL13,,,,,0.007298207917907303,,,,-0.018929432009799005,,-0.04183365891304376,,,,,,
DCN,-0.007870818744451568,0.0016439226967600385,0.1531131060781748,0.03863907449287842,-0.032746290355676715,-0.0025253846627357143,0.023746121888594526,-0.04247483004436903,0.06495452695101468,0.08315471986327116,0.12126027653930341,0.1830913419205376,0.09991079697740914,0.13301623211918803,0.023003726932889313,0.007440814694139894,0.09350655843881861
IGFL2,,,,,,-0.014771263609554556,,,,,,,,,-0.0005948315708229216,,0.07201100361414393
COL7A1,-0.028541290584900788,0.024765356981122432,-0.002200187619210403,0.048408447794674334,-0.021414344840504126,0.016259058432120017,0.022499358280714282,0.016775779993240682,-0.05884160360850598,0.21076581815504714,0.07730918057484738,0.06542310277562648,0.018228537276177723,0.06100392617867291,0.03618214341887206,-0.02024812016640274,0.012261542910010415
CALR,0.01786917627174144,-0.02676292075613327,-0.12898847412673298,-0.08017912044324346,-0.09684212985681354,-0.04570071545685489,-0.06922144951661598,-0.09196599270013513,-0.10844346701245665,0.025190495971186166,-0.07585763170522244,0.031218998456471747,0.026536081164964847,0.015645586528887992,0.04090118346324328,-0.04826141444455752,-0.02932498816095732
PIGA,0.014005614544816867,0.013761230231340916,-0.0051255230196548445,0.06196955901592936,0.005612243033633713,-0.02965482004193503,-0.02045680943669979,0.04190995559031703,0.006252198472146377,-0.04091947734163792,0.017788948870606742,-0.000568178880024174,0.06567571368348936,-0.011004943367917824,0.07172909248287387,0.018630198047547765,-0.03447581069565809
CD200,0.05460809647336686,0.018910207985689674,0.07922674234414681,0.010798801384605986,0.07276480096436636,0.025019038893434944,0.06345814260741528,0.12560370743806598,0.1466040375507173,0.010999034004043673,0.04420026099342172,0.01640749590380982,-0.01712728241630118,-0.000305409566450288,0.09524152464716408,0.06495331375085034,0.17594659584376476
GRP,0.02724918229667516,,,0.09956958604017835,,-0.0229341741368422,0.051070249049515834,-0.043513190708413606,-0.01630678234615628,0.005253988436458091,,,,0.0577676097353008,-0.0057110745484525,0.13643289170973227,
CDH1,0.02044550976835536,-0.0020279495765151813,,0.008875504343793918,-0.05507302526084705,-0.02076698685442922,,-0.07227326736509873,0.025846748429753656,0.06523402669795464,-0.03708805642676996,-0.049026184441940866,0.013067578452488996,0.06699306207978964,-0.008928773107600107,0.13631173017426765,0.07397683373355447
LPL,0.06029709985596864,0.027920208948154147,-0.0576764997186582,-0.025437997253418162,-0.06328293379566642,-0.039229755387158095,-0.023098638060055295,0.021728847658189453,-0.07448452353348045,0.06473928835026768,-0.010785115053886955,-0.03877358935170549,0.05553036838467335,0.05173089006490579,0.004784439466037095,-0.06142188700061204,0.02412227717084877
SEMA5A,0.04424345758668869,0.009642068793290924,-0.06553677322890378,-0.06854409432286165,-0.12615213819168591,-0.028117890862058736,-0.05950186889199591,-0.057156947646473846,-0.05750683872894465,0.02124684227486106,0.03870064454030372,0.13708646757364773,-0.041079245090663345,-0.03378170362280205,0.040142814050013076,-0.03423899072895957,0.03785384509475221
SEMA7A,0.007322614322583086,-0.04738301745307057,0.0645532729857657,-0.03605551818834643,0.00737860831338103,0.03749979837298159,0.01175089907608711,0.005848940246970118,0.04999393339647635,0.1667911780786651,0.05684655338979671,0.1083807545817964,0.07524990276976651,-0.03595291377362803,0.12491501666804998,0.07231235087214491,0.10471733065931599
SEMA4G,0.019289688521492484,-0.015442762557619064,0.024863611399246654,-0.00922462516306994,-0.0413362408263806,-0.013744728907174984,0.003963982175322967,0.07537977315424839,0.02968272900445299,0.05982462721276835,0.04509028504539246,0.02315383568146577,0.017156234784903926,0.029506845367146876,0.02465583395587462,0.014587804481337776,0.000836822487061306
SEMA3B,0.03372370200900119,-0.015034692820123105,-0.0427353775809215,-0.07266021491614306,-0.08826863979266214,-0.017862146609259194,0.000277131147482114,-0.2174341553397737,-0.0386653375181277,-0.05162181778781719,0.0367980647258436,-0.0521084586851709,-0.010848461388072994,0.04937046292086887,-0.033999310520796897,-0.06200644036200963,-0.1668508501920569
RPH3A,0.01420991361749286,0.007164547899151442,0.13333194591539174,0.024904438053644253,0.06208993160956819,0.021564817267045636,0.11394556870225388,0.17106154705594157,-0.013502382813681995,0.08151676950896508,-0.08993121390455244,,-0.021649106390427972,0.046547368823719154,0.016913362210756233,0.11286540676314553,0.1787547504449761
JAG2,-0.017987593645600698,-0.017543634330873217,0.09449402802579185,0.005688023601495501,0.0788295255829334,0.04458208994744249,0.051723284741991137,0.1197445571271537,0.0634523831906777,0.025908475700937204,0.14976861934593305,0.1831941204126063,0.03325080108071317,0.10761696653071073,0.07518281035510492,0.13069528780980957,0.16999371626240498
CGN,0.06852337606888893,0.009301487017775693,0.002150553753545807,0.010706208515901774,-0.06325226317913954,0.015525172645934575,-0.024051380570443908,-0.0048057226076898335,-0.0018266232348099116,-0.06814361974185693,0.06787572528510927,0.10160461923592899,0.09318573910263844,0.05213905234057107,0.007740130456742298,0.03637023225883755,0.13424559926989985
GDF15,-0.02603708353533794,-0.0007708190489616565,-0.050007274046130645,-0.04172543061695352,-0.046460421471243574,-0.04135641544535499,,-0.05048614683191368,-0.04582808994786926,-0.0175126690329347,-0.08239677914789825,0.08077724959207262,-0.02368758466287223,0.025049791694454735,0.08833527685039275,-0.12470824732285225,
SEMA4F,0.035670327253308765,0.020427799957412653,0.04319379866301929,0.05508411900450709,0.05770150493467716,0.017879788429546635,0.1184819299135337,0.1646310869971249,0.10637008339333524,-0.04837460417156234,-0.031217373877608878,-0.12596604571323988,0.06615639800711749,0.05364013660670438,0.05496280929652359,-0.002122347762296942,0.13801655452630593
NXPH1,-0.015086792339501876,-0.010460150001711162,0.10853417120681046,-0.023620798645037213,-0.05242520955614558,-0.06620448345280093,0.07301560283068381,0.2099235598081153,-0.00843304896206419,0.022362675282494963,0.07410662052785946,0.011909438223483742,0.018064686171597063,-0.030168872206296514,0.006660270690014581,0.09323751963915101,0.05356769965080501
ARF1,0.05476410465941729,0.008521542764815348,-0.024307029934521582,-0.0011046654418836177,0.11765340509321644,-0.018069996942620934,0.0855006565954203,0.18723216074364918,0.008236129805379385,0.05839922083394319,-0.025768693122857157,0.04841180025088175,0.061425041360768304,0.06820388685262606,0.04193534863645059,0.06240730537599613,0.11289605913380275
DSC3,-0.01735059919178765,,,,,,,,,,,,,,-0.012191762693397293,,
EBI3,0.02891838702671622,-0.014936578199718074,0.05040233492295737,-0.023160879962401848,0.0029399912442216345,-0.03125756111558001,0.08441479924706917,-0.11084956407950593,-0.030862417267431042,-0.014682334344293614,0.1103044711642959,-0.0044177613249679,-0.01941807887791886,0.03084825817702583,0.02234021867615105,-0.0043963878370743325,0.07119396366544757
TIMP1,-0.07831188412986259,-0.020245761893601645,-0.0994307914019505,0.03558183454180478,-0.054030303194395404,-0.07627857935758016,-0.08735474832377352,-0.1905026202400312,-0.09940867089022716,0.12433118805159267,0.011258435214827342,0.11576431896973256,0.018808684018155306,0.050791630197537664,0.042541590270210636,-0.13430082740070004,0.06903146715602564
SEMA3C,0.04333209440667346,-0.009891788183529721,-0.04480043435486549,0.003633041854994317,0.02259083047761123,0.04566926030117871,0.05705115965630285,-0.08378394160877747,0.0431714101241498,0.1365303248617147,0.20377389663095893,0.11121120339622577,-0.038151773234481864,0.06058881074149589,-0.007526498200794647,-0.03383527460992731,-0.018544501924600436
GNRH2,,,,,,,,,,,,,,,0.057127156347353374,,
GAS6,-0.005534612341320619,-0.004541556165405277,0.0014675657148570974,0.018200537061035502,-0.06376547350247225,0.030779552498798095,-0.025916404923660954,0.005758082167730746,-0.033599078693963225,0.062035475828886986,0.044767803102260126,-0.02041170009904547,-0.002554829550876667,0.05393570051979991,0.0008292796165964078,0.037346657831522266,0.08902448747688374
MEPE,0.0011097145965348445,0.014381783907789493,0.13106261183104856,0.04191472251981526,0.005855430649102541,0.027169902889505222,0.0328969176535933,0.17357510263684645,0.12188566999529754,0.03825786026856924,,,-0.0011307821088979418,-0.035878660596709536,0.04186536655574662,0.06779201237872605,0.2033439080728307
SERPINE1,-0.03606076122483899,0.0380837625071406,-0.042631004555944686,0.07143553163946209,0.126656930706954,-0.07044250773295954,-0.0041959844469740045,-0.08167878645987386,-0.042250743349540106,0.0253318854516599,-0.06912937662511422,0.04318987159801812,-0.058062668194874927,0.05455641405147083,-0.0048981735449868165,-0.14342174595583482,-0.0644207902354864
RSPO2,0.05217335296076704,-0.012434481770138358,0.08794528215114804,0.03882541421601457,0.04032615085349012,-0.029484062077933165,0.07995866512817022,0.11110382385892612,0.06500149810577188,,,,-0.024470332638888773,-0.04065029206848515,-0.028811591090090617,0.1122862525606563,0.17043260644130492
SHBG,-0.022474154711122747,0.008963912510434083,-0.014846482322462247,0.01645111519531151,-0.025829133155789587,0.04039789043597223,-0.0389803603471806,0.0463363869545874,-0.01300685338816917,-0.007881796229303066,-0.03988166585396665,-0.019472743178972858,-0.026221013127920374,-0.012127722638100457,0.030165778774936126,0.04462056924667037,
