,MGH258,UKF243,UKF248,UKF255,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf
IL7,-0.033580743942571094,0.09150491288326608,-0.043408099126597245,,0.0753011656608414,0.0052899682701684535,,-0.06743693689758448,0.03594037857949578
FABP5,-0.012718769369172926,-0.02121555389960924,0.033646736251450524,0.00463199795208851,0.006632023143262915,0.05190987165885058,0.07266031098496085,-0.046444921754128426,0.080621402460847
CCL4,-0.027150574009361904,-0.05050969527636358,0.04607715687218716,-9.331196723306072e-05,-0.005179935065924933,0.0982573863434824,-0.016635116995314427,0.050764643589446524,0.04875362607435823
FBN1,-0.01915894724786663,0.02700100648121856,0.01843591974900532,0.04281521333892495,0.015759638642049066,0.05777243224643303,-0.017935066198102593,-0.04475424432820572,0.025205953762448382
TCTN1,-0.005302813156225051,-0.0058585274695723355,0.006491868859633887,-0.008631361793073831,0.016503450473392616,0.0014038912350905037,0.15705783805479429,-0.05382349003317577,0.006184711068314975
NCR3LG1,-0.009416102409577179,,,,,,,,
BMP7,0.04249774230982998,0.08027333987761379,-0.011066539765062874,0.002653025642281784,0.00017042446372659322,-0.006047957776100267,0.03857159821934422,-0.06782252609775667,-0.018248520222992094
NLGN2,0.04249775803393203,0.04289438661036247,0.02428813155992043,-0.0271631844133846,-0.023783377507847314,-0.00213900145227783,0.038405556844218515,0.05610553159474247,0.01836030679468494
CCL25,-0.0003031050064411864,,-0.03967134564279428,,,-0.025256293285598776,0.09249689947512832,,
NPNT,0.056091630205884306,0.03387160516317414,-0.04776848351897092,-0.04129502135006628,0.050159718468332615,-0.016777425471506985,0.05897457936882056,0.035798895300745544,0.012019521402840946
KITLG,0.00559383921083657,-0.0021251561587370435,0.019132495566047257,0.03214055875012082,0.03127582102067181,0.028381368167685692,0.09435000970122887,-0.1145570029550932,0.08370234267520706
MADCAM1,-0.022576633495673484,0.037025778155870534,-0.0010695999268155656,-0.010447082227865582,-0.01952889985993101,-0.028556439510113718,0.040036171248441645,0.03401753666349104,-0.05388310326439098
F12,-0.034211837163749086,-0.006499921319961838,-0.010849661043833949,0.0031216882129872976,-0.026655710390584973,-0.01543896785062415,-0.08677315829504323,0.040989744083521226,0.15220196758449353
S100B,0.013237160953435561,0.038662147307363996,0.008077900604418944,-0.005248607902050669,0.029638848299553995,0.029691626927589386,0.11568515434818952,0.03887437113042639,0.08452250831783789
IL27,,,0.01582015886997764,,,-0.023284818737069068,0.005227874912459968,,
CD99,0.022210575427205777,-0.06228893244990306,-0.018406829736089196,0.06468517904321178,0.09335402989511764,0.11160778531774868,0.12012720049026172,0.09341897888881497,0.04165469393388379
PDGFB,-0.08058923235639791,-0.0075113268846328405,0.05495957659242896,-0.018390149794647277,0.023738705641398367,-0.01234606338190957,0.028327436907611817,0.030867210489574352,0.025636100504903333
CLEC2D,0.0012665140404760807,0.04352911271474781,0.06423720470540345,-0.0035669232763933813,-0.04876385858848531,0.09983597593899945,0.04110217486143785,-0.0697081567546714,0.06374278737928432
F8,-0.06074307030769901,-0.03344253061915861,-0.050282405519179646,0.03581914623847422,0.0014551260034147847,-0.00934235998054416,0.030184658126439907,0.00914920588780302,0.08819931708443508
C3,-0.01541804917954195,-0.046499291990148,-0.011133974712287633,0.033624687794103256,0.03340504586720652,0.03791015815308254,0.10034469287197866,0.04862445176057047,0.026110938305089128
DLK2,,0.08709974014480984,0.030767764401708687,-0.020346207102535648,-0.02586867402569257,-0.02151877639372852,-0.01926313466413615,-0.060381486160510124,-0.04220303552494307
TSLP,-0.022246708165246595,-0.07240950483771057,0.031092292959610336,0.03986376691986213,0.015273482117136403,0.016760475727453317,-0.033175245529654306,,
OSM,-0.021228102509799045,-0.01770579777426113,0.00444375080377065,0.05669661609966802,,-0.015235794783963506,-0.07823690057601833,-0.010881132499717942,-0.024601093016283965
PRND,-0.02257663068292144,,0.032096219533726156,,,,,-4.963719378479376e-05,-0.020945006416164046
SLPI,-0.027831923925853652,0.0002915833505364187,-0.032316924481034175,0.00763403483582215,-0.024035925585963097,-0.026179845604932975,0.1013967273549537,0.05262595900237422,-0.0349141234151681
AFDN,0.020091590053438944,-0.001663046999888111,0.05004290039396421,-0.024530993663567768,-0.009837747562995268,0.030191344436676263,0.024693696301278403,-0.010916295963217646,-0.04341141295560399
KISS1,,,,,,,0.06563530025670276,,
ULBP2,0.049280309801438105,0.0346934816025306,0.0008667457058299758,0.01528648946983129,-0.011111404788646508,0.07488251787223457,-0.009549903860292046,0.20043085921588724,-0.06466210152137647
ICAM4,,,-0.021785060385476316,,,,,-0.06038156579834038,
TDGF1,,,,,-0.02756047316686411,,,,
ANGPTL1,0.024576068504430146,0.009630264085784638,0.06527569527442524,,0.0216487692877896,-0.02428843666052469,,0.07773726293816041,0.07828483486252609
LTBP1,-0.010773656651350287,-0.08454286836836042,-0.015780753607730503,0.025557198516209988,0.009182326135558838,0.08242961594341593,1.1882121390590162e-05,0.056277381402371075,-0.013826358135637408
NTN4,0.041201354881613576,-0.05308611410637579,0.023664270521241905,-0.004673675635240016,-0.00825805700699123,-0.024041341555267774,0.06904216019709963,-0.03624045546945265,-0.013511157612791504
APP,0.03017123177336708,-0.059247926171817164,0.011470162902166445,0.00850844600752097,-0.0077792925290438505,0.05177071109982387,0.0698242030413994,-0.038715221319790674,0.011518208670077057
RIMS2,-0.001606372408201962,0.0654030282819146,0.053445618474662886,0.049308286814189396,0.045591078102016756,-0.010573290680833427,0.016876047749025878,,-0.044861741510521386
WNT7A,-0.023223254417937045,0.0056299941354027725,-0.0008649519415325455,-0.029947256352202335,0.03288006567074814,0.0001553115710088197,0.011358337446680168,-0.043237880343425794,0.008564679555073004
GPI,0.052389149584298945,0.0024469189298809506,-0.053592049356753484,-0.04584619397518185,-0.006202806410608998,-0.11697530217010298,-0.041177752626513374,0.011390028739651068,-0.014931046134468237
IL1B,0.08665376287880099,-0.027847222216733438,0.06305240244349827,0.027379296756130343,-0.016692641991543404,-0.012199146901546078,-0.09989609133697568,0.03320667082317494,0.037190531879022964
HAS2,-0.047196633760097806,-0.021184457876520717,0.01962614209024326,0.02391577199449175,0.04567418246328526,-0.0223794105843066,-0.007643354414677465,-0.03893328085666454,0.058168608840253065
IL11,,,-0.028024825382144646,0.10368583361886162,,0.03433916925812478,-0.06604490927625123,-0.05857751184998208,
SEMA4B,0.009310039393562208,0.031982941112592804,-0.022249762712608673,0.09487012340941929,0.0014229182338523145,0.04141702057566852,0.1117836362101372,-0.033816827559580216,0.09979370402927623
FGF12,0.07259765873272528,0.04700991456655898,0.028289015219643384,-0.05438241055797766,-0.018644708021631012,0.013851697654784521,0.00980713682312514,0.003805392617189793,-0.018154888521282234
CP,-0.04377558910884022,-0.058468217194295354,-0.042318195606982,0.021091875027235592,0.028033839028263875,0.05448439152514125,0.053980517115022664,-0.0546161005637008,-0.05077195748627472
NLGN3,-0.00045900595270463476,-0.002336098044533686,0.012059860077291684,-0.09779926731444837,-0.05216655142016776,-0.08729647781214006,0.12805188396694214,0.013841812522032884,0.044864519100456794
GZMB,0.0063310487154085255,,0.06290067877693777,0.010804010678798865,0.005218604056394159,,,,
PROC,0.009753951753032952,0.021167854852121512,0.07059353193208653,,-0.028175825588986174,-0.013534818910690614,-0.010666636670257173,-0.02477789689951821,0.11532267249958934
TNFSF11,,,-0.033876682478434436,,,-0.026497847221306537,,,
AGT,0.028819307334267293,0.010133739470032458,0.0001717042789209568,0.007385109115628361,0.03974130190811966,-0.013209415775756928,0.03411300859868641,0.032671814008832956,-0.0055671592561220475
PTHLH,-0.059215021238198516,0.06372061058624613,-0.011837963161708745,0.028533369623928526,0.0217828933025853,-0.03435709501108121,0.03060922235703464,-0.0018151368592616228,-0.022898448463436187
COL1A1,-0.03779770700856928,-0.06011401245021413,0.0164850038006284,0.06547054155099219,-0.027504743817442168,0.08150987254930848,0.022683351626911027,0.029872794669936507,0.07220328147766213
LAMB2,-0.002762124833183016,0.09152448992417717,0.0073925664643671165,0.030596099734764313,-0.015114833074770637,-0.019285142968540534,0.07046901042118602,-0.030381654764422106,0.0163413707384711
DSC2,-0.027211798418779812,0.04871734200275601,0.06798412814691678,-0.017381797396914235,0.026313502204189276,-0.04124110031936917,0.050619971505611906,-0.03387475731127397,0.040198996120857866
WNT5B,0.14527013392259785,-0.018222528633621136,0.0021404837845281207,-0.03417992363370645,-0.020013108272900614,-0.03259115653378153,0.05626680660814792,0.04689525171896822,-0.059807616802968824
LEFTY1,0.048442994084543105,,0.0242482293623865,0.0534978433039281,-0.03196850454938038,-0.024937396945814257,-0.051381406244505726,0.024245651636184345,0.052285042707735895
FGL1,,,0.02830881939657049,,,,,,
CXCL5,0.04155243313823624,-0.04150588869928605,-0.040883355418727244,,-0.008075916666572916,-0.02967737207093991,0.06968748674356504,,
S100A1,0.016867300193089935,0.022208290630214247,-0.017018064939697482,0.06917411365224396,-0.01936413313817862,-0.0016428262707470754,0.023347659772178567,0.029120652953262986,-0.02645024439144955
C4BPA,,,,,,-0.022593477037016335,,,
NPTX1,-0.020221046330717418,0.03562027262604253,-0.029052206537163103,-0.023254202556317254,-0.048363716913615774,-0.06689081510022436,-0.070566750538123,-0.06883755676220545,-0.01409245732434575
TGS1,0.06548818050301307,0.07840235096000099,0.0357147546383241,0.013323321347693462,0.03269224934044858,-0.011140592469293512,0.02729926728832822,0.017485735969057545,-0.04115203073912177
SST,0.004703415136650316,0.06566367939241337,0.04611955500399297,-0.027734794439320185,0.008060446636499586,,,,
IL34,-0.051252701999904574,0.06279745781846488,-0.0367245241294896,-0.027316040784396315,-0.02130379286657062,0.02800363751538022,0.021405190028651964,0.10050326633251587,-0.02821635904897079
DHH,,,,0.08089636483410985,,-0.02428844838982092,,,
XCL2,-0.020307545475155096,,-0.027516648196970927,,,,,,
TF,-0.05733162306527202,0.0386736766744552,-0.08658169527470844,-0.055016918893302666,-0.04100848638961529,-0.037052646282870576,-0.031880410160710304,-0.03950220675268311,-0.03405246842857922
IL33,-0.002278530774421239,0.021855637349336144,-0.022159699821334426,0.026560194295474016,0.014390362842439214,-0.0700185313146985,0.10521602386401854,-0.040121886385890725,-0.016615208159538573
RBP4,,0.10555198741072054,0.05996300553673747,-0.023009869983633194,-0.02437797436607674,0.06115637478909296,0.186031476015149,,0.08343279034692999
CCL19,,,,,-0.014518597591138598,,,,0.0213212956033014
CCL20,,-0.05704542969708234,0.03547964249555678,0.06618248786287782,,,-0.07017809065019907,0.08079353368078984,
NAMPT,-0.020935266175258198,-0.0033042461148819406,-0.047305513058484655,0.06411551782413542,-0.012595324828177136,0.042472813425986404,-0.07564369626761686,0.06161219306751931,0.02320727704819999
