,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
FGF13,-0.06923937447932377,0.020147820179996122,0.007832174122433214,-0.00012678853708324872,-0.0019721614169373246,-0.06121593522179628,0.039806897183616664,,-0.0061860517091398325,-0.03149609296679901,0.06346970069716704,-0.027602798129536976,0.08040737685341554
SEMA4A,0.0330095995083446,0.0685565437220806,-0.0397578751807574,0.03192476224095579,-0.02284121164496131,-0.02410375824329493,0.022762344329461323,0.01705168750982324,0.08890377495555471,0.03827280552307767,0.020745372833062208,0.029149529961374633,0.04652995005360877
EFNA4,-0.00640868861239887,-0.011205269212305868,0.01026303919064384,-0.0022344822936472496,0.020581637041771943,0.016352424438548223,-0.009584914346251378,0.11450890338389257,0.06574101993656824,-0.016927688670437077,-0.034335609500446736,0.013409651347785975,-0.017126532348517312
HSPA8,-0.01318088414366659,0.03131929576123954,-0.01866817913440635,0.010867794163043863,-0.10669488804171066,-0.004397099599208579,0.08808898737786311,-0.11231517470105988,-0.022873125671580227,-0.02856802517613687,-0.08454679978077387,0.05315832462080908,0.01320171257404948
NPB,-0.0307975010388965,-0.01228924569092449,-0.012732244501867628,-0.013375563202605936,,,-0.027496612637322393,0.07877200576581901,0.00784493198723372,0.022205086339807688,0.03407598536490595,-0.054092218259139846,0.04314736779687313
ULBP1,0.06121459696763816,0.05451127985639603,-0.021712497709139935,0.001832196081908567,-0.014616319405045127,-0.016633898203487377,-0.018512938340484748,-0.037108530698334086,-0.02259681150648953,0.03504085021755813,,-0.02385402068869305,0.08508969991249561
SEMA3E,0.04880910071077175,-0.052592487988333894,0.0343856064628086,0.02090412848986278,-0.022459007122797144,0.04433489693744497,0.024769130956150468,0.1647360761406061,0.10544438225821413,0.04592792794079004,0.13503035606661606,0.0021524923122408558,0.03754313222799724
FGF3,,,,,,,,,0.05400965002860464,0.04222165466693534,,-0.03126535384690703,
ADAM9,0.04326247680097106,0.024284480722112405,-0.005216181996863304,0.004142962598735021,-0.02203152977370108,0.03582024577672085,-0.0329903871453994,0.015556738565659301,0.04602252542160815,-0.0009170477023775876,0.054335533957472905,0.03584244753049532,-0.0011725381551389304
ASIP,-0.026179008636934037,,,-0.01232121972905652,0.059407984830513426,,-0.02376736185505822,0.01428440459280429,-0.012516456218411152,0.10516117380632062,0.07853582422955512,0.05457524583834228,0.022771028302869263
IBSP,0.0018496331627361887,-0.0015893795884501106,,-0.007456567543029361,0.021187928657259887,-0.03201737588680412,0.03884264419131401,0.021921394369403758,0.07061525445449536,0.09332932843192929,0.021721326054230872,0.06715968447385626,-0.10840022974593883
MMP12,,-0.012481855608371652,,,,,,,,,,-0.012796412833528368,
FAT4,0.16258380888286092,0.039244106521001555,-0.033312935547912856,-0.0298623975714556,-0.032029769299317834,0.0388280246932956,-0.03529104752372421,0.01460403069718431,-0.010334662267349738,0.0444051413138544,0.06661669249164387,-0.02121433122476511,-0.029636490887189507
MDK,0.05313018152856059,-0.04187009083833655,0.05510007701426352,0.05907067546694706,-0.04627495836003336,0.05756430956252743,0.020458199461400574,0.05342733184164949,0.013843821500608339,0.05101569696117236,0.0707214157171303,-0.018257288808178698,0.009735164887249972
BMP5,,,,-0.005473609080698255,,,,,0.05596392582591964,-0.015867300918750132,,-0.040493940356506726,-0.038643845190927485
CAMP,,,-0.010806972532807338,0.0004261531296133967,-0.0225984350445498,,,,0.04057120541526186,0.1589363508126143,,0.0009478047841947527,-0.01922669430422156
HSPA1A,0.006238105232118792,-0.04455769607693861,0.012778439253218431,0.019669558778671964,-0.03172888824842937,-0.024674555842268787,0.01233419663944351,-0.022681835010723534,-0.07892492269219968,-0.003754082298957803,0.05804223943946939,0.0366743261083567,0.0044346509365761795
SOST,0.011239180986250716,0.05356679070068932,,,,,-0.02284447833208577,-0.020102491518084575,,,,,
SEMA3F,0.007970547294101888,-0.01110716762547431,-0.021455961820145263,-0.014590154589682866,-0.0513675546658783,0.08994376275036606,0.01982077379945965,0.0004272041942366542,-0.0011835894504511255,0.07676807223302907,0.023384231145287142,0.03411271940136947,-0.01779307541854266
ARF6,0.025249082413789408,-0.03861547643415811,0.03308294060384573,0.010199671864737667,0.0016833294184283205,0.06607301328646421,0.04852150605318113,0.005312191491083441,-0.001360480062625373,-0.02011159161859723,0.027922175328879903,-0.026052892951238863,-0.016971391673596826
IL6,0.03762032176966768,-0.010557633618308757,-0.01429242851893976,-0.0037068767435296177,-0.012624238885862329,-0.016066166854755665,0.033478712897369346,-0.0669730566774844,0.02609211535897552,0.03025499900270791,,0.052580676867847245,0.011203331596343147
CALM1,-0.0703188545433806,0.011608868089522712,-0.012755696827249901,-0.020512631517816717,-0.0743509699003815,-0.05159101715228298,0.060507372988097614,-0.0311045972086685,0.04452092439479094,-0.0159652453551815,-0.04054125780519732,-0.0016400521559412446,-0.012094720321470312
VIP,-0.03360584732319282,0.03379412267512354,0.031029186989885566,-0.02088628104523274,-0.03765295092526596,-0.04362990063060219,-0.02478766289317306,,,,,,-0.02029546117753405
NMB,0.06631950916711565,-0.005586446738845339,0.04955786407382464,0.012530328222847019,0.015748066716737803,0.04675259165620367,-0.025105891999036345,0.0912597316908059,-0.012759669374124623,0.01790127634273455,0.022856208815128856,-0.06353687489669006,-0.035429060405891916
CCL26,-0.035056362556633205,-0.00626470925819846,0.04520570430472725,0.0634929660617643,-0.024878630265752055,-0.02106898618023487,-0.026193277894442667,0.010249438425330212,-0.03156268675449573,-0.015468689650105515,0.043670082032439904,0.01073399987573894,0.09585448785347567
FBLN1,-0.07805992654734677,0.033565799155916544,-0.013643642615087962,-0.025732891350971124,-0.0451603442924066,-0.011487067474899096,0.024038951472579742,-0.1465993344098398,-0.043793786558976915,0.01597049722836296,-0.014549275933307673,0.03281444213586084,-0.007494392476240982
SAA1,0.05479262217140119,0.05133397730139823,,0.016624830782160285,0.0707284055794558,-0.013612470490748227,,0.051524010349575676,0.06838367818324358,0.08257226529539106,-0.057825525871811494,-0.021749536218766064,0.03993063658232435
MICB,0.0037995410541019213,-0.04024731100349613,0.007347978716951669,-0.035188403957339326,0.04639967306539959,0.09658784282175639,0.023826944095435426,-0.05113575645898597,-0.03614822947075869,0.07962946781807671,-0.03388090979303259,0.17119996191010106,0.03657144416595775
MMP13,,-0.014768623124123968,,,,,-0.01580732838366955,0.026807205942022794,,,,,-0.017599223268963095
F13A1,-0.04412620381978024,0.03505516828337986,0.004800789645677511,-0.034246362669114364,-0.0284947910182792,-0.0276816349826331,-0.033854382702369776,,0.022649376695702998,0.06664606020883108,0.07935930048266125,0.0443343226579606,0.03764955782246712
CXCL11,0.02161685947492206,0.07849128847352994,-0.021712496143190117,0.004481214295210903,-0.02095606052923167,0.11694341917253545,0.01640335385676926,0.018922346628516197,,,,,0.09127309279142272
COL5A2,0.061015215157554946,-0.013723226831038425,-0.001297218342998119,-0.01561879580876023,0.04853681963846386,0.020342036776653548,-0.06106688530638185,0.031542694692135435,0.0033933262510909756,0.004774298288013335,0.07776396837501964,0.1079093370078898,-0.09561902941588867
EFNA5,0.04908170785890305,-0.030117839606663685,-0.021196810590052274,0.061231104549262984,-0.027473955385679663,-0.03980018407926549,0.11801265022810943,-0.019176377075107835,0.0362738935734596,-0.022854188984357027,0.08023231307214901,-0.008479758152628691,0.009818974252392362
AREG,-0.022315189029646947,-0.024700489628919877,-0.007110871677531448,-0.010349750934592762,0.019844710967779053,-0.01132857724487078,,,-0.0350468102307453,-0.005236041357014382,-0.03145139395453478,-0.00038804922701946937,-0.012070991323742881
EDIL3,-0.014263614532384545,0.05602514611392317,-0.023963946402264746,-0.005682561264997772,0.028794704449301607,-0.05461626512797699,-0.0036251714615986876,0.04620326019007316,0.04088071859987521,-0.018813673046594686,-0.06607227760380464,0.025971249130201084,-0.04344511448075136
CD86,0.014748490417046616,-0.0031163925892049487,-0.0045180470465099225,0.09737078522491795,0.04449154320770557,-0.009642409933100837,0.015578519455918271,-0.01564354787308001,0.0779281824291055,0.041493355901223106,0.007254639048878737,0.09429398627802513,0.04430868412120007
AHSG,,,,,0.034787146502706645,,,,,0.03489421144620161,,,
WNT9B,-0.030531205760991578,,,-0.012136960164038016,,,,,,,,,
HRAS,-0.047016292855507236,-0.0787842185285106,0.058928959974799675,-0.04782997379663753,-0.027218499880446445,-0.028523069282834507,0.019706436213711424,-0.027225737820742623,-0.018410326281414844,-0.016861686900606406,-0.07487902625536978,0.0042667560890908285,-0.0222716146012542
C1QTNF5,,,,,,,,-0.06934564074343318,-0.046609856774725116,-0.03277635283773024,0.06900780694315396,-0.01502100293568543,-0.024153223638105938
RLN1,,-0.01285880963562393,,,,-0.018392553917463986,,,-0.018765555550067745,-0.01757163889810627,0.09008106480940842,,-0.013831182848249527
COL4A1,0.029460269666786443,-0.02608386147664794,0.012152926439247383,0.004300746637696144,-0.04569944653001649,0.06983106829816879,0.03576672105555687,-0.026919981638436664,0.0015274406936790328,0.06223635668246713,0.08421016352385728,0.09073808581832045,-0.06884350660605425
CCL3,-0.10561601620916644,-0.027911454357597405,-0.014526696253428468,-0.022619989533036892,0.06370426262800678,-0.00841709139151822,-0.01349558033320645,-0.11295291714416633,0.034985718969977035,-0.024495676553446453,0.008818535610745323,0.03437344843084334,0.04161464948633988
BGN,0.018212974707140804,-0.005760277497972857,0.020337556349496227,0.012653214425715235,0.019561447203239476,0.045985039559929296,0.021993044659845175,0.014649164987826284,-0.05657640360944417,0.05953856517272315,0.03393944119647859,0.056677534478283616,-0.0690074076536802
RETN,,0.02159284480353668,-0.010645180725233874,-0.014975475905583544,-0.014162335131089469,,,-0.04078031550032529,0.011012347317257988,-0.029614927771355066,,-0.01609947846074203,-0.024022360890956548
S100A9,-0.03240181680483586,-0.03383987566360847,-0.018278312231451342,-0.021041360261886608,0.017237279938554877,0.040595098262155675,-0.020011665089576358,-0.03455648336307072,-0.0021398759052301116,0.04731288839091451,0.016957115978647044,0.055738134168125196,0.01283568301345576
HCRT,-0.026636241659285027,,-0.0006369561291977488,-0.031397883513073,-0.027212046922630937,0.11860183341566931,-0.01813678142020784,0.11236124587614477,0.01222678781574372,-0.03662181824316834,0.06610616678862473,-0.012177153629332879,0.05755791655661799
FADD,0.019350922323438945,-0.004451280605645169,0.013528405999019978,-0.024831531585030268,0.014138065754448748,0.04590859241836434,-0.03209988652041848,-0.07382590453427959,0.02611854986555394,0.04463265147077493,0.037819477462042596,-0.030653305481395773,0.03431303434811113
ACTR2,-0.010905604552575117,-0.01808480224618529,-0.03848645583430449,-0.03428794489196083,-0.013414223295348533,0.024717026538572124,-0.002801680059855037,0.04070596577390226,-0.014804348337862318,0.002781267279185788,0.02637038321055403,0.01854938962173028,-0.07153652030058946
BMP2,-0.018293720684099315,0.009933748515479313,0.06332622003398394,0.05165941508810793,-0.03334384342984744,0.008155218973859221,0.004174203912198468,-0.0011232065686998375,0.08503794628949371,0.0293098258077426,0.04294193531657178,0.03285016405141548,-0.02106661629102206
PDYN,-0.05786293222519745,0.0020621096919028214,-0.004955412028066849,-0.04726719951931259,-0.04995485827035417,-0.05144595622471783,-0.025015407906089037,,-0.009805765145038212,-0.01820287723473967,,0.013863490964619666,
CD55,-0.04556842275472236,-0.005454762003984879,-0.01645855456603557,0.07268329379300921,-0.044356149665708965,0.049394577123218056,0.04649054725909636,0.08380331722866907,0.07252077300024017,0.017792639686973324,-0.014887770923764271,0.03854009138026553,0.019401424382716255
OSTN,,,,-0.0020835852473841377,0.02404263192001949,-0.014201683551860082,,,,,-0.02278264532711584,,
PDX1,,,,,,,,,-0.02825454615756591,0.049780216438844636,,-0.03336829135274131,
CD6,,-0.025380054376678014,-0.019858235671672542,-0.01268748019674551,0.011844861206390373,-0.01839255348483561,-0.020886774336335463,-0.06175986725460073,-0.02200084690946329,,0.005358129182269243,-0.017943678574280433,0.008594762951567173
IL16,0.14244222222332914,-0.009419386580755442,0.030854566917846323,-0.0019149886407853727,0.0003784930436637671,0.0015149634972667814,0.014544231834219547,-0.008002085811615805,0.05005312653199776,0.024873208103669865,-0.03595683801457523,0.060559692606059826,0.042378882474872266
LAMA5,-0.021512990848287068,-0.02538526720613117,0.047717523528186284,0.0018975469475322826,0.07547683527594469,0.09037978501518755,-0.044757046912701624,0.029205665687794133,0.00480768284952011,-0.04845928646337456,0.020804704141351976,0.046149361770803594,0.04130671289758213
RGMB,-0.05225518531555567,0.09535324112320613,0.04360771420849501,-0.019527791148333314,0.03778212651543878,0.0027925767930606945,-0.018408513626093644,0.0152282899860818,0.037657535569928985,0.01744462278244453,0.0767145130908501,-0.01602633693085631,-0.018664417053025708
INSL5,,,,-0.0071953007382688835,-0.015541792134490367,0.04240558959189988,,0.03500930808914424,,,,,0.06528603531340224
IL12A,0.015356566915954151,0.0064288365167493415,-0.019673868590214888,-0.011487387790474748,0.036076711579845384,0.02829952850181649,0.04250619716426068,0.007216431051048739,0.047422514343691435,-0.03092852223877675,0.04729950796654901,-0.01469939839068296,0.0807234170435983
S100A8,-0.02301890966346929,-0.017644002734702784,0.010921111095080394,-0.06556272296731495,0.08023170090117775,0.021677350592592865,-0.03201511927567731,-0.01253993978643664,0.016102978221022694,0.08646434662712053,0.06623152192808043,0.05433171116601532,0.0026582894750624636
TAC3,-0.04585740395291523,0.02838233519475745,-0.001708051969436457,0.020302675255078787,-0.004567766603647085,-0.04929699556494677,-0.01294781883713192,,0.008312190139069843,0.004506198534436806,,0.005286251129302264,0.10439971197406687
TAC4,,0.01713443395473945,,-0.011187607625424218,,-0.018392555720082544,,0.02410923474909334,,,,,
MFAP5,,0.08852931406050166,0.015486111536580503,,,,,0.021654936028146304,-0.0051153039339834035,0.09190739974149174,-0.031451399061424946,0.001814798792568582,-0.02795088049007455
CXCL16,0.008226507740634856,-0.0016132197453754505,-0.007040140348599728,0.023388884830638463,0.04710213752700194,0.09461927831840268,-0.025175757830631335,0.056577959544285475,0.04463276060175537,0.03162013003051161,0.00021028499547370687,-0.0463017723431718,0.02635146808800523
AGRN,0.024639033747448563,-0.032317841868838626,0.03232630787734539,0.030250011147921106,-0.03195282537394687,0.053137980095744865,0.06195180195851003,-0.007207914243022053,-0.03509636921714528,0.02808519032881219,0.043357543556175375,0.024108179338294792,-0.061035831429566936
COL4A6,-0.013203604771890837,0.06123395508429611,0.015021014611713214,-0.016566707267489,0.031423119059213245,0.026018549106205775,-0.01708791120255195,-0.010330120155610426,-0.04929543566107985,0.04772921847553432,0.032996325226268726,0.033693890556353356,0.10978829007103262
FST,-0.033851245729034356,0.0008356095288352543,0.00886361665215937,-0.0164395600923821,-0.03234830083171983,-0.02740524200986754,,0.045400926033342524,0.05310873125145989,0.029213595372972464,0.05724487495139045,-0.00334337884606215,0.004796543060827923
MEGF10,-0.06444999502639942,-0.027935292224870466,-0.014229907445655785,0.0072462267056607734,0.05392312853172891,0.02683473889142512,0.01666657882208604,0.040946934832871845,0.008615486335602303,0.020142631980074644,0.003715325697982634,-0.002164873537591315,-0.005854492729168311
C1QB,-0.023260662193127887,0.018014180445473846,-0.007534142392023069,-0.007169408732799657,-0.050268694383108006,0.044200360842300127,-0.07620817289095003,-0.06990627970019025,0.05861542041162273,0.10907088308649984,0.0522214157207424,0.09998494587776977,0.04698482743169957
HLA-B,0.083799096625347,0.004920333727841026,-0.021771943382218713,0.02205857062919401,0.052056061899300114,0.058343335946713454,-0.06344205880785068,0.0976723071148406,0.016159339098172205,0.011670034684548981,0.10994818204726059,0.059356824348851304,-0.011758165374681304
PDGFA,0.007938738479367023,-0.013904694609624006,-0.014293577313433194,-0.036787387117627496,0.06077011245326111,0.0065058425641478365,-0.02065611414989629,-0.035492669504566504,0.06821039939414823,0.045521552316231874,0.014974619394632953,-0.010258919659315304,-0.10059488534119795
LAMA3,0.017652790374320434,-0.022974341572874216,-0.015365727589335154,-0.02322866002297057,0.009951491916792359,-0.023108779998476707,0.04579455006471914,0.050335310944658165,,-0.013833676667307192,-0.025759134804476294,-0.014861011625522603,0.03881452973927422
DKK1,,0.01939579080634799,,,0.005489383747643369,-0.0261813499199923,,0.07977443319471458,-0.012247690227995395,-0.05551063121765342,-0.02313094055857235,-0.014263242299889876,0.030390343676497893
INHBA,-0.06166014132861967,-0.03922222591572952,0.019156638350461802,-0.026943037934806704,-0.021428022140990266,-0.05937255955034237,0.02862162973083597,-0.09694503277100944,0.01751425983537308,-0.034319807232499715,0.0038599793186457924,0.03105155131721399,-0.0053751764499478496
LEP,,,,,,,,,,,,,-0.014042015142985352
IL7,-0.024683683537241298,-0.00922262939405036,-0.020670278359472282,-0.005355870452970389,0.03146246259948445,-0.01634817463760015,-0.0036498561494541265,0.17346855471714118,-0.010924498699117796,-0.010746436015259516,-0.024147598176659568,0.03804759489605856,0.012634819043796808
FABP5,0.09210674048648766,-0.012148934473900303,0.002088028446602611,-0.018085440615726128,0.0543831791000673,-0.04945916362966961,-0.08082076749679362,-0.13422953717538563,0.054675153150774536,0.08997276342089533,0.08109224344186064,-0.059576770132348224,-0.0026700771010004436
CCL4,-0.042834733913586664,-0.03660158187818624,0.04073317736061607,0.02468585113688082,0.04832256233055675,-0.0597132498804476,-0.022955093096607464,-0.07529164105468687,-0.049802727606096144,-0.038603719108623424,0.014606422994848756,0.0428921639669836,0.03763389506473733
FBN1,-0.05933636820431013,0.004074462489240224,0.019594557342813207,0.022527608612068085,0.004401277750546707,0.018356572632877443,0.013928400348272581,0.006001220495921024,0.03489791488885641,0.05668406874651657,0.07049415237952332,0.07079053274511418,-0.04520551995490153
TCTN1,0.0789460593418268,-0.021411503176865892,-0.027404427137021434,0.0934223323343233,0.029965529353951918,0.06855689812977446,-0.0366141400467562,0.018649071731225028,-0.0027924425572844135,0.022892504942463192,-0.059874155354831544,0.011870628634809265,-0.022759119846596718
NCR3LG1,,,,,,,,,-0.029829898829929296,-0.020829169005447866,-0.0241476109981932,0.009583311479941788,
BMP7,-0.005911520125380236,0.02052008042156764,0.0443481502191276,0.029106979120319558,0.039631662240318985,0.10614161972935916,0.0349180302239441,0.03781685990699347,0.0830103061847622,0.033250373638782846,-0.04585448722453729,0.017853009984028893,-0.002763531517452434
NLGN2,0.024468792199944096,-0.09113645237286258,0.02457173092799974,0.05430551583206156,0.03454038827206659,0.022815075122977927,0.008244030328586576,0.009199536962729338,0.08165315386185878,0.054343564358783396,0.03109213939344743,0.025154615550963117,-0.01267869495974981
CCL25,,-0.004829735188704614,,-0.02066170227203991,,-0.017054296971848796,-0.014660643970644191,,0.03906941189376578,0.05304642450757372,,0.004754231765574269,0.016555022643415632
NPNT,0.03740212233760464,-0.05265289097155655,0.01818042016278592,0.0009420711995359536,-0.017885566474976307,0.0647526782320029,-0.024838367857293833,0.13164933805980072,0.07153530914575483,0.10666656201103011,0.04225628847931715,-0.00533137798602246,-0.024596007829023568
KITLG,-0.05786369613906903,-0.004293891866547163,-0.02570848872255828,-0.01890754641014846,-0.017559626982723578,-0.05417195068905654,0.017065747714339455,-0.1064846438982884,-0.0319035492293584,0.05912780731131856,-0.020194826441547225,0.08127375447358977,-0.042145432615407784
MADCAM1,0.032614523389411544,-0.03040275145390199,-0.019858232492656322,0.0017878433252941004,-0.01824295473580077,-0.02208190098170128,-0.029044094174452095,-0.05720594071700302,-0.022596808256792993,-0.016242280332409376,0.04917385632316367,-0.013692345952312557,0.03541264766697807
F12,-0.022887918172834466,-0.0059849888931228995,-0.011426451811352817,-0.001053086641616216,-0.014145821915905686,-0.02279393345330027,0.03646532138034506,-0.08380267038656161,0.04684521905378908,0.055116957557810535,-0.006294831482733816,-0.046476837921957344,0.09251537661152939
S100B,0.08384973950843969,0.024689762036156047,-0.02714914275866125,-0.019896448027583925,-0.06186142887779947,0.0691096664417994,0.05425299984320231,-0.09099965914717499,0.0010339163252350303,0.06063840074743541,-0.010147867258385276,-0.01079263870502036,0.05574880323369693
IL27,,-0.0013366796693100487,,-0.026217668846751484,-0.017046456302544116,,,,,-0.019700616891064785,,0.016285393965282224,-0.025034066020180108
CD99,0.07160320857786127,-0.015723268016012155,0.035685810303101625,-0.01563438473928451,0.09333131771734886,0.04629656164576818,-0.10925877551896143,0.026981163802143333,0.042383339447215694,0.08655357118361871,0.11416954608595704,-0.025046099010929895,0.015801894590149922
PDGFB,-0.025503366315390002,-0.013376575430502831,-0.04317665370304933,0.04793644521209928,-0.04993169045655185,0.011213117957298284,0.07454471938164503,0.02840860355224141,0.02967639586666178,0.023293208767911525,0.01476179349408004,0.05855002702334005,-0.02461184782816727
CLEC2D,0.09930271237526715,0.005823503568465023,0.05337507011349292,-0.027011735197488663,0.007282308938063156,0.024034481062688077,-0.017045571318710498,0.07815121869352824,-0.01335772076468333,0.004797093546939062,-0.02375046510692321,0.05159119524656384,0.0011669435529363746
F8,0.06688995900513807,-0.0017905004462362977,-0.003025690453481013,-0.007905998487256285,0.047980534086916674,0.07662887944885684,-0.00787456089846814,0.023160340176848284,0.034165158697833875,0.019668896035481564,0.0228906119088723,-0.035370419461846304,0.03502598392547309
C3,-0.052084705397223034,0.0048417739852446235,-0.026278923561326273,-0.03755600097579424,-0.017686804483872685,0.009748163990602694,0.025260850516189426,-0.05169006908206895,0.05524611591834673,0.0862884254987363,0.0693534221795923,0.037792167990884334,0.024373750625669686
DLK2,0.03069610987273652,-0.019001116552080793,-0.012026456117845197,-0.01865522867869655,-0.028188192141073085,-0.03504840576226181,-0.0014964948639170136,-0.03710848175553458,0.03318879289631353,0.07827229354132122,-0.025759145093657693,-0.01568017675124099,-0.01563202939617632
TSLP,-0.0227136829411717,0.010632823493214184,-0.010966478580961152,-0.027633497848358494,-0.032080318452503045,-0.019145952898178394,-0.023585437258801904,,-0.029829894162061783,-0.025539349786018253,0.08566091641445149,-0.02926592285911524,0.08801895444415753
OSM,0.1320753822801985,-0.00340791830622518,-0.012083665847005046,-0.00946740139303254,0.013649170746663638,-0.003357138340941059,-0.019813011949227056,-0.04932128091502623,0.04184592101945986,0.0002521808245706592,-0.03852411362823317,-0.011828847696116689,0.052473892573058414
PRND,,-0.014102524896438498,,,,-0.014844319902870872,,-0.027533951289978372,,,,,0.0701273924467117
SLPI,-0.024124689819372103,-0.06740724157947454,9.062057228632741e-05,0.05885444577276086,0.0476222412162345,0.014342705836763281,-0.05823870811092466,-0.008645410001472679,0.044128424471498146,0.05172714787180599,0.06930996128919004,-0.0011431675922205016,0.004796874524850731
AFDN,-0.010135959243561692,-0.0016602961945816005,9.467668426797481e-05,0.002686347228079104,-0.028254040673966373,0.06750153314870552,0.022804555553622152,-0.0030223287804765748,0.06996089002980253,-0.018584628133439054,0.06284665493158982,-0.053286235476220196,0.029148069666850015
KISS1,,,0.0638852758919111,0.05394914622399457,,,-0.020054153057247934,,-0.025739000376883373,-0.015538423696650665,,-0.016830644658650324,
ULBP2,0.005018723304068468,0.0070655601417217336,0.020769423767554186,0.026688420717813036,-0.029346401508303345,0.08500566689259115,0.012398798777828207,-0.0006349545994697835,-0.006944351568830008,0.07265556631808608,0.023593392382181267,0.005773852661471275,-0.028944849621014124
ICAM4,,-0.012671674771167644,-0.015933238707220417,-0.012136958929655816,-0.01485284369012262,,,-0.037108530698334086,,0.19650904906064193,,,-0.01673160609592247
ANGPTL1,-0.04082382466177556,0.017269329007206943,0.04710757280119039,-0.01628297533359056,-0.015541792134490367,0.006227831763144895,-0.012288844549662564,-0.008548642739550543,0.026515981139046248,0.03639396359857092,-0.014086404979147333,0.043516572823109397,-0.02478440428325562
LTBP1,-0.045068749966610554,-0.0076054724072054485,-0.013244424558852972,0.02831801427892053,0.036522987005473406,0.00513338280131052,-0.005665637297367908,-0.06674609628267932,-0.023905035748388048,-0.0031970075776494846,0.05314829997561455,0.027730275431908404,0.00022582792992210626
CD160,,,-0.01245446303679596,,,,,,,,,,
NTN4,-0.05943986784420313,0.01427370298044741,0.0029192087787371047,-0.03943236198843475,-0.02033523496649372,-0.013455600171359735,0.013190639226659237,-0.029042713753955784,-0.017815291383301176,0.08325138569906698,0.046267713628214316,0.003540021626822354,-0.018652250813981204
APP,-0.019582396259384214,0.03988329922205549,-0.03508244725915473,0.001851776251949911,0.035635449110061244,-0.0588529344114964,0.0017903906953643369,0.15556425537977606,0.05041006211693044,-0.03026480795361582,0.04565075376457104,-0.014203639712156739,-0.07251080074528587
RIMS2,-0.053314012106505604,-0.050489707645824417,0.007038605537052192,-0.010541148043514293,-0.02118066992463625,-0.027930373134283037,0.05378126957369069,,0.049946562092104727,-0.017920148445940465,-0.03397674898925149,0.012770782308843522,-0.017257004261516638
WNT7A,0.041667217241368064,0.0707697467717426,-0.011769503396361073,0.03801959061721456,0.03587854935119941,0.08693611991415648,0.02612034119386188,0.09131248258529395,-0.03473585005385813,-0.037310284572301566,0.05726448074363233,0.008568644760804729,-0.03349546933961377
GAST,,,,,,,,,,-0.01553842397780948,0.04534592996604873,,-0.019226689915211488
GPI,-0.003016345922584836,-0.0009902943407638389,-0.04212314602112307,0.033035478920080664,0.10632710631513836,-0.004717207092243552,0.019235375118671044,0.09603185420873682,-0.024859805943885215,-0.04203029520230346,0.06153570165273474,-0.002367867901919711,-0.06621797748715876
IL1B,0.011479600582777146,0.010713404678476363,-0.016739115145526094,-0.06435520661744959,0.058225278113471265,0.078032433019033,-0.014911592074008578,-0.024855933489421885,-0.0005003820925128772,-0.05807694140078872,-0.009464160640582038,0.10847606518646967,0.08996273496129062
SFTPA2,,,,,,,-0.016071264194313022,,-0.01829441438977031,0.046480374064835864,,-0.013692346902840602,
HAS2,-0.027645887728225547,-0.051767804563603505,0.014309096070155748,0.050463231095904344,0.03422147806675082,0.037740946891999624,-0.019654490250425625,-0.026964628562433472,0.05028487496371624,-0.021653898551332647,-0.016478079845434864,-0.010073967027558972,0.02222981293003829
IL11,,-0.019206611568588255,,-0.02343135194023947,-0.01531542064474344,-0.022627870550134963,-0.01804981744567515,0.06816609579922933,0.025450811854652096,-0.010450916844449773,0.005769219976207454,0.026053415468309,-0.0366395278050656
SEMA4B,0.03485045195121769,0.03640499373403611,-0.038303445230074014,0.02601778442129291,0.023284307665399243,-0.0014233430972641374,0.003816367666778816,0.01690549803207121,0.06713840957571167,0.006310693267727038,0.09392447205374192,0.021593706941156577,0.031807954734852574
FGF12,-0.05675499842907583,0.02690795826943972,0.06323171191754631,0.02986287083477537,-0.03259243634328133,-0.07730121465471469,0.05549497574029558,0.049512007721010845,-0.027442793881510226,0.04543051449056031,-0.01193301109686659,0.03163425066898307,0.016742589761153826
CP,-0.05133519868863533,0.05165783852486865,0.032551310494422045,0.01219429564868212,0.060079506118649165,0.047867100628523576,-0.021311824131453334,0.08132887017920948,0.03781857277498582,-0.0458952956587003,-0.019344602506056498,-0.03356810180638222,0.06142476823491825
NLGN3,0.06673306906186091,0.01562899707852928,-0.03840573941848212,-0.025038625848444674,0.02593072826634841,0.01654677698806253,0.03773478203074512,-0.018819199616464676,-0.04008897017496473,0.030789762215803766,0.008235081358147206,-0.03784026275771548,0.03903430385588418
GZMB,,-0.02636814670545041,-0.010966478580961152,-0.015424737257474517,0.0039290165594349415,,,,0.006267777986651485,-0.019262295778240228,,-0.02899650025672717,-0.025941760772293456
PROC,-0.03286043711646267,-0.026270722441116355,-0.022384511707300245,0.1055063585684781,-0.016629692860665023,0.04966788218690562,-0.036556661542123156,-0.012889897816173673,0.0067952637295586255,-0.01641386599241428,-0.004562503086461469,-0.02569346629757848,0.17593221317459365
TNFSF11,,-0.013043372430528196,,,,,,,-0.01731625024591082,-0.01641385968591413,,,-0.03224759933574281
