,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ASIP,,0.016381470978427178,-0.03417625663118527,0.002374541405330959,0.032487508843123694,0.0335594305023954
IBSP,0.0521497828754854,0.018111452180142356,0.027426133283022316,-0.009893633984950476,-0.01765052600863452,0.04527037547862199
MMP12,,,,,0.0713009820415164,
FAT4,0.0188287893100083,0.029064929320252432,-0.042966696907898345,0.05746811372869897,0.022924955365032817,-0.002605389309164678
MDK,0.14900437871422162,0.09911911257405069,0.005141613972247734,0.0025115818246062094,0.045443079689950566,-0.044194633098789224
BMP5,,,0.07820548936316903,0.06505677666156255,-0.00840395777900277,-0.034515361395681024
CAMP,,,0.01869150378930527,0.034233955179332,-0.024855818444656032,-0.01717262604370147
HSPA1A,-0.010368990914759615,-0.07144264453441672,0.0004623739855626072,-0.007149874574545096,-0.07590803462370227,0.013026586926426297
SEMA3F,0.02194308450889638,0.002199385442678167,-0.003940017742020774,-0.028646179784176534,0.05151486614878068,0.07798995612181817
ARF6,0.04808164921321611,0.006279790366123975,0.017903328296618753,0.026011188958268778,0.011616663416530566,-0.006611361811372078
IL6,0.03277595994912813,0.0035269130170382363,0.009786221251458024,0.055688618289786,-0.04402212259033973,0.035553813458276344
CALM1,-0.08093720235633675,-0.0021345814588876947,0.02300403880912619,0.10628951890098266,0.054905723403229224,0.08443978407867296
VIP,-0.048270374700538694,,,,,-0.018127212076686952
NMB,0.0731681369523033,0.08219597619953176,0.05620445792113925,-0.003676868002777198,0.03797509981934067,0.08059504419609094
CCL26,-0.019650058355584435,-0.04530905483298689,-0.043919563166293064,-0.03737702995709392,-0.01782076047328365,0.0790596860665984
FBLN1,0.10502929411192778,0.02416268609918417,0.00561571699754387,0.028355494545481873,-0.012950577080000594,-0.040105771302169545
SAA1,0.10686369555695101,-0.06435221555589588,-0.066949254382727,0.04259162590534629,0.04125522014126576,0.04682886942478767
MICB,0.058293655007079774,-0.04188014763015516,0.09761367043004417,0.02666872414245419,0.06352290427070462,0.005213024200808672
MMP13,,,,,,-0.015719024553854467
F13A1,-0.021460322094150913,-0.09428833518805359,-0.01691933149201021,-0.01474539765459171,0.0011454465353934564,-0.053374456311932085
CXCL11,0.1795749843471228,-0.037581754717778616,,,,0.11085203217928875
COL5A2,0.12770763985762149,0.04391712866775577,-0.019921491876358846,0.04293229688906512,0.06143116426721705,-0.01790219054675402
EFNA5,-0.0597199593868763,0.06371415749617647,-0.06129303186307682,-0.014535742250351546,0.03202074757180484,0.05862862604159273
AREG,-0.05130183638363021,,0.09624679953245677,-0.045412697767464615,-0.026095458738034837,0.024697822010696438
EDIL3,-0.09863755694412003,0.029133116540069583,0.055591872320114456,0.05874263267308762,-0.0171841730722239,-0.03384016764609109
CD86,0.11816494971078784,0.05075018748033606,-0.022998735945223052,0.027978874741445316,0.05231281170089992,-0.012397109756986985
AHSG,,-0.00472401228913002,,-0.022378375735710547,,
HRAS,-0.00032271608790191103,0.024121943921164353,-0.054313297490822914,0.026815161269592522,-0.04089100202124447,0.07239578624536785
C1QTNF5,,-0.02629726389442915,-0.0210736057885429,-0.01928658999455155,-0.019924142263971364,-0.017589078648405396
RLN1,0.07136700162633847,-0.037005235369414864,-0.02232695986365531,-0.025018858211839516,,-0.012353539669213737
COL4A1,0.12812444856375882,0.028336850428762064,0.03663202248578926,-0.004140163148361045,0.020863930662514664,0.0062554713455371036
CCL3,0.07567609684069643,-0.08557881961915155,0.06435144215011751,-0.012319504123943538,-0.013223501655040644,0.032785377340740544
BGN,0.10402828962935333,0.0506767136587305,-0.02946230117676823,0.014244364986148533,0.007687332157050974,-0.0004865628233881863
RETN,,-0.06876878099060905,-0.024949297797931085,-0.01092755899389202,-0.00359623806637759,0.05646784200549229
S100A9,0.15234459321193528,-0.02500229983654426,-0.05300176602542784,-0.014787909470372302,0.030940098571059976,0.0029225055011344522
HCRT,-0.0034498693468122447,-0.002152725467086943,0.000530725490189901,-0.0118428989747592,0.0313840408109096,0.027090159565256372
FADD,0.0745979955337646,-0.012270849887547938,0.05389058018503104,0.04433984088110248,0.023176861874234327,0.03568921787794604
ACTR2,0.013630079232168291,-0.0734389923634605,-0.03355320515167008,0.04318517864892203,-0.04769995046376879,-0.015041981528033294
BMP2,0.020835139879940734,0.03950695479286569,0.0479458486836846,-0.03818389047664487,0.01971732342152315,-0.027179471996392906
PDYN,-0.09607739190142907,,-0.021618513291984623,0.03737372982407319,-0.04347872172400708,
CD55,0.008574471945871789,-0.14556111783889972,0.03572662171585233,0.02711549450226639,0.031637107326730356,0.02743545745025468
OSTN,-0.021309548801413614,,,,,
PDX1,,,0.007420927787710228,0.03166616463987739,0.003287413642672386,
CD6,0.013850104125816675,-0.03815070680710907,0.08959457537411206,,0.03949392686837048,0.07645353320575626
IL16,0.08289330079006199,0.11573678492826986,-0.01751167949994917,0.025065891232663152,0.03296409743762644,-0.03584520785730583
LAMA5,0.04647494430246765,-0.022307115287495193,-0.0270332585348273,0.007277160133219636,-0.08011601128559798,0.05727080744451402
RGMB,0.02412788032865868,0.013904151146673975,0.005232179324611366,-0.0033234753864667664,0.07791926080089806,-0.028081112490859948
INSL5,0.006196215363822234,,,,,-0.02157065742611005
IL12A,0.09091922100665549,-0.029950514833543763,0.015364137972028579,0.017018862958101035,-0.01949755991558861,-0.034913698252482445
S100A8,0.1519433606708635,-0.034230984988290136,0.0027447901540380657,-0.028789115148369366,0.0028557070449979887,0.033228239794163714
TAC3,-0.07396987328426381,,0.10416791231914216,-0.008442629182066732,-0.020738323192778813,0.007915324315743932
TAC4,-0.027597929658732864,,,,,
MFAP5,,,0.038220165541599314,-0.020617403928234152,0.011228214143017128,0.010637751054445388
CXCL16,0.04170837063565667,0.005103502237990333,0.041117093441908066,-0.020488294329564907,-0.02046790327325,-0.033911128520585275
AGRN,0.12478611876757352,0.1051655953263102,-0.020311723617876466,-0.05291312831988121,-0.014426948204146955,0.03666016179596015
COL4A6,-0.00843115999002821,0.09668884957939868,0.07279973134521979,-0.013509027107363252,0.04929503468943507,-0.019465308143703224
FST,0.03773636244308014,0.07002692731778778,0.10194287036036435,0.009775355461772972,-0.015477985030595472,0.020544325130831705
MEGF10,0.04042801212009495,-0.06028107156512535,0.021696983426854027,0.028214248527683637,-0.014193226991232944,0.0009600956636193147
C1QB,0.15745790482720926,-0.013808847041233705,0.07376601900758338,0.009512345685939252,0.03124466315424427,-0.06555473897250641
HLA-B,0.12737993911378992,0.0034805972655088304,-0.057821781975437914,0.045635030442876444,-0.02052253287645227,-0.03377698820464685
PDGFA,-0.0007527637858000521,-0.037720299964136984,-0.03217697515221104,0.0498674700793774,0.030704517218023347,0.029281795398705728
LAMA3,-0.06438654056249135,,,-0.01969667127208558,-0.01971192676555679,0.012132109383250208
DKK1,0.008698316900759612,0.017503959202959222,0.026523687748248932,0.006604992092609255,0.009622304004694318,-0.06491680748365367
INHBA,-0.08060554797730032,-0.00330242802673584,-0.0018831607433657121,0.045052103992212565,-0.02530561546455666,-0.02547504372607111
LEP,,,,,,-0.012541847867084174
IL7,0.03778661740418582,,-0.02117737233833735,-0.005207902634767171,-0.01052200154761641,-0.006740256348208873
FABP5,0.033225229891335216,0.1794007442797101,0.1345348263429338,0.04215173222924235,0.02447473501965592,0.03299884282714461
CCL4,0.10537097682302633,-0.09705499928769103,0.03456029887735651,-0.008728066530864154,-0.011502157768074589,0.011118496160373944
FBN1,0.011960458985719569,0.061768939868029414,0.03485630214808073,0.015209876791262462,0.00424086461007529,0.002723089699631449
TCTN1,0.09424926299112187,0.11939242425922905,0.031225217987201393,-0.030744684885688708,-6.525988336517687e-06,0.014153431985267024
NCR3LG1,,,0.017126753541144596,-0.02965699608554469,-0.03964315066880785,
BMP7,0.06463463254359261,0.0024936439190544717,-0.07910525873914671,0.08719086965093088,-0.021237059840574623,0.05875283113004103
NLGN2,-0.026338142743490084,0.040053313194435,0.06221661793584449,0.025986289735047872,-0.020068493527397504,0.06074616871559952
CCL25,-0.025589879697594943,0.13808382582797124,0.016488697509040286,-0.0034956434653364782,-0.02483970425917457,-0.01941813496818824
NPNT,0.06665556196232886,0.06618374798310929,0.11701702593061226,-0.03479387653069449,-0.007911092318496122,0.0572292577585261
KITLG,0.04175780930494036,0.0682574867629384,0.0016378989794374476,0.06555328028879494,0.038505284823734005,0.017464683985511074
MADCAM1,0.04763670911697001,-0.0570555706770734,0.02167563185626413,-0.023126090345351586,-0.01816178652314066,-0.033301760668897645
F12,-0.10656253883808835,-0.09902152166050046,0.00972815467508871,0.01775793433022486,0.07314544356691031,0.05579947033977367
S100B,0.06477291363481893,0.11618520566910552,0.12257362226359395,0.0027699114008184595,-0.04597021098323313,0.016754154611769875
IL27,,0.17097874876268523,,-0.028050140544172,0.004636820706049595,0.017119140945102407
CD99,0.10816052462942473,0.14014374523336257,0.018277690870498315,-0.015068934854699121,-0.006087692338786347,-0.018893009505606864
PDGFB,-0.0005853964288456968,0.0007440811842981124,-0.01061680521316396,-0.022221760740761192,0.002251376304601172,0.04969334986998617
CLEC2D,0.003920293950945519,0.011769531302814485,0.0028753820615014126,0.04871459021422884,-0.03871711960105112,-0.004444827767271513
F8,0.0035590694372255164,0.06689265947706372,0.02241152121618153,-0.02728092772363869,-0.03347214134613744,0.08390529507251747
C3,0.11457152231743918,0.024791237931353308,0.022733627450245365,-0.014959564419838369,0.05033405645952106,-0.07448646523510985
DLK2,-0.038336086439459696,-0.0500462634158913,-0.006719991792973524,0.009018088777135483,0.011303224632816107,-0.013961994239734854
TSLP,0.08345230762368328,-0.03454308413400373,0.09077345524655209,-0.0037293727798291226,-0.03881887334873995,-0.006037291637533674
OSM,0.07367681829111176,0.031138950307746917,0.09244904336376221,-0.04702302858901308,0.017953246905988273,0.022495288696198525
PRND,0.04786448442895958,,,,,-0.016314604314566928
SLPI,0.14196562993441333,0.03404687859922187,-0.01370376040096452,-0.002444041357978131,-0.029801939137794366,0.020140579259400552
AFDN,0.045778990026669825,-0.060221142578732234,0.025059610363849395,-0.030448372327431573,0.037280992092915716,0.05519340724203298
KISS1,,-0.040357544831750546,0.02607100934162668,-0.02212392489717547,-0.02232448525634996,
ULBP2,0.18032154794408206,-0.034738823684490105,0.07251158564717522,0.01427989420097278,0.015926699300475775,0.03172895096418637
ICAM4,,,,-0.019409391699004325,,-0.014944098556386004
ANGPTL1,0.05905056058150216,,0.02387438861611874,-0.03757931991409821,0.02448478375146155,-0.0221365825938581
LTBP1,0.021835022837293095,-0.016132736412066674,-0.022331754637103976,0.016477198500124305,-0.02815019068226158,-0.045080007046497665
NTN4,-0.018127426642119512,0.11082864760744285,0.09586063105061535,0.012643437570918351,-0.027320994542616488,-0.0479325521085436
APP,-0.10905627611758047,0.0581905309610792,-0.013855239396586236,0.021051246999555046,0.029537249752490915,-0.013537286757368747
RIMS2,-0.06108441149487681,-0.0469252591931784,0.05169375534200721,0.024392888810207573,0.03113449896602584,-0.015413366235948285
WNT7A,-0.01031532272523796,0.0568598590288969,0.017288510844414243,0.017716460283097375,-0.013934712274894847,-0.03756990956879894
GAST,,,,-0.02212392529749513,,0.0077632287032967364
GPI,-0.06905699996257472,0.018129928479635717,-0.09548370318946864,-0.02620885629192926,-0.024933947477746528,0.037441220621769696
IL1B,0.06015955524206044,-0.10288527213623332,-0.04631029919699397,-0.012458908990312434,0.0307352218217087,-0.06894711421555504
SFTPA2,,,-0.0020373048191069253,-0.019118034598870466,-0.018161787783939027,
HAS2,0.05385082920974667,-0.03949950927633682,0.03220048499785695,0.08125175953456415,-0.04671542070280584,0.013638680056269786
IL11,0.02272275312770138,-0.032352458844225634,-0.008935242387761017,-0.005300231283407969,-0.049923057656589755,0.022120097674693584
SEMA4B,0.10096970622677527,0.050722399695402924,0.01461839433057291,0.017722134661360148,0.0367177793468873,0.049802421746081696
FGF12,-0.0811850054627776,-0.02259335645966516,0.02454780462985872,0.06466241123855275,0.022653590357668025,-0.003941262828346884
CP,0.005988904522473406,0.02164377721770826,-0.06398111318677512,-0.01310610608698037,0.0054373261647442835,0.014902582481155462
NLGN3,0.06270930090349627,0.11715504268961927,0.07756327473547739,0.05621974962342795,-0.03329901379347885,0.03075911573295622
GZMB,,,-0.031242286550070983,-0.027426049994815495,-0.03846150611553367,0.035283662190233996
PROC,0.06475782921469296,-0.07487474936384232,-0.030831192551544647,0.045387654107171715,-0.010608614232344096,0.01023364596142683
TNFSF11,,,-0.02060259943799354,-0.02337038853189565,,0.00837485439472226
AGT,0.056576899430647636,0.10348946717822154,-0.036767080633070263,-0.0009124942065027993,-0.0007608423014145869,0.049851494496021574
PTHLH,0.02674431963524772,0.0067709450181118215,0.018221150061431404,0.05709547005379727,0.05843961401013795,-0.004508743197609619
COL1A1,0.11739079216304432,0.006252851248734497,0.006190153488074988,0.04894421525087212,-0.005613571204950868,-0.013954284203685049
LAMB2,0.0590412700873601,0.07404337132883758,-0.005797778312250022,-0.05939271408201335,0.03635232480173873,0.009267914379962962
DSC2,0.008545771289450636,-0.003434601576795879,0.023704544713031656,-0.010335928475852517,-0.030206081683836202,0.02304130559980971
WNT5B,-0.03692597492373391,0.023088209576717488,0.1412571360461658,0.02880543775608187,0.09278633480389965,0.004623497624246265
LEFTY1,-0.03707697245952801,-0.055812546643023896,-0.004838099735258865,0.006106637750889862,0.05064300095569514,-0.025806654458112876
FGL1,0.03944357136260565,,0.0996651137625159,-0.031002526001418187,-0.025537355443797892,
CXCL5,0.013979486229061434,0.0057880092656935585,-0.055898175826973366,0.02951937631679511,-0.03289351904119262,0.0266588907484282
S100A1,-0.10686236667804844,-0.04944244964356411,0.10760041803704026,-0.0054426819649747065,0.054435277465394075,-0.021221307800366785
C4BPA,,,,,,-0.012541844793484554
NPTX1,-0.09224027908252716,-0.07148978142088769,-0.019741873969811547,0.007809719493947856,0.022881659883994206,
TGS1,0.009889945745443598,0.03677248250524279,0.019888690100503616,-0.061674119366484266,-0.06356752843041216,0.05279585144255618
SST,-0.0924438407413239,,-0.04137006492081814,-0.03812826313268157,0.055513120097939544,
IL34,-0.030082070710562812,0.041216573910247085,-0.022339303131560764,0.08247014222299959,0.015302676901726408,0.010734151928478736
DHH,,,0.06065759936280463,0.0036770960641302804,0.014103159820948778,-0.01852283793475261
XCL2,,,,,,-0.013091382720292517
TF,-0.05947844468596602,-0.015915401458186106,0.06318063128155826,-0.03868047332190064,0.023534711274535842,0.05692131523878723
IL33,0.08101379641549881,0.05538988807318085,-0.02042943411248582,0.035899139174205036,-0.013312263153390604,-0.004183104684328938
RBP4,-0.08133068668400681,-0.045433558515419734,0.06015061483069796,0.023370657309733627,0.11607220953110099,-0.004947843864784402
CCL19,,,,,,-0.023976546196921876
CCL20,-0.020302633474967066,-0.05705547158073867,-0.05363227870056128,0.008230177554062138,-0.032470524131506674,-0.024217539809374102
NAMPT,0.07802498583433266,-0.019907096686829065,-0.022836409314722056,0.047228356886728065,-0.006621602402527781,-0.01820354569241032
