,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH881T1
SLPI,0.08164316891674442,-0.03985508381795654,-0.05255139120994897,0.14068943536201967,-0.008156627767523635,-0.03975062932535748,0.04172569777145817,-0.036721145272437236
AFDN,0.03154653628747604,-0.04069616648394261,0.03383662537704661,0.026254379312009468,-0.04021774232063655,-0.004676576445908674,0.008308409021743192,0.04207982333834333
KISS1,,,,,,,-0.0391457909290777,-0.01823606176965931
ULBP2,0.11462577772296922,0.08657054896135608,-0.017182244451611275,-0.011048328331782237,0.014479978674268966,-0.03234915947884503,-0.09172554330840538,0.04269117426737859
ICAM4,,-0.012362177132173996,-0.015275611761876936,,-0.015120910912269256,,,
TDGF1,,,,,0.03688509859604499,,,
ANGPTL1,0.007217573450030515,-0.019361996748033062,-0.01598417028303807,0.10823824378153336,-0.01120857486176413,-0.026740701090864644,,-0.03379161153962348
LTBP1,0.025394826240689658,0.019190524379855353,-0.06299991622640197,0.025165856911663495,0.07685707340083316,0.049628986544660685,0.00524932559924737,-0.0338996628421104
NTN4,0.05080496516605202,-0.0006022550500654004,-0.03286060538313053,0.014256067386859217,-0.0003059132514627208,-0.047159860179533046,-0.07240948447216404,-0.024907014156687685
APP,0.05067455845347296,0.07153317039460264,-0.07443274712561178,-0.11575528047454,-0.06539449498338376,0.007093666937609027,-0.017290046664650636,0.0036840887012265545
RIMS2,-0.0608312264658578,0.010563970823830883,-0.00997817395913163,-0.0676397967631992,-0.005506091771065464,-0.037535574432965665,-0.045516306636764876,-0.0254301072532018
WNT7A,0.05692353409075669,-0.04170589934969237,-0.016067305024141793,-0.002232777948618684,-0.03422007751322063,-0.04218408511292598,-0.061826312979091504,0.023787443152218726
GPI,0.07204346344461778,0.04127217999337142,0.019746321633912302,-0.0722899393702473,-0.06206515558152925,-0.03843272155925843,0.010619681731819037,0.01759583877810458
IL1B,-0.00502029121550789,0.008157872099266888,-0.00806574947986976,0.07654941510722271,0.02700214296417516,-0.03188279231564944,-0.005466951839889189,-0.02363009925718293
SFTPA2,,,,,,,,-0.014835705283782516
HAS2,0.08697610137176978,-0.03189472248999034,-0.04711543657514981,0.05238006362152178,0.00024732557562876667,-0.04011773154931312,-0.037180890921741705,-0.03134976615578166
IL11,,-0.01873750223293267,-0.015751355405060775,0.04616765166225198,0.06638115124076237,-0.04460413612814113,-0.05208293304935753,0.03655327852984959
SEMA4B,0.03193606326250516,-0.04791896154928486,0.05186218478889983,0.11292332163913649,0.004155960984489548,0.054651522890707405,-0.04021934808475129,0.013474998476231771
FGF12,0.005532489832006604,-0.0474605354155812,0.08533556087849518,-0.09714408841532442,-0.025786229667477806,-0.03975612844104956,-0.038120003389792226,0.02879262437184132
CP,0.10016973382854594,-0.08125377489668226,-0.07979378057559924,-0.013037437431546065,0.01850150532791493,0.027092553032885276,-0.027463505877626204,-0.02882658370194286
NLGN3,0.038816271930904096,-0.09357845213378835,0.05133879019956859,0.08267565928129349,0.028076952449265828,0.04965425926643317,0.018282224065531233,0.05298980566157163
GZMB,,0.09676475821713029,-0.045182038543943294,,-0.0033300263440551045,,,0.10548970182721312
PROC,-0.007408320769201663,0.08109824823841456,-0.017103036775894215,0.018715673407534435,0.06948498504880449,-0.02480100880033616,-0.024173637504347877,0.04298636220313421
TNFSF11,,0.17228355063182665,,,,-0.0291731831900065,,
AGT,-0.02784014817426246,-0.10712166111584598,0.05011763907333992,0.07482500197797085,0.041141703908693074,0.018669185514608232,-0.0788287740649625,-0.06690414894072813
PTHLH,0.03919845881692817,0.01906882396350322,-0.0240112706636735,0.0035320714993566254,0.030578940972836685,0.002963594276035243,0.01718083902181263,-0.053871768719239765
COL1A1,0.01856792265475074,0.041050466605509435,-0.021999440893338773,0.07638361626486864,0.01610040760943697,-0.0014925335564744213,-0.00973356607318217,-0.026908066473522473
LAMB2,0.039695986212648963,0.06149024160370872,0.013120767660720123,0.082698667434182,0.0014158741210598678,0.024436341235578547,0.0003331309520775255,-0.029147924626946257
DSC2,0.04935484724409279,0.030471528094130063,-0.03633302675164281,0.03439407653311187,0.0634075190426398,-0.022151351883740285,0.0986404729859774,0.004482341719782796
WNT5B,0.013945332247022978,-0.013830864088670259,-0.03269846710210143,-0.0036679774128085263,-0.026413312071368062,0.1134204441094446,0.03083610290745306,0.005677081307648711
LEFTY1,,0.027012870496043884,-0.035525871775839116,0.05122895738037412,0.031008319674920657,-0.027455183181717982,0.037963111988678286,-0.013078003830039051
FGL1,,0.03172881980224384,-0.017318596505822105,-0.02232144297398466,,,,-0.020860538819114774
CXCL5,-0.03030400755130162,0.048416710019097454,0.027138423339014072,-0.01745809114917238,-0.01372400013384365,0.037857513190423034,-0.06441482749503709,-0.011699512211180103
S100A1,-0.11563925718799023,-0.027071342274805774,-0.06753423275816794,-0.09995466975640611,-0.02115572067842132,0.022138595831104,-0.03215306734250546,-0.025203444940002376
C4BPA,,,,,-0.016312162868653703,-0.024874611095579525,,
NPTX1,-0.04356034316031364,0.050373666745660794,0.035928494889089974,-0.07307617416364705,-0.0322791092322695,-0.06160130262654743,0.06756219181806804,-0.004731584100516485
TGS1,0.04712965003013434,-0.03248203944085344,0.03672865339605202,0.08712737540792583,-0.023041084226983456,0.029803618425947292,0.06153708916709227,0.02723873571011042
SST,-0.041508083107647795,-0.037103688608304555,0.04167189103941648,-0.06449028473872771,-0.03165899887223388,,,-0.021059104847932737
IL34,0.018082731874731594,0.01988234334764403,0.011055241574532299,-0.027468660096600726,-0.012966748004713166,0.053118188872262856,-0.02563466674186708,-0.03927462223708776
DHH,,,,,,-0.026740714004400784,,0.0106821018064551
XCL2,,-0.01424806997127685,-0.023566343037290684,,-0.0020990757249563685,,,
TF,-0.022349630697973712,-0.02120154515629121,0.016839788443647453,-0.07963013240743894,0.022354936830600736,-0.06024240444041242,0.04142433310265853,-0.08960644106324264
IL33,-0.00828125984846281,-0.03952819140649258,0.03949983582001688,0.07066401227740987,0.04716956822254348,-0.06495039486269186,0.015606468881540813,0.01793516511683711
RBP4,-0.038344258214478524,0.010791622102411372,0.01677692690150717,-0.0644331899695577,-0.019891581174046786,-0.029173195146955842,0.008133715898073855,0.0552378974380589
CCL19,,,,,-0.010421102247953463,,,
CCL20,-0.03654811372531063,0.08951171529692448,-0.0207240956964596,0.1985583926259403,-0.03014513969690158,,0.008714577063356444,0.10304452917349996
NAMPT,0.08381699353509088,-0.0006296565696227872,-0.06654831313767628,0.07939308009621572,0.011669187715365644,0.0034211607484244504,-0.02524658996297033,0.0036697275238763752
