,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SCGB1A1,,,0.016123859295296153,,,,,,,,,,,,,,,0.11250562568332143,,,,
TNFSF12,0.016334085522481733,0.006986565791208349,0.013894256953092142,0.06872510722107956,-0.017705430358675375,0.06286657430953874,0.03816222215464176,-0.048024310315088255,-0.025222048588680778,0.018963066759615937,0.008587991401442615,0.021733640795194402,-0.04311751064842162,0.07420009255981379,0.01783081615342349,0.08692378888648808,-0.05077417890695796,0.023076920685821126,0.14545553821031887,0.02797769622907416,0.03852344207298433,0.03796976495690465
DKK2,,0.0023193062150035906,-0.00754891738910538,,-0.016525369771507464,-0.020910732021921515,-0.00755864468402653,-0.030830023278322866,-0.01991967000937598,-0.011272850989904534,-0.01586206207264926,,,,0.01392438948347617,0.043912859995774,,-0.019622223239419565,-0.06392707817744345,0.01731576635186068,0.021051983507313046,
FYN,-0.11178656115297936,0.02163396392565677,0.0018651808238267311,0.0462438204611601,0.022062439388863958,-0.0011167584369281775,0.027213582566468206,-0.03357797609077845,-0.012259774862073435,-0.04122742500098984,0.09431039543750794,0.06715775418152653,-0.03839593939164422,0.06661812829369641,0.010435089993730735,-0.016742504893449504,-0.0579891067543264,0.05619555308386291,-0.034124039473511454,0.027127261489380366,-0.010725596204316512,0.0065738438147797205
ACE,-0.06963463815331981,0.005010075076529763,0.01881716168435678,0.06543932612666613,-0.009647080717473727,0.03697821994784033,0.07123281037167498,-0.014150737648936184,0.023507747087407414,-0.0008057824595992239,-0.01345811117623399,0.013485745686326137,-0.012215854670855375,-0.11543017248847053,-0.015469057877674754,0.010932295935989201,-0.09648707364327282,-0.026543878724835813,,0.0695456333518937,0.0949809472101563,-0.009109531913199404
IL18,0.07215502169361844,0.030587416551206007,0.010953812336603155,-0.01553370838865,0.01718335764534101,0.04630132014619562,0.04023360055287839,0.038726932838449565,-0.014864312851290964,-0.030983179480088625,0.09460985129449254,0.034065093441980526,0.04283154983477956,-0.08305504957913688,-0.026169329251326885,0.019217448568744463,0.06473088398362205,-0.027104092165026215,0.03843074917827945,0.06499867585214356,0.03752243015115179,0.06066754147206554
PPBP,,,,,,-0.019795260984679514,,,,,,,,,,0.021316798250925584,-0.0805097636063134,,,,-0.023589003716878575,
CCL27,0.03519779304614587,-0.015830713202183818,,-0.02706473698000319,-0.029861831759552267,-0.002099702575955471,,-2.4487981312489436e-05,-0.0064552896792654186,-0.01161265841088883,0.05442144725086284,0.09118040328595096,0.03017597367780552,0.08008314852691041,-0.007499256074161331,-0.038787887023397714,0.060406915152331785,0.07722312828226228,,-0.004501208890982052,-0.04365182845596153,
SERPING1,-0.05107136849356506,0.04301248778623874,0.036395855355972846,-0.032492424546316914,0.03081662713659486,-0.008781405932515923,0.033635955031846985,0.0225800206401579,-0.03585488203986763,-0.01687810789756535,0.13928055638909465,0.008695905527330346,0.1441782954015731,-0.030052505107987258,-0.01125811797529706,-0.03450126607554803,0.0018379610111807815,-0.0072965409056823,0.1240645942861546,-0.016728028699070724,-0.07090710992874771,0.08429861218441043
AZGP1,-0.06292022151206277,-0.0022686039953116973,-0.0006462763211463209,0.025909640425083272,-0.016421094674885783,0.0352091819915602,0.06438173988246489,0.031027680739864647,0.02196657750781939,-0.022406699185195087,0.017805935736311593,0.02420994717969546,0.036594938730362556,-0.0769084516864269,0.06299078075816604,0.056816278914610406,-0.06928133824945878,-0.0687441234572882,0.059892899552847156,0.004465311364485949,-0.051747411806953525,-0.006603599906174649
INHA,-0.0030261652971102057,0.005049403500012381,0.016551444911367882,0.028495608491235398,0.05466338609789937,-0.0025084079229768853,0.06265507835916824,0.08618821755143449,-0.0012371259788393862,-0.01789157153173841,-0.04308991015438695,-0.00760194859310565,,0.05039679807847911,-0.00990121435857827,0.001824745663925986,-0.04412491705213851,0.037314414013703626,,0.059347963904604346,0.01912766959955863,0.09088560869680971
SEMA3G,-0.0076424027817495275,0.08862343483389164,-0.012307591713763265,,0.01787902099348669,0.0637172662136414,-0.029174071957123814,0.030100075109309107,-0.021747391462735906,-0.02185261614656587,-0.025578666475405173,0.009150514234764883,0.050892883569044166,-0.0705059022703976,-0.03305028045577643,,-0.025585358205386464,-0.024444479882243995,,-8.227402220584403e-05,0.03155698567373322,
OXT,,,,,,,,,,,,,,,,,,-0.01427536136893086,,,,
COL6A1,-0.07602235670221778,0.04747138553345921,-0.01603499589340461,-0.02366956849544723,-0.039480738698776725,-0.02806498918092311,0.052101733133167044,0.018963570412508755,0.04942815592782304,0.012968777442201136,-0.06533082067373219,0.06640913990159372,0.019117431094306025,-0.05790056939605606,-0.09846127448271978,0.018801373942824703,0.0034511482783794057,-0.11969845716118113,0.029018967973725704,-0.021239951263543357,-0.03262557799241519,-0.06742500535643478
FGF17,,0.0517791758974944,-0.004480500631762052,-0.024903715370561925,0.008792276420505639,-0.035567926841474196,-0.037053285571178984,-0.03554947334883457,0.08671378346582616,-0.022679335992331295,-0.03335901621919208,-0.005657887744228186,,,,0.047986800611864326,,-0.00822863666246186,,-0.016109953146174184,-0.03584769307887059,-0.03950640204864091
TNFSF8,-0.014732083905018683,,-0.0007468450908953971,,-0.006723598488372165,-0.019795255853627482,,-0.02830205330355103,-0.015906688223413557,,,,0.004151390833530925,0.03255353492489521,,0.05203458522070285,-0.013727412287106985,-0.015179422131199646,,0.07138253638940933,-0.02656313685618883,
FGF20,-0.0620910993764201,-0.031417703164280567,0.06495001154525787,,-0.021650100964547836,0.041819490818794686,0.008029031759875314,-0.04558930817228648,0.00346587470648299,0.037437612599739205,0.004785117352051955,0.04489324963638015,-0.041657679496027424,,-0.025466274295123312,-0.006884989207780202,0.022916564366107024,0.016929758097765268,,0.1690934434213903,-0.019663704501670834,
ICAM3,-0.10100100875669464,0.06140227331029105,0.060318973808348886,0.03885865457652369,0.09892344266651482,0.006266985593758109,0.07381736526194768,0.01838058266941876,0.006372430454893443,0.011520696744382742,0.04778600954588852,0.00467538569566113,0.030312665628691747,0.05434542572139767,-0.053657222382738026,0.027281108269357493,0.03856025165700151,0.0436276985568779,-0.054833572694177414,0.010218939147357053,-0.05023168300440153,0.1008264756444758
LAMA4,-0.14804311698004197,0.04128483857663984,0.03267286445636809,0.03943695246748676,0.040270323745523126,-0.017479914153599174,-0.005364393249389444,-0.02594998449905421,0.014097480732484223,-0.05876952453112633,0.10580593182656085,0.06337989522810114,0.04068554047016855,-0.09047383933349781,-0.04571191034521911,0.00844111844445336,-0.037428499708057096,-0.07348458464211416,0.059379438960421436,0.05739257008836243,0.028481454447867694,0.06653318262732222
DLL4,-0.054435725263771335,0.007036226690051892,0.023703899215327066,-0.028748491398561424,-0.006021623080674327,0.014225015771152785,0.10733976672796923,0.03472740560023648,0.06485188951987245,0.01953305534685756,-0.030777300419936808,0.08402820274987972,0.0686331052845077,-0.10381293880985593,-0.014716524384176713,0.04367983662422991,-0.07574590879633554,-0.0049469587327541755,0.1700993034674203,0.027914862085683126,0.057348630622007485,-0.057946007313669265
SEMA3A,0.07727135855102256,0.02733195271566534,-0.01537919687953633,-0.026053492981767887,0.005062500467477844,0.03489720068556642,-0.029902753746813882,0.03869677962233482,-0.01906900203694467,0.03462982671275699,-0.16470488661720153,-0.008742786084407974,0.06393958559102565,-0.04187056375016947,,0.038704552784939075,-0.029042976533104507,-0.005034907850941324,-0.018414620496035972,-0.009567247910440637,-0.014135481062733426,-0.02144527608331484
RLN2,,,-0.0030024370837656703,-0.019061513412523042,0.00754166859422567,-0.03036283894110045,-0.012844656073851896,0.054062994075884684,-0.01620294823356906,-0.01591934838041827,-0.035838722943681414,0.02243355703794044,,-0.035573268292206986,,0.03828073939151178,0.09876489026912783,-0.01664934315989725,,-0.018592693339561542,-0.0019276894159509928,
C5,-0.012016332947838755,0.011367479859321572,-0.0013874571588562996,-0.017700317573913184,-0.020708747870359437,-0.06139451987675555,0.0018418032369110896,-0.007838677577053588,0.0025074390375052257,0.09125543053992852,0.08597983402017907,-0.01340797340842455,-0.06052659414263234,-0.05807582906265981,0.006249204306317425,-0.02551605989349516,-0.10331514424562226,-0.010721567138880485,0.06672615312795821,0.055307982457800206,-0.08212678276508334,-0.027160870085813058
COMP,,,,,,,,,,,,,,,,,0.021561704819536745,,,-0.022968049198756682,,
EDN2,,0.020332597612592925,,,,0.0317061089253018,,-0.03868190186142238,0.036449638880891456,,,-0.029014702015286716,,,,,,,,,,
C1QA,0.16302539648328984,0.05423473017296088,0.0667666398653754,0.01224333348011381,-0.00568458445664689,0.06681177093033665,0.05026765155869172,0.05805995820226799,-0.00941649747923982,0.03496316186694267,0.21903107323344406,0.06353040304749777,0.014093871684513908,0.01982993686461442,-0.07881246795006935,-0.02477587407309359,-0.04571582406419782,-0.16144454440645822,0.005264129442397784,-0.024853396387734438,0.045657315536214625,0.04297258857865028
UTS2B,-0.039546550181231724,0.08766626845583585,-0.007546932970983512,,0.03526195673538381,-0.021711720192258085,0.05227534212783209,,-0.014005706348325516,-0.028333558030165133,,,,,,,,,,-0.01981047803435689,,
COL9A3,0.003931476899172103,0.014065544096961967,-0.03624947842716301,0.08505488060930691,0.038046968524767244,0.051566141532957854,0.06983003118581183,0.007468581179505484,0.04466803638485236,0.06198238237621747,0.10561521156165157,0.0856244657357217,-0.039334151776627545,0.06133109435211076,0.10738574361353675,0.051244946667339086,0.03818672797510392,-0.053151430318463526,0.01711431955005852,0.02253968160026502,0.05754898239249734,0.013580388596325195
DLK1,,,,,-0.02636688983192809,-0.01768332860709519,0.0067465472575273895,,0.01675728612114646,,,,-0.013427928442062174,0.0970455215114418,,,,,,,0.05317199653053065,
HGF,0.04881383537356004,0.0009262581089258304,0.014964533244172478,-0.05596679830776073,-0.02605415228093088,0.013746035091502786,0.07197125882267617,-0.03992529635491699,0.008651626973759725,0.007802809943304164,0.062062028138428205,-0.04912333497548037,0.11429986381443617,0.07342341604440114,-0.0230764039411691,0.0011936148076903733,-0.08073273486788046,-0.06539723231555808,0.14066075230096886,0.01869322056816726,-0.0053219900503066455,-0.008381768068031713
P4HB,-0.0701989804522265,0.04682345068529892,-0.012998425541275841,-0.026120372812241985,0.0022975884944375817,-0.02281191223207776,0.10000622812048204,0.03181208068761589,0.03775679940284301,0.003567134199078127,0.08148312852469013,0.014242399850081118,-0.024131936969417584,-0.006875952609522583,-0.031735509718354316,0.008891748551675818,-0.12637031748749694,-0.09516202418264695,0.02697480745542394,-0.013997308473715563,-0.043836598180796355,-0.026225968224809385
ADCYAP1,0.031160852465445203,-0.006120483297876048,-0.015773144825448747,-0.026538586987896854,0.02016047594340374,0.0062981495342240125,0.016535355630212443,-0.03709812450087498,-0.02685813512735406,-0.009163568375081782,-0.04151089176080128,-0.0051746341221615404,0.11917606276625714,,0.12550763589422814,-0.017879952439010437,-0.002079727116247671,0.010984384518310169,,-0.013078520562404371,0.015595265558276512,-0.02412528487795945
GREM1,0.08386842925524975,0.029848217409009798,-0.020130340515470874,,-0.01812053485622333,0.053509183530190255,0.0075016522850608605,0.1271638167135038,-0.019197163188540457,0.029285827710028103,0.19019849964656138,-0.019106748401169268,0.12238972341414314,-0.05094882740852167,0.14308915565682448,0.044899743324147146,0.03478557647097222,0.03425008874102586,0.02814541893793925,0.023269488852961276,0.02278925725438751,-0.01977277575249894
EGF,-0.003814738875792991,-0.05176139022998502,0.07918800805423176,,0.030936498656053024,-0.04034360056151627,0.06074821175305123,-0.030745474072740264,0.005004725752458895,-0.02021127264000228,0.016106905803855497,0.02414825577014802,-0.007849443942482647,-0.02638406750139017,0.1498208962296692,0.06973095150654161,0.06113678616125398,0.04989717171506638,,-0.0016254082329777257,0.05715477279266212,-0.052923314505698836
VEGFB,-0.05677539612140234,0.004144567442616205,-0.023268444869792706,-0.08182423275414066,-0.020654100326889864,-0.05257459774905904,0.06248883045008189,0.0749641893053337,0.011150120631381924,0.0059117739763903275,0.08376849675019236,0.013768036224051027,-0.06756337077673334,-0.12665938720559713,0.028825974044739036,-0.02426030419478866,0.01551920823147788,-0.06438265721689732,0.006121388272407366,-0.03848136396883651,-0.043335249848445806,-0.000952869237333679
FARP2,-0.13743525637237813,0.06402309363650438,0.014491392586594222,-0.0005674170734064188,0.04072633529421925,0.011246426509953162,0.02560900681938503,0.021037768875640687,0.040811311813807885,0.050187364667802194,0.007732102530619568,0.14604181797221216,-0.027231897544684736,-0.052871361363665326,0.09749588649755897,-0.0369210016895503,0.0010113379502426389,0.013037695471355637,-0.03247100475834639,0.06544844846620981,0.010864131454696606,0.056660100631869756
BMP3,,,,,,,0.10390773347488035,,,-0.032124101238182,-0.06007640001725544,,,,,,,,,,,
IHH,,,,,,,,,,0.007331962432227105,,,,,,-0.020522605548656134,,0.006164290477424083,,,,
LAMA2,-0.09599521468792281,0.022744125798599343,0.015578134318351715,0.022565903689288996,0.008357988783725918,0.06065424638560086,0.1279554273228352,-0.003917492939814729,0.023359720339211746,-0.019705194842376015,0.02841348086414019,0.06672092294405381,-0.007052501548358234,-0.040292922706611174,0.027208731054140105,-0.005218158216389903,-0.05129744359347341,-0.021426571587354774,-0.043749705432765074,-0.05211776313270991,-0.011526188957128494,0.03911930500932521
SERPINC1,,,,,,,,,-0.014984840561878375,,,,,,,,,-0.016242197468922834,,,,
NRG1,,0.052057473967725275,0.046145158830986424,-0.01706658053375859,-0.03666490640580259,0.0006813662367893259,-0.044300836597218056,-0.036768640213365,-0.0024721727616753724,-0.016439443229874298,-0.12357314075028235,-0.04505491265145671,0.027027348402639186,0.07783382899963218,0.05937675023167618,-0.03303402828630284,,-0.05943844722448136,,0.03740567471750818,-0.045120462732413054,
SPINK1,,-0.011481881655564876,,-0.04212544633245003,-0.018675563695590237,-0.024970813334079096,,,,,,0.01104421424441241,,,-0.06529363571304413,-0.031367872288459574,,-0.019964929173297938,,-0.025917456826129174,0.005079332946844126,
EFEMP2,-0.10515283335053228,0.07859308324453095,0.05735601269143934,-0.022598887542312558,-0.0023719141719900578,-0.0008439015908135289,0.03866570517959949,0.03906819836492657,0.024409601788680943,0.06632474510490638,0.06854243603642798,0.03777334341772852,0.0017249601247480285,-0.11345155852489001,0.06181400733867811,0.014276281540046405,-0.04809104543896837,-0.053984559248307334,-0.034152451063368464,-0.005138932059336106,-0.03741020986540697,-0.05107013158910345
SELPLG,-0.036311454904960405,0.08165633240965742,0.047910032795190384,0.06371185370098052,0.009324544919189782,-0.0031849223403484185,0.03217393038214128,-0.04376547434797275,0.01282322444635948,-0.012434263160033161,0.09405856224612778,-0.033291264299212156,-0.028985566822249932,-0.04091296463103199,0.018261259944227833,-0.02218253530525773,0.03535347928818961,0.044408159064203964,0.05179368490604143,-0.0023199024414681676,0.10132450938221343,0.012995809902599065
GDF6,,0.02657493064123765,,-0.020479446403515015,-0.023486331933377323,,0.00642225778906683,0.006036572421961153,,,,,,,,-0.013434869767346407,,0.047359602234995524,,,,
HLA-E,-0.042992356857416286,0.075383068145644,-0.05758263279568804,-0.023573135941118546,0.05738157672901038,0.051022853359023936,-0.03252442541682851,0.020121329162939242,-0.024688508513710766,0.0806497721296233,0.18739875117530816,0.0361064496046267,-0.0028281761024959843,-0.08166386633737008,-0.028819582573266625,0.013245256206220395,-0.01113752589134464,-0.07767374758920437,0.07367855494822803,-0.00761688653889959,0.0011721278519145953,0.04573835308425235
PTN,-0.2484210897736005,-0.04634628597704743,-0.02911926121674192,0.04894193055521411,-0.02612907090226553,0.02689614284849063,0.09136979660973649,0.0032839068030821542,0.03894464729155801,0.012557553415474786,0.1386639043352064,0.1126571627364581,-0.023329264688440644,0.062307393940354575,0.030773411641951947,-0.02901573085916388,-0.12138176223572478,0.009411772095615637,0.2059765709760954,0.07259089060787502,-0.037754492592183546,0.05111163959003696
CD274,-0.06696961187836631,0.02547747161487201,0.0219733206593197,-0.03282731989257213,-0.01014987193701627,-0.006773203341450785,-0.010912576838791042,0.04444496428585264,-0.006927700991110636,0.0027409426600932918,-0.06114327870717163,-0.0123782084903105,0.030678410080219837,-0.028015638809423978,-0.059554063072896096,-0.008478544910833488,-0.07494198363924488,0.09974620939351653,-0.017765336218663903,0.01890617346927607,-0.06711458556565156,
FGF10,,,,,,,,,,-0.01473197049851798,,,,-0.07864799519180485,,,,,,,,
CD14,0.09037911270017442,0.06378410831757608,0.02546839849170331,0.03460605749431609,0.008550433050345327,0.06362711509734456,0.03970710916917227,0.03187979074522101,0.053955661117820054,0.03333561529022405,0.22521572540802592,0.04204716298454675,0.019397316744663173,0.008110138198549395,-0.045930981713076476,-0.018133306111851853,-0.029740516378052025,-0.13894393956837736,0.008711482085690548,-0.004409043472920287,-0.04453877282085325,0.0404368315429607
SFTPD,,0.021733884672527383,-0.02000215744445794,,,-0.022230581232893017,-0.029313376704497136,,-0.025719425205705755,0.03113831362529692,,0.017317225736807357,0.0342856197339395,0.2336330617851938,-0.030538574707193896,-0.0010724102632711503,0.051160065006472556,-0.027492146298232902,-0.033478344957365944,-0.024171705026305133,-0.02142444679281011,0.09089778168443322
SLIT1,-0.0754775785872306,0.01932494186325488,0.04175962514155326,0.02697009522311767,0.012985459873036453,0.034570407893322934,0.04840565757417388,0.0449840075846434,0.007181134904455757,0.011437110842831654,-0.20461051786205595,0.0017588363222985398,-0.03843390495566573,0.05524897730261228,-0.003987617365516814,-0.030821503187490752,0.005345262935490129,0.03160655143405254,-0.09864246212305387,0.005853852067586552,0.12927084916297227,-0.023818455696725933
LPA,,,,,,,-0.02030274618787532,,,,,,,,,,,,,,,
CNTF,-0.03129778245075087,,,,-0.016525368072695598,0.05673269730035412,,0.042483458311636586,0.07372280311291893,0.07244620267928426,0.0175454191863654,0.00902048557860133,,,,,0.07354133955252708,-0.01664934499583878,,,,0.03968789559059279
BST1,-0.1010182443693078,0.002212448209347347,0.0003350686585460533,-0.0274541342554679,-0.03564116885868822,0.011412815425420109,0.06450003952264595,0.03596817452124317,0.006573950351136772,-0.0017431854282071975,0.08960093576666263,0.07326697096631837,0.03531671655799037,0.12180495372228449,0.06006706892408258,0.03132909495152497,-0.010301158935225485,-0.06503800422074321,-0.06523219600884003,0.04486366018128055,0.0429825240920629,-0.05292332604072023
AGTRAP,0.025358244593314275,-0.03423399609402349,0.04312742147613396,0.006886635238185808,-0.015169535830972627,-0.05082673216400324,0.04330080751078429,0.04461659569500486,-0.010668878679426506,0.003670754934108596,0.14391339044148735,0.0755644460503102,0.04028410848916373,-0.05781370669506256,-0.04852641878076394,-0.03789127214083668,0.005145160106927094,0.00656960945242995,0.014355657137038492,-0.04998937346420073,0.03009885454613419,0.014465904500780696
LAMC1,-0.0771978613686805,0.025641626037360706,0.02387379264946205,-0.010300944096258445,-9.632744983444326e-06,0.007983915760361211,0.07509292971722614,-0.009882023693053472,0.032692115816925105,0.001119523515198121,0.025528250656086975,0.05973195021078095,-0.018676828436855926,-0.07046118350092037,-0.04019190514148191,0.021848806210889585,-0.04057431923896274,-0.069623786325468,0.0074090854132774315,0.0215771500810297,-0.012614566693752664,-0.0862766322170628
COL6A3,-0.010389276679999516,0.06136439025185145,0.01941147519615346,0.03955826870069028,-0.05293108037790238,0.05201126047013211,-0.022910226074546586,-0.03906524025571139,-0.01593010921372405,0.006183779258878258,0.01673997798845289,-0.03812758316566491,-0.013463514794197396,-0.05716596630923997,0.00666640829867883,-0.01045109695611551,-0.04641278120590728,-0.08302149247739841,-0.008311530543358888,-0.03278800905504575,0.01980122238338742,-0.01682686435396158
FN1,-0.16657474776093836,0.0064603865823491475,-0.030354752695830562,-0.0353083452839678,0.025908648633744157,-0.01343782476444578,0.1081002706206376,-0.01587422710543835,-0.0002546033513482612,-0.012195393271767765,0.04119720230927301,0.023818585464433877,-0.0002915716100284348,-0.08673446834607518,-0.01746691088829949,0.05539537860002024,-0.056059015383237855,-0.09649805136416124,-0.0473405992671468,-0.0034346273814339894,-0.03161064854868384,-0.0321604216639309
MIF,0.045556966954348785,-0.020909962348397176,0.03481107660915606,-0.027225610847433204,0.0010129271256631282,0.009716810362190907,0.03587277953558297,0.0005425281698328713,-0.008551130884256644,0.026350782218959187,0.034443380331939076,-0.09314647262961503,0.06499969760893552,-0.01715152775843239,-0.018495316600822008,-0.020584269232249555,0.03447715095302487,0.06302223897336193,0.06880305928436699,0.03236411957449442,-0.06840403217123464,-0.07382881773003597
JAG1,-0.12550394545600577,-0.00017097183236104038,-0.0016865887795351699,0.012146865393906433,0.02285750234023063,0.05341208397447661,0.03219365981267306,0.057236018883496664,0.028411402244827764,-0.0003540618650592018,0.05221923186251196,0.08469339280093757,0.027685180999201333,-0.04269420895247021,0.04627563451684268,0.0036739216633358733,-0.030622670464284685,-0.04582463492328115,0.03413418072401969,0.009492885277104115,-0.05529426122014862,0.05101235272209044
NID2,-0.016822688886246363,0.03551254337375583,0.014678738443752132,-0.0010878345792932824,0.029508352499118595,0.0777579602304367,0.12303467557501023,-0.019095033281204328,0.045675468333373236,-0.0023824117741960563,0.03619576003853403,-0.012311750185025942,0.09943385785322005,-0.09752073477669071,-0.016651280172386224,0.0007158242284034264,0.011463722550325278,-0.06714812125000484,0.12313752391939171,0.04192228030857826,0.013160802664351877,0.052845841411972114
EFNB1,-0.043953251611932295,-0.020423326174932338,-0.04366292888291589,-0.009286872991422404,0.015919241698665362,-0.038412903182175245,0.06041976036185582,-0.001890828335082698,0.05403602265399264,0.05873126359636437,0.03700538420504799,0.09878588991957692,0.0268279581293874,0.06378785757943801,0.06907462407459553,-0.016956812870704642,-0.02675005211429302,0.052546826957066924,0.0910769769330167,0.02943665842199512,-0.041770366950271094,0.02706416978305144
COL4A2,-0.13627203444463884,0.043054918488687643,0.06771800511849357,-0.01842067566244831,-0.001326472201315875,0.08449762847754236,0.11518176836322201,-0.03324830219941557,0.02713545261264698,-0.007043474111130803,0.04814648651996045,0.08751655134092354,0.04872815269743953,-0.11916397646622028,-0.0017114167850866091,0.06137736421652178,-0.02147704474607305,-0.04726363255209502,0.030104550721075568,0.01036643389144273,-0.03158436021929498,-0.061898069411743695
SPP1,0.25000327015153206,-0.03840004019491402,-0.015157665492874582,0.02237515095352826,0.043282891077103966,0.001329940926848364,0.048840989398289916,0.0661362582055853,0.013397082678744858,-0.008149505730213554,0.2784290081926494,0.036372716266259424,0.051640294710338056,0.02250431769070539,0.0031284677623145706,-0.05145028897573186,0.013598228585407511,-0.1177543673954113,0.10281887829828738,-0.03835230409293953,-0.05060533227935505,0.10458110640717305
PODXL2,-0.024774064109453774,0.11126174172741214,0.060326292543972884,0.0014714312295123389,-0.007526694181654879,-0.005987150279128064,0.04644040830091224,-0.02043529265211046,-0.04495059620208308,0.03916402920523823,-0.06611510236973242,-0.05983452246128656,-0.044963285980257006,-0.05366162295006163,0.028007961976387,0.005323278732971977,-0.07606636160438138,0.06321075866850093,0.07302252841600528,0.03657642424875735,0.0010594569228084467,-0.006211004936217273
IFNE,,,,,,,,,,0.06102030216377426,,,,,,,,,,,,
FGF9,-0.03598998541569795,0.026777076123910327,-0.03727168958043713,-0.021947640521642865,-0.045247001061065883,-0.05852709441789102,0.07165423376199359,-0.046992258687685584,-0.005073386487138583,-0.007045947242038453,-0.14837003761000148,-0.035814108706859075,,,,0.059320322772701446,,0.04623558705705705,,-0.026315615497440357,-0.037500405771512486,0.004754989327395281
ITIH2,-0.09100994021567538,0.07208326125554902,,,-0.022078529691264087,-0.018095244908310815,0.003368356202445041,-0.015150891543869721,,0.03971736063033239,-0.012087720526534618,0.007476228262006837,,,-0.06432731677950444,0.050804507109743664,-0.06158211186510156,-0.06027516172615571,-0.045975057235778306,-0.06147420285467738,0.04683254225588426,
ADAM10,0.06581380580286483,0.02864419963826221,0.015407536707501914,-0.007222792758632586,0.032713068063928645,-0.05772674952331777,-0.0015064553384912768,-0.014255700804906133,0.02328455093389274,-0.0006853617943103601,0.05842651953860762,0.08611109105738649,0.041386864444762674,-0.031293037849265064,0.03555962932135242,0.017384464647670583,-0.0252483789162672,-0.07444036254670117,-0.09581841170717371,-0.023296270562540203,-0.03291001625428731,0.12299557545245915
CFH,0.014617294652026597,0.026753367499459727,0.0486719417994591,-0.013293414687058771,-0.037127763613141476,0.00754197645259697,0.027741564702063383,0.022330207943185267,-0.020467590838811466,-0.026384126525821134,0.01924035526851102,0.050083211669886246,-0.03957066550239965,-0.0639330260812545,-0.020849214314724692,0.01386590589255399,-0.01285392838441272,-0.01976590872952733,0.037936178723901294,-0.024349740380674122,-0.03153457114945341,0.07742050214719298
COL4A5,0.10302437431443376,0.018279869516257596,-0.006641823986136509,0.0029999414026057603,0.003198560309008375,0.05367769660446065,0.06650286487402098,-0.00223720484107958,-0.024333653960987144,0.0749220493463989,0.14901771333484373,0.07653554523274553,-0.0067634391204391756,0.02729207666394589,0.022255595580507027,0.11791587832793717,-0.005979944491913342,0.04223987818735868,0.045762147713918254,-0.03112037941796929,-0.06326742381312501,0.07188877750296367
LTBP3,-0.10949510748554726,-0.01025552014579007,0.032933109702728766,0.03498210918953302,0.024695752958697307,-0.03583823528506783,-0.030015145599098233,0.021288231143921543,-0.03438479317926982,0.03097937218556841,-0.028597291261633396,0.06445318328344662,-0.07633393219768647,-0.08110653752702285,-0.05147445638211228,0.02632365303239269,-0.0801228289391727,0.01199764385515985,0.08363025349658358,-0.05388565863546395,-0.02913650563747435,0.022447032469329522
GNB3,-0.07272306409050301,0.036028573071497975,0.03414702895670671,-0.00306104265496603,-0.013090604933351464,-0.0027402925039845894,0.12726705705539493,0.00019773244496993584,-0.013999750817003295,-0.019500134416648156,-0.07764444407779925,0.03809660983121338,0.07143599888950693,-0.05067614316028252,-0.009404162711619465,-0.04159193098518714,0.022943115375155816,-0.02694802193637839,,-0.027698837209769366,-0.045173568815962205,
COL6A2,0.046643114396837285,0.03898905049956982,-0.016544504709761473,-0.04928087199888541,0.04755803284171917,0.07869801649554,0.06421058009098744,-0.02998831466360709,0.02726621111684319,0.023387927711799553,0.08962928690779232,0.05346534442589011,0.021470045192473457,-0.09845812782196375,-0.07451056163672362,0.041439397654104086,-0.012908024779298964,-0.12698553695514342,0.1483048139971505,0.011576064530399747,-0.010480405796660298,-0.028847448188735074
PLG,,,,,,,,,,,,0.08881269411362078,,,,,,,,,,
GDF9,-0.031202001535974123,0.021992222704875542,-0.021901760414086268,-0.0272382105976907,0.04386971138249646,0.07313553687131513,-0.031698507417724744,-0.028789107553942563,0.013225902734273032,0.007565047933565708,,-0.008786094204240626,0.13058877787397444,-0.0421839630677012,-0.03855376172046807,0.05006758196763318,0.073478082907537,0.07864485196541264,,-0.026423950902072616,0.09506586969646107,-0.05439737858751781
NCAM1,-0.08958015124930169,-0.029228155987944312,-0.0063055686303698085,0.017926890337783663,0.01848166377718246,0.04640261075454054,-0.02645442816904171,0.07000127304882546,-0.029499855108809623,0.02414703810184895,0.05210834984877707,0.026827042609101768,0.017800667386724856,0.060015020764919796,0.029496458703071524,-0.00784716014595294,0.09091035760981331,-0.0021426413142940663,0.06902486738628691,-0.0166148263515984,0.0953065259130369,0.014088150847459131
APOC2,0.16462130056147803,0.07074244280974003,-0.0111584107319856,0.03441155737868296,0.044758041406417114,0.0516403897932705,0.02377980368889383,0.021860692824897096,-0.004477245816249043,0.05827337457616714,0.1593956326936797,-0.009712651897739465,-0.04119629920001066,0.013543741731845242,0.0717168016000824,0.03530791542198885,0.046951691284391216,-0.04543012970270828,-0.05042303733282673,0.041698726697211835,0.0887299133828509,-0.07102055798479572
