,UKF243,UKF248,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
ANGPTL1,-0.0033985855253493846,0.023372134678705563,0.11035859462151934,-0.02501152476304092,0.056520203874988184,-0.05628618325792815,-0.024586143526473123,-0.02716926510530921
LTBP1,-0.028605341136192303,0.014931648992277011,0.07473343158569654,0.02233776948944668,-0.06555688304552261,-0.054320512351653805,-0.00834298020574962,0.004523263536734563
NTN4,-0.020699602908607374,0.018391868868525348,-0.059390264633753354,0.0923285844804672,0.062233115622130124,0.08106454760798,-0.003216431888064452,0.03413550987975041
APP,0.045716621720430846,0.005412070934222879,-0.08871718878565375,0.02126403831909648,0.02777137679942989,-0.03221774404351647,-0.025305129207473544,-0.033492987750347473
RIMS2,-0.0457613452206286,-0.01331515854222666,-0.08781637016629537,-0.008225443893802368,0.05323868138883353,,-0.014161245235848044,0.04864585621788891
WNT7A,0.08517997914343194,-0.024608698534187786,0.04248764992091158,-0.02195448920817138,,-0.07547012831745117,0.05074456806580198,0.036866702582463606
GAST,,,,,,,,-0.015995254649411515
GPI,-0.041256266912969,-0.028065807668187257,-0.03712545962300137,-0.04022205460829681,-0.06959569732469159,-0.010207408865449937,-0.02861239325986512,-0.032936290211782696
IL1B,0.016449087984729216,0.03594008550968104,0.0779574403081653,0.06681950067529188,0.13617788118435212,0.06347554832722345,-0.000874980374706487,-0.023323107028758353
SFTPA2,,,,,,,-0.0012591129292034678,-0.01382204232265309
HAS2,0.06494431413740276,0.031101517472766117,0.06753133000760564,-0.04088966175272884,-0.03570133291238118,0.07755609547496849,-0.008381431304881438,-0.027973695943104615
IL11,,-0.018973426222990634,0.0446765605716228,-0.014627779591123552,0.13147877997634302,0.10414541198542872,0.031995528530465535,-0.015089602317076994
SEMA4B,-0.011855146863493496,0.0018221239069760497,0.10346746365205328,0.03462610919382411,0.02654215471774917,0.06760164872751993,-0.01589849693956551,-0.0008969895325953145
FGF12,-0.0007462960595305136,-0.00867812470524442,-0.08095750063344725,0.005492388745779476,0.06368278435813915,0.006834136458717365,0.059866718686935515,0.05041889612733412
CP,0.01110015860356187,0.03892171673456425,0.08395515260195721,0.0659540344617844,-0.0002790488590096475,-0.06798740915802813,-0.017604614504624305,-0.04896631614668898
NLGN3,0.0684412244259462,0.009947474489530879,0.09654361719125874,-0.04469838507398339,0.098920204890234,0.030218431654842847,-0.010324498654611155,0.05792839716229549
GZMB,,-0.02604801395427138,,-0.02588902299741523,0.05954399777498211,,-0.031242290235636544,0.08119385313928118
PROC,-0.01804198194315538,-0.02595177250714937,0.027407981778252564,-0.009823870618233347,,0.08746744125852407,0.026032515752509547,0.030275628160105254
TNFSF11,,-0.012885014289264722,,,0.018949192054978387,,-0.020602601868424834,-0.016896428224049412
AGT,0.012658806714813415,0.015597320038408557,0.14036054266413656,0.04561691442147581,0.06556306306367891,-0.01868934008948898,-0.011367835125706912,-0.0740895521060664
PTHLH,0.01977472732462889,-0.06347329569483809,0.010729068751478795,-0.007176946842945809,0.023002990679107188,0.03544098474294224,0.05673263739133358,0.11637444789175506
COL1A1,-0.01609114569447498,0.040710264666148126,0.09024111060482083,-0.043025074412813336,-0.08082372956609257,0.045438310048828784,0.07015263950754261,0.006577255814331911
LAMB2,0.023384436151566254,0.005549536894634327,0.11477832042823888,-0.0014292553416280225,-0.08473216486458528,-0.028818081136232635,0.003679240213531967,-0.023314075711034374
DSC2,0.042753421029355004,0.05403483945818507,0.014026751382556888,0.03275180270112152,-0.005553070787562716,-0.0011159495908012402,-0.032951239583516485,0.06878953367981208
WNT5B,-0.009338948061354605,0.06606833322166768,0.02371982749525513,-0.026737089122593944,0.015005277698009006,0.031857945843708387,0.09482858536064656,0.03781740987837546
LEFTY1,,-0.030033636953576092,0.023434001402598097,-0.021485394280925777,,-0.05105632457022743,-0.04009343713350793,0.017709243851000016
FGL1,,0.004046864782014259,-0.0024106963210350756,,,,-0.030205409623799324,-0.02241434517155193
CXCL5,-0.02821782019096247,0.04397660488947226,-0.022665742183110228,0.025640068225340335,0.059137131381444885,,-0.02552159775360675,0.0062012825983943426
S100A1,-0.07236842897583488,-0.02854290450052657,-0.13440684473238537,0.03412618525538718,-0.0037599918094317238,-0.02447665854836101,0.0859842970806253,0.11477290027700221
C4BPA,,,,-0.016512119011164665,,,,
NPTX1,-0.06647294625732193,-0.012928497679331172,-0.09487438856680527,-0.007320720987184737,-0.017629232214126628,0.02932995234085703,-0.007796926038269204,-0.04997175064374219
TGS1,0.05191890358094981,-0.008138734760982374,0.04019539746341155,0.08459251579014931,0.08674923352065596,-0.0742735904774333,0.022343886565114088,-0.01801005036415891
SST,-0.03655980650730864,0.0675347023213065,-0.08446359875464052,-0.0373143657637038,,,-0.011336579711134321,0.037578783895461605
IL34,-0.026204254035074002,-0.008524290470993066,-0.014222223063491683,-0.031933639738239906,0.0370172427663943,0.044382259726407636,-0.025712163601268954,0.04734607574397762
DHH,,,,,,,0.054097102809887415,0.009921338747795104
XCL2,,-0.014427467495902126,,-0.01773402700012998,-0.02330566193970071,,,
TF,-0.08967878259350646,-0.05358861036723224,-0.1015723148506272,0.04095250334529796,-0.012624614421009919,0.014425822935879348,0.026511817127715206,0.0903873834429651
IL33,0.02663157380877612,0.01146643744274552,0.09178873278693006,0.022982804774743754,0.016878236283751808,-0.06748962582412299,-0.00833932610398453,0.012986334966452406
RBP4,0.08112434246086837,-0.033094858860353016,-0.08365325048463798,0.06160134800676623,0.015280789650472233,,0.06377806187989694,0.05075647721821115
CCL19,,,,-0.01054884517346197,-0.02752673163770717,,,
CCL20,0.016198508344008218,0.08648978759116077,-0.02088241662311198,0.010651897455112122,-0.027131537464967048,0.13925871376035798,-0.06897131033273204,-0.0024395568108600634
NAMPT,0.011048751770889357,0.06368324004393124,0.11431943494621058,0.03021688970711789,0.01540320784825101,0.016598197720311625,-0.015160874010583874,-0.06069520107226921
