,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GPC3,0.023772116257427037,-0.02819436070126296,-0.03116922222412198,0.06388540709171923,-0.07380740053585166,-0.021000404822057627,-0.028486671176704222,-0.020140800207409333,0.00456838016522646,0.05523730771182988,,-0.057945158035172535,-0.07803648177124144,-0.04091199156467597,-0.026866786091202917,0.008684099769507498,0.06166244023354812,-0.11524976346591989,
NMU,0.0423667051483231,0.04382889586310088,,,-0.03680256517606012,-0.01476450040380435,,0.028734120415146124,-0.05861723394251765,0.0102695711885068,-0.04299996807619455,-0.04622646378480099,-0.03448368776491573,0.002525561490196801,,0.012980567643987275,-0.08237413269945545,-0.12515265018287378,
SCGB3A2,,-0.04581817753823929,,,,,,,,,-0.03599433789557297,0.09952580500616331,-0.076607483175855,-0.05008077155541047,,-0.026070278331951562,-0.08362831052115934,-0.029204040924774695,
LAMB3,-0.032503184419826366,-0.0156884832085552,0.04784156161803526,0.04915453272978461,-0.019382747681032597,-0.040434114634372825,0.03563444872864255,-0.012044882742159568,-0.07493340680064778,0.02690731158443593,0.01125004779141094,-0.03143610793289413,0.08415325321874532,0.03307250447866136,-0.018968704314611357,-0.014626407169364322,-0.1034888124316316,-0.09157089122819576,0.1455977084740895
LGALS9,-0.07443364960635948,-0.0150097509383722,0.09022960640592793,0.03155512292365092,-0.03542309621735314,0.003224595656375188,0.12059711157953872,0.017450432519525463,0.13286345990883042,0.014392381365738722,0.030950610126392962,0.005211138349649629,0.067122991354644,-0.0059666780598615875,-0.02990851900940109,0.028499405231079928,0.09044393913573961,-0.08466813904519499,0.03542918358623658
VIM,0.03169135828013199,-0.0555028926441588,0.004566820122377224,0.012897073719472414,-0.038256788930114825,-0.04569537887759581,0.00047947986911998496,0.011752011463829568,0.2149498096710884,-0.07448753457278176,-0.05159471036932777,0.08555769861262104,0.0893723827525356,0.04816100368018769,-0.12358688829913375,-0.07376268437678982,-0.18740916309104783,-0.4309020185682784,0.04767925236762549
PLAU,-0.025646385088912253,-0.0325950158354124,0.01996741937017501,0.04912723278186726,-0.05619940360535725,-0.031419548561813886,0.09767155271172917,-0.016079034002442306,0.16407835013617386,-0.006920638606678351,-0.04244638244457047,-0.08377753102991997,0.01074166176113272,0.019761667857468274,-0.0740881965558949,-0.08965468521804316,-0.07781620688159549,-0.15728959890001398,0.15189319166634355
TGFB3,-0.0025160243562189467,0.01526457193711652,0.006509625000354765,-0.002335417851488024,-0.006807510506829181,-0.03169367092251776,0.06685717054865839,-0.017641489793615746,0.040766239080826605,-0.02094712115044299,-0.014283053423436954,-0.014570167342792447,0.039079966772150324,0.06477697196779122,0.05226665246870844,-0.008271027011172936,0.11634379314332811,-0.030075022785173103,0.04347237145410494
APLN,0.047654736806146035,-0.04819981207502396,0.08062765030154743,0.15135130932067822,-0.05506550704371291,-0.07805266047414171,-0.014453630271444603,-0.008327741324980943,0.08575820888323624,-0.029315532012767247,-0.022957481222866366,-0.1835353907632039,0.07256728101217275,0.06746674177316703,-0.06274963113523568,-0.02330603771567043,-0.028583559702878646,-0.03604351448266587,-0.013749880417621622
SHANK2,-0.029300347545355376,-0.019809520154574056,0.013990533077798682,-0.07248837275216957,-0.0217489905002306,0.020311204925023255,-0.05087643422042287,-0.033062278242312095,-0.03537874767119507,,0.04085167224057854,,0.021752435975064124,-0.011926632784604005,0.020334583623517435,0.03051751494402444,-0.07171679289701642,0.16413457293041558,-0.060547892960376166
LTF,,-0.08837685315906621,,-0.05499584683970106,-0.019860997111036297,-0.048596460041903655,0.2138094443326377,-0.027211425359203577,0.18992974645317562,,-0.05975747017633848,-0.15670647573827193,0.03267284160640568,0.05490800714749267,-0.037699519330233924,0.12910559065427268,-0.1950986758919199,0.02341187143075306,-0.03009543456108884
PYY,,,,,,,-0.016849028711689144,,,-0.03898229528116203,0.041953217219510605,,0.0509311439170694,0.007054460425519011,,,0.0052180420526504795,-0.15919268673863088,
PENK,-0.02549419817526088,-0.0058285256337489676,-0.02533974963167538,-0.08421960393546689,0.024122606107566082,0.019285984902258455,0.05168035996025745,-0.033135492298556446,0.08966939280563853,,-0.02935476831181785,0.008487839094110085,,,-0.02079494484707922,0.03552719516515723,-0.006773906229824421,0.11925795685847174,0.1442261798876961
CTF1,0.07239884491100351,-0.03382543674526247,0.0018333383662431162,0.043643784602520254,-0.04070383488272496,-0.023001088593881343,0.007229321627450639,-0.04117902877427843,0.010557841458140793,0.03148013246688195,-0.022331635436270758,-7.187969207550936e-05,0.03806154604602155,0.046233545474282246,-0.023845475494360814,0.029621640909155294,-0.1928385732284405,-0.10208296844428477,-0.03696464138590447
COL3A1,0.033763410852575504,-0.061203304523799976,0.08138378608161093,0.1195269129249663,0.0051725539206673365,-0.060689208774303,-0.008517172551514844,0.05865659933831417,0.2058996071555325,-0.018507402228721534,-0.038135538692879604,-0.12523019550807385,0.12355639433973528,0.057493508849969926,-0.0860650405616262,0.03436440060424726,0.4485479248123184,-0.08501086186708261,-0.05968378090741793
S100A10,-0.031818831519247935,-0.050571401991081545,-0.05994537200809633,0.03140827982225598,-0.04194736204465299,-0.05093175314174942,-0.08386109959397921,0.04049944140939141,0.14550442095045002,-0.03436718100078881,-0.05946132966253004,-0.03701938697675382,0.022709275157570614,-0.0006034185196044001,-0.040260045382861744,-0.13923241050574123,-0.324273346387748,-0.4343143438687457,0.018391402785037404
FGF13,0.04180523734441805,-0.013203027443737107,0.06243671072315584,-0.035891101438348234,0.04400337044179366,-0.04942109611730837,-0.05590340409312177,-0.03505936618967268,-0.08872693023736423,0.007314519421224792,0.022618749032903455,-0.041744626624696704,-0.033805034858374286,-0.025093756279279435,0.017719554628167596,0.016962984476489786,0.04912505907676111,0.20971091492798377,-0.024070813283359804
SEMA4A,0.05168076090250701,-0.009581212998950352,-0.02912625875486262,-0.034406233188691904,-0.06490119099682287,-0.01234573616374538,-0.003836352488160469,-0.012131065912702637,-0.01084211438719052,0.01996709203324729,0.03761631049682362,0.05148380051625014,0.03987535890028461,-0.026079080849829184,0.025637352583282688,-0.033505020297214326,-0.0868832578802109,0.2297570924125411,-0.06259453972925516
EFNA4,-0.04180007272331984,-0.01510603430146284,0.055000341259461696,0.054597530621961474,-0.02279128935627084,0.010485057779288168,0.009948508742938447,-0.008450362252270322,0.0318554603533276,0.08758455505016349,0.027088954600277507,0.015166026864862759,-0.07826983371500335,0.030804599009914085,0.023981175210564018,-0.050848527999888656,-0.08789514435090935,-0.05574289294175008,0.017729228415724583
HSPA8,0.05348906447184636,-0.03021452344524601,-0.009153146682818783,0.09320683642504471,0.10652531810514963,0.03503424443736655,0.17023408770108278,0.015120897882662588,0.0010907486380341584,0.02515860160139682,0.01728115249354883,0.09254777066711091,0.022153116688444923,-0.03935442045760372,0.057236790395959566,0.04310252001222111,-0.11207621796534678,0.05916356184371339,-0.010122711543790899
NPB,-0.016772675945238076,-0.012188230417337674,-0.010189246033222198,-0.03684874893819543,-0.03298584441097593,,0.04304101381110083,-0.005049022988323889,-0.00847340757980458,,0.018131942520167303,0.04259508573672649,0.03285722390190632,-0.0009236968157467179,0.0016804368182493023,0.012721395483657208,-0.10995524402258218,-0.0995231133595427,-0.020054676049609425
ULBP1,,-0.01212627792404622,0.0078759477072272,0.024532062024473174,0.009643005709343667,-0.018860079722476386,0.010428318707133549,,,-0.029088531239760185,-0.024098765538554678,,-0.02928182411606111,0.029556633830342727,,-0.03987810788399072,-0.07023992698886578,-0.23088344108787504,
SEMA3E,0.01056161601431016,-0.014957474128201453,-0.010354846042500442,-0.01702837970480519,-0.08127245704576617,-0.02403492245560295,-0.041708494680760176,0.01888891977267735,-0.012878292928681303,-0.031632968998135516,0.031231474866863944,0.07371307052835255,-0.014901966871870037,0.02106638402044019,-0.03455368255745809,0.027036476906707584,-0.16856199975088165,0.04588441993375971,-0.009363887061193132
FGF3,,,,,,,,,,,,,-0.06407139881640775,-0.06843343344048988,,-0.018784617654267602,,,
ADAM9,-0.018916086818516784,-0.0030420425418953693,-0.056671765429320946,0.041674347060255676,0.04096685107419837,0.0031588623354394433,-0.10827111961720881,-0.020783309609564107,0.08196647373113435,-0.022516616256480174,-0.028351715695807266,0.026612053175289904,-0.04732398278676878,0.010882509386605633,-0.011049109806813355,-0.04183871288658968,-0.1099506079135421,-0.39574182548196973,-0.044052972160662875
ASIP,0.05097430714497102,,,-0.041221890378603944,,,-0.006243633450930455,-0.027003221926561134,0.06592952601523552,0.0540739427930261,0.02502877177488983,0.008514835241475614,-0.0079665445869324,-0.06164181062915251,0.0182094886927216,0.07422581427786354,-0.03179069798727091,-0.1141782430958706,
IBSP,,-0.05423144934572638,,0.17435043494968022,-0.04186757814602335,-0.03630239011580693,,,0.22685780108294623,-0.03719409649233845,-0.005475104533344388,-0.107902788076563,-0.05155545538981598,-0.017183847594731443,-0.07246469136744367,-0.07261486835017854,0.011943812335852453,-0.16106858375013006,
MMP12,,-0.02589455442134717,,,,,,,,-0.022477767610601718,,,,,,-0.03343636033026129,,,
FAT4,0.02250331175164525,0.03649763239535986,-0.005547762639020662,0.04686888645912905,0.03145643888108891,-0.01380017996227442,0.008894128377936888,-0.009549593312347227,0.07369343847926954,-0.019066623680059784,0.0015045345758341023,-0.08920704896963527,-0.05968538882425968,-0.02829478390860146,0.03330888004588158,0.053320360527568576,-0.04282691864618727,-0.12396371131738533,0.000519725834474324
MDK,0.06141880021790619,0.024514832768910217,0.0880989201267555,0.04985453069985822,-0.08571548273604253,-0.044020854671081376,0.12536840440591562,0.009722080071162204,0.14359564926739776,0.09265838187593606,0.00937109186152549,0.19781035355190527,0.15870214950169165,0.026838805151836093,-0.03143561346084942,-0.05148208401993777,0.3250198223095965,-0.31417677479934086,0.11656999234596041
BMP5,,,,-0.07684853837362876,,,,,,,,0.09127758320151272,-0.05351750723374645,0.06426426217090409,,-0.05786138331928844,0.11150993160293433,-0.013385031246270444,
CAMP,,,-0.027634169819956773,0.07094587466149532,,,,,,,,,-0.058021321649369136,0.005206233101210002,,0.005713549148210804,0.05448998765173507,-0.11122302952444668,
HSPA1A,0.019912862843141203,0.023360855898967102,0.023317783567293922,-0.021280338288074595,0.02718781199429614,0.06651991695234298,0.23935241135658664,-0.007122161128629618,0.04816672144380335,-0.0012012032138849506,0.04748528262479229,-0.10871567662602426,0.06863426430782661,-0.04920470051821036,0.007093728530606259,-0.016854719263921663,-0.15729238521792482,-0.05387366272858077,0.024815139257751546
SOST,,-0.03157786611195297,,,,,,,,,0.10785991981038409,,,,,,,,
SEMA3F,-0.021526086977016322,-0.026090354904294375,-0.023768580936962377,0.09966900041758017,-0.02528339749539762,-0.02608046393736671,0.02244561749853591,-0.026287743335239193,0.027790637466412717,0.013960578042632088,-0.020392552917636836,-0.048943256217707364,0.03917426300460309,0.005611733648352804,-0.0757593867265143,0.017922598582265654,-0.027715147200946595,-0.02622876296842216,
ARF6,0.04763832055165892,-0.03048791841374145,0.0037421087801847237,0.08190186086430577,-0.03753855654604134,-0.020064767961314497,0.08418270595249257,0.00559699287446376,0.1133975613199345,0.027170829072660153,0.012071151860550335,-0.009543284942559457,0.07176212007415275,-0.03326393315007194,0.01416223581858018,-0.14304007593531126,-0.02347288416746564,-0.3320445138559668,0.012667549602230663
IL6,-0.03357026934736512,0.0031821688384279525,0.0390933761078036,0.07524920439259473,-0.029612277539263893,-0.041810338167154265,0.20843209346669317,,0.10160071459034689,0.05930705220974484,-0.00826900945686156,-0.05859497530590169,0.07954737377133239,-0.0578822450710012,,-0.02789662941611652,-0.11440006252087696,-0.39208534187306976,
CALM1,-0.06084115126651625,-0.007641707643049365,0.009029388176880248,-0.1519892373234441,0.06892162432699708,-0.01750104312880998,-0.10159587004705513,-0.012543343796501983,-0.11500546244512,-0.052344548469141286,-0.005176446916187537,-0.12913829451833148,-0.2226295203118999,0.0659981025431963,0.049783952873746755,0.10234438300784095,-0.3125466849362797,0.4967558590626199,0.031224252530899794
VIP,,0.008389931703146709,-0.01557174876668376,-0.060726072988137224,-0.03432200860412117,-0.04946906576621724,-0.028709701334288774,-0.026715424857873614,-0.05409269892008629,,0.009285548232915143,-0.054935081804199544,,,,,0.04147351263284544,-0.0005954287002997409,0.04049362318557995
NMB,0.04585236464084597,-0.008530087040736921,0.11739302923245389,0.02331024782213257,-0.10313138819516804,-0.025196822545260004,0.0029920021364115202,-0.005625459916177813,0.05523910704292353,-0.02669019790399583,-0.029919262192645058,-0.0069054769377006565,-0.06702659990459836,-0.03327012153133718,-0.01114979028435806,0.09306249536380945,-0.4466725597330266,-0.3732641891449344,-0.009506372251364784
CCL26,0.0673906030458833,-0.0770342015894368,-0.018739451950189355,0.044988878888951936,0.06777855389100215,-0.023888733366642455,0.003536820186295936,,,0.03160383353911976,-0.0340964600570183,0.04985015915670773,0.07167368728760277,-0.035987393326062975,-0.01023999970097779,-0.056121357803167564,-0.04400870968045854,-0.06445967096803741,
FBLN1,-0.029103097808390283,-0.0012318925267706027,-0.009358737788891576,0.10647386190392324,0.07762367060717794,-0.06112719035700959,0.015424605395959409,-0.0064144987275394786,0.17221545720171794,0.0138867414289911,-0.04798585481668282,0.011359237930204363,0.13011701658026104,0.013844972695659053,-0.019885293998299566,0.01251502304923088,0.34324261136313067,0.1185197938447148,-0.05977762656343368
SAA1,0.04254536871825627,-0.07614620002141863,,0.038897208814098604,,-0.055894628965976176,0.2271651068817446,0.007310405845778651,0.1071530559695105,-0.03432359726011397,,-0.015241970652471267,0.09515006669304074,0.04046234355295392,-0.030187215358991472,0.033017808063988206,-0.11436363893712047,0.1195338421660821,
MICB,-0.056842852085604884,7.141832141839334e-05,0.017741735176095088,0.03460854503876082,-0.045480713388445226,-0.0338880219160429,0.0954700699921575,0.026533543361876147,-0.035101069595642166,0.07337561483881792,-0.0264865044034775,-0.013431259052974718,0.04935969299160259,-0.02021694212268185,-0.002771944959026035,-0.01460089250143544,0.05909641296416817,-0.051538621732988704,-0.0587657569481995
MMP13,,0.0358197111513253,,,-0.02962149901760579,,,,,0.07247737567662468,-0.020576803827836783,-0.1037902258179493,,,,,0.06927869277634541,,
F13A1,0.0554506050889051,-0.022420804722572196,-0.001739072267028942,0.10941756137396469,-0.04825309553796221,-0.031386379562638865,-0.04845446925369963,0.009865873583031476,0.1756514548458929,-0.03551543928212878,0.08145758584332234,-0.046961965443178384,-0.02675431113465524,-0.02411679740702647,-0.08363960081057907,0.005222915384650491,0.10375575353033006,-0.3683064469000332,-0.04877960975259096
CXCL11,0.009129372954306793,-0.0343704021187873,0.06004520757598453,0.09497595521132922,0.003570767564248916,-0.021667441869705043,0.13657292275773908,0.02114278142293778,0.043126428082097885,,0.002867324213638274,,,,,,0.047887680491514956,0.15055561926124178,
COL5A2,0.07619716109000393,-0.050004811249754796,0.07576942254165221,-0.0629450178764338,-0.07460396103918539,-0.05342877489668842,-0.038397309531691154,0.010549004001918744,0.10934715291316753,-0.026705888990440005,-0.011191211589034439,-0.15399911692191193,0.08396188262754464,0.06909864732634534,-0.053641182861851384,0.07663876657744062,0.30477226641355504,-0.10752548244067237,-0.003340334356941848
EFNA5,0.00905633169878381,0.06540852773280005,-0.022355819362821203,-0.04196348570678566,-0.010069906569531736,-0.007047128464850743,-0.0007926389622935542,0.02738931634960897,-0.06520876037851213,0.025253572454985468,0.05932287152730846,-0.06913385719071556,0.14643226883508106,-0.0038539232094759513,-0.01429341091376589,-0.07298495226651276,-0.03531200255409103,0.11674598498633203,0.014046928440225105
AREG,,-0.0429768639550747,0.046229940571093926,0.07013820549759298,,-0.03876573058032496,0.14342305382181572,,0.1041593674244467,0.013987664553313016,,,0.017522393553860906,-0.04626299759336455,-0.0421045444738294,0.005941304179475366,0.08313026934166287,-0.14420301852133321,
EDIL3,-0.05749625179743495,0.0037016962671983793,0.02194500776861209,-0.0032517985797328656,0.05102705065566559,0.08955227947488272,0.06998904206431057,-0.03862808267870128,0.06806973771135465,-0.056126288379289124,-0.00664732090816476,-0.08893504360520128,-0.022150344745738026,0.026122076911530127,0.057234604641364095,0.1589573041722206,0.2841347918284196,0.3003981131176241,0.009110485500835699
CD86,-0.05371534566742307,-0.030988220428865978,0.07521001929703455,0.051825408922647816,-0.05451114128896382,0.008727755318694843,0.07574419072743191,-0.014973190548924523,-0.02518978124238201,-0.005877279917700241,0.04835855379920036,-0.012280208953621537,-0.014671009270017967,-0.07573298124414013,0.07309198745554271,0.03547842388777717,0.04096834080762148,-0.09202319542022898,-0.09354142235599786
AHSG,,,,,,,,,,,,-0.01331319677776613,,0.03312715732540441,,,,,
WNT9B,,,,0.029115590990231484,,,0.003524048889561954,-0.025815461920631045,,,,,,,,,,,
HRAS,0.0888159127915593,-0.00036053935109099135,-0.006494874264708194,-0.023812139467149246,-0.08691894590862935,-0.015437051885903014,-0.01339930117101358,-0.02954298556277431,0.04815268248746554,0.00995139288840714,0.0166509519167277,0.015259168949306975,0.039378830246894196,-0.055589825645433265,-0.04879850005780302,0.045511073457337924,-0.18263149014570293,0.04378573418764713,-0.037839018736425235
C1QTNF5,-0.041397924773357096,,,,,,,,,,,,0.004509879587209743,-0.005928256106515196,-0.019676102882825484,-0.026132606978426155,0.006650861685597615,-0.05935659461755414,
RLN1,-0.02549420029275499,0.037996406976541296,,,,-0.02085410340617511,,-0.00302633037950021,,,,,-0.0018172382072157156,-0.027182798952228113,0.019376302470489652,,-0.06905840232419871,,
COL4A1,0.010292714027220685,-0.007736580795465475,-0.05186148158016618,0.05883563969141901,-0.06606819498494461,-0.07851741492206177,-0.0782002905573593,0.0011026253032067883,0.22411749123356545,0.04715145964521551,-0.07455855458093735,-0.148938393332502,0.033042011379615745,0.011546607957518244,-0.10720601171382593,0.01586747853895164,0.2401641480705219,0.18406442346742283,0.047108438501390404
CCL3,0.017836936812300547,-0.027150823933654512,0.06411887788396074,0.06339706296648445,0.10180347839771643,-0.03492973680181325,0.20721154064450983,-0.011840224899855591,0.1788042395504131,0.028638246047422752,0.0015544007679082735,0.03071786168591781,0.037695132725617385,-0.07497227514849725,-0.031196037338555027,0.12988918485239886,0.09011593469117897,0.17430942334283747,0.12108616338503787
BGN,0.05795060986079295,-0.0053244317255847304,-0.04187675062888676,0.09449432071955097,-0.009331115616797498,-0.056315025207005966,0.021471897682701278,0.04632086083776479,0.13267876705149162,0.017052083691746642,-0.043191850441143646,-0.13187473688549722,0.1426252901545784,0.03809312087307139,-0.09929520174688572,0.005459003475183393,0.2640895582155434,0.22051768958522425,0.07064328754698136
RETN,,-0.035957582183660054,0.07818416692870042,0.049493344077204474,,,,0.00959353001443094,0.09992066713481676,0.05101445143967782,,-0.043547969876942344,0.04901118328743127,0.04087717203880974,,-0.046366046340749804,0.04819392738329293,-0.17816902158371123,
S100A9,-0.03562041914484043,-0.01551718856588101,-0.018189819012946737,0.1254826290247066,0.008313032660930673,-0.06713035301070465,0.07051073353962961,-0.0178122663489439,0.19040892801112547,0.047053110829732375,-0.013793016958137816,0.08851135061472504,0.08133150093790976,0.04598264844059726,-0.04462823332791791,0.010599687275969539,-0.04093721420206548,-0.2740539290316346,0.006894551739443843
HCRT,0.035622118846609443,,0.06611629751261199,-0.016132460599890736,-0.005085058821600966,-0.031282196026988625,-0.028598721890490363,-0.007500545612668472,-0.006994414570127237,,0.012269911695197045,-0.015409940349424186,-0.06848487273474792,0.023404100752787472,0.04522620195436397,0.020901994286624034,-0.10979830129215441,-0.15061268243187506,-0.04076270756917391
FADD,-0.020718074528539313,0.0003737932367555952,-0.017370746923958187,-0.042722650900932996,-0.08200543214051319,0.011608300194961979,0.07652433324862835,0.01891941741125387,0.05122560130930109,0.013682868515765579,0.012227393124512253,0.020832000915903957,0.020283478676373874,0.08690794085817348,-0.03496885682797734,0.0061164801301845295,-0.07896079159844864,-0.06195462154940778,-0.1096274884973431
ACTR2,0.05425391359253301,-0.06676276469053795,-0.01544423636056053,-0.061790166696305666,-0.06305802836262793,-0.029928439513777584,0.022252432699315688,0.008589612203512467,0.0769541466336434,-0.020400535107492408,0.015213303315942516,-0.12052121226804861,0.056367914263069495,0.07507925068693364,-0.003079647497257883,0.031379106369033065,0.30306091732239787,0.05910237881194285,0.026917226217198213
BMP2,-0.045905151271215236,-0.03245075049014491,0.04978313669202935,0.04221625577956279,-0.025556585947478342,-0.05770009173517344,0.0042879471936624666,-0.009343152824463026,0.0712346067120712,-0.04300857012345171,0.006649586149953273,0.0023800716231271958,0.0009421152097910463,-0.041284575568765323,-0.03556959695973301,0.0452928481659649,-0.028220774032896037,-0.2132727159496567,-0.010701016169856916
PDYN,,0.0010045603912957023,-0.05325051905950208,-0.1149147395038527,0.037942151588247576,-0.03613960362718447,-0.05764446362118894,0.031164380793436454,-0.018867182998522563,,0.02675292804480947,,0.023659692375316562,-0.04087815182624433,,0.014315146806899612,,0.1991131692942577,0.10300788046479524
CD55,-0.002892809039373325,-0.04238290546844263,-0.030524592948848243,0.008121706357989509,-0.007622927776313801,0.007864552096653488,0.05895289061428244,-0.019783959354417773,0.06901104081223092,0.04802071852468722,-0.005785363049147241,0.013816186086831626,0.12018286886271339,-0.009705427396134439,0.0049327975658801,0.09467904388041516,0.1742408214267222,0.16186639851933576,-0.05102328170654765
OSTN,,,,0.03570023572255471,,-0.016102351998601733,-0.030285962955619947,0.06388519705744826,,,,,,,0.0793374699010216,,,-0.11392864453449664,
PDX1,,,,,-0.04311296336238887,,0.03544794487582317,,,,,,-0.009077809529112255,0.01340895055456974,,0.031138193471761368,,,
CD6,-0.018650372508643293,0.002563403422015567,-0.028869206305043006,-0.011176405364480765,0.010426163213754128,-0.020854102915646336,0.11760552136732558,0.035932000368927526,0.05711007149687176,0.03555684960630109,-0.0271888485950021,0.04446694610307605,0.047957071339536875,,-0.031008428481651883,-0.03450795681886788,-0.008529391343448108,0.03997318621926008,
IL16,-0.03903888396335529,0.002067465717465604,0.05531491443740742,0.0007109506567968582,-0.02642242152338269,-0.010067637941316916,0.029850310706781142,-0.005471470366976754,0.0913532682734619,-0.006161900064697025,0.06695650538715589,0.022448100549636352,-0.0420457102876637,-0.018668211197804586,0.08485256320817995,0.04865009772289127,0.019266471127078556,0.06799725356902768,-0.02278676044628364
LAMA5,0.055795605626240315,-0.060247679907093656,0.05636302148949231,-0.05302879669570784,-0.06914026976473892,0.007371229249842557,-0.007861738221305821,0.013813192634386707,0.09889062079387077,-0.009386050624559265,-0.02440246781834653,0.037197154583979104,0.14778819727266204,0.060381264772016004,-0.08825042658929672,-0.0847917459185232,-0.08427069176748563,-0.2491745386240553,-0.014073714752225202
RGMB,0.01804799223893132,-0.05056695691540845,-0.007207342811732049,-0.007445979186239921,-0.05890202507875389,0.05141534201824799,0.0733645046623005,0.0004432386064646804,-0.03560285139510668,-0.04527426574351289,0.001488387646544733,0.030404009637388058,-0.003550213597385315,-0.05253741768786829,-0.01968948907506708,-0.06086291679516253,-0.17549312841466366,-0.2063450886257953,0.07780198225714277
INSL5,-0.02474383504133205,,,0.048165681017667585,,0.015560373828062316,-0.05311487417216959,0.033953163319297174,,,,-0.06033035744355003,,,,,0.05090844234924652,,
IL12A,0.04201734475875337,-0.02507469497962926,0.050816485172164846,0.004458388705287633,-0.017786695456647836,-0.029727749724739825,0.013028513187436632,0.030548373956662888,-0.04496095373755067,,0.056094144050684046,-0.08158889718691881,-0.025861712761465306,-0.0621338361703099,0.0036809615847230724,-0.0037567022091282752,-0.090744039308987,-0.18716307978709856,-0.006504312033956785
S100A8,-0.005101701567550401,0.03707470314371233,0.02012570934298861,0.17917251953273164,0.01743610464292608,-0.05648612690194532,0.04239927733179757,-0.04811135342299814,0.14800901909859854,0.0477896225508704,-0.025524388408471006,0.031001194692637676,0.057363705233096196,0.009435429094226096,-0.11825442863499695,2.753953690349967e-05,-0.15342694616211042,-0.13957695728918817,-0.020926317137227778
TAC3,,-0.06859180878010124,0.0413214630032877,0.003993175989577347,-0.04152299425304491,-0.01288716078350665,-0.01834102784246858,-0.033727686417822235,-0.11996571022921299,,0.051845934993313074,,-0.03055891661910806,-0.045876159423226814,,-0.02403505935346373,-0.02564237894769218,-0.08788785385812448,0.07540405398424123
TAC4,,0.0639158419846854,,0.029126419238447426,-0.018395392776361992,-0.02085410545004536,,,,,,,,,,,,,
MFAP5,0.035520763791470754,-0.028178445565634466,-0.0014551494280756738,,,,,-0.00327715110419136,0.10471191780166428,-0.0458352488527258,,-0.028341743982199956,-0.0734570961311305,-0.046036143846166375,-0.03413508080520499,-0.0690083514295543,0.005695491673882634,-0.19895027216188743,
CXCL16,0.034463774232204133,-0.09237745010627693,0.08268108860406963,-0.027374299809949203,-0.003609970472096156,0.014130274053560293,0.02424256353648272,-0.007098116882397753,0.007738312650758738,-0.02044153363151968,0.023274418993404704,0.04589706557560137,0.0044234274931997,-0.03271877873245551,0.04383751863500567,0.02383489791925562,0.04837470852315184,-0.05829297273748983,-0.06799616017467133
AGRN,0.0396178839384076,0.02281380023481902,0.03680200969421798,0.03964970166939521,-0.03834173199400417,-0.05346632025830498,-0.02265586596345128,0.028471910064824687,0.11989053718682119,0.08932927195401492,-0.061377731313984385,-0.15386685791778554,0.007213108367114229,-0.033919694505591944,-0.12284072982671843,-0.0067080751572528305,0.10328689265379892,-0.0859520014245231,0.14197057223105328
COL4A6,0.06889517137034136,-0.03595758282270004,-0.03623899391535508,-0.037120533822274926,,-0.033018789165039045,-0.029081108814122736,0.03505310406757362,,,-0.022243771250153622,0.001627290738250969,-0.09399881191002471,0.006005722772601561,-0.004542859896670361,0.03823975854089915,-0.018774251917934005,-0.1418210883429016,
FST,,0.027681839653187774,-0.04025766345677752,0.04339066246005084,-0.017220834193060905,0.02028892362498047,-0.03495336562623653,0.0030890254524649483,-0.007970289089224928,-0.05981350009336213,,0.0030856073947360257,-0.03623347479163449,-0.02747601029327522,-0.09799881918738446,0.03653933055006421,-0.01765565208200555,-0.31793454961385514,
MEGF10,0.002546103457566677,-0.016514871376327508,-0.005136353891245492,-0.047435182512707265,-0.03898386313813514,0.04976832572212262,0.052032381409336255,0.030274661969351645,0.003615206755527958,0.021146877360391975,0.09033210938378787,0.0002717259332022652,0.008274170965173265,-0.03249856267059811,0.01858978031750546,0.01802258170017725,-0.17321335330911566,0.27855949984502765,-0.1026591860824544
C1QB,-0.004068892734778631,-0.07888534011200708,0.0709868731623292,0.1714608871201873,0.01135798013367282,-0.03263012644278539,0.2719299415455252,0.024571710872952353,0.17721326757386532,0.051023994673005224,-0.0521776309180441,-0.008151384768993464,-0.04511466726206884,-0.08250664538984279,-0.03277892139942715,0.05007649163921542,0.1989781787798147,0.13081316662939876,-0.0516388801457624
HLA-B,0.04711426671561381,-0.0418827442506015,0.01794372011259292,0.24429770866328726,-0.0816624248315542,-0.02807324533938333,0.34071731507878544,0.08191356820380381,0.2344760303807572,-0.029959400318413147,-0.01230193143824743,0.015539283648995237,0.2323790558004218,-0.004171455769782282,-0.09760552987314215,-0.06465046655996892,0.26554811627310765,0.062211284732994684,0.01650418550834159
PDGFA,0.0012795647707254784,-0.018403624109322326,0.005821200823191776,0.0239075256370478,-0.09292185723015167,-0.004495403884533067,-0.07826182400353561,0.0241978235736556,-0.02518533810796258,0.028925720580126248,0.0037572052895949795,-0.07355827515272523,0.08681846706532478,-0.012736961709700335,-0.046222312855204,-0.15368283322592516,0.010092130341805025,0.1129044686128468,0.05379710382472807
