,UKF266,UKF269,UKF296,UKF304,ZH8812bulk,ZH916inf
FADD,-0.03754869355548494,-0.026176631996525413,0.04164269945241765,-0.02918636857595575,0.00015103452327890006,-0.01687988687368634
ACTR2,-0.03210385706885113,-0.040161205835259124,-0.018178877320121047,0.0106155925712212,0.04104320222240809,-0.15331133430325236
BMP2,-0.08114056135418929,-0.02118902823266167,0.0038351146059593475,0.01792764552631087,-0.007735687454832964,0.05219331538019625
PDYN,-0.0504897673897127,0.08843065825565785,-0.01524244189278437,0.028190572553476755,,0.04894489058694677
CD55,0.0726580757773797,-0.006615327144053132,-0.055978360074598395,-0.020034266801934323,0.007878429502370778,0.03257432180090067
OSTN,,0.0480360454147935,-0.025054510040482748,,0.03141768265296909,
PDX1,0.01407317859916922,,,,,
CD6,-0.02667617226814017,-0.022353075514963985,-0.020768528961654202,0.12409459751352463,-0.025476011631529655,
IL16,0.04951292622072169,-0.03302252912351948,0.08112317316417236,-0.07236479274290301,-0.005106258991681085,0.056728714692452956
LAMA5,-0.022700969318919195,-0.03240377595679315,-0.008405518086893505,0.002455101016423694,-0.03999030619498643,-0.007158756956590658
RGMB,-0.03678301955155129,-0.012024553910703771,-0.001887078600898761,0.02855681940087607,0.0843303507260399,-0.09392522801431995
INSL5,,-0.0296625538560709,-0.02597074953853101,,,
IL12A,-0.036930066596622686,-0.0816703907412632,-0.01949259023710199,-0.020667604422632553,-0.042856760758107786,0.13941590475135415
S100A8,-0.012423944756956247,-0.06889711973970333,0.09700663169880538,-0.12583996808994757,-0.023496856639721495,0.15957371409424145
TAC3,0.026464247224454878,0.0831996325084185,0.01853075016237401,0.04219432473974285,,-0.04878713888749924
TAC4,-0.029269982876152144,-0.02235307823153314,,,,
MFAP5,,,0.02402392844982012,-0.024543359943169602,-0.008484705249114561,
CXCL16,-0.058224245351577365,-0.0749414722111644,0.013258136074992216,0.012321126610104916,0.029229776955384815,0.05761238153563455
AGRN,-0.035743251225481165,-0.10029983704472337,-0.041145710058700276,-0.09509005112744182,-0.046864057872346224,0.017493487790730042
COL4A6,,-0.03539214755984708,-0.030708790437489277,,0.00737475924355581,
FST,8.318607905858021e-05,0.016741337226641378,-0.009648297933118204,-0.012358819131725322,-0.058731372930052386,
MEGF10,-0.06220721693847692,0.03494437879383323,-0.03664701840621775,-0.06354516509157891,0.029075279430936993,0.029626478010990054
C1QB,-0.01571533103404669,-0.08499222482468985,-0.006117995040249451,-0.10888330584461536,-0.0036621313012731005,0.006801257823107204
HLA-B,0.02079884375142744,-0.09018586960264068,-0.010924105767759935,-0.11451073746181563,0.024938984185435255,-0.018525914329901996
PDGFA,-0.10036478057051221,-0.047577833347907564,-0.023877803187862614,-0.024390934291295362,0.052955807991842296,0.032302933619817495
LAMA3,-0.04929449193040806,-0.043841443053072617,0.005864812348726754,0.0790217308951723,-0.02240151117157038,
DKK1,-0.00871495995807692,-0.01959262367326405,-0.02035140570052855,-0.05102474637759131,0.07820874528622594,-0.03402468048827134
INHBA,0.07926969338041559,0.06706557377572513,0.02140561709773571,-0.04015858479178833,-0.024372224633672432,0.0209340482815472
IL7,,-0.019868474625200274,-0.007853681497308244,-0.02212328393091661,-0.021000033363971115,
FABP5,-0.019627260335362502,-0.08232807118510284,0.04345402220202677,-0.06365635723154821,0.05420485756235466,-0.01025494887348237
CCL4,0.0006993204720280564,0.0076983732346405116,0.08698174743198642,-0.12388209320725657,-0.008051646112755249,-0.031723075875614445
FBN1,-0.0070119862821073535,0.00454882087288232,-0.013136184540513775,-0.06268393738209853,-0.0687623838289809,0.07007074103837642
TCTN1,-0.06813058297402196,-0.025744060762386226,0.04445114719228075,-0.0489466781016099,-0.004730985971169769,-0.11102256957369812
NCR3LG1,,,,,-0.02100004451425746,
BMP7,-0.00441375461440511,0.011250744699093299,0.006094469195739241,0.04331659892207934,0.048818858274196825,-0.013797157660457594
NLGN2,-0.08715595646205311,-0.02768335981366076,-0.012343173242398076,0.06363386289455887,-0.04407214503630075,0.04166823091456332
CCL25,,-0.02072664833518982,,,,
NPNT,-0.008840317068696367,-0.09855553254085259,0.011002981931920479,-0.021304253400142296,0.04772196137297713,-0.008478242628252758
KITLG,0.03771257600927755,-0.06426511984260368,0.036050508031919545,0.05246252513873162,-0.10334276054970497,0.019763597943661775
MADCAM1,-0.03693007072469172,-0.011896782354728673,-0.020351406843522147,0.08084999543837784,0.008852453470719664,
F12,0.03996399522226946,0.039724615617380506,-0.015403034717270402,0.07934489524328522,0.09028431847748533,0.07249067798421852
S100B,0.04647786528163172,-0.020916152449838733,0.09342713766345474,-0.03969801173136164,0.008447730116469456,-0.03370341985951506
CD99,-0.045236911381170045,-0.1009749359954312,0.023794435571255487,-0.11098904994455179,0.0770629272249189,0.030771593370985267
PDGFB,-0.07858055528884558,0.002581835907723899,0.009710585105706368,-0.01566916794252693,-0.07061741674744107,0.0046919548672842756
CLEC2D,-0.036007180270496444,-0.08818899964352409,-0.021793662238473614,-0.05088088395150989,-0.030300521830116195,-0.10677986938520113
F8,-0.02323267443396444,-0.08211450393733619,0.013121657682329053,0.0030226468362412654,0.0043279567282349515,-0.07115129122267376
C3,-0.033417679242296716,-0.0629565811621753,0.050078360993716424,-0.11649632537523591,-0.030529042310174784,-0.05167455249596685
DLK2,-0.019191854244710434,0.005753304155209932,0.05250962344881718,0.1244339237142066,-0.022401520119588767,0.012645679023605203
TSLP,-0.030088407660481646,-0.03777335703565788,0.00764999201242834,-0.022123294003779895,-0.008157223661544394,0.0323977206295593
OSM,-0.013313806410784387,-0.07194590864133057,,-0.10200194987254928,0.007907827810753484,0.06517854280069649
PRND,,-0.018040790477011962,,,,
SLPI,-0.05952773543378815,-0.05885163073935055,-0.0031460600746382734,-0.06017729820502919,-0.049174783385547344,
AFDN,0.016149065965097003,-0.021985835575522725,0.01714809381052991,0.0013253068004023716,0.06229182068551012,-0.09757104446376068
ULBP2,-0.05225427965994018,-0.044833682451339466,0.014962509574304287,-0.017235254017962196,-0.03141012857655804,
TDGF1,-0.025757635103264495,,0.062154566965271954,-0.027931221017716557,,
ANGPTL1,-0.03224923334339325,-0.05708177308025595,-0.004963110782143937,0.041420708703964526,-0.021525951407430428,-0.06104481819205773
LTBP1,0.027302075224266788,-0.04016827176373234,0.0219567490229643,-0.03236156435161767,0.0473015259311172,-0.05528329505432216
NTN4,-0.033469147234632006,-0.04304604211935672,-0.007247736232614994,0.12583397419992046,-0.06251441718538167,-0.006962850659852645
APP,-0.005115748276219699,0.11552063557078425,-0.019273646970482006,0.02523205138558187,0.07008836488478723,0.04226847122979437
RIMS2,-0.02853510299514718,0.07410567285538953,-0.01020989954975925,0.009475063803647845,-0.029547984737596625,-0.07532260206843464
WNT7A,0.04515709918802727,0.041111388303516315,0.017187368518083463,0.009178162023585108,0.018659252073450816,-0.010895390504813479
GAST,,,,,-0.02423809055718305,
GPI,-0.04179580308709987,0.026377566632242447,0.005407586100175576,0.02689327208744557,-0.027802701819344952,0.06025855355065272
IL1B,0.02929085458117463,-0.0272565652037063,0.02247643082966128,-0.07423266195320694,0.06802186704814953,0.011192093279663853
HAS2,-0.07898242753477307,-0.08145675294551473,-0.021754206502522994,-0.038780994831077255,0.04005236825522537,
IL11,-0.027272406007983464,0.029481181184503234,,-0.022123289042517157,-0.025476015670020412,
SEMA4B,0.0036716745988094016,-0.08203607860038861,0.015934285379086633,0.030502621878770994,0.014629581289591631,-0.0016358796284349595
FGF12,0.025956937907017266,0.06714257239104414,-0.004076178539734168,0.03865264175218733,-0.04800305592215298,-0.06895581394128907
CP,-0.046241817587275434,-0.07101362257460339,0.048349349042188725,-0.09457083673314205,0.03510016495949382,0.0030114993263286043
NLGN3,-0.03249553938667873,-0.08457605424038815,-0.018599558367713473,0.03777209586645502,-0.04638135186042809,0.047562818133028394
GZMB,-0.018394770714147197,,-0.017659677844502918,-0.022982284578234785,,
PROC,-0.005235258129048248,-0.04618883995107842,-0.013920459787166132,0.09434003341805569,0.029994704503867292,
AGT,0.05237612374640771,-0.09494506916144305,-0.005602447110076609,0.09390788348538139,0.06398426814344076,0.02662722245879405
PTHLH,-0.00179205789970279,-0.030311287608579353,-0.046172163205038155,0.04440161800718274,-0.005745432840369418,-0.0508967450034422
COL1A1,-0.009049874302031405,-0.08949983739889586,0.0015914913603303996,-0.09872766383140184,-0.009729709315009409,-0.04315881014915044
LAMB2,0.014618838421250361,-0.09543184695642244,-0.033673403702259554,-0.046643674160481895,0.04392505980956463,-0.06470115874755086
DSC2,0.011105927467339,-0.01567490790178257,0.024671098957209592,-0.02106190714427135,0.013221937604970825,-0.07853343466722117
WNT5B,-0.039551747998494924,-0.016012691330102864,0.007279825569671225,-0.015538510911305715,-0.03838019612423138,-0.039468946640144074
LEFTY1,-0.033176613557169554,-0.030030675352271417,0.02239492722713317,-0.026285796422823582,-0.0036386436027348087,
FGL1,0.020614287923822822,-0.022820644574798564,,-0.023678113678041908,-0.03279598784422742,-0.04433115611048746
CXCL5,0.10667107232520909,0.15580737321119809,-0.0084340964310096,-0.016052395322236235,0.0008170309317374985,-0.03946899114339859
S100A1,0.13220995178285486,0.07923365620654127,0.04717883381182193,0.012984122771545335,-0.03420646261931822,-0.016181125066985325
NPTX1,0.006792169480778268,0.062379501794045514,-0.013433629642613538,0.06505551778573952,-0.020115888910185956,-0.05461685081551636
TGS1,-0.020661785130309904,0.008793294440836315,-0.02889406298225014,0.008135785557452115,0.026488076170633163,-0.04249408584357798
SST,0.05417618951138931,0.05674632655746917,0.01965733723672421,-0.020436379889982224,0.050560125103529904,0.10871890581479979
IL34,0.038482146735683925,-0.03364008621324935,-0.020656873010314818,0.023961543774168852,-0.009540927853716047,0.0007564896055711381
DHH,,,,-0.022403950808159944,-0.03543120647591571,
TF,-0.08396847172726674,0.08248082819909412,-0.01425095085802418,-0.06534323114778005,0.056826860197545716,-0.05552422937142303
IL33,0.024076675841244295,-0.03454262517737749,-0.038678390732908234,-0.038298095042691695,0.014596294669377124,-0.02251936418353921
RBP4,0.03674207316802123,0.112459493308266,0.008877541567368596,0.029446797089840507,-0.026662150612574296,0.10555544427443149
CCL19,-0.0006003308997395406,,0.018266897349421964,-0.04393634934435255,,
CCL20,,-0.016444217373692636,,-0.040158579807470125,0.06528111083176477,
NAMPT,0.015738085289355244,-0.09704257011317144,0.06665650296816458,-0.12589676722690002,0.028414041573345553,0.021073804081042757
