,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF22,-0.049761012819226756,-0.032445183025915494,0.017664438988540438,,,-0.009281915925428057,-0.02149692628326728,0.1396092410562657,,-0.01963812735983317,0.029590836848782342,,0.048145717716584546,,,-0.001689166478056357,0.05208048146765039,0.03936556655347124,0.02553072875419149,0.08086096497300102,0.01177344811870794
SHANK1,,0.0019343932207850376,0.11502415608740614,,0.0019544556442653654,,-0.011609947634210799,-0.016617289847602194,-0.026725588615289137,-0.0006560974475186074,-0.03186987911501218,,0.023600301002636295,,,-0.03565505842952213,0.10366050331542812,,0.019444930877528764,0.020488746011436125,-0.045938266926177175
NPVF,,,,,,,,,,,,,,,,0.01666926173568718,-0.019845433723440126,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.03844600788285791,0.041904574580769176
TGFB1,-0.0016718546332535299,-0.03064061174941114,0.0012311683589954696,-0.057490756343794205,0.04921770237687755,0.016063406958484204,,0.03537828197515051,0.02933931929533915,0.030150730109988862,0.06715305180458615,-0.031681213381726206,-0.003462816119085763,0.024180194488022007,0.0679014004272915,0.05599074387023831,0.027764483688604413,-0.0017259122852939502,0.045099394155359046,-0.00927687250683558,0.06249748397161997
MSTN,0.0028409264050384304,0.03802115660256902,0.047614788390082353,,-0.011604067920062269,0.0649526125683145,-0.029644052808013514,0.0988989757094886,0.0019735789298394517,0.018626204209351176,,,0.04289890175204929,0.10115213284681866,0.01153192259871158,-0.02549293067777195,0.02025963421774444,0.10123834917812509,-0.03254282169658661,0.0019655881439482274,-0.002704986271381866
WNT4,-0.003865088251534011,-0.020999585009909838,-0.02258295903994487,-0.042404984921935326,,0.004763319239166569,-0.023695616342823467,-0.01980295064646142,-0.01817304786728515,0.06553709651904345,-0.028808355631160885,,-0.016862062141947808,,,-0.037227898377115626,0.04951136820239114,0.040498368511437885,0.020376521042296328,0.09121325501008964,0.17114241599644314
TNFSF4,-0.05486974676189818,-0.04018432763638988,0.05126397187440783,-0.042986930122996224,0.04848830876124646,-0.025444082785263694,-0.014173107925677875,-0.005577179147373136,-0.04180419173420476,-0.002130831104220801,0.04339820528865465,0.016013253528976708,0.0015890768092179136,0.04158024116545351,0.14071507598030303,0.0013625084189439918,0.05255623390906335,0.038675932370787224,0.02949916731475399,0.06604000728808056,0.118804458044199
NTN1,-0.01738732700224546,0.0031552793654740885,0.03968928958371643,0.009392503894628163,0.042517942390324144,0.04939429030901489,0.10828513529885327,0.0820469927320312,0.03094901304090463,0.016664033130566365,0.10976385096944692,-0.04905583679871952,0.014075179541575387,0.005564206164426088,-0.00942564805322464,-0.06224159929524931,0.023501099114201954,-0.014791982571936145,-0.037878314639241406,0.04564001638154095,0.17745455738604848
CXCL12,0.002241253539478625,-0.029757530755703525,-0.03312937514565888,-0.015935208972606467,-0.012220052260150088,0.015901684900918273,0.06911364988191665,-0.024673667790815357,0.0024914922858676578,0.02163441853234031,0.025063971780264243,-0.04932055771356346,-0.03575976231645932,0.03977533342077231,0.09338679204685801,0.006621804398930074,-0.009077304253518966,-0.06594249205947574,0.05061090256518317,0.014162051817752618,0.01035793250669521
GNRH1,-0.04203293655826862,0.01651642733533362,0.010703340781281946,0.023262385581639032,0.06444431718156517,0.009946751071532752,-0.011810554163857434,0.08604253732772033,0.09542812219505156,-0.027186434037057443,-0.030836380452234854,0.013764894790309285,0.0008827154966995758,0.018911132041849018,-0.048942461131597045,0.03406418312599472,0.0017609543257705172,-0.02914505634633153,-0.030259132238316968,0.045524148395364755,0.009562126814673139
FGF8,,,,,,,-0.01650537709238873,,,,,,,,,0.04423883426687428,0.002893650118598462,,0.0030996431496431273,,
RIMS1,-0.003430091398003193,-0.04000416654873853,0.03636260475227764,-0.03283848117270479,-0.017766346148414137,-0.05783063931870482,0.02048413496698449,-0.05280802114475707,-0.001847234499082433,0.03321150758530165,0.04259550946927733,,-0.0013194262630011678,,0.017263750785173084,-0.0030905665713954365,0.003663803372627871,0.03413245931833925,-0.004243348929919877,0.0068606621687601465,-0.07004129688184335
FGF14,-0.007182562949511266,0.05727097658018945,0.027594880365949107,-0.06145900931409173,0.01344772375609917,0.040934177177374576,0.008377849913980053,0.04963135946216685,0.0008907187394005313,0.06679720222194076,-0.03465694026770684,,-0.014418045880632772,-0.06683858597159867,0.020166304233082712,-0.052579378578977515,0.020298496274843057,0.0030442041424315076,-0.005226855700017644,0.027850857540167015,0.04862330693078723
IGF1,-0.01028702367531967,-0.024004451069532196,0.028504423132515673,-0.04099078105256493,0.02270837881412407,0.04216217167440191,-0.011944219204457878,-0.047689141551956714,-0.041422635542771175,-0.024258815651999173,0.009919288625751912,-0.04148445512775796,-0.01435726052397407,0.10673800497159049,0.004678672447816512,0.004356909508977529,0.06196749609220996,-0.02431064905069263,0.03935914527986071,0.0234959093811017,0.043099837631073175
TNFSF10,-0.06362348513066057,0.012031667814412497,0.01235972727320678,-0.012676442928109027,-0.019855446285323708,-0.075173789186284,-0.039609789601799776,0.06273612588049933,-0.0034645641895104324,-0.041384947244404086,0.05659861943094548,-0.0037854924728903208,-0.011009716409844966,0.018408490153355498,0.0369079104607129,0.04956809997365449,0.15295024669384,-0.01838709331121538,-0.019701569502803124,0.09071969314067276,0.03300557871859619
GDF5,-0.06797356671613765,0.03488159190861072,,,,0.03135484461263424,-0.013662343049271533,-0.01793140184882205,,0.010133649982219476,-0.013479145551787227,-0.027621545617814082,-0.012345279917610415,,,-0.00449908414258272,0.01831662057241986,0.05754663741200521,-0.011969790591359563,0.028284851032957057,0.036011585384211696
CHAD,,,,0.0290392621128439,,0.005818227271916431,-0.023377039038578455,,,-0.01650301649281906,,,,,,0.0011312991886562385,0.03460766803868806,-0.016280601888942144,-0.029894300931765476,,
RGMA,-0.031280166320196374,-0.03433857968708168,-0.0019053508869490998,0.022543277098101965,-0.039995706213853774,0.09171935436203682,0.06991417277116016,0.08363386087791642,-0.059201161266738536,0.010408214067301521,0.024262124989150594,0.005624736817728159,0.01267432722064639,0.024966238729788585,0.09394256858758414,0.0010772240657585005,0.07530332299124137,0.029061142749108676,0.03816755505820628,0.06609040603134149,0.04376144830678927
CLEC3A,,,,,,,,,,-0.002101617351977424,,,,,,,,,,,
WNT16,0.04182689977133734,-0.023649153742425995,-0.017535445084213556,-0.024505322753607308,0.03955249938565902,0.031725462705887705,-0.015914513170043446,-0.04101453581219731,0.023616487386118795,0.010448307984614042,-0.04163163270161574,-0.03690169130939866,,,,,,0.05209506014427838,0.0006164788273436559,0.061325590920229184,0.1294705920436043
CX3CL1,0.051794793961457065,0.006283330543213076,-0.023670199904523934,-0.023915854668869314,0.014730725763010162,-0.037144655021036296,0.015351045776149791,0.01865783232828765,0.03683997735910986,0.04023576409109108,-0.02618006271022302,0.018639174806370014,-0.03281655983602551,0.02331409363554057,0.07771708046494884,0.020152281990567344,0.02390325772685991,-0.0018593360017733402,0.03759385917167227,0.10454570716324413,-0.010207739289063468
FGF1,-0.0019651966469654207,0.00016747766290645648,-0.04653137240357524,-0.03699310420214797,0.010355952007163494,-0.027222129031866132,-0.056564571955010426,-0.020341391757765507,-0.04475081372741893,0.0058799774743530315,0.01074742782405671,0.020637326307302577,-0.029230950475725544,-0.0044069753700364265,-0.08066868762606365,-0.009392891297089357,0.09498554188625043,-0.0066521457058088766,-0.03312297397615292,0.024525813745956134,-0.1251936264224108
ALOX5AP,0.07003938356982624,0.05921241322772203,-0.002048005196797265,-0.015193494045805889,0.02487166052400319,-0.04797033086653211,0.010605615007733004,0.07474961777145611,-0.014256596154415963,0.042499149900311,0.08351289449247636,0.07724030368558027,0.053559915615523555,-0.09956628022464203,-0.0029169347429430378,0.041004442260094226,-0.027708063506315533,0.02563683456558509,-0.004050234200958186,0.01567372273132,0.10167864731114545
IL1RN,0.024711412430170387,0.018906215057663003,-0.037777689451719075,0.1496188419519964,-0.020679145635202643,-0.0994672689163965,0.14267661196875647,0.0035126052351180347,0.022770387676461272,,0.007341757261009949,-0.034760188811305034,0.08673345731086657,0.10326118357069673,0.029305289120648732,-0.013412148767722024,-0.04141833255298178,,-0.029844282915996778,-0.03441175528866789,0.07745148643712481
PCSK9,,,,,,,,,,,,-0.028317120827486608,,,,-0.019638525362706473,-0.021041642751006815,,0.021147315833096213,,
NPW,-0.064416155356693,,,0.039493202398226006,0.013578568866925721,-0.0438057271128836,-0.016793634271711193,,-0.003091252966279123,,,-0.021196589773011244,0.007721484940680002,-0.021040665303503795,-0.020591847375003868,0.06769199012473949,-0.0004839637508402482,-0.029897698177865195,-0.017446293205494023,-0.03816691520099876,0.01398382323761032
CXCL9,0.003564768838708416,-1.269615469009835e-05,-0.016342952677717296,,0.07301762825921995,-0.053439164102856825,,-0.02145502463260515,-0.018618678747369156,-0.019638124440245378,-0.02776265650020185,-0.02733909337852568,,,0.11125095892872533,,,0.039628853176805624,,0.05894378927691772,-0.0009186359871843624
ANGPTL4,0.10930242995248575,0.014736502946336816,0.053074458310477406,0.030424667219305836,0.01592056491948449,-0.07287476627144408,0.009646628971993138,0.017677411750476817,0.03471743628592159,-0.007556704567954077,0.030708571742340606,-0.007429002709789731,0.09488210564616757,0.0347537518517467,-0.10425847907269155,0.017235426414607492,-0.08515319198941522,0.012488215829175779,-0.012211023199505537,0.06745361220546442,0.11786326299683113
CCL11,,,,,,,,,,,,-0.021373630798856815,,,,,,,,,
UCN2,,,,0.05227300016356002,0.06892795053568772,,,-0.018798064420749206,0.01160517620650712,,,-0.030504666888797726,,0.046063290388123276,,0.0673742829798486,-0.03655120304648237,,-0.020977615632485853,,
OBP2A,,,,,,,,,,,,-0.017097133585839128,,-0.03752611265148841,,,,,,-0.011251376271237132,
COL4A3,-0.001240180347335741,0.07849665735885202,-0.03407404372112254,0.14041970000492546,0.018157919716611626,0.10256958676655388,,,0.003641608273983028,-0.02825230575794456,,,0.024059365375103354,,,,0.007755875590996057,0.0171632271697809,-0.02933957490964676,-0.009598252690751792,0.05977320464096532
NRG3,0.010158011159938519,-0.03370365105750143,0.042125587710674275,-0.025893829333515295,0.05528682926873195,-0.031906953609545596,-0.022672212474053776,-0.028269735926588917,-0.013156056773530258,-0.04023587606035735,0.003820131287352981,,-0.04485940377363167,,-0.030985166214557353,-0.038433899848271946,0.022610534339918442,0.07922393395759787,-0.03868752684602075,0.09893984658762935,0.02464997231232897
IL23A,0.004275789076213279,-0.02405442846437687,0.03311789030592677,-0.029097654848343077,-0.02101119516751731,-0.034178683692522645,,-0.0229964332550328,,,,,0.04822250788909601,-0.02133286608700839,0.017383690594918302,-0.019638518511965814,0.09760521364116029,,,0.028455909415360442,0.021340474651506684
COLQ,-0.018292081937362027,0.08206422563274574,-0.010106000772135039,-0.01605039551531485,-0.005312938220801566,0.005873789973842905,0.0003824632263076953,0.027059135000293492,0.013118050001574622,0.022549078635918304,-0.019633533714523352,0.05608873216364711,-0.0037882214239552325,0.058955296580220605,0.02350921309726941,0.03604073510286331,0.11634153442865522,-0.02054910675110204,-0.031756855953197785,0.030632557825790562,0.07161339064410567
SCGB1A1,,,-0.01779426307701063,,,,,,,,,,,,,,-0.026461692881957825,,-0.021479060370668854,,
TNFSF12,0.0699137407445724,0.0013915286289031307,0.06553901696856777,0.009519775014105393,-0.03439297407592905,-0.0030879464528399776,-0.0042801450240545465,0.07015528363904508,0.009562030297564484,-0.023322724090148777,0.05045329804873303,-0.03299613138957011,-0.00022166098250287156,0.1083523970742582,0.060950941309105215,0.093494557324948,0.023902143951757892,0.07116658615467217,0.07804522090502178,-0.0440658373352016,0.059166802252294676
DKK2,0.04550468789591542,-0.015184498145903415,-0.020881325505266984,,-0.019887999110248314,0.009721485450885825,-0.023162615037489738,-0.033478195469360456,-0.02933186114217122,0.028313792409885817,0.005184125374446355,0.04998068382231864,,,,0.06911632157184996,,,-0.00957139626379052,0.0033235736030019177,0.07517623947095013
FYN,0.040670764541479554,-0.04074029601274112,-0.003224657268392866,-0.012344357784075515,-0.02099990175288538,0.07610473585993931,0.06585691529872201,0.08429559373602649,0.022838426056202312,-0.013786085752656312,-0.0289770477297661,0.03349974625734169,-0.005803787956338138,0.06624718694224892,0.0639146394908064,-0.00698764683696799,0.078609712523329,0.0019247629947388668,-0.02491142833242291,0.04462370396743791,-0.007530559216105041
ACE,-0.0216440098911097,0.013453443615259821,-0.017131621509158822,-0.006592378975609987,0.014868255620384269,-0.014832594713052283,0.06347887957283342,0.049405747178469225,0.01890393037574645,-0.02049130464840366,-0.02091250807296133,0.013263269801771818,-0.012123581572016482,0.03488143318123681,0.03650597493812487,-0.0713850986860189,0.06071783313820367,0.007826908659744076,0.07472642260448964,0.018739838753639642,-0.042555891030554245
IL18,0.02839735984889304,0.0074846510769798315,-0.007302031125336652,-0.03721059188190487,-0.005419818232194455,0.01152224247773099,0.020996462768097912,0.09352271959371337,-0.011521704694633091,0.017901732316633275,0.028555463538870302,0.006552166623565296,-0.006790507964642177,0.0940211068034615,0.052032016626348834,0.06450981140814073,0.0697293361144357,0.01498248814873109,-0.02120589472681201,0.019545050492014972,0.051839165983911306
PPBP,,,,,,-0.007264197145213307,,,,,,-0.01597796058306827,,,,-0.02404547731087173,-0.024908519127478802,-0.019164256621538665,,,-0.03854085392287913
CCL27,-0.038288984191904345,0.007494799573314523,,0.020104607400381884,-0.011595249596291884,-0.007610009802565493,,-0.00043788827743692743,0.05320841337382424,-0.013920457039315891,-0.033989708634618455,,0.05443992407492557,0.09355192358405354,0.04699264593346614,0.0031473151974085963,0.04342877218376555,0.07441234770067844,0.006657948680784518,0.07422293152678648,0.08540299355506834
SERPING1,0.07595947310533527,0.025999898189188582,-0.02998078829536376,-0.02049295063268521,-0.00040485285938545964,-0.006628729549102152,-0.09993112852465527,0.1235773948087221,-0.011600678947763229,0.006893998451966826,0.029502769571422564,0.08200540560485223,-0.0208820057878007,0.03534614639786498,0.06922209431988609,0.04712220728631221,0.008739858081381197,-0.010573883704374903,0.0883655891044905,0.0703675665833923,0.06182980896927723
AZGP1,0.005276299062861054,0.0001444280156303702,0.0637668463774955,0.03492658642769679,0.010854843668264164,0.15698878089148113,0.02853038372686298,0.0012593236848528165,0.0004811977872180801,0.015293495733600627,-0.03304636251903805,,0.060795566802109784,-0.04185930852735994,,0.05896393718902901,-0.014804049855111228,0.05453469207678482,-0.0001774411564311575,0.08378421521644557,0.03827275734125577
INHA,-0.0005416216726194391,-0.004648778627268514,0.05713420993026011,0.016632656031949918,-0.008250495599413321,-0.002272515649378199,0.0466149642256458,-0.0012057385824195302,0.030865206912326047,-0.02144718668723408,0.00039392214417448106,-0.029400959366024906,-0.009965355948385391,-0.0764845125202198,0.010299268042068585,0.04954257791851086,0.03019451845314423,-0.029897698000654456,-0.034675302120219235,0.08970086254966221,0.08210061764306087
SEMA3G,0.007143152117535584,0.04270387732382194,-0.014068981860440902,,-0.012973853675871718,0.0698859697185487,0.08865930067049811,0.039947741825898504,0.02864859139050556,-0.026195414822474547,0.0033965223129753855,-0.023565276641679723,-0.01886806567857491,0.07725157015202243,-0.01412525319137715,,,-0.027582921492096936,0.05242522328679183,0.07249024990558335,-0.013353895256943818
OXT,,,,,,,,,,,,,,,,,,,-0.017986475977710494,,
COL6A1,0.13789050663374816,0.030103287089808844,-0.00024779402807584825,-0.03161078804962692,-0.02401729509734174,-0.0405440243671037,0.011011476441861233,0.12048050620515194,0.0127230861747751,0.003846069077011282,-0.01966237738529403,-0.10912009329027705,0.011454098588347648,0.10647156200250425,0.01359846322879346,0.04631196578852458,-0.022088153920851925,0.04327960792973091,0.036022888802155886,-0.03052713150564452,0.11118173985919143
FGF17,-0.033219210258839664,0.09149302610687478,-0.002925540053978958,-0.005297655616019662,0.03547818331174221,-0.03756827049284078,-0.022619038842186846,-0.027685561765807755,-0.02070910876299641,-0.016336076811852573,0.041878069246358327,-0.018151219100886424,0.019930945572265744,,,0.043286505418607304,0.049860082048877784,,-0.04199245633012445,0.03327688342614492,-0.058569692853809835
TNFSF8,0.06474170149102698,,0.021717018180088345,,-0.02500146763431905,-0.010187237465876138,,-0.01773960054677029,0.11958346473254867,,,,,0.008736325237546623,,-0.026091152857588198,0.04799470751217447,-0.026770104337501727,0.06190624602037888,0.010002312064587005,0.07897738506879667
FGF20,,0.016413980049817485,0.02241859231469356,,0.05028705553263967,0.056790006134597615,-0.014173112400131468,0.06927626053372131,-0.014807421633662816,0.015287313787176201,-0.026115218893850076,,-0.016142914531183914,,0.08893710625989176,0.002889578541105703,0.11642858214546901,0.06061595977854241,-0.028455753490368482,0.04889712231114691,-0.03212751042297262
ICAM3,0.07912625620711726,0.0016745408412071003,0.019023603889368447,0.021384332451565992,0.07841787049648666,0.012447395468732381,0.0704199263962364,0.0745207979602688,-0.03214241651249926,-0.02448130542893401,-0.014212794608669489,0.05142663507588597,-0.03160256181006925,-0.04406304635562152,0.038815800334080976,0.011135748316301606,0.10649714491924499,0.01386495888737013,0.06632398504816855,0.08791649757720234,0.004238871517057196
LAMA4,0.07326393179831209,0.0074922027456747935,-0.020838904021187092,0.0033435266576170093,-0.03581862829656297,-0.007563604637429828,0.07398905074531645,0.129142288605189,0.0795935067370503,-0.027681550580481527,0.03713842843217858,-0.016763813680368285,-7.940060160948917e-05,0.09912934320640246,0.08922364906820596,-0.004358553071369203,0.05218200522058802,-0.0006830143720051052,0.0526645129402274,0.03798665721939801,0.08802351105609355
INHBE,-0.03950495009646529,,,,,,,,,,,-0.021018185622678768,,,,,,,,,
DLL4,0.08594379483899885,0.014524053775800511,-0.009609962269334887,0.03885743410817621,0.033509469208532636,0.060377984923092536,-0.0034187365832397563,0.08886319144168278,0.0371671646438741,-0.01949258357465254,0.019278609067658933,0.025336004412672412,-0.024405470486457262,0.05324721073549134,-0.006662684991675663,-0.06304442590837223,0.038950220536795165,0.03732241444652775,0.10269946313119377,0.06033666481131456,0.038236890565762
SEMA3A,-0.05499982319317313,0.07195382753560364,-0.011586089241980378,-0.008056157854847746,-0.0246806871302526,-0.01704421453270059,-0.03664712877830824,0.03613657302607728,0.021522362795085577,0.0188539221610651,-0.02880783768890298,-0.0120207289422478,0.0005824244402960452,0.010930582255631371,,0.09870101492024735,0.008505493951928409,0.015890338417760344,0.054131525731329004,0.009824984041051865,0.06843452211125318
RLN2,,,-0.018549972927895758,-0.02656287332316845,-0.025231299639310065,-0.0037617051328564643,-0.0166500802610169,-0.022782136074147488,0.02457796981753124,-0.02205171648890121,0.0835848173854511,,-0.012718060625562178,-0.0031560110231014103,,0.07648334331617745,,-0.009743402645372271,-0.020977613319261176,-0.038080651746534674,0.021833935075011208
C5,0.008474463362351806,0.015197742630590375,0.05741857043910299,0.13301507841676988,-0.042747127937604074,-0.010103397157176758,0.06628085625716727,0.13992151417625256,0.0009151310066258503,0.003306344278434385,0.0654316845369278,-0.04117702900288198,0.0009073600205477312,0.09350719214963055,0.06447084816074876,-0.015187162797845245,0.01531218475221834,0.02554883342613395,-0.01487244565483362,0.028746202418387934,0.014433475862053267
COMP,,,,,,,,,,,,-0.024827547738693986,,,,,,-0.032057917772423054,,-0.02987456221700636,
EDN2,0.0021196425539349133,-0.02577905325435648,,,,-0.036937965040058654,,0.18607948286728768,-0.028972729409313974,,,-0.016657991276312713,0.07889730483298431,,,,,,,,
C1QA,0.0375552518510206,-0.041020160971376396,0.0021170152790636323,-0.07224343598574302,-0.02448847082714896,-0.012271876805734631,0.029496574943577266,0.09760552511476268,0.04438565501286997,0.006127977592621832,0.0679226854310642,0.04398622911479839,-0.009076390994587003,-0.1178945807810182,0.14927723871519052,-0.0009284177313417839,-0.03328079225956259,-0.0233329620336275,0.06661243265703733,-0.009624314951766999,0.07371593384759292
UTS2B,0.055947251513448974,-0.002015967670600419,-0.005506167252440228,,-0.025231299494353345,0.035133727058952235,-0.012393731957022465,,0.03299263971292338,-0.03396432267051323,,,,,0.09223158301956562,,,,,0.0009181191834186299,
COL9A3,-0.06065513486689282,0.03291945838486614,-0.005054115809413205,-0.005870942130977874,0.07084599478953287,0.14317568459606522,0.07707681192047947,0.0957235415719639,0.01177134003431806,0.057828896924430155,0.013128857395195733,0.047496867891142214,-0.03854759033207253,0.01276558056061965,-0.00980805369675105,0.06698859875443497,0.07633187000013987,-0.04094892913077894,-0.04100672291537123,0.06290522572118057,0.12080492174549033
DLK1,,,,,-0.041994732030947245,-0.0029373322509828066,-0.02837099968610313,,-0.01565865801577776,,,-0.026476306566263683,,-0.020782809731706264,,,,,,,-0.05983608814951815
HGF,0.05929537510483062,0.021856983146775977,-0.008493417714858351,0.018193440154415173,0.025572674650504154,0.017896940472096716,0.041827543057056285,-0.06366771209414213,0.027411020297771635,0.026201299189196895,0.020622523773844336,0.01672869908182581,0.10284675150535742,-0.014437239388519598,-0.06506185569689878,-0.03571256852353024,0.008713802166696472,-0.039025820008625846,-0.028011954077130787,0.05557430962474225,-0.019994046594654896
GIP,,,,,,,,,,,,-0.02206888036734744,,,,,,,,,
P4HB,-0.057569446844124676,0.032407822018015224,-0.03550344468169214,-0.01560053170410048,0.01631640623886461,-0.07314421595967706,0.062234581179097595,0.07450630726419596,0.025080797869425485,0.0413480419010077,0.03211122753308348,-0.09605043317812474,0.07572173112376158,0.08814182885081956,-0.023310494611321786,0.02091568023237389,-0.09003028429483123,0.11020313904196823,-0.029505817607541757,-0.006454193532536128,0.08618637721817239
ADCYAP1,,0.08701901614637472,0.011990033455000769,-0.03698243203880434,-0.004398859771308509,-0.02665884013741664,0.0054690190210111575,-0.05522383141818146,-0.00907707407081528,-0.02663980737638169,0.044775516572500465,,-0.01874042268632753,,0.07685020195667171,0.040445088918636365,-0.01338880290373642,-0.01716866669665052,-0.04801844329923266,0.07720117873653404,-0.009761760108693299
GREM1,-0.027009535219917818,0.002564919491652215,-0.01424841809461376,,0.061118204729102406,-0.014516804301352465,0.022950338283711534,0.0287069624542462,-0.013617591695389517,-0.01580628167070665,-0.04723970834393183,-0.0632874030135577,-0.027966331707562624,0.1259325515360802,-0.012837240845980888,0.018268680970948626,0.0008767050160883857,-0.039528130680760616,0.015345932089620352,0.027193523654747382,-0.01592301670828376
EGF,0.06861282207914284,-0.019822453996832856,0.07108614348777956,,-0.040671611248648785,-0.04943960529180989,-0.01983456449620384,-0.0151330870125294,-0.0031893932827484245,-0.024227884997567752,-0.03991410388982864,0.013894000386445214,-0.023148277889824306,-0.057847797192842484,0.04753872353936894,-0.022059282518533906,0.02036519685290865,0.032781943378614745,0.0028599443855785887,0.004970775797755692,0.02610347593390628
VEGFB,0.032895296807107725,-0.051528072184557704,0.029735026187715813,0.07104480871885356,0.014362682245070217,-0.02314035131643804,0.05380775638934568,0.039347652773542005,0.00463330741230532,-0.024823247548567372,0.07106099661064301,-0.04516426218631889,0.0019933932832430393,0.011496088826008092,-0.040072940608143745,0.015697113012061243,-0.050159054072428814,0.02437648947684614,0.029180040466516673,0.015393949333120896,-0.058534279932970674
FARP2,-0.03640062073831005,0.053944722382073665,0.01014990601938046,-0.012078448916407119,0.02442252431005316,0.06906704400216326,0.038063461325292355,0.08396784880558476,0.030572600818122634,0.0388852126573391,0.10016881785145602,-0.017102711385215942,0.0026617652498145423,0.06115452703524933,0.024760744795645058,0.02708441506079067,0.04933086972026808,0.07367341620474184,-0.0006115179972839515,0.1039510218425322,-0.0377808681308822
BMP3,,,,,,,0.0578426809496309,,,0.0005927814014432673,-0.030467798198369662,,,,,,,,,,
IHH,,,,,,,,,,-0.01759052903101942,,,,,,0.19737991908419347,-0.024506464862619263,,-0.020722613052699585,,
LAMA2,0.06599090549411789,0.06509434825918194,0.04900058518942575,0.0051139759438443245,0.02719705586609018,0.04041042856999275,-0.0027581950622978164,0.06906723749119265,-0.022131336719504176,0.00015419987928381684,0.02105010250234549,0.0738928695774074,-0.04032635617680724,0.04773924262775883,0.12206325424779318,-0.0032760605147172514,0.06099275748967989,0.04295074279004956,0.062261562114654015,0.0069194540364277204,0.008424705316977274
SERPINC1,,,,,,,,,0.0033688815735386443,,,,,,,,0.06127638148740083,,-0.02046462342002978,,
NRG1,-0.02137175743294431,0.029004182828475066,0.042596423888564584,-0.023782865870453293,0.0031624571576689842,-0.025208369500365712,0.008476710988360465,-0.03907219897451509,0.05378701752711719,0.035456662447069694,0.03375132658105127,-0.025824738642743584,0.026231710483305283,-0.08662832424863218,-0.02746245946304664,0.042748391336486107,-0.005978594327021705,,-0.018894188569972905,0.17221840300993252,0.05025565042155951
SPINK1,-0.01620007721816632,0.016657082335909384,,0.01561349186184165,0.04794352391691984,-0.0029427808893281084,,,,,,-0.028317113044080532,0.09366153631135468,,,0.0423126322317518,-0.05485887860070709,,-0.025155140363294994,-0.05308287667239864,0.020160755180112084
EFEMP2,0.08443787130388682,0.02313234833013024,0.06676886777767399,0.05972277849250025,0.011657629931399335,-0.037794146359033276,0.05763576926213268,0.10640321738597652,0.09863576221052324,-0.07164097990811194,0.06954646018299739,-0.02319168302885932,0.018301561483870337,0.060935899965778306,0.022830031438771155,0.04891718566517444,0.009795319709419631,0.04505429833860864,-0.020405467082602487,0.02633185080353453,0.07017331582940001
SELPLG,0.02057183993395152,-0.011370738803891372,-0.08454290019352809,0.030288274224892064,-0.04526531092704943,0.00892766098630066,0.01814351118875381,0.08956706701485695,0.011540870840845246,-0.0007742359085378972,0.007117621766924461,0.0015948955685552702,0.031704888602038336,0.04256659680640479,0.09627510803118348,0.024211162711251254,0.07532808623438135,-0.013603295315183608,-0.024365677670127133,0.0484935086098548,0.1433071937430787
GDF6,0.06428098530912861,-0.02665494260536405,,-0.010324121461222377,-0.028265397691696895,,0.0507439184259068,0.06178132851893118,,,,,,,,-0.048075259988766314,-0.0038579311319666466,,0.041563492159571044,,
HLA-E,0.04946824181360394,-0.01386988188446913,-0.04998747725157728,-0.022610623705820253,-0.04348235650973774,-0.0314172704107677,0.049836490057899516,0.07072861972835232,-0.004438735183901652,-0.0044059935634476405,0.04540044931089548,0.04679303906701864,0.017266492762404186,0.10477690604776006,0.04765452761957123,0.04811990259381717,-0.05957278242152869,0.024377789321185134,0.0628248725302267,0.03850913380917285,0.0033066128805666964
PTN,0.005883518199565724,-0.0029506373303404784,0.04680960612380327,-0.056432350260999256,0.000618139221333835,0.10160306127597872,0.09888772512698862,0.1471705950180835,0.019502336996101065,0.016138292670730275,0.09077363017608989,-0.016113558310814166,-0.029899059592464944,0.04808345989804047,0.08524065130363677,0.06588169233403256,0.00810684951268335,0.04787151748415828,-0.05297846606170596,0.03575309853146907,0.14855432321660555
CD274,0.09886651474307379,0.0117782159933502,-0.008618756428346013,-0.045745997234020355,0.03221227094588228,-0.018307555583217963,0.07842052506768767,0.03916876023828146,-0.06059666696803636,-0.018749190327744625,-0.030479212985736526,-0.030061672320770328,-0.004393598162506455,-0.039390005103921544,0.08033504341378131,-0.0016096688073781247,-0.027334677391623683,0.018240990762913894,-0.036675788796714445,0.056279275049279,0.056913286382141146
FGF10,,,,,,,,,,-0.01765967405334127,,,,0.041152948331902174,,,,,,,
CD14,0.05435445527741085,-0.0074894443684283725,-0.022810675343931636,-0.061683305953371265,-0.037079911493403804,0.0020268017566695503,0.011639811886083326,0.07265373722951704,0.02700205252626218,-0.03327529307642792,0.09790904372972842,0.038474941595418366,0.07242940633749136,-0.16846053948511333,-0.0005461765309481673,0.0648079560420278,-0.013053017804551275,-0.040906575970801905,0.07091309920907143,0.023874097620579605,0.1207016371632782
