,MGH258,UKF243,UKF248,UKF259,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1
F8,0.015857391283748263,-0.05005070506263376,0.054560115642235466,0.0009241480928034166,-0.04326100643318301,0.04793143853855446,0.05129409629375155,0.06793477052986241
C3,-0.08915529194835639,-0.0706582403538871,0.05837918355165606,-0.006332881282689997,0.046800495834874,-0.05577795038460491,-0.05496738704705279,0.06928385584731457
DLK2,,-0.04094722071486553,0.04899593627129275,0.05059606905378801,-0.02917435771722875,-0.0210424993651774,-0.028966766861685256,0.04445888663587868
TSLP,-0.01695392823737942,-0.04619164449302906,-0.04181682298281374,-0.003066633015845873,-0.015492194219499452,0.029990396268309287,0.04056087766881857,0.04525726401045755
OSM,-0.016177662056496782,0.05079315987878341,0.042278990299744794,0.03482897586388647,0.038413005776223766,0.051455160853535735,0.007944190396674468,0.08005042273627286
PRND,-0.017205357916188838,,-0.015091293420265392,,0.012962590494027145,,,-0.003813677307120665
SLPI,0.036482316954019045,-0.06815881512430427,0.05002273913899514,0.02398446801028199,-0.029079219802926794,-0.09103868413595194,0.03474568509424658,0.06914683494674351
AFDN,0.05449314232958216,-0.0070128118195928535,-0.030366015797240138,0.011251705768474014,-0.04862360129536922,-0.02348569949945534,-0.04385974045344923,-0.0035984626290396144
KISS1,,,,-0.018202677492163064,,0.02174504010546722,-0.017297482799723127,
ULBP2,0.012664415515748923,-0.05851436205600961,-0.022207548557438044,0.005672227600721506,0.07452821301460322,0.0083048550317033,0.08233729258363855,0.0507925440317138
ICAM4,,,-0.013560122283220335,0.014424567255327463,,,-0.01517513825539513,-0.02046424912804672
ANGPTL1,0.05464185788633871,-0.006608177840685357,-0.01991261174872758,0.004431174075772093,0.05650502488877221,-0.02476120928150163,-0.029381208029791984,0.04174834582169046
LTBP1,-0.021106857030937894,0.0010831640251705642,0.015882336505872466,-0.0072651699310063746,0.03481507593729581,-0.0014833870312718257,-0.018853829980080457,0.05060260229322242
NTN4,-0.02777621674699669,0.09834388054382447,0.06632188546572149,0.06738436284006002,0.021419393449128184,0.019988558224032567,0.022047328661983855,0.0169163855758134
APP,0.02400641712833285,-0.03138980055665667,0.025691749396788977,0.028553003575038177,0.030933660207212166,-0.005166806809976432,-0.02998285415387447,-0.03294323667967581
RIMS2,-0.01720535648714801,-0.016282237980555423,0.04611258241320075,0.03634699812216933,-0.041962646795896764,-0.01876353246745841,-0.023509169313226674,-0.021106858025871426
WNT7A,-0.017698141492015432,-0.04830868004971678,0.0289945032882966,-0.027751385987738103,,-0.04227225632819151,0.0733585403304765,0.016123249802718564
GAST,,,,,,,-0.017297483112711107,-0.02351595956042011
GPI,0.05323020820499513,-0.047314282618178674,0.007358596350751806,-0.00533867013317839,-0.06996688595851719,-0.03257327482206254,-0.03322809133564759,0.026506091839000902
IL1B,-0.021463679819847606,0.04545468883782169,-0.014720135602154742,-0.005159883051844173,0.04148469650373705,0.027078234528848975,0.05192341573074624,0.012576188989283074
SFTPA2,,,,,,-0.01480758521273626,-0.014947342127376901,
HAS2,0.03381590718566476,-0.01981600453527634,0.01560442962422385,0.035294906439569625,-0.0181040368780234,-0.06490023262324598,-0.0020147678591222167,0.09071506079914657
IL11,,,-0.020553242268257187,-0.021867887073718843,-0.012410597723903473,0.05255295845762678,0.017799601116884816,0.07420790765693507
SEMA4B,0.13546244609813046,0.014973520384755233,-0.0037050167621862423,0.019945987509223048,0.05531445847807077,-0.0474440394787155,0.022799632104166627,0.01009469496006355
FGF12,-0.020644073686106563,-0.03781996843407643,-0.019613085644554582,0.03758829350183202,0.06662097360730024,0.027293496773006277,0.012958809284624458,0.09788074914808818
CP,-0.001639140956378783,-0.0607601474100171,0.0180615854904077,0.03096745926133081,0.1176385693575354,-0.012177628127605923,0.01546990233999047,0.022217809481765865
NLGN3,0.05142230971808196,-0.00352646665895313,0.03756638417436245,-0.032772459701526584,-0.022580493679179255,0.08110586724553803,0.020739538826810032,0.04267955046925426
GZMB,0.0012937635702881135,,-0.028216893201943635,-0.014395516457971358,-0.018647751771742396,-0.021253985220227103,-0.021442923452982512,0.01846794811275761
PROC,0.004521275260479835,0.06230399638978205,0.02476685445666416,-0.027091630027132017,,0.12541784644595402,-0.018272031334938148,-0.007254021613069727
TNFSF11,,,-0.013957880733017687,,0.05480592714114211,-0.014015854545459928,-0.018272024314497728,0.060180097507200596
AGT,0.08112250691725559,-0.0660378169902362,0.07072521378622033,0.04338104696239571,-0.03548329230364954,-0.03372984500646862,0.033833081741985925,-0.015203108444687682
PTHLH,0.08305611085349048,0.0008382513890797658,-0.00018928492192563104,0.07128064582512907,-0.016902684298123964,0.029827386743276365,-0.03334342925805586,0.009231319791920316
COL1A1,-0.003857805163989249,-0.04214294758784353,0.02507557581023054,-0.003567593089761366,-0.07410635138865652,-0.010697629683630978,-0.0122069562305794,-0.032340501802794734
LAMB2,-0.02568287680981231,-0.03025427161681313,0.024923045356198388,-0.09033753744960961,0.06778063357894953,-0.01131371778583738,-0.032658490217302286,0.006084011409244394
DSC2,-0.0357812293917362,-0.023362630532988087,0.0019023793559058727,0.023023563617344055,-0.0028340824422323587,-0.02080542726137914,0.019075971990777253,0.08257578316312379
WNT5B,0.07503255598776339,-0.04079698054989046,-0.00442468432899814,0.018677341154137515,-0.0766353553895987,0.022293032837757455,-0.04784045085039593,0.05486805276584756
LEFTY1,-0.019105290208046046,,-0.032534377779156465,-0.031038803330131336,,0.03858262075923529,0.03264601438667097,-0.022814616318235826
FGL1,,,0.028685049755665125,0.08113327976671678,,-0.020548600146568483,0.04137850765838912,
CXCL5,0.05880361255758846,-0.0219292462353852,0.007788256335763306,0.064309627807822,-0.02304503465210636,-0.04054433483406764,0.018557358740430463,-0.019532104565754365
S100A1,-0.040950194924988574,0.024385949418729354,0.06967090451226081,-0.024917211952220873,0.08927138250242356,0.07914334962640804,-0.004545432135669387,0.0842534847555781
C4BPA,,,,0.0478225243143139,,,,-0.01717463488418218
NPTX1,-0.02576516087957891,-0.03866700015714975,-0.023015878141830887,-0.02421034403735003,-0.01220650418993866,0.006675488307957977,0.07598039171595447,
TGS1,0.024263853952094294,-0.02455814984883457,0.03038154131898772,0.011603820007171506,0.017130256119684013,0.012252801647364338,-0.0010455308477097759,0.055411786328974734
SST,-0.0008241928476603548,-0.01676231613219692,-0.027474019200360963,0.042674749168983755,,-0.02743972221787116,-0.013756168941994752,
IL34,-0.0024893631698633596,-0.03203702029194688,0.042456579791462064,0.011431130319220991,0.00479093583695288,0.07118073640369488,0.024449285256029494,0.020647315013589816
DHH,,,,,,0.038672855156390275,0.09267692602630354,-0.025364927073050606
XCL2,-0.03234035766979508,,-0.01562876579462317,,-0.0161368717968495,,,-0.017927164787346045
TF,-0.08981772405633855,-0.010324273858629728,0.023838444239320893,0.04305269736666593,-0.023951069877563295,0.05379771182131906,0.006690377867286218,0.08439977096787711
IL33,0.058185146693479475,-0.06209085801796577,-0.027316366296660354,0.0093843177517604,0.0383159240048821,-0.015898787542139876,0.08017708046394198,0.04246268897675223
RBP4,,-0.02774750760852336,0.06748850108205964,-0.023064588649893247,-0.018923178945004924,0.04551731250978437,-0.01812934982677145,-0.01855496821434829
CCL19,,,,,-0.019059546155489545,,,0.07195244035925413
CCL20,,0.022908855258506812,0.013393869982871056,0.012840519548029235,-0.018785913176650786,-0.021536828517819018,0.04197580024406784,0.02649149879166599
NAMPT,-0.02842392923255591,0.028362216112013717,-0.016754072579022204,0.018521425048171555,-0.006447919049797648,-0.052254831237792655,-0.02959585757394807,0.0401755769782664
