,UKF248,UKF255,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
FGF8,,,-0.022256905257922736,,,,,-0.03964073246457898,-0.02465321250742376,-0.02214509744446355
RIMS1,-0.01998768952899175,0.05954695105013031,-0.01934167589029453,-0.05624495664531474,0.024182309255940077,0.003857382914097019,,-0.028580030184294686,0.014913051775535058,0.017543757206454985
FGF14,0.039019680981327576,-0.028246318448866912,0.01769271563334555,0.08304980543305336,0.003326210257242377,0.06918887728724209,0.14379078959891503,-0.002501192575721657,0.0002752087839350899,-0.007922425213789528
IGF1,0.08086865963899247,0.07352919778529893,-0.05370449429464183,-0.02188973577383236,-0.030881314019939612,0.03126731034165146,-0.09275536597868109,0.017515345612015423,0.05114918190836202,-0.050260865975040724
TNFSF10,-0.023812070601044406,0.03870203724642202,0.03554736619058857,0.022095203208490732,0.06369108187495301,0.030957185314713354,-0.025107226656311578,0.12175690287942492,0.03999191375799894,-0.02663913007683137
GDF5,0.05830121027097884,,0.020988587568730278,-0.011205518612565923,-0.014157517417330548,,,-0.03462325282649286,-0.004468403678781008,0.1136188381714749
CHAD,,0.07947042536627198,-0.008039865317990355,,,,,-0.03527447721261437,0.08249607269551343,0.033196008942955345
RGMA,0.03275884530889244,0.080779710907619,0.03073923063200694,0.06330354025930175,-0.04343453162637625,-0.08003117624521815,-0.03501530949135244,0.03729564118817346,0.018875448428701952,0.07279677336087631
WNT16,-0.013226067707449557,0.09312402761425695,-0.02146014658550029,0.0893055980273283,,,,,,-0.01654174081923931
CX3CL1,-0.046868008436223484,0.02346808587267362,0.004148514080882828,-0.007888475577746721,0.0597462600274226,0.06271506006896152,0.05586777117993328,0.015536824760072893,-0.02456697542902765,0.006866795225628763
FGF1,0.023375254894822183,0.03898050855598958,-0.0272899301605841,0.021891029528745547,-0.06030697343338014,0.029942546430135854,-0.046340677887389325,0.014399635304825055,0.07642891056889169,0.08706417522441817
ALOX5AP,0.03644640663600518,0.023931624508607304,0.01623717231457754,0.023647267735057396,-0.00040514144436024205,0.05245408796213818,-0.025838871722605076,0.01662174592983534,-0.01812028876598542,-0.016050069723891065
IL1RN,0.00383230045209758,-0.06656569571470297,0.01228808569839721,-0.015393985397003176,-0.01520473606306239,,-0.056992846264773904,-0.05991448338830052,-0.03567353575019544,0.0755274875330936
PCSK9,,,,,,,,-0.022925565802424948,-0.018937498140101906,-0.016056343525793552
NPW,,-0.05597789511028642,-0.022645609659778226,,-0.0169347655393866,0.03241642350274971,-0.029462758781651496,0.014613364854934889,-0.005254132471710595,-0.03738805332382281
CXCL9,-0.008913783360890831,,,0.0019225051536020125,,0.1329642142202395,,,,
ANGPTL4,-0.02375226672740825,-0.09687920491147252,0.09684814121723835,0.002965477414455102,-0.013703393494833632,0.02801732369634265,0.08446451718767595,-0.020163149184258083,-0.05463121057572346,-0.05725332505682216
UCN2,,-0.030708456079109124,,-0.016312494235375893,,,0.04968190832128146,0.026571362685813435,-0.007719119297430763,-0.018143588319899984
OBP2A,,,,,,-0.00892075648362304,-0.09404625922838046,,,
COL4A3,-0.03327435182751672,0.09244181993517146,,,-0.019175024679936592,,,,-0.014985628669988559,0.03681538521416635
NRG3,-0.030388004586306337,-0.019398498333916925,-0.026843748771533043,-0.06247156022311118,0.0451872882932827,-0.0027144991609379804,,-0.03672388559733594,-0.006070483489497576,-0.08763016238172178
IL23A,-0.0026108775733561596,-0.021798661056512188,,0.04020122271127489,-0.02332970532548517,-0.029403726168821417,0.021270464377116893,-0.02292555780502683,-0.02432120010302909,
COLQ,-0.034982226544889854,-0.011570807638071078,0.03605129960212696,0.05010105831839294,0.024903009714644618,0.0455343337881836,-0.03536608213460128,0.01570179392866493,0.09308389551322095,0.02986486259292719
SCGB1A1,,,,,,,,,0.06270952219263316,-0.018577289034707786
TNFSF12,0.024074858822372237,0.004306605026412037,0.02810303331456744,-0.012092131691172106,0.052524536527546364,0.024193663587799157,0.03672914524504067,0.0292050736442986,-0.021730613481564954,0.03492490994140592
DKK2,-0.028415057108277294,,-0.031233950338091686,-0.02905154798820315,,,,-0.02706202930995231,,-0.021383276066787214
FYN,-0.04627595112104363,0.10781446590284,0.10369859958738455,0.11144852504529426,0.037983510918990014,0.0792350139510646,0.06208890349405039,0.05630387801093536,0.06712800424156744,0.032198356178818555
ACE,-0.01833502443702321,0.010537303764032774,0.12136475338025218,0.029401131100772127,0.04732553110940636,0.045594713482809815,-0.07015138453362527,0.08424595648199427,0.05018884243867984,0.03433147486773097
IL18,0.00591106483325217,0.032355161941174757,0.07167592589247444,0.07933868222315647,-0.00214022084502171,0.03266321543531744,-0.0983889101269434,0.011465194456789703,0.05900818422708865,-0.03648382153290802
PPBP,,,,,,,,-0.028070140815559433,-0.02241769049266613,
CCL27,-0.01799243808531344,-0.02825487001250101,,0.007132543988810876,0.003902490814426276,0.09576700162454277,-0.05354856139297623,0.01822111309448487,0.02535456726042328,-0.00669431339671001
SERPING1,-0.013859279758031563,0.09617836661435233,0.012921688768526117,0.0325674852899741,0.006757600989128864,0.029054142378012914,0.017327436588745294,0.056621452319144165,0.006420595514185913,-0.058139643598988246
AZGP1,0.04972323011963094,-0.030377823695306203,0.04685004961481085,0.004904424518328669,0.0003120856139588693,0.07227953443845629,0.1450206809512529,0.010973274975306473,0.03428173718786908,-0.0764692178407872
INHA,-0.034509350838897904,-0.037853725293408386,-0.028832764962879762,-0.017353954007438124,0.04819820484248246,,0.059891144387980835,-0.011665633446314227,0.019830872426412936,-0.03930080877319432
SEMA3G,-0.017296300629656,,-0.028315117240979893,0.017879739265567175,-0.02163782192534249,0.012337186034529945,0.10426554572597795,,,-0.026638319993270623
OXT,,,,,,,,,,0.007833121288923401
COL6A1,0.011675137165934378,-0.10316498616691062,0.11530010387011043,0.0943897278585612,0.014498815153463445,0.06994310260471873,0.03954243473380395,0.06147046362453727,-0.023834235324652734,-0.11105071097786158
FGF17,0.04641290299968862,-0.02599882057392407,0.12793538163972648,-0.024024844079658846,-0.020130838698982884,,,0.004320132364095453,0.03264648532790964,-0.04290257634998226
TNFSF8,,,,-0.015393985528512628,,-0.01590284571382535,-0.054555234640889703,-0.00015184805320962226,0.04077348534258004,-0.016541743002580524
FGF20,-0.0055132694852974,,0.01896440627366756,-0.024796828086357484,0.0186087990407974,0.08834330288749148,,-0.00576309994101035,0.09678665549150728,0.013035887409568046
ICAM3,-0.013945712489442937,-0.0003305154086185604,0.02386709357422565,0.009701403465001616,-0.021937403345050992,0.04482200262015688,-0.00038697069458584234,0.07811478008059665,0.07964331861068245,0.022280303998638507
LAMA4,-0.024366386688179503,0.015539805116604992,0.025464943748135432,0.04490096916469269,0.008740692351935598,0.06987952565085699,-0.070633442965449,0.08324854261557432,0.02376851569826433,-0.07426010321584316
DLL4,-0.06027684899894699,0.03142999980640396,0.12642972472638345,0.043034144338467875,-0.01187550091745788,-0.019071364676725943,-0.09204283552082033,0.05773165548635139,0.03845547241754894,-0.02555843553353084
SEMA3A,-0.06279945012313219,0.025500911877678698,0.05582500731117116,0.04172458939192902,0.050136444528534975,0.07779328529876814,0.0003358637547159507,0.01991400900637311,0.05665643568995274,0.0418506823006607
RLN2,,-0.019899716155021716,0.06149490721963518,-0.01976977283729664,0.008274448910818367,,-0.010606463258837403,0.019945325351633854,,-0.0181435863191866
C5,0.08662547725879234,0.0046405864701998265,0.06557586585367631,0.09066421920903078,0.03519828620414398,0.0683350661140985,-0.08319766785134414,0.0199246753949507,0.02751098741990166,0.002503896984092291
EDN2,-0.02032860321898155,,,-0.0210397680720702,-0.03843833310908906,,,,,
C1QA,0.029213961365974258,0.0885822330002274,-0.010145996069646907,0.0288438184876593,0.003349367275745044,-0.06726566258326766,0.051625713387127146,0.02274300448960405,0.0016996605970597614,-0.08778546564550609
UTS2B,-0.021753897023725002,,-0.016712500200116102,,,,,,,
COL9A3,0.0241639697897299,0.08396910110324911,0.1053150983908477,0.10274010510920686,-0.0285763848467559,0.025050903264132576,-0.000829033449247349,0.09102116866663168,0.10298558098085213,-0.02927170311657461
DLK1,,,0.037412367662440105,,,0.05543275126719579,0.06562659798900125,,,
HGF,-0.02110756451477392,0.0187134898538304,-0.0016111910047940014,-0.00566000833030597,-0.022214607683379812,0.030775747072468086,-0.05936825899964729,0.005741214608956748,0.002232115837639043,0.02153953271051995
P4HB,-0.008254815518118516,-0.08957268790762525,0.07532541165314166,0.07170791763446213,-0.02482104331648945,0.050593633618582164,0.0225119893779353,-0.019455612563316703,-0.06710776604281764,-0.06865322650780073
ADCYAP1,-0.01925749404129054,-0.027705583328317566,0.022276721119676348,-0.03963270372514131,0.12167242726203338,0.025857362885394423,,0.02140155268719007,0.06171694034108325,-0.025215339591697725
GREM1,0.009706780386620125,,0.05147516018340043,0.03591501907916609,-0.0207822338502826,-0.01652185945959904,-0.05028936464658732,-0.012337628356360212,-0.016559021482856984,0.04711012202501508
EGF,-0.0024616328757265677,,-0.026746194307050372,0.03439031853386775,0.023012531731491398,-0.02663999063385376,0.0847387334794949,-0.025751502396065634,-0.018081015328337398,-0.02284357485906489
VEGFB,0.008385453575848634,-0.07572374910587468,0.04577448047421338,0.07097820009697571,-0.0223055071281795,0.01438373146161909,0.06749648892815689,-0.04947846864985677,-0.023525160045652565,0.021854284451839047
FARP2,-0.024190782989720383,0.043902892654646315,0.024352801084418917,0.06568360317989991,0.011003449891902923,0.10030888322551249,0.06374230472745201,0.030443679887899436,0.027645528424283108,-0.01588705654407069
BMP3,,,-0.026074771087960046,,,,,,,
IHH,,,,,,,,0.05379720010941747,0.0737627254337252,-0.017923035998358268
LAMA2,-0.03300419083693046,0.0718102823855017,0.06550088413327546,0.02622534205535972,0.015552101041756519,0.12378769599605789,0.023330429951090827,0.01697905256249677,0.042644089413747185,-0.02115124825711677
SERPINC1,,,,,,,,,-0.01808101676672203,-0.017699900167863096
NRG1,-0.03772802938350763,-0.01781705896109441,0.0725756185911493,-0.03390588553530634,-0.029458293906676133,-0.026223798685718246,-0.07184035443906871,-0.03438922330986878,-0.02809068915902385,-0.04653007594659952
SPINK1,-0.007013384839511314,-0.05530050548956556,,,-0.014585020835713421,,,0.029831226863152063,-0.017290814764064712,-0.0044531460546151855
EFEMP2,0.06173076354422877,-0.01097613825542299,0.0698513970512614,0.03976385731765931,-0.04816097889116042,0.028555857058914526,0.025326258930948736,0.017762452086539066,-0.007441583018457125,-0.01885387948138748
SELPLG,-0.0328884977913333,-0.015845353641263247,0.03527167886700816,0.0124372455205141,-0.004839250346019877,-0.01738220584467799,0.01636385979689166,0.02888021915823234,0.03948111451254095,0.004544854892354164
GDF6,-0.023926361628834616,0.009117111580478055,0.010700064787552935,-0.019769774969865556,,,,-0.02874244592722252,-0.021149005353626894,0.06469865581034727
HLA-E,-0.035043024218107156,0.04503997965364199,0.05281015441700556,0.07009243094064578,-0.011602160147813532,-0.02008147722108048,-0.014168925791697068,0.013810295750135043,-0.01872843912531723,-0.006817230793846711
PTN,-0.006940852424659044,0.07422770237716847,0.10581218321829915,0.13507431126131736,-0.02712857692463622,0.10535918434285899,0.10679165220766217,0.040533300724084585,0.04778108980702619,-0.010138049563556762
CD274,-0.04066152485906036,0.0763588506168407,0.0031832931292503286,0.06588858548200285,-0.009928822610752045,0.1670909908177856,-0.0018816903565047483,0.0032768332561824904,2.3183371934379693e-05,0.03459124995933895
FGF10,,,,,,,0.08534747038280553,,,
CD14,0.024457344234337194,0.1214238435095745,0.0665903481234537,-0.017272550410121615,-0.0198871717788326,-0.04164794366669141,0.08555439348925552,0.02845224144929948,-0.0041232774309982335,-0.09911093777253305
SFTPD,-0.032800986344460645,,-0.016547854588226243,,-0.02466035751349967,0.05541757444042937,0.022316115600935525,-0.029781475647435218,0.059427967303010115,0.029809664442474314
SLIT1,0.03170560225610581,0.07762289469321841,0.058565364610789004,0.01892243913100006,0.00715752291020169,0.13765257838193148,0.025528707733397507,-0.04314923450454808,-0.016129754268347115,-0.06026703361829216
LPA,,,0.02867157539542989,,,,,,,
CNTF,,,,0.03656884853039983,-0.016934765617903157,,,,,-0.018143588319899984
BST1,-0.014268434071571601,-0.04346255463725387,-0.013166565378520166,0.04997465811096154,0.0037386130889962414,0.03677210998201471,-0.043030739097015734,0.012725488556642453,0.05045784005644235,-0.05143922304676434
AGTRAP,0.03828654386168375,-0.020939842191580224,0.030675167842907445,-0.016957029107627836,-0.024268200726190348,0.04032202526394073,0.028156924682321352,-0.02691651373477073,0.00526818397759503,-0.010843380406872246
LAMC1,-0.026344343480222954,-0.0041270595146985336,0.07947435969932325,0.08134992746041746,-0.007962912062699442,0.06019751183891638,0.03665826593471261,0.09570859971019266,0.020867752095077817,-0.09625082652894859
COL6A3,-0.018185687039730097,-0.04006564971802788,0.011400158655800819,0.04355179017391198,0.03566617099726478,0.012676154676248151,-0.010145207353877049,0.02983252063188776,0.03863814984070347,-0.1051234041452998
FN1,-0.01652534279430643,-0.09691030602055949,0.069950287582992,0.08399670064625417,-0.014017754509429273,0.08237422469074326,-0.0754424155279719,0.025776646907524202,-0.0497538094420791,-0.0618760663162659
MIF,0.025843809147298894,-0.10801732202851676,0.08906277617031273,-0.03862631344131156,0.012188076056440705,-0.04209066801848202,-0.01029624731364086,-0.02253402511407988,-0.009484395461988742,-0.013404280790886696
JAG1,-0.002716380196014499,0.034934801118585844,0.08623402815427654,0.14673770862465713,0.006065376554875986,0.08244999546561774,0.09323697285078865,-0.013520034378809005,0.0007561333651453733,-0.05995642576342986
NID2,-0.02397898659993325,0.0489440218708775,0.08568748910386516,0.061635171164792196,-0.008272416375864467,0.08187817068575749,-0.0666987154273196,0.05036066767154986,0.043780793227928536,-0.08077575137883881
EFNB1,-0.06780113383186893,0.0604987042282129,0.06423782129614973,0.031381730804958215,-0.011124562807420723,-0.004419373955780896,0.0865917432610635,0.01145328777108604,0.021541182713567922,-0.012651895653051758
COL4A2,-0.0259269575861525,0.018665241775064394,0.06932835600346156,0.07891965332513656,0.03536752899859808,0.07112896436562571,-0.10722249235361231,0.05176747040966284,0.024821752782230474,-0.037379481827187505
SPP1,0.044332121988707875,0.06765052831207263,0.06848425353299156,0.029141000803850438,-0.013378231218890117,0.09163658089289566,0.07335776613237961,0.006077819781680465,-0.05221276260008751,-0.04560490327860885
PODXL2,-0.0022534783260979266,-0.0024901840717926485,0.07512703080966754,0.08460465919998773,-0.036945762646342695,0.0009519229494594806,0.11836094725198958,0.005096471923260751,0.03402459974229197,-0.02968396599423383
FGF9,-0.058151800272354746,-0.02291275656875221,0.019159273542916744,-0.04801369146933037,0.054981331714656155,,,0.05298313275019871,0.06508280341295054,0.049991886359734804
ITIH2,-0.034357047707863804,,-0.026579743900823648,-0.020140122811700738,0.034081447511559615,,,0.030089569429950638,0.03700021755929597,-0.03714492015060395
ADAM10,0.007615855890230156,0.052317740587352106,0.07751754655486849,0.03413635950659245,-0.019582449742388795,0.022037098802138153,0.10274574128977777,0.01724056185395165,0.0011937420705824893,-0.01931381976147511
CFH,-0.001230664903907792,0.06464123668823964,0.04238544630809878,0.06239105713485419,-0.01568513968104828,0.07773124038664314,-0.0016067304123197636,0.06470180209236127,0.05597517928036857,-0.06830243747338545
COL4A5,-0.0019412222788156258,0.061746168555200195,0.009519018438319692,0.044010985618738556,0.004136536931646522,0.017120358949931063,0.08568204013510908,0.048810328465628855,0.09093651837864943,0.059453513162173684
LTBP3,0.047177012936586556,-0.009128123079199824,0.030364902703248695,0.02996151740085558,0.003948663389458412,-0.009981867214562082,-0.031623685952174636,-0.021792277776227435,-0.058751875197281034,-0.016410122313255854
GNB3,-0.027666689520804224,0.07603206023794208,0.13321551132380938,-0.015124760536581473,0.03568015777696019,-0.02198674930154781,0.03714468520607941,0.036586156340719864,0.07637572020963915,0.013113645667942627
COL6A2,0.0182260537479214,-0.12051749349761463,0.0668307566392972,0.020035490454741588,0.06742004218881457,0.040009100600736015,-0.007957985868708385,0.023309728470420964,-0.02774845865664705,-0.09576252423842416
PLG,,,,,-0.05769226999871836,,,,,
GDF9,-0.008083613934332774,-0.02843597188398716,-0.021941054722480913,0.06256743226075581,-0.03563595650666404,-0.03433721947814542,0.09118024172611465,0.05340750778265807,0.08065803751501714,-0.012052339949637256
NCAM1,0.008765785896526858,0.05166339108902039,0.06345230455595001,0.005447903617788627,-0.0031434412674933277,-0.06574876866645359,0.11194829464237506,-0.035503221070866745,-0.01255212669388324,-0.03491804376020963
APOC2,-0.014209138240502106,0.1407323534976101,0.06460403951172489,0.04304018292202469,-0.008722473942099247,0.018274232457856508,0.0846170677640904,-0.024441123562574454,0.06275524591940908,-0.04403662377791567
BST2,0.00841769333511572,0.12672684419784777,0.030020384027700502,0.06263467123095534,-0.03877772548827792,0.01628678379512044,0.11184222237716664,0.016890479669115055,0.04720308466723941,0.04471519032908875
COL5A1,-0.012389708886244294,-0.0753275643271607,0.10548768629798307,0.015142549573305393,0.044845621679939995,-0.02117908146289826,0.0007332809359107188,-0.02682049121875564,-0.03370985008881551,-0.07102041445238726
CALM3,-0.06537332794896311,0.09249684447397392,-0.08185356747395653,-0.0780921000104795,-0.019974457555495193,-0.017932177724984347,0.11052440919172733,0.029746979450515063,0.053420714498184724,4.3122860259429675e-05
THBS2,0.02760670211288183,-0.010851648637580119,0.07316264018153082,0.10162773683183453,-0.01907388997768518,0.006796731699727905,-0.004596501673196386,0.03156733821717991,-0.004083265056158836,-0.06023472357936877
SERPINE2,-9.78949326998333e-05,-0.006306853146687814,-0.020523099356717884,0.04465163505586831,0.017894876813945935,-0.014686915726620954,-0.02173984858799433,0.009193215556430913,0.008115442748196632,-0.051482070509502695
EFNB2,-0.008243372792265297,-0.016955058118347084,-0.004396446268221126,0.01037832234367646,-0.0542336301084905,0.03131108442355664,0.06263793771311124,-0.021681439522128632,0.025933514237491056,-0.07660098184912928
PROK1,0.05291170106818463,-0.03252865077167853,-0.009173043838253205,,,,,-0.02106178685653041,-0.01996001912727272,0.13334205567194923
MMP9,-0.027504921401575618,0.0032390997440561874,0.07867907665902349,0.06464822315611306,0.03513461913142186,0.07072815352619886,-0.03155951859709621,-0.03140574088166705,-0.014009793979859228,-0.044963765509401905
DMP1,-0.024370251678470376,,,,,0.08924257611856175,,,,
NPPA,0.006927776349841847,0.023754393958354464,0.048005630958738166,0.045684075754496754,0.03194321257162763,0.004045072897880963,0.014142740767251999,0.011063632475457143,0.09291252831379417,0.08695086648838139
APOB,,,,-0.01585955378216608,,,,,,
C4B,,,,,-0.011425235886582586,-0.02863852335448087,-0.057895576476810776,,,0.08700556833397127
NTNG2,-0.029691530096862356,-0.052580504137648004,0.07621269637039872,0.08884692898390181,-0.004338242364370313,0.05769232451950231,0.11243823100237259,-0.0557791888619847,-0.0031298113140859106,-0.01067939836059619
LAMA1,0.003331429786194453,-0.00813454170355978,0.04713324779228609,0.07262795041966186,-0.028208253978914546,-0.012036580923129708,,0.028741803432857756,0.06632043970211955,-0.050482161817800776
UCN,-0.02965210202465013,-0.014961171967340292,0.1790419813684415,-0.026569001738261797,-0.03861952357524427,0.008119966345596287,-0.06427937366572874,-0.03732066779266192,0.06606378849778304,0.07894969918100186
ARTN,-0.032321644708289986,-0.026768920897276973,0.02741612200097912,-0.024024857207582195,-0.0169347667956517,,,-0.017747202397971878,-0.031447344990247754,-0.021499329083842174
PDGFD,-0.040599841810335574,0.08854999486350171,0.08519535017226003,0.061825472659833194,0.012907029150582587,0.04952901419505731,-0.0592175633243574,0.08512502856645998,0.04052916313371321,-0.03202131246524882
EDN1,-0.03869061921509001,-0.0054416568521060875,0.10539600491146456,0.03221584173551175,0.028866477189715682,-0.00890745441646372,0.001004368414322019,0.06993402577455243,-0.03722633180529506,0.011857740798751883
ARPC5,0.025505416029676244,-0.007619144017945072,0.04193546504195967,-0.008767510593246182,-0.019782669543142832,-0.01478176028924385,0.03862311230779036,0.019118592455718463,0.053415752377904926,-0.09014122488888597
GSTO1,-0.04845967277122182,0.02493455217200235,-0.10153916846790986,-0.07110766222264518,0.07391680575109454,-0.003343085449770235,0.0018875773641440778,-0.04887716211945666,0.007896227930876971,0.017403414752724194
PROK2,,,,,,,,0.030550958983678333,-0.020355732334002178,
SYK,-0.04142856549694785,0.10585260224170777,-0.001086960887078353,-0.013644101853206992,-0.01969704991662169,0.030617656152803246,0.01215299922590431,-0.0035730745070046365,0.01490306862106467,-0.009509463406047343
ST6GAL1,0.0436394563499341,0.16192744392864253,0.037537019949611845,0.044788690121148944,-0.04675353366784235,0.04116917286425387,-0.13225616975204849,0.05034583922519145,0.0655854850497768,0.07990883818750806
WNT3,0.06291315482962397,0.02281679237656615,-0.00710043566674649,0.007592437120692555,0.04319890398274879,0.06609202963416219,0.051013453012030315,-0.011734271282759404,0.06509141688012991,-0.006399232486073514
HSP90B1,0.03393844593559205,-0.06326389858890409,0.07103783237752817,-0.005386544812430199,-0.00835673103975041,-0.027229841718300472,0.1258502808856687,-0.024376143858183475,-0.10883645202683215,-0.042164207830712376
ZP3,-0.035855308075877834,-0.013058481175180166,-0.0008351658512800056,0.014243827828915371,-0.012295062948629951,0.06766471417467677,-0.04997246916390741,0.017588969094846262,-0.02880656855372988,-0.02972858658009227
ANGPT4,0.053234496446915754,,,,,,,,,
NRG2,0.08537687809532173,0.05353621706659804,0.07331230879381344,-0.017387355217193826,0.013023153840360164,-0.03234536465235357,0.018152719881705085,-0.020921183664533355,0.03882512547019379,-0.016724852986209862
MELTF,-0.01410593562620295,-0.04359305140718426,0.13474747125483624,0.05771514964586045,0.05715620081085874,0.0554950271575778,-0.020291480581815593,0.013105813501698064,0.06269660305936083,-0.013653981667107414
NLGN1,0.05301634265823763,0.0885818742864977,0.014208973435049703,0.038434812730815185,-0.016607395019491475,0.0749451343945314,0.027079587138881558,-0.004468717322288725,-0.004936356162319082,0.0009734815252461744
SLIT3,-0.019361153394719836,-0.018857550219186087,0.01029875185804239,-0.05648197516943204,-0.028342205909988566,0.022543837221650688,0.11173528742216705,-0.0030374849495409914,-2.2328277625217758e-05,0.03160655770926437
CCL8,-0.004169074134110666,-0.019899712051009506,0.021655495815577724,-0.0016473324382599006,-0.01580132262339242,0.08183221083598935,-0.05385884777957178,0.08303724130021471,-0.033918463888014616,-0.036660864390361966
S100A4,0.008132689290756091,-0.01011838001277769,0.059912696699105594,0.057738312584269307,0.002102907821914105,0.026535629918221906,-0.01584493251443683,0.0016788509628140652,0.02345122000867059,-0.08691496177870559
TNFSF13B,0.028537020750986908,0.05802740335821021,0.09815074497355687,0.017931937914519823,-0.04254984524299136,0.045042299875927005,0.08779069655830997,-0.014857336771291649,0.01204230070920585,0.00017532913256244448
HSPG2,-0.031253848307529204,-0.05567341278354023,0.13390987627438036,0.04211424116325328,-5.872536490133665e-05,0.02249409881999413,-0.09104030672278919,0.04158982371898875,0.042760015911978276,-0.07734306279342198
FAM3C,-0.031005901387605984,0.009473952652361737,0.00298377567749314,0.06970962377066474,0.026866108217224485,0.02160293118143423,0.09251500719368644,-0.044229839527850805,0.05456149203674606,-0.008587122411573962
FLT3LG,0.012241612561904586,-0.03712891427293067,0.06378802758042622,0.07832505488466784,0.009579101055792382,-0.043927624491902746,0.06350899197826207,0.011411798397519666,0.03557439292321478,0.033018369357244524
A2M,-0.015347475575823805,-0.05436325363763075,0.029519554421338787,0.04440933729322848,-0.04263610284112582,0.0187090159969095,-0.05786358378261736,0.08699451910554773,0.01638808214931404,-0.07725373852134831
VCL,0.010889194918152866,-0.029733677230853753,0.0327090080840324,-0.009380429869871615,-0.0033228599214769265,-0.009434429168089646,-0.027567619902088645,0.007202044139903047,0.03215413182954822,-0.04624375195797607
FGF2,0.012313742378095615,-0.016169468491002773,-0.004644369955897895,0.0708379535075293,-0.075707115160137,0.05294286894774856,-0.016747143940222507,-0.014672424752228541,0.05006084568030441,0.002602715031346775
AGRP,,,-0.017465111210702162,,,-0.015280715096463306,0.07447673252165816,0.11890454056799332,-0.015499922713405327,0.004257595786119118
CNTN3,-0.003443073874381818,,0.018154056738154182,-0.04946889391733589,0.05313220354796204,,,-0.016553609939700564,0.060644750311895056,0.0217617569207578
RNASE2,0.03974491892846763,-0.0009072702010355652,0.10209149221437182,-0.005727502611377808,-0.048379327513591815,0.04259872419639269,0.08321620724495699,0.015052193869517555,0.025697029435945325,-0.02905577205771555
ADM2,-0.02712778649962169,,,,,,,,,-0.02230619213571869
GAL,0.0024185458675034803,-0.047025642076538726,0.03799537691196172,-0.024490598842217753,0.039508525788392604,-0.00020726839902579047,0.05716056664153847,-0.042007175413562046,-0.045493296362266164,-0.0224866134875366
CXCL6,-0.02032860004392959,,,,,,,-0.04375070033364692,-0.04726290697582059,-0.02947149110964241
PDGFC,0.018610546433412967,0.02929707210370337,0.12193068893276805,0.09147099301691748,-0.010315590151803918,0.004510810640286362,-0.052958596687642724,-0.008191311691861325,0.018424397954843533,0.04346432044801301
COL8A2,-0.050630484649350146,-0.03874101380812757,0.07167421278866719,0.06420330005958588,0.030172795052018957,0.11020830431542492,0.04821932923613062,-0.0089225340301595,0.032373939802970486,0.00653344112785616
SPON2,0.0017514636829405416,0.0548160027378454,0.01600273157715467,0.08768427823208881,-0.016779633498324675,0.00641584950674057,-0.05227472803465443,0.059703810771580074,0.032201178855221335,-0.027285323316119273
LCN2,,,,,,,,-0.045870774685784446,-0.032636549901642796,
SEMA3D,-0.019323499106180926,0.023228995137661253,0.013480917883937687,-0.03440591413535157,0.02257250070186316,-0.027455118338869343,,,,
BMP6,-0.008403804491342325,,0.009446140654760148,0.09223738608552756,,,,0.04423066280151893,0.009664622534278782,-0.032436952888968536
TIMP2,0.04986195954847952,0.0823925641448681,0.04235172552301706,0.08040756843856015,-0.035314065475423144,-0.01883710837454311,0.012388712302219692,-0.013609044533303524,-0.11879206408235031,0.02286683202157349
EFNA1,-0.026011750238007374,0.04497278006013425,0.1293701135840057,0.06266019920015753,0.03353412810115135,-0.054885909258229455,0.14783854327434118,0.07644466593263778,0.013903195677987219,-0.0029954866465909742
S100A12,-0.027869922724694123,,,,,,,-0.023222515712620455,,
TFPI,-0.006650654291699154,-0.005074604341723608,0.08681800260908645,0.07285784570649702,-0.03844005443087802,0.06996706399511639,-0.03330020314417863,0.01221745185933933,0.013407179401432219,-0.03134211478635895
GPC3,-0.03314996125663727,0.09500798558367002,0.1172172724992003,-0.023230259161861604,,0.04743716751766161,,0.005773616982266316,0.06908981293156553,-0.057316936671231625
NMU,0.02759994293638924,-0.024188834619636262,0.06434862489662288,0.07241472491235597,-0.01236033254595111,-0.015393931673948275,-0.002516409805785845,-0.008464745704679049,0.01416095543811311,-0.01042038062544794
SCGB3A2,0.07082353394364767,,,,-0.02360113140306706,-0.02312049318577766,,-0.02628289338654577,0.000772019176472074,-0.029304306392982322
LAMB3,0.02939611536881793,0.040623224661914904,0.022925227998993186,-0.10473088040130982,0.005287808833333036,0.08371618024465233,-0.04599786944257591,0.015654563085003244,0.005258270338871991,-0.010616036481901825
LGALS9,-0.004209573500537966,0.07961264807238777,0.04880424992832363,0.06170304426735304,0.08517576308439966,-0.0033551301806730707,-0.052001773518427365,0.0032911833308357148,-0.0006660551135813315,-0.058734927008992806
VIM,-0.028835671667680293,-0.15816720288156075,0.04677678755659333,0.12068623464409305,0.010225264948999554,0.02852999034943595,-0.03965651234273804,-0.000358680903670735,-0.03977643465397263,-0.09458788308175527
PLAU,-0.017843403372931218,-0.036819078157869535,0.08947513249104638,0.023417451685361926,-0.042240466414594294,0.04196027637080774,0.08582634754518985,0.02584317312592303,0.025810071113464672,-0.09346080707680243
TGFB3,-0.06053956218833111,0.026788377908820757,0.14587796464515856,0.0022194058646693685,-0.009949231584902185,-0.0186519882798583,0.05946576417726512,0.04524896919123987,0.063238723191931,-0.03804327607172356
