,UKF248,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
SEMA4B,0.030586269399664197,0.18027012315902033,0.11118517255659412,0.004872865151466481,0.10895676960132457
FGF12,0.000985809665693214,0.08848721061424891,0.06946773249952976,-0.017639899890171132,-0.0019144600910260445
CP,-0.022424805077187436,-0.1039284366893323,-0.013834984192370638,0.016007304493952164,0.0072097081903145805
NLGN3,0.007180934174601328,0.10289555284948486,0.06173822396698681,0.09986228336503271,0.04627576487661801
GZMB,0.056797287319394645,,,-0.033064967604634614,0.013846978872685493
PROC,-0.02530247536989429,0.06577522013416517,0.01212573300461195,0.005239326252383433,-0.03310956796973597
TNFSF11,-0.012562639280420698,,,-0.04049868805947621,-0.005889645179033659
AGT,-0.0017989049322069445,0.1598487473470727,0.03469658036258347,0.12402295657406606,0.061439576891359635
PTHLH,-0.02149876001820851,0.06007297013270447,0.032219193302913555,-0.04901202806459095,0.09217362997292516
COL1A1,-0.009863941627423356,0.11246483515870198,0.057789643248748544,-0.14929268105490254,0.06119892264829917
LAMB2,0.01761705576137745,0.015354259226562066,0.09409144986366097,-0.0636781420918843,0.057008567346147176
DSC2,0.05330340805542699,0.04934056852582887,-0.01421860438647711,0.03826119115759306,0.018548147302355544
WNT5B,-0.026319582150480594,-0.06829225147777138,0.05870379053724871,0.08194838422675911,0.06709630224857205
LEFTY1,0.10830345098232,-0.09073552235303996,0.08668415031758142,0.06318120596729704,-0.04585581904535472
FGL1,-0.023759710105519985,,,,-0.02287050299901331
CXCL5,-0.0030614142991213784,,,0.052714031288258786,0.052765875809837964
S100A1,-0.030346606820162526,-0.015158019723587879,-0.037943709217593866,0.046516541240006475,-0.015923246071050706
C4BPA,,,,0.017513615688473917,
NPTX1,0.014315722968540728,-0.07140192714900105,-0.026860459791681467,,-0.041327839087363274
TGS1,0.0982065237459827,0.11383781570034024,-0.03279403274661078,0.03518797976465446,0.0077255078325645914
SST,-0.020457664901730212,,,,-0.04671563589832252
IL34,-0.03765592767515358,0.07863931896775073,0.06919528644161148,-0.017057299132835983,-0.039155474035785266
DHH,,,,-0.019817717412626657,
XCL2,-0.014066501271327319,,,-0.014006564447909792,-0.04134389259006265
TF,-0.016607636951886717,-0.023053634856447514,-0.06451143045419681,0.0013541183920149165,-0.061763048659341256
IL33,-0.008119220004278812,0.025877261129375995,0.06957411163864707,-0.038453885146090314,0.04057636695768499
RBP4,0.007308739988215796,,0.04156713995103467,-0.024742461760598328,-0.06849684707521886
CCL19,,,-0.06441593817879775,-0.02565267907299932,0.010608094273605961
CCL20,0.03339189777925259,0.09129031800838396,,0.07988707256870801,0.07781300212156979
NAMPT,0.02399331607047776,-0.03922212389840096,0.08336535959287955,-0.1141617107750348,0.08754582151339946
