,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk,ZH916inf
FARP2,-0.027928229501173907,0.0852998293967174,-0.02278150313412495,-0.026881801043239176,-0.08420313464994957,-0.010824727926804459,-0.05097780509324513,0.0647496555230398,0.0033072330657925465,6.474068615703841e-05,-0.08116093352801113,-0.006260784843765139,-0.02603168527544065
BMP3,,,,-0.020690452445530385,,,-0.03601539075436918,0.043641980817566414,,,,,
IHH,,,,,,,-0.018691909248580815,,,-0.02406084082707611,-0.024928293905566376,,
LAMA2,-0.04487280182296898,0.10928867452044536,0.05216135165298692,-0.0071726690775274085,-0.10235795790385663,0.0007163121020471216,-0.004405417266032015,0.0656721813103568,0.006119968588210375,-0.023995953413502177,0.03799242483617912,-0.008685728920494228,-0.056417840008373375
SERPINC1,,,,,,-0.012914970416057004,,,,,-0.020435806296380386,,
NRG1,-0.037368750288162514,0.08806069526226715,0.009889353242436305,-0.026853400804419274,-0.016166124498747256,-0.03966421601576175,0.006194770470888729,0.020580619517260933,0.0282978528171223,0.018285188296418387,-0.02360716727275549,0.0247390052557359,
SPINK1,-0.05067463002949291,-0.0645930690815592,-0.019745390949781907,,,,,,-0.011335439220612177,0.21112153723798793,0.2025982208751496,0.03534220721119979,
EFEMP2,-0.058728623735363375,-0.048054645199665985,-0.050635352310064934,0.002095229766746553,-0.11156930020813739,0.05717603052743349,0.057301817820119706,-0.018799613665928836,0.015635080384023732,0.08447617861628023,0.09421404236795103,-0.05193498758895321,0.11197354780111572
SELPLG,0.029658683893587477,0.1393789458040376,0.10168225230776164,0.007862300444635394,-0.05541863745174733,0.014394126792069332,-0.00873769143742936,-0.00839762531465743,-0.06637318736359822,-0.07088435348989663,-0.039180402601198414,0.015088001707788143,0.07581502398521249
GDF6,-0.025322874249923064,-0.00150541710178629,,-0.026464239100465806,-0.016544920468725643,,,,,0.011611127521310117,-0.01927349833686148,,
HLA-E,0.01375382029441612,0.038240355882218025,-0.023868856748117968,-0.043002777669788946,-0.13302589029240516,-0.08575120647667071,0.002011765995193097,0.032282178281169444,-0.03610640644909387,0.05219104787061454,0.08749822075012428,0.06824475095123413,-0.012980866279243271
PTN,-0.017766194680028588,0.0971232636500852,-0.054731766699927485,-0.06016885939463438,-0.15000450177551658,0.024230938654352482,-0.028355606812036818,-0.042086475115531784,-0.07312344046441047,-0.10591030488458049,-0.07330539418055174,-0.07454193328811926,0.04504072065796448
CD274,-0.011304701152204735,-0.045013903434568986,0.036160271516272546,0.0231353504488596,0.024869359216452783,0.02454121693086361,-0.02082823961426053,-0.00972927040593957,-0.0037937534431613782,0.03851533433407938,0.0028867426505623283,-0.010399072280660041,
FGF10,,,,,,,-0.019617909694395707,,,,,,
CD14,-0.011378653504971825,0.05480220108267951,-0.06678834861218341,-0.0772878676468048,-0.11331842021539201,0.017161590231127836,-0.0636609862486706,0.004911807237691944,0.06170535816974317,-0.08557278405157241,-0.03245722831120159,0.004112605846069702,-0.09357481982449006
SFTPD,0.05713246983327257,,0.01746352959669838,0.06385081352970698,,-0.022166776768697438,0.019950057763400336,,,0.05014472369124021,-0.054588565487074886,-0.030676379155988018,0.06818204043295228
SLIT1,0.12874873611353269,0.09695282593284157,0.06363735420816063,-0.040943908332714316,-0.12362588333336315,-0.03394603637751903,0.004918890847235278,0.021331270977742314,0.013801955237845926,-0.010458958156843176,0.008158005393524988,0.012029129741207468,0.07078453834709549
LPA,,,,-0.013261450164247644,,,,,,,,,
CNTF,,,-0.011041540473650267,,-0.03088123445492927,-0.011008957605789026,-0.01755899790015753,-0.028290140055698895,,,,,-0.013714938768420431
BST1,0.011579752338427864,0.0019370542048771568,-0.008747077216069316,-0.021354586042992302,-0.09558828261273701,0.042300610635987695,0.037642452716985554,0.013878649036796194,0.026191773202663814,-0.06314982118087163,0.02526984604406164,-0.014965666629838547,-0.043191654617715666
AGTRAP,0.05151113084493547,-0.04785948527446052,-0.058925899592654624,-0.019244777714367885,-0.10523089872265566,-0.04887332346514312,0.025611781345395098,0.024458119609679765,0.0002602229028935596,0.021746275542442833,0.04899233336788496,0.03799069497869992,-0.034158601908100786
LAMC1,-0.08139456520881752,-0.020860493958166186,0.01643955708808924,0.004542123762179243,-0.10234157661097303,0.002044847829180792,-0.02793041856130929,0.016473572930092925,0.023951855274635496,0.04737940922520121,0.12436278629235605,0.010445956050123308,-0.07278492982127162
COL6A3,0.02244236827800107,-0.058564008502501264,0.013138661778726577,0.0145691912129134,0.016670632527839867,0.02672210788367294,0.024220470926972562,0.12290293495593746,0.11362341702898703,0.058599119135210466,0.1012609964114143,0.010171624058277201,0.0870548028441839
FN1,-0.10764610249925124,-0.15673634877786832,-0.08224545697986387,0.019016345268093548,-0.10821427335559697,-0.0004534972297808223,0.011065627840363695,0.08339077604408184,0.020091802074403517,0.14230755016067437,0.16673087062651518,0.026928721469178532,-0.03591546398347774
MIF,-0.14271665340866618,-0.14686604477841234,0.03758000018174997,-0.021345272322650467,0.07816943792337157,-0.007172501460828439,-0.045743824510425524,0.00046001764271258607,-0.04948452034152066,0.05628791922403933,0.1566205297755529,0.01650150099653384,0.01663485107674363
JAG1,-0.10759216623487963,0.05624519167381758,-0.04701315795361211,0.0033027749325143236,-0.11066703140926133,-0.028575875613164523,-0.03509709682518048,0.08972540618400175,0.05839530552110165,-0.03195525830430809,0.0533692888576331,-0.0017160066094737193,0.07164639710926318
NID2,0.14332293195318205,0.08235864415252887,0.004562543091119754,-0.016615514744982823,-0.06691254766638632,0.0112936460513399,0.022175257940239855,0.11778608152061956,0.0893244160088072,-0.051130934921056456,0.006259954324305896,-0.043512158355012764,-0.06600036946061472
EFNB1,-0.019048564467830306,-0.00406637631380603,0.04670948011003785,-0.0419282197386886,-0.04509077782423358,0.01035298668704034,-0.018270712917131293,0.03385490639336002,0.07668201775136095,0.039558591288552554,-0.017186223697021392,-0.06317685388967438,-0.031929335941277816
COL4A2,0.008613919742962536,0.0020208016825108213,-0.007889238417262147,-0.016780837762783576,-0.14392602051288222,-0.014750224751343135,0.04316894013623973,0.017671276274189913,0.033152395828407066,0.013930179350824098,0.09786551752423786,0.00370036239199017,0.009703627725310969
SPP1,-0.10923364537688939,0.07002717004705342,-0.08390585484369692,-0.08083926852310265,-0.19684827667941823,-0.016374350923156186,-0.018305589178233224,-0.02963989787274207,0.0441030702337935,-0.02611524349184006,0.007644220106349445,-0.03481296699039767,-0.048401568012724515
PODXL2,0.03203863852951914,0.0730508886698556,0.0047582010887973186,0.02283602806530149,-0.03192543875801955,0.020805666717696344,-0.008537871702212974,-0.04903760967997216,0.03784662540340346,-0.003678841125001285,-0.10957852894705562,0.015827225460706463,0.0689383906317081
IFNE,,,,,,,0.05458523285782679,,,,,,
FGF9,0.19603024054556084,-0.030095328351231302,0.17177275978414408,-0.008505060349865777,0.08441008011839266,0.13010850698033713,-0.026593671149313,0.03486043679199829,,-0.04165593607522842,-0.06397424799703848,0.04914437591563515,-0.005173411650058422
ITIH2,-0.02008088301083966,,-0.01682811176552233,-0.021091150727237044,-0.030068926524900435,,-0.034630142854464606,-0.03223738231918087,,-0.017835018290997297,0.018096383432522272,-0.056448795464696375,
ADAM10,-0.014763623123055281,0.08253130189246002,-0.028203971412791056,-0.0593590550146666,-0.13274131970221814,0.0012461719370844846,0.021620703226435344,-0.008492641033204922,0.047759988867446826,-0.0035688577103547693,-0.03694949399884377,-0.05213890512563039,0.025537441155062512
CFH,0.031831450841728635,0.10908897506687806,-0.027083619897362694,-0.014644978665280648,-0.09426376004463935,0.018471441108730953,-0.014784138892530753,0.12085072707285559,-0.00596085974749408,-0.019362059725210976,-0.045438966847241115,-0.06638809943184777,0.023208355476044447
COL4A5,0.011078074067170061,0.10768454532415452,-0.03294892275882901,-0.06873486398103101,-0.1346858766345569,0.021748829501819337,0.00109078686584682,-0.037492268353681794,-8.779911070564408e-05,-0.04732569492017345,-0.08253884369717417,-0.0031742896788502996,0.11042290580959406
LTBP3,-0.05066990831343234,-0.028958001725192372,-0.011512205689736028,-0.03340898473255104,0.002553340379601427,0.02213439988659059,0.05115861173029513,0.03805722727750035,0.007842511613197323,0.049415925109184036,0.1379965383638078,-0.020963532104227748,0.11199987780706246
GNB3,-0.055533736212858995,0.018270168208991532,-0.012467616728660666,-0.04391435152390379,-0.04866582469134838,-0.012852425016892663,0.01888177528597527,-0.04134517408826719,-0.014015670908944924,-0.04022317044761524,0.005247300760392793,0.10670130568779419,
COL6A2,-0.07098008917579202,-0.12187263381469714,0.049863595411126,0.042410478681829115,-0.10518217277419292,0.046608215374928874,-0.01317194716483087,0.059429201599779866,0.08404425226557496,0.14149119446354919,0.1444322367205686,0.008507613289883946,0.023621363174240156
GDF9,-0.049773947124372345,0.03469834755468474,-0.036373370784133094,0.03082085963439429,-0.043630025290114866,-0.005579285476445411,0.015786051264980783,,-0.03826415915083233,-0.01332958743953305,-0.04919320309111806,-0.034823453563565344,0.035667500401409195
NCAM1,0.08447835795716914,0.0382170595742894,-0.0072283654979043615,-0.08761160016248684,-0.01582244144736867,0.0376240796967629,-0.014199845777030672,0.07678292532555543,0.04534125123495487,-0.12445596341529944,-0.103451140117061,0.0077285849178387565,0.07582284122897562
APOC2,-0.002040369465276138,0.07663067103572271,0.028153886856278152,-0.029629019715041824,-0.0432660549704188,-0.0010231619346693654,0.013538960439157128,-0.0539799128174712,0.022687441530803612,-0.0342522522411747,-0.07875461887258954,-0.03024417880049001,0.02026430471069368
BST2,-0.08323830835363355,0.03698053671739616,-0.07804846547802116,-0.02262982657082665,-0.13023889526582214,-0.008837677591457175,-0.01595978195990059,-0.09248213023958271,0.005775158969768547,-0.005827018405324243,-0.03965473503315968,0.022615694708473428,0.04106528236754865
COL5A1,-0.039351037783181594,-0.07689311963823127,-0.041519933044264726,-0.029975567783064188,-0.0200687018419044,0.06337969924846644,0.050627536878936605,0.08294248645379612,0.07676246281280724,0.09717706510048711,0.14602242486141084,-0.03154120759829625,0.14410459094885275
CALM3,0.16868559522739926,0.022887518077787335,0.09801966888242633,0.07450509348724398,0.15912593170345074,0.03097515689322679,-0.03872007788773738,0.020029028934860853,0.016685728812978078,-0.1419035323172194,-0.11445328999884245,0.01851728099570782,0.1091131945669012
THBS2,-0.06215116460320365,0.018846396223635136,-0.06893278838083981,0.015112039249253922,-0.14012049798514117,0.06529264051028155,0.00647623819687199,0.07945973077831234,-0.009638391516692662,0.031394172351730545,0.060717242710497055,-0.06863773038793579,0.024125528508102425
SERPINE2,0.08964810286832792,-0.10719983260730419,-0.08347680001948136,-0.0063476966550718205,0.07193937430968136,0.005059826994735631,-0.013861353467498677,0.025259088657522945,0.036850152258245034,0.09388627903993352,0.06317989748345867,-0.028498210788756015,0.08744344401063531
EFNB2,-0.08496712340876127,0.08088791358348756,0.1078447370984171,0.006335759921738572,0.023424521593375314,0.03392461025645035,-0.03468734015035385,-0.015399998134357332,0.02434504962326181,-0.010115085315379647,0.08288869327882319,-0.046502135831904774,-0.0034589646423531743
PROK1,,-0.0040891477518560735,0.1394579522111837,-0.019157682526604873,,0.012911006553721719,,,,-0.01838081403773566,-0.022559521393051736,-0.02512226688471779,
LACRT,,,,,,,0.020214670057585413,,,,,,
MMP9,0.017386432655091443,-0.0738767429599456,-0.024722846122782423,0.02751723579073338,-0.07967463923849907,-0.018383345518623345,,-0.024656547635167923,0.0445863419179811,0.18123215369760656,0.10472480636401223,-0.07953560897915175,
DMP1,,,,,,,,,,,,-0.021313749581615745,
NPPA,0.09740125595103273,0.042448552989733525,0.08952556605237527,0.013471385377562208,-0.0005468705243758444,-0.05450279843194828,-0.0383221713676163,-0.016351527739007197,,0.005488717889053866,-0.06256586346859523,0.05432224466803649,
APOB,,,0.051792049655088934,,-0.023678095801710177,0.02819750778593155,-0.0027381843310426805,,,,,0.01626916079322469,
C4B,0.06967550726120003,,,,,0.00503835670661735,,,0.06281830137927914,,,,
NTNG2,0.08054181133670614,-0.029487663533610767,-0.023754227404694652,-0.05148187707491137,-0.012752245857586518,0.019370116210833222,-0.022052859508258395,0.019092283652778822,0.07258457182441734,-0.05949494839820755,0.03366193740249289,0.05101771701101623,-0.00662820143616219
LAMA1,0.009993227190310894,-0.03540928021645864,0.08821605558359906,-0.044292295455622376,-0.11426224628331519,-0.01578917053886724,-0.007758558844002762,0.034225045608167484,0.0521182142009019,0.002536070938341174,-0.07498331916373585,0.0026916160211672485,0.0028250505919523777
UCN,0.017730788430004894,0.027667740551159548,-0.044250122238325126,-0.02431992781884711,-0.018675201213144806,-0.01359033432110961,-0.0028743073403739595,-0.026825182480138286,0.12799635639882476,0.03170005847159758,-0.027258612725964797,0.015969945487150264,0.050701411353343565
ARTN,-0.01563580057933283,-0.020301561455729228,-0.013097215306904183,0.049234075639917316,-0.013335240416966107,0.05584248219942407,,-0.02124193339730092,0.08284954138196868,0.004882801849611785,-0.035542904420007335,-0.036229791029160824,
PDGFD,0.04326824322629808,0.0860439486043033,-0.026303924136013047,-0.03428671146198801,-0.05062102959567312,-0.028010263929918892,0.014915881272821374,-0.019928049373489673,0.02396793087767709,-0.018345005130109438,0.009872705326440842,-0.060662470092521244,0.039328221390288756
EDN1,0.13373000825492282,0.015198694714599783,0.06509455828150879,0.006529430889228062,-0.039387034773060894,0.0151667143661724,-0.029640714295397358,-0.03220603669272373,0.006238015007113441,-0.005201318413798212,-0.05089172241328479,-0.011190015402996606,0.08291464681481296
ARPC5,-0.15698817204916934,-0.04740049768314482,-0.022484116040467076,-0.009683750739116778,-0.06310430104582884,-0.003537769466580231,-0.00454364404937237,0.07392214840580626,-0.007765156231285418,-0.01305816203519755,-0.00788501168987986,0.012031455478165639,0.05334312155220426
GSTO1,0.04009982596599038,-0.009052993599834084,0.04023567082487742,0.051708982997915015,0.15532739848160027,0.0110187299028829,-0.007541860969110906,0.028442988689574733,0.010428894815134829,0.03189389756539513,0.09781266142641856,-0.018989065067744823,0.06449291052097833
PROK2,,,,,,,-0.029959446731127017,,,0.09509017561528536,0.013192983096285457,,
SYK,-0.005893698994326286,0.008124178941340909,0.010375883951305735,0.019059748811574052,-0.08153650640139966,0.008140314198189728,0.008864139002897618,0.0077781896203868665,-0.01491058073058052,0.022300152120128054,0.01929684379143734,0.054498397610252526,0.003914524667295321
ST6GAL1,0.06097292777421506,0.039391302234682866,0.03351319868591759,0.0029755091272965477,-0.0672693613937677,-0.00018448417019166453,-0.027752203553087152,0.08578268780248692,0.03486846368969804,-0.11006005137348611,-0.13469724526705,0.07193326009302753,-0.04348755950302725
WNT3,-0.028238528681296098,-0.0636167430037412,0.05997408500469742,-0.03403557045017095,0.12586348546660495,0.014097199911072274,-0.03487548833221863,0.04470329966569322,-0.04531834587668013,-0.0070893275411690205,-0.040060541521533585,0.048373562649210174,0.10695312618389831
HSP90B1,-0.12123699827737915,-0.059737320049332375,-0.10051640403647215,-0.04682002455274452,-0.04053875973213897,-0.002813404123208453,-0.04387339718228275,0.022664892177897692,0.08081860714494071,0.1253556242621542,0.16551644122217538,0.08067908946998949,0.10873467673847748
ZP3,0.04065645154041311,0.013866063267073628,0.05231369197012125,-0.027324995360438985,-0.08129451720979329,0.07325470396750464,-0.018332994967048957,-0.01894009940386365,0.08595562895401458,-0.014379731559673663,-0.032558205250431335,0.01900128166868728,0.12415549386577483
NRG2,-0.009038258280037202,0.06151836451218444,-0.012151830739502023,-0.032189065755088724,-0.03470735870448016,-0.0046839702744526646,0.026905575452898248,-0.024007076511216745,,0.0013228956229089054,-0.06183850670598056,-0.053233882682017356,0.0020114431080220548
MELTF,0.00702633198772127,0.06713254284848047,-0.023190328675791374,-0.04747121413343124,0.025414063840268,0.012122642478916,0.02880437868606353,-0.0006654633868569949,0.06119791725967717,-0.0025309983669670826,0.16568168837200362,-0.05223425467273075,-0.06555825109133012
NLGN1,-0.005635223399569142,0.11849545080738048,-0.027091913594870176,-0.06287021424451625,-0.057863015579195314,-0.050000783372746105,-0.0020198451283251475,-0.03649296365423338,0.032844102128761626,-0.10319334521800325,-0.03250575884843108,-0.07538304165422528,-0.028708203785551598
SLIT3,0.15004440539859837,0.067755391790137,0.09215273725164146,-0.0009440070676422942,0.1591833732026064,-0.03784646368415181,-0.008745289810780345,0.05538426500992727,0.09537885791819889,0.023495600128744024,-0.04763122367370655,0.07343770877148835,0.09298018339608911
CCL8,-0.04922805382051882,-0.026137770305945336,0.009850952157679066,-0.02287893318969964,-0.0308812351254504,-0.03163315393781352,-0.016543272517388213,0.03687563200899705,0.001417131606997415,0.06594882243465891,0.006847166446211459,0.05741758354406095,-0.05164853689844697
S100A4,-0.10483353413061602,0.06881003166416771,0.026368599308480623,0.011049903325507412,-0.16443608545779606,-0.010252672094521265,-0.018329761549901603,0.006207342326203311,0.09304654206482779,-0.03627775797704375,0.002034471937388526,-0.0308021409321162,0.12984809916764076
TNFSF13B,-0.09464992728899542,0.04166997800511998,-0.028588059882986443,-0.03673687430748213,-0.14283366953733467,0.02424121571914583,0.05347883397549983,-0.0014918575461034234,-0.012952773707270288,-0.10610441543110889,-0.0751850962722634,-0.031477269903662654,0.041873153687208516
HSPG2,-0.02794903459013501,0.0032604348584010317,-0.05517593085826965,-0.03382992606431248,-0.10671615685283371,-0.020104103680485368,-0.009335275139818697,-0.03354909774448549,0.04633320729450842,0.08135555413174968,0.09916047427313007,-0.014173179591903284,0.061484940992024756
FAM3C,-0.049793788004285425,0.015111994635334285,0.01999816174188254,0.013111646874317243,-0.10822842167909155,0.010131239786982332,-0.017992362049756707,0.027159611542725254,0.029159159853032534,-0.042691362632889154,-0.08923081588448839,-0.09328288092066489,0.07397736685388723
FLT3LG,-0.05745208006250344,0.016663828126443094,-0.028691743065066697,-0.012859588882323306,-0.07230040943766028,-0.010887921361407283,0.010225408886436037,-0.029435347146901866,0.041501312195216744,0.020089431685932576,-0.011784912922518478,-0.05309052377182407,
A2M,-0.09733350737219428,0.013600983790498768,-0.012305951569092179,-0.016015878151273238,-0.1326153534877401,0.03586566235847872,-0.016132943122922856,-0.017247874398600514,0.0342541093808397,-0.1330077376737298,-0.006357520007789564,-0.04196237395520592,-0.05922274627546758
VCL,-0.042817218473559626,0.026841956009926133,0.023091117703996918,0.0409503159506341,0.08080663438367315,-0.036668712528462405,0.023444139486667525,0.04207107122007887,0.07372007173252994,0.00014281062631731924,0.05097420884629664,-0.049013799206899196,0.19758286664106056
FGF2,-0.11538169567192814,0.00807379887212372,-0.035170646756702506,-0.01698756285160609,-0.034984865845875464,0.01110931701725615,-0.013233282152582163,-0.013271572435883255,0.028699052283443296,0.047205632469347406,-0.020925948487667996,0.020884971059010198,0.01910580819801047
AGRP,,,-0.011041542327926666,-0.013858647185891889,,-0.013050569105672203,,-0.015882598804302702,-0.027058420881187966,-0.018937602824738053,-0.017518562272615116,0.007517046024716793,
CNTN3,0.19124471323986378,,0.1554713880830627,0.04183492757667533,0.22737172394897814,0.0003628954174671351,0.0006081620653103217,-0.06263066578496237,,-0.08958356395368028,-0.05528797598424468,0.0208211159893412,0.14340511592282762
RNASE2,0.02024635676503539,0.05188668815649736,0.04115882478473025,0.005032902938078057,-0.14235915779147548,-0.023167058046377087,0.10136623930051371,-0.027512510820325353,0.02078002617300913,-0.0872244906322069,-0.036052268784645555,-0.03606265580247596,-0.0049683460958445105
ADM2,-0.049045163406971695,,,,,,,,0.0008549906751465824,,,0.15341345738647708,
GAL,0.12520155863653132,0.07157218139869158,-0.015324713503211124,-0.046155227986615255,-0.014948816887822956,0.013256771404022719,-0.011558555438646945,-0.04057428731936294,-0.03153136743299008,0.1269566338181633,0.13709628866687465,-0.02650862661135923,
IL36B,,,,,,,,,,,,0.009609674277780178,
CXCL6,-0.026255053273634497,,-0.011041535999204544,,,,-0.021491257233768386,-0.01953825498438584,,0.18880157357152613,0.1329201602776443,-0.04247331961813798,
PDGFC,0.03326061883310481,0.017523328650755066,-0.05304150188592676,-0.030307054220023805,-0.07312492329344182,0.04769515967837618,-0.04104930254599652,0.06645825116876085,0.05044155735043083,0.051646887953212206,0.08890625322476502,-0.026416698690760864,-0.008200789272857906
COL8A2,-0.007103081005417108,0.017428591905084494,-0.03667371177495035,-0.028859345278932625,-0.10275266023096337,0.06448391781289159,-0.03665795236288212,-0.05505719304550708,0.013848589655366199,-0.05428829607236476,-0.04219725508232593,-0.017585861179948793,-0.04005205358391068
SPON2,-0.015225531910025103,-0.06669526295610251,-0.036923414149405975,0.008550866040468175,-0.07403829744035566,0.07353063157286457,0.03742982685392475,-0.004840063275392946,0.026990145510732227,-0.04152380379144362,0.061891503229054866,-0.03392064707017626,
LCN2,-0.02266752091428905,,,,,,,,,0.13185743076934334,0.04462515319353873,,
SEMA3D,,-0.025473608692289262,-0.044877060968515584,0.032632609734811434,-0.05168555855697371,0.07436994593516802,-0.005015298448832841,0.11854581478756193,-0.03340717897828593,,,0.005300788752148346,0.16933479543375027
BMP6,,,0.013579727383407986,-0.018121808592445807,-0.026284414894016384,-0.011924908185491963,0.03743357125908684,,,0.017507319891443822,0.018471968626579436,0.029493059352266877,
TIMP2,-0.008657388124409403,0.08674584488098099,-0.01883046002123959,-0.07708595744165299,-0.16250078400738643,0.047626091241364694,-0.03094675186176034,-0.04351830405657259,-0.024870849750615594,0.11149357787485269,0.14066861865867833,-0.012794522889213893,0.04728605174962213
EFNA1,-0.02633922292344995,0.11802810598379374,-0.054405979672668824,-0.003659201743396537,-0.12361621993122612,-0.04184844246738799,0.02966456072166326,-0.07332889070453243,-0.010123146688880808,0.0034815177528766273,-0.04685882316926077,-0.056413737214852135,0.04036696793455178
S100A12,,,,,,,,,0.0026501382179009467,-0.020266501874209326,,-0.017629828162711483,-0.05164867951909691
TFPI,-0.010054748565308875,0.05985864100669581,-0.03043733990039607,0.03838207188873832,-0.10134437012130554,0.017994227041003053,-0.019810449787020745,0.05851543697622552,-0.01389763607198174,0.1157303539551981,-0.028107132089285884,-0.005236192326080317,-0.05164867001101682
GPC3,-0.03235534485127622,0.11752100923885259,-0.050159537511830124,-0.0365019296612189,0.012753489288563478,0.054560578876735225,0.056632620420798765,-0.017032485590733008,-0.007210083230077223,-0.0548491894742713,-0.05028747431888643,-0.072913422861414,
NMU,0.08872148930777735,-0.03177142471388062,0.022069853532404357,-0.04238296599856469,-0.040422991997360394,,-0.021815749048131217,-0.021604331731977094,-0.0509859703127628,-0.020047195972431577,-0.05135792151064804,-0.04313406960797268,
SCGB3A2,,,,,,,,,,-0.022937321462919463,0.050530732248858005,-0.020575941970396184,
LAMB3,0.015452491966142025,-0.0039048513371202423,-0.01626764779604889,-0.006789747631170369,0.2036173911147158,-0.045692283293498524,0.041023304660067275,0.1005481930489933,0.015964588541720455,-0.018984854585986775,0.033523072476637494,-0.019895275360204197,0.026810471348964644
LGALS9,0.004850100472017979,0.07394403945628518,-0.0060751828256467195,-0.04385311204742853,-0.12661451030000392,-0.07331718547242834,-0.0014340471326736144,0.059174251935969965,0.012606655751191475,0.021157677810492718,-0.08031917358696115,-0.04499016340353976,-0.013819674397806224
VIM,-0.14110839312799453,-0.11562905537521974,-0.0008958073936275718,-0.048294227819963,-0.13317665015748031,-0.019122839947536625,0.0025831722059402474,0.036693178118724225,-0.00021314823198582148,0.10823590292620379,0.15348965327068467,-0.04216885534106082,-0.05067827069385093
PLAU,-0.07520529762246748,0.042706631291520046,-0.01703364385329158,-0.0402368447188053,-0.08139892919204822,-0.005742853545549878,0.024455004151930016,-0.006319203392818713,0.11043802383281008,-0.09122648248553648,-0.010058998274990854,-0.05548627249967455,0.07367383296265985
TGFB3,0.06887219825461766,-0.04581665985556231,-0.035889843966626346,0.05927846785146814,-0.08695688529074198,0.03275135420661373,0.00880628275181462,0.018963717282782594,0.032899522788495866,0.0278003300653463,0.08372039042416966,-0.04760865601948679,0.011998941310874462
APLN,-0.08720076133822627,-0.07248932714671082,-0.10313726141499154,-0.04191886130105026,-0.12622609474227875,-0.00386635418909635,-0.027942075079729258,-0.01959369766674694,0.027823031674788657,0.08711043491745178,0.012036622849573079,0.01128703052068458,-0.053056559775732454
SHANK2,0.2727891176285043,-0.045448898909110184,0.14725750677671498,0.09763307366633886,0.16604093764857702,-0.010465557907781971,-0.01553819795001119,0.09862716349208452,,0.006795505985535926,-0.04086461681574662,0.08597457490520566,0.035778329467816034
LTF,0.08502192836302705,0.036091925658202906,-0.028935883976782296,-0.022631107174039277,-0.1134987762018342,-0.05512457129360458,-0.025428766402819773,0.013639746510459783,,0.036809600610018874,0.02996631392828027,-0.0021885954091282887,-0.019588839425873528
PYY,,,,,,-0.014825927838772304,,,0.021005106742687515,0.22282894673453615,-0.025133533353096257,-0.018751063269645055,
PENK,0.2541885024565623,,0.1797624240997153,0.04772114287414555,0.18554214892297288,-0.00013127747514510207,0.018035834953639435,-0.01474429139823182,,,,0.013331005530916549,0.16497200000555198
CTF1,0.0002974330036729845,0.0228767123569447,-0.02056474566265791,-0.016949003148981203,0.008315217095288452,-0.013314300755914102,-0.021085456540228007,-0.04539057421228983,0.00830858220234401,-0.006379914005480834,-0.01632478665635819,-0.022343013239351048,0.03353303970473382
COL3A1,-0.016053762557535264,0.05693573653153211,0.0033989779367193346,0.05796314497530183,-0.1502871131368474,0.020316751042192913,0.008706499773501686,0.04152303259900653,0.008155322333603077,0.03766411483046341,0.08450103784940036,-0.03417999252365652,-0.041332143794651416
S100A10,-0.1720550030644321,-0.08425667757191899,-0.09351502285719723,-0.08360616440223746,-0.12066948426490602,0.01642051898913301,0.030532338886255873,0.017996712598443446,0.06438927238240813,0.07553845781079561,0.10399846328530783,-0.028590148224761615,0.04797975688031281
FGF13,0.22552441634252623,-0.03222371825323058,0.10321450096239337,0.04318332313516053,0.1560158494573312,0.02705516385084466,-0.0202640730665929,0.0166428598955232,-0.020910843863721235,-0.04483249128602322,-0.06321071407445476,0.019205578543155525,0.1164447171636628
SEMA4A,-0.016698446692062885,0.07631076801033097,0.03332172937674921,0.04479875712136814,0.15000193055192126,-0.04455580965810674,-0.010281629740005722,0.05173773763369701,0.03891015207600135,-0.02387173583934048,-0.022412701007994213,0.04892121945464698,0.28394190172799083
EFNA4,-0.0290584237579482,0.02071079169159158,0.004850850275784827,-0.02580322503402101,-0.07614969878570463,-0.007785916211710725,0.01619433041743823,-0.028717887541010956,0.09099824615036002,-0.01062479195652065,0.02772244344036146,0.01724929621888547,-0.02604154269719111
HSPA8,0.07774937260317091,0.04322769195337198,0.11650776300426449,0.06822106819086016,0.051438706997331066,-0.04090387132013843,-0.01967234548882724,-0.09024823533408763,0.08650846487507662,0.012033040279741426,-0.09402316924421347,0.014389275209189499,0.05973803312359815
NPB,-0.030797492048590773,0.013973819765817061,,-0.021744437504691416,,0.013188056720667354,0.08776805227364033,0.04857252654621595,,0.009058821832875551,-0.06574135515346098,-0.04529898399287405,-0.08605767235937005
ULBP1,-0.02996403254194373,,0.0587933113493496,0.00018324715884100756,0.19069965971369993,-0.018185922717199914,,,-0.028549974239055635,0.028216621537991475,-0.021403833546393233,0.020252291062646522,
SEMA3E,-0.016333204688846564,0.08535741253315748,-0.05472087979803788,-0.0298272824142499,-0.04800526111141602,0.03927159802119718,-0.00267100112414403,-0.018831094799398224,0.05233940926456657,-0.03911105215714363,-0.05534195201890065,-0.038852366737792014,0.0913688893548093
FGF3,,,,,,,,,,-0.01725960373208072,-0.0812624704489734,,
ADAM9,-0.07855566081067081,0.019656361236767072,0.03817437014279201,-0.02961276010368223,-0.13379474517649134,0.06898986729554123,0.04020607057178624,-0.03592795667332261,0.012401778179590853,-0.011051653066110022,0.03860981147650538,-0.05970265179267828,0.08787863153461203
