,MGH258,UKF248,UKF259,ZH1019T1,ZH1019inf,ZH8811Bbulk
C1QTNF5,0.029060312707571853,,,0.05235910593894013,0.031209528203405328,0.14712089784623109
RLN1,-0.004393269849615478,-0.009305345911982699,,,,-0.015636905883597372
COL4A1,0.06314422100461814,0.09062499751137802,-0.028761302996179412,0.013705324553588935,0.06270059214856549,0.06747570293336635
CCL3,-0.0016958380755600307,0.08544268261124875,0.022342015457776004,-0.030202175739517105,0.07051219659330608,-0.04751103322954237
BGN,0.02317432347356874,0.04978116402159781,-0.09153368804458195,-0.005410297643123802,0.060320146251041755,0.04406128630567685
RETN,,-0.021785886221110697,-0.05145542850807517,-0.07395116360721271,,0.03740038478859908
S100A9,-0.010609203583174283,-0.05620852117616369,-0.11001318442071199,0.08683852619924495,0.001146166873249732,-0.10811711927778775
HCRT,0.035139394118966334,,-0.008368914356308547,0.03806619805129567,0.0692663164125258,0.043477525351866726
FADD,0.0240909862191979,-0.02138964335835879,-0.00922124324619424,0.01692328166602141,0.07074003126221885,-0.016103777945404164
ACTR2,-0.007643462095542719,-0.030410896590114988,-0.007082030469642518,-0.07245900021221545,-0.08226758698805527,-0.07135279014504588
BMP2,0.07918832578926398,-0.025967678185364534,-0.02836252679504702,0.036385569943019024,0.019702760567243027,0.014588419139856432
PDYN,,0.07478513785872702,0.019821891191088608,,,-0.016198641446073497
CD55,-0.05345942731519272,-0.0289010930790426,0.04513759243723583,0.041043017148126144,0.0033134519272011147,-0.02977032879606464
OSTN,,,0.036383422616188064,,,
PDX1,,,,,,0.13251735232789505
CD6,-0.03592471240136158,0.010724239296599582,0.021086179554835886,0.07177731039741758,0.021137226480411657,
IL16,-0.002017819556347953,-0.002073681848531114,0.028116971880633935,0.04253341560960011,0.07017228607673588,0.023198688900171325
LAMA5,0.052289976015286496,0.0017163706724000125,-0.025066067313320565,0.006139251214796249,0.04317958712088217,-0.07039855401024785
RGMB,0.08828465937175017,0.03035045374142041,-0.045715119853091415,-0.019172417333749837,0.04175408098649096,0.07210700294156716
INSL5,0.06046481447832397,,-0.015011083412268209,0.035591480368156965,-0.030222135263259453,
IL12A,-0.006729774518400282,-0.012580419754254137,-0.048151646442113887,-0.07961245211305332,,0.06526425900848462
S100A8,0.007098437361235597,-0.022750104157439867,-0.10769818530065492,-0.009933826532713949,0.04427606414525588,-0.06723938672842811
TAC3,,0.05959290260018415,0.019128878460187314,,,0.03621641237475276
TAC4,,-0.024991373535041363,0.05826690608056612,0.12698717210056745,-0.014776897829855744,
MFAP5,-0.023757752186877798,-0.025302471188855764,,0.04940604668107353,-0.021541313791146162,-0.028673465622242086
CXCL16,-0.01084719148900099,0.021738196621963097,0.04244511473336773,0.04475956113315536,0.0916923169191917,0.06531503780032208
AGRN,-0.020475548458110077,0.13420423702445802,-0.05285856202735087,0.08987630443082727,0.09912384091058947,0.12826718488501937
COL4A6,-0.02176745550411687,0.03107817904322754,-0.0021902779670509662,-0.019426922841872193,0.06693928318417115,0.06817825745019615
FST,,0.019429452229618036,-0.026437051921841342,0.043096363243081685,-0.04175256818113755,-0.01816774569860035
MEGF10,-0.04084773059964825,0.039336127396054174,0.05802494347236894,0.060104466570506325,0.04724856396639755,0.09708683906435774
C1QB,-0.08597567679629972,0.0781940510176833,0.027662134957087973,0.08591608418581619,-0.08015441536482308,0.015479424793226136
HLA-B,0.008890190534622899,-0.021087163066115015,0.0621003708631685,0.05477823035268551,-0.06640984207769059,-0.10862319455899438
PDGFA,0.023355904904060563,0.005640799486411165,-0.07167293206463575,0.05875138555610355,0.10430508415225917,-0.08987083174429875
LAMA3,,-0.042797487000612415,-0.0048302752892535415,0.03436008762231832,0.02261730907913964,-0.012310513625118504
DKK1,-0.0020567087693440602,0.0027382324404812805,,0.10325965707928333,0.021769772285150178,0.005481106770898016
INHBA,-0.04108541664097189,0.055653668362106105,0.06352159244700332,0.08494833493643447,-0.007525146742331853,-0.06303239924884207
IL7,0.10073428544429339,0.03726224397516113,-0.05303227542373817,-0.028352128484418215,0.0626568608357927,0.11952471235604346
FABP5,0.03289281154895326,0.04420968862185088,-0.008393165552815622,0.08132286955618137,0.0022393230241824573,-0.008571276202186177
CCL4,-0.0341558472143715,0.06706821313150778,0.10719380819317782,0.014277069925950677,-0.0068910039939987615,0.009468142181638666
FBN1,-0.053964177532859085,0.04461567256932921,0.026237728475160545,-0.0349803660020618,0.175534893165766,0.02264394022657184
TCTN1,0.051060561313320936,0.00154313042127438,0.058257968153098756,0.0001499139500839436,0.12461566259816272,-0.013295818740297307
NCR3LG1,0.011140631667526152,,,,,-0.01853576420847309
BMP7,0.012197562509945881,0.028718900771311305,0.04964594187118115,-0.025883826520333733,-0.03646791570187103,-0.05948537124366017
NLGN2,0.027166561509318513,0.047017556635811156,-0.004508223550320519,-0.018310884528643257,0.14278056715259824,0.008790123108188944
CCL25,-0.016101116767873895,0.07888527825475125,0.03765347369232473,,,0.08160419122333491
NPNT,-0.014514134947923167,0.006901095363984353,0.051173702965267,-0.028235579236625088,-0.0735996003547668,0.035195385801650964
KITLG,0.06491138232172428,0.022248617262094567,0.046827670567662884,0.08735361930503766,0.03952162015906905,0.026929268997223813
MADCAM1,-0.018167551589519233,-0.05060117182158187,0.010828715844160878,0.045307823911476315,-0.04271317128945355,-0.014453916926340994
F12,0.03638622751522391,-0.009125115416302293,0.019637523770832367,0.03493768861293502,0.01748881380339069,0.025640382023263793
S100B,0.0805274086485589,0.12094389006059468,0.1306153387748361,0.05653485540398958,-0.032149141940084114,0.15363275828575398
IL27,,-0.02644348845696575,-0.013099448562784034,,,-0.017531471820058205
CD99,0.08238085003899068,0.07249637109888961,0.044348373923691536,0.16468638684696887,0.11161237697883139,-0.01358843317675844
PDGFB,0.06947444658159259,0.06622611495747893,0.050874398246462886,0.009644873123183136,0.10220016306597939,0.024311368616230896
CLEC2D,-0.004569027794908442,-0.008557557622526472,-0.003318848777003054,0.023330274670191706,0.12747767794630221,0.042468252656682096
F8,0.02648423414540319,-0.016846349068257778,0.056836806136909564,-2.2777558773256817e-05,0.047461316340002634,0.11404325124750883
C3,-0.09007016685240357,0.031261580531570646,-0.020456619470056128,0.13832927525692004,-0.09761891626234394,-0.041572575016862255
DLK2,,0.02279895155228514,0.022771307160631447,0.05824203286528683,0.10474510354234541,0.023298270701991867
TSLP,-0.0324529386133947,-0.009715919774083802,-0.05463794735212153,,,-0.03320938147385823
OSM,0.03529153736648431,0.0117162450757533,-0.023751447769852507,0.021814126089005625,0.09699648788600536,-0.03485411374736394
PRND,-0.004530135744551883,0.08161157990794334,,0.07983316664938876,-0.04717855419177782,
SLPI,0.0066007147365047675,-0.058464028954187376,-0.06408534233738755,-0.03859453670568555,0.12571072914170114,-0.157997479443898
AFDN,0.0440331107404242,0.04889426970942826,-0.02601166896357676,0.03884064196621034,-0.022224066099489844,0.019464737810655063
KISS1,,,-0.04153729496508969,,,-0.013827558734442878
ULBP2,0.005296312869480632,0.021738227398612777,-0.03205844643110443,-0.00980158816875619,0.09364490053936121,0.01213639935841002
ICAM4,,0.0072473075136995045,-0.0049521364021941185,0.014968913479570477,,-0.012130962519767667
ANGPTL1,0.029519970529736712,0.03750202156126879,0.005769106415679565,-0.06402240913225073,0.07334322966646481,0.17416652852038245
LTBP1,-0.03312523099670203,0.041321544522425556,0.052136422431287674,0.10603908174110364,0.02895150043658711,0.0028744186844669303
NTN4,0.08278906750354986,0.06077510842279408,0.005581316812492376,0.027154307216289385,-0.07492550496699989,0.022792674385367806
APP,0.13170641242774075,0.0070314672103983485,0.03930981972653709,0.08003811035944179,-0.12382401889356873,-0.11503206575229474
RIMS2,-0.032934218552838075,-0.018541412238263368,-0.010566693638099913,,-0.07605821287843115,0.053649818072362805
WNT7A,0.09595936268023307,-0.00524507307133394,0.02995247172793019,0.0686272162613586,0.014899009760205218,-0.017597629687042007
GAST,,,,,,-0.01382755898464458
GPI,0.030450550520855643,-0.09869964861173107,-0.05837080746021277,0.02549043403298248,0.04051728171665372,-0.06849728688661075
IL1B,-0.006585854838164409,0.0525664078849545,0.06792737768800722,0.00031857814135451276,0.12521428440229887,0.04071750705666044
SFTPA2,,,,,,0.02173842499298031
HAS2,-0.02369869076628756,-0.03481385247636227,0.0011489249875245337,-0.010743390205476338,0.029349471132632435,-0.09865266517765124
IL11,,0.03200027892771199,-0.05915806042032464,0.07650656317330647,,0.015542518751084462
SEMA4B,0.02500583934593264,0.026130011175088123,-0.026743090384106213,-0.04033423295213299,0.07574539167135838,-0.04955124866562395
FGF12,0.012765231868094185,0.09497999054294058,0.07193022639594655,0.043150985133596824,-0.0033579938120245796,0.04891504966984982
CP,0.006881347885200006,-0.02102197615988298,0.02789352762141482,0.048145539491108696,0.02083901253179179,-0.0786747276143749
NLGN3,0.0604286729304085,0.0793317597385578,0.08023244300347311,0.044550433124080295,0.04808062417363387,0.1277083950919025
GZMB,-0.027860312793303952,-0.012303541911948759,-0.0012826376575625945,,,-0.017141412245776262
PROC,-0.07906374430515133,0.01700610523704332,-0.010236473838860033,-0.026673857470183634,0.0460137742948663,-0.014606610071928042
TNFSF11,,0.07408841920945496,,,,-0.014606604459807862
AGT,0.07040717097172604,0.06791171124139464,0.012155063816403008,0.07281019118779153,0.07687791467855293,-0.1122637112841252
PTHLH,-0.01185615653284984,0.06305544476724567,-0.0588281355848581,-0.005904143441422292,-0.009351852550414408,0.035789750780436135
COL1A1,-0.03791404686038434,0.09922201122725262,-0.06403386240219601,-0.050195819066265905,0.02274410702989776,-0.016108119621951616
LAMB2,-0.011951164115311858,0.018061006833046605,-0.03641839804969282,0.041106187412001394,0.07402120325082416,0.028171635526415977
DSC2,-0.002985812008451232,0.012150199267413788,0.04743510905589421,0.0651021874303172,-0.030947622762522657,0.020386543442908144
WNT5B,-0.012439184194066503,-0.0235724136920657,0.026979999510325807,0.060283519122395615,0.012151964196101053,-0.0452962004259697
LEFTY1,-0.009060161142961884,0.019479090845509944,0.029611427802497856,-0.008148881797855445,0.0642403047262646,0.004142548530194229
FGL1,,0.0164597300136363,-0.010588197314394787,,,0.001612001958026413
CXCL5,0.06908122804290553,-0.012548317917160073,-0.008900902856053092,,,-0.05728159853962979
S100A1,-0.04021483160292207,-0.03022800970960629,0.0737192503029107,0.02390241943061953,0.05100972600336028,0.12355478790976392
C4BPA,,,0.04166625303652223,,,
NPTX1,-0.03970958866212788,-0.07604334153214443,0.05681200709943828,-0.01659902030091135,-0.04463776212355117,-0.04175394973923326
TGS1,-0.017641248069876034,0.012656156363800302,0.04460559465855756,0.03909985334844816,-0.001698676148198907,-0.021258429289803284
SST,-0.01872926379762833,0.041963170101654845,0.04427360848343441,,,0.024508778319077336
IL34,0.00790246309470411,0.027009142557947154,0.05060043452016426,0.017750340974534567,0.03208113572379259,0.04040804975937182
DHH,,,,,,-0.006359431928150835
XCL2,0.020686606850429983,-0.027206350576593208,,,,
TF,-0.06893989184080841,-0.06751862249374357,-0.0076172552218472175,-0.09417338306561608,-0.10231161715382274,0.11098170548818602
IL33,0.045399302272674365,-0.044172520921124114,0.03693955683305865,0.11820140555976351,0.11538406765235301,0.10770168635692993
RBP4,,-0.007019750748405148,0.02373970624538993,,-0.023152278404571708,0.028016362562352758
CCL19,,,,,-0.00744049748280101,
CCL20,,-0.020923350339514715,-0.047941620998046816,0.055976865626558646,,-0.06488848643350063
NAMPT,-0.03794877033032736,-0.02211058206923678,-0.09269776619400143,-0.0686002508026802,-0.03975876412880924,-0.13067163876267862
