,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
OLFM2,-0.041497636185532906,0.003512358813593537,-0.01903953128751546,-0.03696283672796214,-0.008048291535684603,0.08292076704387982,0.09300887956855829,-0.025986692986305716,0.006097583282986529,0.05309476234342848,0.04989820069032519,0.05158658628174034,0.046302274833594184,0.032340529748337454,0.018187438114423412,0.030842292504132705,0.008503666553058014,0.07930342399992282,0.03062783762794154
MFAP2,0.031014601949988268,-0.031250386034130447,-0.021695668741771857,0.0197704938823379,0.045907372138090916,0.08664989234873847,-0.04525029951917931,-0.007985569947050792,0.023538671996158885,-0.02915123029987432,-0.003644286408161193,-0.047304628138327115,-0.052841380346303445,0.1011288160724727,0.05889926029584769,0.02295127902099285,-0.043542625349715265,0.0007082948569920502,
HLA-C,-0.02267953596975783,0.0589494244190997,0.003786787373007593,-0.04545119219609884,-0.006286158257609494,-0.035378058192373496,-0.1886963008817846,-0.04866806177578117,-0.02511440553077588,-0.1709318891780933,0.07092206298358161,0.03642192375988113,0.00021089002375086175,-0.06651101693439601,0.052482651820258186,0.004940044816061738,-0.07367556597272408,0.05908080548312438,-0.06973916112008458
THBS1,-0.04049222528378865,-0.019739535840260943,-0.000869539583907495,-0.03663094247560833,-0.03731257677910828,0.00859284453647893,-0.02084343867009187,-0.027318832163673177,0.007868942717034562,-0.035371140615922066,0.026567627537234653,-0.024099329058348475,-0.0036115858407026265,-0.0551561077695858,0.06754892456006242,-0.07460241471852391,0.022431695365402703,0.07520314918981322,0.11175067412546819
HSPA4,0.07313647452582743,0.007040416882705021,-0.002183369516715978,0.008477069279486852,-0.05301931114728365,0.010150967924094915,-0.0323025884281603,-0.02945771149758269,0.003958491946145052,-0.028655329023499942,-0.0041845169882709365,0.006964350701042404,-0.02660022386526867,-0.013164603798040827,0.012754603972275649,0.005005306466862681,0.010883207822272863,0.03773235780510933,0.12554472540496667
LMAN1,-0.033088901551656585,0.007216444446011244,-0.030717540149778205,0.046172147125356874,0.026594618612067713,-0.000710572387757763,-0.18971377943623124,0.07230854916358907,-0.01606238703590051,-0.043419953226244125,0.08000740011534362,0.1317780227890959,-0.027168275056981932,-0.10502490454542457,0.0507386697097333,0.01603745108929799,0.06685393613427147,0.08560767895470851,0.01948094821522714
LYPD3,,-0.016660933882282146,0.08912812656584371,0.023588699435705966,-0.03916100740428666,0.06490630986793916,0.010639782734688791,0.03814743956398708,0.01566054091405447,0.08155201912536592,,-0.033352318422023707,0.058461351552945504,0.03922058718885586,,0.04115326090964537,-0.023141272569621982,-0.037413919845199074,
APOE,0.055586989899512974,-0.052536228573057876,0.07515320018436547,-0.049398403745691315,0.03861327312650958,-0.06383896010296088,-0.15058186495261255,-0.04685814898469974,-0.07149120754349483,-0.19260083431119018,-0.11209905230018088,-0.021854883330985196,0.02027104492182623,0.05739344610801647,0.08650311375465687,0.024917629945166792,-0.0762424759250882,-0.01800218921747192,-0.07849040004357183
SOSTDC1,0.01165175296820233,0.014830438836971776,,,-0.017285187920210957,0.006641480629234963,0.04935101242670484,0.022220749552957244,-0.029930309159779938,0.0385403171562337,0.005558384928475985,,0.027153803533499592,0.0006707482406703797,,-0.002703630840704717,0.024574368202891342,-0.003482174655681377,-0.03962611284116199
ANXA1,-0.014730081721137519,-0.03001222688156795,0.04278418910342347,0.05192519941312917,-0.04971190337271647,-0.04088579346024574,-0.2229213776983655,-0.03768450590155238,-0.027831705460262937,-0.15226179763924363,0.0821946856885115,0.08194446175525764,-0.0009870665896043063,-0.005857552666671747,0.002128269153660788,-0.040365040832547494,0.02417498749526066,0.01947605914173356,-0.04834088401756307
WNT2B,0.10730416831552388,-0.022319463266636537,0.07179221465563122,-0.017246552330700063,0.016562638141480998,0.10462708606145173,-0.002194213951567475,-0.017007199188964733,-0.005598669217846295,0.019597429548671417,0.010686335865189208,0.008742954109944525,-0.04123823008607418,0.0031057205769751406,-0.04046926326159274,-0.010796297334620147,0.09983135905494311,-0.020390609454737734,0.0642625836086528
AMH,0.05200118776404716,-0.00909817551932131,-0.01667055143673112,0.08915327166261026,-0.011549224663835093,-0.05042996656872622,-0.02653268521194457,0.016185072134561093,-0.02661238934478076,,0.012897628697781374,-0.004263787139633534,0.07643645996685534,0.1148718661365217,-0.020409545011484065,-0.033180577719371884,-0.005139615663605779,0.0418615316522032,
GDF10,0.15908361863104212,0.009633997500040044,-0.00968747611527308,,0.10285323009977695,0.030144536638478363,0.06573513320155479,0.05108476515289236,0.012618074378138718,0.027725906599998757,-0.01801613750122667,,-0.04430421521880776,0.017921561367272888,-0.02575913790225871,-0.005398402398601514,-0.0270083566639411,0.030403900796696068,-0.06592693516366381
EFNB3,0.026101600718583782,0.035158319699018024,0.0236854183010876,-0.029378252838692952,0.005337201559960631,0.002858161286516543,0.1391951368171964,0.06954493715224377,-0.01122153863426917,0.1291096700152092,0.03688684793477765,-0.018668599629226134,0.059050351726148906,0.008187800659260738,0.12596250888618113,0.017854600218269148,0.01249216419275382,-0.031659388753926966,0.024217893420636405
LTB,-0.040273432116464426,0.0028952186155731105,0.023572996093749084,-0.023038697251845198,-0.0417457781093474,-0.036380878327850606,0.032844406519492456,0.029082291879066705,0.02164170517963464,-0.02482668599582493,-0.04597240717842194,-0.011683962197780054,-0.026655682085672393,0.031873712517143285,0.034141094506465644,-0.021303105674469764,-0.052419717237301,0.01614579390740451,0.06132523675397268
ANGPT2,0.07177799434736358,-0.018963449082569958,-0.05384873356679795,-0.06459912130651166,0.04295681124252565,0.10148072105682426,-0.16716766942229216,-0.00029110114755448235,0.003115737274704391,-0.015579309585439011,0.017386101552050878,0.05781240598268082,0.02680736807446757,0.01941484054948784,0.07084602742608566,-0.0806360500514479,-0.02198667337593307,0.01275293084033834,0.05434903593095137
NRTN,,,,,,,,,,,,-0.026816409020776574,,,-0.025759147143228103,-0.005691602425192611,,,-0.05502461858063188
ADAM17,0.10855645303543222,0.0033724893453750114,-0.009715350211713462,0.0017080483306621836,0.006099589732920076,0.03934919623861494,-0.049000363108816496,0.008475886791556267,-0.01844494134948457,-0.0736595701320954,0.036198393902017116,-0.00039861826573595787,-0.003964379946684517,-0.05995275716802025,0.035648893571978625,-0.026806439508422507,0.024190224353866356,0.07381819794352076,0.012138607180268794
LRPAP1,-0.011074160252428623,0.038746627041431246,0.08417386093389008,-0.03063992295629183,0.0051039615764324085,-0.002164966470616098,-0.0842146646290692,-0.012374881199488779,0.02233831905047659,0.015276203761625301,0.05062920201877322,0.08906623946265432,-0.036556885068396786,0.0774393719255209,0.006852777195637908,0.08083077303810086,-0.044206941333840635,0.05525983021091003,0.03270290068104344
NID1,-0.031202719041026426,-0.03129476592509512,0.011490105129219734,-0.07855715976712133,0.0066985003772485055,0.09079137653444536,-0.13654136601018993,-0.043076589981434266,-0.009799069709012072,-0.026361830803976406,-0.03308730158959163,0.006010163453251754,0.004028761007500704,0.01459227789904239,0.01796882631521063,-0.042675246955542166,-0.058468767160671786,0.0060182169037378015,0.06443411131670625
MST1,0.07334893027162913,-0.019920613201412616,0.017239332942948136,0.022138236313706528,0.03995142660579338,0.11056128823724079,-0.12699504690178834,0.011794342917908818,0.017249260243336326,-0.014180735788906914,0.03403407871479091,0.08146389055964805,-0.0027215905287894513,0.08613540297334617,0.04481632156124702,-0.038325644154723185,0.07125714180041788,0.0520102640241044,-0.06094786068483974
IL13,,,,,,,0.035976413425492584,,,,-0.03831006420866256,,,,,,,,
DCN,-0.04715565246706592,0.04332702127976764,0.010820411284157736,-0.0754374865401764,0.0147627211528392,0.0399872035692939,-0.09776090945383774,-0.03525705071444967,-0.015966075131022408,-0.04033766931315735,-0.03922279272705288,-0.04643360749332111,-0.011038357297091149,0.015359992007899784,0.08623716137942711,-0.023767141101731,-0.06348548158103472,-0.0305873446360815,0.052009089928214486
IGFL2,,,,,,,,-0.025776347591526447,,,,,,-0.030254689843339712,,,0.00020014321778786333,,-0.04573654404017935
COL7A1,0.002631089965135658,0.039365615167092693,0.0014479880195235413,0.05095719831888978,0.05611075312814739,0.08764834439507095,-0.08630866966891618,0.021546271345784348,0.0593096722584736,-0.012382090398892338,0.10444772856117669,0.05507615620029255,0.05994818903545344,0.009516733649913608,0.013236059507911594,-0.010512731860365884,0.06097487932463391,-0.008722012378829466,0.08278130677433489
CALR,0.09001423246241057,0.006164297110316732,0.002620022903211559,-0.023944712412096194,-0.01215456150368861,0.03574560914519957,-0.1452961882881714,0.06869215592081686,0.01135702738451853,-0.13605167741208052,0.07065875828368319,0.05998547742902811,-0.048000912677982316,-0.0502631444837829,0.06157671857349819,0.025638808093720065,-0.004026728035897603,0.03474731717852658,0.04480693465051747
PIGA,-0.05064107404144528,-0.02296170903356909,0.02335257698707608,-0.007414169098924226,0.009442051613617506,0.009414087675132706,-0.020465364485457528,0.048599338813068674,0.03436173167577965,0.0052129293600628466,-0.014687341358518687,0.042519118164017884,0.03901206463148693,-0.01603259589391558,0.03242392289749487,0.11442516641944711,0.11383311481657694,0.0387130805153904,0.048339691705515275
CD200,0.011752815999632826,0.029407443981116544,-0.010532306933820111,-0.0065966717126134935,-0.03256024665142676,0.06596583125920596,0.1444322157551074,0.024844124267729226,-0.02347708101918074,0.10824165630032564,-0.04007161728775602,0.004400371653022098,0.017609405782378726,0.05759299941757035,-0.0344150622002285,0.027750219470619085,-0.032846266790365515,0.05140892538605058,-0.019049436650394883
GRP,,0.0871369853555638,-0.02007684232442109,,,-0.003965741128504969,,0.017596691258921347,0.0025827148964596195,-0.027733435815417304,0.04104093667115634,,,0.0019059500907928565,-0.02818887890700504,0.012240267780820135,0.02078919248461874,0.014121967434146216,
CDH1,,0.006127601315032985,-0.04807223606865068,0.0012256390963517943,,-0.025189207873724223,-0.05279266862989341,-0.020267283784681508,,0.06173606619617672,-0.05285650303413007,0.021240058558500304,0.05161987050089746,0.007121591083249291,-0.039289259897510205,0.03460463119422323,0.045833935821832546,-0.008968416596973325,0.04141981713033579
LPL,-0.03907293439752567,-0.02820117200139641,0.042750501736758935,-0.0003305725770717943,0.04174400508551223,-0.028346088525057378,-0.16701318794478015,0.05248144397546781,-0.05897859544410302,-0.05533772471529632,-0.04859011237534025,0.015845620434448864,0.08127144393134304,0.17399627602238144,0.06259328809422256,0.011551419027896385,-0.01411799028360985,0.025040854345321908,0.058498863866162105
SEMA5A,0.009083405497440262,0.09518183382260349,-0.01891061475696819,-0.02961204937940499,-0.0191356304313778,0.046989523186858145,-0.16087404102603148,0.023052281845282817,-0.01971293938808961,0.08374407442567322,0.024117387364239427,0.06285120096699735,-0.04834356907973894,0.04827577063002894,0.09319080547281682,-0.014820492476044259,-0.03941527097061199,-0.006337034670862885,0.015587174101035602
SEMA7A,0.10421259172773374,0.013452975437451858,-0.017028290051993508,-0.0855880009432635,0.01812278421022757,0.05522439759301665,-0.00628880366386233,0.04517898767809001,-0.050566308032470426,0.02162677641167497,0.02786709600455155,-0.07271472336521113,-0.006167921364173983,-0.010997334596579797,-0.0025562458242692513,0.04828278227520052,0.00557089219751609,0.021534997730006184,0.06377874448272414
SEMA4G,0.060527367976951525,-0.006853239465716129,0.0168655523415537,0.025920873190921026,0.03737263066396229,-0.01674902361937754,-0.07601939213909581,0.008589861907251445,0.09140159588905068,0.08186012067019005,-0.060002318017008005,0.007667197516054951,-0.03842139198311739,0.04920317973695169,0.003848710507039461,0.04614166928794932,0.0065738974087936825,-0.0250390029604323,0.05239186976862599
SEMA3B,-0.08686563434228874,-0.018593936537308346,0.01530114081687426,0.021471650759336037,0.023017647935437487,0.013950507987351242,-0.10680753980593775,0.017582804517364502,-0.029659402795508383,-0.14503557803219935,0.0001062092437384273,-0.012338251581055235,0.06644643390712457,0.003590574886148955,-0.025232862305657335,-0.03522071200644895,0.02207651076379898,0.1081466101380909,-0.01721290014475549
RPH3A,0.012826999900001558,0.08324223097014505,-0.017765094333494724,0.003908903241557544,-0.02265691279742604,0.03943502760191852,0.12592108558745368,0.03226460012601392,0.005552031400149567,0.1514953127098695,-0.022341921210528252,-0.0515460039577539,0.06729261557599409,0.014262035130721861,-0.005902463293558176,0.04778654736054984,0.007228830785050422,0.03953989114269237,0.02851429517903322
JAG2,0.006241411662045035,0.011535186339022722,0.03881445486963408,-0.049297781855840946,0.02395090351326885,0.05391457865368963,-0.023711443432734375,-0.002196267001815529,-0.009092608728895033,0.05552471124937298,-0.0790815122376155,0.0949301584693387,0.033376877911034955,0.009854541111404954,0.11404784478599204,0.0636264957207729,0.0067000536592970485,0.03339537424098225,0.13761376269840628
CGN,0.007822300062636152,-0.011698805686617448,-0.02733511698105898,-0.00017037470960623376,-0.04375081952272449,0.04159364595785429,-0.07487486526845545,0.04265430047997963,0.01972815642342043,0.013317217269776803,0.05678264245535128,0.13760879500131995,0.04508638916414082,0.1161044900761052,-0.0066663235876307375,0.0626534851116313,0.027334241404563912,0.021065634227914725,-0.04200868499456157
GDF15,0.059783206389871474,0.03494495479157327,0.0009546587935833862,0.05525283447592419,-0.027828909761796892,0.0419106085743139,-0.07197954460196344,0.045836368625489565,,0.0021522532344417245,0.10628393211715659,-0.025074414392840895,-0.019633869442121872,0.036926812969584374,0.023858205576759058,0.05108505381566885,0.04497683650975901,-0.0524125166370221,
SEMA4F,0.030411348622980967,0.0030313494312127092,-0.017960398612315215,-0.0056978999975208725,-0.02569520838305777,0.0611149040060212,0.12064833393142213,-0.009644122312239116,0.05199274874796664,0.08100943768231786,0.06096842148701397,0.0388905188297139,0.053061266790500064,0.09272450258521972,0.04606862392981021,0.04419293406525481,0.03054045085746409,0.028692104776780625,0.023134414414744665
NXPH1,0.02678005932937412,0.02661357117976404,0.01428404242044348,0.012350724967756656,-0.020657428989529183,-0.006798542517340893,-0.01118659183624863,-0.06617726342705355,0.0010260432469091083,0.08002913491153268,-0.044319386722189755,-0.03282204357981016,0.03431717514916561,0.11773820248054674,0.06596479643419444,-0.02625564801271096,-0.032723341412527196,0.04389947662145227,0.04283216020165751
ARF1,0.007172012775674357,0.049205086740100185,-0.02777242238944036,0.006701478078369577,-0.008244598085647648,0.050133682107930365,0.20361386555040603,-0.0017744817982273896,0.058136619319579634,0.1302911130903985,0.025998317659640873,0.014017881090679815,0.019558854032055498,0.07348809845954207,0.0514348287241361,0.0421162686947373,0.021824369844848274,0.05050310379353126,0.11402504448278043
DSC3,,-0.023601863287272158,,,,,,,,,,,,,,,-0.011486321912893897,,
EBI3,0.009781871786941669,0.004292194894382225,-0.02150222482473728,-0.07459743363567443,-0.0343305885114375,-0.00175797485126068,-0.008674834135880412,-0.011519211117384635,0.007684299646344345,-0.05872606982687525,0.0063653833251364755,-0.02583525084372146,0.09841331912426877,-0.015675715139761483,-0.005627543474363063,0.043293974779798336,0.03479737361224453,0.06994407272955627,-0.01437979974146501
