,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
NTN1,0.07990255740701764,-0.01381393615471195,-0.00794077411221731,0.019573859655651244,0.01835428617314725,-0.006604670512049021,0.0035441917068613064,0.03458728051519153,0.02222523750329269,0.09153332709448349,0.08331791143281712,-0.048544291303612076,0.06556886957736839,-0.09907337214301296,0.09542047364339006,-0.08752831615942581
CXCL12,0.010092402199343155,-0.009510718522467931,0.009490435206459107,-0.013036388146150732,-0.016269038695192865,-0.05746138637301144,0.04031365928072017,-0.0033830567517509737,0.06186568900224236,0.027047372829181952,-0.04423178183977473,-0.0029665779759487907,-0.0068704004800849,-0.08784358743760934,-0.048057623765223184,0.04951074008666131
GNRH1,-0.02859204643379495,-0.025835756914199717,0.024254628929965095,0.14784088636675582,-0.017295087166081146,0.06625214095851858,-0.03227393644832413,0.011250814433108752,-0.0010891419915410585,0.006346317018342429,0.016472263060493632,0.019063287435478065,0.0655073450210307,0.026190354360277484,,
FGF8,,,,,0.00798000756871257,,,,,,,,-0.0017760344184175204,,,
RIMS1,-0.03852281781371926,0.033941764117567066,0.02662233878784999,0.06353967105254611,-0.0462953149622828,-0.03697365110579044,0.0012321844032797454,0.0062465887935357475,-0.03608169037791734,-0.017738358489771948,0.09456123248658974,-0.027943174084603513,-0.024571572971544744,-0.030974408895108056,0.1399809585118271,-0.014568119288405184
FGF14,0.0575928486347957,0.05069504293110622,0.06687673657589514,0.011977529916101,-0.03467630017507632,-0.01711918039888243,-0.02721788094989078,-0.036980235180279174,0.005627427316326565,-0.014165239304020739,0.004779488501297206,0.03159934262934883,0.0129648769794328,0.047355248013025354,0.03969794885121563,0.05414887197782936
IGF1,0.015325041775341811,0.06444329329745323,-0.03665003722390596,0.07519633693056524,0.010375248909311678,-0.019164049829405744,0.028246495614957002,0.017618488834507357,-0.007592112220186805,-0.037157589457971846,-0.03720918600087499,0.01619457809631296,-0.003933696040485507,0.020072531861531646,-0.0828243156638491,0.07725819818490912
TNFSF10,-0.020316423317318467,0.07198455086773249,0.012811416672665733,0.015212393340274376,-0.02994710454713429,0.00020055338378271024,0.007964252820199939,0.013615904694824064,0.09996186298789844,-0.015478672365612395,-0.03011906315882435,-0.04052379053273248,0.07893280335029175,-0.020256232806864727,-0.07185976446522876,0.1311599718134633
GDF5,-0.021357602927877573,,,0.07910246516478588,-0.020006801598958936,-0.003938936144768862,,0.001437287626028447,-0.04529368441293194,-0.017034871624879228,,0.03239253471167119,-0.01989589689988536,0.0035606848504174484,,
CHAD,,,,-0.02922184212655977,0.010041461210869438,,,-0.019603134236527917,,,,,-0.01452916677075223,-0.03570271646186604,0.043242816734781336,0.11587320076609371
RGMA,0.0871694498777133,-0.008158246212867837,0.06437965945590274,0.08142924364459211,0.022597786871213284,0.022226870490873102,0.010982888214685927,-0.019154956912694126,0.0013138250790661762,0.028738967967269612,-0.016135134211920615,-0.01100544992989218,0.029181747749039227,-0.05346713608921124,0.11386603837055002,0.015719355532694042
CLEC3A,,,,,,,,-0.014676180396289167,,,,,,,,
WNT16,0.03270077061397392,0.09853360931683756,-0.013238103460972797,-0.01797969874602156,-0.023304824537695612,0.11408705837118259,-0.0002664618339847192,-0.003956797794195165,-0.036865360736872,,,,,-0.05256231222874768,,
CX3CL1,-0.029999560998537105,-0.056427779468470954,0.011390953493906692,-0.051435758790518864,0.011794634383208488,-0.03489648083148818,-0.007513994888496306,-0.008429404647251115,0.022162873510597245,-0.031949013246055646,0.1445114187478981,-0.037779348434393,-0.01936025422679068,-0.0915324016440438,-0.05518580437929943,0.03604785404929829
FGF1,0.007551039016820976,0.044543990955246804,0.04614496543056594,0.048009791764538165,-0.02258648311057972,0.092511645129967,0.01672958294460628,0.004296023645609023,0.0513160280245396,-0.009977019005404167,-0.013467295814212675,-0.012908006920435347,0.06063603280636868,-0.006771947024275127,0.08234859595374439,0.012775503849676705
ALOX5AP,-0.10119445426236681,0.015051820638861048,0.011675821356146098,-0.09831798834280253,0.020666304487754365,0.05109675275623285,0.03307102904901983,0.0801411270194298,0.037262023696261574,0.013497320814188215,-0.04075897384363596,-0.035751049753402105,-0.07135081785007805,0.018995369436075434,-0.05815460005205437,0.039997132555221894
IL1RN,0.04242170565082779,0.011115813961879889,-0.023340312047605716,-0.07869699422770042,-0.023741072160801634,-0.020809254445479018,-0.037645504998571964,,0.01170739514230494,-0.018294925535982626,0.015627930812601894,0.029121176510387318,-0.03795889487657386,,0.0568548325399966,
PCSK9,,,,,,,,,,,,,-0.016129217716801456,,,
FGF23,,,,,,,,,,,,,,,,-0.07702879809502326
NPW,0.0035893081027861574,,-0.018094744905845252,0.06727063200497656,-0.009760202194836344,,-0.01930467434375946,,,0.044503845875552214,-0.06994311869337502,-0.02349564020991343,0.0759769775790846,-0.024890583869425203,,-0.05807424095400633
CXCL9,0.04183752821200563,-0.023031274387219774,-0.013177012041246073,-0.014920028500978481,,0.05119794877690491,0.18175144548967317,-0.02332717716929392,0.044781487128125734,,-0.0037068804062932582,-0.03722152160287066,,0.11492342533422593,,
ANGPTL4,-0.09168135086515375,0.024725856483014688,-0.020410811236613976,-0.049329726884316735,0.03784319260116257,0.0008145974646798418,-0.016476136121990847,-0.010831007218164298,0.1060082965416776,-0.03387548206826111,-0.16145860923530023,0.04363075105764508,-0.07343863785528738,0.03098472365775389,-0.04272421738397954,0.049132828245640366
UCN2,,,-0.012546788761995421,,,-0.02205087470398856,0.004348772697008546,,,,,,-0.02801788428422595,,,
COL4A3,0.021026748690171442,-0.005717233996604256,0.010910021295949979,0.020735246271416114,,,-0.01806256096102238,-0.00752755074311788,,0.035489278526828594,,,-0.012763379072209724,-0.01559347673608793,,
NRG3,0.032339242829033,-0.016729810425251797,0.029345006863635316,0.021673299750982228,-0.03043501951144538,-0.05143191170266582,-0.022128418350536423,-0.012594744140409182,-0.013304992232606208,-0.028591862701763567,-0.04217451440086713,0.043241905415896426,0.011069989541999222,0.07295474595907439,0.03917220165214091,-0.01766071873619279
IL23A,0.01964720016282351,0.0809696866068499,0.008990530883611606,-0.04219240479164645,,-0.026975727766186345,,,,-0.0040349449542661665,-0.05522492992907208,,-0.020714559478422174,,,
COLQ,0.12652912869878766,-0.007504039269393521,0.0659753835110525,-0.00528158893189673,0.08353593006737434,0.0610290896275605,-0.016121534601656908,-0.005496421581402991,0.06270925187327896,-0.02647569910272607,0.045699386209998284,0.03982877207565857,0.0710642282364759,0.012936612788938517,,0.029002624610641414
SCGB1A1,,-0.014751817631133526,,,,,,,,,,,-0.0202838918376661,,,
TNFSF12,0.03592122123110179,0.003829654451714443,0.031829946597515806,0.032451181452272805,0.0220485538855253,-0.04654425901136368,-0.02553295011969398,0.011603329294910819,-0.03496271761576697,-0.04172049018212821,-0.06189008804690796,0.09452170743482541,-0.03637122976464417,-0.03632556882917522,0.0045885726943253975,-0.005163603624347903
DKK2,-0.03421195040862019,-0.017311057188314022,-0.012731761486191151,0.10674892002237003,0.032759388992679564,0.013010176989691145,0.002403268752763095,-0.016051580068816587,-0.017790143906827635,,,-0.03430446031165343,,,0.12921386938062593,
FYN,0.0005170044549383986,-0.01376950058476558,0.041417254267534495,-0.008182062281263123,0.015310431040953424,-0.023540590732773974,0.03959996043240591,-0.03498351134164409,0.02782866552408832,0.00019430632445594824,0.0003321827954271255,0.005226169581127815,0.09363928338268472,-0.03268229685242671,-0.03546823925351398,-0.02695772308106865
ACE,-0.018346321908524133,-0.02438879827193806,0.022950776018265073,0.03382812148266785,0.02086973634109006,-0.0009267946107890697,-0.023483628702132615,4.2184989206634345e-05,-0.017455391790903833,0.022789330098488127,0.050692371607274994,0.09563729031405305,0.06154793163061453,-0.07054084538304307,,0.21685190910591753
IL18,0.05017102272438323,-0.05212281320652921,-0.031610333657398244,-0.010706480654183772,0.03049886630257832,0.005735695245088242,0.04513002888016161,0.06218644650711417,0.04788423189090127,-0.03331134939876552,0.10979064837311055,0.08383500443677891,0.0300292966938281,-0.013482240773499023,0.0060322625173350975,0.11593400658698795
PPBP,,,,-0.018813693266748168,,,,,,,,,-0.01909332521059914,-0.014519696204294668,,
CCL27,-0.04895004965268174,,-0.029560009746988993,0.03426526996317457,,0.014728023119609043,-0.031273407813272924,-0.01653543690599045,0.03705394717504923,-0.04142279690625116,-0.0017380205333804857,0.09154985363044864,0.06504909144792834,0.04437502428542883,,
SERPING1,0.026369604041005877,-0.010927381230936109,-0.054158822643800564,0.02098296894006143,-0.027180524627833727,-0.0036311039203575637,-0.01885626262907858,-0.014904527454375814,0.0030423947650701486,-0.027796455091933667,-0.04675352102024525,-0.009463470949274144,0.003711119868735826,-0.07516667946300165,0.013588881360420569,-0.02987971782238111
AZGP1,-0.004929769218345543,-0.019319764966116842,-0.03517135544944222,0.002588763807288887,0.02475063444027819,0.03495914466900779,-0.005915190513381623,0.07694653955263198,0.010325115044816913,0.0335139115725497,,-0.009618266340635936,0.05063823881725388,-0.006405187396723277,0.03553834221330264,0.07295136855137506
INHA,-0.03694025272089827,0.03620333414465771,-0.025899294117462966,0.02844026243169906,0.08853761803766415,-0.007853076503443504,0.013688353905415685,-0.02547607461997425,0.02466012675206403,0.009577639661001109,-0.021085697339484503,-0.020940848381541744,0.011006525629133122,0.0032339524598738348,,0.09791882862693727
SEMA3G,0.04123574816951758,-0.037155608619975716,0.02688849107049908,-0.032505012385857096,0.04397306223293501,0.03157762114009608,0.015873414231047538,-0.0029962215088969943,0.004867915646470952,-0.012377050551023984,0.05556873389882919,0.019457756070386013,,-0.05415827585194274,,
COL6A1,-0.015713590950470042,0.0307056826075916,-0.05704301583540268,-0.06845299755778723,-0.006697735190054685,0.042567247728612465,-0.09564691143446569,-0.07961752082627734,0.007543265232487567,0.03232703345277848,-0.034789156860613804,-0.023985969103212462,-0.034880076218238715,-0.051394565482839265,0.027383575000293082,-0.06250030448259258
FGF17,0.18735787558128505,0.06471999621041637,0.024607400799408607,0.07682118907027258,0.049802085829452204,-0.03247626138218286,-0.013591553971337426,-0.03229344359421738,-0.014669397898538382,-0.009736227532377508,,,0.013027017939991259,,,0.08163112755889808
TNFSF8,-0.017084892524264785,-0.01431961528022022,0.05747090372788819,-0.01881368839012446,,0.01592039219517671,-0.0022290963771179,,,,,,-0.017668260473168586,-0.052562332663387765,,
FGF20,,0.013740934936218101,-0.0398243854399224,-0.038486765231946385,-0.020754759766063266,-0.021601645403485047,-0.011636380762756946,-0.00806472604733288,-0.006146903351383517,-0.022275110692131124,0.10796632847662982,-0.012980612749839967,-0.02757433876551572,-0.02625724448655646,,
ICAM3,0.12087346381701436,0.036274600366596646,0.024248491275489864,-0.00615652895696164,0.03199545132837115,-0.007243427991738288,0.03024543474009921,-0.0030050590052097936,0.03374692130693659,-0.008688229859192084,0.07697756590496294,-0.027756973067850167,0.011529217052188448,0.06414749381251914,-0.0363356889521958,0.02730008597739385
LAMA4,-0.0035412839340378277,-0.021533555952552075,0.0022007548567996855,-0.032596160722423155,0.013589525356385971,0.008683169707945493,-0.0536313827377914,-0.01991501148657736,0.017391265425022586,-0.010710846208781405,0.1298593546565937,0.03708454890130941,0.004901645981558564,-0.0705902645573984,0.005667049594757614,0.0005251655011747097
INHBE,0.01714033304637165,,,,,,,,,,,,,,,
DLL4,0.056852910021372424,-0.025700993753724612,0.006774251624380465,-0.0567478886262387,0.060852788578747624,0.0067485077738307885,0.012161008027019629,-0.02315429622196176,-0.00030901196817752257,-0.018309444520035627,-0.0023838675710203963,0.07945277591677229,0.05556892695403678,-0.07323388289296053,-0.010102050412198136,-0.0831743623887743
SEMA3A,-0.04356957242821392,0.0844679232872736,0.04079174493261683,-0.005824099502962524,-0.00158210475999567,0.011924300636573118,0.027129039283597094,0.009394573545734052,-0.05663437035790835,-0.02679934916213812,,,0.05258661761311553,0.007952037787744573,0.015479802825846945,0.11101287901304094
RLN2,,0.005722921811387094,0.057350853095186075,-0.028857267352405614,-0.02438197102704642,0.03064778541842978,-0.01818343438999094,0.027665519578363364,0.0069921781359802825,0.05990168300041622,,,,-0.022835554854669527,,
C5,0.06171272095906406,0.005899643020631144,-0.0005189034966650448,0.055427093161458225,0.0018900397837056141,0.00826725588126433,-0.0006425516801584771,0.030674124874321484,0.025865107542599543,-0.007661619704851826,0.06553997017547344,-0.05170650528680351,0.004589008930934993,-0.03903779356131486,0.026014883958586886,-0.03589346272995159
COMP,,,,,,,,,,,,,,-0.037966851001402804,,
EDN2,-0.02310633971287617,,,-0.02474314543698322,,-0.028441100598341946,-0.022080748895907748,,,0.0218132888733132,,,,,,
C1QA,0.006671289867506995,0.05852305176572733,0.0493588663420912,-0.02122004486643564,0.015183948248934624,0.03815180720187923,0.03792715059442261,0.06888216823344252,0.022603985105743997,0.026292004185010872,0.035343596509074954,0.03431753029037723,-0.007809138645655699,-0.05638265042137189,0.11979806191431025,0.06315880182817071
UTS2B,-0.01837269596652942,-0.01749322095085313,0.05379455854444455,-0.020635122937088142,0.04209512512917629,,-0.015717623657071907,-0.03254124907786971,,,-0.04847557291468349,,,,,
COL9A3,0.071152285918868,-0.014864376244994253,0.06644892349639304,0.0593542217427952,0.06112953388989941,0.08677017622233679,-0.07477627250348468,0.05244044795546792,0.0467931500937377,0.017776203279462582,-0.004743993302383917,-0.040931215182988694,0.09765426089099297,0.03810688819986264,0.11732307858034234,0.078340474705599
DLK1,,,-0.004142019474290706,-0.016806483158089486,-0.03386585668782141,,0.014265793837560275,,,,,,,,,
HGF,-0.03433875395885956,-0.029301089680686374,-0.03777917150799002,-0.029886689274711005,0.0335450517809487,-0.014843164772614478,-0.009315042491950847,0.027936891717625107,0.09530176527983522,-0.026729473743764887,-0.01946106792569774,0.04389303150437738,0.03344054676005955,-0.03951861446833808,-0.0377929291216391,-0.09267642889717605
P4HB,0.035473005873701974,0.005038452525764468,-0.011627588577388931,-0.04731080831539244,0.030197805142158515,0.038891580184139796,-0.07980423606063522,0.027368968869894886,-0.0022703205897912923,0.04583419573456823,0.043951188244808176,0.06889746810126379,-0.06340380685562808,-0.05132990035563107,0.058362906169914894,0.03854833465263074
ADCYAP1,,-0.02173147846196341,-0.032613423745724034,-0.023320023955126477,-0.006559160749614327,-0.052636519791385006,0.02597336329881789,-0.022061372094863273,0.0808563904003376,0.0014355547771511587,-0.05532379321489452,-0.03796149851529028,-0.0004632877811253478,-0.04893918415144145,,0.006773851922266765
GREM1,0.10936940153461285,-0.001516563674077725,-0.013960736188150247,0.06297175945537124,0.05868660646993742,0.13262455719400867,0.0051424175394092445,-0.018775516676363922,0.027842876480283375,0.00966783789984689,0.08387462541330161,0.03063330450026525,-0.0218774425389825,-0.009604213025491979,-0.0339815022280939,0.0508856540538197
EGF,-0.021292337976320925,0.0633215107926104,0.010504137972283875,-0.01734478031309077,-0.029045251992736606,-0.0011273615504402649,0.048383558120250275,-0.018793527626557224,-0.04552639408484344,-0.021596734988816188,-0.05105623701668785,0.0458266913155671,-0.015399744497084282,0.04968054653295638,,0.0056197211247195605
VEGFB,0.04144904731077623,-0.023846011564347524,-0.02515123717396206,0.024046305214338877,-0.005668488329511151,0.047386347578171985,0.0003927635948220585,0.02261231222310817,0.00993005692281455,-0.025187818960776917,0.038438003109759256,0.009408541666192895,-0.005281041600268295,-0.05017964717147018,0.09337884017292887,0.08745469071994931
FARP2,0.08526438444764196,-0.028578886718059235,0.05715267602695379,0.0338286046411376,0.07734027566684544,-0.012048925429145435,-0.05854404000107418,-0.008104820073140253,0.05316864802642873,0.01673615789819217,0.025657673104181856,0.07936853329661385,0.08150487472502489,0.010818347347439436,0.004149485399118502,0.04986418535787201
BMP3,,,,,-0.02831611436783301,,,-0.02068872059223951,0.003123313128065882,,,,,,,
IHH,,,,,,,,0.016642568042407272,,,,,-0.0187851353582846,,,
LAMA2,-0.056032067393200435,0.06019008986395268,-0.021957821210664894,-0.030979148101554495,-0.019792890393234206,-0.00807856375268636,0.0020574459928360354,0.0012628142306261225,0.08956696035268352,0.027662667651677898,-0.04422385192526267,-0.03647379607592925,0.05042933228249662,-0.020530131371814423,0.1310676389663282,-0.036972822613569684
SERPINC1,,,,,,,0.048542305293364944,,,,,,-0.015399745722167912,,,
NRG1,0.17708713545863994,0.05884545643609283,0.05588272412927787,-0.017452791962189764,-0.010819206538155145,-0.012392277463719827,-0.0201254845898571,-0.030693770854682292,0.016713086084988678,0.011909719921303767,0.10499418212248318,0.027270309483857516,-0.021064987968320865,,,
SPINK1,0.013198799495972408,,0.022922460447700462,-0.03364418825997271,,,,,,-0.01754926024519162,,-0.015511208940882832,-0.04205141238832444,,,
EFEMP2,0.023175909617827152,0.03689788752904143,-0.04974755627010771,-0.018677759288952395,0.03955029955444219,0.04448896072765579,-0.07518785527546194,-0.018606483805621597,0.0015464465852800641,0.07252529734727865,-0.02218698121435561,0.09881216713272703,-0.023347443098532764,-0.04938519129828933,0.041276235856721036,0.059984832459070964
SELPLG,-0.009830343955536135,0.06854770206862895,0.009911919373744586,0.008380068723665434,-0.0029202136153323815,0.008659548865218527,-0.009910329983623954,0.009116772579943786,-0.016313058806515176,-0.014221259137946257,0.11208033854640295,-0.03053767110941338,0.043300211524526476,-0.07609570607087726,0.1039989824982543,0.1352396233382122
GDF6,0.08738604322830583,,-0.01809474647138244,,-0.025593123280005705,-0.026724351561219672,,,,,,,0.07319962848983452,,,
HLA-E,0.02963271070897037,0.02429159500543255,-0.008851280935341129,0.017301573802451918,0.016610858182212522,0.03479174279926487,0.02702718037107586,0.003704055147400419,0.04812387678104723,0.018706499043189422,0.06537769302230907,0.07073551611682995,-0.04425959293374225,-0.11969332112282974,-0.06451074147663273,0.11133240048918622
PTN,0.09862086834739887,0.03776728390035061,-0.021942676935446204,0.06288345045416074,0.05123885435786461,0.06872730572175545,-0.05268896522108388,-0.041911585264195125,-0.014764605610260472,0.012253356389492277,0.04175378013737405,-0.017869497509319068,-0.016912629743177848,-0.09147713630213662,0.10364730103486304,0.1527321702306621
CD274,0.02095997714324411,-0.015793703535780107,0.04719107737013518,-0.03205144774952028,-0.030318463223163054,0.04933540713615997,-0.0447970878077007,-0.0222712553781254,0.005909481192215871,-0.01650820022693388,-0.02689535416856529,-0.04170651075090753,-0.006758405024827582,0.05338983004720807,0.014318618662010004,
FGF10,,,,,,,,-0.020977071748768658,,,,,,,,
CD14,0.01262058815581291,-0.029001526077252916,-0.008105093569820816,-0.015669854572028085,0.05295167866526222,0.013927800319013821,-0.04795416587029547,0.03265310687153642,0.05005480769116623,-0.010894467430755735,0.0641286444173208,0.06785561851600287,-0.016355624388920176,-0.07084493154401934,-0.023484833350756823,0.022453642318092146
SFTPD,-0.023357433801135953,-0.024402342621394194,,-0.02112825573660649,0.02420511964505614,,0.06696364245051756,0.06959935666077124,,0.11138283608925838,0.006567971821857255,0.032237431850390005,0.01256391444064215,0.008344357159207314,-0.06794299245737008,0.08095024537200425
SLIT1,0.05401209672813309,0.010784967891925639,-0.01473765703420734,0.07579020302065133,0.07788218934552245,0.007524279635705075,0.06733068784937213,-0.01420848061560365,-0.0018436652751128533,-0.001461249707372051,-0.04391501565104628,0.03914326875214869,-0.023065295024607226,0.08058378132524883,0.043473376107945556,-0.014478048743854333
LPA,,,,,-0.018149083038310917,,,,,,,,,,,
CNTF,,,-0.0127317601773631,-0.018813690107245054,,-0.0010588617971051832,-0.01433463963270923,0.041940269670114876,0.09726136801063368,-0.020376563898502564,,,,-0.006938742063219615,,0.028294111979401078
BST1,-0.005174086666079325,-0.039361696970955824,0.015208554491905061,-0.05171098001018599,-0.0022121035067642603,0.013162442932778094,0.00012759724862577957,0.04997744536433789,0.04267601129245343,0.008180269702434647,0.023426359422588378,0.03862180546873614,0.03964410090100207,0.04709284976287328,0.013255203640470798,-0.07596492153639266
AGTRAP,0.03304047816584013,-0.013281182736767712,-0.03425883578100196,-0.03515734816316659,0.086808366105962,0.09186367283207564,0.014311328451286203,-0.013866981055802797,0.05259815680147008,0.09422497691622972,0.019058120018276472,-0.03768479159098775,-0.0026591753333690834,0.06006388077814223,0.024917908479680357,0.07667973146033429
LAMC1,0.07644732354148465,0.0038744355206758183,-0.05571044191018917,-0.03493725696811149,0.03971943010023478,0.023634829478577323,-0.06445793171502255,0.04088668222426825,0.010787806168853033,0.01057546457324764,-0.037355847978627225,0.05909876557375889,-0.01555102690352779,-0.08283595521622479,0.024826717855331484,-0.01963935853585099
COL6A3,-0.005714026238263523,-0.022461966507542997,-0.004905464930756972,-0.034046899817415675,-0.010516722896839789,0.019047531438161645,-0.02972023493856485,-0.013002608307603592,-0.03194473677730088,0.07238337050652335,0.01042808169153255,0.003721131167269499,-0.017482900003248543,-0.10731809364789305,0.014253239632305506,0.06676679877442898
FN1,-0.09039794519809158,-0.0758380129398524,0.05603878632132148,-0.06829734166228797,0.026059630161474577,-0.005213443753702761,-0.01614812018543592,-0.05480324985018649,0.0472193195501197,0.012280704398196432,0.0935919835842299,0.021655264681648394,-0.0315835750193563,-0.09456643155698868,-0.002372822599805639,0.15605462903239034
MIF,0.027826868644905637,0.04095582341934147,-0.06651952303836128,-0.07931100896045688,-0.004226268517241542,-0.045342411139967065,-0.036342149041506705,0.04876693334820249,0.03548548953912924,-0.005292782030117323,-0.06111438590156629,0.05968896910036883,-0.07696505345165468,0.029920578943670798,0.05508725904191457,-0.07107133619409788
JAG1,0.05865041184029037,-0.0676842244775109,0.01582655131643423,-0.0618644102978949,0.05391627203569032,0.034543211890233017,-0.008007052970360506,-0.06306826510378787,-0.006883835318050109,0.05764164515736555,0.010808974163753144,0.05934968573373565,-0.005958826208725892,-0.007259725307128324,0.046833479054067984,0.0047582680280158106
NID2,-0.003640579839224177,0.022095603099542553,-0.014727331943111271,-0.009003273652598101,0.060446893495328294,0.024735031960746515,0.024209353116808607,-0.017778415901549,-0.048172476584875994,0.08277923736855083,0.06408595995261263,0.021945478230606663,0.08875405011323062,-0.08821650781919348,0.0635560123725656,0.03692329350187143
EFNB1,0.07651343249699094,0.019803417023876495,-0.03961982237189959,-0.00923217438344105,-0.005764263662662228,0.004014571300138881,0.01409705440147242,0.002745947649217677,0.08191204898184412,0.032728210243604484,0.018557037575618603,0.0011951221217488634,-0.05624626119395789,0.00021835253046257247,0.08858829771019133,0.016376161532355073
COL4A2,0.025878810410119708,0.007439437691615318,0.011367158104266004,-0.01827928614952326,0.031084185869464095,0.00021965009895417195,-0.03636147635055124,0.0028199484356068224,0.06365105695077136,0.03053833306059118,0.08369436142027703,0.0040002690628929164,-0.0024046125575653793,-0.09201318459282663,0.020762658490820818,0.10079146320909073
SPP1,-0.0609954312298215,-0.00783205866079365,-0.03379567428192549,-0.0645009171933148,0.05706870002771579,0.05102700642217601,-0.07547524691801229,0.10974598221933037,0.07681818751526845,0.051270706965331016,-0.07578304013027873,0.02305933573886939,-0.1063950987449252,-0.09291278111950597,-0.02558818905968676,0.031060031415313605
PODXL2,0.06547937405908019,0.00796717091502287,-0.02902568751649167,-0.01374962709541012,0.05326368950263296,-0.0058302820301913165,0.03510716500341722,-0.01913497762886924,0.05523998238773989,0.0029746330882696754,-0.04047739979094826,0.035339375910097455,0.045153506114886104,-0.02107222581119932,0.0987978749266382,-0.0029070979329132284
IFNE,,,,,,,,0.07802627015669841,,,,,,,,
FGF9,-0.038191645095783655,-0.0012936182037772024,0.0011272636909745992,0.007538361465743772,-0.018180799509719785,-0.026332785932401376,0.03965274048184309,0.037340391954681904,0.02272208520581421,-0.03805341834509669,,,0.000739182953559894,,,-0.03522980237733875
ITIH2,-0.017084910713407335,,-0.017010123094469295,0.053361550671640445,0.051703845486426564,0.03255494995632741,,-0.012836128947934565,0.012861065230977626,-0.028559844634285136,0.14056370328357512,0.03837456995239959,-0.034688994451516825,-0.04732405199851075,-0.059444188457704515,
ADAM10,-0.023876952356142338,0.046315137330919826,-0.06713179246125181,0.04559233911832218,-0.005349510693128154,0.07232177948992927,-0.04881444996503473,-0.03036778976654543,0.006688332771572025,0.008290049100394346,0.01870300485428506,0.050076097504598384,-0.015852367683987116,-0.12299905626682707,-0.06404464739760414,0.04318186178275253
CFH,0.0708606771963733,0.07592787407433642,0.013941492189607937,-0.04979615104678935,-0.01696929477305694,-0.0018321900582670611,0.0030564159114412695,0.030370711784031654,0.020203169458660526,-0.03011396604352073,0.07220894145057682,0.057756553561699196,0.0574271105387781,-0.04547757627700103,-0.05108244805045099,-0.0040714127207630195
COL4A5,0.0199438726003399,-0.05740057278904931,0.01955882639139976,-0.008260176558207924,0.04539175111403403,0.026265759960516853,-0.02536666564643904,0.03141859992607015,0.01969936549528532,-0.019449368368996543,-0.0003641569788966432,-0.021039598250950364,0.04757404398842749,-0.03506704543345477,0.017935269630111817,0.10337230417208375
LTBP3,-0.031719030871676934,0.008260758196139856,-0.031006862461873255,0.011676279323691571,-0.009363029957697186,0.051819468625984584,-0.0004169597244611453,0.013817784370486362,0.02639533897607187,-0.009747613330900443,0.01026401468060947,0.04903660163999956,0.002041397091643025,-0.0916522226377234,-0.003956876230316771,0.03558037436795971
GNB3,-0.0042084652328942505,0.014094203945530475,0.032608370943532694,-0.037703869513530844,0.057305820637171705,0.053418212438655265,0.02368290993371101,-0.02776653121928339,0.025335868880347924,-0.037411638276366815,0.011236112910231345,0.08312450861167735,0.08257367406112819,-0.007644319262741812,,
COL6A2,-0.017034140732068256,0.008951121703313926,-0.0030761405322091385,-0.031148955806473245,0.007527393761611219,0.016504741742278124,-0.07148333663850304,-0.04240522089862109,0.04168373656488278,-0.006369907908749213,-0.02213126008195793,0.02173596039446821,-0.03494665103936756,-0.14704239390888346,0.05334031587951463,0.0031398349480142927
PLG,,,,,,,,,,-0.01657396105989362,,,,,,
GDF9,-0.04234791079728527,-0.020957315284547157,0.03375862130597654,-0.010343228629841028,0.09567552024893815,0.034790796046570385,0.0010949021591744356,0.04147096652659212,,0.04601180677414627,-0.0864108264310696,-0.04783413510868515,0.029682350437420343,0.02634182467731093,,0.07105323149439971
NCAM1,-0.00576986891772855,-0.004104418450676817,0.04136769632448797,0.10076324317734267,0.015244724914546886,0.08722597836261345,0.04004905444358902,-0.02683289398587957,0.03387778712909138,0.01836927680909078,-0.056702989451114634,-0.012065455162356763,0.02752999515065243,0.07253279399650876,0.011647945314366337,0.07666944153445902
APOC2,0.054682968951844,0.0061892068982813955,0.058207256402548146,-0.021533163782601998,0.05156594412324537,0.034357014556020894,0.0037703051317728364,0.08292639831799437,0.03288890043077154,0.07916914682913236,0.043231793257341666,0.08501872806494352,0.045856393650612,-0.04089474947800075,-0.12247946187162,0.08152573797608291
BST2,0.05951852409944283,0.014031360784056025,0.05772897823373206,-0.04350455077153411,0.02380473884734036,0.012551244791358713,-0.002451736250648409,0.04134471643053319,0.03427565964172064,0.036461864454232475,0.08256994330332869,0.07017002881265813,-0.020940526068582734,-0.10002412113973594,-0.010635573399879191,0.1675645255554128
COL5A1,-0.03711986169154333,-0.005102334336170858,-0.04282585131748227,-0.016622605436292116,0.02586354792488887,-0.003656720430651068,-0.027822640296447244,0.03228457244124587,-0.04009252167432169,0.05477481075759362,0.009011741843832273,0.04892384831793006,-0.039188561488694186,-0.010036433005194752,0.003981036695240694,0.008006904768269759
CALM3,-0.025985554088912812,-0.05026043326788306,0.05023519102571727,0.04898689842117114,-0.06009938592553688,-0.052469007365544364,0.07952950960877771,-0.04872769479274599,-0.007168714182678332,-0.04955164260236359,0.09468313290491116,-0.02555435780787555,0.06406035789509439,-0.04311757494984139,-0.011085733888739518,0.03715390398796218
