,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VASP,0.047805791929362296,0.06491044851598445,-0.002826275393222935,-0.0021071242411743823,0.022803172353190408,0.0285803332370999,0.014518578925075293,0.08897868191423773,0.05206673640480794,-0.04065910415935804,-0.031373846785726765,-0.07517876015577894,0.047036473724020776,-0.0017943715337222458,0.025502910437902735,0.008820398969748408,0.02829070671848099,0.015586372740190145,0.011720922573094204,-0.09735195392756626,-0.0890258346968457,-0.037217884803440855,-0.0005508234392687428
ADAM15,-0.025560089681426115,0.0014547911089328003,0.08931494990259188,0.047839385101939504,0.011893967298509897,0.010773182911369682,0.058291211567959536,0.06959568205967662,-0.0024062934200217425,0.017937323864512852,-0.05669197363329356,0.010201922469288284,-0.027513288233951876,0.13314543977284826,-0.0001611824077290071,-0.0034106194972051557,0.040569635317040366,0.008697181688478783,-0.01431383404981035,-0.0005450322660718643,-0.0002856453021014921,-0.013710313006608455,-0.006472993113524632
WNT2,0.03086381230853268,0.013299224739114088,,0.03977031356131812,,0.005894225691309685,0.012576016057930885,-0.07979250886569476,,0.09270681542305335,-0.036332562260580355,,0.018107268730743382,-0.011834345322842754,,-0.02683996378057063,0.021958071820693377,,0.05637555621421333,,-0.03283248630444195,-0.02962175881686225,
CALCB,-0.04923890723078866,,-0.035263903667784945,-0.043034064577823085,,-0.056310054962502167,-0.003266297546703611,0.006263177400722779,,,0.06297335811997738,,,,,-0.019654537720886593,0.040136874687444785,,0.010015138087745805,,,-0.03160808356743645,
OLFM2,0.043888290530432895,0.03849803365822864,0.07205235784307969,0.054366418524521426,-0.034287632953885316,0.05284075584518012,0.03916282267051966,-0.061175260768157096,0.033631799746560304,0.030115467674091193,0.014883852067847038,0.008884178030597885,-0.002737846966042431,-0.05542047380881052,0.07568132309406095,0.13052236311556722,0.002148150267323196,0.04729822100840126,-0.001080204104122564,-0.0068313328526270044,0.15137771138479406,-0.001188531579452814,0.061421167517907035
MFAP2,0.09628470627301042,-0.007951039653732147,0.05494428687144633,,-0.020835790611424442,0.006599695280973398,0.015947183794698845,0.19358685638316628,0.01868991785184548,0.021798010660570927,-0.02827655496919854,0.020318122958989823,0.0027762740768147334,0.10860670856260554,0.0642069782337365,0.023219064107484002,0.06631952494493272,0.04824059546435486,-0.021710037054091757,,-0.038277915169158294,-0.02638351299328953,
HLA-C,-0.11890624968506625,0.037380600198497205,-0.007871342082613763,-0.0014107963877213572,-0.0024865448017262737,-0.08032770961377711,0.011278394054909536,0.19946652855693056,0.012390695554522622,-0.00042904900011468195,-0.12698155440829398,-0.009420544600684408,0.12414838007196187,0.08492839653840395,0.012065596854697123,-0.03370057627293275,-0.03629668756707869,0.07835182983374793,-0.030324791545762467,-0.09097987538369753,0.006396306979444512,-0.0087675856832976,-0.01271960239654934
THBS1,0.04584951984141689,-0.0551886923383348,-0.008283884807308017,0.044629526602225314,-0.08161664158930895,-0.04316734744219678,-0.012669343571959618,0.06803916858449068,0.026533086157755622,0.0580939017444449,-0.04914329317732429,-0.008135412165255868,-0.0569418812539997,0.07638829406669062,0.010147566084315844,0.03236774874829112,-0.04413160662521289,0.1710322015126395,-0.08783254360082397,0.07535720640821776,-0.2082577696436871,-0.044117278377063245,-0.0785912747448097
HSPA4,0.002715492006537745,-0.03523904371740638,0.05212717791762627,0.06920537238529048,0.05905717369410267,-0.0031971580309731796,0.00019946677023301163,-0.004615858323521083,-0.0028644736042765634,0.010303527846773887,0.011060325403290222,0.031202689261729196,-0.08264603908098014,-0.014732688451942835,-0.040166216133398894,0.014707264664803085,-0.020625939410018158,-0.0006286544395812011,-0.04668572510459478,0.03021634216321673,0.03309595125891307,0.03323579023829442,0.11553786750687467
LMAN1,-0.003194702920800376,0.023134856525854133,0.021756184891467,-0.046021189597993395,-0.02020695074687715,0.033966657307584705,0.022202019973577056,0.1740333643190271,-0.042125076014392075,0.024363597436654446,-0.026441505540041797,0.0513139659483578,0.07540133214520849,-0.012356645338832729,-0.03147100715272491,-0.08427706637446608,-0.10965747778250816,-0.00752047423541159,-0.0578218595742497,-0.030314941813586276,-0.09096827255802835,-0.017176802027536568,-0.012781148091362122
LYPD3,,0.0003448259018443179,0.05178858868467599,-0.023460075778979135,-0.026594531874617643,-0.045291895965671604,-0.009833137727781395,0.044890491972199374,-0.0016745931748670733,0.08735825789219813,-0.029269132943890587,-0.04671302022140719,,0.041291657788250974,-0.05239976312745276,0.007377773437236707,0.052564831118653566,,-0.024167857485732337,,-0.0028816592642240883,0.03592699842114099,
APOE,0.08170000002743863,-0.04313456102664001,0.025905194677422524,0.07406237522837872,-0.03214609604957742,0.015915423832785953,0.02010954269703942,0.0667315682108519,0.009012179085999121,0.033408289079374286,-0.13684644876978502,0.010382497948415701,-0.07331064418672936,0.0415252013833541,0.009072444503305953,-0.003349768315186985,0.0022554779907091307,0.03545432211896201,-0.10607918958472562,-0.006681352793192604,0.06702731965076025,-0.02364359627222498,0.001921351198276559
SOSTDC1,0.028325315889362015,0.08957864961058754,,,,0.012044392734790682,0.016434476495334294,0.07032248402014903,-0.019141697909752137,0.017819631260044974,0.05823614736727776,,-0.055439143561933586,,,0.06871872618599935,0.008647401125399011,,0.051531834708114184,,0.04770016591783181,0.0236629410390846,0.2567140179509637
ANXA1,-0.042026553443755485,-0.023548350533118816,0.04220325366453789,-0.0004174274351292205,-0.07560886316565442,-0.06382880567714828,-0.019324982051583284,0.17637116517493684,0.038795074581253065,-0.06589558012847685,-0.06476452208829835,-0.026605875504513578,0.08486716407063714,0.0044453153023925746,-0.029750344334114,-0.01452216895362203,0.02036787350751665,-0.02500626853863292,-0.043553299994439854,0.08629917501712289,-0.024878854720454695,-0.0293856595969254,-0.10156457114325683
WNT2B,0.0038130486050961406,0.03567964222371084,0.04270363966964731,0.0312763576627052,0.013729682788554727,0.01347934671093502,0.05557180190240305,0.10911578194851726,0.01797084777040654,0.11352536437606517,0.01749926768365264,0.049056643341869,0.012428019811929506,0.1388277780019673,-0.08954322680928978,-0.01460100163794531,0.06254120475003763,-0.03579296458022398,0.011118316600135257,0.05733451901184457,0.05795516326548025,-0.003784765372956969,-0.046393822384438635
AMH,-0.01400719361620378,0.01087369790440946,0.03754345590151326,0.07482168418632863,0.005799636116169317,-0.011955188491664442,-0.04558141063467695,0.04411705468068607,-0.032798889175930324,-0.020089296010865634,,-0.031919359076562875,0.05922487359525237,,-0.020202518606755225,-0.06925527045566278,0.10239225898988896,-0.018051184104155227,0.0006517584545451095,,-0.03221284760397727,-0.009884039218829683,
GDF10,0.01852208755555513,0.09207035108698004,-0.026338990514645545,,,0.10203663828621194,-0.001971443009384738,-0.040884185449351185,-0.01507530974246236,-0.013747206551070073,0.0004294832746639903,,-0.03984682640842587,0.04926937181697834,0.024417354712988906,-0.029065632529787822,0.13302234188073028,-0.022782621581047383,-0.008616145151261814,0.04658180700999822,-0.0093197669142419,-0.014185805686107373,0.07998329500496189
EFNB3,0.14009331712433723,0.009363555654614657,-0.001045950169876281,-0.024404451394756208,0.039003926218745266,-0.02902450188620375,-0.010636032799149632,0.006186851251900799,0.018899863192819784,0.019412895243630508,0.058360542965976314,0.004061155396349833,-0.038388261077885094,0.015394342085459933,-0.005380290789466235,0.007825183924198202,0.06412956189934212,0.003548982824438822,0.05853757955864282,0.014451679536899565,0.1323429008025776,0.0778905452138245,-0.03968014414974679
LTB,0.08016172074842255,-0.01876792062517536,0.009252138591287198,,-0.03278755396759072,0.05628679087429317,-0.014592291326602691,-0.0246978500133118,0.06605651604810012,-0.04031460821437842,0.03396068785355473,0.004753836659109033,0.04628307612732459,-0.004605647623575089,0.008563085173139447,-0.0555380672788498,0.022771561586767918,0.042753062965943556,-0.03773827322154242,,0.033183649538614725,0.04033349368947454,0.11114612283593432
ANGPT2,-0.054398179507118755,-0.015290220010375142,0.0284773408329029,0.05210532595866496,-0.03676382859633941,0.016750616512176904,-0.0015195162801574687,0.21781454533778805,0.008246996944611104,-0.023824215073312706,-0.02536111234101023,0.013594336549587735,0.02747366068660231,0.062128104608690976,-0.013069839117147347,0.03298359159390098,0.014884995449973185,0.012744098254821578,0.004771539840859096,-0.05070090935210523,-0.08836659638897984,0.00836820537662682,0.04318026361552851
NRTN,,,,,,,,,,,,,,,,,,-0.022782629754205568,-0.049431685428139555,,,,0.08787321262581378
ADAM17,-0.0020260366145729153,0.0380672295149115,0.07962602665160882,-0.007159041217988048,-0.034455873887788285,-0.0304021768141124,0.04154264376141589,0.13551112175467075,0.05317507313403264,-0.01415180988659667,-0.041359432803600264,0.014157000960751969,0.041395109765401276,0.08587916383177185,-0.024776808338620653,-0.031509231269032614,-0.03840400463498011,0.025256034135375607,0.03813936211195297,0.07587384336386503,-0.008831861029254805,-0.0006004187909975285,-0.11436909073793987
LRPAP1,0.008616435224312467,0.0030103057942094313,0.04742216677214466,0.10779781211176205,0.08088316403280413,0.04199108612307829,-0.0005900799880541261,0.07907253774087702,0.024438107193275726,0.03332697935925698,0.00616947905869836,-0.02135156847017461,0.04156068257161553,0.03603113303438054,-0.04597337100418492,-0.009373055202913164,0.052541653209534425,-0.04639910960756406,0.04973706186953857,-0.10157500443980094,0.10613295332988903,0.030437739764348614,0.05534411584270129
NID1,0.02145565475428147,-0.012639868725111953,0.04725594584863087,0.05609001631646826,-0.012781869961627262,0.0545312500596543,0.020972787209811543,0.22480701558223912,0.028945223923627823,-0.00596529396080603,-0.015874097669774535,0.008014228622523148,0.03619529802308953,0.10365646203523221,-0.060353510210162394,0.021756510504042523,-0.06626593116744547,0.0314824297395474,-0.07907779188841602,-0.04587181875977395,-0.13606387275663573,0.015371445420749745,0.006889455032299204
MST1,-0.07549550531147851,-0.031152673999474023,-0.010160537734972951,0.0020547685951674936,-0.025487508063913762,0.05167319839882436,0.06570069434899305,0.19118907442638045,-0.007649102474610622,-0.01189473830369608,-0.0297773765726274,-0.00947526132052426,0.08776042073810791,-0.0789900113091035,0.0158730838364782,-0.0032186561362531263,0.11013139635783793,0.015414936230836408,0.010993305000224553,-0.04842388637971811,0.08822058116931714,0.062379569839375884,-0.043975928972283404
CCL14,,,,,,,,,,,,0.018041665388139692,,,,,,,,,,,
IL13,,,,,,,,0.044029300660597376,,,,,0.04329981597737276,0.012791895191948142,,,,,,,,,
DCN,-0.08172956976222084,-0.004344837605849873,0.04588657931757684,0.09709050756784489,-0.025982602016499677,-0.024968344126536108,-0.0136379375731685,0.14222994962452165,0.006909257864250955,-0.04970647828320034,-0.015761500644710547,0.057110545175918986,-0.013327622649849746,0.12795015107420227,0.0760105637329064,0.032752463605991905,-0.002349241493888472,0.05631234736466382,-0.04251149951213446,0.11017124548825243,-0.13945090411399041,0.03647376488231088,0.002097786596013323
IGFL2,,,,,,,,,-0.005813773573270577,,,,,,,,-0.034817533361863565,,,,0.022681863173300378,,-0.03300045300275707
COL7A1,0.055403192855634865,0.04356796413110019,-0.037887438325001556,0.039244953653369,0.047555590227743215,0.022730446707680475,0.026352930801375397,0.1596698315911463,0.013446718924148063,-0.02037066941904643,0.0032927372345506554,0.01730043761190555,0.03603046757916963,0.06759858734640795,0.05375598972606715,0.029736900650101743,0.04045436417913434,0.048270582027059174,-0.03713248555924797,-0.06204365040008354,0.007163118772858647,0.027058124787946905,0.04640412072221724
CALR,-0.02426886007706603,-0.02407146103385345,0.04696408987920263,0.09261955806628945,0.0058058969153443035,-0.03199395235439766,0.06891548253742337,0.13982873811081942,-0.019215761873212868,-0.034382586580580944,-0.11235117384141309,-0.019866350120460164,0.0021348213977956743,-0.06154029054117791,0.04818448544596904,-0.048300981577589726,-0.12567263009899102,0.01852260144751188,-0.027686905696819752,-0.028777102152817848,-0.14497164485111153,-0.037747425332587244,-0.09048849712425085
PIGA,-0.08062611875529134,0.0381845181143971,0.023248732320440654,0.02059075179314166,-0.017930197886527686,-0.02058107926292113,0.05171174583858017,0.08058604536665623,0.023613499392808,-0.044465936364726524,-0.017200711194062072,-0.031311728167412206,0.09807955704930234,0.047214978833373694,-0.033381431156983235,-0.06616771570670249,0.08471949430410713,0.008774431948318787,-0.026702563249613693,-0.0312740159826548,0.003967666887356709,0.06120747097585022,0.05388314722630776
CD200,0.046267575818210206,0.034547666354799535,-0.010891793940445973,0.08999602657677765,-0.06299446105910135,0.027564117447222366,-0.00691769135867702,-0.052212425076305184,-0.01167379877385304,0.04016422155473364,0.12066525749451402,-0.034141813114435475,-0.04699504338656926,0.06864482060990132,-0.04287382280918102,0.02635572765889347,0.07311952054673396,0.08272384775631016,0.10737431766217936,-0.02770763815610927,-0.0011321579578711899,0.04602677798763231,0.04302963291043098
GRP,,0.016586931192030252,-0.03002896132615454,,,,-0.047648527605012585,,0.0008542131306697661,0.05745692786825635,0.052379323717327404,,-0.021419038207557733,,,,0.02287707152173049,-0.024931601491055767,0.10146605596931861,,0.12504276484082896,0.0972821481656665,
CDH1,,0.033986243935052396,0.03600940914121294,,-0.032343118807991185,,0.055856472402899884,0.10670749126249329,0.04139294790288705,,0.020355605154701625,,0.019313244836741714,-0.05922709965336883,0.0357510845774926,0.04805211737911204,0.06687999042274251,0.025443994995123075,0.03782992873526257,0.08006810876146034,0.00960702692534323,0.01588344408283332,-0.0479553801587482
LPL,-0.13580406705872186,0.04955952448440053,0.036270026558643906,0.020771778694613163,0.046443998657160035,0.04320299856916188,0.123122694331684,0.1846453646918047,-0.030891386180269823,0.0035112986540632185,-0.04085225065171264,-0.030447956305176747,0.006343204471812055,-0.08195563666296535,0.0615541449513265,0.0969845754001334,0.10235819269189092,0.02906770283092349,-0.044504260821173314,0.01959291035550252,0.10853620664588569,-0.014000498032183934,-0.07369840876884669
SEMA5A,0.014679182117529626,0.08350760142083913,-0.009166071670358326,0.11660092444997616,0.009258505190012556,0.10215203065424844,0.08648604375861661,0.19055857896262932,0.00574597289843614,0.02103998115932001,-0.03869820349027116,0.017219741123630578,0.007828367025772968,0.07999820218649785,0.06388411491152145,0.022611917491108503,0.12432712265840738,-0.01602531304712358,0.021700419833022642,-0.008229477462107391,0.08762941714385128,0.01116020468371294,0.0010260062172394392
SEMA7A,-0.002942190986561663,0.007832792072403455,0.0028926640840718516,0.00619116594832322,0.012266567133704361,0.03204239336339172,0.05156520419067014,0.09806454511080356,-0.005810606549259681,0.01130634450738113,0.0757358116677795,-0.014626464418878722,0.0063789766825340394,0.09100621647180394,0.030470723255793954,0.05092690878063794,0.012282024913643027,0.0058170817360630464,0.01683034050784171,-0.009398919051486907,0.0010041141255525262,0.015667002390660552,0.048051237512314694
