,MGH258,UKF260,UKF266,UKF269,ZH8811Abulk
LAMB2,0.0356681864847571,-0.05258455673172254,0.09906783852835414,0.07529891328345233,-0.05775196606516331
DSC2,-0.02292394628451587,0.05196360619019414,0.019706460565363387,0.017193950977037537,0.005224601675348692
WNT5B,-0.018087798185757956,0.06499086106843599,0.013967177876521367,0.0015923727575008048,0.014033430502690647
LEFTY1,0.0040329200926118285,0.03683104621490979,0.0221072436934703,0.0021427886517219326,0.044026394473774114
FGL1,,-0.021317492528695973,-0.022928927505117165,-0.021025134972921997,0.10969440307703983
CXCL5,-0.028971089173958048,-0.045933001913386,-0.018587194162523475,-0.016444220170207014,-0.08009667342749292
S100A1,-0.0313481512496313,0.028698120191187823,-0.11742212251360241,-0.09359925237127543,0.07756187336464278
NPTX1,0.011216561828567695,-0.03484457182791351,-0.10883842100330164,-0.0688323074312951,-0.03435202836425098
TGS1,0.07355848767902463,0.042102283130645665,0.04346407568992913,0.0902453385956492,0.048037965768875125
SST,-0.022622154754277108,0.017215637316370012,-0.049394566292807855,-0.04634042588731908,-0.01872144735452598
IL34,-0.016796409576257148,0.050335728633276386,-0.053483082582112686,-0.018722433698357285,0.0015455467662733088
DHH,,,,,-0.008024222597387236
XCL2,-0.0331540893328445,-0.02900785531074898,,,
TF,-0.03211191480404083,-0.041218694908620866,0.0857587346979067,-0.028524883313711218,0.05999350563399967
IL33,0.03520008524252587,-0.042950735918561085,0.04046184061225145,0.041664696440050476,0.004828418648017722
RBP4,,-0.008606873167528534,-0.06572353795656782,-0.060691260749799116,0.14097518165463405
CCL19,,,0.00704610840972694,,
CCL20,,-0.04679740177454637,,-0.01515039983523377,-0.07294965284633453
NAMPT,0.0007003935537110826,-0.06686471527980321,0.03991752856176294,0.05684330324419511,-0.12171727667371178
