,UKF260,UKF266,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ACE,0.015111194266374629,-0.007467032234405434,0.07103923907111259,-0.007793800130651355,-0.007236886295395261,0.010652748908045068,-0.017601894916845034,-0.10071672979143786,-0.03974640930705493
IL18,0.010396728626826012,-0.004895017229123385,0.031553942243380706,-0.04772141572193513,-0.051032829982364435,-0.019297604259848625,0.013903231265448329,0.08935990675510544,-0.014367317759067607
PPBP,-0.020165894650702725,,,,,-0.029294404920072816,,,-0.023319722783940018
CCL27,-0.04659776619129822,,-0.027641412086279248,0.02250863486171902,0.0025486395185575256,-0.031451390756333644,0.04129561522721496,0.08241301051301173,0.029564331134908434
SERPING1,-0.020993811909877844,-0.04611640665692878,0.0900101800027624,0.030401451981778075,-0.01417190451884591,0.04799859846646625,-0.025526475206471454,-0.13143817066602262,0.10577087890501966
AZGP1,0.054358958575755144,-0.05940888107027897,0.07864360099937974,-0.002678398805396424,-0.045727902711488695,0.06534569399061246,-0.016043379240212825,0.019312597469030978,0.09327935088313079
INHA,0.008010582415145727,-0.0009916024223911393,-0.0011354458832629193,0.014675156381027598,-0.032346483202358875,0.0536422940791922,0.054174913977028324,0.053079181607943095,0.0038978617515725528
SEMA3G,0.0026436396976342457,-0.026611421864633885,0.025878535926288526,-0.02071358678018567,-0.03660073771974792,-0.0011576055786992612,-0.022049736596624382,-0.021844628627168346,-0.04257494898465746
OXT,,,,,,,-0.012876852341423477,,
COL6A1,0.03381716576869363,-0.06461326777347191,-0.015859312899841438,0.027705049092494306,0.025142752603439827,0.011195116666878582,-0.07377226734267811,-0.2456880837516335,0.0025536861759215225
FGF17,0.02567900819012641,-0.02127192456025481,0.0108164594784435,-0.0618117262431573,-0.03477218385850665,,0.005471461050875178,0.0021766257775499265,-0.03543847273400853
TNFSF8,0.08939116074895388,,-0.01577780759196617,,,-0.022782628477587257,-0.013692345318627303,-0.06627637390689574,0.08919103100379094
FGF20,-0.0006680443321957371,-0.013329009241422746,-0.004129143807050711,0.025295958429246864,-0.022787725382648595,0.0177723030215155,0.05188282257092526,0.044081366266930266,-0.019439232931917794
ICAM3,0.0016427663119398445,-0.014435615069761128,0.05703723680144158,0.006078287077554755,0.0805989498117936,0.04442409488916807,-0.017159066647316538,-0.05333650574554427,0.03781386277918085
LAMA4,0.06540927119168394,-0.03861977927777935,0.027196537392945967,-0.00968416774302278,0.05160560003088426,0.041618767060075904,-0.03382203085321967,-0.18041615120804996,-0.014990899853701205
DLL4,0.01811347324111743,-0.028410357633856846,0.035394958073363535,-0.037824974328525794,-0.03688658830140639,-0.029431545484693494,-0.003403861306518322,-0.028263203510955112,0.01776996675258971
SEMA3A,-0.03270402437406969,0.011725923604632083,0.03886340190670586,0.08877999615442318,0.037362469194231335,0.029405585534670018,0.09091515953605549,0.10883254297378393,0.01176391561762923
RLN2,-0.00685354899914713,-0.01565845718315662,-0.01607166721703553,0.010899684971654146,-0.03423938103229147,-0.037934601041047754,-0.015018263139614131,0.1270895224511274,0.021194885188973868
C5,-0.03074179092895844,0.029682734189272874,0.0007838167272451816,-0.0013014906070029143,0.04100873533714058,0.055100393138572096,-0.012800325961834589,0.06097635650968036,0.00859464950736931
COMP,,,,,,-0.0272828085078101,,-0.013931631255425451,
EDN2,0.020983410339631126,,0.00968403321709218,,,,,,
C1QA,0.048158531882503276,-0.04712084317215388,0.03507004012186149,0.02419266995979205,-0.016465820052195115,0.038607841228462246,-0.12641674483134155,-0.10161860312693421,0.009169808642591903
UTS2B,-0.03508499551501038,-0.011655602744626263,-0.013892228026962432,-0.032489556399457165,,,,-0.041914843780581613,
COL9A3,0.06498881779120913,-0.06210092494949217,-0.06979556993878128,0.03417189338954005,-0.08974390698426757,0.008736081853891525,-0.0009566743194157778,0.12927414249487268,-0.035013483230753324
DLK1,-0.028575327029666565,-0.005774344291660844,-0.03608521422207542,,,,,,0.00022918211725644
HGF,0.028978147538408876,0.03878625749737795,-0.03545746122889187,0.04255224140358598,-0.027549829440994048,0.12811867998011603,-0.024575260906498576,0.07696886437774696,-0.03481012375371786
P4HB,-0.005731778436094556,-0.06597374790703397,0.010039119039406953,-0.018066215782426426,0.016250034391226662,0.04259960389478213,-0.028810795567041816,-0.21731154971502187,-0.010018488872072668
ADCYAP1,-0.05774693869195838,0.010835212863939304,-0.00611041808524568,-0.004686984080117538,0.022927439981911622,0.03139647351954171,0.020921204960360904,-0.033812274314911496,-0.04706237929795214
GREM1,-0.04125558133119788,-0.039325363683688906,0.02527627732184414,-0.010376696612976539,-0.02681159335377299,-0.04749255990949181,-0.021787096342147805,-0.07838066783164438,0.05908343880441258
EGF,-0.028194334092164666,-0.018653284190919436,-0.04387375441208613,0.018919167875555195,-0.00977896233246514,-0.029218319311258956,-0.018908655226564413,0.07164632324572356,-0.01751308373814282
VEGFB,-0.0011598302772577657,-0.05406232922137298,-0.020356238317348205,0.004588958578186628,0.04466684694652869,0.07390737795687838,0.04449719831324661,0.0885464278376606,-0.03642311368287864
FARP2,-0.0038529466907337986,-0.04807459813271043,-0.01502276558220315,-0.021461413172953116,0.015448656880953199,0.0003205990884544856,-0.0505249139586431,0.10604575245163908,-0.05638767711439077
BMP3,,0.003115399016207209,,0.08929321640106676,-0.01045172721682376,,,,
IHH,,,,-0.022594553840513548,,,-0.014835703710874096,,
LAMA2,-0.043694981287756694,0.01395071728524277,-0.032562145228465,-0.008658348567790892,0.025652229886377057,0.003057319019299736,-0.041110612451562056,-0.08899986149592705,-0.06622060600268366
SERPINC1,,,0.06014319701067471,,,,-0.01465100413939472,,
NRG1,-0.024318563293150783,-0.032720805551295924,0.033005295389615594,0.04124600085595631,-0.014044184802190971,,0.002899552156590995,0.035370292801264566,0.04197680195607662
SPINK1,-0.024166880055405907,,,,,,-0.018009032368950083,-0.04293674443283298,-0.015612033103950401
EFEMP2,0.08071908380368775,-0.008772868837159515,0.03410732631969725,0.05573589883435839,-0.0019520555720511194,0.09612491545164824,-0.06002968942879976,-0.06895835772809479,0.032416654070887035
SELPLG,-0.015830332880986626,-0.0343476678250319,0.060433094903874,-0.01840034378150801,0.01705503025648319,-0.07348360149748734,-0.003873256719990405,0.08400188614784469,-0.026867089514630977
GDF6,,-0.023259653462087863,,,,,0.051257857993614084,,
HLA-E,0.006112126018030119,-0.10704939939346465,0.07732934498696889,0.068266456903879,-0.006938286559289403,0.003984494190751816,-0.13156784386736955,-0.0835161299524632,0.009500784681534102
PTN,0.06795106126554777,-0.05372978442049836,-0.030210426176108442,0.050836240271519485,0.017636691783161428,0.06513906302949765,-0.007672540899772075,0.08765395507749689,2.743483212944978e-05
CD274,-0.02976870414672617,-0.02600386541954728,0.03910844259487938,-0.03313652812529226,-0.0484846360475846,0.0629750929462671,0.03906608707629388,-0.05477173279078557,-0.01556141161674393
FGF10,,,,0.01906906223912347,,,,,
CD14,0.01819922077193947,-0.06088626501366292,0.02846252429678851,-0.04033923230918436,-0.01819711050088327,0.06828260959546023,-0.06126681942166926,0.0004311934990589401,-0.010271602747332942
SFTPD,0.06817018651970624,0.017102518250668462,0.06414645640774148,-0.002468318792010828,,-0.03914968388581505,-0.03962768325991779,0.11826869291583689,0.02822687880160095
SLIT1,0.00999581996395035,0.028219700496504584,0.023886366855077286,-0.02465241823689181,0.053970040682449136,-0.0014850725302736174,0.06202304149336638,0.01508405616215153,0.01608635908064462
LPA,,-0.011655605666732322,,,,,,,
CNTF,0.09724333124432168,,0.05175598042930206,0.0057572422438020064,0.0017169795766060114,-0.023474383690604787,-0.015018264795694661,,
BST1,0.010897668624153024,-0.01876873426440575,0.06591377108216165,0.010230744150725357,-0.024511594851929445,0.049842957534526264,-0.02116776174496745,0.03932926889734087,0.013615325401402019
AGTRAP,-0.028417115177017865,-0.05387520610175964,0.061891577561439176,0.036419542380744435,-0.002645177519883073,-0.0011340915019407373,0.019595607910675942,-0.0008172954410768175,-0.02635004265636721
LAMC1,0.010944270128496867,-0.08229649520564006,-0.027798691952344086,-0.003118187956871827,0.0422110943701319,0.01350536583377242,-0.02357124734375215,-0.17107225764046416,-0.028111245633127103
COL6A3,-0.047086592888401356,-0.03779256525532604,-0.02626861984926516,-0.02619409399178806,-0.03541842869662919,0.01574655683165229,-0.054444855903688735,-0.17349666643229034,-0.018466652412374725
FN1,-0.04317866430578496,-0.04793063323405494,-0.046381260327220813,0.005363819704747157,0.009131990074056271,-0.014491272047986262,-0.04893831047942387,-0.26692719850658725,-0.05143283475921901
MIF,-0.05087268892529558,-0.06893808803679322,-0.058327077993242014,-0.017378307492923035,0.014476318610877044,-0.06938239786475804,0.023364850304883705,0.057626007670981014,-0.04135310403203103
JAG1,0.010820709638709194,-0.08371538639050051,0.024365490973901244,0.07208774260132922,0.04770405905612864,0.04564026557239297,0.036631608686730155,-0.23148018163161893,-0.04533570804122195
NID2,-0.039065142284479444,0.0005597711993992407,-0.016726520795466996,-0.04209080276165904,-0.03032352346814288,0.01762169879018944,0.0020444055147011606,-0.11703463161343557,-0.021850976727985947
EFNB1,0.0010225563748011823,-0.030501243528204977,0.0319697206805841,0.014232607361978657,-0.020537011952770978,0.009130911141089219,0.04155975331016995,0.031338974602044656,0.01127494142476286
COL4A2,0.021904263298501626,-0.06696171854282475,-0.01993169318579788,0.06422416632810202,0.04042759937793128,-0.007109729180940435,-0.09451888176647351,-0.21258349906251944,-0.015866811132248245
SPP1,0.03451727368050672,-0.07254126772441895,0.0730328657128451,0.055542536119735475,-0.014436275576515549,0.010228139724318451,-0.045623089575309424,-0.22534374960184142,-0.016994194367830222
PODXL2,0.012344923099255218,-0.041280629736415816,-0.01905021481691869,0.06141707863738148,-0.0241717675514094,0.03250819550780323,0.09233809266967279,0.1671919075051245,0.022467329350928232
IFNE,,,,0.08805447256229075,,,,,
FGF9,-0.01232990357500926,0.0035152215906173326,-0.017333417727211517,0.014657655144306515,0.1258041701485039,,0.03395375364883536,0.01309797657425136,-0.001745094820040732
ITIH2,-0.048752183324553736,-0.018537198638881754,,-0.027217318205095722,0.06672950246333179,-0.003840693492963159,0.031191885280704938,0.04584995037701209,-0.010345703078663128
ADAM10,-0.018193809269568498,-0.03685858098976704,0.02978876301910203,-0.01171095594323282,-0.02038196744588147,-0.01941882375303553,0.015514455337508365,-0.16422380127212916,-0.005733110581731109
CFH,-0.028720141799075755,-0.02395559364028803,-0.01574131383232031,0.022779129843503033,0.01988042217520535,0.04918761319370665,-0.03473762935044888,-0.10409940687124448,0.018611955756972914
COL4A5,0.01524865228155199,-0.03347239469162867,-0.020316172784107186,0.005008034292996787,0.025473815688907907,0.012794880818124158,0.05155052289448048,0.14947084886490336,-0.0022828760948263196
LTBP3,-0.055301691481286074,0.022963698397825246,-0.009977697750682989,0.02211803830595173,-0.011621841655893373,0.12351371700734416,0.01921170410548767,-0.016723503942488352,0.012432604552467568
GNB3,-0.0015581744266655617,-0.0385967113802389,-0.01941880040618627,0.06994934872570768,0.025351614030948478,-0.02736604832067013,-0.00680811030082182,0.08876255101083087,0.006586907126584427
COL6A2,-0.01735417373341059,-0.04918787238009751,-0.01004606494147138,0.02220807328064447,0.03856709494029293,0.011929895548478849,-0.07654044202110448,-0.25174497599326146,-0.051417399616743596
GDF9,0.030412546970983938,-0.02364039837212456,0.027343342109138247,-0.05881082539854961,,0.04138440103434456,-0.03346212702363556,0.06762271955388258,-0.03610148478416304
NCAM1,0.056197111976039486,0.0011456271340975494,0.041563792331514804,-0.010324488142971476,0.0011070890586751168,-0.02799861811483463,0.08259798911105704,0.1537627543376105,-0.03888669692647852
APOC2,0.05274344545091255,-0.018621976686333443,0.013209956451550008,0.007996006621606273,-0.03744572757229426,-0.05198899971037363,-0.07190349326640491,0.12102146784920464,-0.06010175401208763
BST2,-0.004989245463442348,-0.04429925939725123,0.08788724861587,0.010339185600098763,-0.04108591695102095,-0.022009853983900964,0.02449309493654937,-0.04422845537574299,0.09262866730319345
COL5A1,0.03373078592859288,-0.031614432520729485,-0.0329078367453389,0.04170878667382657,-0.018234476233112338,0.05415723844127225,-0.06339656108802011,-0.20809670819620876,-0.04310644910316876
CALM3,-0.05133252102148578,0.09181222361961057,-0.022331644164820887,-0.09101176978364049,0.06028545914938073,0.022868747716406568,0.12101134844947828,-0.041591942757814124,0.0010939320178900288
THBS2,0.09404204296662294,-0.055554414618407114,-0.017943164015684635,-0.008365221557291962,0.033378018327891924,0.04034602031876236,-0.03705288600593428,-0.023130528172221054,0.0370738683310974
SERPINE2,-0.029815972399832767,0.003031216960196883,-0.02196608353584911,0.06255081603941218,0.0461454117781922,0.13237600829990892,-0.09131259964469081,0.11116824929329099,-0.03202647483357819
EFNB2,-0.046781242066353645,-0.003400267256861695,-0.05009017032374077,0.0015531572093354146,0.053702649921623574,0.02905620563026552,0.03377888637421449,-0.11271706279525365,0.020531203935319743
PROK1,-0.035085000330323655,-0.01683785636208532,-0.020468366800931434,,,0.020451155085519677,-0.01408322034181101,,-0.0062916046376929385
LACRT,,,,0.00239301847608585,,,,,
MMP9,-0.025708429889916548,-0.05502857558129066,0.004685094774116968,,-0.02632821918895379,0.03229058063143243,0.028596378178546843,-0.14952372548442464,-0.06610064901784067
DMP1,,,,,,,,,-0.022095970602387965
NPPA,-0.00453585800469678,-0.00410778747064752,0.10449904756355946,0.038488669701848395,0.014139275941926438,-0.061443981144702335,-0.0013279463580911288,0.060124649928191796,-0.024978057620168477
APOB,0.03715672747710596,,0.03985483360923129,0.05807647397222866,,0.054999184767042034,,-0.01632917829169111,0.014521420446534575
C4B,,,0.10118656891213997,,,-0.026070366370666512,-0.017385736527824158,0.025479063612140918,
NTNG2,-0.018232286485267236,0.00706337611923996,-0.0007441963845171409,0.02241720975999265,-0.06373544917953057,-0.02147947200480695,0.02398281421698905,0.031806890074508945,-0.01531921442576649
LAMA1,-0.05305455095181294,0.006114356097527038,0.05331433765196399,0.04236958604598306,0.05342647537118801,0.20577655744472284,-0.05397987764808092,0.08302242375376782,0.0031079798710739225
UCN,0.01992174198129767,0.04913242000544845,-0.005678579847503956,0.013843034563292079,-0.018360049796446454,-0.05035812237169488,0.013177407272326292,0.051425615546426266,-0.050377937872926666
ARTN,-0.027230227257195264,-0.019111368625536015,-0.008157677894498267,,-0.03484282930604838,-0.032482105926226336,0.026646193744478186,0.05136909590901586,-0.023975137544144647
PDGFD,0.019226970478907094,0.02477736730508863,-0.031096857775373212,-0.027202267925540376,0.016744120841784855,0.09745215760146453,-0.010895246029446578,-0.0031141671051048408,2.6599082965121278e-05
EDN1,-0.03446737305113617,0.01080123510355813,0.030453385757763726,0.016670071058069145,0.05643307255237589,-0.02385738363715388,-0.042473041036747386,0.026751637086778243,0.016470650222428378
ARPC5,-8.825872128992347e-05,-0.0498495652563362,0.0792192635420729,0.028998041455297028,-0.008787472776759625,-0.036094772338873066,0.018373361196040022,-0.1647104674484478,-0.05865929304492146
GSTO1,-0.0318316753709283,0.07202754894097775,-0.02080965234565314,-0.007961851530786915,-0.08000152343419219,-0.06413604426381844,-0.07273320749141719,-0.1326394135043491,-0.04606939357173545
PROK2,,,,-0.0025922456883060697,,,,0.1280772328035823,
SYK,0.010295503174390258,-0.021472585438831623,0.026931824298657887,0.028916284309522367,0.07599994721068482,-0.04377614007590929,-0.0062285220825735585,-0.02953347131449427,-0.004761001991423231
CD40LG,,,,,,,,-0.022392968113408452,
ST6GAL1,-0.001893107316133561,-0.006125714364054202,0.016193126176176565,0.02132160473114225,0.048477779588283566,-0.008438845660070023,0.037841886313628635,0.09994087831528484,0.0156242700157562
WNT3,0.06169463193236887,0.002765270149071763,-0.00780508660893237,-0.013926006858291751,0.043225391514251664,0.03189363651703817,0.008250722407728188,0.056644552938636766,0.044975842226331685
HSP90B1,-0.037164420338447815,-0.03159084666084008,-0.015759859175527687,0.018534361358521375,-0.006168483109660149,0.010229231353437151,-0.05435717076578888,-0.2259852249534203,-0.03327623188585053
ZP3,-0.008247832229671752,-0.02401617974067437,-0.038041669639466986,0.07305700015965508,0.04058707902238716,-0.012269064652828706,-0.02460768936053669,-0.008751270637303802,0.11934600510740817
ANGPT4,,,,,,-0.03248210447323558,,,
NRG2,-0.014925702084469349,-0.02829125416715817,-0.04015250123279069,0.024730845318056364,0.016752774735154404,-0.01028441178985514,0.023367375286412695,0.1535641698153774,-0.0126661492856647
MELTF,0.003805436401095619,-0.030801845812882207,-0.024276627151860075,-0.03372104008802136,0.019017626850136984,0.0817635057158628,-0.05058424471577765,0.08182975247683365,-0.05131796275564104
NLGN1,0.04776832671257528,-0.04939387283347201,0.001063772532079297,-0.013707069423036487,-0.049870560753971095,0.04383918839924212,-0.019737893878715534,0.05872385491740406,0.038463093580128324
SLIT3,0.014728587807748992,0.04792084043707971,0.05498877051791349,-0.014207858601473885,-0.029279209980914874,0.01707864097814361,-0.039996799891045834,-0.07504146678753959,0.0035075379209152952
CCL8,0.02317265335299305,-0.02010849643378968,0.002210599890881344,0.08911126566246068,0.04029319756045738,,-0.03034584776428306,-0.011762040670526344,-0.009259120781350194
S100A4,-0.02088188694057568,-0.057846627038884664,0.044747557668861855,0.01021056855998506,0.060222965415471924,-0.006240717836887682,-0.06168277296730276,-0.1907321504916394,0.028234340545049825
TNFSF13B,0.005773175753677275,0.0022773616016569403,0.022329610999368126,0.0045986193734451385,-0.002050508770189622,0.06732033963177549,-0.06275047715437433,-0.004953872536991827,0.016290292804152333
HSPG2,-0.018533464633480344,-0.07933710292297885,0.04701947033448187,0.0073377842965748254,-0.02940163047863632,0.02429929777254823,-0.05108361329848256,-0.15357533775924767,-0.0439688840888843
FAM3C,-0.011249612468668888,0.06131728263383127,0.014268866302230137,-0.006347474369437646,0.05409442424242137,0.02956274425395055,0.08137486367218351,-0.01722347683794084,-0.014184870544156757
FLT3LG,-0.02140279965472949,-0.023922684305089804,0.0331085923406163,0.03449789225909231,0.0070825830758029455,0.06664376618697895,-0.03815085960837188,0.07297742111867093,0.10514582193458916
A2M,-0.0010715902126187365,-0.048867004048212426,0.004975862818079405,0.0224143154890753,0.00413876923995724,0.023866398691112845,-0.08284333962600712,-0.17216339344847262,0.02735882722188038
VCL,-0.0031571599438158663,-0.004610250339363193,0.04604952780030206,0.08534278157967455,0.03694699154812516,0.05198526373521459,-0.02704900728431006,-0.1846858941038088,0.016942641290903115
FGF2,-0.02554318023815461,0.055456598427143115,-0.030765110188994204,0.04964169107576994,0.03523354758334466,0.023897658259331593,-0.012869049808846112,0.014264307260350963,0.10072668950936867
AGRP,0.08568876517108301,-0.012180487403150416,-0.01501948523179088,,0.058418855028170215,,-0.014464087635307816,,-0.01943922812981694
CNTN3,-0.060779976470545304,0.03774246760688887,-0.03803923037412923,-0.02049730412711467,-0.03169773552373816,-0.0368080323305378,0.05528380504078354,,-0.0035813774270870755
RNASE2,-0.012069018230216347,0.0034694494307441304,0.03846376604092395,-0.016127103768804073,-0.022195274034833828,0.013882754194006223,-0.026203785333542836,0.006275151860790831,0.05732550506946744
ADM2,,,,,,,-0.018463839355880612,-0.00920445082018544,-0.02080681247584042
GAL,-0.003263592177686802,-0.020421461446816204,-0.03714148874168309,0.02129271023264637,-0.06655340363051694,,0.0011001390232856702,-0.039379162663503615,-0.0324649808245775
IL36B,,,,,,,,,-0.00920809166624897
CXCL6,0.024719969544650243,,,0.009792169803841745,0.089632846210128,,-0.032261666677171216,-0.0721219383914949,0.07774890838210859
PDGFC,0.00846178135584172,0.028250119835056892,-0.002150018798224175,0.03727904497859465,0.0645263295222785,0.04389238362968569,-0.04333136772298319,0.005321954588287455,-0.05928199198571913
COL8A2,-0.05661873203416342,-0.02264108771884909,0.006798271801226216,0.03799277544061802,0.04163688561244883,0.011057015418790768,0.04292088782870319,0.1392586062825789,0.07631967060031764
SPON2,0.00763677999586629,0.05609366705967985,0.03292315806255547,-0.021781041570061895,-0.033205055945624874,0.031889081472432565,-0.03397477413868088,-0.1214659138964919,-0.015703515457802995
SEMA3D,0.09882098471970797,0.04619458816583744,-0.037688418768380375,0.024466135675911042,-0.02236178887077336,0.008850392893141115,,,-0.03850754221131193
BMP6,-0.03872396818669465,-0.015927417613119912,-0.01372399785267705,-0.027858640353141135,,-0.030924693369061135,0.02856174629795493,0.021719024708194933,-0.021331066136124604
TIMP2,0.08987838153146732,-0.03414347086394663,0.12215234377238651,-0.0019421921221334161,-0.028618559555865626,0.005004402400022234,-0.015241143566407218,-0.00989385068247258,-0.012878958777528836
EFNA1,0.044976215656157774,-0.0832248639049429,0.07192747561782162,-0.02196381198516764,-0.038803637922637475,0.021245089700666252,-0.03206056905284206,-0.07795923763152536,-0.0112444941240092
S100A12,,,,,,-0.025125977902857605,,0.031540352245513666,-0.018276848159294815
TFPI,-0.00294092500572076,-0.04692163521810218,0.01888630959455865,-0.023167691562646957,0.013060801026672331,0.008973229816316678,-0.037852871483699535,-0.07318145387843517,-0.05563091081331002
GPC3,0.02971342492808507,-0.08150225309566433,-0.018002668694683227,0.05223358554583803,0.050496568958278115,0.016436796526343035,0.05759165947917343,-0.02719204213778671,0.05588006240714565
NMU,0.00977792827069653,-0.026396471371104638,,0.01972665163763002,-0.03543726593663882,,-0.028227263710587557,0.007012839340015129,0.023196774355230935
SCGB3A2,,,,,,,-0.024256493550466673,-0.016186849664787437,-0.021331085229905813
LAMB3,-0.01542584853031634,-0.00780798661722398,-0.003795939876016399,-0.04437821483579937,0.029617010350858914,-0.021339546085575728,-0.008661224883348473,0.0018098796033942444,0.06480366717561428
LGALS9,0.058762747029270014,-0.05904757183234267,0.060645939323814756,-0.012519006198679397,-0.01819436639746495,-0.013249892056946147,-0.0513575382845519,0.009327237471071394,0.0021211568611911114
VIM,-0.006900840804632532,-0.09146932697947231,-0.0006621266075769171,0.11911155885953316,-0.02074858124242421,0.0586820481952391,-0.04759108523509354,-0.13554229199211767,-0.0245603672026797
PLAU,0.017034155091228766,-0.04841758017909725,0.06668916789193456,-0.015022495508910277,-0.00796923902300513,0.047515611176743355,-0.06968104031504195,-0.12295637325316067,-0.027883466207788914
TGFB3,-0.030767880530944224,-0.010063470276828253,-0.018558220306309804,-0.01367782525550366,0.024608852254950624,-0.01990154094482,0.02079550728082547,-0.11063354479327085,-0.036537582300351125
APLN,0.032759591421577056,-0.06941075577480194,-0.020018500905161444,-0.005367240536785338,0.026594290859172667,-0.05678417540465068,-0.035198853859453906,-0.11410053031349181,-0.08402821939617626
SHANK2,-0.0389759869036421,0.029633583284562864,-0.018209362348282142,0.04860290187915593,0.03854319990564751,-0.024477740681456455,0.012621264747275946,0.0037896057309883126,-0.002390259537756785
LTF,0.04217441605389098,0.054652306570633455,0.13028440183988557,0.037913727143446374,-0.02008470636893342,0.022327758710221746,-0.028500682525649593,-0.04600383454492157,0.12269490313445759
PYY,,,-0.01706268917615669,,,,,0.021177137600808842,-0.019439232931917794
PENK,-0.06346479834269633,0.02283970535907262,0.04186830575700297,-0.008672030568598244,0.03435539714212324,-0.02873267685607623,-0.019487399463768613,-0.047283174459089354,-0.01297241509359814
CTF1,0.016824131080145445,-0.026352378854124045,0.011272715213235349,-0.00259082080166135,0.01762570256704991,0.056701423796242094,-0.006442861732692304,0.13589591350468969,-0.04698616637551062
COL3A1,-0.022452721903789444,-0.03833009558619224,0.012629579393411727,0.040629046462621186,-0.022417765358406092,0.0024234149698351207,-0.10168394093743965,-0.20351378981088716,-0.05910293939197356
S100A10,0.03956631421334618,-0.08069652765449085,-0.021179617522736865,0.09062912759322807,-0.02549677500868449,-0.025778658859086524,-0.03349871535175205,-0.07051017417965233,0.01831692638090421
FGF13,-0.0004299872310989223,0.0830340590016807,-0.006833851024547788,-0.019212181331915594,0.028297807874589357,0.09364269305458849,-0.0031670824223352725,-0.011510021915031903,-0.03703655005148512
SEMA4A,-0.00757696920556664,0.012381842237236085,-0.010269539916305952,-0.050297081191892565,0.00038002115482350094,9.677065277316238e-05,0.08489142403680423,0.009617363189188127,-0.07304606530153579
EFNA4,0.04583118803806718,-0.02267868236139973,0.005291835111324639,0.008058632786009663,0.05255350658810235,0.012121277428058573,0.009213992447374033,0.01629825465916251,0.01989540908049774
HSPA8,-0.04016993759330005,0.05360387316117999,0.07929949704404321,-0.006514657259397213,-0.002370590450455268,-0.06572136739604016,0.0760463540434711,0.05604212986769752,-0.0036674211006525615
NPB,,-0.0191113781570333,-0.020351581327064407,-0.0143378507429736,-0.0054765414157900245,-0.05087922841437823,0.1027227348266877,0.017282366033624055,-0.029790810006026312
ULBP1,-0.030083291550271434,-0.017214641070040882,0.006339954905552879,,,,0.017989522133684523,-0.0018932241809489065,0.029873463825931323
SEMA3E,0.035704749647290986,-0.07257948832594298,-0.02229748667380716,0.04310655808636778,-0.025270464433495777,-0.00025411945010819244,0.06410470205851078,0.012563226152435613,0.02464856678886237
FGF3,,,,,,,0.03272344059476799,,
ADAM9,-0.0843750931804456,-0.04044149167850221,-0.011306487100864585,-0.014147361977391627,0.004692155132416693,0.054175587022266616,-0.04425881094246017,-0.05720777599914785,-0.00726841351733426
ASIP,0.020537509414389112,,-0.01877355576299409,-0.019392862299381128,-0.03966865053217716,0.04255425783181929,0.07259659852633292,0.00629663354801856,0.024474071768184148
IBSP,0.015110134781970682,-0.03629088823291197,,,-0.027174515295408604,0.004304040332480203,-0.08741755354832181,-0.15681533384958368,-0.03304024083517881
MMP12,,,,,,,-0.013692345318627303,,
FAT4,0.04945936857750265,0.08266615737975691,-0.02773089893190313,0.021430732935275868,0.010926297955414362,-0.05847195763292008,0.04419152418350421,-0.05734482585184677,0.020086949847701506
MDK,-0.060500009110787144,-0.07901055556477739,0.05315555107546547,0.01966873278572358,-0.015656145286103006,0.07969087751807757,0.028306569110227917,-0.06561278838272669,-0.04045244537762298
BMP5,,,,,,,0.022028699206867126,-0.01947631277886046,-0.005200018354387641
CAMP,0.009512843913353934,,,,,,-0.020051042877954277,-0.02679967521283959,0.010557095439142059
HSPA1A,-0.03644617795338652,-0.015363346514543201,0.0987226009605551,0.03420075650661193,0.019853983291060077,-0.11369883810692961,-0.007007434646592571,0.023601086407162117,0.07265440882454201
SEMA3F,-0.02634609622839017,0.016908588407351457,0.02157995778236801,0.010569169611961953,0.041011926733838966,-0.017859976956994605,-0.017353046283490173,-0.05686843168805682,0.012839754112047108
ARF6,0.007667826329734604,-0.08529066348119606,0.0047204042307373816,-0.0027641788854154206,0.007942935470461692,-0.0177539916279578,-0.02240869209230583,-0.08906998366836778,-0.014641672600220578
IL6,-0.003325826843795956,0.06425594415264688,0.06704549726654056,,0.01549194663189903,,-0.03551238795869297,-0.06588212705394435,0.05115976717888883
CALM1,-0.0467053516934542,0.09940728285026691,-0.030072451964029485,-0.02021948240975522,0.054739422799086494,0.04929895349502491,0.036465186833201255,0.18438665836612772,-0.007138138925468242
VIP,-0.02383537485853382,0.025099848564236343,-0.023986225613035265,-0.06511311694140867,0.022234115196485268,,,0.03910104621572492,0.017691709895016852
NMB,-0.04349359852585861,-0.01948800968671528,-0.013006559966367416,0.020242435191440984,-0.07944372453588691,0.040097472568941486,0.07940727822543905,-0.0004620056090217289,-0.0010669839102058585
CCL26,-0.02262754296168276,-0.01235073797686888,-0.012669859703099366,,,0.009439995355830528,-0.024374037969899415,-0.018012976488935895,-0.0027882357513200656
FBLN1,-0.03419707763919879,-0.024447510821428205,-0.00660698171026207,-0.05150081778314059,0.015840783912324886,-0.03058497650832487,-0.019644605152205213,0.027811186904757902,-0.03064904927452316
SAA1,0.0018689902454650158,,0.10063512893396824,0.015173740744823786,-0.02506231305311555,-0.005454971304037126,-0.026983366600539665,-0.07607218853814511,-0.06483293191225963
MICB,0.023446506487309098,-0.02064431269845298,0.11112346917637415,-0.02451956437543283,0.025968758815541476,0.03289371935138584,-0.02884512756680722,0.046371935257004254,0.011532466764316206
