,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTPN11,-0.036194252532939335,0.060296232004559594,-0.0296704109959652,0.008857064355441866,-0.02477956294891103,-0.028559565024207045,0.036377713082529274,0.046558053028439246,-0.011317419450556879,-0.01919100251698078,0.02296689896943606,0.06411408988363405,-0.15611422603019157,-0.07180557346704484,-0.047302898138096225,-0.0644329648795464,-0.014646013956304077,0.033862773611020476,-0.012215273018583725,0.017986273370518623
ADAM12,0.01771351669443184,0.07523124996914587,0.032409066667913475,0.06666074488829549,-0.04578202190763926,-0.0033623901212854715,0.034819602152769795,0.07593491121874262,-0.014037031246048161,0.04421564899820379,0.1219041055786878,-0.001299993862451488,0.04869352390682178,-0.02781189280648802,-0.045864491283768856,0.0151324590079591,-0.021068766459483995,-0.03972804035786725,0.007847544792537178,
EPO,,-0.02634042539199484,0.09952185213949445,-0.0035393377157007353,0.0004166764472556022,,,-0.014835353617972296,,-0.022254634401064816,,,0.0031373719910022906,-0.04713897195741301,-0.002809950103263565,,0.015222148856433623,0.010059547992037546,,
EDN3,-0.022576633216762364,0.027711940552611204,0.10168654330521089,-0.023459081062173186,-0.0016009831839780238,-0.017504868541396695,0.05268909864799656,0.05509993495746165,-0.030218666610631998,-0.022484269108160225,,,,0.08889445027907938,0.013350298221939297,0.02869052890093215,0.007584575270808907,-0.0015020108130161182,0.013718187310144429,0.0641243475098501
CCL22,,,,,,,,-0.002533449412872597,,,,,,,-0.02514762402246478,-0.03144333805290165,-0.018593789844009678,0.10353911337612748,,
CCL2,-0.03178197782324482,0.0007995086276174864,0.06294608683439548,-0.07698743812579842,-0.028525220229995978,-0.003752294038786008,-0.006021986940471779,-0.008375786370485102,-0.0291550627542005,0.05970598302801095,0.016014327654095602,0.0784565438199184,0.03506418538151862,0.0568848534062727,0.010662058470182525,0.046950712144431674,0.029120210534234477,-0.0016942940671309573,0.018579678771583005,-0.0556786581898014
DSCAM,0.053492843679247386,0.05647667089976911,0.047623474379081376,0.005398449483936047,-0.05632048416947636,0.02715394690954425,0.008186553266523244,-0.008398896213920736,-0.005547242579152165,0.043753918680869426,0.05188311015313075,0.04243915343920156,-0.04599797021145993,0.05129372160492655,0.013531268855381003,0.021241385163701266,-0.0425129107900101,0.07240001940671824,0.06864676618517385,0.0033649296021855146
GPHA2,,,-0.020829394494409643,,,,,,,,,,,,,,,,,
ANG,-0.03634626292343685,-0.05183166709392102,-0.02521247412073285,0.018769739284572474,0.036341532483018295,0.040766236912099844,0.03231709872639086,-0.01870403104690625,-0.017306477261846,0.03539070397243217,-0.0306084447591938,-0.056490732982698875,-0.09502183569094969,0.05489425473397181,-0.004884720053555296,0.08712931891452191,-0.0012520398862766317,0.08292467701059185,0.037939800467356205,
FBLN2,-0.021168371217352724,-0.008140808884224622,0.02400506379872567,-0.02245760322561707,0.061017110769614136,-0.014091082841824122,-0.04395157778105888,-0.02347533533778982,-0.014644213886937145,-0.03402723366086175,0.026121253690272423,-0.08011233675980647,,-0.06504336230449527,0.04711005952142571,0.01017131448787931,0.02389802314822963,0.03381537898724822,7.311443437876645e-05,0.13192826454938392
VTN,,0.03795682233810617,0.03378497584458545,0.03448547459555418,-0.014072611499517992,-0.01405234920060387,-0.034336683341477596,0.014459747760598895,-0.019367954147770667,0.05791687216409478,0.04633339154250702,-0.005330928260294316,-0.03559794863501461,,0.04263706334705264,,0.05629050565766327,-0.05409305292337291,0.026173633237255113,
VEGFA,0.022324396371829373,-0.03411602490012736,-0.07705443810793046,-0.04650302887311123,-0.02348769690790735,0.00031328450421715906,0.02749082519725205,0.08559338976169595,-0.01834008948723149,0.04009535550233173,0.03117238471922786,-0.13102687987285422,-0.18915259404207355,-0.035257582747651464,-0.0827602596833579,0.022455936814108367,0.013501652201305584,-0.03086065757577592,0.02208934513402811,0.08507156693784489
F10,,,,,0.04734292015295328,-0.009284868280676584,-0.01048461133670393,-0.01843688676775469,-0.03717624899234401,,-0.02334206062715512,,-0.031216816210034165,,,-0.02720440897985574,0.014564377175673868,0.019095473914325405,0.03279427706272107,
SERPINA1,-0.09956027824971653,-0.0008558669183716572,0.0253797988218618,-0.035998489665446796,-0.023486304659386205,0.04444633060807218,0.037753392356548156,0.004352349770685418,0.00748528433934487,0.055167828165222844,0.008161088755117382,-0.052224688107807955,0.03727681331623922,0.1000874057312668,-0.029505515459880463,0.02304322365545344,0.0016252265676806978,-0.07789372127426515,0.029638723864623545,-0.07367730278465726
VWF,0.05172262501923652,-0.012660830207799467,0.1095311912982649,0.06336424606079154,0.03601251583569396,-0.020551558768312987,0.09747416161893091,0.005895720140096464,0.018156178691418404,-0.028853459239924373,0.11032208719693957,0.045706335782711285,0.0400812148016145,0.004275632513424483,0.0852076280055894,0.05985415573189513,0.01697516735182239,-0.042370820292254634,-0.06020495670950613,0.07231613167602527
GDNF,,,-0.017390654648001914,0.018975624822469055,,-0.021873026388172078,,,,0.008144753926046367,,,0.0412445480234693,-0.040257227943479815,-0.030816731254765105,,0.02189902382920614,,,-0.03947982172036582
VASP,0.04337500675777023,-0.046324635502494174,0.00557074571777349,0.041717027003217014,-0.03355085583117327,0.009142560179612092,0.031387689692305376,0.022994118533514695,-0.03849766412066671,0.03887180034175804,0.021026278624837337,-0.008949765915153873,0.002324013231847155,-0.001201493014276482,0.03265158079026982,0.030998419688880615,-0.00866719246405167,0.028254664875714153,0.024255972859899364,0.11398144200527056
ADAM15,0.046929953153666375,0.008131662843932736,0.03332961099998486,0.058208885692732845,-0.04216120922988946,-0.0038821657622732293,0.06972038078836634,0.025777042180959178,-0.02849415955944213,-0.010269080190777803,-0.014423827640564147,0.02348331917028706,0.05162540119838069,0.03312919523263521,0.06889965861024482,0.07463584326895943,-0.03622152822921562,0.06662235375028186,-0.020821830732069727,-0.05037680843333392
WNT2,,-0.030580837778900614,-0.032691141474175296,,-0.00510066833562292,-0.006161323983318664,-0.0522859305813859,,-0.016479140333697295,0.046034574417795945,,-0.06431929981488352,,,-0.02756101348717108,,-0.025443999094762536,-0.011481463074373385,-0.0007196923992728563,
CALCB,,0.004301735735958351,,,-0.032822015286474895,-0.014243559205603688,0.01383927879359724,,,,,,,,0.011471684210788946,,0.03812615331238216,,0.008320070504289486,
OLFM2,0.01738560498621832,0.13581176050908123,0.07885129667026324,0.03887114746564191,0.0732760621981807,0.0038486220198644624,0.012919356338305139,0.06415818356937145,-0.013513421460145461,0.016998827511526055,-0.024267994482182458,0.06453353517762297,0.004503920161502218,0.051992589221808154,0.009524941006019288,0.045958600033830344,-0.053194071756808445,0.08760707480039208,0.05144001407794915,-0.02689231694876778
MFAP2,0.01857904188491129,-0.041035197768862615,0.04895481975308812,-0.0330134970842744,0.05045052293715861,-0.03525748190664406,0.07620009219101434,0.06847910128144943,0.008874456595936407,0.020515486795291474,0.10152204990839274,0.10771291853604477,-0.008692631645357203,0.0605571201727331,-0.005413499481272765,0.05022680005242842,0.03205160675370742,0.029788609491719825,0.037370024887660745,
HLA-C,0.0014032796780111174,0.07196752708289564,0.014802862684719918,-0.0017369700203874552,0.02903682941134528,0.054480731607018884,0.10655075620873133,-0.04609661188236459,0.02400750822193897,0.05170917912149194,0.030811683212850948,-0.04745856890295662,-0.06206452109952325,0.047272867008422544,0.004848763255710839,0.0480024389558197,0.05439387582096422,0.04642717076034613,-0.08300257094097466,-0.12974464665216404
THBS1,-0.020930121132883103,-0.026398020235911136,0.09259095272190795,-0.047678895284594305,-0.01785285091512352,0.03194358368715706,-0.010874957939971385,-0.005227055602828339,0.01252892171974392,0.0031317570906888395,0.007585203961129938,0.0312918818191366,-0.024663649001104734,0.10047305926495059,0.04578401873895421,0.040840574441234366,0.003336697373322429,-0.11624431315584585,0.011562099298600637,-0.017953622209584064
HSPA4,-0.01743907517863433,0.049380119218249405,-0.004605911440505467,-0.0234668934287422,0.018806021641296307,0.007078337850243916,0.05174363279561316,-0.002436127265937802,-0.019539441410971303,-0.005522234163746667,0.029980068793750238,-0.01834245234976089,-0.014731172459362377,0.03795533724598068,-0.032641108046894386,-0.02899137667719243,-0.038544327283610506,0.04229110896764001,-0.0046712953095318505,-0.05248169375591827
LMAN1,0.03250311752865097,-0.023487377979246247,-0.06634332232233629,-0.0011217325213354664,-0.03320183349948842,0.02672700701051487,0.02321449668785034,-0.012797087449046672,0.014214925159417819,0.08318864123512942,0.03253207570513234,-0.04650839056195863,-0.05435245201895417,0.04683636525160375,-0.04555465688272116,0.005600795804330196,-0.00818600199095822,-0.034249385356466676,0.048436629595958645,0.04470268599008492
LYPD3,,,-0.01652944548820702,0.02991611844581702,-3.377638355288336e-05,0.025368023617962476,0.05651192211390781,-0.004506696515640304,-0.01924533894918881,,0.048356671409126646,-0.005342338634372826,-0.017557403037505876,-0.023670108963023996,0.04064413141370249,,-0.0007559540347391829,-0.03129631336568275,-0.0007434693315137089,
APOE,-0.0575790774508834,0.03630532526646799,0.0461029408910287,0.0324363371216143,-0.06736850395515456,0.09744725394308329,0.03627681161520489,-0.027666375753386537,0.0020323226625458646,-0.033732504819098265,-0.09390861594832206,-0.220313144872006,-0.04262836147783789,-0.02466389791176257,0.034352112022434385,0.08671552111005532,0.015619951126788437,-0.046056296436518894,-0.07308829067343668,-0.12052786386028447
SOSTDC1,-0.016075855112151,0.023594918997275824,-0.0338366465250558,,-0.001414854555587029,-0.0013110706827163061,-0.05020010878382068,-0.013684543368707872,-0.01944617909200844,0.008894930268981813,,,,,0.01225830525851504,,-0.006952849813439535,0.029420256523680747,0.08434150203993844,0.08524182967874123
ANXA1,0.03581512484449181,-0.06359666659026414,0.010343825810907977,0.022778297429186266,0.0403889699287749,0.04081873483102876,0.10268132947175056,0.006858258408574866,0.04749272116233742,0.0470138892608233,-0.016030744254504407,0.035009762417007026,0.18655702220494863,0.05009895003814405,0.02875298732408777,0.03503588856035957,0.01994600415641134,-0.006667257387850182,0.06534586293582574,0.009090512291468405
WNT2B,-0.03584390666949449,-0.05844755025762462,0.09974341883725546,-0.04981972856574008,-0.019401513066430065,-0.03680656521920523,0.030632304454565343,0.07197208208402892,-0.027343567179672602,0.04118557605653737,-0.02775066529799798,0.08365538222519975,0.023584044615591042,-0.05530953988096938,0.01872752372068396,0.02089424454786819,0.013895214544294215,-0.005925100309109145,-0.027485897157405622,0.10757640224687653
AMH,,-0.013635055963831905,-0.034813846200293416,-0.013478313549451022,0.01049616271681174,-0.025579735068433026,-0.037501478295165,0.044760666152292114,-0.016336615353999873,0.05490526726398631,,,0.07077527309963429,0.03173014011564113,0.03846744081238691,-0.02533086774731328,-0.03692306563901245,0.05398568167722701,0.10842781819200781,
GDF10,,0.047262882196158665,-0.021630087461891604,,0.04499518692920123,-0.02948673958052514,-0.014492479858210776,-0.018919367494019304,-0.033711554453290396,-0.009263246352429809,0.20714751156019767,0.1534942714638029,0.04111970350540777,,0.04259533829854873,-0.03197039988494452,-0.028411584555125314,0.026738905258414093,0.03268369152301176,0.04821005325060278
EFNB3,0.00924469561162773,0.08022629846082538,-0.003432023189151341,-0.015135550808146245,0.03522466893225336,-0.0844412398847994,0.005889780721091159,0.0011302207035088414,0.005928681343657161,-0.020305125354977915,-0.034380453728724725,0.02285287274132506,-0.15890592324590957,0.08081489591161521,0.034189911328360266,0.024381712776532526,-0.006424023382993981,0.04976559456094229,0.053558782623767336,0.09703829009873434
LTB,-0.044339581824909824,-0.036296629030450826,-0.017218322985450788,-0.03836971310296336,0.13208978140215438,0.08812865111141156,-0.03684929397562007,0.044831293082757864,-0.03278383907476333,0.06286839813870698,-0.012825928008544088,-0.09041053608230333,-0.06799641406834014,0.004165747561644173,0.02198540583490601,-0.0167579968543788,-0.02832476252238392,0.04616931855127706,-0.009147658038618023,0.06318911146133234
ANGPT2,0.06874026252396581,-0.029702662237568914,0.06879192071174829,0.016154632467433972,-0.009503163345501667,0.034898543991665726,0.05775047946142377,-0.032150420489507246,0.049543006060062095,0.019970089449947877,0.013466847162758398,-0.0029375875827436218,0.013879772973713535,-0.005510699104162324,0.017058855011010222,0.0812510677252162,0.012048060129385679,-0.05794862667418047,-0.015064865802367424,-0.030656796658433346
NRTN,,,,,,,,,,,,,,-0.0072151276906683446,,-0.031970411354174895,0.0007498059409381258,,,-0.012185893789317996
ADAM17,0.02096987769199632,-0.0440033015418936,0.037490956698756364,0.009957093991026872,-0.022853505699559875,0.00435862070418754,0.053623878281683156,0.0072228368730930005,-0.010944414268387334,-0.0018847591416456492,-0.015444894227268056,0.003776874356579813,0.07203829600093557,-0.013929273687681126,-0.03392735281617488,0.03377961318453775,0.027322014770886756,0.026023379555713478,0.02365539729666766,0.003647297122025442
LRPAP1,0.04184463202922448,-0.047668574880157466,0.04734955076514582,0.015895690873959784,0.024280044206551738,-0.023775871150434558,0.10862066972254193,-0.008145444675861539,0.020924494818716236,-0.010243290266373929,0.13054795743890418,-0.07187508626968654,-0.04907852780630916,-0.002397765846075919,0.06007622730537096,0.02563720531808553,-0.024846287294359955,0.06805656656718638,-0.020589543700113344,0.07008451643567068
NID1,0.03132717621150692,0.039884073717441196,0.08017736114676854,0.015045819776349511,0.005394228298137142,-0.006593177028462102,0.10747261578808934,0.0309739114169066,0.018315285371068322,-0.032220057306881524,0.05687663576482308,0.01589265492882964,0.11913145810226605,0.07927353368333837,-0.014158973553871315,0.01859531738283939,-0.0052373161147652916,-0.061408638652773385,-0.001743340005345243,0.04119614707735529
MST1,0.0065962445323332446,0.059895612282965235,-0.011161128066442982,0.037019824226695364,0.02170120334524955,-0.03929410758927467,0.07337318112236166,0.04179560875106086,-0.03301763257031987,0.05762820782309812,-0.0026896681303579663,0.02437789747729692,0.06853720232842672,-0.003900729087992611,0.11559282040895452,-0.016111357409155112,0.003949350395769807,0.09394835119047724,0.10787354688101072,-0.04582402693166724
IL13,,,,,,,-0.005657463046920694,,,0.0260734196070314,,-0.030350595333505332,,,,,,,,
DCN,0.06841538995689511,0.005261931973850582,0.053108308648259495,-0.03621139279233297,0.019796582482396952,-0.04643805085919321,0.04798540256283649,0.0201567065164304,0.01988623762450044,-0.010444225437818843,0.006552495552704934,0.03909686238408642,0.06669643018797339,0.008652899042469223,0.024257700747484342,0.012060598995688437,0.03996349157290646,-0.0742883152798825,-0.03364573828213752,0.052349816616680596
IGFL2,,,,,,,,-0.02235539831873142,,,,,,,,,,-0.0020253689135009702,,-0.03438730420245717
COL7A1,0.047098427339446094,-0.10540836963365612,0.04366815690716089,0.0565002960719677,-0.0038233919173854846,0.056425737741933914,0.07167663091621339,0.053457580872189145,-0.010316739031161986,-0.021632322098974824,0.09522769913737637,0.10583786038832388,-0.07685523565886507,-0.05505684201626009,-0.04057115626328925,0.007239328780631339,0.015602234691615549,0.09384378722257641,-0.009028101814224336,0.09860653314101049
