,UKF243,UKF248,UKF260,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
EDIL3,-0.0968012172096279,-0.023985980253684897,-0.02437349011266677,-0.02027228439143658,-0.018871454557632155,0.012618972472512575,0.003886983596281105,0.029354694334950027,-0.02101885328426726
CD86,0.037958828138345974,0.05205040640173319,0.017727410540329062,-0.06062394286734269,0.047360226447852614,0.06959133978965723,0.06852266576897914,0.03297095632003323,0.03301140058074622
AHSG,,,-0.017683331245507302,,,,,-0.01594976531766391,
WNT9B,0.195218450317719,,,-0.01232856683365492,,,,,
HRAS,0.020308238850601613,0.042270967231169174,-0.032422684529446945,-0.011626750087880137,-0.0227263456224809,0.039090058371611926,0.023452910877801606,-0.03348839550889549,-0.0005611616057875938
C1QTNF5,,,,,,-0.003143190768991524,-0.042386537458447324,0.14908295986224204,0.024391658812274553
RLN1,,-0.013760377103679864,,,,,0.0077308489075847186,-0.017831719411072738,0.0462119235628424
COL4A1,-0.07665364631451553,-0.0565616069735849,0.008919469234514131,0.01569775221699568,-0.01201304758846208,-0.03659235685239521,-0.05383536077881345,0.024293538061527384,0.000977229112023832
CCL3,-0.018187805101446946,-0.01368479360793314,0.028066664829040307,-0.002553186958603231,0.03906587877461236,-0.0951699759333193,0.09807294364156324,-0.020787663949093423,-0.009481770212688092
BGN,-0.00551967914323068,-0.04682734997514263,-0.031115618831566088,-0.009570751361622158,-0.04000549510181798,-0.07913886108484121,-0.049810168697514375,0.019591349276854825,0.00028816262231185424
RETN,,-0.018547729889723943,-0.019918785914984388,,,-0.045722031032598594,-0.028228922271011744,0.04196006870466149,
S100A9,-0.008178611054559274,0.05176502298026175,-0.009561191906784748,-0.014634696541928387,0.04745347482508336,0.0010984428768683074,0.05953303572404613,-0.059542690158219454,-0.04262844513154555
HCRT,0.00952504090798549,,-0.04207895203558983,-0.01477727238263597,-0.028400760635284412,0.01603799729166478,0.004106651726067722,0.0015517662124164189,0.03879059270906414
FADD,0.04222588314618052,0.03420818712573792,0.03294931648517538,-0.01897556130340959,0.09701438826851672,-0.08999170762703486,0.028898817320557848,-0.0017792489361231141,-0.029575248475515417
ACTR2,-0.056525701691173096,0.020451066600653045,0.024889151309525504,0.02210114367993671,-0.06489569479921216,-0.08571356027604095,-0.05058384341696038,-0.046856135095364224,0.028122916685591384
BMP2,0.08960084089719868,-0.06618082447132623,-0.0023864038262400218,-0.04123018081331715,0.03344921148378832,0.000482105411522057,-0.0454660558910771,0.0003026723617112975,0.006732101689347615
PDYN,-0.02730575443896471,-0.06045435338089036,0.00422889182171503,-0.015535972812320066,-0.03331178355977206,,-0.005157113513859494,-0.018472300802804622,
CD55,-0.0010933677509298817,-0.00971728299147053,-0.0182193098312187,0.0025760387901693064,-0.030168681749062082,-0.00680157371059224,0.025290065378720476,0.003462386843491526,0.037739859917469275
OSTN,,,-0.012629731869810529,0.0024906487771257564,,,,,-0.016367654068976608
PDX1,,,,0.05285520251022505,,,-0.02569440161267604,-0.027011693629384197,
CD6,,-0.027159521684453687,0.030951922068679198,0.007115105376475325,-0.019715362181424712,0.006010904133361761,-0.020007350079462468,,-0.021045908727448454
IL16,0.09009080484422265,-0.045123814276438565,-0.006169481478086834,0.02097905986708817,0.09915775892741718,-0.12419674400611248,-0.0029450958062985665,0.035987082064992446,-0.018011875669821223
LAMA5,-0.0034078085241368225,0.0316437131401762,-0.0024649353515657614,-0.019204557278045403,0.07617403025097576,0.07637865772241105,0.09573173808116481,0.028073902897776608,-0.039759481303586
RGMB,0.005500993897456363,-0.014649425603742796,-0.012068530024096028,0.05030229341258337,0.003984717213986353,0.002268548378473041,-0.021780656396732722,0.012143986595609545,-0.0872416070013251
INSL5,,,-0.011246163592886837,-0.018884766091307983,,0.1483420865279856,,,
IL12A,-0.01683803080304851,-0.02126075715348426,-0.018107621709178515,0.005605603073096502,-0.026837859932428113,-8.57340736070446e-05,0.011466529459907466,0.011605226153793903,0.08416163045096811
S100A8,-0.05168279104449391,0.020867660329777053,-0.01671601544771449,0.028991350706442456,0.018157327937445542,0.03838880775066303,0.06221638322412377,0.010158866933776912,0.011735399772718405
TAC3,-0.05099859238469561,-0.016276954716206594,0.02963279662332827,-0.021329850229717433,-0.04260915407213695,,-0.017544485231584063,-0.04054715749924455,
TAC4,,-0.006724327149503959,,,,-0.02234049514650789,,,
MFAP5,,-0.014535076201568966,,,,0.04832928461837324,0.037131720678075415,0.0077771670857155525,-0.022595515684477728
CXCL16,0.009668517688923446,0.023330659315746977,-0.04045407114717542,-0.034044253613777144,0.02093747862194773,0.061681093407796865,0.04371058557008659,0.03380519278248146,0.06523635115185307
AGRN,-0.013088653108286129,-0.04681638184280912,0.025373851287251174,0.01453211670835503,0.005588977723298245,-0.08962076031098881,-0.03230485219688829,0.10276620945701143,-0.04911938738990817
COL4A6,0.006893241125833733,-0.0003125408550575664,0.023408520178119157,0.052760038647395306,-0.016129554178993623,-0.04463591449724206,-0.052000502742541845,0.01506158151808513,-0.0039162170071288405
FST,0.009633625757190888,0.023068586950727582,0.025837848064209332,0.002024852818169605,,-0.03690876035140393,-0.07868579534476451,0.052456951982806345,-0.04334485566724982
MEGF10,-0.07209456013880078,0.026173979695756067,-0.0088327161763111,-0.0711884936760613,-0.035369158735579935,-0.05621485971792177,0.03198231827730086,0.02651270686680648,0.004870045574661623
C1QB,-0.041054999724704645,0.0069267833482892826,0.02143425297596497,0.002247453473284,0.07811666067199674,-0.020224452008526704,-0.07061867028994982,0.017549171555848637,0.053742590996824484
HLA-B,0.02090712530713501,0.003477446541826064,0.006564175278089715,0.013881951652794322,0.07707528954466088,0.01492522448375915,0.10973759555416994,-0.03716118660062572,0.0623400172064906
PDGFA,-0.004964345636560594,-0.0004555042618460778,0.008659051487306354,0.007971841498309023,0.03578441234150904,-0.03466953167170259,-0.046611675628487115,-0.07899713759967289,-0.015350484652039866
LAMA3,-0.008523070233354173,0.003003572185791016,0.0324469767918566,-0.023771071700284294,0.01883425247639307,-0.037231875375711744,,-0.014038431029988366,0.03578322091775693
DKK1,,-0.025843476253862036,-0.03068166081692993,0.05626629729058457,,0.058390062952759954,0.059338758614674594,0.07481702424105066,-0.01661787856136991
INHBA,-0.06999275238734538,-0.04197220697248279,-0.03692466557205066,-0.035080575935045155,0.0005241020979199288,-0.018010238628530056,-0.03102420073836168,-0.005037547898906899,0.03291219796733677
IL7,-0.027451033132209497,0.004883588119144044,0.05963782964245811,-0.023343269486148607,-0.01912875528213927,-0.0692439472359755,-0.018297581742762085,0.06752039320089617,0.09616638839721867
FABP5,-0.005301349081912733,-0.044107692911879326,-0.0009178396332727185,0.019274400510121067,0.06823115118846497,0.04332433557128508,-0.04788560217378076,0.08559610898754628,-0.036235404566836445
CCL4,0.007429004421348451,0.023880816990201507,0.0228032820921025,0.024498996027219177,0.026881489455037124,-0.06481630075145292,0.1216585038044739,-0.022002389273150964,-0.024575035645658057
FBN1,-0.0699457507856545,-0.012719593038038506,-0.028478357764180406,0.11298545959543861,-0.002081113014689824,-0.003909883836098168,-0.008861875332274533,0.0027355602318200308,0.0019276308622153543
TCTN1,-0.0026260498756799405,-0.008833796681494055,0.05041134370547043,-0.04841592593007918,0.07158084044996721,0.03596740011645933,-0.014446934218274686,0.03370899291043841,-0.005412648219077009
NCR3LG1,,,,,,,-0.02712701157284234,-0.021137464719411463,-0.017348281454402845
BMP7,-0.013848962537813146,-0.04198406412787844,0.057016326328361226,-0.033443392844981365,0.0320602641200137,0.07855645152378285,0.0685338483336124,-0.01034792506768226,-0.017785065013348582
NLGN2,0.0013821740480178882,-0.03131601977232774,-0.029631564257509395,-0.0004910915505753667,0.008829807671296841,-0.04324835320022547,-0.016392191726531877,0.049555477658641996,-0.011402208768989452
CCL25,,0.014665862412672962,,,0.031489485868542916,,0.033032243449039024,0.016989520607748877,
NPNT,-0.12704499255206742,0.02319517276321853,0.04095968544441764,-0.009727110846069753,0.008491597828810593,-0.0033629874546443725,-0.07332377504715737,-0.022444328778718294,-0.006543476025811688
KITLG,0.0393395804299907,0.011664300795003973,-0.020712763406500072,0.013191302222860328,0.011121696445190732,-0.0648291428508007,-0.05390327433900587,0.058306786674433245,0.032526522407310646
MADCAM1,-0.037917631528557524,-0.03253437424224249,-0.013200746194587594,0.03237513610429984,0.022794585178158463,-0.055215235703261034,-0.020549311366631132,-0.016482684806066836,-0.022968396493514672
F12,-0.017824695958650102,0.024690487866620873,0.03593948647883787,-0.024739531895521086,-0.01706158038866898,-0.025176900277656945,0.01225937165145079,0.03188324329599611,-0.03514336328683652
S100B,-0.023490649684373408,-0.04556746177962266,0.0003884534539573595,0.0013481823537801077,-0.025545586948140506,-0.01979146781804038,-0.05834076638317417,0.10821837154133758,0.09293756035498918
IL27,,0.013427273835455559,-0.012334950474081495,-0.013192239472736787,,,,-0.01999220873269637,
CD99,0.01849556434973432,0.0036628510289968717,0.027480507962787545,-0.009797185486382783,0.053204849271653434,-0.01059920856128259,0.040238545019691874,0.06468425276767333,-0.05574913969131826
PDGFB,0.04883339933213503,0.006155603502125742,0.0057328777100360395,0.029467400107900724,0.012005881643247084,0.04464844824414052,0.06392322049596708,0.023318829176860893,0.012160089116294428
CLEC2D,-0.014685911500544426,0.016619010411064804,-0.05079365928586812,-0.0168298359139139,-0.007117375315322533,0.08458967248728821,-0.04292445825853293,0.03474691206195655,-0.03540565520662927
F8,-0.02658550750180643,-0.059165554549721514,0.014693182001792074,0.04617143059607595,0.00994555979647979,0.05581930793941771,-0.04067373070232945,0.03331419237254442,-0.06375162891147498
C3,0.0501475071884261,-0.03746808944147767,-0.024448867521419764,-0.0034006491155847986,0.057203320867065754,-0.005170466102653716,-0.12595734077337242,0.016975498892858876,0.0421169083724037
DLK2,-0.011275503461663483,0.025816525350971724,-0.02039719856391131,-0.009134750261538661,-0.02564902781819407,-0.041605248355315864,0.006229492123449994,-0.004589598415927192,0.14278976051405523
TSLP,0.04532516331729145,0.041943629678985725,-0.030351288130439833,-0.025423188709544346,0.008744076051305585,,-0.027127007327930323,0.062436656484804655,-0.030892100790610215
OSM,0.05202112536112873,-0.022496868887888523,-0.004425616312166033,0.00803802229451436,-0.0017803518657621435,-0.07812034573048497,0.05440453374915184,0.06065539495303585,0.0359685419276076
PRND,,0.07545625556063788,,,,-0.053631286080256635,,,
SLPI,0.12105921149303442,-0.012284868388098596,0.012098580345115285,0.00012989230637384236,0.02216862971231104,-0.026881670690662527,0.05104783853678137,-0.07017836371872234,-0.029006671504040377
AFDN,0.07608961356678977,0.030662699814070542,-0.050777703520937786,0.01562448824009177,0.04866453795688479,0.0019802169182403765,-0.01044155370246668,0.0005250620151594161,-0.04655527690837308
KISS1,,,,,-0.018929437566506318,,-0.003911305252142048,-0.01576841028066536,
ULBP2,-0.043489899499892494,0.00965498637803247,-0.021235288013697444,0.05392709668065776,0.0014802509219505123,-0.015639700681483543,0.07252032420482689,0.03597992064629741,-0.025948123619221684
ICAM4,,-0.013560121685244349,-0.010747635054776349,0.020033066043218625,,-0.04160530322895209,,-0.013833677931491907,
TDGF1,,,,-0.011403270890002603,,,,,
ANGPTL1,0.040873801094521586,0.00316185794450684,-0.011246163592886837,0.009806989223397627,0.031165841592102173,0.07721411408255388,0.01830916261134163,-0.026783951637330446,-0.024454847195921826
LTBP1,0.005160483874584166,0.03151946160771344,0.048463989828199175,0.005015447832405933,0.0062523259876845075,0.03852132527022351,0.014045453647916763,0.029903565124573175,-0.06668733141678325
NTN4,-0.027259540462488237,0.002094466433363206,0.032229137531360884,-0.0034827027740731045,-0.047055811570718614,-0.044629999031053594,-0.027293281991283433,0.012315074894415174,0.06677607270793873
APP,0.007989078189399383,-0.006657383336114693,0.044432625917343545,-0.007229256341014318,-0.028104608552236277,-0.06932706884636959,0.03357549252937813,0.055169669790534025,-0.01323774349227997
RIMS2,-0.059291179557484724,-0.03951801712821514,0.02508448286494257,0.004175901795995681,-0.02680154930341181,,-0.0194434320085146,0.015192429365058603,-0.024409793764494366
WNT7A,0.008432835333113743,-0.028664615635633373,-0.0016349701374785298,0.007306465270981298,0.0006698246837476044,0.09698438210961317,0.027277085153566194,-0.00871280973662386,0.01944324570050067
GAST,,,,,,,,-0.01576841056598565,-0.020023253599192836
GPI,0.028371039315640095,0.028734725627476643,0.032697426609638994,-0.017800747767856902,-0.010627404752166324,0.10452467429967495,0.09407858919045417,-0.06521882363303894,-0.06646847361685479
IL1B,-0.012313072212163267,0.0985779944485239,-0.001588861460605228,0.028537234122566157,-0.042401888644516016,-0.05454216352918623,0.12249757875232728,-0.04110289779923643,-0.02235901764603461
SFTPA2,,,,,-0.015169924718966193,,-0.016636757425799453,-0.013626018652478441,
HAS2,0.050965778289808555,-0.04803397476483437,-0.020436200993123148,0.025490986154409135,0.04568193337973244,0.0675395780379935,-0.028238276654358373,0.062023518798669346,-0.016063946338295887
IL11,,-0.020553241361897713,-0.01108235939421854,-0.015164000597739707,-0.017037512950528595,-0.04036223822110663,0.026879779293588354,0.012820513332890984,-0.021045912063673494
SEMA4B,0.002068138110003557,-0.07877200426021803,-0.008010819087374511,0.011836554622431454,0.007857599605543292,-0.056312265270446506,0.013669733774400382,0.0327021087220304,0.03380089319691993
FGF12,-0.06698685886847808,-0.0043652384411989155,-0.016976162360781474,-0.009881938871863179,-0.0593406815129268,-0.02903463837983953,-0.006723244287346721,0.01901334756415898,-0.026131278784710596
CP,0.09514461364745908,0.03442488531251775,0.0020640587451728034,-0.04286832247705653,0.01052284878991089,-0.077880249849186,0.013495264374467707,-0.023827808877538235,-0.03142271537624629
NLGN3,-0.06528017234027642,-0.01946698274490043,0.036937020092459236,0.021879039217753353,0.04688846971852224,-0.06448170940883356,-0.014201212438479846,0.06464351199141183,-0.0291347568913562
GZMB,,-0.028216891957631513,-0.005198803448723785,-0.0036462303631343523,,,-0.02387947740029278,0.022448303546108696,
PROC,-0.03654450303829,0.03695445509462202,-0.012033377154457339,0.004378619527795565,0.04464198525719072,-0.0806226845374189,-0.004311978324888517,-0.016656810131650487,-0.01290587858635693
TNFSF11,,-0.0139578801175013,,,,,-0.015747224739084714,0.00722084766714405,
AGT,0.008983115461495798,-0.040931434541057965,0.0035239250280590974,-0.021118832661078155,0.04490246429422868,-0.10215319719282508,0.08109649109448797,-0.03871327903729598,-0.04324538464583207
PTHLH,0.007469570426356637,-0.007482748592482479,-0.034608267339304936,-0.04188686368330633,-0.01765128078478096,-0.1136301072132407,0.052721544648624385,0.07553764625069267,-0.011394292937022581
COL1A1,-0.06560478109024741,-0.049751468875497494,-0.01025259141764048,-0.029032433884353143,-0.045585274344893276,-0.10723301437394332,-0.0547144225256483,-0.006194823532070992,0.0696358177364393
LAMB2,0.02737208688108457,0.018457099754360558,0.010136978270732478,0.025011910395529986,0.014408548671632519,0.02580295227561997,0.005973004752834422,0.047695849245034054,-0.024050593749246608
DSC2,-0.03878221603456796,0.05303166520674632,0.07158780155110084,-0.0128977685465459,0.012007914330054992,0.03240379339633017,-0.010913337958861612,0.07442585310546454,0.05875112960650539
WNT5B,-0.009142018469920713,-0.004649739919898096,-0.02300603057620625,0.015557678204237844,-0.03367379772423592,-0.08048962312161916,0.03871231738007492,0.053267531392274796,-0.013721592496115483
LEFTY1,,0.0673756131211904,-0.024995339682722044,-0.021485394280925777,0.036520896189163474,-0.010566894638849073,0.010577909799811097,0.0340116022961593,0.007342967604772963
FGL1,,-0.026398528038315716,-0.012185040953320897,,0.002095140205081527,,-0.023086956527129453,0.01671339911837899,0.1240112571179584
CXCL5,-0.02953680958650488,-0.02239605428337878,-0.026255222497212388,-0.013892230315744093,,,0.023273158351144376,-0.011083366526600563,0.015726436506964068
S100A1,-0.05349569252849547,0.00044832257547306327,0.003948899740823936,-0.062290049069854275,0.016041425854497356,0.10731155342127427,-0.028636660881734947,0.08085658314558085,-0.0031572575279977914
C4BPA,,,,-0.016512119011164665,,,,,
NPTX1,-0.08429904037177129,0.031936277157922514,0.03789001532033937,-0.031145653757533625,-0.014526093596451172,0.13932799244349842,0.08048080245299269,0.015553536830833043,-0.016617874418431742
TGS1,-0.005140485185801249,-0.0352463999246156,-0.026659604829224415,-0.06562213709155025,0.017125953466386776,0.0004126112312828629,-0.01924242364288345,-0.002215940402739004,0.02211961141932939
SST,-0.06005769029588355,-0.0366708361066815,0.029291944670788717,0.034529242250279764,-0.009150362447843246,,0.05476633918119964,-0.022037487270214193,0.023273315698973715
IL34,-0.007713608775585094,0.004919636138395126,-0.0031778490230082155,-0.008051411378422526,-0.0146735016634954,0.07536145620930856,-0.031781605346079045,0.008314326941285545,-0.042118208125250876
DHH,,,,,,,-0.028368694127356698,0.023552557436694814,0.11602329987826285
XCL2,,-0.01562876510542388,-0.016580838691683843,0.04383552223353317,,,,,
RSPO1,,,,,-0.016129554178993623,,,,
TF,-0.03430300068612735,-0.022427572445061435,0.033693068809033555,-0.01036563381325028,-0.0067476820258073516,0.13077357657281538,-0.09045751926707586,0.035977376447285894,0.047554141516765236
IL33,0.031501331960329795,0.010773030282956453,0.03006598767176633,-0.031858470921238724,0.09721895421448676,0.021935959586113107,0.037052418538253036,0.07705872689681623,0.01595178919710441
RBP4,0.05901927553532012,-0.026481866074061163,-0.025314822829458763,-0.025493922535980616,-0.05256587772840684,,-0.010604813871550009,-0.004404884588501583,0.00108606136731272
CCL19,,,,0.09431303639870801,,,,,
CCL20,0.015073229230522836,0.0994888087963699,-0.009796012067499495,0.04387008973736822,-0.015894844015206116,-0.0629102083114853,0.020537350395446678,-0.05841739297699955,-0.0185060527857947
NAMPT,0.07903463215876909,0.03028967233983341,-0.021496127767812293,-0.00568363369195458,0.018428192669430344,-0.061824475389586804,-0.008214149661851359,-0.010672296495607848,-0.0018948656058847412
