,UKF248,UKF251,UKF259,UKF275,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
BGN,0.005142995427704486,-0.01818224270978886,-0.02458755387142207,-0.011444236122106878,0.06638591999223922,0.15799624411282126,0.1096244636201153,0.13425294154262996,0.03678243632831446
RETN,-0.023762359334292545,-0.01184640889378263,-0.012251678939713573,,0.020886339773456507,,,0.10138777271565828,0.18470654796570868
S100A9,0.021000941205157296,0.019849465142253046,0.014288543123144622,0.05807827303563868,0.028247660692469263,-0.00019499914942216315,0.08038473448703473,-0.028064960980812625,0.0053713033219924345
HCRT,,0.01204519757822751,0.03470406444381627,-0.020368156573339038,0.12057825182868108,0.005491070809297701,0.12595028355471033,-0.017560987176566834,0.04448902325572322
FADD,0.058433345052813085,-0.0344142451707012,-0.015416415800006819,-0.016233781807827953,0.03362604033830403,0.11961650195196633,-0.011279549422593172,0.07510689746650419,0.04960951932066242
ACTR2,-0.05186510431083599,0.017714293994346875,-0.007081067190288374,0.026168125520623628,0.08637250995760139,0.0802450770120041,0.03432721164969342,0.07562306455927381,-0.015383308275802057
BMP2,0.028256019227966115,0.017568319985394272,-0.026717859607388903,-0.02151283397153204,0.03973035120263537,0.015574338416976566,0.030037581867992057,0.034054270270240536,0.03325214105397929
PDYN,-0.012748460935757495,-0.04522196740079463,-0.011890867629235465,-0.06064361378612666,,,,,-0.062097051280641954
CD55,-0.017722430643114715,-0.010705608908155119,-0.04209152713959433,0.026492876343224423,0.007226660875146192,0.033609157088603576,0.012037628284440645,0.11722475711864612,0.02099740588608824
OSTN,,,-0.02053208994337994,-0.02203163223338483,,,-0.022407044117152965,,-0.05506747067313202
PDX1,,,,-0.021803916093769887,,,,,
CD6,0.06508202881499775,0.04027238517463219,-0.02029736578748578,-0.028754434215681756,0.0664105884212776,0.07464602501633043,0.2036288835076392,0.17238236012129335,0.023923597885188868
IL16,0.07716906285075065,-0.009571536641387768,0.025037443197542888,-0.012997862322423382,0.019313679939792234,0.13259923789933936,-0.001378673079550281,0.0060330235675826035,0.065507592179267
LAMA5,0.015752093082569734,0.05593963839077872,0.03137146984419864,0.0665604167467454,0.06185751406099634,0.06149690030565601,0.07451129188207098,-0.047740493338203197,0.05281861481529142
RGMB,0.010146899408676028,-0.010710073899214995,-0.05956889948494871,-0.006191284186738126,-0.017263491230481202,0.041733710414313,0.006144047616091469,0.022271379942670276,-0.013500466723908918
INSL5,,,0.017179728860875293,-0.02602969361589526,-0.030918510369807473,0.09348239482594306,,-0.007477807448178801,
IL12A,0.01821765097364256,-0.02189391592852567,0.0029937816107650154,-0.026306580879620005,-0.0418132308613497,,0.08228604921689474,-0.008215662408351641,0.11393487036731846
S100A8,0.01671265641564355,0.0013631135013743765,-0.007702538681891349,0.08175268912285728,0.06042319167426162,-0.0227878367539133,0.09136354444462527,-0.016885492363273566,0.03458812204969991
TAC3,0.015736369104400023,0.010414817030041998,-0.021147164350109066,-0.011366724940538787,,,,-0.04542314626894959,-0.04365473617468841
TAC4,0.019284278635659496,,0.040747831469903385,,,-0.02620898110483278,,,
MFAP5,-0.018621562083689928,0.011170381637766593,,,0.025352087139104168,0.035425297320553516,0.16902728980270976,0.08129194014683491,0.02298746118812048
CXCL16,-0.02072929317061736,0.03358484475329961,0.007522988655081583,0.0268727274434698,0.10010838068413044,-0.01414242819082688,0.02593816305183459,-0.013187349837374518,0.0325711642329481
AGRN,-0.00620387291687874,0.005682157050167367,-0.03347600384480538,0.04696290501654009,0.08947914553520424,0.10764452894205344,0.11967188847411024,0.12063505541430336,0.08581268230136826
COL4A6,0.03634615565768387,0.05464483889867669,-0.01355349104156471,-0.004154799480531396,0.02052912936951478,0.0033426826254242654,0.07843594608742724,-0.022790692164328157,-0.00817908263749801
FST,0.056016691340255054,0.004603712311636391,-0.022188824049153105,0.027186656030994755,0.05890619666404995,-0.028761714713011095,0.09143881984103354,0.06530746558707752,-0.047530050463890416
MEGF10,-0.043654892692427956,-0.060677556962724505,-0.013065957120145943,-0.012364447597242546,-0.0925399231736554,-0.010237060733809951,0.02614069520447058,-0.051551055601614076,-0.008378149165158192
C1QB,0.05836806006472594,0.07687353253640607,0.05413150652106145,0.0541939955491765,0.09584952475850503,0.11191081831240997,0.07385841242994996,0.07113054545189225,-0.01104798171044478
HLA-B,0.07849038242530422,0.004766819984417259,0.06957631600442439,-0.016186316166867613,0.08316064358385346,0.1132102766329759,0.13209465545971935,0.1651315540037598,0.006212577320261252
PDGFA,0.05745771804528234,-0.04576310890530581,-0.0011298610849229322,0.02300435951791782,-0.011050895968296563,-0.05065348090430828,0.026832573342304968,0.12497598047290095,-0.047606117518963396
LAMA3,-0.02089095032299922,0.11616257116000092,0.01285435275312455,0.0035351999161792715,,0.1351997814793853,-0.0253344623372873,-0.014059110029402076,0.11347719279551986
DKK1,-0.012834313052265211,,,0.042796381963379766,0.0680953934175535,0.16504852073229395,0.10875886566068892,0.030008936898506828,-0.01686488061432017
INHBA,0.014763386329718816,-0.011846407172013478,0.11146906102652461,-0.035951401072730066,0.06852861406791647,-0.0025561796488785676,-0.025695285516941772,0.06986702815551771,0.05053348746268897
LEP,,,,,,,,-0.026104119756128023,
IL7,0.02104853819055464,-0.02300276300750501,-0.01643630071066759,-0.032175042559695305,-0.029761610157245096,-0.025400435594976078,-0.023749493963447083,-0.03876156401490049,-0.02519272911816793
FABP5,0.0455546147753493,0.007258029693696133,0.04490839744127826,0.035612275131652514,0.03168728479299592,0.042668592259079346,0.08094611821275532,-0.04991387189694867,-0.015342858971335537
CCL4,0.0766042226375045,0.06640911195870253,0.0652407510899219,0.020077872302388722,0.014462925269935324,0.033453381798280855,-0.011703756003098639,0.008627665604186532,0.026649732695393495
FBN1,0.02270021704861425,-0.016758969768325412,0.0033865658113400783,0.024679770765127715,0.10630010928037625,0.038911978652134416,0.05972409428887931,0.08982073699990638,0.06734016365051637
TCTN1,0.015428591470180926,0.030486993675668907,0.024443987312993243,0.021418946844196086,-0.0430923280547057,-0.05019475555183434,0.05340802741574628,0.005256349906701883,0.03476233149124064
NCR3LG1,,,,,,,-0.023749506573601243,,-0.03004545717265972
BMP7,0.03660419260289258,-0.0037454707336988555,-0.010861117087671898,-0.020153388945509214,0.0032285195632202547,-0.06947047058039095,0.017385678113381934,-0.04376784810355056,-0.0030409821348825485
NLGN2,-0.017199544258502432,0.024856390155288854,-0.013979838668290666,-0.018092557751250384,0.08316097273505126,0.0284760666618662,-0.06178398058618423,-0.03034722068135146,-0.011115697299400542
CCL25,0.05953080719920891,,-3.205469730233055e-06,,-0.03053718234244735,,,0.013849444327392803,0.033745417435671284
NPNT,-0.010390330739761216,0.041108651027428014,0.00033230544326275644,0.046861234636329095,0.06983390020749076,0.15556145776683886,0.12566350786720093,-0.09351315946216664,-0.00224615063909063
KITLG,-0.01713392005630051,-0.031081082308727165,0.056726089004175535,0.06068710688671471,0.04826784036774565,-0.04071020328172872,-0.05606304190425871,0.06917598924694617,-0.023188791157071603
MADCAM1,-0.005880502723284116,-0.022099083903588553,-0.028369402634056653,0.0006253411347662179,-0.034527362765012184,0.0002921466690109494,-0.031443349875406035,-0.051313169237038,-0.017636626179972865
F12,-0.007011720266061868,0.01896915520247585,-0.007520978318231346,-0.025439170038004603,-0.03432445628085794,-0.037122679703031014,0.059969161507110263,-0.0038164481396100207,-0.04364894278106099
S100B,0.03111473376502524,-0.04909522056999149,0.03461526846754742,0.020187930410306636,-0.06550707497011272,-0.07779241176690373,-0.13162347681113004,-0.02820754468378543,0.014101930066897165
IL27,0.02626167498059235,,-0.02144909873203881,-0.018183436846533618,-0.028153488223474087,,,-0.04653835298703883,-0.025685326981644697
CD99,0.010954685236025977,0.018928368951592448,0.04312661510721244,0.06063391007658483,0.09173443348788747,-0.02491258197470596,0.1963990402542989,-0.07603706260013758,-0.002492407489354873
PDGFB,-0.0051820430444855705,-0.013761288705071215,0.009335009848927019,-0.010740561586189646,0.07590058911542653,0.07133658386348748,0.09965840741924897,0.09515675837339269,0.05699462125881197
CLEC2D,-0.0009838720623606366,-0.008505412904464132,0.04476657127892216,0.043701559880508625,0.04247170789436691,0.11490658270149973,-0.014373745918457314,0.1357065517263529,0.08777844524787255
F8,0.01622758795883786,-0.02119546376885359,0.008077706547117779,0.011244983004444244,-0.0037289206661970595,-0.07093339976366993,0.02589076112582502,0.01518038625169937,0.007026990702878204
C3,0.06319096413152651,0.037967722884974506,0.02670272772463897,0.022380320236286687,0.09549935683681031,0.10885183200083072,-0.019957713391212266,0.03542049595659611,0.029586898397790794
DLK2,0.04067933836136965,0.12937857812618558,-0.015262144172200249,-0.025982917634972034,-0.02601818054181106,-0.02512587547376318,-0.025334472456838307,-0.015016030561292058,0.0640064375778441
TSLP,-0.0010866948663684338,-0.012203962783555346,-0.026194633973056925,-0.03504188559439514,0.10080699134514752,,-0.030097681457250326,-0.017962572616059068,0.018316217194082305
OSM,0.027022845680803403,0.04717133482491593,0.013377169344035817,0.03329779388279333,0.09734926338601906,0.007398264268744904,0.021451451961437853,0.049621054225193244,-0.006142967382986181
PRND,-0.019334156977155084,,,,,-0.0042442091207767095,,0.017847741127445665,
SLPI,0.05324396515087586,-0.019965435215700225,0.006597975623345917,-0.0037741930524468033,-0.04669853722797126,-0.0007948888186921809,-0.00762992749124052,0.02469604525555538,0.03417117598690441
AFDN,0.0021870886166932987,0.03315962467335376,0.0016185209659882699,-0.02526112251976565,-0.019830757695336265,-0.02210916769262278,0.020265674140405816,0.01230667639436233,0.08846102491955779
KISS1,,-0.03058173181517628,0.10794620257756077,,,,,,
ULBP2,0.04824654156414059,0.05824940943473358,-0.005650565141916205,0.032964059861041124,-0.011682472504607234,0.0182266085578743,0.03788059842033769,0.04704827390659921,-0.0009028412343931353
ICAM4,0.021372656871660182,-0.017731184241950082,-0.00992944231276091,-0.021097289485993046,,,,-0.03110407194358467,-0.010305988700073447
TDGF1,,,,-0.015717623721187776,,,,,
ANGPTL1,0.005856792017566327,0.03765751716324143,0.04176387179323906,0.001830155358428768,0.07781700167488118,-0.037883468698402936,0.01960052058775182,0.09795169954073651,-0.02886114044339741
LTBP1,0.00800448958455052,0.021536870712625986,0.006437521203642742,0.049583495886005684,0.05855065537695086,0.029375848315491074,-0.005223451548935925,0.059289576122320185,-0.022974805815889992
CD160,,-0.013859855036246479,,,,,,,
NTN4,-0.008736796549653196,-0.027308634557207025,-0.003059082579534539,0.02095540607708625,0.051897111708732,-0.02851523135197401,-0.010786940144323567,0.06678110871498699,0.05414643276122185
APP,-0.038025546729637476,0.007501915587046671,0.03282272351511993,-0.06540224069546938,0.02047028902657432,-0.039342713538629864,0.028878748169425397,0.07350591993613646,-0.08191956896276613
RIMS2,-0.04833838591610944,-0.02518609930796376,0.08417900914113856,-0.013131493975674776,-0.022866923170501516,0.0802547224766204,-0.0334165985831975,0.08832861691544498,-0.06788139812256834
WNT7A,-0.03871863051711615,-0.005589493644018754,0.022593248244628973,0.052731772909757134,0.0688398078805538,-0.029490744082400683,0.09804834835442622,-0.003195316431645788,-0.02836287219428453
GAST,,,,,,,-0.027411498610326414,0.013198268529548059,0.05136786378861717
GPI,-0.019445303677223934,-0.02675087645991226,-0.03769699604997948,0.014966415074481657,-0.05369284890476342,-0.022173490715328266,0.07783424326237659,-0.04255873378463856,-0.022600845195366506
IL1B,0.0499075125537618,0.03300668191401443,0.037324927475801434,0.02068525544320983,0.0963686344208785,0.06322815677891838,-0.04251817809051991,0.016035527917896922,0.015678640939409797
SFTPA2,,,,,,,,,-0.024308726682240097
HAS2,0.04627954500269675,0.039284185353133265,0.020991556783514463,0.031805236623420836,0.0723930995927806,0.0659018015362466,0.03605146088960717,-0.006609582732167074,0.008370623118012456
IL11,-0.026331713348728678,,0.04370319759709539,-0.03559280105934936,0.09260429154256852,,0.06396635006773772,0.019163913003155526,0.007378803547334371
SEMA4B,-0.009936470049244639,-0.04337101559396438,-0.01826034342207804,-0.03601636934709263,0.010718800906257311,-0.04822680447134272,0.05858736883914165,-0.01099582070796303,0.04683835291140118
FGF12,0.02089022045160137,0.013270690488268892,-0.01570636547032564,-0.01837658411568434,0.04392688961673114,-0.04508796257171982,0.11195215123582632,0.016363916992090485,-0.09289316972659978
CP,0.0047908720496682355,-0.052271768403599726,0.01859867645923385,0.008710431006669857,0.05330725759357776,0.025181731259129193,-0.07488540299970192,0.06159374820481938,0.04475255447399982
NLGN3,0.04864620098366761,-0.0007446408093629329,0.05176943741280084,0.03035272989839673,-0.07580594709931468,0.02195365182753895,0.05860313050401123,0.0289118369443982,-0.012964352015158961
GZMB,-0.026208238350592838,0.0930274149154746,-0.012619226914688959,-0.027526817483290004,,,,0.1975810060800133,0.057972316102094155
PROC,0.020398553113302343,-0.011910766016265466,0.08508836968298181,-0.030453351854375223,0.09637764479447744,0.07140924978906096,0.0726482567300798,-0.035013308546022845,-0.03667364369925687
TNFSF11,0.0015115415398208316,,,,0.059863205688008986,,,0.11722909903895888,0.11159964319697614
AGT,0.007799925692900109,-0.06133583483002265,0.01946065595517228,-0.007353531482008848,0.06101967631679583,-0.12204785619812436,-0.043810404063726355,-0.037833810897918624,0.015364108190877575
PTHLH,0.00682738445646068,-0.023685177083966658,-0.033781732881518124,0.0024212150685911735,-0.023277198175307545,-0.04395026579154087,0.08213008824391113,-0.04523960714691053,0.051040733078516115
COL1A1,0.002979965510977454,0.07575889555037801,0.009214817479042094,0.01682547630327364,0.04402649445913848,0.1700461290554042,0.1443481148293276,0.11548291969913019,0.08507290427074055
LAMB2,0.03681074722311164,-0.046876724622666836,0.017781475374546152,0.0667757389406315,0.049401087080966764,0.05478653685405213,0.13362252704243713,0.08280127961015185,-0.01992870829973187
DSC2,-0.010381438330225168,0.07814057097964815,-0.006025015074296128,-0.00819350039207008,-0.026880286030478807,0.013584228019838964,0.022482320056342434,0.061841031004497664,-0.011919255691253416
WNT5B,-0.027231341760042972,0.1014738655943621,-0.03447430361657888,-0.029461395428807075,-0.019791495270050127,0.002355338431803816,-0.004143031259064322,-0.01012460345823395,0.043296363773261286
LEFTY1,0.0009059614074081707,-0.014471883550409886,-0.02720886767257585,-0.029614252442693147,0.06679119444467094,-0.03159348475094524,0.06988719011439107,-0.038379827655986104,-0.038817607535401095
FGL1,-0.02354152193388314,,-0.010803586850669218,,,,-0.02360899919010141,,0.03240035910143431
CXCL5,0.01921764940097426,-0.03707204656910032,-0.009929441230759787,-0.01914826463890954,0.006281756274656673,,-0.05160058326753653,0.0774060876364492,0.031198870585796422
S100A1,-0.026095114865793592,-0.05262466783641033,-0.02869500348740508,-0.041212057399689514,-0.025160685072065165,-0.09579013996701605,-0.09402972903650014,-0.014604884382463705,-0.0027981483763852804
C4BPA,,,-0.005338835227086619,0.0012562494894496703,0.03015850104604261,,,-0.026104113358855992,
NPTX1,0.008279137776792943,-0.028070980727170933,-0.00776531404140276,-0.07864052873345467,-0.06143342236341803,0.02161936280693792,-0.022749591582148426,,-0.04244957222342258
TGS1,0.0051548357487726515,0.022118009099775217,0.023470731923383226,0.0073256631161526,-0.025301149615948555,-0.048479828965593136,0.10362962588277826,0.04877333274581154,-0.039779533120493156
SST,0.005445820461384525,-0.04558571245347554,-0.0026385809999390102,-0.06294428249649738,,,-0.003804551774771148,,-0.052965991370444
IL34,-0.014986401890514948,-0.002376269407225725,0.07857600410302647,-0.06914682640415658,0.13751040746572185,0.024991800582500747,-0.022391781713848157,0.08564543860055573,0.001678199835310821
DHH,,,,,-0.029366968814778672,,-0.04007008987714695,0.05046657919999518,
XCL2,-0.020022737801033516,,,-0.0018909126485326382,,,,0.08198820514967703,0.0055885030938095485
TF,0.037726890738077654,-0.0006219891225772252,0.07378157103749576,-0.08624460858840183,-0.0029872351933273554,0.02317951341154025,-0.12287140273386205,-0.019698606156910176,0.005320112546606618
IL33,0.018003368305026936,0.01879671056187181,0.029412552328797564,-0.019879726274639343,0.052871711566612044,-0.07744418113137705,0.009148798017461114,0.03155914395573604,0.004227036182562363
RBP4,-0.00484406608218553,0.03511373933102367,-0.0052863277268907815,-0.014169867758960468,0.01564895329192041,-0.03850566061685173,-0.030152932333537462,-0.020988103833072844,-0.08604574366825736
CCL19,,0.09966576020909546,,0.004796592222665375,,0.3675386096897743,,0.06184952348243006,0.0499697217142263
CCL20,0.014925280601328448,-0.014015223051833255,-0.012630000963712158,0.05073295828034972,,,0.09393275274187865,0.0030860381514742686,0.03380814777120363
NAMPT,0.024464198642114136,0.026133050424092988,-0.019206665508747715,0.025736897236120715,0.12431468204195226,-0.014458292040934545,0.08352804484271076,-0.09813695828565383,-0.015232812696027408
