,UKF248,UKF255,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
PLAU,0.036163269999646815,0.025325232759766968,0.12588450898692294,0.10712746349579817,0.08879084507867066,-0.05840147485782454,0.06224249844558033,-0.047985583296527294,0.013944758326062462,-7.770706350295884e-06
TGFB3,0.033760668496287775,-0.05141953026176714,0.0050883215652433225,-0.018585821713728634,-0.014232869298192508,-0.09911980755195213,0.040594820570410126,-0.015710104320857014,-0.03987255874900193,-0.05658769498592557
APLN,0.008794076427565363,0.04426613033552282,0.11691279544385216,-0.013531950317233497,0.01277017794034022,-0.05101343962013114,0.0549276503787091,-0.02688447243936093,0.022087957856830626,-0.008162850890856181
SHANK2,-0.043988734194200796,0.023538677413436866,-0.0707084647025306,-0.04511108635333837,,-0.07998718946903796,0.013704887176781264,0.06865478965057605,0.04061411097293519,0.026928189792274498
LTF,0.009214002988257189,0.016013899994048612,0.061055098423187404,0.0628153516361151,0.044562504126133225,0.005232275525493744,-0.02964264662676569,-0.01351930359745179,0.05191799691431685,-0.009742377637233676
PYY,,,,-0.014825928529464205,,,0.08403386899160183,-0.008504363467994444,,0.05599735947592969
PENK,0.08296895322670433,,-0.07219105301713279,-0.03163358278460306,0.1517664755844866,,,,-0.020642327303122612,-0.023159455511735986
CTF1,-0.05260015097181286,0.19133440737681645,-0.017459974681241202,-0.01801859038642423,0.049525926292829425,-0.09094827189464444,0.05809956000705245,0.0649673963184083,0.014144184744401931,-0.003960955073825171
COL3A1,0.02342239880512992,-0.026283176797492095,0.12414103571431713,-0.007966910160543846,0.03522553120081988,-0.09989581478967059,0.030115604273862135,-0.10375135454954525,-0.02801491414338394,-0.09237434193285143
S100A10,-0.03476478391896145,0.11244263190665307,0.06615232153696803,0.06181349452844557,0.023216841665647758,-0.02199690249759837,0.017050172498408324,0.002468914126456278,0.05215089158904289,0.057948206038644756
FGF13,-0.00420485215954876,0.026981184411683488,-0.08728039926735291,-0.04478946759882509,0.15187173647446703,,0.027176254093085547,0.032979219608747834,-0.016367653108487826,0.02286609968498343
SEMA4A,-0.05901900682596613,-0.03301215184971791,-0.0532091289485748,0.012941569571300599,0.052740833989479756,0.0012193238062583455,0.040770632028700654,0.07892821928346211,0.008440296953569945,-0.054318902731172174
EFNA4,-0.03389610177164322,-0.004857111017749095,0.06355128666269208,0.014438056781984624,0.04046131712336342,-0.03262166955972707,0.07003222437774079,0.028191942874811377,-0.01522316469857556,-0.029367779946026528
HSPA8,0.03690224696040988,0.06691930333198609,0.06478051635767375,-0.014237084773762383,0.11457748937548269,-0.15897241497991352,-0.009760333029892158,0.06416402630225727,0.007164186049778834,0.012571405175222048
NPB,-0.010538705988227889,0.007441297815748618,,-0.002147820586364549,0.008361574061267914,-0.0025294344792443,0.007772382418264397,0.02796858310795549,0.0535690251753799,0.08124179746158491
ULBP1,-0.0064549827909711555,,-0.0221038767863227,0.11754968784921635,,-0.02519667322944465,0.009049444498107148,-0.0009391334855918616,,0.020692790585313404
SEMA3E,-0.014584298817309979,-0.05787306633501288,-0.0004934676801860769,0.00251041453815645,0.034192886065744596,-0.09443108913033028,0.023292362599273374,0.07463846666314602,0.010947115431804202,0.06647020323878938
FGF3,,,,,,,0.002571074617151767,0.054390909904629824,,
ADAM9,0.0002282805492303909,-0.0065408010478289055,0.10135335167916895,0.020302997161023656,0.11078982835945049,-0.10376879869295055,0.07659062483019874,0.014784790920904213,-0.051226602732896434,-0.005976685650550545
ASIP,,0.07734054290034623,,-0.016312516339745887,0.15894319070382829,-0.05047385258698702,0.04845235129040969,0.09793879445595861,0.02922463573782986,0.12538457486231225
IBSP,0.005214791598387704,0.004410197245626311,0.05037438030729817,,-0.0190189186105597,-0.11857293133514199,0.0618414122949238,-0.0046719294499039665,-0.021245098973925642,0.004252842749915305
MMP12,-0.010703879615759115,,,,,,,,,
FAT4,-0.03510739621716809,-0.01397779551450473,0.019973179744305607,-0.024095634713706845,0.02436433501680312,-0.030228560491775018,0.09092403765995537,-0.05678399651032004,0.017531853354428036,0.019540466079303313
MDK,0.04274498365400051,0.06420789017158172,0.1350903899434769,0.08265004665268563,0.018558942859573803,-0.01224352555150029,0.051063718675417855,0.0908901123981479,0.008361792902136005,-0.040086500497921604
BMP5,,,,,-0.0279805934952832,,0.039358133176742464,0.11131944090665272,,-0.023149970543652452
CAMP,,,,,,,0.08461414024576573,0.03541566267387101,,-0.02530109292080405
HSPA1A,-0.00013425676144780612,-0.05587954786043616,0.07246121371077333,0.028011007567979366,-0.07124634663355947,-0.09275180127327247,-0.015132082149077512,-0.05428339138648733,0.05893095945960466,0.045288815875360204
SOST,0.024492636515834228,,,,,,,,,
SEMA3F,0.08175072561456931,-0.04122615197593986,0.1090147784223868,0.075900652003118,0.025077264718032222,-0.03840997149786697,0.021287421129638183,0.051863768269993116,0.009290851567778912,0.010576687398834954
ARF6,0.00434453908826856,0.010548805695864883,-0.00633712397230577,-0.03607084811548199,0.05166339770785608,-0.1179042219367942,0.010089348909289022,-0.04381488566573544,-0.00636570439498016,0.013549695090456367
IL6,0.005636898478486064,0.0744894219777564,-0.017238799064378394,0.040788621405628424,0.06315481436178506,-0.037250395555605775,0.06930417353304118,0.011611115274316026,,0.03293945047661359
CALM1,0.06341242742573791,0.0690212022079894,-0.10657864745908918,0.01775863657109429,0.026397884701775575,-0.025716413545675817,-0.010501858819310851,-0.0059967350740918746,-0.05627648181642601,0.08406606142537702
VIP,0.02856818176280916,,0.0024908713644563596,-0.01923103726318314,-0.02487459219359474,,,,,0.06697115589065765
NMB,-0.04849888860551626,0.0025455235869065005,0.06934493643924446,-0.031079346837569487,-0.036477747949854644,-0.0330796690875133,-0.04672816600754597,0.1372472035256133,-0.056079395861141204,0.058677994281601656
CCL26,0.09159873359806726,-0.005283683056078424,0.025899013884155626,-0.011008958347490721,0.08927794743157089,-0.09271414684016227,0.0788302328659133,-0.039544654098125125,-0.019812994727329357,0.01594364766746913
FBLN1,0.07046205267485589,0.01328443680277564,0.0627799128889772,-0.010008065341869423,0.05598887962021064,-0.11620889693537605,0.010426816518839586,-0.03770915950317653,0.05062167508280115,-0.030270887977181853
SAA1,-0.027084442396221618,-0.02711181248066126,-0.04718447025125318,-0.013329526669375223,0.12531609485949713,-0.023498809661493963,0.03264466769947226,-0.10482312400512032,-0.03645571647879246,0.01538588273380126
MICB,-0.0021969083133030116,-0.03114685876028523,0.030522719252890042,-0.034761870928864146,0.03054949597334179,0.02008478360823294,0.04960505975071027,0.014089043151939222,0.043837039412984134,0.022425967685072126
MMP13,0.04035674987000859,,,,0.040010067774307136,,,,,0.012259041812542152
F13A1,0.05382350584243372,0.016461052983263995,-0.03678460944120725,-0.027430968822586294,0.04528396932232752,-0.030452310678669246,0.05110171955420972,-0.05181113584260794,0.007778474327687521,-0.05536779385807234
CXCL11,-0.014635321835959211,,0.14571764332974768,-0.013092690633781047,,-0.05938213431619568,,,,-0.026264604130936477
COL5A2,0.005261127303440496,-0.04591303155985865,0.12021178339697629,0.06122431481164171,0.023502592371899406,-0.15876691997067757,-0.016780646564506764,-0.03304249397340236,-0.0068229014437612414,-0.10058334575077577
EFNA5,-0.03382145011797243,0.01400522978439199,-0.05288828596874577,0.00844407852610529,-0.05508403218377788,0.037698800075807816,-0.03430607944611841,-0.019447116811871633,0.08202602309988095,0.026601659230616005
AREG,-0.006528731876419487,0.06564743453634998,-0.019928032090151936,0.02500672522470299,,,0.05487044201629895,0.13568948338953074,-0.02259550770620113,-0.02746247379705296
EDIL3,0.021280911486932542,-0.03079420194958223,-0.11337964233750297,0.030860207599993444,-0.007669206193662647,-0.049038446706289596,0.0215802469043669,-0.002963677699582354,-0.06687616771904005,-0.06719837079179015
CD86,-0.019583091172538748,0.05473598507544599,0.09439863368114379,-0.015884605273339795,0.050369779095053545,-0.12543167656583046,0.06648617797952154,0.025543705911104195,-0.03692852025912325,0.0068048406808888925
AHSG,,,,,-0.025946717229902397,0.06891886104232721,,0.07321618879221191,,
WNT9B,,,,-0.013050569713655896,,,,,,
HRAS,0.02732935573161794,0.031847839078885325,-0.019484149307375093,-0.022678761108149446,-0.004177256271583248,0.12599175336567417,-0.03437843480333547,0.015096117774006816,0.06036712990080464,0.03927471204455606
C1QTNF5,,,,,,0.04382135321965392,-0.005621341070309425,-0.01822542414905992,0.031361579872746126,-0.010721401976772089
RLN1,-0.011027138484871312,,-0.024440858096160905,,,0.0595052034516711,-0.021078525646459286,-0.032089224707159886,-0.015856126207937745,-0.018200946918439122
COL4A1,0.0711647718546282,0.0034071006866552896,0.1280079443525789,0.042107050683324564,0.04742729917075256,-0.10939687044684347,0.026723385054861805,-0.022019084208767678,-0.021966406163557554,-0.08280743558662018
CCL3,0.06420918581287591,0.053396436439145226,0.0379355085037643,0.06910379479373145,0.06051348911934816,-0.10266206296589257,-0.016900703365598645,0.026738122768507847,0.021222049968471504,0.04408498126436891
BGN,0.028009895376485097,-0.06908386404997052,0.06416476079429538,-0.0357268945576972,-0.008548183581356922,-0.08190569325774745,-0.017840041349131593,-0.08808035294863291,0.021787556145016897,-0.07116473138704493
RETN,0.03092187729176348,-0.017320102572504586,,,0.02992723418969652,0.08295782883266543,0.06769449826052024,0.00012199725037778958,,-0.031611881661099135
S100A9,-0.02905825787422204,0.043453605277078755,0.07820907856265477,0.00913354886074159,0.06106874363628052,0.026851200845453768,0.050301193711420895,-0.01649599801100512,0.048388191434553716,-0.029490111399024115
HCRT,,-0.017846240178338968,-0.026443701609416222,0.020017139047259346,-0.03225269602506908,-0.07714737280024234,0.011448093817474435,0.027536233005672872,-0.00212203071750343,0.013407198629118407
FADD,-0.0470180953915381,0.07102031536552716,0.08713308023821537,0.0374179086300895,0.07561843741980455,0.008202780526924155,0.053786645192516004,-0.05079961227195045,0.0519623713335363,-0.006550615405339752
ACTR2,-0.010124625508785078,-0.0021234861554941396,0.014687550327501056,0.016731388310355005,0.03955612537661345,-0.0037214297542854415,-0.04147903943251764,-0.11775415668612399,-0.00449747079829703,-0.0785242584159596
BMP2,0.007767538153028997,0.05485988200862136,0.04887199256118336,-0.03645644208632235,0.10151750151772486,-0.14548242562711824,-0.004025065686552173,0.05083223422808262,-0.026102876483437083,0.018718244667180518
PDYN,0.016925346888196895,0.04579709200792233,-0.10058809716692946,0.00491616899354805,,,-0.028250683289333608,0.1072068732558476,,
CD55,0.021647132997551825,-0.016668764851365547,-0.02847677263474849,-0.004098334340415307,-0.032537116563226914,-0.024502561839986402,0.036842222923547566,0.09535533490380364,-0.09313019915061804,0.040824209336134974
OSTN,,0.007669901522283752,-0.018871839874723278,-0.02417317922781812,,,,,-0.016367650947384144,
PDX1,,,,-0.01674533857178592,,,0.041317433686734226,0.08371154454619813,,
CD6,-0.021764796454396926,,-0.02444085752126474,0.028286694547647498,0.1241824391776425,-0.023391053332160742,-0.02471258655719747,,-0.021045904713632557,-0.06094159623358784
IL16,0.009982997433066259,0.15510188894325477,-0.0010844506216384677,-0.010217770168880768,0.009833016373143886,-0.05936897771806111,0.04215991925255564,0.029101435906440383,0.02703466256870256,0.05319718919932637
LAMA5,-0.01429182942014638,0.0321923487291906,0.06672483609258363,0.020514954937437057,0.10744206824607967,-0.02188859042932603,0.024482615721705535,-0.004903968917401543,-0.02609877773958811,0.020564219880561733
RGMB,0.013705320003671483,-0.08980741214184017,0.02712139186090585,-0.04196402426657773,0.04965472714093685,-0.11024969516650905,0.022906590661003874,-0.0650942405413144,-0.008588657824482707,0.00309115071329413
INSL5,,,0.01502266798262476,0.03558068825996603,-0.027317571741331034,,,,,0.007225406085033385
IL12A,0.07467405567822268,,0.13275555633244043,-0.0006827220941655043,-0.03694343356551785,-0.06556860604034277,-0.03498144865356115,0.03779692609056871,0.0982585678805371,0.00043325073027755234
S100A8,0.02611068822819394,0.04043264005610613,0.09556577001824695,0.04577108231712502,0.06525367961289294,-0.08416328780249392,0.05715531324873803,-0.0048640284969079265,-0.005668317174399215,0.03875338078153189
TAC3,-0.036692107492858846,-0.02331149034590408,-0.06550807889848868,-0.04120914341881291,,,0.08223317645158854,0.0893259291112816,,0.12937580014507105
TAC4,0.04433908385479256,0.06194979503195531,-0.024440860491562036,,,,,,,
MFAP5,-0.011647958261259812,,,,-0.02559381260307852,,0.004054559729931905,0.04663052920357453,0.13706726760901536,-0.019812075315937122
CXCL16,-0.06441034528405715,-0.04409950465286821,0.09774793080480797,-0.004986605135254407,0.10670202790637419,-0.02922773483419007,0.03246418865041454,-0.014003341837566192,0.04711641770814133,-0.014427533926106626
AGRN,0.09247244051733582,-0.0317541166471027,0.12087173820335925,0.05513052935784177,0.022222039355566544,-0.08915265326280777,0.027737585714369503,0.05382947148937531,-0.014490945362416068,-0.03424797188290198
COL4A6,0.05337367089024124,0.046452598341842406,0.045200348858356255,-0.006626266932065141,-0.03087493927364634,0.0485823339455402,-0.007424911171871019,0.10715262593167067,0.057415711954072385,0.07511977419124173
FST,-0.03288354994688152,-0.041179969585607615,0.004953269207406207,-0.001864420958211386,0.09109749647672014,0.11767729793993878,0.051680346624646746,0.03907773604233475,0.05856395867951222,-0.00993357833743241
MEGF10,0.009640340775835539,0.09178212139283341,0.018139927281031223,-0.03290861641520981,-0.02528130719820382,-0.07145960884892721,0.03602911337906477,0.05266991623228643,0.022575837513989984,0.05980956569696068
C1QB,0.06392478402044756,-0.04037361228529669,0.0889824989854072,0.019182754672529487,0.09624691338737434,0.046956886982978646,0.05150996892795635,-0.004745153084749596,-0.055505553145233935,-0.04461506321145067
HLA-B,0.07575611544551236,-0.0012582723287766927,0.09487856961102632,-0.012084959877788164,0.06919045466912027,-0.06612332383463262,0.006417912594336245,-0.08166478837589328,0.022894409314329338,-0.09154101030603845
PDGFA,0.027306358933011667,-0.01671900753144114,0.005953534366159761,-0.0122835612028499,-0.015632933277991982,-0.057581899239679823,0.030350942752669377,-0.16087029740280423,0.009704240043504762,-0.0265864576782289
LAMA3,-0.019701765039041086,-0.02657181703151735,-0.043576206069551995,-0.025163186652483235,,,,0.007532805519856235,-0.018506039186085014,0.028648520319390126
DKK1,0.07979613915010964,,-0.02368181125359829,0.022549658246761344,0.10822963891868777,-0.08697954481309518,0.054232528733241546,0.04368775664587282,0.10165297191218983,-0.06741084463173379
INHBA,0.000646162538679472,0.0412606666840966,-0.06649433155583945,0.0017225753295494752,0.07466473604296797,-0.06579897186318671,0.03015849428259996,-0.007455259239625416,-0.04626163372760339,-0.0244970526358839
LEP,,,,,,,,,,-0.018478388656234176
IL7,0.011388696122031567,,0.013566445730424245,-0.024710330883068635,0.0011358776700919706,,-0.027506546057199596,-0.013783113552584624,-0.017348268934461303,-0.03337035836639957
FABP5,0.016689830338016902,0.06321893943595255,0.11878359728697159,0.05826816638303082,0.007297929675584629,0.006848139617117876,0.08495344246256364,0.07532604968881348,0.03948182230218273,0.009407846957698194
CCL4,0.04543770601919932,-0.04354416518586103,0.06329028934633106,0.09196418391439197,-0.02158914567983283,0.012458252276867613,-0.03756732995802976,0.002602685080803871,0.03930659924261258,0.026674963901039312
FBN1,0.09321269146183432,0.004476744349811901,0.021434178975343707,0.028026187274325775,0.02560866235222975,0.014011179839921636,0.010477045176136096,0.002048650839518411,0.011713055036081707,-0.040789384181901006
TCTN1,-0.050490268152660354,0.07762109670644086,0.11773266828438136,0.0027055602394051763,0.0022243085340271137,0.045053888557024475,-0.006063334256402051,0.05133261926277408,0.05438494852850759,-0.040569868108558074
NCR3LG1,,,,,,,0.047929215409937304,-0.03803810723376865,-0.01734827814578791,
BMP7,0.015551199991374946,0.010424778815887865,0.057027408303644195,-0.0037107122403515144,0.018325128633926865,-0.10284026100963661,0.05252722001021573,-0.055345616544577675,-0.0026051781375050977,0.10040158860457268
NLGN2,-0.007261283158942853,-0.020439396789952685,0.0011980507865903339,-0.00870362799742315,0.05236294075156588,0.023958736502306083,0.05130808590596846,-0.008826688541796157,0.009091057106976224,0.056196476860397145
CCL25,-0.011416624180366946,,-0.00540296679696041,,-0.026980655259269123,0.019782470893429216,-0.006934845950347279,0.10232226766795631,,-0.028609487909919448
NPNT,0.0029544215386678105,0.0504910706874316,0.09478173009568687,-0.005732279780046502,0.004560005690910626,0.01901062289447382,-0.01724181145534352,0.016828259018980787,0.0869714280911562,0.03842099989732168
KITLG,0.031764725938125016,-0.06163667102735771,0.0887134788199785,0.053851142792745575,-0.045865186520268685,0.0107079181253655,-0.047275464614981846,0.06380101238100269,-0.0013112499994688768,-0.0312051294687312
MADCAM1,-0.02607203622289512,0.05150176373375425,-0.02934342945569859,-0.021915575711350627,0.06572681673314722,-0.04000801457321809,-0.025382003804689628,0.1170044484141182,-0.022968392113047374,-0.02047457447336948
F12,0.006431169807541991,0.017064571849662213,-0.10616040960718141,-0.02890161828066615,-0.019437801243721083,-0.15720115230454773,0.03535298200080286,0.0014203209183374908,0.06649122554688297,-0.0018923802422549868
S100B,0.05124780319251146,-0.062331898807368905,0.07587136790319543,0.06653076747671656,-0.11594187278768528,0.036876979069812,0.07079314590206905,0.1402364136759956,-0.0016507555167470807,0.06681818024418647
IL27,-0.016470724517891763,,,-0.013964821965210875,-0.0248745791797427,-0.0195918089086688,,-0.03597715192947533,,0.01926323505930145
CD99,0.029220545222585725,0.1312087759282468,0.08725320203856009,0.02041522611056396,0.04968733491897564,-0.02498695970955856,0.053573865545454014,0.14663042391580824,0.09478755089896958,-0.011619027996986709
PDGFB,0.03545692114019919,-0.0001245432893274377,0.056044939430788886,0.05978252732992342,0.0032044222259061837,-0.09283726021415614,0.025539565186401138,-0.03892653916446948,0.034338374250857194,0.007856772697888544
CLEC2D,0.026604085413835098,-0.01146555934565198,0.08867851996847968,-0.02074138993797457,-0.047491877641838924,0.037714773185503925,0.023421370799695727,0.09148585372053523,0.009536112388527852,0.03231130240311308
F8,-0.0468506037597692,-0.03952276419755248,0.0013999714723326659,-0.009731414539550497,-0.002649080170826893,0.058357951610155216,0.036228639605052126,0.125594220583913,-0.0020443977637986596,0.0814586586710692
C3,0.06992058619208269,0.004232824573812432,0.04649802157164818,-0.021883926819496226,0.03757167307638463,0.0694533285635161,0.013068405499930238,-0.0758458825909592,0.0011328743813626343,-0.0869084107392732
DLK2,-0.013030339498788412,0.01065930605411096,0.04790494508020722,0.044285133454144955,0.010147642341680507,0.0497501291891706,-0.03188982388315637,0.0776517289648451,0.009345979890708095,0.03966697367722914
TSLP,-0.03351070063123474,0.008953456643169528,0.13376629823592312,-0.02691205726294275,0.05961229736985863,-0.03772069437549099,0.08440565648246144,0.04533865949094364,-0.030892094898956553,0.02132947878612487
OSM,-0.023244827540440743,0.0417210023440238,-0.0006394328900728026,0.07427476158123619,0.0039114356795686075,-0.05310286445760955,0.03225480307221289,0.06613082428248522,0.03609616557145493,0.06638383703639227
PRND,0.04423566433213795,,0.0005624197014529437,,,,,,,0.01017901711710231
SLPI,-0.02978537329012682,-0.005468541531271712,0.1018000260466665,-0.007210980591798871,0.09093496558108223,-0.050554952668074644,0.026001165023081203,-0.06633698827755448,-0.027101270072553568,-0.010430171107239237
AFDN,0.022681246822649374,-0.04479085132939344,0.04436491204542389,-0.023668676227161425,-0.013587069105569574,-0.08478467246384104,0.03683021434026791,-0.05093262607452308,-0.040087534055490225,0.09850664284872324
KISS1,,,,,,-0.06376810145954123,0.14581579817301907,0.04491960452595532,,
ULBP2,-0.0285061812887487,0.0040582852452913385,0.01469449993472264,0.004134969552187137,0.04439674058322585,-0.06624441212729375,0.03695255118316036,0.07728881295316728,-0.025948118670469297,0.04333105308862168
ICAM4,-0.010866660017254044,,,0.017046094563438897,,,,-0.024894514625127644,,-0.022017717338662667
TDGF1,,,,-0.012071085286850249,,,,,,
ANGPTL1,0.0144247182420712,,0.12277546955918066,0.05296555048580782,0.03038420464095344,,-0.03436251376611044,0.0953727538001519,0.002749114986516513,-0.03261468174587555
LTBP1,0.01109961252552206,0.012056785990434535,0.037411305858984285,0.014852373416594664,-0.003659566882023361,0.004843991442321061,-0.004576091696062531,0.04900765159672115,0.014421202505868784,0.03828585388605259
NTN4,0.019349864437231887,-0.0714790265454134,-0.006850888866935253,-0.02597967535475656,0.02159780495576398,-0.04341574050761001,0.054152055435319264,0.09976067782697629,-0.03034161493412371,-0.004446795645994847
APP,0.0111926166383525,-0.0021063144035459278,-0.12929515892701354,0.0010932945595703918,-0.03274870758418687,0.05138284191567458,0.03680976410581384,-0.08860251873655464,-0.039881341784816,-0.10590493564022432
RIMS2,0.04399348476557081,-0.04547223967854718,-0.06577037954716922,-0.018134645685015386,-0.03642107162097552,-0.07414560775985826,0.07214551535037193,0.020848803941655423,0.017137970085513737,-0.022709107527625068
WNT7A,0.021565316418614058,-0.027289793553574186,-0.00906958338552898,0.0233566820991525,-0.00498593551028056,-0.02397861004787936,-0.018308858179611302,-0.007040733369519233,0.008782262000160706,0.062210616014551634
GAST,,,,,,,,0.07627240879610085,-0.02002324978041482,-0.02530108714514912
GPI,-0.052981388795609395,0.03772554504084601,-0.07978228678489573,-0.038463322542033114,0.03535164819968515,0.021941829494816763,-0.045110509840882766,-0.09351834944950284,0.0010172816043751297,0.04776368512508845
IL1B,0.017116245034688688,0.11667100901431615,0.0947252749942537,0.0897525397531394,-0.03552180637033077,-0.09013654624605702,0.003061933362247207,-0.020916183086139562,-0.008943998037321096,-0.014813263268035292
SFTPA2,,,,,,,0.02190556558771806,0.09385641470447706,,
HAS2,0.02484968152256928,-0.007303485780014664,0.028010047206881848,0.019046375516674322,0.03531936476333389,-0.003869548095002726,0.04080420592072551,-0.07614515775947875,-0.019112486367301316,0.010090621583871846
IL11,-0.016470728752776775,0.06320104408361402,0.02103480208930071,0.013872526384659953,0.16358303885709588,0.047360232110882,0.035924938359500926,0.011075203150833782,0.0263347435127653,0.017938290815295937
SEMA4B,0.001588991906719615,0.02933315993354689,0.08533032030664493,0.021249136620310454,0.01569551549040988,0.011963653216844734,0.09128350994662074,-0.019659056999945607,0.0705483705390697,0.0691716650865308
FGF12,0.021195783224703887,-0.03646751262460637,-0.0784356808836749,-0.029135021199025776,-0.014239847208463621,0.04532326713835526,-0.008468191155415934,0.020616304738688425,-0.003838859100836697,0.02324923886041868
CP,-0.014553066584226433,0.045608794157966384,0.1134464342860895,-0.03020324816492285,0.03679005384728448,-0.025257639781467882,0.03776334915666716,-0.0587225681748559,-0.01831326690249469,0.008179808555759933
NLGN3,-0.000522033180738358,-0.05364183875437058,0.0800156149359369,0.06967765310202795,-0.07987268513191056,0.0057277310867394,0.059629752080399716,0.028971620179033222,-0.03162966760495028,0.08783231670228053
GZMB,-0.007293640024781777,-0.025083502647711108,,-0.02740517239391437,,,0.014427235980045491,-0.035176692463805594,,0.03775532648738546
PROC,-0.022528593444081292,,0.12343718774831332,0.02312803003561864,-0.05148661056959327,-0.040884585488578915,0.11108713400143043,-0.02997490656381268,0.04369965938323095,0.08450268390630684
TNFSF11,0.11206444475164064,,,,-0.028306975727056077,,-0.01945058455291085,-0.02997489504691881,,-0.040418583800320734
AGT,0.03525124194200225,0.0262871056667072,0.06046555433718759,-0.019324613766742063,0.08194186655191776,-0.03374646024533653,0.049561725591295874,-0.0581014485017604,0.023882736716258186,0.08191007746186174
PTHLH,1.1321290335182754e-05,0.02424384299004086,-0.029232805724838055,-0.023833612554357654,0.0074131086563561195,-0.08375552681633124,0.05503746826940007,0.09148018498300864,0.07764860393881552,0.01389416513408909
COL1A1,0.039416810723791364,-0.047684680886539446,0.06848172224421036,0.023899645057360305,0.10212582757547163,-0.04154475149676766,0.013044384499290145,-0.10376593766155111,0.09714676747427466,-0.11264709983497818
LAMB2,0.035945566177218675,0.018476221432838114,0.06250735976315905,0.028144153949216377,0.02833906744355546,0.03618288693381951,0.05525828518551207,-0.026238137641760553,0.04409038172085234,0.007041851811623554
DSC2,0.0018266762689755794,-0.023547529032579718,0.003901664774510009,0.03469729795253385,0.032734030236152296,0.045553818599931954,-0.0044670488249094874,0.04248494628788565,0.09020562722439004,-0.0024200214119586495
WNT5B,0.0054537815426330466,-0.03114686195859757,-0.032701822665176544,0.02128426817899139,0.007343344754423711,0.05883687281863059,0.02940761046713919,-0.05277454848192169,-0.0007636140444143343,-0.01780470022498701
LEFTY1,0.0842842634159815,0.061360082705211975,0.07263256733682537,0.027275839492287693,0.0007120718447119167,0.036311681356901895,-0.04371312632595401,-0.005066023703572709,0.009922970015312367,0.015838644450712442
FGL1,-0.021154959801023058,,0.00621576762521699,,,,-0.028516440670701266,0.07505726686774558,0.06840641475654495,
CXCL5,0.13605276590044454,,0.018918421093677334,-0.014705806657012183,-0.008476676399356444,-0.0072670702870328025,-0.021633468321676366,-0.09145134358924689,0.016877403828916178,-0.05796819691308168
S100A1,0.017327362998265577,0.03870756245895363,-0.06507835288520487,-0.028731143846781427,-0.03425540621572121,-0.0191287634050198,0.03130194484140192,0.06795279048930322,-0.00781313081785289,0.01475432782332875
C4BPA,,,,0.04669295306278639,-0.024136036438551313,,,,,0.0043485096234775426
NPTX1,-0.014509071535011214,0.07608120723410995,-0.08168843897482068,-0.028512514071217517,0.030752045384976515,0.07084850369244494,0.0053982845964163795,0.04606531375826476,-0.016617871249117965,
TGS1,-0.0024975644465047965,0.0003129472618617481,0.08485230568173785,-0.04221794133379234,-0.03160221245466066,-0.12191102154051216,-0.03279463869916115,0.02253797172953728,-0.003609544206267434,0.03839844167325046
SST,0.04831890597756073,-0.025273661319702302,-0.06417093933414628,-0.02183291498140642,,,-0.04465577793914497,-0.01378119434459711,-0.019751482904247497,
IL34,0.07278988302563533,0.05994264509557915,-0.06085202580263192,-0.0372275560907805,-0.035888788796608194,-0.10468211969629751,0.03883597625736584,0.017146866847234234,0.00595420323536419,-0.0024317669836163864
DHH,,0.008590686707707606,,,0.08968535817397234,,0.04677382737225879,0.12655485997425728,-0.0292699581930749,-0.011925221140476104
XCL2,-0.012524406552705983,,,-0.018772592045107964,,,,,,-0.019288039570943532
TF,-0.009900529361340279,-0.10483864939629232,-0.06298577293632095,0.041848285312363856,-0.057733511987254876,0.07346508237123583,-0.01744345504727523,0.0372079316025761,0.00719423229779999,0.0452615513244463
IL33,0.014151314202651914,0.0394090814483798,0.0669115621161371,-0.05718092671868109,0.021276178742736858,-0.08190685084235272,-0.008727843034572604,0.11841261924211136,-0.02137281152653745,-0.00714455951538373
RBP4,0.026492096786249485,-0.020968017709634187,-0.07202685098147395,-0.025087000025989823,-0.028306987328980786,-0.037771896996898015,-0.03607418760066752,0.03022848936038968,-0.022025782110975854,-0.007994391122658704
CCL19,,,,0.08683815233030125,,,,,,-0.03532557115635617
CCL20,0.0458165645331009,0.08125645871221227,-0.01798011077312712,0.05062215223285561,,-0.07674609137249071,-0.017553008271305803,-0.06760247072780008,-0.01850604925637291,0.06359003102527533
NAMPT,-0.02909836615638934,0.08221776153604787,0.029600861169278247,0.014248391359170111,-0.016234761661412127,-0.07328449284909686,0.009913376932717754,-0.16187263162722093,0.020196550931890673,-0.028717998644050873
