,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
ARTN,-0.0198456435690118,,0.008434048948020278,-0.023194458794521148,-0.02956294855016488,0.017565481547186828,,-0.021637362790976073,-0.011588110817848744,-0.034802037046960076,-0.03293596580025733
PDGFD,0.054229007232908986,0.05165941509699126,-0.03610016697020721,0.024631669505325828,0.004285957700763336,0.03277427846800472,-0.03591630116897586,0.05921040903845672,-0.007441101605410595,-0.08192889490546011,-0.01835309525884334
EDN1,0.08960005482520086,0.06288214399629805,-0.010021071263025679,-0.005294954966230587,0.048029693179700364,-0.033351888787894635,0.07674286804208925,0.0015687360631590264,0.06499255597421127,-0.009892338433144836,-0.015394820459014396
ARPC5,0.05156200202725629,0.02380786605780153,-0.007753638167827304,-0.0015748281406399267,0.05006634858995706,-0.05404769624738069,-0.07136691502185948,0.0070869554287347715,0.008125129294139721,0.001778757868886709,-0.09699217463026748
GSTO1,0.008624113978055244,0.006986999931269938,-0.012362423224731887,0.030498464496523603,-0.0608085795080399,-0.02473043519418128,0.0007649506706452635,0.01133834326937742,-0.027690630184732896,0.017515084321888055,0.016713390478722893
PROK2,,,,,,,0.1229900610035452,,,,
SYK,0.05378476684706604,-0.018597246039213262,0.016010544825404965,-0.021813440996296767,0.030646677415226177,-0.012264860105851162,0.04534227040814285,0.024500023363028756,-0.03222898222825537,-0.10284127117828461,-0.016059126690546714
ST6GAL1,-0.042507048056513196,0.022698029691043124,0.0021821825762419153,0.019608874097786083,0.07475396092353444,-0.02792449797157183,-0.029622135113624774,-0.07478814515720596,-0.043896697602972816,0.05463882211590152,0.11550038381741286
WNT3,-0.013888863891793637,0.055072439158539974,-0.012227585998282385,0.03462756806953087,-0.0005690935406104155,0.02742233611649112,0.005122728832085278,-0.013812881604192225,0.001759658768819113,0.013487396972271087,0.12068459429258188
HSP90B1,-0.023058034130304297,-2.424170388374161e-05,0.02188944639364454,0.05934402076913746,0.010482076516237927,0.02849495869732648,0.020808611186355064,0.032976900813935305,-0.04981101416183678,-0.07383313525708489,-0.06537909547041057
ZP3,-0.022015329682417897,0.028685180330309354,-0.0008827091534133422,0.031674306743040094,-0.0009440426923230905,0.00876381625232722,-0.006649548969501631,-0.01929267898705585,-0.03165566138224536,0.008880029839009188,-0.0116634956985252
ANGPT4,-0.011705618258600392,-0.015592519088296411,,,,,,,,-0.034802035490194075,
NRG2,0.015348087228816254,-0.008969087267490074,-0.019446216123684256,-0.03687892083102862,-0.039165887208271896,-0.012288532438072958,0.0048989033110096855,0.06671741648870379,0.030011645693445416,0.023802362958098143,-0.014593655967356836
MELTF,0.013821663002843966,0.08984984485217751,0.05359216029270754,-0.04775183740380577,0.038085159072656,-0.017736461585276066,0.06345413246626233,-0.025170668822756283,-0.04588443418769608,-0.08883746179355491,-0.03566210168119294
NLGN1,-0.05567102839150674,0.00489619751925387,-0.017720046143760305,-0.009581660363465227,-0.03465674461437773,-0.018831608455195197,-0.020623072770667415,0.08506647150151204,-0.05022840679247864,0.03549069208710897,0.04461626068933952
SLIT3,0.0791585014703228,-0.022546026273783513,0.025608693973240945,0.10806190126344609,0.028790152572373245,-0.042001107116801426,-0.015644473825234304,0.03499270954798598,0.024518632400336752,-0.005005369544735671,0.022811449411999387
CCL8,-0.004347358314050746,0.115590750599615,0.008882398608273888,-0.012038272136204177,0.06617118824472121,-0.011880493915142174,-0.026320250253984812,0.03277324876870332,-0.010812518402997306,,-0.0518833737105935
S100A4,0.06659949398300964,-0.03127052748644559,0.044394536006338456,0.04372760482078132,0.026543387331612232,0.018478972450083845,0.03245338576208268,0.06526019235237067,-0.0076536077667372585,-0.0382617951367039,-0.0393251534934095
TNFSF13B,-0.012277757129868646,-0.04807519607145708,0.011884794853909364,0.04274019605266503,0.024757270289933204,0.012773404467102815,0.04464228679078176,-0.007925192105649057,-0.016854107878339047,0.07300208035932426,0.06972560215984419
HSPG2,0.09447101605971887,0.006004543807474507,0.030220974511454293,-0.005556947458301367,0.019154825291518657,-0.02353470131561079,0.037440114049237444,0.03239943188784361,-0.056301481687558726,-0.06711478827499238,0.022365955842310558
FAM3C,-0.025647230365927393,-0.02137440467013422,-0.0075429789568199485,0.015212836238818679,-0.03955957588312785,-0.03517315616921271,0.023824900443645526,0.008568703442653775,-0.033261193680513466,-0.007619390959934576,-0.028363997685068126
FLT3LG,0.039537338503458426,0.000576449574462822,-0.008955206220964627,0.016566654686425753,0.009221530989797992,0.06669423200622737,-0.0017509248068115603,0.006249660375838844,-0.00781471504366082,0.0375067408255525,0.014383371136501384
A2M,0.0758651147277588,-0.005812852148595102,0.0006663458675056104,0.0808197214178749,0.030051065392609967,-0.03741293999712584,0.024469962653994228,0.026606821128082624,-0.05536226516874138,-0.05092937023872391,0.023090269533868106
VCL,0.08048846529292253,0.011880131723644282,0.044185819953506913,-0.04464185009650502,0.045533754147400886,-0.014855085921666341,-0.004272639418997613,0.027399840991820756,-0.048439699457006644,0.002025573765467307,0.009599292607891328
FGF2,0.03189977775703809,-0.011967612806321058,-0.029827568654533402,0.01470693784041087,-0.009515932647303821,-0.009892086287174987,-0.007536353825179447,0.019103012171005376,-0.004380865889205917,0.023044797682200968,0.03216162529601889
AGRP,,,-0.024815490084460913,-0.019553973310498452,,0.04172697963314122,,0.0500974406177818,,,0.012648745485680925
CNTN3,0.008310386247887243,-0.011445483197992778,0.06572856112207245,0.07008798841198749,0.0011474403881207437,-0.01499764547831879,0.06041404450795184,-0.009767602580961626,0.047906337302632676,0.0840557398002092,-0.017848235159801856
RNASE2,0.01749517877035597,0.10877881285256101,0.0331746042078865,0.03911314250024961,0.04837407704662518,-0.010877067861744227,0.001357722257695968,-0.011353534785018816,-0.04255071595920587,0.009398572606125042,-0.06815662605572563
ADM2,-0.01665658992748161,0.014823842824123537,-0.01878787537588323,,,,,,,,-0.01824554760777184
GAL,-0.009832293944041144,-0.014076245530225705,-0.029386951087670626,0.058226293467671116,-0.016941404515187213,-0.04094080605145426,0.057510404845486085,0.024711190232898056,-0.015298231944271365,,0.020917465359571133
IL36B,,,,,,,,,,,-0.02449379325101741
CXCL6,0.041319511886136355,,,-0.01955396210267442,,,-0.012820574970475408,-0.01990196953792681,,,-0.04718822920625928
PDGFC,-0.021923761178247417,-0.04527543147283791,0.0755137569175152,0.0033983757458233674,0.013382894740172678,-0.019044828686619768,0.07442348986478703,0.0965986157370648,-0.02444989962033961,-0.033979708606304754,-0.027666920800752372
COL8A2,-0.020702910309832474,0.025875173437024085,-0.021273759391712003,-0.0052448079067295,-0.050719222056731156,-0.009163935237367587,-0.0316766280463117,-0.05608211069571528,0.016942088967631067,-0.061501842193492584,0.07417174627695745
SPON2,0.06346458106935725,0.07065720962294228,0.008349347126352038,-0.008810378033070491,0.040820847618377946,-0.018842130307576657,-0.024487682022954944,0.10022646471132368,-0.019824641336536,-0.07120343179309795,-0.0127091626107672
LCN2,,,-0.0029270307551194173,,,,,,,,
SEMA3D,-0.011864720351592329,0.008585548936460378,-0.0182711209154993,-0.03798965620729723,0.04612805470720018,-0.009495092387247819,0.02984649069364142,-0.018418805688789817,-0.011712663543774078,0.005413590504110658,0.04479936833818202
BMP6,-0.014314482801932205,-0.01096647791361218,-0.013126404631829371,-0.023671536517256873,-0.021663540575799833,-0.01687897068598066,-0.02796883974005666,,,-0.03313339125056478,-0.018705266996715743
TIMP2,0.025901134508415444,0.037282878571644334,0.0006702282074545812,-0.05337999751251659,0.032631570671677775,-0.020296090903336058,-0.049304812646248704,0.04135992096567421,-0.002687059151132809,-0.0436700112265879,-0.026657190115359827
EFNA1,0.06049512199194557,-0.017381709155413254,0.03985165000566345,-0.004684001698494176,0.00947659398325311,0.028327775032084165,0.0514512630246458,0.006932537620199664,-0.05306635735550965,0.027567198426081553,-0.01913119465997068
S100A12,0.0023506217160716067,,0.022907750968344007,,,,,,,-0.026920520972450988,0.0462859818297102
TFPI,0.10819095000610789,-0.02664965069239893,-0.010279127639933997,0.019896373853902277,0.01293955390142122,3.4276078859774276e-05,-0.022763916937198078,0.03324704822425722,0.020179498625054033,-0.030321380893107534,0.04172520070341608
GPC3,0.07073837172485857,-0.017267643165110258,-0.019023802155580357,0.023110553663757954,0.039073405455503765,-0.022141253622223977,0.03386228346583854,-0.017349553972596035,,-0.057864916705544084,0.011332304452933515
NMU,0.022252064388558986,,,-0.050811517249983645,-0.01960784686724208,,-0.00828900903451436,0.07645566649996631,-0.02270158225316935,,-0.03921254307789514
SCGB3A2,-0.01954748722557483,,,,,,,,-0.016149766301805535,,-0.018705283740101806
LAMB3,0.012009861106107292,0.056689748089139194,0.03298630493568454,0.010341057953303404,-0.027400047373647138,0.017811700634903404,-0.015616613999808675,0.014135771080105504,0.03135324839903955,-0.07948330758529744,0.014032407494849273
LGALS9,0.08645971559620012,-0.00861855761570268,-0.027301472649452253,-0.004767100935686339,0.02824681457534233,0.0003617470308631334,0.003918822375161945,-0.03578532177782093,-0.022003698710984922,0.01845390803167579,0.015591446019608433
VIM,0.088874467797015,-0.04694250006249454,-0.03884638860091084,0.08079760299915906,0.032666613048898153,0.0009868048497025648,0.041945765872657886,0.03188748806627365,-0.022718184408868625,-0.011634848779888256,-0.06723006722598923
PLAU,0.08876502508375346,-0.06875203489280082,-0.03456565997855942,0.05886509812781682,0.004504001844388718,0.03752084657149467,0.047283338889592234,-0.0043572417809790865,-0.023540515467281985,-0.013247108802174678,-0.06546554302422519
TGFB3,0.0662218088982159,0.008406105435389775,-0.05611102037537826,0.03228730987487836,0.016177304053176036,-0.02270250261993227,-0.02438841239538078,-0.06869254953888868,-0.01605582745373705,0.029606959387084634,0.025582116789607378
APLN,0.04383956612062128,-0.032676149225504714,-0.05922453002691274,0.02697366539402987,0.004283161391673076,0.07527225626845871,-0.017328960923835245,0.02307510777496729,0.01563139643887399,-0.09368836817023467,0.06586787589986628
SHANK2,-0.01716877639591526,0.013814138851917434,0.02140320565625948,0.013705665653944132,0.025436990965390253,-0.04030826124202946,0.019244737781272076,-0.01805405130234505,-0.03837143530217705,0.013219813518572822,-0.013359588710684319
LTF,-0.026068092916850718,,0.02324166261739306,0.08094368040496318,-0.012195197489261591,0.038635377488329854,-0.04143025650408458,0.04459350328741039,-0.039495718245499835,0.03534955804035718,-0.014164647884942322
PYY,,,,,,0.006433922053722529,,,0.024682095460402134,,-0.017046313573004228
PENK,-0.03268615562662908,-0.020521074411645183,-0.022521934230138325,0.012503144933401268,-0.006337092133540723,-0.05272993829855488,-0.01464636726618158,0.03490973714785788,-0.017314017331495377,0.0396792101069706,0.05985094895964111
CTF1,0.04528237080889917,-0.018544392561420965,-0.024834930848783545,0.0054921343573790735,0.06758312266977477,-0.04346064986208823,0.04532529577563395,0.02802866108757572,0.0022983397064450808,0.05407350182144889,-0.01093485746471846
COL3A1,0.07956929292332168,-0.036124401105809986,0.03070141397335956,0.08143168856894545,0.018366303642763662,-0.015033882132892558,-0.0004342971543420232,0.028880328584857895,-0.04720293696879766,-0.0866293034962237,-0.0008093894570647978
S100A10,-0.03902888441631961,-0.029003998690773657,0.021815299323839025,0.05993675633107872,0.01813961072190096,0.04400194647539533,-0.009896405542224002,-0.0073049657728070806,-0.044384477294378444,0.07423452809716784,-0.10330500141628722
FGF13,-0.06916191905179221,0.02042299403371277,0.02165347736167198,-0.031945378786619384,-0.029955508975534468,0.0299829452043145,0.048610723466412833,-0.04352788580223048,0.012410937507117158,-0.0244098059826837,-0.014020529283719784
SEMA4A,-0.04700592887949253,-0.04034468106015115,-0.04132294858705728,0.037535833307705706,-0.0027479818452286167,0.024711753543945156,-0.02048908275019739,0.03995757769997453,-0.01602510043488516,-0.03828459478170809,0.09141427349286915
EFNA4,0.06821655330843819,-0.009169760078757486,-0.01065068823233301,0.0004319029347353407,0.013146288938821152,-0.007212273616278566,0.0041402369250479396,0.027127382811483025,0.006337344274435659,-0.04302452325447118,0.059372989757539865
HSPA8,-0.060366654680203184,0.031735712537661095,0.062098922046468046,0.015595945355806336,-0.05037692513872093,-0.007384574167902144,0.02810924921139308,-0.013750865094709188,0.008520702904337355,-0.004189243222437034,0.013599879346135747
NPB,-0.010876962773864355,-0.012920165911087973,-0.013126405893046046,,,-0.02503015144132105,0.0030748765467537684,0.006557562624438963,-0.021856315949678712,-0.021656272233453417,-0.01109452119472924
ULBP1,-0.02281651689484159,-0.02203296305730354,-0.009708086870577169,0.059925059523401845,0.03699911132014119,-0.014670953836230958,,,-0.010812518144903286,,-0.012592903171525477
SEMA3E,0.01799313407733828,-0.017747586875412745,0.030380234424614436,-0.1024521707044638,-0.05353331821474843,-0.04225979035301355,0.0064883845918463036,0.06551625279387234,0.011078367635282953,-0.002780388409043907,-0.0013295662939288146
ADAM9,0.11054106574129179,0.035365204980683705,0.04583321546825731,0.050350791098562254,0.02120624118301932,-0.012951081209293999,-0.0019927945175362187,-0.020801480052926664,-0.036046156917530055,-0.06189747814560842,-0.06309051966766702
ASIP,,,0.01192424313580581,0.020871552881615515,,-0.02308935783849523,-0.0266178086549615,-0.03688614809629002,0.03533031770395914,0.00960725622437322,-0.0028707819207894844
IBSP,0.04341092732578266,,0.014940497073426403,0.05400644856627033,0.09785554739370811,,,0.029733555421754813,-0.02445379958720148,-0.031683757017523254,-0.0018562992284319943
MMP12,-0.011047437915678552,,,,,,,,,,
FAT4,0.013730425910253103,0.013968085793138053,-0.009682953062507113,-0.022162181446816264,-0.03326429797176002,0.033902082069219165,0.00511789840927137,0.02940142077584081,-0.020611805899469156,-0.030324679660908443,0.02060073862241511
MDK,0.07418439603513016,0.030058404388800773,0.04294879309176912,0.01783954390028836,0.019759994997299506,0.08272487923779516,0.06279529692917266,0.08847634030878421,-0.03332329411647587,0.02324451132763367,-0.04041357562030647
BMP5,,,0.09772140088152978,,,,,,,,0.004796683832842885
CAMP,,-0.01096647791361218,-0.023485751911946837,0.02340288941866606,,,,,,,-0.023401507116830117
HSPA1A,0.01574750931338379,-0.0033678327325717566,0.047988778748425595,0.09848556639899839,0.050945841060523495,0.028550455827712384,0.005256848490167929,-0.014407895015798618,0.0014362539926341487,-0.10787660991895763,-0.023088715829541646
SOST,-0.01711226514856643,,,,,,,,-0.01334236261870787,,
SEMA3F,0.08707247298825958,-0.02177264082994815,0.054383068918015504,0.044171002078079835,-0.013519877692319594,-0.011657404615659252,0.033472426268451115,-0.039845977482226916,-0.021831213168790206,-0.030161997094946318,0.09738884095079836
ARF6,0.0056174422716515375,-0.01658435496946123,0.08999673540166193,0.039084559409330345,-0.0014058652688010197,0.023585257320247438,0.014612950730188978,-0.0019727620275703534,-0.023447880184349675,0.06543121555395157,-0.06936826915772958
IL6,0.037199249073756074,-0.014503377445349888,-0.02825742026568208,0.1315334292290249,0.03927684905232653,-0.03325939441230211,,0.09950350302149542,-0.013775121415613656,,-0.06640178526726945
CALM1,-0.050066498444472016,0.013833222618204516,-0.019642950246516914,0.03602009387632696,-0.03590410066519824,-0.027599862456189762,0.031042032157925805,0.023501016647327018,0.0015930808577578036,0.04390962079502419,0.07180465048732837
VIP,-0.03528941109392333,0.04519116566204637,-0.020497215589586875,0.033318016272034824,-0.03350582832029235,0.030547705662020915,0.03682045160122993,-0.023189324299956543,0.03243049144374564,,0.04778876980875978
NMB,-0.051816898414884585,-0.030143382142989103,0.017541002273581092,0.016492357542814844,0.04029615231013738,-0.04666204726462566,0.0014246928179071556,-0.0662740213323145,-0.06676582727773137,0.03527299266145175,0.03287533780766179
CCL26,-0.005668786437478455,-0.01144548394076021,-0.03374102127895524,0.026484382153527813,0.05269469347432599,0.019371349172753384,,,-0.015298235606867995,-0.02954799652854609,-0.036174037624103726
FBLN1,0.07944003666354682,0.02501595183815557,0.07322345251119865,0.019016305062785663,0.01929506354266154,-0.014972484426255735,-0.024860581786764212,0.05670501385356283,-0.05704048422438886,0.008232340101618897,0.019906045928112785
SAA1,-0.05224029949547201,,-0.052998131786383164,0.08109853262650814,0.047196611098511136,0.03514831178174993,0.02127119552520096,0.002756653123659432,,-0.04635049135203236,-0.012288575768864753
MICB,0.022276632785309728,-0.03001860283724081,0.0024850104084475403,-0.06544481513706385,-0.012131741718919828,0.01679626752627819,-0.01363247187063932,0.005334619398685929,0.01866666715568256,0.03962056337310497,0.012381198049380879
MMP13,-0.013071409587079733,,,,,,,,-0.009232301314216792,,
F13A1,0.00046500598286263443,-0.01605473648237211,0.008204305654675764,0.08181433400650746,0.0056881902131731155,-0.028185474956492068,-0.02016779143460816,0.030260399015615672,0.05062388521372576,-0.03248628559817924,-0.04638202319709228
CXCL11,-0.037958813450981385,-0.0065010758644840315,-0.030585061692711125,0.0024649755458869427,0.04591157693261842,0.04042836661731665,0.061333789136290943,-0.016418710273100434,-0.01133514190259076,,0.12929078672706562
COL5A2,0.10551318605456159,0.013380863775657588,0.00674704307239354,0.053678665011226416,0.011106642843561016,-0.0009840554282612732,0.03545407121461441,0.05882771183890187,0.019894698756870905,-0.12510476137987575,-0.018694380992172622
EFNA5,0.013604083276427285,0.007844679745980536,-0.019123475994147845,0.039905001112715506,0.006878985871506788,-0.045686679042079334,-0.007701082910361471,-0.003097783191684431,-0.0358683820876856,0.043693596210131753,0.05436920875563267
AREG,0.025127175519470895,0.041358335843465203,0.010698266424810777,0.05502219644104295,0.00995423644261596,-0.00031645962120949563,,0.07739097958186913,,-0.03369768136780612,-0.03607337616733825
EDIL3,0.05922236276802425,0.0326748284310398,-0.043265866870881166,0.04300218692109393,0.004165577912304288,-0.04828211516392906,0.01910122626565918,-0.08071527851065127,0.03625314276895089,0.03945868200366652,0.010138100114523235
CD86,0.026281429002033244,0.026168836423888935,-0.0008749006169918199,-0.05168672829766098,0.0538547703922834,0.03397506448570217,-0.01123206337189859,-0.006360270540673332,-0.025092545816774354,-0.05573624409174839,-0.020718983834762516
AHSG,,,,-0.030746430492444327,,,,,,,
WNT9B,,,-0.011910875303542715,,,-0.018472274162915765,0.004213808968424028,,,,
HRAS,0.026436196533287666,-0.04017319037496103,-0.01615697907923286,0.04508925399090079,0.006667972980096548,-0.0402235669481105,0.0037808099120508172,0.055056732421911794,-0.014964227908774616,0.01098072959270995,0.037491002927228186
C1QTNF5,,,,,,,,,,-0.08623988120723027,-0.019209401192330767
RLN1,-0.011381072300163936,,,,-0.014435028869530383,,0.0017738636242964785,,,0.02008495467302811,
COL4A1,0.07284290908047206,-0.02193808585392073,0.025516556067548848,0.06570611473441168,0.05973753909619573,-0.03473124754063245,0.01992663042639156,0.09173491768295394,-0.03559852691972969,-0.1313709353811938,0.05313323132811052
CCL3,0.1033897530979865,0.006999306633540424,-0.014016993948638826,0.04131513878474059,-0.0016545262029947327,-0.029830791915138016,-0.046384418300900225,0.03301909420119892,-0.022111168068173398,-0.05870873828670285,-0.054128573441507746
BGN,0.09709269788974667,-0.048408750585537605,0.009689512135608579,-0.05641527468833469,0.017426367488099025,0.01707255320815617,0.04354719158729535,-0.0008176415760440439,-0.06492544450077689,-0.05144365848444883,-0.015566377015472201
RETN,-0.0153406446123056,-0.01080229814180546,-0.014696515742972434,0.05203593169286564,,,0.04763306556721544,0.04608044523720086,,,-0.02302736093249922
S100A9,0.0291989783287065,-0.04453783572543429,-0.03459693098516596,0.04827435487091395,0.013927325831269316,0.013529537669878432,-0.0062873969773831065,0.07224494031647578,-0.033310718349591796,-0.09623698864132456,-0.07541574411311594
HCRT,,-0.01850900253602038,0.009277437730946055,-0.03239541270931012,0.013554848786178767,0.0030662700046065884,0.014152058687333892,-0.013644521819221234,-0.017573087888142616,0.054291372713967986,-0.053215463835024596
FADD,0.04786817647031109,-0.015284105822330769,-0.0800257588247227,0.05850040075435444,0.01548683433725051,-0.05452401216209254,0.037366889326656244,-0.02235844519754722,-0.012614873862994357,-0.017366439758096992,-0.03691558320941112
ACTR2,0.030077400422687896,0.04871187711087738,-0.0536485384305912,0.07516245835713908,0.0394632567113545,-0.03686181611720198,0.035217865795223166,0.05693322062354774,0.004573786717992479,-0.026349873379925223,0.036085358676687405
BMP2,0.033823518832468424,-0.016615996105690832,0.02571168080610391,-0.025543124060101882,-0.013743685381387885,0.04093661133548579,0.11547178487189046,-0.03150587875574752,-0.01998270832394843,-0.02525567943458757,-0.03902178529635882
PDYN,-0.02605670991184168,-0.04123622431087718,-0.015015905174638263,0.0252093749967551,-0.01846830773895662,-0.037634629100307716,0.01719854041921402,0.02600623284896307,0.08219270519876572,,0.04300336815907873
CD55,0.10646645418119172,-0.012405752046631547,0.02935373271709073,0.049423201294457854,0.006603843485447761,-0.005242260187738181,0.04290769576814068,-0.018472886737560843,-0.023343045007632637,0.013770686488329704,-0.030108024289783375
OSTN,,,-0.0004202392605241373,-0.021959616527117663,-0.021918086514243092,0.04770470564594791,-0.023730573762524482,,,-0.024409802759734076,-0.03973468407344863
PDX1,,,,,,0.012426088178024694,,,,,
CD6,0.009654107741226138,-0.02015133306164986,-0.012407949003356785,-0.02762258225229429,0.02526060154535473,0.03167540410274505,0.06917419389249517,0.08428619805714968,-0.012198961739436878,-0.014765657155921718,-0.03265522299868682
IL16,0.06161963586927292,0.0234923804589825,0.008167239613199949,-0.010533109471630591,0.018762782362676898,0.049429270619468675,0.05591746966752454,0.038599337890010736,-0.016227525075837718,-0.046050756256936484,0.024678718372983428
LAMA5,0.003578794974317332,0.03670570207481588,-0.028013194638644365,0.012125387674934037,-0.025154019192780416,-0.011273550654626223,0.06953953875289617,0.019150580952763285,0.020292742442230376,-0.026499100303301045,0.05168239530626983
RGMB,-0.04677056023464593,-0.01293279494342311,0.047205871393182344,0.03144337506697106,-0.0069088368478401625,-0.020153480163019145,-0.005253006964758405,-0.03129149681265956,0.035220239124270164,-0.006063053616177408,-0.04642352485210896
INSL5,,,-0.020387286495081723,0.09105720151874941,-0.016902314374260666,-0.018474933214321775,0.0325190959052804,,,,
IL12A,-0.01166904997127009,0.09943083283885155,0.017725837319456393,0.09482740579351161,-0.054002583978968295,0.008421077560046234,0.0845373822309925,-0.0164187193031577,-0.016606036626226353,-0.011172802839004936,-0.044630455383347506
S100A8,-0.014782971914013423,-0.024469105259491,-0.038121553508073266,0.032895005735011376,-0.01389278487863665,-0.007890518586929022,-0.0175425768486993,-0.0003073431970068641,-0.05141886359182309,-0.007297513077053722,-0.14207784350753627
TAC3,-0.04977200537345728,-0.01020017950428318,0.06741552850483051,-0.029586920120916366,-0.018959595327792608,-0.02419618105976197,-0.05917949136596867,-0.004075229344730835,0.013830818906278708,,-0.04240693157959573
TAC4,0.04897914142663841,,0.0036081709372560245,,-0.0004046051238602798,,,,,,
MFAP5,0.015648685008866143,0.09660541482443433,,,,,-0.04456420731482541,-0.019497689689763162,,-0.03369768683943506,0.03639049967980269
CXCL16,-0.009151704938385692,-0.035526123156844724,0.03473246554832614,0.004529606305060789,0.06252459117117612,-0.02410832344854571,0.012604556945042986,0.0067203740181615455,-0.06317079097815625,0.004834307382554298,0.059237942117791376
AGRN,0.09198511322917081,-0.0008873431380229249,0.004693321628765639,0.011984558428916615,0.038667779297173646,0.029442435749600974,0.013801505445984921,0.04472887548848344,0.007249933049822868,-0.07523559633126727,0.03200100439846114
COL4A6,-0.015340644884940318,-0.030244330663063226,0.020061393160730776,-0.002063182595068038,-0.009260928733181578,0.032041432729541804,-0.021295724891308234,,-0.009980228234868698,-0.08854845959466694,0.10877061089763475
FST,-0.02412089121969386,-0.006629402747463379,-0.0034340971438511694,-0.011758619660391312,-0.0043930079415626525,0.0017369746896427054,0.0502654531232825,0.06998855533346067,,-0.056197449875343836,-0.07906981969291267
MEGF10,0.022122015117443695,-0.021534921685220292,0.022627062635875432,-0.02853960024085831,0.005091635122567234,-0.014998492628719697,0.02174300383083518,-0.004700203441409837,0.03508968401051833,-0.024059990598111054,0.03981330237077464
C1QB,0.026824734553197758,-0.029181815525310285,-0.06688649547758199,-0.026707654768817226,0.05025561011176854,0.007301679134279911,-0.022017473922260274,0.02892092316827795,-0.03643308721718284,-0.021500924574325862,0.05265906887235761
HLA-B,0.03063673955775936,-0.03419257452862633,-0.022493958779478723,0.040928801917319346,0.03300559985484375,0.02164273982764562,0.012785036702228856,0.03985608384028425,-0.054555176610771805,-0.04352372039352738,0.013183858222543232
PDGFA,0.0633693198235341,0.053048664425691096,-0.0025505620183721976,0.0064949549072260875,0.013739019470233047,-0.030117633258281658,0.03494253845023679,0.025972410451717796,-0.05117138437505383,0.07059832814830024,0.014359315139534796
LAMA3,-0.020334125000588083,-0.015592517860434668,0.027473937434530835,0.019287809055074163,-0.03781438794054129,-0.020511197885898128,0.021566029795652017,-0.023605028105378647,0.0073714320571442345,0.10471227410784548,0.01116962392271236
DKK1,-0.021374884533805177,,,0.0629405224486066,0.04652523519110073,0.03876450894984844,0.004397149753148049,0.060706298375619694,,-0.024782973556186336,-0.07319205093706115
INHBA,0.10681027354125623,-0.010802296571788432,0.029697932427411276,0.024804569536721378,0.008430959328077095,-0.012130280264906831,-0.005437525804343968,0.020672608610414443,-0.019538707706460493,0.06508378186246971,-0.06156396119385684
IL7,-0.01641972786664991,-0.020975361083709877,-0.01971618366259625,-0.017882058988818842,-0.009802224192035082,0.03783611418981226,0.008813406979132077,0.10244017890357118,-0.011835996298851927,0.17390053047552095,-0.04519388842375625
FABP5,-0.07544629711140678,0.028140026185675748,-0.03934445974690214,0.04430550647120907,-0.011497436290355881,0.009242338053318016,0.015641128204802346,0.0668694326671931,0.013449840486864734,0.01292542449127369,-0.09814826312606338
CCL4,0.045056702072040086,0.06751930506456232,-0.032293041420606905,0.014030289736440887,0.023608140409517978,-0.028758036622761034,-0.024883729709721178,0.03699133438524768,0.00019623652970153968,-0.03657586741352405,0.0012188996604686842
FBN1,0.11543000450471774,0.027388650953195228,0.05955492597309217,-0.04796469298148046,-0.0029830216442189384,-0.03204613752466504,0.01892026040726086,0.05110358344702934,-0.04433377126167425,-0.02591306141338044,-0.02920190332957462
TCTN1,-0.03711985907671473,0.010534139492828033,0.028804834118884296,-0.02786850449249516,0.022783341050356756,-0.032703002048208044,0.039482978092089525,0.011566896667024854,0.016664760567547097,0.04569918463465504,-0.006336970361032524
NCR3LG1,,,,,,,,,,-0.025872255531412473,-0.021069148051157113
BMP7,-0.03296805672078243,-0.012382668507280944,0.050473738280104534,-0.07527029410221657,0.013114783102470847,0.010150810102074265,-0.050767942110780846,0.04952271815043397,0.004338998586811912,0.01850160233441597,0.05682901800830844
NLGN2,0.004003251222239843,0.00821465477535723,-0.02583409672898152,0.019593900447071353,-0.02296507871253609,0.013957000749093205,0.04012610253376551,-0.02752599955530701,0.050152799618865526,0.043994157359269516,-0.011721527071607559
CCL25,-0.025815262658404708,,-0.020276820224753408,,-0.011491922977010707,,,,-0.0312626975065035,,-0.021673169063455833
NPNT,-0.019270643397857026,0.01730111971908071,-0.051505451309994545,-0.016805010978906187,0.00904870647444828,0.04482238556953528,-0.0058006952470770826,0.01038622486208256,-0.02511553663770251,-0.039195842036711635,0.0478918554775472
KITLG,0.0678747065683025,-0.010980773478382274,0.020491733288010038,-0.020158769032713852,-0.039937666435763554,-0.0034290996749470554,0.0007510472024520259,0.03430119238577937,-0.03499617956853657,0.013867041970383315,-0.010329764291954714
MADCAM1,0.024394105710713872,-0.02015132983571299,-0.034030549974555936,-0.0229524527751752,-0.02297018988077245,-0.012251137194735947,0.04873652791968898,-0.02325804286511115,-0.016963260476960042,-0.034253780398299676,-0.01872831031683146
F12,-0.008154179098040672,-0.025366844437789342,0.015331140338058522,0.03979567293418371,-0.014654864333521755,-0.006426232071256858,-0.009324739785268668,0.004057441908986568,-0.035678879306891606,0.031710728377300205,-0.013475736116605722
