,UKF248,UKF266,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
HCRT,,0.0013248361778473335,-0.015642680410165033,-0.03500591662205339,-0.008551052034792995,0.056562409780950264,-0.05964438325135427,0.00819748822362722,-0.044950175023862664
FADD,-0.025802267450419403,0.04985255713453502,0.06631683109624864,0.01784982452275139,-0.014585742595813307,0.06686577157634684,0.06734687277795194,0.01918401991613226,0.0796987399152304
ACTR2,0.022834425012287506,-0.0019873453839189146,0.01878894046588207,-0.022286844946131427,-0.0017134337904328022,-0.03944130161075674,0.08002718533224602,0.013046184277525748,0.017665136395733822
BMP2,0.009867928257779067,0.0008382724287772358,-0.0359138860530834,-0.002244087569363535,0.06022159567795941,-0.029528234773127663,-0.008788619751774416,-0.0006855896933644594,0.010323551867135378
PDYN,0.0486184203169221,-0.02285818460888808,0.03991869673741425,0.11968047704205943,0.029542169585404093,0.04078054331631119,,0.045010658484565536,0.21665017675636436
CD55,-0.04205450870476984,0.021491390677257492,-0.0010621744571415093,-0.015903787420437326,0.046211535776321234,-0.029037575883935997,-0.013155134664225148,-0.0386528014667997,-0.008066223457474934
OSTN,,,0.06861578861561866,,,,-0.026114271447146068,,
PDX1,,0.060311103287311575,0.015645421746603563,,,0.12557698876280615,,-0.01300361052157129,
CD6,-0.02715952262999373,0.008271910469511996,-0.02208331535509633,7.74552181636717e-05,-0.02615268581517573,0.017204982590237075,0.025643520212835065,0.037192760191225874,
IL16,-0.06732940391838119,0.008632333987125837,-0.03985683449739431,-0.024309303646574076,-0.03605719277000681,0.010925670197068886,0.09005796437184194,-0.03347299523033968,0.023126219064503142
LAMA5,0.0018768029483049104,0.039818349732493,-0.005768792858353877,0.0832115620225506,-0.09723599397138173,0.018003319987977075,0.06689856833346527,0.012749663180971817,0.06569404257508088
RGMB,0.03450550357415677,0.04920354102939466,-0.004201705195542106,0.03727573524929088,0.0641140310358903,0.028607001654541584,-0.03094099293672197,0.04093998400473758,0.03189692561342008
INSL5,,,-0.01999072311438015,,,,,,
IL12A,0.11111078607230868,-0.021211120304351808,0.04212466695150318,-0.01865574607384719,0.05430848757243498,0.03984439182845423,-0.03713264583751473,0.05213494087630706,-0.0513604519948051
S100A8,-0.07558547443857114,0.011643571799929694,-0.008746455932411365,-0.1014237755789718,-0.0726044325876809,-0.009374654879059377,-0.022198453261487335,0.03309456227196071,-0.019711087591140482
TAC3,0.031344013335756905,-0.06956630687888274,0.02282846400663027,0.14157770247259535,-0.030132225116104507,-0.00473017041264978,,-0.012676655435790647,0.03914939331050488
TAC4,-0.0015083609199997485,-0.016811481410898894,,,,,,,
MFAP5,-0.014535076707597632,,,0.003148713652604448,,-0.020193444168843434,-0.008806849451466975,0.03041897145324571,
CXCL16,-0.03414645120417294,0.023877437789365193,0.04559730538407622,-0.05811280845651679,-0.014782889125873744,0.05617829271045421,0.03264004910696224,0.004312359862825558,-0.034768539968354294
AGRN,-0.07089656735886475,0.07798616075868191,0.0003133975823726301,-0.04831011454190689,0.02302712042060656,0.015683791213648084,0.08848879441646788,0.030371533817586782,0.016862188850508834
COL4A6,-0.0185477308650816,,-0.020081705928095626,,-0.021396064596749483,0.06312774979823352,0.06508275141323865,-0.004148213600618083,
FST,-0.03232727527280587,0.013908025367655383,-0.016968508653234047,-0.027210521511219513,,-0.021477947058969875,0.06984440102194381,0.05259352854739555,
MEGF10,0.023719406362618295,0.03258299343187036,0.02021221216920793,-0.012783613018004791,0.0502230576024336,-0.014227433219561776,0.009740624377044512,-0.032962098826534766,-0.04660312733934317
C1QB,-0.07142125393660924,0.023858036090749594,-0.005489444879758268,-0.1073989748142238,-0.04689227473596266,-0.015704632501813042,-0.00527834004165452,-0.002209552163377224,-0.07353640325011102
HLA-B,-0.09951409017151744,-0.0019306874084330412,-0.03064897613993077,-0.08449924444817447,-0.018454036761080716,-0.0004883029083756656,0.04352626307871808,-0.030197779489189006,-0.15203685364442027
PDGFA,-0.011882050414583277,0.011646469323107835,0.03748984743393646,-0.011450035116206951,0.01638359021135826,-0.06429926291111504,0.04605138343308319,0.012207612459705438,-0.02082944697081241
LAMA3,-0.010267022572574317,-0.02831274067546376,-0.025163187629376037,-0.026821179062076848,0.019431065869063895,,0.10925738040676365,-0.020838752613396794,
DKK1,-0.025843477153584864,-0.013873078236608903,0.011581552539238402,-0.046057815527976324,,-0.03553272583079958,0.2409918252101884,-0.03079534782098334,-0.0297472367950078
INHBA,-0.04197220843371626,0.016144463821852122,-0.0065768368435696655,-0.03624940487733779,0.014631463913863406,-0.008735596746206433,-0.04363102990300342,0.04635810077709769,0.2670992130276274
IL7,-0.03488706138523782,,0.008588396503020602,-0.019969724545474576,-0.025374544090319126,0.09512861182788769,0.08092295080895162,0.008443363252710999,
FABP5,-0.02616921116058632,0.033788158863593286,-0.03058265059826786,-0.004333304832448822,-0.08795482854743172,0.012182873429939726,0.08462431659106079,0.05419844520804298,0.0038418981521922747
CCL4,-0.01739215952436614,0.0821377644560505,0.0044949990801998315,-0.10563808831795392,0.01163116959407922,0.05922683460301171,0.07621181202036965,-0.022635482007222964,-0.06832367849953655
FBN1,-0.07402086603666334,0.023487335815069538,-0.0013587826359015833,0.04690733239288623,0.0062441654664161916,-0.015220696795524053,0.049564716769396666,0.00708115364518927,0.022296387336338375
TCTN1,0.011375536484729045,0.013362093922652123,-0.006237256330209881,-0.03276613968599828,-0.045818387504744276,0.05257251844190638,0.07016903516785813,0.027019751117684117,0.1718310359079865
NCR3LG1,,,,,,-0.02982990555586267,-0.008949695939652487,0.013322462928697603,
BMP7,0.05196006350243178,-0.02084432666530519,-0.003928251034568319,-0.04931252341812073,0.034890535685028944,-0.008090625869379649,0.02688691249670615,-0.0382461269159603,-0.03713201637637998
NLGN2,0.05174392156108794,0.06794224530949647,0.055602316962026846,-0.0020940208049207735,-0.05699800955154256,0.04743355277787992,0.06824956350809885,-0.062340186631025724,0.04245557988035935
CCL25,0.05127210084746519,,,,0.014345334998613433,0.010549244824601423,,0.015407118498633032,
NPNT,0.02998213748354288,-0.021722368448837053,-0.004182109352542708,-0.022936967385945143,-0.03405683936555178,0.003453583428494295,0.08740992377198137,-0.016136035139859742,-0.04722006530436394
KITLG,-0.06048071664505676,-0.023632223069955115,0.028357581034393096,0.04053730297415039,0.044193220637125316,0.0049771137909598515,0.03747794414442751,0.07864199995899823,0.09676040699058706
MADCAM1,-0.03253437537490432,0.03091816093807413,-0.0219155765621637,-0.005864062608887067,-0.03636660489070463,-0.022596813351836314,0.05030766476228489,-0.019199999110911962,
F12,-0.0472975416684769,-0.011730470569698911,-0.00953927295610475,-0.005471179811190038,0.07333694331479795,0.03321054480161797,0.00841215619130617,0.025335559233204054,0.164744538845989
S100B,0.06870559057391028,0.008011982784985248,-0.006217129556718744,-0.094006523698162,0.07949458414473161,0.051952428424222076,-0.11088394626729489,-0.049617304163063314,-0.2034367065173766
IL27,-0.020553236792880864,,-0.013964822507357396,,,,,-0.017943682980425375,
CD99,-0.0811278554998752,0.030236837894973747,-0.03688650034910785,-0.1050423440290794,-0.051957208692731745,0.047848990191937495,0.17346204449985644,0.040489429092292,-0.14243720326569562
PDGFB,-0.008875100296923465,0.021379064094018352,0.022827141966371204,-0.022769462968344242,0.00565826082648722,0.016927061881181035,0.01727869106151955,0.012144118918674104,0.09066252081545488
CLEC2D,0.028191658290906446,0.011164604087277295,0.0709374958161536,-0.010127787775822069,-0.034200615651016314,-0.07676722196054256,0.12823596357610123,-0.03531604225903917,-0.03582057192502352
F8,0.06035432819208225,0.06999755953673877,0.04184328767487857,0.051093180293395095,-0.007533072917152722,-0.017383028213124086,0.10737819624154044,-0.024666453423154905,0.1630590983841256
C3,-0.055518163308205304,0.024105384009715455,-0.006059991833184294,-0.11013139080764882,-0.009657005627320003,0.013605818985773326,-0.07541503935458223,-0.0136366507958178,-0.17654641420830017
DLK2,0.08185112847541487,-0.03708744450120954,-0.03112851300061776,-0.0348481041692211,0.049072963517812075,0.04442105188480419,0.03758521689887631,0.02666817062781644,0.08159319434308503
TSLP,-0.005219653243826905,-0.017281551144324822,0.013430871778668203,-0.01996973363780941,-0.01715433263151315,0.08884978685889988,0.09863592082785161,0.06318305439474388,0.016625401601995486
OSM,-0.03609903460906235,-0.020559103976337794,-0.009169023642404527,-0.09207271616713006,-0.0388359936136253,0.017387314433950585,0.021562992843950066,-0.04664431127177155,-0.04844753423021664
PRND,-0.015091293280160593,,,,,,,,
SLPI,0.014857865229476583,-0.01749673793873864,-0.02163518866899906,-0.023989964642851896,0.007856610730745691,-0.010665884116077683,-0.008454067879412221,-0.08415247726658089,
AFDN,0.03999664782278327,-0.06370431299500212,0.039442431019614,0.040601421061288806,-0.04801408454783047,0.06972773639338238,0.018533388776729075,0.01438109956583321,-0.07874190068150382
KISS1,,,,,-0.011124972092748188,0.1457889892833846,,0.07174523971663258,
ULBP2,-0.023197312395468364,0.02311326102768406,0.03686046921481226,0.019133885925197606,-0.03295891495843635,-0.04789352435368073,0.023216751548412302,-0.0018213254385924624,
ICAM4,0.01141646214188669,,0.052579152391237546,,,,,,
TDGF1,,-0.014794132458480396,-0.012071085755477553,-0.025212296315697096,,,,,
ANGPTL1,-0.021710066748657417,-0.016981408708382023,0.04326481906220912,0.0980836554092287,0.05380955773734915,-0.030591883755420407,-0.03151453345744458,0.042779713605875534,0.06235917274778012
LTBP1,-0.04610794067557062,-0.044148586267286585,0.025310465926999075,0.04930405166939729,-0.033763132368100156,-0.02874406804126495,0.07057486794929617,-0.009439163862831123,0.08528563180263814
NTN4,0.046206909552679025,0.06805406561266901,0.00026320657667399625,0.08092781432298748,-0.03889031680586918,0.07363855757146767,0.02148314736672434,0.013024789897039516,-0.010708724190835756
APP,0.03808620200235174,-0.050990715199690936,0.0007383528710555757,0.06867835837283597,0.07647341536639203,0.10211721946401243,0.0007803844258491823,-0.0071731006298506456,-0.0007277764754204147
RIMS2,0.04846094398598898,-0.02497111534507472,-0.0007997987595126015,0.1089193140090038,0.004007270836797473,0.05172422244563219,0.014553646239709832,0.006064645724225177,0.0006563066793768697
WNT7A,0.0025926509484370834,0.01118742787437205,-0.0404105460464542,-0.009305769402702328,-0.04928302931347071,0.13783841753516837,0.0824689308049876,-0.022320679495594874,-0.035610009735820645
GAST,,,,,,,-0.016433113482839712,,
GPI,0.013446434533908185,-0.04965865538180648,-0.016238533051156974,0.09325076359556034,-0.0041698527566022,-0.011318925598653185,0.028320131832287813,-0.048189097773463536,0.1641432061472587
IL1B,-0.047375652715727454,0.04555324247186562,-0.00038073923178265617,-0.08044714425688057,-0.02348798113244825,-0.03359685604407299,0.046565645486937424,-0.02515958771669899,0.02318119149919622
SFTPA2,,,,,-0.020123103565846904,0.054318458109913856,,-0.019200000443783456,
HAS2,-0.0010984383178073915,0.06654817022383366,0.0036289609947230163,0.026965930687477577,-0.019670560494122375,-0.01934248175165377,-0.0028528691930491262,-0.002960278950988306,
IL11,-0.020553242077444658,-0.015664154932159453,0.014157647309368923,-0.019969729159493688,-0.022600483783502216,0.030908706061371378,-0.017796790006610587,0.0008057572485370223,
SEMA4B,-0.0017983831429708274,-0.023690960383797033,-0.007266501554866326,-0.06708080094748055,-0.011591986932633762,0.010681506279562599,0.04775225338241079,-0.010080641047460346,-0.10481247530332748
FGF12,0.012477284376743867,-0.025343838351794823,0.03936769907398008,0.10479492804483942,0.03966890195193727,0.02625669431995489,0.0700340301508371,-0.01765355829090148,0.08805823562725655
CP,-0.02336351900802312,0.0603442879878064,-0.016103096149898327,-0.08953518389797244,0.005720895331322367,0.052641179697705126,0.0030827192303592,0.012398268530253644,-0.13784920389564206
NLGN3,0.054210050024464114,0.09610185543744028,0.03770199549984757,0.01807139682051789,0.0024626846407319078,0.02644310689602572,0.12527184844612682,-0.004259651473226224,0.016615223249744415
GZMB,-0.002697218322271471,-0.028813427452360898,-0.006872178730621093,-0.0031725500800722467,,-0.008698779329895856,,-0.040660145535885414,
PROC,0.03524388221117787,0.05793410375067767,-0.02338807877684165,-0.01695513914803552,-0.015922617890019246,-0.009361879234952917,-0.007340514174584216,-0.014627199631214073,
TNFSF11,-0.013957880603435283,,,,,-0.017316254150313785,,,
AGT,0.06713456109148684,-0.033154454077974425,0.02952235700313907,0.002066749888660846,-0.04529827737176801,-0.04043978812571156,0.011933187671158892,-0.09121951445553746,-0.11796275565053692
PTHLH,-0.0051292018028988055,-0.011063533653063071,0.007632231564303271,0.00820866144898261,0.07871707980886909,0.029576046478588025,0.02526483188009223,-0.031435454975225645,0.0345294263041174
COL1A1,-0.10080309533992862,0.0414177953748958,0.010217862577000789,-0.015837281654294325,0.0037986039936719236,-0.06734223775619973,0.030991730448425455,0.019877013364980902,0.0860702565856394
LAMB2,-0.08711986855638337,0.04687606957194256,0.009588525568603287,0.027736484086642175,-0.056306134271382535,0.000623288629052228,0.06996319040232618,0.007887685262938607,0.03596049584982145
DSC2,-0.006848492572438861,0.028958692788729784,-0.033536269306874276,-0.034591018412815616,-0.0040450687895943515,-0.005465994627750017,0.09202468062303415,-0.049478570630003944,-0.06866053240900818
WNT5B,-0.004424684287920183,-0.02728946015259441,-0.02830290525972096,0.034861341710864524,-0.003775007853135041,-0.036264172846935054,0.11028448724838819,0.07338891514198637,-0.03450707206960003
LEFTY1,0.011989054017390846,-0.01905529034481807,-0.022743653058586846,-0.0015032906387485022,-0.010754499074905355,0.07714629521086569,0.022820970638701588,-0.046538637285299465,
FGL1,-0.026398528957362288,-0.022219187111681103,,0.06857915895978861,-0.023180363497729378,-0.02538730559860263,0.0687592445139674,-0.026997190017140085,-0.03875802444845021
CXCL5,-0.02239605506308199,-0.012264297052218332,-0.014705807227925433,-0.02945424503618749,,0.01225373916634692,-0.004648244399068523,0.010894444272743314,-0.03450711097808737
S100A1,0.06703345340321193,-0.057124327527547834,0.018516881690574583,-0.10458508578066557,0.0422994501208029,0.010537877166844987,-0.06540111771660377,-0.04255376115148703,-0.08363246408404197
C4BPA,,,-0.017479125639571158,,,,,,
NPTX1,0.02933388236213921,-0.0754327970141859,-0.03567765961536637,0.08755293776545864,0.0319391523578871,0.04233903183698163,-0.026513493113228093,0.03314895199405484,0.1519534203060544
TGS1,0.07079147489231281,0.11115278873724127,-0.0028825870057528034,0.10247769166588241,0.009403271132539059,0.03970525513380319,-0.026416767421346316,-0.026709546003344988,-0.0031313434672057927
SST,0.04410038903150554,-0.03322841145702805,-0.0167612769689518,0.011732996446654938,0.017908006646180682,0.012924385465913117,0.020723304451561776,-0.03817408227766713,0.04807819923949095
IL34,0.04295483102149105,0.005282487291234431,0.020943205107204366,0.06127585576630249,0.015530449500784665,-0.009252092247437166,0.0366278660772753,-0.02583592308893399,0.18368233674072554
DHH,,,,-0.020223070307572547,,0.06258380675151805,-0.04669965384511907,-0.02379565066857553,
XCL2,0.0063020112849359175,,0.0114071098394423,,,,,,
RSPO1,,,,,-0.021396064596749483,,,,
TF,0.04072721139369249,0.06358763702222006,0.0044079644129685095,-0.0852620685469797,0.0649848923482786,-0.011318519955024937,-0.08627494937193675,-0.05339344674809782,-0.1126899702525837
IL33,0.030834699451228933,-0.00898703721622538,0.005230406444036215,0.003052450317431752,-0.013616985818121704,-0.001559544146055607,-0.015131706331256265,-0.06661042689926809,0.06452668809033477
RBP4,0.04204247729459394,0.003741065727300232,0.030906171726988087,0.14455785965196594,0.006374578404735278,0.09973155533341792,0.050170003007389864,0.0536280830654888,0.14956637328359332
CCL19,,-0.01566415955100842,-0.011166621922640818,0.061224577671376665,,,,,
CCL20,-0.03541328706892569,,0.03801084620206971,-0.03624940037821091,-0.021084718494421905,0.015136111222613777,0.022402503100214407,0.008130693886989324,
NAMPT,-0.07103719364863237,0.03031223992120051,0.005729321219116065,-0.08309572795604009,0.022399844703914606,-0.01824783072405633,0.041776856142871514,-0.018902664053950965,-0.0025506274205839437
