,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PKM,0.019975674953927512,0.05698660767510815,-0.02392326695138786,-0.05913257510687213,0.005621165683978069,0.04876375403860586,-0.05232055983888953,0.0014198816733403956,0.09849167002258834,0.007728159083056232,0.006576778768004912,0.08549333646056377,-0.10540472471830119,0.049531577121881346,0.038716097693179324,-0.030422001080325868,-0.06742759230156302,-0.04401067112897746,-0.05447818099329138,-0.011505836601531868,0.019840634188214648,0.003806210062654054
TNF,,-0.052835500071661816,0.030469586670622075,0.04243126366032435,,0.014398699880671025,0.029374729500592677,0.009052453448322553,0.00574438441885428,-0.011722789748136767,-0.02683314146610103,-0.02418299258726131,-0.022047861920842717,-0.030307530917881537,0.0750403432897334,0.05581846631578085,0.11963872424083195,-0.02667229182011284,-0.0033238434956849305,,-0.027058067226202995,-0.026850033073625885
GNAS,0.08863931619164431,-0.012191260742749874,-0.006205644232223436,0.00047910205546896923,-0.06314336245049657,-0.09814784351048918,0.03315636202466869,0.007646544174376566,-0.11223733880853626,0.015593721329301553,0.003805901500426849,0.12690351643535178,-0.04068726401884569,0.0808021354777405,0.0780589919110904,-0.11231700363089363,-0.03884284919012964,-0.010206165484450839,-0.0336943800944815,0.04637091365007863,-0.031197935682155984,-0.01873857116071808
BMP8B,0.02152765862170535,0.06174549166531737,0.026409790274570494,-0.02853679661205433,-0.019124490353236278,-0.031597402090943166,-0.025906750466723392,-0.0006673718599605591,0.027375622946875088,0.041654598910143614,-0.017816930123493228,-0.030905008125417004,0.020416262627839046,-0.00614855450939739,-0.0003998831203848728,0.059235656491575334,0.1278697054193972,0.02657024276041228,-0.045153962701329924,-0.0008308377680507825,0.09010202630897127,-0.025229688756365207
LIPH,,0.037188947087628044,0.008143949092078008,,0.04313867699533021,0.0746010652388767,,,,-0.02494731213708084,,,,,,0.088222707229478,,-0.027079106148590697,0.04942148983742074,-0.032026063273609205,0.04780412226339616,-0.030990647829003355
CCL28,,-0.023934026349385316,-0.031224742062810566,,,,,-0.046723170503352944,,-0.038414756602048045,0.06081024587789357,-0.017316565812849658,,-0.01859608323180011,,-0.036157057304124836,,,,,-0.020356713364527018,-0.016217045905935035
PTPN11,0.06663665900690502,-0.018879325572941665,-0.014773654409933869,0.005485714139313276,-0.022842518966808698,-0.04437807793993196,0.05971535446566871,0.021658927400815542,0.05150111419171229,0.01784020595626735,0.011217813547952373,-0.003070728945143335,0.024196270407921012,0.010786411977926971,-0.07814689973885601,-0.05614883961988767,-0.018394101564452564,-0.00854646387799086,-0.061386392410741814,0.046729439189579856,0.006391310232724378,0.05962832473015276
ADAM12,-0.022399264221297864,-0.06328737659004655,0.07123044477032005,-0.03339053598242716,0.03420280949881587,-0.013978995855427086,0.022710017221692885,0.0027053778226375624,0.13511206045001659,0.04393323189489781,0.05118904271711711,-0.004922023765116762,0.10505109557031699,0.09382674731413454,0.09169807941896377,-0.1650707813688169,0.06371172197149554,0.01423247963084863,-0.025059442705625427,-0.045301698847569204,0.01601173087379549,-0.009678886470902351
EPO,,-0.04756337326442668,0.016697667715998614,,,0.08312194588190149,-0.017785494638245088,,,-0.026101068291450796,,,0.035900634932372694,0.026538353187214758,,,-0.05877420983877196,-0.029408600843313586,-0.023390195441733458,0.0014298103061298859,0.0880980288033652,
EDN3,0.0968790339875213,-0.03303170476557018,-0.011110176178998968,0.01656708191497093,-0.01762123629043788,0.025215017953045277,0.06228076783707976,-0.019299739772234738,0.00754701938744105,-0.010320630537637843,-0.016495828573615905,0.014265891965291655,,0.0014742623794704434,,,,0.039319528941892355,0.0929568542769097,0.0747402821607911,-0.011835122491072573,0.042586982677499774
CCL22,,,,0.016080318620837548,,,,,,0.002090186091127222,,,,,,,,-0.03328420205920646,-0.03292733390027063,0.010443562355515202,0.04886891420981738,
CCL2,0.010208125936807566,-0.009314601486711791,-0.004892438347300548,-0.01341232182556455,-0.004294286454890141,0.07952586188843988,-0.04348841000090607,-0.019030338563517914,0.05239832040651432,0.03548268994917216,-0.008724442394938211,-0.060412090166274995,-0.018631883629742985,0.0729933255312831,0.09905082375436605,-0.010161717625145781,0.08806771390182153,0.034664909715726375,-0.035870763837489966,-0.03438873929376803,0.00654678875651427,0.01783546304351508
DSCAM,-0.010058885351301845,0.072890433109674,0.03545773136946681,-0.03931922694716966,0.06482441325500057,0.011285865159758364,0.0324427147953848,-0.04323241924124582,0.10633114731284965,-0.01923400825723894,0.08955442795352449,0.03751940608287446,0.002001975955454627,0.008775362716504679,-0.015516576327307153,-0.00901206946582179,-0.025572928616098164,-0.02122014591745431,0.07117968806904777,0.026757377074834988,0.06179992880150131,-0.015384567761153945
GPHA2,,,-0.010928105035509863,,,,,,,,,,,,,,,,,,,
ANG,-0.03564061662075575,0.02048129939381043,-0.008239960356120062,0.07886527674473015,-0.0020287781425528473,0.018163675694528897,0.006501923882450757,0.01457349954076983,0.0626604360265016,0.0177073357639112,0.02782588042222317,0.02055359664569443,-0.00173982271672327,0.03455469563121758,-0.01555662020162292,0.009678460729187642,0.039097413282584585,-0.0013615707630161545,0.016005853648486043,-0.004026009230162585,0.025774994105338518,-0.014209739703783305
FBLN2,0.006870533131521782,0.007687654785029733,-0.035563699101757364,0.014230455359773535,0.01686592409934403,-0.007753562734356674,0.09003149657333552,0.011678471863572992,0.022383445088427222,0.0008903476347264977,0.006679469348709128,0.1425022734552585,0.08258121093378369,0.0016631530882032996,-0.006104313650825973,0.011332049290810348,,-0.04177630370933735,-0.0011836029633109269,0.01844002805286327,0.06543455755020695,-0.027091056453884103
VTN,,-0.030984035518990167,-0.006839127780494842,,-0.03374605243696394,-0.04062964685538391,-0.017931562679174885,-0.010259729714736147,0.07378479606471965,-0.001252850468887408,-0.01753992496654522,,,-0.03151661281893527,0.01003224479435789,-0.07582448283526984,-0.001555220255845487,-0.03361604329273424,-0.008693724860240316,0.0557896705276569,-0.008947131188621622,-0.019779559107064873
VEGFA,-0.026054753305493353,0.02620246863815576,-0.02224837910747906,-0.005397535102714745,-0.04359028812698462,0.07846572702128392,-0.03762494101164679,0.056878279474451676,0.08054286022277843,0.025641753768696006,-0.03300268366644484,0.04724645954771892,-0.09486217904196825,0.10658005044671887,-0.043456630888881465,-0.0723873515795032,-0.13758798512182924,-0.044332465304707545,-0.05848474878183547,-0.0784857626835047,-0.08994485057835999,0.015619971780418277
F10,,,,-0.04046349340525889,,,-0.016730451423924746,0.04136868474549066,0.10029846717896347,-0.008606568163620574,0.011632437207142925,0.12891512219057796,0.042395593769078,,0.0073173025419611855,,0.011003248233099346,,-0.002537229112216375,-0.0054176364156548465,0.060257206478223316,0.12185534728990531
SERPINA1,0.029087144139728037,0.020791740756894626,0.05584541083763755,-0.03754456803004381,0.08632442322807439,0.03196139617409658,0.04919001511081423,0.009555363386783,0.13597136466813659,-0.007898233970011484,-0.04773461029633258,-0.05827924776624817,0.003303849779709019,0.059560315695437516,0.025240696921983666,0.02072657706228708,0.04166025966451663,0.03329551678602576,-0.040502907774874794,0.01758603756152471,0.04539167651940841,0.014581690598547034
VWF,0.015536195715331848,0.0061959118811329835,0.08646224746791178,-0.03385318324444807,0.02397391979944384,-0.005304947681192816,0.029320040053518612,0.0011649883322198695,0.15921769064758418,-0.0028576614746129076,-0.0288258437049476,0.03166950901068718,0.08859332812712913,-0.04571316383976758,0.14802133961758407,0.09874413361746692,0.00514019578116505,0.05760980509353149,0.04969454218192865,-0.02082945147280661,-0.025040362667693238,-0.031000393705247674
GDNF,,,-0.034764225713771885,,-0.008130980212023744,-0.0031541081987152895,,0.026854939059039355,,,,,-0.037473702354309565,-0.02028782736506033,,,-0.03977186009300732,0.009807209496964432,0.05770191817299176,0.010684304690973782,,
VASP,-0.001577638344756633,0.03097768744227483,0.078370020817463,-0.0732503279960662,-0.004645470767800383,0.05130909668542188,-0.02979938161069371,-0.04089113127002482,0.1167837450200284,0.04298206537229822,-0.04723948778202847,-0.003064227166660023,-0.0016043116970948425,0.014854304896627996,0.08044407185528951,-0.08445214232942444,-0.02709493193629806,0.07998657095273225,0.026454477553175888,0.02593517378145472,0.015088740206336826,0.012563467528688204
ADAM15,0.0463685732025522,-0.002610383072473638,0.019310655824462744,0.02047861323324344,0.005642363667437517,0.010556662192539383,0.006949377204912422,0.013730502383270574,0.016878429297188968,0.03758100354649376,0.029000939633967934,-0.04982355080292293,0.07736830430820084,0.02089626167691672,-0.020183671705034524,-0.07648548723938153,0.08977992214223082,-0.03298216482303967,0.0010990639760240814,0.00527100133549332,0.05031213792545838,0.0035909688024515904
WNT2,,0.015967359385674704,0.014326194738145677,,0.1158157183033406,,-0.014408947236748763,-0.011783585485689477,-0.06343066854457156,,-0.023909654741139874,-0.02405322350596781,,-0.025123740750733294,,-0.06289665302023513,,0.012259728359363734,0.17895767480415842,0.013392125976757784,-0.01125394648182622,-0.02925014346513835
CALCB,,0.05123594407612719,,0.044270236975972085,0.0219232697336394,,-0.021659478406930575,-0.02535695460607805,-0.015294054489668602,,,-0.004860871667386077,,,,,,0.008951059790216528,0.05973647646384378,-0.026918564193425268,,0.14576714009331262
OLFM2,-0.08544078024938126,-0.04504562133394932,-0.0007091420151086981,0.006888206399784447,0.0036631937718335033,0.010222377360534505,0.05220841880694561,-0.009195878190651182,-0.08953070902458758,0.01068007260201348,0.009688051240494074,-0.02934481169425284,0.04616636915034435,0.04491554379760277,0.02795484366642557,-0.0651515743594728,-0.009697619767468468,0.020199502362567817,0.012331969616636176,0.03246786167452342,0.06551980825939281,-0.022981905916763974
MFAP2,0.013638271525417635,-0.007067313353280123,0.07885295516379048,0.027832849317130457,,-0.027203526206709114,0.02127227239677984,0.03815477448269605,0.12820870482843982,0.009694163644045394,-0.05066464961326289,-0.029792711766753476,0.11254027197537973,0.0031513195756961493,0.1424701508175553,0.01580650255076555,0.049629178525259644,-0.013676149950638814,0.04939955562133548,0.00336155747729586,0.06867358177561786,0.04536313076904238
HLA-C,0.10511434104609003,-0.03491998209352333,0.07008646225430094,-0.04092436198149083,0.0812004337493671,-0.03321143906364338,-0.011041972062851395,-0.06155386127459561,0.2035373249311733,-0.06938151634315033,-0.003601132927674908,-0.06099461704196041,-0.012761086763834062,0.12650321007087392,0.03487497202058117,0.08416020761788624,0.0035755362507786017,0.04828490861152429,0.001781076767476748,-0.006910622566447443,0.031069955307816706,-0.0067368693535741365
THBS1,-0.006246075579787404,-0.06077778942161986,0.04179661278448615,-0.034001254542736725,0.05455460160406575,0.018362145675984484,0.04575910428683257,-0.023676969408214746,0.09805518690576592,0.026275810106869208,0.023656853004714165,-0.029530463639364925,0.049354274928777,0.013406029724887393,0.131936876999381,-0.07301743137628432,-0.0758856355754103,0.015760485375447546,-0.031343009733154126,-0.022532166345491243,-0.02805398655115346,-0.06179585129850576
HSPA4,-0.01397511747781732,0.06195134949908941,0.018240745665181343,-0.0052012888043577125,0.018655784769012872,-0.009716949455111423,-0.02955372169850301,9.555965513551414e-05,0.09827093160278715,0.07568057629571533,0.0523729815162625,0.06266918721064364,0.0677774948148319,0.003642114587265549,0.06842222404279269,-0.042893680630503174,0.011511684672169887,0.031554246027708226,-0.04579570855610266,0.007880664891628461,-0.045314457600445175,0.01994972253719923
LMAN1,0.019663611032430788,0.023791478756169583,0.021790598755684936,-0.036851211146178696,-0.0021948258677947077,-0.01089467612677849,-0.04795752831465547,-0.06694286653212797,0.16890271243424856,0.05929523040056325,0.0008778497524888712,0.08394901128430036,0.028579293112932207,0.0684996210942416,0.004645567029496424,-0.11940722037780355,-0.1330863487198302,0.04895574180068648,-0.08890104573277202,0.015943858305419,0.012992797213157166,-0.0005842656152282581
LYPD3,,,0.019165095299212773,-0.03267716765819353,0.04055432418584163,0.02864164852693445,-0.017931564222035408,0.06225492309480468,-0.016770270942791054,0.04519434605736425,-0.01787756226359588,-0.030838510646363823,0.013318458436379018,,0.028548906747529763,-0.010809332752378465,-0.023829334494203144,0.028158515110127874,-0.004243970855190254,0.05071303759408466,0.025378364022538746,0.12672694950016036
APOE,0.013506201802927479,-0.045182306286382125,-0.020400883113816506,0.03130571467674622,0.08229185054285612,-0.05839301757749711,-0.001634344209418898,-0.07198770896902938,0.06987301391410136,-0.050310676746931314,-0.0011382703387932602,-0.04632776228565501,-0.009698458505015576,-0.11846188624448331,-0.11846301782203843,0.05559052341893141,0.06583662507217736,0.01665677731849907,-0.020817508042731726,-0.02865978652193499,0.03944684106651596,-0.001345042229830403
SOSTDC1,0.04448286780204207,-0.03524424858014674,-0.05000703137923992,,,,0.110286160702168,-0.00454689030991245,0.0694268937908138,-0.001588001761747115,0.04575445947779372,0.16008576967962793,,-0.037784682841975725,,,,-0.021943274945545276,0.08050465420284734,0.045894267954004364,0.002702724724269255,-0.03384625662300714
ANXA1,-0.01848119192958769,0.05090279774951062,0.08595229099418263,-0.00033417615670352054,0.11682064996276204,0.052603385403183045,0.011615879903131893,-0.00020647205490192572,0.1797356102156167,-0.009541817205354753,0.07672991144166225,-0.060921230080973644,-0.01339674364873534,0.05311043615860462,0.010106787525984526,0.10206308755243082,0.09066062273468559,0.0031596139485806796,0.034221138921446126,0.018812350390173323,0.03609112187114033,0.0020954178150693037
WNT2B,0.010469961289046118,0.0424715090606518,-0.010742198940437802,0.05220602335229372,-0.02595786497608362,-0.0005133017309818851,-0.010877498607761821,0.0068630203528511164,0.08313963244411489,0.029842166647255836,0.0653503087654738,0.08895700224432436,0.024732292057487164,0.031754381058254684,0.1653803155574512,-0.02898468292370848,-0.09018224232185258,-0.007569291265233898,-0.046889868463313354,-0.01048805615052265,0.055330584534984004,-0.0783587460339971
AMH,,0.008506849851184,0.0030225091595683573,0.013164672018982134,0.07732682890763579,0.038892397057176044,-0.02226654764852399,0.07513548283516727,0.044471316596771886,-0.01512098839950562,0.0010626837928088102,,0.002375355411665219,-0.048986208391386565,,,0.023522750329120153,-0.01216483738039423,0.04318810793026141,0.03201469768137375,0.024893504430389325,-0.050173114223128916
GDF10,,-0.027159912224132554,-0.02569225466560902,-0.017152722844711837,,,0.020909012428618156,-0.05249347485637324,-0.03254278083283743,-0.019650992531681975,-0.00824985004113522,0.12652815011420498,,-0.03149386398412232,0.25449414004197846,0.07867825485040214,0.0632228314151194,0.013641433512456258,0.05915431456747075,0.0041512354388971795,0.06712013632721842,0.006693210746691575
EFNB3,0.03204442483430435,0.06894292381920056,0.024783293593823138,-0.02396987745094295,-0.0182293412893112,0.02028896642166961,0.005298795385842986,0.019201750027531467,-0.06157643380895801,-0.03233769328513786,0.005797885262196659,0.05994650647354581,0.01002404022516255,-0.06298153433880228,-0.0379617382732859,-0.04874857267172578,0.05956887817440827,0.03227183041458321,0.03825422773968705,0.055804338890658105,-0.031640565406460285,-0.007566656788832076
