,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
ULBP2,-0.030794860069841175,0.013511743794279734,0.008613849631907292,0.029536008813069278,0.016081592891307974
ICAM4,,,,-0.023299656508985463,0.020173422417268307
ANGPTL1,-0.01690491414650947,0.11561486327350695,-0.027464225941485166,-0.034513608751548026,0.10682534073262002
LTBP1,0.052625414270087725,-0.0037432444753780322,0.020233441046781042,0.021210881443081312,0.02992421448731684
NTN4,0.06843211143565521,0.09102263935294895,0.016685733869958023,0.03834752508657626,0.09341481233372734
APP,0.06795013743842238,0.010495364723006474,0.0276680972310657,0.041970291830618935,0.050686628525038274
RIMS2,-0.021365081242359273,0.047340626242668764,-0.002909116679868861,-0.02403130155959292,0.001535594347308212
WNT7A,0.08724519142116978,0.00749794252319458,0.031001228867153324,-0.0031652085341059306,0.06803831326487413
GAST,,,,0.03770042215604839,-0.032145552125957134
GPI,0.028506885588662923,-0.032200541850092995,0.014490660410853595,-0.11458270858234729,-0.019388264277133912
IL1B,-0.020237277476223517,0.02524387827151207,-0.015860654367755952,0.023207431109357895,0.026799008790990158
SFTPA2,,0.03362243202483204,0.13663053850250273,,-0.01966370389205304
HAS2,0.028937642864237223,-0.03939652127238125,0.02838284857037908,0.001031044781781879,0.011428589710063533
IL11,,0.05618644651069783,0.01279813143146937,0.005096586028810058,0.007187832684180395
SEMA4B,-0.04194705657849386,0.03953109702755081,0.03156282864529731,0.053699983241887385,0.02587553470816243
FGF12,0.009871036561941394,0.05117139735132138,-0.0048880421679340464,0.03707598843764531,-0.00663649660189951
CP,0.06872915039806399,0.07443080295508395,-0.0009125105986815724,0.03894471645812553,0.06384922839155846
NLGN3,0.012096024319426668,0.031119854611101106,0.034322451331536205,0.03510663300362482,-0.011838889997472688
GZMB,,-0.02418878483991486,-0.03510405665571918,-0.0351477183780864,0.05879639015070467
PROC,0.025990609052425114,0.04855326657557026,-0.031105301971149288,0.07383405633514001,0.022673201086283446
TNFSF11,,0.09342013510054879,,0.013479577537640956,0.028870093138042424
AGT,-0.0329947004885123,-0.03809842451263876,0.015449027394417619,-0.025077227809122558,0.052430205264266734
PTHLH,0.05720674049964541,-0.00929392199295451,-0.050347534105813066,0.05233568181831018,0.01211468874315879
COL1A1,0.03733452980475553,-0.019783192194914135,0.08656808017325998,0.007003756117068749,0.1372999372271112
LAMB2,0.0340558508349464,-0.01043119501958638,0.058205574446983994,0.025208347664880167,0.04604689917323209
DSC2,-0.046365040131027484,0.05778336583196085,0.014491468821025836,0.044391144766689775,-0.02523329804816234
WNT5B,-0.03740361638346051,-0.039852108049614254,0.046091559897493556,-0.017268526174398623,0.07340756201194289
LEFTY1,0.054773311404248216,0.01795115249665834,0.11853763578862246,0.0008961976288012468,0.03341051808648927
FGL1,,-0.023385998557755517,0.040903191485666034,,0.05526512610202124
CXCL5,,0.03032326689956951,0.0013267786945832093,0.014709163525963537,0.031829759845342
S100A1,0.017131372647836315,0.07594634580252553,-0.03841410649478885,-0.01214584580521907,0.014199085141563383
C4BPA,,,,-0.01955425244116343,
NPTX1,0.008102876590227332,-0.006703812249777668,0.04778662814239028,,-0.00959873822078204
TGS1,0.02614469799299972,0.0004031014205560334,0.011807670929559706,-0.022334384239949583,0.05720138891231792
SST,,0.07396335118125177,0.013217739891990567,,0.005355076031062099
IL34,-0.007701124365968689,0.0719891962839073,0.059672690407730745,0.08465074474025007,-0.021307484873088794
DHH,,0.013021977088818894,0.056089290447455774,0.029103718272720933,
XCL2,,,,-0.020411048512533957,0.04082335834379863
TF,0.009139641334972817,-0.021351516925399012,-0.06596481074664795,-0.04856101855078479,-0.024925567430123738
IL33,0.06137959782988134,0.05238243122200893,-0.04996512136890873,0.019851619905107094,0.05388781381908859
RBP4,0.014232749483618981,0.021233134927132698,0.013309981270467197,-0.03605592143549899,0.0371526379903475
CCL19,-0.01883935545315537,,,-0.0032243403005509084,0.019815570608666584
CCL20,,-0.0017424669788766545,-0.029636050011389192,-0.02107772372111292,-0.010362667329176033
NAMPT,0.0325649437551409,-0.06582662549444092,-0.02452955151669935,-0.06443786623907512,0.0278301367687623
