,UKF251,UKF259,UKF260,UKF275,UKF304,ZH8812bulk,ZH881T1,ZH916T1
DLK2,-0.015060502759279146,-0.007645989413605628,0.012584822781626048,0.053184252107572126,0.07326008893123034,-0.036056381993272345,0.05656319445957027,-0.02415557409042021
TSLP,0.009468814843494208,-0.04309594922375104,-0.017873226825582993,0.041387012926853935,0.08160872890249883,0.05827954414212435,0.025002243862798233,0.03481009280377039
OSM,0.07768843930818,-0.007620667693778509,-0.019977998421029576,0.037980220709084384,0.0845362880959533,-0.00092555927754699,0.030225164532031595,0.18390278865550594
PRND,,,,,,,,0.03138815915367939
SLPI,-0.022467093918113863,-0.015696752518859457,-0.01906528596942083,0.08671019267656743,0.09537430608294697,0.025707363841645504,0.052775206048740045,0.08863040685975024
AFDN,0.008124258441454597,-0.03312008183482148,-0.027444990099237,0.0027582195835792436,0.007536053133951709,0.06128084415068602,0.00011677664491944183,-0.01639780259679919
KISS1,0.03470256241933267,-0.0220503438250372,,,,,0.031024754826214047,
ULBP2,0.04571241482551869,0.01816119276318904,-0.02198843773785719,-0.054868769771364276,-0.02727257740805667,0.023674056956043275,-0.04082778038024286,0.003232212222271038
ICAM4,0.044698305093802515,0.07169737298430139,-0.011128820295666569,-0.014154021655768956,,,,-0.02585470769397618
TDGF1,,,,0.01008270168718592,0.0035991442027528834,,,
ANGPTL1,-0.0425764550985573,-0.01672620328840429,-0.011645030092949126,-0.03518975787615155,0.06893169358563897,-0.01637589875154041,-0.039599874868329395,-0.027420720512607643
LTBP1,-0.04153007261440579,0.05087903925651061,-0.00549207676636789,0.02531228139567035,0.15350710683873153,-0.0003774543526437326,0.02123573035224918,0.044255544024294415
CD160,-0.01559648770120096,,,,,,,
NTN4,0.0031817747800741794,0.0027672208249752044,0.023841527023230502,-0.019609874063916528,-0.036675065258927525,0.03853631114733657,-0.01179326314477596,0.12420334140072575
APP,-0.02260851905044115,0.02416595548893001,-0.0811110508989066,0.04878419611570187,-0.02103856642982982,-0.04492543021758878,0.04008409672943116,-0.06172696961105537
RIMS2,-0.028341904519967084,-0.007602556924551434,0.040324399363847865,0.04292243909510338,0.005960616115331468,-0.003271071380809358,-0.0038385853499570445,-0.0266665852816095
WNT7A,-0.0315882645313287,0.0037143348372362084,0.008012390243272126,-0.06619795044179504,0.02892368936233381,0.11747506958493578,0.009743882017348778,0.04404469749403248
GAST,,,,,,0.011736849350836274,,-0.029710264802472082
GPI,-0.028036607668213653,-0.003335684870667129,0.003691360320641745,-0.07222811372204457,-0.06385616826978983,0.07704572906364066,0.0501878988565009,-0.02769095473972286
IL1B,-0.03520113937802478,-0.017132139459570955,-0.03158212779888093,0.04128486723237576,0.06573271178097141,-0.05589198269881029,0.006559168469498017,0.0871290799466005
SFTPA2,,,,,,,-0.017385737052887155,
HAS2,0.023237239011066405,0.003885353839656295,-0.0679712933313839,0.011647629511345514,0.04275876617564405,0.027058341227735785,0.02062551514014974,-0.017670304743552738
IL11,,-0.0034027281999573756,-0.011475416268013286,-0.015331931229422379,-0.02503651209890001,-0.015752419820846512,-0.00615851020584989,0.06931325891986509
SEMA4B,-0.02528120823342287,-0.004428494647012282,0.031784650301069944,-0.019294272220756085,0.08092875975572598,0.04466070540546529,0.08549788978486214,0.02704438877155686
FGF12,0.06911911564209017,0.07397954748358634,0.030198659219074053,0.005135255561621398,-0.04464134894400442,0.08626230132449403,0.039095600757615,0.11190998713104194
CP,-0.03571443271749804,0.05474065470656094,0.0017867967127256407,-0.0049383694391544955,0.05723887788479959,-0.04700629516793118,-0.015595304825341076,0.062181663307778245
NLGN3,0.010121078104916297,-0.01709565457411384,0.05897469956797115,0.01572319997321945,-0.036217830337250866,0.032032861545256044,0.07836589716346429,0.019715557995805634
GZMB,-0.013733113006006064,-0.017438428361647013,-0.019895711406508552,0.01170188129152833,-0.029853593955944148,,0.03373262432892757,0.031859250991148017
PROC,0.06765118916968468,0.16950163806078566,-0.012460163675023669,-0.004691131310615136,0.12873144672194617,0.05975919415584851,-0.009810155647959208,0.051246036244334596
TNFSF11,,,,,,,,-0.05157070469430555
AGT,-0.04648168256470132,-0.04197254965869156,-0.0338342289773387,-0.01599792858610573,0.042122192404339974,0.06543310937017553,-0.024617917996179357,-0.05874332994660841
PTHLH,-0.014607678244414793,-0.017810925001429716,-0.024194917738242328,-0.019571221560602915,-0.04703814195818845,0.14048457399225764,0.03160540687966984,0.06837035837703316
COL1A1,0.08511312355563667,0.03264376702097283,0.00892625030447808,0.011514126606635918,0.04221953221172318,0.0285898305483966,0.015926027184937967,-0.034619733967425854
LAMB2,-0.019685023029971802,0.0219161389716336,0.038220068782538606,-0.02201771795282538,0.03270132173929737,0.10226239680503879,0.016900678107293485,0.037234025604066814
DSC2,0.005956381474023051,0.03582961175161009,0.01415176671674168,-0.0194149081650045,-0.00484171667789617,0.0432804439967158,0.0395762012742024,0.07940265601240575
WNT5B,-0.028649328784141972,0.061072200316768854,0.04096441003431683,-0.03738124308906699,-0.03722585122058571,-0.018144901328801602,-0.007591986219065133,0.06151087554095945
LEFTY1,0.06252299634899673,0.03378452581145127,-0.02588184676353859,0.01928922860841918,0.006750761590556053,-0.03650833627309404,0.003385462723605526,0.03545267223698529
FGL1,,-0.014929407056222232,-0.012617206517873134,,0.0936195113202701,-0.05278680461171705,0.006894020708784589,
CXCL5,-0.04171715482313649,0.06931827115513896,0.029445768504610694,0.027273189594363555,-0.03692746938743012,-0.012821406807693326,0.06715677476360601,0.025494227049297352
S100A1,-0.05364301995266241,-0.04212423641259507,-0.02621431526337461,-0.011284652581745996,-0.006775543472203993,-0.07656188200365986,-0.007273019427228209,-0.009705786525093052
C4BPA,,-0.00766156471265564,,0.11817500606391024,,,,0.05386729530849051
NPTX1,-0.03158826008836365,0.00012827468592559716,-0.029513559394747684,-0.062541719949392,-0.05389922893186921,-0.0323775427206683,0.07267795338829273,
TGS1,-0.03525578122139627,-0.02708386405830215,-0.046875812661541526,0.009043383459460508,0.07234854629083702,0.019516239664334713,0.04222444750466197,0.10125299177812029
SST,-0.027666268849015064,-0.029166919164848877,0.08235735974897511,-0.020172796792094043,-0.005594245575542867,0.00898493306325236,0.00956254265225675,
IL34,-0.050614424944583875,0.07280219357802495,-0.014912522989992004,-0.02257455344776192,-0.03715548175460539,-0.004612228191094257,0.027937231516856606,0.04810209582610386
DHH,,,,,-0.003971124403467115,0.03555649887184551,0.0202553465047584,0.020271360524487126
XCL2,,,0.04884210576084754,-0.019709857683984085,,,,0.10280395544506679
TF,-0.02028288175879361,-0.031592620629121895,0.02947517242692403,-0.008030798102911295,0.04002696166447283,-0.08063594976300047,0.0012664432165517456,-0.006175960063638741
IL33,-0.005989069750741994,0.040593272295027454,-0.018548140628722537,0.031461312473213834,0.05624551545636463,-0.02174283637029698,0.02338302522311439,0.09062726132968638
RBP4,-0.03806643194698461,-0.027939961587088506,0.06368172500653281,0.01661773243479693,-0.053685327590332156,0.0034449546043184534,0.06507089156426565,0.013483692537203704
CCL19,-0.012916402868191552,,,-0.017389935657159718,0.034149140299794954,,,0.0731524773380229
CCL20,-0.015771323248753362,-0.01766976081099831,-0.004279746503178647,0.02072478832449277,0.054959435588727734,-0.00824512948085048,0.08721509589664019,0.07855593595304242
NAMPT,-0.008627402277524268,0.03758485182773958,0.006082903045237162,0.025695788841422075,0.06537604814310682,0.01732949596612275,0.04899802022929284,0.04394110356638973
