,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SHANK2,0.005101013035704758,-0.038601099904095985,0.08343950522260005,0.047791729281102334,-0.0212746134544075,-0.03591578785938192,-0.1036254073728216,-0.07632596199676148,0.021438833693131022,0.0021036628410847236,-0.231999004450073,,-0.10443666256623967,,,,0.11926823400474365,0.1166016793028876,0.019033833419529283,0.03554903614529954,0.012504358527161783,-0.01578189286028905,-0.0988225954302077
LTF,,0.034049492819293446,,-0.032501535527691514,0.005592265885011591,-0.13857193874366217,0.03770636507965993,0.0738424395658273,0.0339434319195544,0.013597493242946639,0.31396339966123216,,0.0993400074838455,0.21815054005567525,0.10729545790573675,-0.01661478490311951,0.03079046550164535,0.07437596276699338,-0.08547471408227313,0.037351702509081694,0.06249949167333117,-0.1326220500224438,0.14168487532085494
PYY,,,,,,,,,0.001438875940629116,,,0.030171790458510813,-0.008835561599738632,,,,0.08101073938869906,0.039924499415485724,,,,-0.04023599662595944,
PENK,-0.0021287039761866055,0.05499297944008475,0.03946755255640783,,0.002688433852681714,0.018625345547406025,-0.16547885811380622,-0.12456179955859836,0.0028255952199575,0.03488456792516221,-0.05486742345113465,,-0.03897345752909679,-0.024030136830695936,,,,,-0.046837843122537484,-0.010514425415333036,-0.07595464170835363,0.0014740210562093287,0.03167215234324154
CTF1,0.08017857666524165,0.07940917233769876,0.07335754700335265,0.031152735115204562,-0.03782496126489714,0.001784130992782843,0.006730596135271451,0.0298238576603545,0.0269133814270305,-0.04355344105572096,0.13805516350144387,-0.05329585571098622,-0.051330710381483444,0.05269096504016624,0.06354389854052539,0.012260703984598052,0.047734174356580755,0.05651392234144196,0.027077269680375434,0.04441517397506734,0.03161162525458129,0.017454429412461753,-0.051440365149481665
COL3A1,-0.07466103846226127,0.09743504497659894,-0.0024184118025897014,-0.00435161911028674,-0.011780586152681845,0.00784109022986528,0.2289140304768942,0.030355158976288474,-0.011906387393788046,-0.03493863786677647,0.11196604595513976,0.01674175057562155,0.0007284047338580976,0.09242877226122084,0.03741195792706852,-0.01223476834112315,0.0048199252318116585,-0.058861923235634224,-0.1338951106965794,0.04477633486396037,0.021660020379991506,0.1949663838437505,-0.025633581536115984
S100A10,0.08818151833354669,-0.08534338734431371,0.004261443769272341,-0.13595584272044586,-0.0019782111743839982,-0.17893835293661794,0.17350479328658688,0.0599882871344933,-0.062215236883370766,0.07626934793989038,0.3541133826210816,-0.04138406092274921,-0.047185436273113286,0.19745719050160054,-0.1232243100513733,0.02764748005071383,-0.03504078043801826,-0.12472333520233769,0.10858341159243287,0.04960757540925628,0.05476599963436862,-0.12668804918604396,0.12169012686583326
FGF13,-0.04487248092463459,0.029957433418848982,0.0508571224089968,0.06380664427614241,0.008920653264509132,-0.019848471201419707,-0.19384309686061735,-0.11519886082639397,0.033148534585670374,-0.047968705015917115,-0.2301008584260898,0.07905940904455466,-0.10174055513142119,-0.026366321226994352,,,0.01434170391601675,0.13656309486226953,-0.04549715136891703,-0.009289736669873034,-0.0007342315843673239,-0.029405085561133252,-0.044091074232261926
SEMA4A,-0.042211929249714356,-0.04192379273377878,-0.017489603924703463,-0.012361828449815282,0.046339997565128375,0.03631348348653789,-0.24210396219134642,-0.07908962326423231,0.032240901560927265,-0.0004348111066443554,-0.12430992778492461,-0.03001631316605622,-0.08611757141258931,0.006593282966052483,-0.022985116164381668,-0.025813436040593954,0.08843591037809549,0.12078911433279944,-0.01532520104633781,0.0063811992517658084,0.06204408191862817,0.018821243804434482,-0.12633295345560253
EFNA4,-0.00438292533617715,0.01557123012956744,0.004462794064646113,0.081562930204615,0.032600264903328645,-0.025699681214757613,0.0802726880718119,0.025386961383593493,0.036869991243398924,0.02916277927742508,-0.0034752559971182317,0.08016409871378102,-0.0033262647801270595,0.02185383069093047,0.021551509037151837,-0.009452028512123636,0.07653668039332061,0.07700908375001929,-0.05597248401015019,0.05222411685940226,0.0721056707303378,0.12210281827952914,-0.008621217035295236
HSPA8,-0.03676810954205609,0.08410585448547736,0.028398541437913368,0.04370471831950055,0.025098897575994764,0.005847805146549016,-0.33472803645360544,-0.021509403696314353,0.06282110193587842,0.03787388310923441,-0.09795323337856396,0.11741174230731298,-0.060400058049002794,0.005754694942651884,0.15500186002650881,-0.03864786992736939,0.13413143170426509,0.028081969171197946,0.060085020978010543,-0.004652973689285088,-0.11364637751247451,-0.03730315265381077,0.00789148356419649
NPB,0.015592026800578784,-0.03518086688767475,0.07047189035775281,0.013180323626631246,-0.011720074628623487,,0.09086326838628532,,0.00923481246962139,-0.027841921168838702,0.03410079050580708,,-0.00411481878542339,-0.044521299901574794,0.01447599982283304,0.0884430424866913,-0.021982859295624553,0.08286505324320298,0.0057627136818422875,-0.017532458135656695,-0.03935727214524265,0.037770951820631136,-0.06764244875036449
ULBP1,,-0.0214609648645589,0.042903436254916154,,-0.012105359289984475,-0.024637524127539768,-0.006324119884997147,-0.030387605679556517,0.012606765621377422,,,0.0017048078924704775,-0.02470430831522917,,0.059003161425176434,,0.08535759567618789,0.018419839252250936,,0.011231957078207034,,-0.035095566332338464,
SEMA3E,0.06625348919155749,0.028380702635352414,-0.019033386189365394,0.0886619730830906,0.0412062451786723,0.055618887421443,0.35585049307967287,0.022728330163838857,-0.00018343825642500562,-0.020820481801921486,-0.004320477887675508,0.06198988028653453,0.06039752789339043,0.04975772210411536,-0.09645714221627605,0.0446643028364032,0.19536816455626338,0.08729739149828467,-0.07831672754269817,-0.061473928871591636,-0.019357080505319833,-0.07758721499721015,0.08130732070516097
FGF3,,,,,,,,,,,,,,,,,0.11209425105397816,0.11533690916852739,,-0.0004766770778488296,,,
ADAM9,-0.00202132625127801,0.0725116416052115,0.024720896173419174,-0.012782082501905564,0.007029950554766299,0.007804667475280204,0.20161206030985576,0.07711669377766657,-0.05247325015610488,-0.004722152824737266,0.21298189218080638,0.049341222641679505,0.0015914601840859722,0.002691652634712066,0.026935633859094008,0.04298096994211615,0.07546212441281905,-0.016142439088727614,-0.0929752532117145,-0.008207605606195809,0.05018551693671254,-0.03624156810002229,-0.06430348350876777
ASIP,0.05424016824575902,,,0.017642019233744772,-0.022423414255654674,-0.04135176589560189,,,-0.022518240441732017,-0.001778809315648215,0.13163583726180983,-0.011041821019432912,0.05374707333461522,-0.06388436107526474,0.02357359647338377,0.0026707140205014736,0.007457246506435812,0.119439103590779,0.009990516769708012,-0.006976368913399806,0.06281928021006823,0.024899229064361726,
IBSP,,0.03262057528905688,,0.034147101556967444,-0.04666959432546988,-0.05524286801355532,0.16722920221074047,0.09410037483275134,,,0.29045580462818604,0.044526077713601564,-0.02176328654317164,-0.09610774823880562,-0.0664782441913043,0.03346961607328493,0.08287691898266811,0.019412840312601622,-0.04737856686002896,0.04056729220722211,,0.18663876911977453,
MMP12,,-0.01520180631493851,,,,,,,,,,-0.028333225972309733,,,,,,,,-0.030699394769814873,,,
FAT4,-0.023421553793326555,0.04382238094445324,-0.036901814761755726,-0.004303661624502389,0.037673517117005804,-0.024595494664645726,0.04328150660973415,-0.021466958361944476,-0.030567608460438718,0.013132992919500564,0.1399553983974164,-0.02793719492974807,0.09174475219544433,0.001457162578743707,0.07342823738030449,-0.002676236670410276,0.09352374219919377,0.0513881395128699,-0.012874712854682622,-0.01235937699931739,0.021431184241131256,0.009790256430627003,-0.0020263622838053975
MDK,0.03280864447547377,0.0933238750636217,0.019542010947431025,0.11410079494902685,-0.0035557023552260816,-0.015783379962225737,0.48101463398290367,0.09234730652791662,0.03688840993172716,0.04385240464351372,0.09582723203570882,0.02018149195642791,0.036151981035605005,-0.15213488286432436,0.08644299499339261,-0.05161168279796743,0.15991900339669593,0.08196630068539028,-0.049082910966995894,0.07661881153204902,0.00040307343348222916,0.008084471264682987,-0.08107774587886706
BMP5,,,,,-0.004178311420744167,,,,,,,,,-0.01853820260562168,,,0.045584005649973475,0.13113472383298713,,0.07380636763143718,,0.03393802153272384,
CAMP,,,0.016981449896968863,,-0.007114396584220234,-0.015107607874218413,,,,,,,,,,,0.07557973967424853,-0.011111441814688504,,-0.02430099069409409,,-0.004597895507873385,
HSPA1A,-0.006748259238495039,-0.07022709226266234,-0.007207384208376398,0.04540892676367975,0.016458982372402963,-0.07365759002568291,-0.11309995437351857,0.16046112950262184,0.1362444920232122,0.17507971084794563,0.09392823561786642,-0.08862708475241825,-0.02318178324531849,0.010524339040340532,-0.011385628386189537,-0.017068406224702633,-0.07769462866281278,-0.06146429699402473,-0.002302115993001869,0.04268512830203011,0.060324658196621445,-0.025383813356889492,0.05872326323897793
SOST,,-0.04926901679338332,,,,,,,,,,,-0.010853399850921368,,-0.122123978289265,,,,,,,,
SEMA3F,-0.04554034658641255,0.09584320841169906,-0.03308687727358227,0.03578564868929698,0.017574037916104412,0.03633970713267152,0.17834860784846301,0.02978251510718011,0.004358162963533881,-0.006699774920764058,0.030019295401264055,0.013772703429380117,0.022825832066799872,0.023549149682716302,0.03391387462964138,0.042046051443341934,0.11621065464694737,0.08415931822603699,-0.11448862208999185,0.030617672265893674,,0.13831888911748935,
ARF6,0.05347562224641697,0.08192246339014944,-0.0179545872821757,-0.0573350802943177,-0.022685041899533305,-0.015443022330024762,0.2721783016364735,0.05010496257300734,0.013913588853623898,0.023647737833745675,0.10964116645297338,0.08518673508959208,0.08374589371851958,0.09572529568882752,0.028606271046279875,-0.0021815591192286313,-0.0709861852898243,-0.10467632563606512,0.020149526949897738,0.014027925432371965,-0.015402864270162497,0.06087242301149235,0.055942059714430094
IL6,-0.06991396194951838,0.01333734647138768,0.009894223206101916,-0.10170998194366634,0.017249174785063572,-0.011060030693655793,0.002339391203387539,0.00960325764387187,0.0642432995600634,,0.11963358382515701,-0.024910852377161712,-0.0391471312465885,-0.025947851823797337,0.012785921589719794,,0.05407782341209946,0.058459589311640865,,-0.024022187076600053,0.10199326515769286,0.011416245120221429,
CALM1,-0.004280539714257049,0.024122596064701473,-0.012420987040373437,-0.014697788032308238,-0.010142775132780715,0.05624690540668959,-0.4418003696531146,-0.11463571097028512,0.0457670134352878,0.037020256064707505,-0.2974389955881946,0.050420290037047996,-0.012541328876452785,-0.07623144149879987,0.03389708373179084,0.01293782444244242,0.055032595156537835,0.09838514390339734,0.016324281853675817,0.02094730740611529,-0.06374337816715174,-0.00953133025982589,-0.07885676839465142
VIP,,-0.0018981609098925425,-0.025087728874705117,,-0.02961008081552591,0.03898807607096854,-0.08616292900052658,-0.0804845744774872,-0.05634600471495128,-0.061155324589515364,-0.1416956741567363,,-0.07765376659406463,0.041065459364726706,,,,,,,-0.07605169471819477,0.09436049785777302,-0.07932491046661451
NMB,-0.02157218431568318,-0.01770453321895074,-0.02199276600208432,0.04151481502070916,-0.007360693804886435,0.013590025101799668,0.19803681088532318,0.10609738221371327,-0.00793633861438408,0.036099103587996735,0.17037573998389702,-0.0022844522847192687,0.06653662957371845,0.01657436980717826,-0.04423263608741507,0.006358086708331175,0.08680605103076718,0.09042290811485433,-0.034985477712805586,-0.0005623015951224667,0.08620797833971651,-0.1019238708806029,0.08180851899442614
CCL26,-0.036777256425558916,0.0693534141898436,0.01696299519021915,-0.035874901633510065,0.01010159481481795,-0.06349149824378945,-0.008719068931015293,-0.03667835178081028,-0.003285564736486285,,,-0.13477461017350617,-0.03498617553902234,-0.0682414550289811,-0.040408154494046486,-0.046368959383709454,0.002337620897380314,-0.06776432751660483,0.0001621000691510506,0.03433311056081503,,0.09284313479730424,
FBLN1,0.051728744428589345,0.05837465256402951,0.056270750589923466,0.03448591361351246,-0.018291606849574447,0.0471078077550198,0.03334923647803297,-0.014035961904304412,0.02165914843234583,-0.01691729385710468,0.08394576049063986,0.03506305645267664,0.0032355498540717034,-0.03332129612390834,0.07717099733450784,-0.016331922941122724,0.007157262506093921,0.027579684737986596,-0.05965071121402487,0.024971168420907592,-0.08085574241511899,0.03864990213368687,-0.02103430026224962
SAA1,-0.02831312535983001,-0.06683031019683763,,-0.09316592624235404,-0.028249125565743154,-0.16520763208455566,,-0.030747589811690096,0.04657857939238259,-0.020932325969119897,0.06536124765444083,0.05443651036127604,,0.0494656715035116,-0.011706278970508363,0.03996979201201726,-0.0202023378039856,-0.11409204412351058,-0.013509399651416976,-0.019497880968040688,,0.08955893729544483,
MICB,0.01463873689319363,-0.04954531215007267,0.0087409964346018,0.0801084942393581,0.051939808648729574,-0.025841545133155237,0.006470988259542142,0.01449437995810494,0.010509922555122184,0.02096036860363423,0.059313332599154014,0.020289470340927287,0.03856031172696707,0.005866963331278066,-0.02799682134668914,0.04490348376201363,0.04218442716428357,0.046198401879807026,-0.020540676032169247,0.0110147620551078,,0.07793355014421517,-0.012582175344027332
MMP13,,-0.007133528724833581,,,,,-0.023936024888104493,,,,,0.05271956367817607,-0.0038121335786731824,-0.11481623963817622,-0.048915788784634984,-0.013539725759068475,,,,,,0.07439508961304214,
F13A1,-0.009065854223684262,0.0015187155371650975,0.01715147403409929,0.03580238430342713,0.004712411343181372,-0.0888502242813607,0.14513058268020387,-0.00032194616316487396,-0.01147056141912058,-0.06050756248795323,0.15116663805509434,0.08126905538605275,0.026267474267304743,0.134551136583854,,0.03690164284618109,-0.026146121715303203,-0.06320474139090802,-0.021386990232750442,-0.02050428105405705,,0.020378109905580855,-0.0490321910209349
CXCL11,-0.05688611789164251,0.005113497957504541,0.018696668529223238,,0.038386401965213916,0.033845004741376784,-0.017265964629884466,0.008152326009594616,0.007531471937366705,0.07071424511815033,-0.05252760529980684,,-0.00010519574568216818,,0.09074298604517818,,,,,,,0.11298273663089638,
COL5A2,-0.045998868498514485,0.09727756738077407,-0.009909470234998833,0.01947634482354104,-0.06641597504711247,-0.028275437154206627,0.32129586090641726,0.0721190855589638,-0.02025974385390387,-0.004275365010752895,0.04159138228024131,-0.014943779885580669,0.07773166967236966,0.002243428985216979,0.007116148128595054,0.07095015757275287,0.028882980438061107,-0.024172813284116097,-0.10833767452157522,0.021969914893801804,-0.030040399711679284,0.21552724797649805,-0.04184700725573297
EFNA5,-0.011428894578857166,0.07725742524348567,-0.013146546759643867,-0.08214292824835961,0.010791218852778253,-0.023861196218445582,-0.07397105729624599,-0.05076091968320385,0.0273520396148867,-0.044214337417822276,-0.21283861396524517,0.1243722200711081,-0.055144637908385315,0.0162382153918508,-0.006884913428437509,-0.01086956178904806,0.0037616058482402527,-0.04327405178867365,-0.02299548936556506,-0.06000688801988143,0.11599549904979976,-0.0439007583861355,-0.11233445191213441
AREG,,-0.003398685867135132,-0.008316157702970615,-0.08483744959201811,0.015427870323456333,-0.09768980965303974,,-0.06867740256258448,0.031000822441003266,,0.004169102771795896,0.026345110452853187,,,,,0.13826874378390994,0.1293416105886048,-0.027430627861889042,-0.05503204332177015,0.003963663782671225,0.12978157426410447,
EDIL3,0.13656389734022387,0.027520013200273356,0.006749126517082034,0.04655570791200905,-0.034663284423186974,0.016652736978194846,-0.20754776595277283,0.0508321691022149,0.08590789915818278,0.046441520202626575,0.3527176646670671,-0.02656772184838723,0.09821584520276692,0.1693425084052732,-0.03480604034400539,-0.011738853580972933,-0.05459379527551812,0.07658856976476099,0.17405317615970484,-0.023460744994901375,0.014087362803475644,0.17505444069133497,0.13752018623658696
CD86,0.01980500190815438,-0.012123780981587926,0.0393656187069281,0.03754998957134624,-0.02028893573759592,-0.04951495140288442,0.040846603752256426,0.07948696994691488,-0.005732838528108314,0.07189415687262277,0.13301826181695897,0.03450590742370017,0.019196585295734925,0.11647708240360881,0.06839519087121647,0.12298627211790042,0.047331971061821965,0.05149312904809618,-0.03738948129093575,0.05998987537589224,0.022425912745746776,-0.005925032810521387,0.15542695384511918
AHSG,,,,,,0.06904082005553139,,,,,,,,0.03581972293106601,,,,0.04240806761290917,,,,,
WNT9B,,,,,-0.0220880798774167,,,,-0.033831988528927354,0.038278458726104414,,,,,,,,,,,,,
HRAS,0.06190475340387259,0.01538903413239083,0.0033769152522259384,0.01759203378161209,-0.03018788889013075,0.1026870803487427,0.08675991856864385,-0.08329587885551852,-0.03762255625661938,-0.051472419589809665,0.018251235853566406,-0.00606607592757879,-0.01941779923132314,-0.029313032149788518,-0.030324620681009735,-0.0410036108898083,-0.10807489097187428,-0.11130895287694809,0.08143666558598982,-0.04481312528790387,0.0222182585406935,0.05336979840776333,-0.05580576756847966
C1QTNF5,-0.02722066313052741,,,,,,,,,,,,,,0.04941881944570448,-0.014672681422737753,-0.0038074901772037458,0.04787082599280747,-0.12997456275596272,-0.009423438108428904,0.03083894766230242,0.07168161770302857,
RLN1,0.00017868446370046645,0.04618021758601282,,,,,,-0.021708200042880398,,0.011579371831147373,,,,,,,0.00042899303904688917,0.09143570911326132,-0.055673487801144325,,,-0.022684550326347353,
COL4A1,-0.022658135507152476,0.09718275864021067,0.027743102079574377,-0.09155418989637394,-0.06564670064275183,0.07602329394504061,0.33079353835870506,0.043158673165604,-0.04697592491558017,-0.06945232369804329,0.13600356978073036,0.09022090472905811,0.0399460368512033,0.032284079308542796,0.024703190210785833,0.01155219573698664,0.01189431176733335,0.03849806442404185,-0.18052737371101182,0.05622163479214026,0.011871123237616589,0.2062533877187364,0.1024574252235173
CCL3,0.09848419020189285,0.030546397162046462,0.05884004935587933,-0.005245479653158353,0.02398148593443596,-0.05060225025752969,0.15969397027296886,0.07251350994220222,0.1261012977032103,0.09204779332684807,0.24265326995297762,-0.04709982286470459,0.04348126872628265,0.017861818406263507,0.010949929304438995,-0.018838718038798618,0.028625490205592945,-0.03479745299085808,-0.0934738159043874,-0.03277896441292696,-0.04496130245421281,-0.00810045725085054,0.1094960901885564
BGN,-0.024660893694734447,0.03567624570149234,0.0430322679635237,-0.05131111006686244,-0.02494978480208941,0.08932580326493131,0.2162758241811398,0.024560850033010024,-0.009369082758760763,-0.05638686605021493,0.11598647577830569,-0.05729116276209029,0.05612966145806748,0.03871751507452302,0.06323259102106708,0.006146365370946947,-0.10667669524665134,-0.06900254944694309,-0.14088255704533745,0.054124543394603715,-0.060237899176770276,0.21219469561330015,0.0438722002499488
RETN,,0.04461365279468126,0.021203227905313652,-0.006665143979511999,-0.027253900773684895,0.002045088089095369,,,,0.06144298196050125,0.04677804539208938,-0.04862211541082359,,0.10692711035285199,-0.014689718632333868,,-0.016736389702509815,-0.03160501567436407,,0.04710008451694237,,0.0061412388348384755,
S100A9,0.07384857412832946,-0.0037249106184958623,-0.04751123437308931,0.11243234530878124,-0.010404356955180787,-0.09905560347758176,0.020256201977994322,0.046227161938416785,0.004123491850622324,0.10758033333173253,0.2984153257675993,0.011526682251391475,0.03425286816086419,0.1285884181870129,0.004537009490482372,0.027186411338523585,-0.05212893377316364,-0.11465245555746917,-0.055846095726331056,0.024421722929067507,-0.0524396714530145,-0.04408312189681714,0.06271303112385644
HCRT,-0.002177403285313713,,-0.01963721951096334,0.07382731207824343,0.030842058872885766,0.022306220076355136,0.04632448672844802,-0.017131300687964215,-0.00015749872549726283,-0.01479053669166332,-0.06064389548240244,,-0.004561106448774506,-0.016309769995151047,0.07017203130047651,0.014070553396641936,0.052205191379675185,0.049478064228927386,0.013314258397189485,0.02698546602334615,0.03103253058275827,-0.01604222007626378,0.07283743473501976
FADD,-0.030210819520404997,0.04903972646153918,-0.009700963549181475,0.1414958987275371,-0.007872580695672997,-0.017019254629639626,0.20781827740839406,0.04121271049581653,0.028378373774363277,0.05542001150545573,0.03475017687122987,0.049850967181922126,0.06861847220046685,-0.037889390219992436,0.05318459522704531,0.03301144514282199,0.0920557743371233,0.08797518045295383,-0.015613850940618639,0.029706363900299192,0.09759371221060437,-0.045219509194169755,0.13900059363024606
ACTR2,-0.023864876218207088,0.09455310632774777,-0.007379968496478919,0.07652257626430312,-0.025654760716023964,0.04441573472559876,-4.901260286472525e-05,0.03547197629073872,0.04451097542892822,-0.07833456741073806,-0.03280172535822603,0.14275886278027852,-0.01229152411520717,0.08377448654808622,0.06565852821446623,0.09889411386926954,-0.12433578800997087,-0.11153441182435393,-0.1374268215919529,-0.10788108886564507,-0.041454149639934795,0.15322847366235892,0.059732731724332584
BMP2,0.0705512086701891,0.010461474178141833,-0.04300904496488035,-0.06623189307291837,-0.007925751837993128,-0.004846013796579405,0.3125023421023938,-0.0024723984181277974,0.02534624071986843,0.0015278855789469259,0.01795066543269654,0.10372917772934766,0.030282553131080237,-0.03904990648279499,0.06325742176261713,-0.01514262198529721,0.07096305810819149,0.1286047618305623,0.007072056293679604,-0.04618449541154186,0.007284713973848031,0.09123995930509272,-0.08395439555369724
PDYN,,-0.026456487578052582,0.04167448139380577,0.04890965983257187,0.04855086927224396,0.01944822214666174,-0.27454496702438,-0.16286752077106723,0.026084071208974317,-0.01960546261268555,-0.12038573782989206,,-0.003395227140457695,,,,0.004952739824527488,0.016110302524194497,,0.014665603726673127,0.06414319723810667,,-0.10642515102867793
CD55,0.05736919571053673,0.011136019223183502,0.006384217588891038,-0.020068557818566295,-0.0037515504350342822,0.005647032911736706,-0.017657456794426356,0.02201149944662417,0.11325810749753347,-0.0042078058770627265,0.18656192487148937,-0.006593522973552273,0.03096060256153388,0.08729187961328928,0.010167444163101143,0.08685108143704942,-0.0076581445458019865,0.041825585603208315,0.09754993249330257,-0.07175092176756259,-0.012193897258706638,0.16761057458403528,0.01608120238597433
OSTN,,,,-0.022996812119602413,0.007515797743293807,0.012354778515263837,,-0.058462517438645493,0.01159896120512131,-0.030835779891873978,,,,,,,,,-0.08191950783964576,,,,
PDX1,,,,,,,0.08321282908944862,,0.055636357955276834,,,,,,,,-0.010352958917019714,0.08811441702573736,,0.005266533397831287,,,
CD6,-0.0009463609133838017,0.054184010830423,0.025186744360024337,,-0.01864347447227892,-0.006351316521470773,0.03906751437950104,-0.007279347957228972,0.0634241467940929,-0.02556081865918778,-0.023084606740724822,0.005241302128293873,-0.001751538043769684,0.00970862637759152,0.010997065988977867,0.05879942870113833,-0.03788927836443383,,-0.0013482820358259949,0.015108267857480363,,0.1415660443102147,
IL16,0.06582438378921661,-0.00534681171189359,-0.061989729742867816,-0.06191555297920033,0.014217456780097256,0.06491022198894543,0.1254581390780066,0.1042366389926432,0.023764002712728393,0.016714826664196207,0.025875646149739726,0.06015272524389492,0.055362668466226464,0.07325818308097998,-0.07770396017825108,-0.021070923939812095,0.0514026137552189,0.0846199321532213,-0.04567336184840655,-0.0034054891122288836,,0.02605220769002667,-0.07102645408472279
LAMA5,-0.08436752337692377,0.009872538571878408,0.0009855469542187937,-0.07693691420647582,0.0024331673004194935,-0.018518525737160424,0.14655039492859995,-0.025385462086232807,-0.025842292972951635,0.04092030617354491,0.031190248581804407,-0.04538939648486695,0.03795696586992011,0.0045054298549430626,-0.023167193084982173,0.03152907679087089,-0.025847118265054345,-0.041605557556657055,-0.11504009295378415,-0.005028182841676317,-0.015177907280413022,0.011699669987120164,-0.034187661459817525
RGMB,0.022175518643515926,0.07984551831785185,0.06030896562955378,0.013880717242855852,0.030812883938246223,-0.08034891593810477,0.30537668457655825,-0.021714716710128746,0.042568473917270144,0.07394590950474089,-0.11823376598832044,0.09057170775917664,-0.02118915158998864,0.04890725841040237,0.12101584596838322,0.09091442595269364,-0.005140520938762225,-0.021571682615046973,0.055013864398659705,0.03911737921170005,-0.029104394199427747,0.002391685555185121,0.078150205173172
INSL5,-0.024210980872322617,,,,0.10748198660934563,-0.042240726979831035,,-0.02335994630070493,0.060905573812100905,0.022340739742945242,,,,-0.006748476608325136,0.012735239012122762,0.03245616532264609,,,,,,-0.03960975372705751,
IL12A,0.06432471972288617,0.019681784343853686,-0.016597184938631736,,-0.011423934339930738,0.003634420815120949,0.02875329144491655,-0.0008904211337759631,0.017061817435649648,0.00011366290089153162,-0.09876751351677625,,-0.01310772328003019,-0.015731216028471114,0.10569767279881881,,0.07832590927926132,0.03474365715173983,-0.0027503182691033332,0.02833013772480151,0.07144480398070342,-0.02295295752279957,-0.0011728862237263373
S100A8,0.04750919050704797,0.008055224629526847,0.030426770538954002,0.1021343580974994,0.014031111671075276,-0.06887391399265426,0.11883954186414161,0.0626994735224164,-0.04159466274195209,0.07015606996795183,0.31105701539118247,0.02343446617070575,0.03141013782474961,0.1517398440130207,-0.13729319167937631,0.03450950714087108,0.04349624993950631,0.023672097851440792,-0.0629473626628851,0.039760866181656876,0.0660690261847526,-0.07960219320601647,0.011814996350974435
TAC3,,0.07073422916197321,-0.03035497555084481,0.07931392813038046,0.058342925360487914,0.02379768208103421,-0.1485939157342875,-0.12472508455792831,0.0011702828460416735,-0.043341393491654064,-0.11941910288958825,,-0.04450169612217908,,,,0.10607442448571677,0.0514841576896267,,0.0005997309508586799,-0.02734627656852693,-0.04720656179666458,0.0357982855786336
TAC4,,0.021928667219957284,,-0.04622937299748184,-0.02864929790343281,,0.052985963754052984,0.03975395102034018,,,,,,,0.08871260582802236,0.10274759461274573,,,,,,,
MFAP5,-0.03492808824586601,-0.03888383161654929,0.00010955659040072434,,,,,,,-0.004239297844957116,0.008707991558415056,-0.021274440258142693,,0.013932230904804395,0.013704312206631196,-0.004558062225463329,0.0005708282849560932,0.09104881661410835,-0.033557519707182265,0.020438463431652686,0.04296501771932642,0.0696643571234544,
CXCL16,0.0015165623364027992,0.015635779005225194,0.038808530285111574,0.06415522732013328,0.038032380288155664,-0.03072867878630879,0.24683765153988885,0.07125930539728882,-0.046083219073071904,0.07809346526765046,0.17942081461517442,0.007770127497271785,-0.0021026718666007542,0.04275486728200365,-0.09911012454325144,0.04764127715489642,0.039858823321662414,0.13170051351798992,0.03551851821482102,0.016174143169574696,0.07803534462249177,-0.05458993274599567,0.003106642717765915
AGRN,-0.04607306990696542,0.11713306250196784,0.11164081925377581,0.12546557087112828,0.017180233117243305,0.126849538573999,0.41351848334882807,0.06997263269217627,-0.020128719065414715,-0.020377264430491926,0.02886694224731947,-0.0009562170925682873,0.035522402333988935,0.024400132882442135,0.10117768365463471,0.0004081522560805418,0.09223518378538473,0.15525808722294387,-0.16231872239505585,0.0309257140699232,0.056491085702584834,0.18980304142662258,-0.04151138728877795
COL4A6,0.041413374552692554,0.0051362425728303735,-0.008125100746133701,0.1796309385393004,-0.020750719266764077,0.03520189919402479,,0.06288793850697094,-0.009574946139547716,-0.0029728355849470054,,,0.026836989984758315,0.01813615562664692,-0.00924468523141444,0.04225356303669247,0.10340621971004613,0.11147563977371132,-0.13958093102047733,0.021234271431561657,0.06017122139544882,-0.00437514542356689,
FST,,0.01892118170940497,-0.020489232704826915,0.01869920922092584,-0.025215495487723852,0.07386402899208169,-0.048379988060258006,-0.021409118726414177,0.009644170579271544,0.006112675948385339,-0.04826382323604386,0.07474798157967796,,-0.007466493765481652,0.018700549307075705,0.03586529054463232,0.053299782707015554,0.062438572980393015,-0.15391785307567268,0.010443809154659743,0.055568268757912424,0.07203650016050206,
MEGF10,0.048195322254093585,-0.03566756534296753,0.013980500306050503,0.028561540660129503,0.028198014687647942,0.09650851750769696,0.2144076099446458,0.11146515309660945,0.05232322460553362,-0.00501872556018071,0.19172401277755846,0.04129384295419581,0.1416482434521565,-0.04415887868913794,-0.0797418374621421,-0.04099833057252048,0.13426107506270007,0.1246310119633833,0.027639789349435836,0.04969569309561328,0.0030977603262468925,-0.14048177906633344,0.09245922786988071
