,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
IL18,-0.04898113615232173,0.018171968051473066,-0.04512711169933548,0.014391007743593684,-0.048564658021184606,-0.07882757945163858,-0.005422710864666864,-0.10027408286691612,-0.003133463381090107,0.14052008040321634,0.1835111313154242,0.005725109725587302,0.08148716888731197,0.0028041818747224835
PPBP,,-0.015087428022635909,,,,,,,,-0.008874639681555092,-0.04904116837004381,,,0.09016498435310469
CCL27,-0.022195462237127046,-0.030401133182285683,,-0.024530188744532843,0.029891933737063427,-0.0420567595886463,-0.02034016419852544,0.06292486007327559,-0.020091502713888217,0.031948573093807844,0.03850060517226249,0.12493208339858734,,-0.024060933446956763
SERPING1,-0.00908291366236435,-0.061927488421527226,0.03736500113166591,-0.021724050023996966,-0.02994017192248422,-0.17769112028779635,0.06332650750738757,-0.04443355718282451,-0.018758432553367763,-0.07880850734624441,-0.07753898955025217,-0.07183399433856291,-0.10085990043039239,-0.03452594700687699
AZGP1,0.05566890301633507,-0.03472323586324444,-0.02260040849793385,-0.025958976187279888,0.07289108847871642,-0.03968105597416491,0.0029558892830417035,,-0.015352394131226984,0.026940719238225063,-0.07287709394527016,-0.0630949655270041,-0.0645160971000866,-0.02411124956709799
INHA,0.04464662218680819,0.048008306787869326,0.03178765106874248,0.004104417298017312,-0.033685177423080366,0.07926707356268477,-0.06479444137833867,-0.05055559545831929,-0.04734977846940354,-0.03202707874576274,0.03757047724033395,0.025250229918028107,,-0.011267693248578186
SEMA3G,0.00401021689382541,0.014967446210596163,0.0031369713591808896,-0.016650377113320507,0.04351370206650332,0.03144060656843149,0.07558173207179661,-0.026364375868304087,0.04198925271024001,,,-0.050504445741263206,,-0.03461682555438733
OXT,,,,,,,,,,,,0.03255502263829519,,
COL6A1,-0.014435779835667266,-0.07918026764705861,-0.057218515933447386,-0.03106458876091857,-0.03531945812873487,0.013398730127022196,-0.13072628777483267,0.04802780275309965,0.03476495949424269,-0.22444767319632308,-0.2256507322678278,-0.08236461481712633,-0.04510519373510401,-0.037733104336499006
FGF17,0.02273904869742465,0.1196801109488324,0.022456800290274546,-0.024846572872050072,0.006695641316359915,0.19955027767322037,0.00781456584815266,,,0.06842476128226647,0.11316497053502828,0.01916954805903019,,-0.025354958656992468
TNFSF8,,-0.015087424111882812,,-0.014001911226451782,,,,,,0.051179359766643,-0.007700269990501441,-0.035964250238614416,,0.042161913856390835
FGF20,0.03623619205703312,0.004437670057812519,0.008290590367207909,-0.03185725293250898,-0.009235464798144686,-0.03367614879606847,-0.020936776041125947,-0.011508619407355697,0.011849956101559837,0.007067404714354218,0.10369467464578933,-0.009795492276054616,,0.06273333478978706
ICAM3,0.024924543247491736,-0.008500777617623646,-0.028669756550063284,-0.022393623343180607,-0.04634510653267356,-0.016647739428190096,-0.03857783181674293,-0.018527406272286214,0.0049145299484532265,0.032684646041134795,0.13100393844720182,0.04433441238847915,-0.03168825945327833,0.05128796682260343
LAMA4,-0.0286666671893292,-0.0166767003467788,-0.08004594010681178,-0.01369233733769125,0.01428763209163395,0.0030391215852524018,0.030454095621933096,-0.07285957455640378,0.08247560301841221,-0.01337634802162601,0.007674402147068325,-0.07822156638521323,0.05561619578020539,-0.0735975200106315
DLL4,-0.00036509629380018587,-0.004519425021374038,-0.01146614273779107,-0.026243793368941313,0.00835816336785914,0.0006181718233004037,0.008504367622682387,-0.056443340405221476,0.031415845238630453,0.03929305639574316,0.12933572956062236,0.013910947989063404,-0.03254305397474708,-0.06162070495292294
SEMA3A,-0.036911705840449706,0.01732632840125721,0.0228943069334923,-0.03020909808674467,0.0017793220811461515,0.12939935931587698,0.04082109245584215,,,0.05419914375757106,0.017894134517303047,0.024671220453656547,-0.05835332871724899,-0.03121170068356529
RLN2,,0.10702340074877137,-0.035005558858217795,0.024211236648494113,0.0549330090673798,0.01661898744233402,-0.016494864448454036,,,-0.025759758426019286,,0.03336507491970806,,0.007820702635754646
C5,-0.009419072332635612,0.024009726605925843,-0.03428777927028422,0.015761112596171,0.033037381762849906,-0.052677913938910456,-0.05224393888133453,0.06798329781499593,0.07374670480875022,0.0568994447475548,0.044397824598277076,-0.0067909377018471025,0.019766711840866102,0.012787712954445864
EDN2,0.1437667345470733,-0.01984248496779181,,-0.01731966472190375,,,-0.026193650916735214,,,,,,,
C1QA,-0.04379187374805033,-0.04162692882138417,-0.11176605569865768,-0.05763853249879086,-0.017512139893648675,-0.21389648587666843,-0.05369393827367294,-0.06769287317434822,0.05507907191778718,-0.07273079053928522,0.0013386540767361984,-0.08028494242791964,0.0011087348901908062,0.027550333587616563
UTS2B,-0.0015155209635232605,-0.01654810289704337,-0.05095087825099919,-0.012328566084821505,0.019058448743750653,,,0.31217876052767213,,,,,,
COL9A3,0.02404402840417432,0.002931948077166646,-0.12032897521083225,0.0023079576118843963,0.012788545360820443,-0.10249841453313387,-0.13028728930982322,-0.1113088683254431,0.02549438960821629,0.04131301010656351,0.16711142108233554,0.06447958630461084,0.03365578289745718,-0.06958371437240835
DLK1,,-0.013477768631929291,-0.030153821388522517,0.00486225033173519,,,,,,,,,,0.1178705763669038
HGF,0.019059004210468175,0.007299082621373704,0.04581681155902752,-0.04357969037684326,0.0026994548644087507,-0.005636409925075304,0.03007434451215006,-0.04978028712362721,-0.0007467304987270518,0.029894125317281153,-0.03930117305023798,0.030420861157962137,-0.030568287762358166,0.010979862350173926
P4HB,-0.029669567615424757,-0.06904550462542723,-0.08307646221798547,-0.01321781823216324,-0.015105342308943889,-0.0456698856572289,-0.030418273563839873,-0.0027932434632143314,0.11878749164507649,-0.27718016505696746,-0.31136607829050694,-0.0716984538730597,0.05820123801707805,-0.08174968770111984
ADCYAP1,0.00549944604067597,0.0005812186556097172,0.05989815217783771,0.0005983587697912337,0.17195622216833215,0.1831285541614292,-0.00989384361993844,0.05087878933276013,-0.015912605801391054,0.036459215057426414,0.019640894530405306,0.037765174503517046,,0.05478817910564095
GREM1,-0.014626185994322,0.057718326524012285,-0.042299438569994165,-0.010178719219260892,-0.024825512559829444,-0.15467065757374338,-0.0004426993867033894,-0.05054311507629538,0.011782888124327541,0.0004393100963786151,-0.04932632639578969,-0.017633461871896246,-0.022147738112096135,0.07425776717452302
EGF,-0.009673458649291769,-0.005723674025057963,0.0003119536572799651,-0.022496560105464972,-0.030225302628285756,-0.04938723922396514,0.0430999764939594,-0.012395103708423073,-0.04547074367296435,0.018756323661261072,0.04853231416579503,-0.04966538547042885,,-0.06746699757680243
VEGFB,-0.06483989261822563,0.008915953385286592,-0.04573932998743136,0.015742587571827667,0.007630539183099017,-0.03460832355911863,-0.0719287293782603,0.014505301291693641,0.0007426914456558661,-0.07789877098676616,-0.11543230904927317,-0.004393538681546323,-0.058689936040919016,-0.02012582883373806
FARP2,-0.015157733449922222,-0.014635454243626137,0.030382241712601732,-0.018918099149732946,0.020651738641080355,-0.008391764799155491,-0.03547968250370763,0.010492302585678896,0.10771009824962191,0.10395856508223073,0.1632863794056691,-0.07058170827631373,-0.0811583266933618,0.03465694395742679
BMP3,,,0.07526584723685945,,-0.02541464283827683,-0.03769896581929342,,,,,,,,
IHH,,,,,-0.03540696099803941,,,,,-0.006058228120357239,0.03055230411174356,0.05878919979351037,,
LAMA2,-0.0004570912182928801,0.004286191730555332,-0.045188331488211476,0.017225760938280977,0.05171469903299561,-0.010748223505543945,0.002459803275976763,-0.006648662438855996,-0.015418292937618075,0.07908312579630586,0.09356500921420154,-0.0649828240490314,0.06173154996152777,-0.0268161085657983
SERPINC1,,,,0.007447859869466417,,,,,,,0.05804313218441295,0.002182091455915185,,
NRG1,0.020689327135288822,-0.0305173859781583,0.0679806258289962,-0.04051026987444618,-0.03734508017554608,0.2084026763587628,0.041186426473653115,-0.0687655741163183,-0.0012464708100233901,0.009355119370771553,0.003588224900798328,-0.03909093968757391,,-0.04122039316644029
SPINK1,-0.05139785929951109,0.0007195464926438474,,,,,-0.016494864448454036,,0.029347478425289484,-0.07432648515737568,-0.1295754210902746,-0.03879293429322568,,-0.03789495954925339
EFEMP2,-0.030565745047505092,-0.029332777454238044,-0.060644612699288704,0.009436223818169633,0.010515475083317996,-0.06465765490269744,-0.0796014396945722,0.06125826779029662,0.011170238351565808,-0.12868460778349783,-0.17138152382938499,-0.09653609275502528,-0.002617921697883506,-0.003640562884901357
SELPLG,-0.011578387513526368,-0.03851409645752014,-0.007246951849358413,-0.04101507464477288,-0.02417917781249368,-0.0649431773405765,0.02618116681275527,0.0018622757735331627,0.03971002370331933,0.06463119640246597,0.1291594872893369,0.014161172354299567,0.08534119096795213,0.11872357395091558
GDF6,-0.03413885326653997,,-0.0005773860608631217,,,,,,,0.017402280624729954,0.010384709509351551,0.11915622668511909,,
HLA-E,-0.05892409176473257,-0.048142158147547125,-0.09142591399475312,-0.06360320160547862,-0.03575083672104746,-0.20284005030952412,-0.09059503009468058,0.03401153926891021,0.07237392817651397,-0.10594147377237655,-0.1021064516074871,-0.09469460883518674,0.039153967814843156,0.0229374459403738
PTN,0.07213595273817705,-0.04585810467741017,-0.1265008876000244,-0.019402741169378568,0.05022570644041063,-0.03112807782150767,-0.18697237248769694,-0.12916316798985045,0.035625232880010585,-0.047111195601029755,-0.03576690183391573,-0.002142973979662802,-0.08691210122187704,-0.07035722737968096
CD274,-0.05141645567857392,-0.003320114730909465,0.05534825760178791,-0.05688525556835209,-0.029447675909172112,0.10815463410867969,-0.027146278426905673,-0.007815025805918944,-0.06066690578407435,0.012978204738817396,-0.04929588218808394,0.01919647479510946,0.04518362605079689,-0.004067531551925761
FGF10,,,,,-0.016907052845074464,,,,,,,,,
CD14,0.0023748319124719582,-0.08313240141350542,-0.1169691694701992,0.0337353229785593,-0.006595434492702562,-0.20829749566135117,-0.12459965476955934,-0.06171382654354022,0.016447487799513005,-0.10979815054868212,-0.045915143997786505,-0.06973499009972439,-0.0475048480497506,-0.04766458458772163
SFTPD,0.0026324769046828715,0.004467722378181502,0.04590974475628308,0.07806585858717878,0.03734307844716011,,-0.0278895216549545,-0.005544998520850887,0.03874463223254227,0.09718810860744637,0.13191738276746384,0.004674132374632831,-0.0303675243915229,0.0294355835246013
SLIT1,0.012200585955839895,-0.003660421192619749,0.026574138082919356,-0.005616810742739448,0.11930945725930542,0.2200158847737823,0.050495444300614915,-0.031521977729593566,0.08230647709313317,-0.008058750782154015,0.03534639243188389,0.08764657129931112,0.10922516088675947,0.04810298696763258
LPA,,,0.08227352202487415,,,,,,,,,,,
CNTF,,0.03384756141111635,,-0.011243783148761307,-0.012872407698964155,-0.060291416764478606,-0.019152297859572367,,,,,0.012867195138611166,,
BST1,0.03316738717051842,-0.029086127598980244,-0.015161538362067113,0.024279343273258074,-0.026206918542688206,0.0023955377858814395,-0.03987179512258329,0.020535979051265484,0.011139656932068368,0.02585564686335972,0.05803517451745797,0.020112552312631274,-0.011936732293013804,-0.019858786703118598
AGTRAP,-0.02653264862493094,-0.01559231114275839,-0.026122342879804205,-0.05314362184728381,-0.04408033802108644,-0.10407478942476313,-0.06369989223898502,0.061142362336896655,0.07623884606401335,-0.09277784777941557,-0.06022351943083255,-0.018494100584345967,0.08262116576143241,-0.03783458134807997
LAMC1,-0.02716533740892524,-0.06658657997920525,-0.07023213497225202,-0.014626624112081254,0.009094929631947036,-0.017782038671461473,-0.0657550143758985,-0.03401301374858253,0.09494254276153646,-0.0885640800654343,-0.15495158983048402,-0.07717058118496599,-0.054872029235935794,-0.052787263912616914
COL6A3,-0.0136839003240196,-0.043766806041637935,-0.04071401170839102,-0.011049859954244644,-0.002539485509571412,-0.05503253459654341,-0.038044638391655276,-0.07851987075279127,-0.02599138785220739,-0.05517277295687307,-0.08811448624481136,-0.06796924683695327,-0.0637904384581945,-0.0629559113831371
FN1,-0.035295910280316534,-0.07707667246570706,-0.09282839956142189,-0.005093331043796077,-0.04374298552907927,-0.10039576093369876,-0.03014944701017082,-0.07678529783193262,0.047862689986946594,-0.21309944504992473,-0.22232363881811049,-0.10593568404195565,0.02784323324133091,-0.052594935070656976
MIF,-0.04134282706960083,0.006493716726472204,-0.05012912598408806,-0.055100654680592935,0.040417072427702275,0.06200292023547181,0.025798532408710516,0.01161570881113692,0.043899935166721596,-0.08685837907864156,-0.1239252305035263,0.07147448185308458,-0.06830796884529303,-0.052210096212730185
JAG1,0.015986498601869504,-0.07809666139961415,-0.0980789349173068,-0.036105173372374295,0.019944665045147778,-0.03451108740300854,-0.16418961342127808,-0.09849469672431423,0.01862002524923497,0.02409713555440285,-0.045700875147993446,0.016142467141113153,-0.019655238313339082,-0.011447052508088843
NID2,-0.005443860828054966,-0.00857503818053344,-0.09972032805891218,-0.029596781987213053,0.003658243396669095,-0.07666458456321802,-0.03450888862627215,-0.048800145226598854,0.10464569445083524,0.002939544253718756,0.11005662524836284,-0.02381233413770098,0.009218916081556304,-0.0320073194728866
EFNB1,0.0188615016800752,-0.03153761129078353,-0.03183066593511487,0.111381229209955,0.0014356984995233795,0.007456464422542501,-0.07916000438153953,-0.014295451753352489,0.0829198572090088,0.03752269145293599,-0.008682679083364273,-0.017896587087970005,-0.07047277966473317,-0.05012393937971355
COL4A2,0.00044726337324109405,-0.13003038341351889,-0.11201235862492316,0.036993791532505135,-0.06054589352633492,-0.05469068919721132,-0.04636017734527104,-0.06468350512879617,0.012868680398008573,0.006699465536784037,-0.022680170335593854,-0.05654892483889445,-0.027463953542004826,-0.007787209231381339
SPP1,-0.018784616425064495,-0.07774817765123736,-0.15807359446743996,-0.01960408185099007,-0.07065701757932268,-0.23306337110496275,-0.1834680277367536,-0.019185467503552704,-0.020890285429615567,-0.2332848033812947,-0.26798479403321857,-0.07527361942851009,-0.04011356055269512,-0.06003400576536507
PODXL2,-0.04731400465960898,0.07327640825954333,-0.023169947011806833,-0.02304767085812511,-0.006572393491489383,0.0845196180811008,0.09420685485943826,-0.08648583798508837,-0.002205553884099051,0.13388369858510377,0.15117423312376266,0.06732394116492896,0.012471149121642287,0.0523146072913963
IFNE,,,,,0.016297912639983824,,,,,,,,,
FGF9,0.010629915598513498,0.08833369312531164,0.05747257384724777,0.02585215693817892,0.012290079130702647,0.14520104385877214,0.07261505804986146,,,0.07962336955684766,0.19093100407134295,0.06556718413732918,,0.07730989480413288
ITIH2,-0.001854112743198103,0.05472778789321591,0.011254203445330424,,0.034904912504203106,0.03219290165790532,-0.0008892154554251481,-0.061784673374609335,-0.031171167591018033,0.08341521252585636,0.09381046056090804,-0.02544704623101017,-0.02656893341953194,-0.028742697439853377
ADAM10,0.04441921573762953,-0.024273849922567668,-0.038189591414012895,-0.016814293737155643,0.02433698448978484,-0.10067454811380915,-0.09222122093085557,-0.04233114783648536,0.011132824224923708,-0.03542434897374605,-0.0010102658655360894,-0.05696235200137752,0.10941162910669572,0.004378532574086449
CFH,-0.03346854858909122,-0.02270122403109594,-0.04807536712225215,0.042898828217080756,-0.0025115864163286115,-0.03943043808556132,-0.05495671169057497,0.0009135651145964938,0.023902767324937842,0.04423447204101913,0.17850781985831335,-0.013156285845302087,-0.017128002616140354,-0.007232620913897087
COL4A5,0.04261025499581075,-0.04162045501465793,-0.022102334860073073,0.01119792802464714,-0.030501788053602853,-0.14782084486773472,-0.02851010994167379,0.017612931723139113,0.016157786968968132,0.09456979224379332,0.15191289555644466,-0.011695977437966975,-0.020438756946996737,0.048054012266295194
LTBP3,-0.008193125054497935,0.01579746677424973,-0.004327269222459827,-0.0018134343396055484,-0.02566959740507719,-0.02148287888364186,-0.07207229818819157,0.03337068186017895,0.028008921957547672,-0.07544369387166994,-0.13196485776978073,-0.10585475147003734,-0.095521189261761,-0.008884476730483423
GNB3,0.012201646828593907,-0.02764256581821182,-0.026436449348716903,-0.009745912011117611,0.04247838639802652,0.16716627054956576,-0.026164522853137803,-0.033212541548904025,0.029360083589703326,0.021658286014019926,0.041433617306055444,0.07222028851084775,,0.059611458664470846
COL6A2,-0.006055634015325278,0.0023159354331574265,-0.04078942458378011,-0.007136153859406616,-0.09785233035945974,-0.10672977823757136,0.014731243255468943,0.020031377688561388,0.04297449053940146,-0.17973851161437965,-0.23644237581511188,-0.07466442046461559,-0.0031586165510889136,-0.0571535522646858
PLG,,,,,,,-0.07723489040112012,,,,,,,
GDF9,0.04515077082961205,0.012440967127124603,0.017736871896502786,-0.019733688050376435,0.0006316666460915232,,-0.058010703264618234,-0.07141043352569161,0.03533959886859967,-0.03150196410008614,0.01556408552622845,0.12140988671825062,,0.12942698288902266
NCAM1,0.05079566973132639,-0.03457439951988319,-0.0030503326479214593,0.011589246544523887,0.08737142762350329,-0.07165176005965443,-0.015339520234077144,0.0666223444617981,-0.025738976158018116,0.12013344394755592,0.14962464289548927,0.06975958718300551,0.05100470580675425,0.15479073248053596
APOC2,0.015318011165431808,0.012413065422419238,-0.05439800812919566,-0.008819311460947282,0.04590892945889583,-0.1583689501598888,-0.05594532606278148,-0.11378305425619106,0.020590505571049193,0.035390783753904746,0.18289786216989465,0.019387040222299153,-0.053060591722521415,0.041379326615948814
BST2,-0.03128489184794152,-0.016922918252762747,-0.05561214983582274,-0.020899472103985545,-0.026914420032837047,-0.061499313305651025,-0.14211248937943,0.11246931875831723,0.02626287960359658,-0.007057909264093719,0.06107001912902344,0.016287311125638616,-0.0014637020869587478,-0.02060868621653299
COL5A1,-0.04967690808320458,0.035165313620337174,-0.023219161903867448,0.030507131083278773,0.0267677538386601,-0.059675904818566265,-0.05981845027120872,-0.04845702417267086,0.1222108488891806,-0.20082351816217342,-0.18673601945841675,-0.07995300161194235,0.0008910948407554963,-0.01432169335739801
CALM3,0.04083591356101068,0.08751134609763359,0.16087278718127776,0.015302277329111168,0.13076634760393369,0.22167172926776235,0.19864438426342196,0.006386394918012595,0.08659786436130734,0.2673696621351094,0.2801273937612507,0.06699353141763191,0.06965218967024776,0.17328037184175568
THBS2,-0.01995001273383847,-0.047678195588567666,-0.04774226504379068,0.006289040084464458,0.040022469308929574,-0.11078009239500071,-0.17149361960355267,0.08187722578617732,0.018118467398258287,-0.01126001302294042,-0.016361380128297614,-0.07992176894523202,0.024548538732424376,-0.04685793732674931
SERPINE2,-0.008375379890475295,-0.01027034591349377,-0.013169415695361359,0.00990046363526828,-0.002070049894816003,0.04262187141868865,0.022092811816448593,0.025380692868357802,-0.014849850647732707,-0.1028833211861989,-0.08883045187851793,-0.04487395480595229,-0.025036090587409254,-0.011884573288992126
EFNB2,-0.016373726259845678,0.008235525698099466,-0.010251846736580077,0.0487917939608549,-0.034674927962137995,0.07395238195994054,0.01271752681016473,-0.10144297601350033,0.14907289059967693,-0.07345759017578042,-0.022226450940912697,-0.0012851356052389967,0.02580764165060634,-0.06416423708113761
PROK1,-0.005826814196612165,-0.01654810516822221,0.05864707042986476,-0.01816451704247081,,,,,,0.05488614801011905,0.09910928895638937,0.00613622447867279,,0.05830093032886227
LACRT,,,,,-0.0351278454289589,,,,,,,,,
MMP9,0.035444713765225615,-0.06730318252385771,-0.08964208056337106,0.055556072176457416,,0.034214197745974936,0.013836679163003839,-0.014110514954048293,0.04869257449155891,-0.10152393499542334,-0.10172821580501244,-0.032388387939384644,,-0.020277926892591294
DMP1,0.015124207698360065,,,,,,,,,,,,,-0.03072673930369753
NPPA,0.021870042320026914,0.01105280347890013,-0.006316664657738934,-0.02033876041747691,0.024203712357905943,-0.001538243047425776,0.025897499637798218,-0.038710218608312995,-0.059376745949963186,0.05797486065933995,0.10156565800255225,0.0636217376463619,0.02212234218346726,0.06689680439310403
APOB,,-0.021783095043742758,,0.039920242346678445,-0.02591981157249243,,,,0.000763278688914612,,,,,-0.008159792898429052
C4B,,,,-0.014771261590042783,,,-0.016399817158355125,,,,,0.027225192792869578,-0.016128941750860465,
NTNG2,0.02032768216405947,-0.015615438843944982,0.017723505069379246,-0.001561264837436917,0.02189724855476091,0.13132048046404007,-0.017462586888074217,0.01532545966824187,0.03112794799154689,-0.03213738098646934,0.020775982437985476,0.00010535406361747531,-0.02942883694774014,0.018326560416908718
LAMA1,0.014837943677538828,0.11230705262893619,-0.06685252983123861,0.015117591513761866,-0.03015613139286791,-0.01329456681464838,0.08085214837398516,0.02112772649242672,0.06389502662116026,0.020726363378321216,0.11509725671205728,-0.08037524265369571,,-0.020962008235439575
UCN,-0.03657881759097324,-0.031262360695097226,-0.009463524580787315,0.0029120007630818634,-0.029120044079201355,0.0005781970237228313,-0.017126703408195457,-0.012980857896478582,-0.03678255281027816,0.05773079028758634,0.052748811470840595,0.004362703956235602,0.03538061928872615,0.012570502820570165
ARTN,-0.014466393999594337,0.06348636432290143,-0.017116552163867926,-0.01877547157741782,,0.11229185559735763,-0.019152299191541843,0.07048123526459611,0.010188682166661432,-0.019017321759103256,0.08408217241666675,0.04354518824152765,,-0.030075444034003314
PDGFD,0.01401959368479906,0.06295962606666429,0.011370155089143009,-0.023892080168679858,0.00679871696541755,-0.029699307067636654,-0.0529647367147373,0.014051324699680557,-0.0028345904071558252,0.07143173155980527,0.13051332931214243,0.01946237326479731,-0.031253360819882545,-0.059417887755063965
EDN1,-0.0001118743453850498,0.021971132501871375,-0.019251433360094883,-0.01774388985270269,-0.018351897563964388,-0.028400387622684063,-0.0498994981112467,-0.08507373487729236,0.07987779192233486,0.0029758280051901754,0.03378309431533539,-0.07035504650594704,0.022986923768497685,0.0761550578937362
ARPC5,-0.008375987554552867,-0.042162221651919414,0.04149471499665598,-0.01576999452809221,-0.027666536592465443,-0.14170136477144085,-0.14500337093530155,-0.027402394644257415,0.14070380753505107,-0.003249737732749611,-0.04334772246010639,-0.006950881313398197,-0.03674399045684939,-0.0670512367136995
GSTO1,0.0070687524151892235,-0.003159821191863449,0.10880359470596865,0.04854413373775578,0.06980352521692142,-0.05505131571998042,0.08767026953795558,-0.04535787695882571,-0.008626053649497005,-0.038078497179857465,-0.06970985478611234,-0.07656529626587724,-0.0372228337405762,-0.009222550906866854
PROK2,,,,,-0.027739977715226998,,,,,-0.03917811565782997,-0.016393984145362233,,,
SYK,0.025053956011223556,-0.001749566810972999,-0.010433362309576307,-0.00780915247344173,-0.019696158781894933,-0.11062251874972694,-0.057239619549380304,-0.029377415522219064,0.09538365919804867,0.022205370769499112,0.03780443623437718,-0.017382912338239395,-0.024813208295891995,0.009407854438876961
ST6GAL1,0.048746503807985675,-0.042638684542961866,0.020808116062630624,0.012079380313743199,0.040064182296905136,-0.08809267057079634,0.04951431841945197,0.01642948554476536,0.04658984166729957,0.1886076251342316,0.2604240758727513,0.06471609775761869,0.11492199006840748,0.03516186038364627
WNT3,0.0068148796939783065,0.10302032769603654,0.012921727761219961,0.015351832543739327,0.03213755756483437,0.20650542847575631,0.08190353336159834,-0.031651668186403505,-0.03288528794885464,0.09611162246989251,0.13733431750532238,-0.011867723926073008,-0.03211809311400892,0.016661339357821027
HSP90B1,0.036798655868258597,-0.03151983182201797,-0.09766462840293173,0.030862065756905938,-0.04927417360933223,-0.07920767057514999,-0.16764439484821286,0.03615427787262775,0.03350864172078897,-0.2630017207519691,-0.2709684018427689,-0.05727448132727426,-0.1276575425935909,-0.03779570205213052
ZP3,-0.003381260577567159,-0.0011206841815718455,-0.02400405121561626,0.025679059112113663,-0.02591981387925415,0.04284034285030854,-0.03297702194914101,-0.0199609485964315,0.03967441093809781,0.05544933161413629,0.0043948937393320925,-0.026101966993767954,-0.03337919457928962,-0.011853508297987654
ANGPT4,-0.023517805749299948,,,,,,,,,,,,,
NRG2,-0.03500865995112516,-0.03170969631255257,-0.03910057234043623,-0.0353586590184674,0.005498117140831823,0.13959307032880192,0.01661865093186334,0.015441416665272411,-0.04297357070921194,-0.021446749760689738,0.02664035919348146,0.01589423844333587,0.07948556665567018,-0.06007022149776723
MELTF,-0.025664509336249336,-0.03788437839238332,-0.018775628127105936,0.05162179941904017,0.028016279202350784,0.00033388920951755844,-0.025133599412376112,0.0019809032881026372,0.02851935558493743,-0.03277560235129357,0.041295022037822274,0.001436359812771979,-0.04555841991386764,-0.0018742000653787245
NLGN1,0.024863765734578804,-0.015829241963634073,0.01657625634563143,-0.015807356016099623,0.006062171981876683,0.05887203118013709,-0.048247054005474826,-0.038869962351867654,0.012849055963191828,0.1101898388628121,0.0778193000632598,0.05393761247918864,-0.03165645566706004,0.06558524632442211
SLIT3,-0.020219718938505642,-0.018930704846717345,0.053406173980281295,0.0024685104484391874,-0.007584520414359106,0.07789769670601845,0.12639593587864906,-0.041566720258623,0.07331874640432484,0.05044461442494467,0.08791347868467005,7.789376267172071e-05,0.18540494787834813,0.04679948344122701
CCL8,0.02594677795896811,0.03127666894343845,-0.05347614211394304,-0.03230790197621696,-0.023389443207462248,0.012789560033464622,-0.01787043554582614,0.005478989469643703,-0.03434264441535296,-0.02837834451328986,-0.05056925625165799,0.020246263275686748,-0.03168825706771674,-0.06431550841731286
S100A4,-0.02716135282855623,-0.02920542805234776,-0.06367307624299577,-0.009825649996706069,-0.03517205598725915,-0.08996527677267006,-0.06454356325678241,0.011816125015681644,0.04428224055297768,-0.04538882918907579,-0.08033390578181977,-0.09133093992360371,0.015760000069152517,-0.14146563169922086
TNFSF13B,-0.04258311634772337,-0.020776684183969857,-0.04523881647402549,0.00034140576112650034,-0.027825265178520305,-0.1358932717930798,-0.040934905524490396,-0.04715658897346015,0.07035227491463837,0.0586947077349796,0.07728757994684132,-0.06267143520302626,-0.029075888993502275,-0.030243466998344785
HSPG2,0.0015456900105813539,-0.06330709785015232,-0.09999018693766706,-0.011640162374399828,-0.007937377541767671,-0.02820364258879542,-0.008007841743409705,0.01908003249354763,0.07056256492684364,-0.015672774488360946,0.01446444488214487,-0.035748890452740906,-0.039170598112445255,0.003364720794464729
FAM3C,0.005796497331243558,-0.030788091895033058,0.0777968965954092,-0.06328337504100806,0.043650316405207654,0.20467290261437254,0.035460532977946636,-0.004476824936940807,0.02209851986281132,0.019099473143756974,0.035431226132873105,0.061984239296921734,0.0421791212465814,0.07729360200575668
FLT3LG,-0.0035504841666594913,0.010460159874066993,-0.03336828224418817,-0.03658114516072823,0.056559067482144336,-0.024612322414582607,-0.06896723456108995,0.03339197805246629,0.0328870071035947,0.06516792171885033,0.08545494877345093,0.0634807738221829,0.04763749612145181,0.019153613112518127
A2M,-0.00031012408917011633,-0.040502074705143755,-0.11242237430279318,-0.028396142985766575,-0.038653147605625056,-0.17987702214984988,0.07053379481696058,-0.03743161982837862,0.06652701392627106,-0.07720004364142088,-0.007537929670136762,-0.08936477286412957,-0.010073664656895942,-0.003375847535374329
VCL,0.006051987661771685,-0.029668101003463093,0.017667933659109757,-0.020135327059416144,-0.020219978115194284,-0.03642966141875308,-0.04678463309261806,0.002976890764553897,-0.01000981075307218,-0.07178081142707365,-0.11487786255764444,-0.062640657141556,0.11612822324042618,-0.03627712221717226
FGF2,-0.04036807169632888,-0.03935003527425586,-0.03537791643812706,0.02880442315057497,-0.009318119290991316,0.07196769382297008,-0.058485951013298405,0.012292650784155703,0.06571965265117226,-0.02680363963100273,0.021473248770383608,0.04136989043619533,-0.0013630509898413209,-0.01547899604469557
AGRP,,-0.015087428022635909,-0.026476671485214404,-0.013328943052241422,,-0.03384869717604398,,-0.03490649134398905,-0.008169241135282753,-0.008773528145038161,-0.011458474801597167,-0.0166286115978986,,-0.008897149133232583
CNTN3,0.034053972505225905,0.03708856544082732,0.07284573281050281,0.054844520914967,-0.03119159101386503,0.19676369778772496,0.1455283054697046,-0.049008405639935984,,0.15414139283082773,0.22129933511654257,0.07364319681907673,-0.031688231621759995,0.0558400410666556
