,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF13,0.03564429959021462,0.010880625760270471,-0.024440889875627026,-0.033650494474548584,0.06756434082521659,-0.1683726941634668,-0.008678123554210892,-0.048835748638679635,-0.0023946454372866834,-0.024485981785527536,,,0.06576880444955939,0.081637652196017,0.028189608155776494,0.07301421403953078,0.03972098555998207,-0.038324373071503555
SEMA4A,0.0615882169021564,0.04747733826188491,0.04027878184585581,0.01222978067860746,-0.027386871706998828,-0.0844285452579742,-0.03702629090645211,-0.05262962402909377,0.022286706382155696,0.07185387438055242,0.07748916088007124,0.0301789294153781,0.04001456553072262,0.052221623330477675,-0.05588075383433665,0.015405121646041629,0.04788103748919828,-0.048711734530578824
EFNA4,-0.014105145125001842,0.0967446320228188,-0.038634462216580005,-0.013081545584978775,0.011893296417820458,0.1217989870295136,-0.009459335072537033,-0.036478942349032865,0.019157871062863,0.04792088984023029,0.07459748560101831,0.04802251498686555,-0.008790600757877326,0.011459882888245123,0.04906833059031851,-0.03335726335460033,-0.005014368750683917,0.0329567648228996
HSPA8,0.027876391912003147,0.01267335664529169,-0.014814636789357214,-0.027852023295090345,0.12493573610221757,-0.06447148184320718,0.048760361006506575,0.026004489653281004,0.003905585468779166,0.06588885915551408,0.043530471772448606,0.14571049598226626,0.03293805057503682,0.07355073704139756,0.01695531006282093,-0.017024528231294127,0.027663823249201545,-0.11415592742422533
NPB,-0.00046272441586675534,-0.023146814180528132,0.0277375955891597,-0.022969900626907753,,,0.04953999344208279,0.06708040609225177,0.061162595231612944,-0.01531706412699855,-0.02253585941756395,0.0056810276064883,-0.03280486108837551,0.011473218447646039,0.15736174873547543,0.0485099728421989,0.02251191468230312,0.05747998677452514
ULBP1,-0.034907161996914265,-0.03316127603504674,-0.02612745738345714,,-0.011892877197813815,-0.0444601209447091,-0.017179815059040995,,-0.019380002822475952,,-0.03125774538129688,,-0.04393802727156922,0.0017398606069456853,,-0.029809471318825307,-0.00901496670355895,0.04724029914229461
SEMA3E,-0.04957961432746395,0.06278328367254474,0.0010773585622117846,0.07255166159212403,0.0009113881060824587,-0.014919525066799603,-0.03882970575094123,-0.021668596640400665,0.05647599497502613,0.05897888803239977,0.1030878095644992,0.030895954679842404,0.1614571212680085,0.09458591817819541,0.037589848985474156,-0.004633995637516327,0.03901834575523681,0.02694059813449892
FGF3,,,,,,,,,,,,,0.09479817024603786,0.04726578787928652,,0.018739526771026003,,
ADAM9,0.04505951282916627,0.1057646647076682,-0.006294983176565461,-0.02196462651158796,0.013042151038618596,0.22244920521513128,-0.025971770259771737,0.006237999886230653,0.05753687453227477,0.055390460126869316,-0.009359756899186762,0.056265253202607474,-0.05547235400767716,-0.011523909098571396,0.036870377199737535,0.015255138910804496,0.03133443658594233,0.06382290271245111
ASIP,0.0014049081027754978,,,-0.025161818549745942,0.09164800180156744,,0.020749734688011206,-0.022488508568380635,-0.024880520388627557,0.054149702645243145,0.07762658204253502,0.022132630793166803,-0.000301222019808698,0.044023432491487456,0.01493184285617992,0.014777950088362848,0.04389450872917512,0.07514840631735403
IBSP,-0.0054944351037834235,0.12775935098276134,,-0.013376974090850884,0.059628513583126895,0.0708756315828261,,0.06084984396415393,0.06442455647564935,0.16003694218363126,0.07239500032471327,0.06873203030767208,0.005746944847731068,0.04670944330968213,-0.027179077856371806,-0.0215002519247615,0.0046662970092686525,0.08156930470785219
MMP12,,0.08127723109233927,,,,,,,,,,,,,,-0.024991402387566107,,
FAT4,0.042443360620572336,0.0013446515273264716,-0.02245752871955213,-0.03622167314571553,-0.050534139637563744,0.028217484300661188,-0.022762580445543842,-0.0015808320957775323,-0.036943924731939644,0.026858201924328546,0.09395067366985109,0.06590009930462598,0.0693234354939941,0.06757426852165299,0.0005415419787153315,-0.006503918238386748,0.038654922155191444,0.026886710129824708
MDK,0.03761931110034125,0.12896215624862975,-0.07020022054089425,-0.05268215487087791,-0.004993178663369774,0.2964226011514297,-0.020130120343776398,0.05545463459009259,0.06760070538543522,0.04296849235922002,-0.028237799164267326,0.09327989196672085,0.057513586396542374,0.10648174230473853,0.02260222876790368,0.01108313248636765,0.011534530725567968,0.061429568962521636
BMP5,,,,,,,,,,-0.02754349245730573,,,0.13193879244662993,0.11088732373922884,,-0.0050161026850299405,0.03180082671583848,-0.00261701267739848
CAMP,,,-0.013004432657982777,,0.0622094130746659,,,,,,,,0.07090287072546642,0.008307402789375362,,-0.03659735926843641,-0.0007098560086142314,0.011821170345578204
HSPA1A,-0.06051351307280961,0.0001214196075219393,-0.006996313243196716,-0.05431254953084636,0.006804653496407939,0.14727317331900855,0.055524630345169024,0.042082311830516694,0.01977246988377942,0.015008703634446584,0.10673289878065394,0.06063451235075784,-0.07386839858712037,-0.1614789807280996,0.017823651049947913,0.0007893999235616076,-0.013031078636131684,-0.015855435255860806
SOST,-0.04055484634208469,-0.02652430329457545,,,,,,,0.004731064065317569,,0.019638886102932976,,,,,,,
SEMA3F,0.11553226198578512,0.10899312708383183,0.09251577402121186,0.061131113302068524,0.051029495765580996,0.11231435071139395,0.016759146079175707,-0.030270267472638165,0.04338030795070637,0.015096498278566094,0.010284054976957764,0.07128315292041965,0.0877911537845046,0.13005879376568022,-0.007597519592591456,-0.008562077648555929,0.04429683890949394,0.00727294682103421
ARF6,0.03507610409897471,0.07815774618754158,-0.02640517775133055,-0.04418505805123021,0.026137309983605948,0.06008372279824983,0.018709464182665166,0.015846822419113716,0.004009581118752024,0.051322370990333974,0.04420679597003914,0.03162888424401552,-0.03032312906801408,-0.0017317176166164099,0.07722389577308554,0.007035197891172264,-0.003734707141286785,0.07832532232299559
IL6,0.05387458378532679,0.05744873254351618,-0.017198611695305413,-0.04183996713453457,0.06835288080106887,0.13190247155441873,0.034524131360529856,0.08087106097615047,0.03069122086360367,-0.030917230892407298,-0.054422931974551905,,0.13346610651032786,0.053902238465958416,,0.03727907115608318,0.018145725782791024,0.09487572015446488
CALM1,0.056710556610925715,-0.006032931967439482,0.0761959718692321,-0.029143745606085743,0.06150043785043149,-0.2401358077176787,-0.024876136990180923,-0.016512565171762843,0.0028095898284747284,0.04883996214977633,-0.042397464956088066,0.04093831729627118,-0.008851452067811953,0.010251858808346994,0.06998164325257394,0.07211822472960937,0.07786453659204838,-0.11502663116633301
VIP,0.06222962091127108,0.10898994629555626,-0.0296218316752306,,0.004081750199539824,-0.09149066226806327,0.05830972203940185,-0.0055349389099072655,0.0413307917218825,0.10066986500864486,,,,,,,-0.021992901347613978,-0.04226835743563796
NMB,-0.01679015339722274,-0.02964671476687169,0.0008469984666722547,0.031412931016002905,0.019891878675436552,0.2514145773450198,0.013376060266751246,0.06751185927139396,-0.006643535241907771,0.015026600891013927,0.09872561514880342,0.12227370685419568,0.04553449666250153,0.023752390160467825,-0.05831453889285912,0.030308268644698877,0.0030647984133167845,0.06400657546190736
CCL26,-0.04969870128505559,0.04694434914423895,-0.013572454740540607,-0.02880093088593218,0.007859718909923617,0.14818105012152769,-0.010399904504854113,,0.023956500588044518,-0.011490367947963319,0.04852858364152869,0.041875115275100856,0.011438418905621946,0.004433973065117032,-0.05154072969372618,-0.04448773212627676,0.0632704855755932,0.08802084370705465
FBLN1,0.07335038453450028,0.1358120151799364,0.002666845931091448,0.07259290533670947,0.05464345477725947,0.10336275461857217,-0.04915730555632802,0.045281871295461074,0.04781337825019168,0.06551770058207669,0.03822858550320085,0.03675499769452339,0.06307070899398326,0.036595635380304074,-0.05178531322245457,0.03077063196381498,-0.029013975085678757,0.029343138469496148
SAA1,0.03106785631397893,0.04753747619086916,,-0.03219260781204648,-0.0018517657179960999,0.19684938058668602,0.07954085979065435,0.010303326723778407,,0.03470773979193442,-0.030787648775362855,0.06619103756758182,-0.04198083796454308,-0.05320307867795827,-0.04392487369297708,-0.016642889823089365,-0.02567749787543638,-0.07348671284673326
MICB,0.01261846666676592,0.060042081038494746,-0.003392434412997485,0.046438324921055235,-0.00885611031117444,0.1623799672887117,0.033053464675058083,0.020166604733884787,0.091855796534864,0.15268832345909003,-0.03844210157503332,-0.009059180748929163,0.08693859854361254,0.04397560684695057,-0.08405068949204478,-0.015392058490379851,0.08616511088978147,0.10268055742460967
MMP13,,-0.027816725595192493,,,,,,,-0.016547674013551467,0.14895160817034228,0.17921674072733926,0.09281176942883422,,,,,-0.019071159692463133,
F13A1,-0.039681872908205774,0.03622566708577471,0.016096572884556914,0.09166122500438614,-0.011600626082128394,0.07923303127048383,0.06645789605274867,0.05284691957129374,-0.014638042010359472,0.026101418552512197,,-0.04879440913357306,0.021018829331386883,-0.026651800712541935,-0.028056805405849535,0.010975628181475036,-0.03117447545978386,0.06628030898519016
CXCL11,-0.03848068152467871,0.01634066310681759,0.026289545104053312,,0.07273297464938355,0.18702124606649606,0.015579697588835498,-0.02720216863959091,-0.020316736501286053,,-0.028551678009002508,,,,,,0.02492517369652752,-0.040573551577439707
COL5A2,0.06998986295008294,0.15331681580089943,-0.035364795989138276,0.11307301369034026,0.0604608971094301,0.21565946483025233,-0.02654382005409995,0.12620576904701322,0.07215156889762446,0.12194193603847643,0.053947982533081966,0.1454997837456689,0.06087362006335604,0.01682649629667545,0.024777613618962264,-0.030496390898763395,-0.007540945402262326,-0.005284063244899117
EFNA5,0.022774184727581363,0.008238168017420389,-0.025506911861350352,-0.030678751873833128,0.029554650616472097,-0.09178248442311952,-0.034547454059897835,-0.0045477252564604335,0.04156085212895072,0.10308674037758349,-0.06133281778665086,-0.034417715263895,0.033321529586598335,-0.04995443093827147,0.008058131087935077,-0.03921042920840654,0.0026600804344407607,0.018119597840663363
AREG,0.046647380784610816,0.08928305641873102,0.07685144029718177,0.028894728035302734,0.07139188955287168,-0.0316328656148157,0.04744455735170933,0.016948605061740552,,,,,0.10327870236797632,0.09398033976624583,-0.05877904733762564,0.03202375432562431,0.035483792434161505,0.06063533031830196
EDIL3,0.10913332473307275,0.12966010421721005,0.011557872033114891,0.08114216233046,0.06162038420180997,-0.21764024188735853,0.0774146539234661,0.020446506687220627,0.015225774099554548,-0.049481517043069106,0.15006848487955207,-0.1987070335120482,0.06463515883838263,0.09894274060466081,0.00886166290936984,-0.005767207762650189,-0.015170195162763358,-0.09470113031650558
CD86,-0.047106367761178006,0.06625766782941965,0.02993789833595925,-0.01651518166045623,-0.02233424225652742,0.1262175226256337,0.02527431412545181,-0.0020550992992909565,-0.025853381694352598,0.0548134218249231,0.051157105922571534,0.01500669056754991,0.0019250165555763778,0.0665195258742204,0.07767605245340059,0.011922405166182024,0.03158440913806808,0.024415859651398867
AHSG,,,,,-0.0010837988918741802,,,,,0.06256354423408124,,,,0.0015794779369326536,,,,
WNT9B,-0.043283477358405535,,,,,,-0.01232856683365492,,,,,,,,,,,
HRAS,0.05830128483635434,0.022517806486929394,0.04842100523481827,0.06247358978751981,0.04176117784386459,-0.12185519155291374,0.0008913820102383102,0.05263632101616935,-0.0073060890687737185,0.014997071946062457,0.026156966278400823,0.010762506187363262,-0.08712661133227774,-0.0441829916960443,0.05259763781892955,-0.00398704984468831,0.019094987591829718,-0.03110234807638716
C1QTNF5,,,,,,,,,,,-0.038853101609584315,-0.004420577752734105,0.0042828911299076155,0.09028912337871985,-0.03374629457272434,-0.02933602826933944,0.05070630091113952,0.050115935782399965
RLN1,,-0.024219588793669967,,,,0.046362209258948676,,,,,,,0.017057680030216796,0.0024520753701682686,0.018475717772739656,,-0.01498797377608159,
COL4A1,0.06047453414882151,0.13807082216248595,0.010197317045018982,0.011786813357105727,0.043561923572700105,0.2615113676441974,-0.028362685337994117,0.031313299522494495,0.057582334925808984,0.13955118393197058,0.08696441822192427,0.15305734692904902,0.10336397370252923,0.10462439084635199,-0.005031082770986579,-0.014423541616570262,-0.02099932968653095,-0.012672562183191982
CCL3,-0.014938826186606104,0.04068597803526965,0.05805172204315968,-0.008323576322839303,-0.0325727336275762,0.1020001875863566,0.014466468019172927,0.035360804900251355,-0.013955186967799009,0.017592000799845887,-0.041095938507086816,-0.035116236161336876,-0.027947477454242347,0.03450102405692765,-0.05313588444739146,0.030466545263526785,0.0653881803787273,0.011514787806320597
BGN,0.03227783717835557,0.13173680844103014,0.00038713426561787353,0.08146326846145532,0.042332652218804036,0.1237892329543118,0.0025277548984979394,0.04084210960239152,0.0364794768624031,0.06782201523124085,0.020039753543916128,0.07074435490699166,0.06132922748852931,0.02487843677581948,0.008898902031610239,-0.002850984155226368,-0.02009125447786033,-0.009510007368424002
RETN,,0.018831646603509097,0.036941720499830605,-0.020565916416645933,0.004992588339483825,,,0.14596894693838197,,0.06492648258331944,-0.07817592300430144,,0.008084314013897186,0.07618568665323873,,-0.018631731415259385,0.0049584166971616255,0.052287895227749334
S100A9,-0.09111702506429908,0.06155523256948225,-0.08849990182183953,-0.042974210774803547,0.05707355123696274,0.2347243886478639,0.008143275506224495,0.0723615149801788,0.029045581511840054,0.035273826186195935,-0.03227967761523596,0.02068568181956567,-0.04015193523727126,-0.006302583727469138,-0.013393681017111615,0.03265508675893665,-0.07586534395534814,0.03484903720370147
HCRT,0.11030314655723215,,-0.0219486218767961,-0.021190653018519266,0.041643272075036285,0.07196368615185557,-0.01477727238263597,0.03723471132424077,-0.03149742625239942,0.014029430289586716,0.010643942440058693,0.1272365587045968,0.0028326512092480454,0.10398182357608873,0.07282529062109735,-0.03704565597631611,0.002834082052260815,0.08020182331254788
FADD,0.04457636040375153,0.05363549662138062,0.08112477610909154,0.03747997193030833,-0.023685851665707306,0.19119918005050623,-0.035258549428445016,0.03495117743310586,-0.006392316560337791,0.03314798021128373,0.11966094903751097,0.16517070541038345,0.18973391469038914,0.08261175009122325,0.03113365101880419,0.06375621257451781,0.020332834090454742,0.050194704022010234
ACTR2,0.02502002357390206,0.09814840343872148,0.002411264943247775,0.021693452354146308,0.036013652501588445,0.06529009406348135,-0.033574903408677796,0.013591039294037427,0.017296294672478008,0.03267990730472752,-0.027273257241684147,-0.08382937262430522,-0.03311299061459108,-0.03204719265536281,0.01881882410870641,-0.009964989562730796,-0.03141764577906534,-0.03634649753672896
BMP2,-0.0354298813304265,-0.03433640895843274,-0.019703828713642735,-0.050052849952323876,-0.0014775742301200872,0.14947147893537938,0.0705594673996659,-0.007750787239073432,0.03397734988028473,-0.02952844076585451,0.026301333390726964,0.03483211580046552,0.07993903455107665,0.06399364427163924,-0.03192424967618514,-0.035741541728172024,0.020625612634025115,-0.002567668266165332
PDYN,0.07185782448291061,0.011031156661135405,0.06397730440669988,0.021924914157048895,0.042381631011869786,-0.19323452250269982,-0.049877594178965194,0.06106201118041139,-0.036943920604234355,,,,-0.018551828788263384,0.007583253231748223,,-0.02196913618258458,,-0.05971734300557666
CD55,0.08463289283848087,0.04776153826007253,-0.042758301517577105,-0.029675759775292188,0.00973161361301663,0.0593692433624232,-0.0006906653675472911,0.04612767171876472,0.017471503967740578,0.058642495582102876,0.10261062139757933,0.06083144354393866,0.14173278410025475,0.06055278684633616,-0.006806266802851985,0.00960708958040072,0.032065297180328904,-0.020871329749085385
OSTN,,,,-0.022969902493074013,-0.03101718293185212,-0.04524770425026537,-0.022835834927591767,,,,,,,,-0.04257815059309303,,,0.04267954698181881
PDX1,,,,,,,-0.015818928235632558,,,,,,-0.04031482835617638,0.020906982483395224,,0.012096107003639866,,
CD6,,0.09134080840712415,-0.009783207231753972,,0.009126848221516907,0.050181798022494936,0.005520831161544877,0.04875275062065445,0.04087032391403566,-0.03737785786142382,0.012348993670426854,0.06291497750604196,0.05513619826443227,,0.05618151551389159,0.030242158065314755,-0.007252771813202671,-0.03636530445745142
IL16,0.06908643088386313,0.03342546394621555,-0.0011041669250508718,0.002195352721882115,0.030895426321988276,0.10762226845820337,-0.010654604416220478,-0.018427536505337887,0.02005901751851293,0.016390414275054242,-0.04868254553771528,0.09823152821373288,-0.0012012480169616081,0.10782924261603848,0.01111714382362737,0.03310483189661537,0.040958312038431734,0.0514997192353955
LAMA5,-0.0665011280386579,0.11787124587326565,0.0074414178120184435,-0.004134019384675538,0.005815441934517806,0.19786026264811954,-0.0005615860309844572,0.07338837074271036,0.03432949829365284,0.05781343694550571,0.00971439367013014,0.04337573848177435,-0.05014227570878868,-0.04140979980043005,0.038936816264429366,-0.024719171236798815,-0.00758230708656841,0.04485254171360524
RGMB,0.0543855524940427,0.009100832404099606,-0.07322739853411003,0.055295741142238154,0.012617378059373461,0.13119624013973513,0.038578768468573,-0.00766236292662684,0.012596521995092667,-0.01660862494887645,0.029362815637445645,0.08485932051806315,0.047933848158067956,-0.03096880174287449,0.044462579747373554,-0.02487736331248113,0.011768521376191622,-0.029216732924503552
INSL5,,,,,-0.013910906824125371,0.06706205613127929,0.01007006142410928,,,0.08258725547147473,0.056961471930950414,-0.007915940822768384,,,,,0.08891176819512522,
IL12A,0.011455889951310461,0.03882176349258713,-0.009851653140815701,,-0.04447025643963989,0.18725142243133425,0.09254631177566011,0.05122300706162375,-0.007454600648514349,-0.03636631881773162,0.07811622597791665,,0.07762478674407265,0.06042943041003527,0.0556845745345824,0.026569140723901322,-0.0007795389849829694,0.12325748857772721
S100A8,-0.06544818421715498,0.05170734002313903,0.0003958883281392039,0.04438156459279289,0.019059577033322703,0.23424064029756825,-0.0025024533350317094,0.09451855199701013,0.037576058831210526,0.04724419182006667,0.0451257434217128,0.013971998285679292,0.010425397933781003,0.06490415949851727,-0.018206981368655242,0.051388532030491325,-0.046592227402896313,0.056764641419026575
TAC3,0.0983606821391799,0.052196682216378645,0.046400759460478024,0.05137009508602202,0.05476775857328695,-0.11625218663561362,-0.03152972852156538,0.005375069713470421,0.013672152258665273,,,,0.0600511228273124,0.11390852897806833,,-0.023791657392584993,0.022853268387933855,-0.03753720533632609
TAC4,,0.13346877637941926,,0.10196756406642699,,0.09419340699594961,,,,,-0.053639025324549665,-0.05160167068020346,,,,,,
MFAP5,,0.015760789550831728,-0.014296303588160208,,,,,0.0012042339515885342,,-0.025193996850189207,0.05768554303126076,0.015316179446914763,0.017587912283304422,0.08541474043608809,0.01647468167758267,-0.007471727683530367,-0.0038571682121967808,0.020024665264392616
CXCL16,-0.002037874888082642,0.034072665511114965,-0.021098684781075988,-0.0219714392826433,-0.0317457758919266,0.19207544740626256,0.0019211137337113943,0.015087455752101192,-0.01332788308082604,-0.014523325481018605,0.11308990941364856,0.06254887021875462,0.011583156391860128,0.033011224486306785,0.022126131852259232,-0.018710270322707938,0.02129978339303849,0.01574982518094956
AGRN,0.08442412829637443,0.10508725151719828,-0.015313120395456329,0.07352195548464448,0.040135400137185466,0.24645880668319464,-0.06064089912264796,-0.036440079384860415,0.056387256077210415,0.12911814026235574,0.11226899003258636,0.15224539328146355,0.08167520589003734,0.1455444739717344,-0.009163312912381583,-0.08247291085971935,0.052273853122865796,0.03153370668113157
COL4A6,-0.05326084547551316,-0.011048563444512752,-0.0255305281244274,0.01932719916834902,0.03918745728416615,0.10156165618838342,-0.018970715416178067,,0.02028135614531527,-0.045909407492133736,0.1021784540749757,0.056096046328705344,0.03211577103997833,0.1591329328406601,0.04663560395172832,0.032209035613212915,0.030930217184226037,0.10822602118397022
FST,0.000619884402549332,0.03634796594616495,-0.00045430180617980526,-0.0031675120226838235,0.04037123394041209,-0.0054004819340633,0.006237454243735531,0.05540866081828547,,0.05410085095426482,-0.12003531415654778,0.05308889312681603,0.04107777547313278,0.12463081575774175,0.06889735106042827,0.02468335136796018,-0.007570465073293805,0.021728358245848046
MEGF10,0.03894009324259762,0.04278989651834997,0.011310810047523543,0.048038384241129106,-0.0028803622815164734,-0.006375814473791766,0.030775542710004003,-0.04997915457450628,0.028420275567695344,-0.03786685039495391,-0.05956354989727766,0.04895047626319954,0.09853736249207692,0.04255963246257033,0.019929309685685563,0.025197126110052953,0.04257881874470418,-0.006469997661340509
C1QB,-0.0022102868028918018,0.10952695493028379,-0.015283185953424578,0.12393655483064835,0.04591706694719497,0.2620935029870671,0.038329951072358995,0.05612858703695355,0.05278464744060966,-0.023669365405147594,0.15438496903211466,0.025391335530586142,0.11979397944935526,0.15089706400941455,0.040039055758049155,0.012503482472949919,0.026023952578834223,0.04539744046947429
HLA-B,0.03284900824043983,0.07853612992125615,0.029397254861910884,0.04440796107847354,-0.041720197814446046,0.28532813159847975,0.056163244613641986,0.06453370366415927,0.050437622906525224,0.0758180202168465,0.12380067918877109,0.0869665309608758,-0.012801744420105827,-0.03873893096613369,-0.002647464090194308,-0.016471119986871927,0.0010681289314978496,-0.01603824848830893
PDGFA,0.07625490529924452,0.034815663444129286,-0.017498410371433525,0.08382672768994975,0.044990261382196854,0.042454213906483323,-0.04501788659447006,-0.024234088508405298,-0.011061222506599742,0.02441925268332992,0.05476759797150759,0.042173629077856184,-0.03663991332809425,-0.10770682525643398,0.044557838468370956,-0.002490028189300496,0.018271579452676132,-0.014403267043886461
LAMA3,0.08170122021894399,-0.0174554054558814,0.10321728652546908,0.0328445606628795,-0.02485891699949037,-0.03665378239726526,0.07439224536602838,0.029935714075756462,-0.03361152948858814,,0.05746510548040598,0.011834887729196436,,0.00906585111168768,0.005696970498312706,-0.02902356513902243,-0.000621641773351594,-0.013673455472598187
DKK1,,0.031301006351787966,,,0.03330226863275919,0.00606272324018635,-0.019011779180325393,0.1507400429728834,,0.04723898171169979,0.09359967777079779,0.06486756146499838,0.03074337855834282,0.03012875877485107,-0.019471976024000304,0.027164314791037196,-0.014206314060831306,0.09852684925901975
INHBA,0.009437090665753912,0.0628379966794379,-0.012809740686662251,0.04097191250150673,0.020728678448173467,-0.12453347764997744,-0.00944562423784504,0.05756716246704482,-0.025076490194461325,-0.017035655146647007,-0.01652600483111221,0.007800583035655304,-0.02052687053829192,-0.030871821786949007,-0.04101045893185102,0.005167812329007307,0.03421030348857691,0.06549568069047532
LEP,,,,,,,,,,,,,,,,,-0.015216439333895512,
IL7,-0.018334600405443154,0.014109743456294484,-0.02487331601255474,,0.0023768284472540893,0.11758688351478988,0.05128971779184128,0.009810910795019731,-0.0052690517089600715,0.09018069222279902,0.16776996108716555,0.0060924755229800655,0.027344543827878754,0.04693162922580471,-0.023394278592738852,0.022048006216369383,0.033513483553442,0.09476911024293229
FABP5,-0.042916067131342994,0.05355389373384858,0.014628452159031018,-0.026390050209871393,0.0139562907542708,0.0855469743843457,0.02129074990806016,0.03716729445072303,0.006487272657474042,0.09386097523803225,0.03160415065596727,0.021205951535235374,0.11330292604507815,0.1352368921619646,0.0742660372411069,-0.017737704113767145,0.053922466095349605,0.10056499507158113
CCL4,-0.01782417960574246,0.05355354870611874,0.02448323305138703,-0.02896155737629025,0.012049409839649382,0.004628579363281015,0.025728227724342724,0.06905097264822625,-0.005988069873697435,0.03614070329073342,-0.014823809130386468,-0.028290414217111832,0.028568481820789565,-0.010494855743563843,0.041156590400380354,0.04948380202535425,0.018871127833377646,0.03034428439283572
FBN1,0.03683847160214537,0.1319550715694982,0.02171087631344472,0.021847465398972296,0.06919414272051269,0.1602419782545582,0.010219358806708267,-0.04825535505437731,0.027921196310328904,0.08149538636728353,0.06776679788582583,0.11397560000874941,0.08357182788448365,0.04083951899216421,0.0038922551393257465,-0.0018911878659985681,-0.027424538222693876,0.04278337168550864
TCTN1,0.013073737490220972,0.034714771395117056,0.006140509978354547,0.04596640925338475,0.00029380661972541896,0.2378626788867209,0.050177127941965535,0.0004858260206843189,0.03811877123686832,-0.0009668795823211675,-0.07286084153451271,0.1213416153357582,0.020725691443515014,0.09870270025745999,0.022832662173433146,0.018693640257012124,0.01825117415993784,0.05205425839250281
NCR3LG1,,,,,,,,,,,,,0.07743407611609222,0.03336495951098376,0.049897868516600864,-0.02476302202033842,,-0.023462892400712088
BMP7,0.0318858523710173,-0.042606042766851884,0.005918539012342751,0.003930330943392319,-0.05277586774380628,0.12202601407041713,0.019570261259643527,0.074727564731045,-0.0035959163864560995,0.002268486796567919,0.0059797095306579895,0.03210806384321221,-0.011826545260512206,-0.008594517484321001,0.10021533802070151,0.028764828657521342,0.05328954816679065,0.028159675725240817
NLGN2,0.038307236558631545,0.005017812934896737,0.002438823668949053,0.11136365728966383,-0.0014389068443351235,0.07014395216710621,-0.03739909129461541,-0.020023102222973873,0.02992029272560552,-0.0008964500954162004,-0.058346498742715726,0.0002604519783138362,0.09593420040904863,0.09357167686596701,0.020791750400725662,-0.03205519235082217,-0.02462709753399805,-0.03423890928195804
CCL25,,0.02060583342428205,,,,0.15837883678253778,,,-0.004705029906752698,-0.026559174834948355,,,0.05331725818261136,0.09529565697616271,,-0.022950097898711056,-0.02355911791087015,-0.02413553848896034
NPNT,0.10662552801870695,0.03025869905155758,0.041046128692647,-0.04468260779864641,0.008752767578916189,0.24967777157196921,-0.062171562768363255,0.01949115420131774,0.03288753817805608,-0.009542083956318914,-0.05016599998300649,0.005193249685609271,0.09093753385832053,0.11326452631749469,0.027565734379484626,0.03624991293686322,-0.012592597234476078,0.02246946007869719
KITLG,0.058213278506485916,0.09109829089207397,-0.026741427045585967,0.048149204491496275,0.013619839413706153,0.09553285689585651,0.015303780240754041,-0.04650910427630463,0.06765778136665196,0.05216451260579069,-0.04935484715689061,0.10940669698479459,0.012600486203798647,0.08632877659873356,0.040615160237135225,0.05054688710340218,0.033404821771504084,0.046041870396527
MADCAM1,0.017341006893739325,-0.019939261545820396,-0.02389615096858491,-0.013589579769721674,0.037432387237775755,-0.015811788236656587,-0.020703129885026466,-0.023409908585463667,0.03785126154815416,-0.030029563762042612,-0.008865633269358388,0.05966407989040879,0.03462971107496451,0.060204510855140836,-0.03129165022384369,-0.02674116033732654,0.02472165087465015,0.014375864629537001
F12,0.056010191146833255,0.026336146815181784,0.02663360830142924,0.04548814229620968,-0.011982600742671698,-0.059037007485784984,0.007587135246038333,0.005258916678889057,0.010651867916184426,0.013496306010642433,0.06701780808551197,-0.025272920705539038,-0.01770980695969182,0.06666338267074555,-0.027497733278904445,0.0459633086673491,0.048604085261310874,-0.007719121189670454
S100B,0.0746476084773586,0.005257100658980736,0.009215572310452138,0.06911723199548488,0.06484379279796906,0.10575519786417419,-0.0030594538204339354,-0.015953408078728082,-0.02008681769065933,-0.14830739695865777,-0.03522842917994919,-0.017540429465809023,0.1759558070053205,0.20640187438148966,0.04390965145227977,0.03708345081087261,0.09103605874834951,-0.014169366289627056
IL27,,0.08115480609121861,,,0.02020427053547557,,0.02843868102285689,,,-0.024485998988241366,,,,-0.0023102176443807014,,0.0339473468090682,-0.027127826241313935,0.08226977672899095
CD99,-0.004867055798938193,0.10759102342688798,-0.058948547778895216,-0.006829323926359248,-0.048047839856299505,0.3047496166245796,-0.009328563908195527,0.04533474101500272,0.03125802150694346,0.12423590109365504,0.01959675151413273,0.198167039931461,0.07279245837886489,0.15070318636163874,-0.03313590696940574,0.05980395882890915,0.0524783834469651,0.09968424394610315
PDGFB,0.048791137153274634,0.0937942848949595,-0.025373359851970652,0.13970586763320783,0.01523100695287098,0.022930628988919368,0.02233071952247377,-0.05027807330071202,0.03367895524976552,0.07287076818188107,0.1193561422032537,0.15653924418003137,0.08565417303250117,0.06297160516055166,0.0025534595283332245,0.03940364676776115,0.04358521237916368,-0.004346216417571721
CLEC2D,-0.027124869223987696,0.07576704274621586,0.045079580336674537,0.024879631646126686,0.005694621209314081,0.17612919273701405,0.010114029211772105,0.022788159042466588,0.062321050099888434,-0.04294412871326015,0.038727985727913077,0.05980272691987406,0.12009853338267347,0.1194239942362664,-0.05614834978518425,0.05515570557103185,0.011168412760878285,0.026404092817797136
