,UKF255,UKF259,UKF269,UKF275,ZH1007nec,ZH8811Abulk,ZH916T1
ZP3,-0.004626746922719462,0.01991595938993897,0.002704651352943814,0.003241873064226434,0.025298572068716232,-0.001518307453584163,0.09462778274208965
NRG2,-0.0254625900146812,0.02866160539180615,0.03326533682373288,-0.018185970129655993,-0.009163687480120149,0.007533645976616813,0.10075551268567494
MELTF,-0.04237714350444964,0.06205383689434781,0.060459022849701734,-0.0035090814002669353,-0.11742013860200569,0.026350718835835528,0.10797317047564736
NLGN1,-0.0033908460185456337,0.05754246790408054,0.05342878824879672,-0.034432698851568445,-0.11581957933669264,0.03209942430918176,-0.0035701498118024663
SLIT3,-0.04186820587447037,0.026282916045631655,0.010794614324635793,0.012640769739205197,-0.09362225216001897,0.0004811396579861313,0.06721294050928635
CCL8,-0.019344664483474966,0.0297965549033872,-0.01869874677865681,-0.007011315141943758,0.1773445832333674,-0.03581333123839573,0.05528608782652761
S100A4,-0.12194059096575263,0.051578040849747056,0.03613434076891165,-0.0487403207189305,0.09625180327723439,0.03641998495542221,0.05071148782851888
TNFSF13B,-0.06333177680809866,0.019360962672810546,0.002090466505588408,-0.016209515115608256,-0.056144672877183686,-0.028446742468246477,0.04260600015598763
HSPG2,-0.03215031258045118,0.0009738234366523592,0.02678524483251066,-0.011695311843649506,-0.11758997186065454,0.05237027616448818,0.04201364711050147
FAM3C,0.006631262671187348,-0.02603307348567009,0.0008917855897927775,0.005725608284695965,-0.033902614576179234,0.04746251196903284,0.05090779430840769
FLT3LG,-0.036093305642033766,0.019954931495499997,0.06611898736590599,-0.030480239794888873,0.06115479643371421,-0.027279612392172584,0.006932845341340824
A2M,-0.025289222345045766,-0.018112141568426797,0.029765959373402442,0.04757897271205481,-0.18477303353223534,0.04294652293218881,0.07549208404989666
VCL,-0.00871369191104619,0.007057124177453153,0.04390808097194263,0.01826627462889587,0.09903759361337588,0.08193127817168684,-0.014525792091711606
FGF2,0.011104810709190673,-0.047685090740093056,0.034106210093322854,0.04101366466073948,0.01334680951451004,0.0007318504511757157,0.06923435908012274
AGRP,,0.0004549731427370329,,-0.01887556441192886,-0.06923288068113276,-0.01928096469949895,
CNTN3,,-0.007124027591785695,-0.016827940257993494,-0.011136567264212747,,-0.020557220189043563,
RNASE2,-0.06184324562442964,0.06229991846028555,0.047078784612868074,-0.012318022588177654,-0.0023023863838162175,0.06935678682959137,0.09162321985203394
ADM2,,-0.01786707300756457,,,,,-0.024229343490805116
GAL,0.049546069555490076,-0.027946683169248816,-0.02213976731822165,-0.01163476205576346,0.04254978139556159,0.04563377136297669,0.06148392682558882
CXCL6,,,,,,0.11577333641935429,-0.04377881676686362
PDGFC,0.0009168147312324748,-0.05112718184834023,0.10681522108904556,0.07988888650457668,-0.044658374146564025,0.028906283038027693,0.02356336675311763
COL8A2,0.020217882060836342,-0.0387988726157381,-0.03683767224756533,-0.0016609943499646925,-0.06901963844083446,-0.009872618377128838,0.0932526150196482
SPON2,-0.004440786854429138,0.017065799358060095,0.07431326031744628,-0.011631648303113029,-0.11652369522512551,0.004111729176724521,0.032366170350864754
LCN2,,-0.01752562197283874,,,,0.081872006026629,
SEMA3D,-0.0477043096794124,0.02461741722383342,-0.0179500884079155,-0.04736448453909417,,,
BMP6,,-0.012483073535008675,-0.015915348473977194,-0.017247475626465985,,0.015499032068680517,-0.02476716700478676
TIMP2,0.05573997243398832,-0.0034468328589738915,0.031683420115577024,0.005639123566632589,-0.10521735190644908,0.050547092704111334,0.011844112076205617
EFNA1,0.08786208394662595,-0.049220656157571374,0.030599333531648083,0.05088317020705136,-0.034672431824792196,0.03542087858320074,0.05835480929482367
S100A12,,-0.014395516489896043,,,,0.0010250246557633729,0.08658716386684832
TFPI,-0.01155625514986514,0.0706447097536297,0.014475556461743753,0.0043489355122872655,-0.057471965955313745,0.021237740999131803,0.07198331132788507
GPC3,-0.01884337504893941,0.013794432899278605,0.051466027502741006,0.026080295990289208,,0.016095937513704358,0.02954670828615424
NMU,-0.023514153811054244,,-0.003147554640561591,,0.055084445402308224,-0.016929180604893533,0.017703418525232294
SCGB3A2,,,,,,-0.023353203122936823,0.04026966618531905
LAMB3,-0.035951138959701305,0.00979615529060928,0.0034548640626059883,0.0175556154661745,-0.05279474380811942,-0.005021703771349768,0.07243604151540618
LGALS9,-0.05450251201368872,-0.005083596415299044,-0.0018705697369069826,0.01218085339590914,0.10278405367657714,0.042158415462482224,0.07710102961121461
VIM,0.0034415918648626267,0.10005582680562511,0.01589077499071994,0.08994088137320567,0.18235633628308504,0.14172717645882502,0.13394101793933522
PLAU,-0.04441281222948455,0.0056278397431815475,-0.0370744282285997,0.07605612171831333,-0.10578196847998338,0.01925486997334132,0.09901087333144554
TGFB3,0.0007525758002676074,0.0024355923519526657,0.06991695101100662,-0.021588552039021113,-0.10076769553080644,0.06011855086905633,0.04244735984839742
APLN,-0.020798002469936516,0.05715469242853924,0.033084051756139765,0.04066474693830413,-0.03904835869451429,0.052996510771834815,0.01756164996089699
SHANK2,0.08059354969053725,-0.03160126276202027,-0.025689471726304224,-0.03258271918399875,0.1647223634187181,0.01516477556962355,0.06553212191190606
LTF,-0.035258156343574376,-0.07110462445652803,-0.008977526021850368,0.013090498587990716,-0.07231993580434674,0.07601378770103252,0.0009428206529861389
PYY,,,,0.17327197580774065,,-0.027267165569657227,0.0780786806174939
PENK,,0.012876540217771596,-0.006699522915159385,-0.04636318103423605,,,0.029967594049842023
CTF1,-0.03776803028452451,-0.015068637752050796,0.03419643189840457,-0.04377147877660257,-0.035041662580484086,0.004015400926895607,0.05727980358029125
COL3A1,-0.09090005315800817,0.011106001725176527,0.05571995122989441,0.013564692844699766,-0.12185383464772798,0.05434039325088238,0.012461070227951591
S100A10,0.011127515234193818,0.039093013755611306,0.011497945700449467,0.05925159833307267,0.14785710694222284,0.11374182937186549,-0.040841501826836706
FGF13,-0.04339672146846979,0.019409543762165003,-0.030972336964277758,-0.02095192366120421,,-0.013893611149920305,-0.005978364525515665
SEMA4A,-0.0330121296824813,-0.011892518905153995,-0.006281311147772831,0.02485085397653562,0.07760402050890255,0.05837756133459075,0.058283898390988735
EFNA4,-0.019107715079325616,0.012301763142804081,0.10368300183362913,0.012020430426254638,0.07755372906180279,0.09027195200091218,0.04081295425875001
HSPA8,-0.06445473338992551,0.029590167714907772,0.022084743409875568,-0.059674029036852816,-0.10374429465505296,0.047964877416481186,-0.05904161247572016
NPB,-0.01934466520884607,-0.012483074734412545,,0.008206852296985553,-0.04114182377126101,0.08556570927041521,0.02624773022258529
ULBP1,,0.07393199280386868,-0.018860081283333368,0.017852604436831288,0.04908963394960791,0.04360727355308844,0.033391023868522475
SEMA3E,0.008152740939436524,0.01971193502129479,-0.025865032358648853,0.03979476851553915,-0.19152644302010519,-0.05601750921447959,0.059463730006958274
FGF3,,,,,,0.016797183865686505,
ADAM9,0.037036112394052786,-0.014728605145597054,0.024968955377224534,0.06455798663702741,-0.14056651428306483,0.10101686404150263,0.06491090393644852
ASIP,-0.021190642649989325,-0.011499082645504222,,-0.02359344914799588,0.09948602727704693,-0.04300671333537594,0.06644804340608351
IBSP,-0.0193183596254482,0.002916557974672882,0.07374310700316733,,-0.055587209457378474,0.09725863709019296,0.04775741578732097
FAT4,-0.030504970469367065,0.05424313268222193,0.018250062041559954,-0.02632864356365243,0.03730181990165026,-0.026994649682560313,0.037180920157113787
MDK,0.057377478373895695,-0.0275401282232918,0.02867836233385121,0.01786118508076186,-0.08440323029772266,0.025606326323272085,0.03577562058081773
BMP5,,-0.018857602750728213,,,,0.0584292447512486,0.02410422683262013
CAMP,,-0.00926101230760528,,,,0.08049095492883886,-0.03135553331759783
HSPA1A,-0.020348905248769377,-0.03084032598575314,0.030028474656689553,0.0011527075459926883,0.16965292200886847,0.12869806384502683,-0.02898615779378918
SEMA3F,-0.026749017881964415,-0.045359143056255526,0.15603581619169207,0.03343424617554254,-0.08627304847611607,-0.03628847234374918,0.09778172642733887
ARF6,0.0016811056043960159,0.021188733648231796,0.019354070798478742,0.046765325960401526,0.001301914979810843,0.02364385943288297,-0.010295874526962583
IL6,0.027328937878894236,0.12201265505083302,-0.022869661037662456,0.02718854408919925,-0.058174611054995086,0.015519186391172184,0.04343316646565711
CALM1,0.0004027110409231851,-0.06511329531586228,0.016344355052232744,-0.07396479460686964,-0.12313621171814455,-0.029198831851082116,0.07276358416976617
VIP,,0.08414934459859481,0.03266899592247132,-0.03413540051982182,,,0.017618758769887836
NMB,-0.004420858823584679,-0.02166802539954941,0.029039550581908314,-0.007565468265507795,-0.033994027661392305,-0.04697226354754613,0.0262554671434784
CCL26,0.02680161358366748,-0.0320873583883107,0.007696078792338059,-0.01592269969477764,-0.08526953009650226,0.13293383597737027,0.01447225702551436
FBLN1,0.0682447417677108,-0.06474724371407588,0.023179632569781578,-0.02978458829332595,-0.026850962815562037,0.033550840883640666,-0.04298558437007397
SAA1,-0.027111794275426867,-0.015300230942854152,-0.015411399239470287,0.04149980927553856,-0.10500579477452979,0.13039209784279038,0.013285711884792805
MICB,-0.031146837845569007,0.0020245490256945225,0.017176307504985628,0.019699897244392302,0.10181805874330851,0.03000177387864282,0.0968782328281403
MMP13,,,,,,,-0.014444542303935305
F13A1,-0.04889733070313878,-0.010485694873959155,-0.018864710301894058,0.01109335030588107,0.07610322264101353,0.0756299908327321,0.012012199856401682
CXCL11,,-0.005195768615498564,0.02868227953919697,-0.00733752150437803,-0.0033750834147759745,,0.024111609830059107
COL5A2,0.02847296169282655,0.010583046884702366,0.021947855713979992,0.030100828694668506,-0.06836518849922836,0.02619177147529681,0.0361848385043128
EFNA5,-0.02583686336584969,0.08463426358662576,0.029522519256668902,-0.005123444153718385,0.12083457274625305,0.09523534518722174,0.036745845120656574
AREG,0.02287658304766383,0.03257037147747083,-0.03876573378857021,0.057193266671359065,,-0.001909899020534214,0.07079853549749633
EDIL3,0.08642419577940463,-0.017012953888008782,-0.026213443814121003,-0.035089284785275794,-0.12822529612380607,-0.0003071668182749019,0.03343432080558129
CD86,-0.05042329603259104,-0.0033147120781700846,0.028104898503708932,0.028603760398228102,0.0513567475457444,-0.014838611765351797,0.06188771311356431
AHSG,,,,,-0.04583026449793449,,
WNT9B,,-0.011327117855250892,,-0.01887556441192886,,,
HRAS,0.019784323631545822,0.010967590883359942,-0.024473157438715844,-0.02386945992612705,0.02384501672629211,-0.020370765774372742,0.06507072132185047
C1QTNF5,,,,,-0.024059465572539105,-0.03569952047348951,0.05123780851849865
RLN1,,,-0.0025830134157314106,,-0.0007435765680034577,0.019639736780131298,-0.02255635356540997
COL4A1,-0.14293176336467522,-0.016746343905232147,0.044801884581718694,0.06634832536908077,-0.08241579673382524,0.029008506749756937,0.038500922001338145
CCL3,-0.05441652453653863,0.0032872478273216986,-0.005765418775968815,-0.008753215320750981,-0.08652474736434534,0.03329779825984951,0.04160295303256209
BGN,-0.06538512201112448,-0.006567990540737782,-0.009385325164759536,0.009300476479883371,-0.13547250070003258,0.01007792311584144,0.03071225993477213
RETN,-0.017320090942277825,-0.013976232782210813,,,-0.014832220658064676,0.08106263079100559,0.144017509693246
S100A9,-0.115269245544305,0.09209774553789524,0.026595322082590658,0.057672460252404835,0.03264357748410416,0.08609588581258222,-0.021115839949343768
HCRT,-0.017846228194817553,0.12065360228206992,0.16140151050187254,0.12977131816194723,-0.008969323621135927,0.0037796749984042788,0.03950638772783899
FADD,-0.05618390994762025,-0.02206096659657477,0.013377438309657168,0.014823105630077365,-0.055167209106239345,-0.05086394509019542,0.052081367089095304
ACTR2,-0.01839225018500743,0.005330961524468939,-0.09722702709676166,-0.03887800655810143,-0.10760067674988297,-0.006263617636148436,-0.06463987674189625
BMP2,-0.030606844816305035,0.007953698306526953,-0.009812480435699595,0.02375597513300431,-0.03432484471826656,-0.02507237593361949,0.07512140546697407
PDYN,-0.05039963753349321,-0.00969151709202951,-0.016489599510784207,-0.046294583546577055,,0.0716343764274126,
CD55,0.055623845615575034,0.05469052874228526,-0.018589568354172876,-0.020618954708829018,0.011791113409953114,-0.021219928416117643,0.050360937809610394
OSTN,-0.019344666780483757,0.02600719869234327,-0.016102353331229637,-0.010680225070961807,,,
PDX1,,,,0.021350256862757704,,0.025905898041860803,
CD6,,-0.023154435445744304,-0.02085410464152834,0.02035859470696701,-0.0488010138227597,-0.024497077885621818,0.12533837875924522
IL16,0.041673174675655594,0.013307734542641192,0.02959643195856524,0.010332995884540801,0.03162955053433642,-0.025679153644875916,0.06866743632570065
LAMA5,0.03527458816621734,-0.030461095758832022,0.05988259830559525,0.03569518108303872,-0.030939524282865633,0.05366241879782166,0.039229903544725164
RGMB,-0.02918857174362089,0.01974420310772637,0.027943522995581487,-0.0027134348892144775,0.051541182733991976,0.005116511173671312,0.022125613165624978
INSL5,,-0.004721932857117035,-0.027673417988292832,0.009590425310675109,,,-0.018577471243675977
IL12A,,-0.01418627380651433,0.06971231056825782,-0.013599808427284844,-0.01679940764793495,-0.04523126239467378,-0.00531012777324642
S100A8,-0.08917551685926617,0.05105073707008634,0.016187805907198313,0.06931791051646287,0.05969797451881076,0.09173361508684101,-0.05518999188394875
TAC3,-0.023311474692537266,0.060087831170253285,-0.019357113689617202,-0.02756924586571955,,0.008182540789184898,-0.02832974424032577
TAC4,0.04669383103889028,0.044222824831630855,-0.02085410717592757,,,,
MFAP5,,,,,,0.04405002686998681,-0.011583585781638005
CXCL16,-0.01963514120763912,0.02278430173890019,0.013659888620905806,0.05198573228415638,0.037476580702619125,-0.06490636747777519,0.03792918293964996
AGRN,0.006451844164256947,-0.02241434641094726,0.028385396576070848,0.01956164818679875,-0.13695239143315063,-0.0482165276434093,0.09034231694568114
COL4A6,-0.032553749657795714,0.022687145167343777,0.015610850342802738,-0.029044978675131533,0.04224813110076336,-0.02217794064768272,0.10224330698595419
FST,0.009340491203771234,-0.025312136532507874,-0.031072998377924477,0.036735406828090775,-0.08937441707925292,0.04210199184942086,0.06366111931751434
MEGF10,0.024224669619848566,-0.037279150259188015,-0.013213624699819574,-0.012881347799207745,-0.04945457148674917,-0.021143392668610893,0.043179191497611666
C1QB,-0.12205099143981898,-0.03403331540329167,-0.0007613950610664021,0.02560890068502563,-0.14988241571051192,-0.012964899521345316,0.09004033090908525
HLA-B,0.05051670944444911,-0.006761254754352671,0.020385081022634397,0.0030419866154859474,0.04443216796147987,0.14104765173991837,0.0434779119792074
PDGFA,0.0336785173763275,-0.014983777075039402,-0.019659651582539017,0.001683973235019606,-0.07925404221657552,-0.027463648444880306,0.02927779578649218
LAMA3,-0.026571799188882975,0.005403730642680845,0.01210354239491759,0.011526636133339352,,,-0.0052290984423206755
DKK1,,,0.05290924998151458,0.0978159534685476,0.05905842898922429,0.021665881159849614,0.025037383321103328
INHBA,-0.040052810579416474,-0.025145255644022327,-0.0074061150248020185,-0.03649500898226404,-0.07693492718399914,0.044248007794524966,0.06578089834397642
LEP,,,,,,,0.08912946562294233
IL7,,-0.0033660136556210797,0.06518013290261032,-0.03573954643032798,,-0.005465830811657446,0.00278166265181128
FABP5,0.07878638387109328,0.023769284328221073,-0.01239328779280063,-0.019413401194070628,-0.1041191074048612,-0.0771552064673474,0.06741176315744553
CCL4,-0.015409984843900779,0.0460541263096124,-0.012531292049969759,-0.0019016479048331307,-0.01030204386278525,0.01121429114876368,0.015277322083502234
FBN1,-0.052655765037377456,-0.021819029330857397,0.09759471181456485,0.03329064334115279,0.07208365559356152,0.039662794476838764,0.018235816393992195
TCTN1,-0.06134014696475732,0.001663891620202453,0.04260452787354185,-0.03256969639901297,-0.059060159058296056,-0.005153264663686051,0.051485417141113446
NCR3LG1,,,,,,-0.02032753449637719,
BMP7,-0.006624136249575059,0.022481131782233463,0.02336072299583504,0.02612820719832664,-0.06489171072637649,0.03230235270560873,0.016354545334484636
NLGN2,0.11182930204943597,0.05659295449910821,0.0532794172062775,0.0024693230195158176,-0.07528328244597772,-0.016067161433855,0.04384251661905281
CCL25,,-0.019283043988144382,0.061124383209323355,,0.07882452965325405,-0.016245450110486736,0.03513541010223391
NPNT,-0.037630554113518254,0.043474922764178615,0.05577066583892259,0.021874772062272556,-0.039126270396159755,0.001796895715649165,-0.007334642034032459
KITLG,-0.06163662963912356,-0.014097339995895209,0.02768406912212515,0.0023418946539659528,0.005561234110388336,0.05768979106190794,0.018424915755874127
MADCAM1,-0.02602227328647529,0.037930579625500345,0.03883951430516778,-0.031697379504532004,-0.0398630770539153,0.04542521200993499,-0.0030026222701230337
F12,0.03662604049396693,0.01678877409039997,0.015704525452577233,0.01389250318752093,-0.09850893961187625,0.039708964351398895,0.03001649082387028
S100B,-0.003859043083041638,-0.10268962523939545,-0.01354073214967054,-0.06573124905296952,-0.10737941045592532,-0.08514281350426217,0.053564616302962255
IL27,,-0.012737905206132277,,-0.02019788425248874,0.11653863377525385,,-0.04082638849666164
CD99,-0.0027984381081408863,-0.0170836944696193,0.0020065161164346734,0.05891631599530834,0.04504736291799892,0.051583887478132584,0.08598609888987112
PDGFB,-0.06101492716884827,-0.023214274248694856,0.028578934622182233,0.013668921761925693,0.03726676347630045,0.01991758142820292,0.06784679128620817
CLEC2D,0.07598816521038804,0.011187080026556648,0.014859682180455991,0.05575872476580195,0.04792497470615179,0.015190002482558638,0.00898781530847844
F8,0.01624118490915835,-0.013173830602482355,-0.007915814959764308,-0.017161061533798785,-0.022021654444167666,0.026164773209459372,0.03397060170747815
C3,-0.09294028862243704,-0.09272266636966867,0.011494978703681125,0.021302211418009597,-0.19269930255538792,-0.010641456258145129,0.05671278557196984
DLK2,-0.02937643824225252,-0.017410452947383526,0.08117478573000386,0.01902057300844676,0.03564435446016622,0.050065081471739235,-0.009295798483589286
TSLP,-0.027817940195899473,-0.03343158943757707,-0.02346541097539972,-0.010528356753900505,0.03465328212006242,-0.033214414136646955,-0.020760671395890603
OSM,-0.06582198746755896,0.06688393651803086,-0.007748989765129984,-0.034379380419557674,0.03298620159260067,0.007784951449641146,0.045029298688786586
PRND,,,0.005561698686480446,,,,-0.000851176960304043
SLPI,0.024391161363629187,0.09883380596725103,0.014144196190675697,0.053661766349352234,-0.06040779299132551,0.09960303273794913,0.013164270937211538
AFDN,0.07413488937470596,-0.0035244378563850697,0.034586616122787676,0.01154909036512628,-0.02024764629872827,-0.015717158719075527,0.024841389202643737
KISS1,,-0.018202678222544365,,,-0.05162392175706439,0.04944345190879748,
ULBP2,0.012650341018896989,0.025185737354287738,0.004583244690330784,-0.002703219695347519,-0.0009712983007581586,0.006144890351859288,0.07958429268329005
ICAM4,,-0.011327116703233211,,-0.011901129702701203,,,0.03564241048225435
TDGF1,,,,0.013972333481214627,,,
ANGPTL1,,0.028476862322841526,0.04244498042361094,-0.01606477714177667,,-0.03406285190446781,-0.029934904267391923
LTBP1,0.05380639737527906,0.016326069469132985,0.004228271993323978,-0.06723882769322673,-0.038093655350456876,0.09504790312640292,0.006064285780459608
NTN4,0.0985571748258574,-0.014461070487024877,0.04174393811146945,-0.013057558963935978,-0.055601197696196106,-0.04367305200444165,0.0071042215971183756
APP,-0.0013601013253594309,-0.0044889746229919494,-0.01105547303258584,-0.0010694069556481233,-0.06703711654633633,0.009636452265335311,0.015662119235190633
RIMS2,-0.03381167529117119,-0.028176277006304953,-0.05208107496063031,0.03084584624864197,-0.060025106064251425,-0.042778147231560405,0.044048929245086965
WNT7A,0.24094736705674666,0.030266754502279152,0.014750957612372677,0.07550472514155404,-0.003957787655219167,0.017090241717888616,0.04236152993662018
GAST,,,,,,,0.03488182933782835
GPI,0.03476709264734535,0.04196985485045383,0.016811054275138706,-0.050558007183635165,0.12918453020535445,0.019371129861594064,-0.08199449304331707
IL1B,-0.06812862437983805,0.0019001100932365433,0.031906952494225,0.014054831096095241,0.04681321767780199,0.1450887086457107,-0.0038481762392506744
SFTPA2,,,,,,-0.020370111024465856,
HAS2,0.05492619767830601,0.018648683333957857,0.011899222061051817,0.018706831609420417,-0.0663355033554649,0.007530981465426613,0.032679952400212424
IL11,0.02609811895618326,0.029994573601701782,-0.025656251626862647,0.025513925700174234,0.05137419633043276,0.0457854248919078,0.07011455800346221
SEMA4B,0.02352661200869395,0.005863771795730724,0.0040606293932274684,0.048204830995624885,0.05863338803888376,0.07446508731589802,0.03857268440297017
FGF12,-0.05549907376464339,-0.009588674043089584,0.042959276547117925,-0.032813060210271326,0.15313773530642596,0.04596397494392857,0.019775606010807575
CP,-0.02874728281091549,-0.010956804255169567,0.005001143865422987,-0.0524408765259471,0.09561563805325159,0.057129519606636946,-0.0037526650973995082
NLGN3,0.03470765480435234,-0.008082060114276072,0.027455822427694385,0.00603956338007382,-0.1404440948806618,-0.05839334276856012,0.06938371107692237
GZMB,-0.025083485804460758,0.0679771273417236,,0.011162780099607096,,0.02918453858054288,0.01920580372944444
PROC,,0.05912265548332648,0.016867877623358774,-0.008778196561776235,-0.08870698191866304,-0.028853403021600145,0.00026618938383595923
TNFSF11,,,,,,0.04823190772835563,0.03157077430439101
AGT,-0.030451353229065278,-0.06787913124028946,0.01837727935679034,-0.0614874442662919,-0.12203421550788211,0.050722485274136184,0.03238236074291123
PTHLH,-0.0009815735693624145,0.009718063651898182,-0.034423713250562586,0.027224716398354824,-0.03192166267314326,0.0028193555107409833,0.07280537466210625
COL1A1,-0.05009869359766061,-0.01065648250964771,0.020026220204027636,0.03373628318073211,-0.0870972796512079,0.06719775366600823,0.0012659748517667973
LAMB2,0.018449840260663635,0.032874177179507656,0.017084680347548425,0.09106558510428621,-0.09740520608803235,0.09741650071671189,0.0354835254529376
DSC2,0.04795144027853045,0.04968225049403493,-0.04315557131894243,0.00888325807990679,0.09211754391649378,-0.035214300682237465,0.07061615529021545
WNT5B,0.0705829826287006,0.14994880552525877,0.00043619478978881447,-0.01252834045105536,0.09121061875633772,0.0076664708346718315,0.02958902429129111
LEFTY1,0.01981302244541874,-0.011985709352995512,0.12672559372072933,0.05933213890647132,-0.003306465394693272,0.018844757837936026,0.006732784515608506
FGL1,,-0.012324306362480865,-0.02129031907181574,,,-0.028267760095206467,
CXCL5,,0.06511186149577086,-0.016651626482388264,-0.021269600245370918,-0.02837037501362697,0.06763522452996804,0.0628300535509489
S100A1,-0.04717761564583346,-0.0052835524880734,-0.008436109664108885,-0.03613872035367118,0.0052510140312432155,-0.028259895521731485,0.02185740758038037
C4BPA,,-0.013450926463816251,,0.019688970278540007,,,0.05083793111510233
NPTX1,0.004092334253587991,0.03603665428674937,0.010514516517190568,-0.04473295986276346,0.17216749223485778,0.04534005071724648,
TGS1,0.015209492187894512,-0.0348886916326613,0.007994283587018243,0.0695384369849214,-0.024534308127541652,0.0034692728858033823,0.04360358589927578
SST,-0.025273644348762843,0.012357311349592826,-0.005124588923262897,-0.06624523332946046,,0.1317653299712687,
IL34,-0.024892050356153828,0.027748080673971907,0.06020449711101693,-0.015887640354889213,0.04096231940634675,-0.031607571104826045,0.04823650757145112
DHH,-0.018857430245176585,,,,,-0.0324706939101537,0.06680477624732616
XCL2,,,,-0.027151555686915328,,,-0.006432030275993959
TF,0.022903442111175357,0.012067019745454502,-0.059877852044352836,-0.011636179447596299,0.015114319900610379,-0.08280507082383169,-0.03560639874835996
IL33,-0.014026731106314099,0.019427832600287208,0.03760189139747269,-0.03281619238179116,0.11999717214397902,0.007802764353679374,0.018243421951371488
RBP4,-0.020968003629879193,-0.01038026363649514,0.011595405265696569,-0.008027613338372075,-0.020103132076442133,-0.0003340974182779006,0.11191621750997374
CCL19,,,,-0.01615073424427523,,,-0.0437788251607709
CCL20,-0.0616365770773055,0.002747159592098723,-0.01534148755635236,-0.0054366110152321515,-0.03739649904008999,0.08900416143637205,0.04381740224252854
NAMPT,-0.009643587074654573,0.09415382611454047,0.014618213742606462,0.06405846126202171,0.02771436661864029,0.08102482757416926,-0.035184451944057706
