,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HRAS,0.011415415211103164,0.00020576196985323358,-0.003193209413580409,0.005276792391846651,0.007281277076824199,-0.01189453334468738,-0.0341918286234448,-0.014294410490649547,-0.002114044816866719
C1QTNF5,,,,,,-0.005388420875120506,0.04548124242892596,0.07927054989278244,0.012262227948322232
RLN1,,,-0.021110848425090763,-0.015273839412672711,,,0.01070830397735986,-0.013217144236711165,
COL4A1,0.015331019713682113,0.06332988246772026,0.049489744206763255,-0.03828157276004387,-0.044280043341133064,0.0025466940506128164,0.033523340069752536,0.019985899626242063,-0.02116731825969709
CCL3,-0.04116126777114095,0.00916489174714912,0.07945460999633282,0.015174236838677477,-0.02806268283922082,0.05589543628916722,0.012699837357673861,0.060005329640330375,-0.09029552240127274
BGN,0.03731432050828299,0.029717759958427337,0.023771282265806094,0.00921140226785876,-0.0913303446806976,0.006862831574653683,0.027966235003719732,0.052741719993112994,0.03104438006707354
RETN,-0.040253213327521416,,,-0.023525423591651218,-0.026906877781621326,,0.11686992575996459,0.013857833797845527,0.07346258847004962
S100A9,-0.1055434840670253,-0.01607868239999801,-0.02588209503054055,-0.006582277969860397,-0.02271926824314265,0.029104577292569052,0.029987642384143667,-0.05308291881814631,-0.00545917365670087
HCRT,-0.012969755469218155,0.04269379358742384,0.01618209677593634,-0.00016451579964664855,,-0.08108633150521116,0.030360230957991254,0.0854045603358779,0.08845602133900539
FADD,-0.009316741900506643,0.008756435746147725,0.00622372751959647,-0.011650381164015455,0.052514908088713654,0.11931312923446968,0.019911568811428432,0.024025506226340258,0.03438568386022462
ACTR2,-0.02059574724471766,-0.018622516334432196,0.03168434946930502,-0.025181490689828688,0.0716925550175247,0.011928732199386095,-0.01416344389516274,0.0159852438087504,0.0029321392856810537
BMP2,0.02452668307365366,0.03321694867403201,0.014895428242812725,-0.024982530017607755,0.2154577836414207,0.05336697188316213,-0.008464962904750017,-0.006023643386322356,0.026449337756377117
PDYN,0.12269534101217754,-0.08023587748307931,0.01468376565419014,0.023368491256776616,,,-0.015892684998958462,,0.11976497885129497
CD55,0.04448350447747482,-0.012517738094022842,0.05421283236432502,-0.018030865804370293,0.007299042082207684,-0.005663209677688876,0.07291483402120498,0.04257827988067673,0.018007208124975076
OSTN,-0.02552300593995704,,-0.016300595892762313,-0.016034550440572892,,,,,0.08785781687345973
PDX1,,0.05815935229978193,,,,,0.045556233758308806,,
CD6,0.02750292941064926,-0.015121254240322877,0.01589115886867137,-0.013291580025874123,-0.04542608333428975,0.014659252240553053,,-0.0013706092521827704,-0.016374942843034382
IL16,-0.017810009572870666,0.04477621624695649,-0.03330224635649175,0.00990857265205784,-0.007332929636231849,0.008373724123184734,-0.03397301557582392,0.04643526840542768,0.018821766468297123
LAMA5,0.006325018361670933,0.03356189886238324,0.030655184546152795,-0.03104511751410967,-0.035588955359084434,0.023256391372713233,-0.003134266003378043,0.03370887933873793,0.06427937688452416
RGMB,-0.07212852871736387,0.06095202240287344,0.03694803603420347,0.0033905624143431776,0.1569355920301347,0.06050609883509036,0.019065871046968306,-0.05842333487547528,-0.01036796760182188
INSL5,-0.022726998731389968,,-0.013975780194688852,-0.016620931432392794,,0.01979884594924473,,-0.02307860727497281,
IL12A,0.02785453920820549,0.013633927414413166,-0.00888624568392798,0.05620810124682588,,,0.0027564709224304935,-0.01490764738335251,0.037742875638144734
S100A8,-0.131337006181346,-0.00803819945518855,-0.01849059354174459,-0.016764717267083108,0.02109349368043584,-0.01909564954607674,-0.001847502058535224,0.007312263802342642,-0.00923641718139003
TAC3,0.04929961398687231,-0.013899207504359625,-0.010347111387559114,-0.004964709895880527,,,0.037669843896788194,0.0036128737332409983,-0.029027927926019843
TAC4,,-0.016591542753260642,0.08937634782121263,,,0.05037201911396511,,,
MFAP5,,,,-0.025319055028907137,-0.03682362400618786,0.08410623789365217,-0.005745594338010514,-0.026320547573601635,-0.014483498609784238
CXCL16,-0.000839788375371419,0.001434560174756485,0.00048391261356687523,-0.0466815506750546,-0.008688970185721455,-0.07235463499491902,-0.004790428268881877,0.03238110251275707,-0.006278932616965192
AGRN,0.023810321628070643,0.04327465382745345,0.0036025359544575083,-0.04590175629503703,-0.028726922339505166,0.04657141789562776,0.0535904625634745,0.03188347891880363,0.012347018453484217
COL4A6,-0.026398840323541513,,-0.03342529955216217,0.003842382323386703,,0.032227462887426825,0.036842162965578316,0.030890393956866224,0.07896644165358295
FST,0.055798507447427315,-0.001755764430556359,-0.03145555058419071,0.05801593688716066,0.22720312528336398,-0.04543796085171183,0.038047437850703476,-0.005889061924203189,0.03810771368927038
MEGF10,0.08823587632145209,0.04043042661574905,-0.0430443893570376,0.0003231357692257639,0.1771220185159928,0.045371309233714775,0.008036970158105287,0.08499913744662517,0.09729442680991494
C1QB,0.002868222493223168,0.03439087564590348,0.01903055426076196,0.018450821297599843,-0.07460400380563648,-0.036172120054163204,0.025575836129310442,0.011562627515027683,-0.002191815754653997
HLA-B,-0.11484887601968113,-0.011276952863691701,0.015206211236046794,0.013561376780584163,0.01623237986197513,0.0025812269856274597,-0.017462795459113258,0.07002023870930683,-0.06491320978059613
PDGFA,0.0052250499582554896,0.0012752016627710925,-0.05422414628605859,-0.001611591025883608,-0.018724486141237496,0.022786938427411647,-0.05064651378105462,-0.005073367365039107,0.030519703135294216
LAMA3,-0.014926243889580795,-0.02794233511595225,0.03810355675077361,0.03667861400280497,0.06663215033380199,0.01334842489864674,0.054695056381198884,-0.025314505644185286,-0.0029798441931214023
DKK1,-0.03084479838167535,-0.013691581667086356,0.05254622085075673,-0.013024626732449168,,0.06491257215835007,0.05211995816559539,0.04928508772213365,0.03901241444150873
INHBA,0.006850634632554995,0.03139252748844936,0.03479587606712853,-0.024957606700177513,0.05158415018647225,0.048720288446168776,-0.006896007745866901,0.0420183737519952,0.03642832039107374
LEP,,,,,,,,0.07914587333187574,
IL7,0.008602810025604729,,-0.018764323777438544,-0.0009137634922262773,-0.03549779017003198,-0.022486212686004585,0.011848978907160692,0.004516203431746644,0.041786289716816
FABP5,-0.11006235374728417,0.022330579969963817,0.02516381436201528,0.022434317641322955,-0.05371031027531625,0.036403444058244826,-0.007498474352491556,-0.0275166976070964,0.011200622238448537
CCL4,-0.010106460702008515,-0.006139776283320601,0.06309977629119556,0.012809425259055245,-0.022165209147729622,-0.008621618797488323,-0.03502607653244729,0.054890636039246016,-0.03871670033997221
FBN1,-0.02226132695722939,0.08432196167985086,-0.06156117390360496,0.007121701726824879,0.1458605458973627,0.08103056401713084,0.0403203422634146,0.07425692168034022,-0.023878933835832776
TCTN1,-0.028342465429176223,-0.02793409972521213,0.014519009129549981,-0.012556937569314735,0.09024690168834361,0.0038160814488055693,0.013324027107837455,-0.02038380908170018,0.03895336471299406
NCR3LG1,,,,,,,0.14022054265242112,,-0.02693522920487238
BMP7,0.016717600876045343,0.046878864371427485,-0.044113154578779526,-0.032156037490213826,0.02093835349183791,-0.08677221766849164,0.019143752835976545,0.03881012921699992,0.08164714147780981
NLGN2,0.028307249131260145,0.022382833346341835,-0.02528048912219019,-0.028048148929292343,0.025148230622709974,0.06491611560596024,0.03728137331949382,0.05248934847188532,-0.012722910897485739
CCL25,,,0.019561633541583127,,,,0.038266457394820694,0.06041168829894867,0.009070453826757476
NPNT,0.019665825438606576,0.027291288031696875,0.014684146399581878,-0.0019457834226141743,0.22798908381784544,0.11019339833485953,0.003282411718820112,-0.023962019989998914,0.03875171864007176
KITLG,0.07174915797874962,0.03344497874200541,0.1025673377116399,0.011652653487447736,0.06389245666664348,-0.0005586695211468808,0.07892112994731001,-0.021583860849135883,0.04233673526079876
MADCAM1,-0.026676949836258,-0.02093362506914495,0.004238943842166434,-0.01302462746394974,,0.016789680913182874,0.0422179160146565,0.07246252051249456,0.014120322121577702
F12,0.07003939941111825,-0.01132623949055387,-0.03431392400649787,-0.032545569315589266,0.043559474722225267,-0.03406661425162983,-0.010033348171817778,0.06311459442277653,0.046697490429344006
S100B,0.0975630182158097,-0.005604701682109342,0.00565121029073295,0.030397211594482547,0.027282149642277452,-0.008673426285942112,0.0567998492021566,0.04469790184657081,0.026227889899509884
IL27,0.003714257738081559,,,,,,-0.01720034116020509,-0.023922672778629805,-0.023026448407057098
CD99,-0.12608214186626293,0.049576903363639464,0.037380415070362626,-0.017918134962377374,-0.2175880715512816,-0.001907280803984614,0.06900956926317377,-0.031161160433648045,0.03345006062239656
PDGFB,0.07458645144107334,-0.003460594797109611,0.015014729903541557,0.02056586986412161,-0.008589694158382137,-0.0641614318971402,0.025230116697206963,0.061220155415606305,-0.013403916291379962
CLEC2D,0.004599766464037154,0.07190537948643433,0.019978756018435528,-0.032240081198265644,0.11019843345312755,0.06204610605012264,0.0811567580397584,0.06016039244865542,0.022829467604965632
F8,0.028640461853933184,0.07124879093355757,-0.006190530190071582,0.06930434092791907,0.0511230258144761,-0.012794820954367273,0.052671560831126174,0.005928563507393593,0.01973912164990351
C3,-0.05004721489072583,-0.007351831055620133,0.026878514174343667,0.00048054882759438275,0.0017080749247276696,-0.03406009316816998,-0.0307650371798329,-0.035445902078532265,-0.015182205299911069
DLK2,0.05038017163190967,0.0011251072824936784,0.06008580893358355,0.02826303414641191,-0.015389482018089566,0.16007262938516148,0.021519721017324765,-0.014938041779117972,-0.049715713797942054
TSLP,-0.06133591078764404,0.004637520240828319,-0.04555513726853887,0.04646617958926016,-0.032542071683361956,,-0.00747445290645395,-0.0666775054791383,0.030160602727817353
OSM,-0.01852622726950552,-0.02029013649986844,-0.043250211141872684,,-0.005355458852185408,-0.007691908840360268,0.026513250927032044,0.04773801150980913,-0.019099493876583468
PRND,,,0.005065755419921542,,-0.05492043176932299,0.01954471176457027,,-0.017455116846216895,
SLPI,-0.058809861274715006,0.04091675616745718,0.020494305858798897,0.03480462247898229,0.06575078072490394,0.06206012203159246,-0.06535484342049157,-0.02360186471479755,-0.05078269042025517
AFDN,-0.045543385168856435,-0.00903250680159369,0.01294976766448288,0.0064389711155403845,0.08331938722025999,-0.012680757677920585,0.0076160350608104575,0.0010338994681504288,0.05952832159749843
KISS1,,,,,,,0.015739921191212362,,
ULBP2,0.0550532264882102,0.01958240574127699,-0.04286781579723719,0.03120355386980029,0.05442673942845258,-0.031524428359102075,0.09328598129122176,-0.02734432221498213,-0.003369716570147832
ICAM4,-0.02171953895547447,,,,,,-0.011901835515198193,0.035890226857301186,-0.005303607486135802
TDGF1,,-0.014600586062757579,,-0.013291581123210555,,,,,
ANGPTL1,-0.022726998731389968,-0.01739848362023008,0.04255524090806189,0.04313837460445663,0.06420823257707227,0.0076574697858900085,-0.023043632243948824,0.0815799501774696,-0.025873509878368908
LTBP1,0.014109015679960242,0.0038706105704127657,0.053386493118309356,-0.013048533870832638,-0.03770201603221922,-0.025670200158722022,0.06015870452832644,0.05266642214741781,0.033564379445285446
NTN4,0.061253197314695126,0.04906277758290841,-0.015020595411901545,0.008694876147443239,0.09196010418804568,-0.012403608855106057,-0.03738531734932111,0.10104433891850512,0.07903533365171445
APP,0.012228876441915927,-0.07199055460260162,-0.05259905354364743,-0.026689014551266158,0.00487849403031848,-0.04654265767989807,0.007588013295924265,-0.02552257957779872,-0.010225854879201472
RIMS2,0.11665342169505473,0.004449182205929093,-0.045366910556651284,-0.0007694999036656178,0.08604905930383926,-0.032586050775043514,-0.00819600505819653,0.08306377508579947,-0.032464326527035264
WNT7A,0.11543027366218098,-0.037300378467663646,0.018684662735689698,-0.02000860003067878,,-0.015335787266134335,0.007900413891541794,0.010029811869852393,0.07685235205774303
GAST,,,,,,,-0.013566387031842271,-0.018373116500013,0.06415723218718539
GPI,-0.04275395810025267,-0.05335828523270879,-0.033455635361691244,-0.010186253043344999,0.015898484433183802,-0.04265439925460452,-0.05087643677077532,-0.05352784528858209,0.005773991081139583
IL1B,-0.07572322604837271,0.015970631885835525,0.007203955060553411,0.007094799852388717,0.016001970771914738,0.003638085920167679,0.024218144703478755,0.04784576379760329,-0.03486992496606589
SFTPA2,,,,,,,0.16291297683635006,,-0.021792350207955658
HAS2,-0.038802456925226075,0.06740766547546513,0.00935870681837242,0.06004484745500106,0.1548804327633533,0.009356690716458872,-0.049776265883942045,0.024560750329127103,0.022167707429504444
IL11,-0.022395972263156358,-0.015459226340525451,-0.02597211608078515,,0.0030730613509929055,,-0.006996400905111454,0.06350509874358705,0.0501932352149047
SEMA4B,-0.044099467492849674,-0.005208588178391047,0.01881766863859426,0.04785654674384576,0.0017116746311774888,0.04636055128979702,-0.01853692783243108,0.022486275153969313,0.018944207025851173
FGF12,0.07356329509376441,0.04796703074360824,-0.026757963377295507,-0.016231832205043695,0.007430271806275638,0.03043391742132325,0.07373324858390447,0.03986393245077661,-0.02153835461156191
CP,-0.06362149714831641,0.0023151529583800524,0.007411502439982802,-0.004514489639328197,-0.0713871142033141,0.054715577792888034,-0.04622749569187046,-0.046295441503528725,-0.029502922983199568
NLGN3,0.0635484213510201,-0.000850744373384581,0.0022162048891199637,0.0009094839849017184,-0.03939532418715313,0.0612408082068774,-0.01628778494432395,0.0097699215907486,0.05780580352527162
GZMB,0.031182495694267544,0.023284648232464927,,-0.011301957001131343,-0.029456314600426765,,-0.016817648947063144,-0.0235504974688956,-0.008147487672049704
PROC,0.0052106115035029,-0.00411495391795658,-0.035805173941298084,-0.008908907588000116,,0.016215049584173996,-0.014330723570156934,0.020431941516084205,-0.03287728301622189
TNFSF11,,,,,0.009268317846427903,,-0.014330718064037268,-0.04049869838959692,-0.022723759963818053
AGT,0.03025015175619173,-0.03297599803662294,-0.008818258559337638,0.024482867203605447,0.02146844056382703,0.026660054340267362,-0.060575787391214914,-0.0028093971355514814,0.075111299398022
PTHLH,0.03115707205573343,-0.04066422275246024,-0.04383534002881262,0.026733575442047137,0.008206976737011337,0.04117067830265648,0.04172785741602836,-0.02365350553022726,0.018001692178465638
COL1A1,-0.008931651010497034,0.04476243508298118,0.011554996803491601,0.0864324215347902,0.0524494938576879,-0.0054714862258188075,0.0083321527280505,0.061189142958679194,0.01155765679796012
LAMB2,0.01092219275562846,-0.010887963367276142,0.02193372984119617,-0.04458766640286375,-0.20020383339497644,0.03040864840317852,-0.007500583460855604,0.02692172001444583,0.01659684656268677
DSC2,0.041399562400117836,-0.0055966850064367414,0.03231637147850191,-0.018004138888736854,0.061325886216587265,0.07660167248857104,0.08516907871874531,0.05742528631513697,-0.0026483341788979824
WNT5B,0.026519718212583938,0.05859487791259973,0.15433219257236733,-0.020070189220524583,0.058395200913642586,0.008345378546595972,-0.016341150627158844,0.03119858832574353,0.06643500400438428
LEFTY1,-0.050512252339916804,0.08071006661061976,-0.028361780468563986,0.038220641130281875,,0.038311985512437974,0.06341826097451686,0.03590819150254236,-0.03479930926470417
FGL1,0.004860820237270548,-0.02192850135545809,-0.0033894587624597717,,,,-0.019010743394058196,,0.06296262153101745
CXCL5,-0.01848956826753822,0.017882955759456243,-0.016856631367056375,-0.02455039455140879,-0.032417869476519284,,-0.04336584138489667,-0.020549122715924076,-0.008275188342574537
S100A1,0.04305686819363928,-0.03413390760128721,-0.017552406216441184,0.0015262263390761592,0.04702621513743649,-0.009639570730490038,0.03520289061498528,0.045718364524994545,0.03315846315113792
C4BPA,,,,,,,,-0.013418613293729838,
NPTX1,0.08813405654325031,-0.062467479774373044,0.014282606257007766,-0.05451864486916215,0.006643444228132474,-0.06707130016918664,-0.0033887849669494963,,0.0190683548450703
TGS1,0.017633991451774175,0.011195592645783053,0.022676266848345165,-0.03107462172473673,0.025774520269903952,0.023900488628841463,0.026665365293845104,0.02023693201950995,0.01808470711485307
SST,0.16202109820672336,0.03152168076827298,0.008389512210666476,-0.020055963405357573,,,0.12702616909719242,,0.007834933678936425
IL34,0.07592008546864754,0.019114317648420257,0.014920566143515964,0.0013824932848238998,0.03092466375744759,0.03653240350260907,-0.005463103056997239,0.084193638239286,0.09541297269141934
DHH,,,,,,,-0.02829188622590033,0.0006829462583152034,
XCL2,0.058459558461469545,,,,-0.033896246801330444,,,-0.014006568020605807,-0.00664982496184385
TF,0.06610311433733579,0.010101261070764339,-0.024316146705089574,-0.04335398063991983,-0.034378516842021985,-0.006793364567651907,0.0046641817280591935,-0.027063330793904102,-0.018620923802037722
IL33,-0.022078875921949723,-0.011132961595930213,0.010220524498925899,-0.06521536913512532,-0.023892705428283305,-0.012873816486794146,-0.014334302189538854,-0.02387739261981987,-0.01098302384773677
RBP4,0.03754108118215159,-0.01020158437438273,-0.013867657637477018,0.0020298570733835422,0.04168316882830458,0.010628092721156387,0.05562264716809582,0.009886340567526675,0.007347564054294511
CCL19,,-0.01545923089894765,,-0.019256952648325987,-0.04003545969386421,0.07334350467387404,,0.07382519944718997,0.043234171592292155
CCL20,-0.04703100601474289,,-0.0155303627926816,,0.018195535093456915,,-0.023336942177481366,-0.00873468813958148,0.05577296369785867
NAMPT,-0.13306912867841905,0.013104574054912417,0.005500815582176374,0.05101467739083668,-0.00265566884736973,-0.07378987054089449,-0.06033553406064454,-0.09505043869019546,-0.028577538142891983
