,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
NPB,-0.015978797778332346,0.005312231211980136,-0.03324133684357345,0.06735996950878635,,-0.02007825777535515,,-0.03625141211580961,-0.01568712636294278,,-0.010025399707750278,0.08881897724167791,-0.02396084385601401,-0.020279540393393154,0.051447620184247825,-0.02450662697153348,0.09757247080642172,-0.01732046633490785
ULBP1,-0.08459469816360643,-0.03223652115986318,,-0.02436078795377272,-0.000826629236067763,-0.025415621998216627,0.012956889002476726,-0.013732392318812233,,-0.028168485552596566,-0.027151933202327786,,-0.012007520561840157,-0.013948275328835786,-0.022101469073136072,0.00019408110818333008,0.023837348544975538,-0.008416413144904178
SEMA3E,0.14238636734032384,-0.016781559497786445,0.028097008115398687,0.002340150335111283,-0.06731538120375928,0.08614798428188347,0.007400221149859503,-0.021635446011633863,-0.020162558335352763,-0.02370040809208137,-0.02727268313363336,0.08361543642508745,0.051858251694239396,-0.05226956356550561,-0.038590929134067045,0.03392060912262425,-0.034226797170003785,-0.04825946200591233
FGF3,,,,,,,,,,,,,,,-0.008243005495550595,0.03153729062844451,0.0329345103490875,
ADAM9,0.006426953521327215,0.014709889528305539,-0.03925448279648275,0.01451969224414996,0.02223651183075373,0.04453270396583987,0.06521545030152158,0.00243050084588884,-0.018998639887827865,0.0007327539976626746,0.08620502972740272,0.00012486857269034912,0.009171797805782856,-0.06645331817212388,0.050315211484768585,-0.01507125084534065,-0.06268528588082987,-0.05306369777373603
ASIP,0.015113405105167945,,0.022348462515372872,-0.013094781418523464,-0.030608884011029864,,,0.017417029591310442,0.09951270306008898,0.02938872125232738,0.03138626752236223,0.05883013643454941,0.012014202800088362,0.014056879392520191,0.05575872654437133,0.01099943127943326,0.07350892956459505,0.057136011359312594
IBSP,-0.006200753007434305,,0.02212265639017707,-0.04888813321682595,-0.05983734930468667,0.1387437094299325,-0.040988244676522546,,,0.03127656631477829,0.0002512627719812298,0.07831683640571675,0.1127103306756825,-0.002901490439795066,-0.021407455742465335,-0.000578290268802553,-0.11456425979415621,0.0505964520937123
MMP12,,,,,,,,,,-0.018087832495467616,,,,,,,-0.02124324375202579,
FAT4,0.0893211162752486,-0.006368147424387997,-0.021429477412996157,0.013934914750432847,0.00036800085293365014,-0.025824931819257546,-0.03958249667867919,-0.013693841449200649,0.10721026349977485,0.041894028053819594,0.041986381244435024,0.047960707168772855,-0.021857417444594438,0.045207047693131865,0.008872225087204049,0.028472243366582866,0.055341807467710113,0.015252265441640378
MDK,0.12190944788258362,-0.023642077701411898,-0.030783708449111012,0.06551379798419202,0.011446942177576408,0.1469182156350838,0.10001953154260221,-0.0534131800938152,-0.006671050844316017,-0.034809376707161804,0.061302428318673365,0.10728133344425046,0.08574022842357425,0.023502002691614832,0.05899455703695525,0.021870974511341623,0.05397549499421717,0.04418493842259532
BMP5,,,,0.0612152783234097,,,,,,,,-0.03675353243047628,,,0.0334345399853046,0.09150470966519746,0.01806816300169016,0.11173773507807021
CAMP,,-0.028316916849360167,,-0.013396688609336986,-0.02998254944809201,,,,,,,,,,0.02713708977844559,0.010751301561169888,0.01710730864329206,0.06308918829180762
HSPA1A,-0.08333986274201247,-0.005945149170078726,0.006372699937480234,-0.008372175247923816,-0.03654553206404775,-0.07958300719529363,0.04937618506231817,-0.0224255090502506,0.012801520899780046,-0.06948475326110583,-0.04844365240986295,0.012072323491560063,-0.053834588880192,-0.002873696821493252,0.012720692697865939,-0.019671691210740375,-0.047627204203558086,0.002123180350627429
SOST,0.07330801551516274,,,,,,,,,,-0.03350477046414534,,,0.0353475750762556,,,,
SEMA3F,-0.004880015372644152,0.03827445620059837,-0.0015299925247504317,0.026814295500364016,-0.03268198626091489,0.10251405277728388,-0.011833692388527342,0.017849103266925473,0.02109096925698919,0.03337491710806554,-0.0027006219933172694,0.005730559851644772,0.039894024808499774,-0.040266410049643465,0.033223666420747706,0.06351667129721074,0.010335941946973074,0.18430061981984688
ARF6,0.04220973043444751,0.03947070657261027,-0.012466089369151397,-0.002964434880702174,0.014233114635093103,0.0908858769176033,0.02870697618424682,-0.01882427670415912,0.03307167263553661,0.022245044277011888,0.039944025687990714,0.04197431256521274,-0.003289552249282052,0.08300401507164937,-0.017619093102203148,0.043298070168509166,-0.08306918393741484,-0.00948161278704212
IL6,0.010367933645016184,-0.037449665826170764,-0.012308137331107884,-0.018028092423125204,0.023243619412744065,0.10854470827157187,-0.014450004233372157,0.011323076286808042,,-0.028610341103955782,0.015764925502822283,0.08618497245451617,-0.0038618649572984194,-0.013721593543294936,0.004715821460593886,0.009096263307375122,-0.05514246912663288,0.0397376858898999
CALM1,0.09287829107631926,0.073610786404437,0.07490616548716218,0.031353010544945194,0.0417916382957352,-0.11884803857719381,-0.03792535455246579,0.0030673352901551348,0.04456313950571466,0.06742802242278752,-0.124978859159461,0.028511852977590135,0.0465401599570499,-0.017498264164728796,-0.04574203278400475,0.0396694419107935,0.15060352134733218,0.03583328872768597
VIP,-0.040481926398944705,0.036805999572818826,,-0.022197581972196144,0.07495122920456095,0.05479902782222846,0.0039084610818227805,0.03673098897874988,-0.03445707998326771,,-0.05100158342965087,-0.010459913840801822,,,,,,0.045586644614823826
NMB,0.13452191327461147,0.026733651875985653,0.05351742806397405,0.023406340111266737,-0.04098418781573396,0.040397068931545856,0.03426371585007727,0.009417838344818697,-0.013878592561737258,-0.006322425406351162,0.056939552760178695,0.12819765930382235,0.01998136785738443,-0.11806318288722988,0.013009353495822122,0.0768507196664045,0.05554175673411824,-0.036833024095189
CCL26,-0.0033829663330923986,-0.01782425584498562,-0.04318517454993528,-0.01956011883781057,-0.022086928545754586,-0.025958334362105723,0.0005257425195899702,-0.022568285882323406,,-0.006083568129286847,-0.01991048745940286,0.12304311573557533,-0.002446162984804732,-0.03897364096448625,0.01453380573331317,0.018001843474182443,0.04068296427633972,0.10998628703642734
FBLN1,0.0876164710423966,0.014445188389308248,0.03937035488675172,-0.00819759331968113,-0.006809774800750927,-0.02487991220208818,0.0028213000310318816,0.031374159982084954,-0.009776852698874605,-0.028330818246304644,-0.02750152117909462,0.11001362329107636,0.07117032989950553,-0.022501962288920884,-0.014520736137177468,0.005462134312429138,0.0022401239441852757,0.06980128135758402
SAA1,0.0059540607713101075,,-0.0031377544570382406,-0.043068292812483464,0.004329968151844626,,-0.024058046449051934,0.0014320622493863332,-0.011794015238984636,-0.04072136968625356,,-0.05344933667751583,-0.040163758050825386,0.025502869372822885,-0.02467425120439703,-0.02441929134486331,-0.11330560582745328,-0.01877366421019898
MICB,0.06154196687877336,0.029013851041425915,0.057656124555704,0.06032179565174635,-0.002459979991946717,0.10880123351620467,0.042817834107122546,-0.0018323419273938099,-0.0037862438604356068,-0.018884966244767272,0.03827210448779364,0.06614964092560274,0.006469827077282454,0.015059940946798885,-0.04472113624703184,-0.028121983850039393,-0.0003079193008381495,0.05107728983065918
MMP13,,,,,,0.022309645269893937,,,,-0.04362595208485479,0.08286529271180804,0.04945935431942648,,-0.060820260396560334,,,,0.09155665647832904
F13A1,0.03916345041721608,0.0182157471903224,0.13152431154890942,-0.07115263979289459,-0.029648836110815344,0.0903289403866475,-0.009196196238570282,-0.014098826910933343,0.03397797391493706,-0.005237466250460336,0.01283172499589926,0.031232052521312916,0.00035117922253606593,,-0.03262801394065008,-0.005864609656127301,-0.04818820286289732,-0.07422975468700617
CXCL11,0.15199089919225983,0.021213594755494364,,0.016955116554527527,-0.027803523554452172,0.0015371277118393768,0.05471710325735342,-0.020153078974318877,-0.015056969473420365,,-0.028464323634279913,,-0.011605789213610081,-0.03493908933364374,,,,0.010603765754130343
COL5A2,0.12603402452000192,-0.010639246199566316,0.016680937585873846,0.047868447598976946,-0.01626840638373833,0.12227162028223201,0.05824098572063623,0.019680902146431773,-0.03876233633998463,-0.0036084958960782196,0.07240254313583426,0.02950926020056755,0.06047752684930279,0.02396871095496548,0.04104747904292652,-0.013860657555638376,0.020454209269786403,0.08205066459967515
EFNA5,0.05394800669024287,0.08560353259549394,-0.0443973503213098,0.10893570173667033,-0.005524560314931485,-0.030970144617090682,-0.023181655396051652,0.02844609975760407,-0.005148207337162041,-0.04889861835879245,0.02136615232035586,0.11971224939255863,-0.0326519472484088,-0.014994767309707608,0.023461811268518856,0.016368520683770788,-0.023712701376305916,-0.0018934892617042116
AREG,-0.005425641703587878,-0.0226492557499128,-0.00576157732965293,0.03303404992131518,0.02022329707073238,,-0.020076443779915992,0.009176605413968935,,0.02463578249077306,,,,,0.05212329815538304,0.12020426494311358,-0.021284330917222115,0.05040743684373947
EDIL3,0.03291933335086217,0.011921416458538522,0.015928668827629486,0.04166352510520737,0.08793549900890658,-0.09451119330259984,-0.07461956510927961,0.07112872716995125,0.00793898221352255,-0.01954586397428023,0.0162266698221979,-0.08692031683945269,-0.024770213151110165,-0.03721596143903105,-0.005629663982146403,0.029655507032007252,0.04802709742115163,-0.003686107193110874
CD86,0.01949881481244802,0.06860686261982751,0.0707325920614855,0.009099336852089907,-0.05413939356759396,-0.025032080312920466,0.020763117194991337,0.04458580902857498,-0.03289250398244691,-0.008606566022950608,0.025549070819864007,0.008287961773905334,-0.07749240801333608,0.012031769466755,0.011800806996282335,0.01937828118191231,0.028814185118329054,0.02224991615707064
AHSG,,,,,0.0817984098445325,,,,,,,-0.03408196160436601,-0.038901910343882594,,,-0.01988651482899887,,
WNT9B,0.09648569445699612,,,-0.012898953506900441,,,,0.014475486912642608,0.023215481582695287,,,,,,,,,
HRAS,0.021423829591603643,-0.022317227493922624,0.05053894427725582,-0.04763332502873131,0.028427147128911635,0.008827363571474782,-0.005714309322633852,0.03445900136016128,0.07014209499193166,0.02471834559685888,0.04304682588619021,0.06101929722932953,-0.027396041761623618,0.010614643724230688,0.010444941098799782,-0.07112639082135196,0.05465840587272054,0.03093570552995799
C1QTNF5,,,,,,,,,,,,,0.05811533630977884,-0.028460519572921915,-0.0359530074420476,-0.02208663860145217,0.0014546624691890544,0.03406686462066307
RLN1,,,,,,,0.0023928012167853145,,-0.01654971672050289,,,,-0.04017982045740346,,-0.018354197693374975,0.050296285049150305,,0.11163985177945071
COL4A1,0.09327960927510856,-0.07990541479700619,-0.05651838955224154,-0.03346199151155078,-0.006640840988428222,0.1337018310397075,0.07634369316617215,-0.03262172249743551,-0.041479366626598804,0.06965549239999644,0.034867522372105234,0.019718781279474566,0.1385865146324862,0.04793851000060782,0.0030266714266558195,0.010954559933208236,-0.015936704932265622,0.11465317807269108
CCL3,-0.008990891109368713,0.012386264813033688,0.020094686842909788,-0.0244975897605501,-0.09003651827493478,0.05371907228922645,-0.01716042109905363,-0.02262976566906498,0.02564579863081008,-0.026216249471343354,0.035852907922431836,0.012186635771653659,0.04829417427104235,0.01873031560671146,0.08216212969240469,0.005936569718427534,-0.022164312290255988,0.13553474706928212
BGN,0.14695978104914903,-0.04311603463527032,-0.036093926713209115,-0.007681401147275732,-0.07527669923451163,0.09078830458420316,0.0508824068544296,-0.01801731457393153,0.026155883884476722,0.013152807163985236,-0.016387423261640683,0.035788114743008,0.10588081283034788,0.040715461753877656,0.00032911142713970185,-0.03801200695151709,-0.04544430617044942,0.09720051445067783
RETN,,-0.027892982657979803,-0.029762364505036915,-0.01591567944848244,-0.036521596746017196,,,,-0.025490584629862513,-0.01581602627095465,,0.01971318733385244,0.06587843320280608,-0.03591315764119759,0.04149705063091614,-0.03747106275837123,-0.006376680310077975,0.0372030896386946
S100A9,0.02535948955069514,0.03138675297476599,0.11037599280093062,-0.035551267675880724,-0.059484917484312325,0.039995733236997524,0.04683066868320826,-0.05501374747854679,-0.022143652483140885,-0.03429484730844969,0.07906089314024882,5.837488398007096e-05,-0.024765838160869368,-0.03009045062785915,-0.01885373083059659,-0.004774949535326793,-0.07015682238827912,-0.024959272560435383
HCRT,0.05403389490441595,0.05793761104292716,-0.01240828528262258,0.029185136548239756,-0.001242744562458888,0.11610795727241037,0.04377505774039771,-0.013946137162483838,0.09047606790030828,,0.06282690458593378,-0.0374890670931201,0.0786046348895232,-0.04557949568026007,0.08256576972678181,0.017197441367227256,0.008370601623067556,-0.0064264559617884555
FADD,0.10850049895019506,-0.04981947149482753,0.029946568996099987,0.026668867574854604,0.004858892797821032,0.003259323485453334,0.04304184030169129,-0.01123192735754285,-0.013870208260133347,-0.004645462659529422,0.08882166020416987,0.050225747028471004,0.04066472276010253,0.05447243710622876,-0.005403675812270953,0.07852132084941696,-0.025533975048362127,0.03403629468034168
ACTR2,0.09596074639620107,-0.002306563128781263,-0.019744871854070718,-0.015642640944142548,0.010869650095646465,0.09720466913384285,-0.0033517795041322486,0.004549559282562397,0.05311511184876803,0.019685319785130193,0.005068376052439384,-0.044721264741420345,0.071639574194258,0.028029983754602982,-0.030617096172770225,-0.06277856982770794,-0.04021455106575004,-0.01790651245161636
BMP2,-0.0703242502022396,0.060972574364929116,-0.040128844279305395,-0.0036683430986044064,-0.022795789943168512,0.08698464386477438,0.026749883546159717,-0.014847514937882547,-0.006425843383762644,-0.0021454969613120315,0.023203840642514274,0.01195757350063198,0.047413481175183736,0.03165903523387734,-0.04934597065440829,-0.040029491980243775,0.03697175831772057,0.01790850889260403
PDYN,-0.019497938361151983,-0.06733416414871649,0.05227520080922923,0.019332474905972417,0.06488138845827468,-0.08238520224575821,-0.017218529902979215,-0.04689982731320363,-0.003611844601904144,,-0.024723166518070116,,,,-0.03450588953961226,0.01352111642665533,-0.014680823212232321,
CD55,-0.027262546453734545,-0.026044277778612856,0.07136604522661476,0.034561762282330065,0.045313451540461215,-0.012501034481447319,-0.022404103403267688,-0.04610198163734744,0.02443485017188152,-0.01946085157619598,-0.03384659355182564,-0.02110312049406127,0.07731793143744269,0.0832274025387352,0.007563220165911371,0.07236004742304547,-0.009938779188409864,0.0672477174141194
OSTN,,,-0.00047175438372685835,-0.02667243922683831,-0.023156932170878417,,0.055037332425254645,-0.03777025399150736,0.09699851247864431,,,,,,,,,
PDX1,,,,,,0.15372224417758712,,-0.017497174583776285,,,,,,,-0.02763518109170399,0.05174469548003409,0.10205233698888379,
CD6,,-0.010828787321944745,,0.0205445167469201,-0.029128662734660575,-0.02866889911545487,0.06872385290013364,-0.012622461136787166,-0.0144018722636039,0.031738028842601025,0.0034712590761718717,-0.03323580610792746,0.17998319876655935,-0.0694881074888949,-0.021518568556128326,,-0.01374741801231828,0.05489841932363997
IL16,0.03419993559571182,0.007736988106099891,0.024186144274055892,0.03465532417044032,-0.04038374716449964,-0.0188440879120972,-0.022796309463194872,-0.03618009709978849,0.0032774687269052686,-0.047376995512868544,0.00011320662027383,0.0027178124607688103,0.0029266648053281647,-0.02554052210852847,-0.006620468327730334,0.043535526173023774,-0.03783129633065154,0.08517752933120712
LAMA5,0.024763852091328763,0.07912594192968533,-0.10764447185268892,0.012638568600703866,-0.03663070874920498,0.12374083266345712,0.11546968627932101,-0.008752520234585543,-0.02530878672651441,-0.04941390779173463,0.06446556638915424,0.10706823627484585,-0.02282966168131496,0.052421521803144716,0.028637068735733667,0.021375291336034347,-0.009843457067050377,0.07278796347106428
RGMB,0.06614535889896678,-0.0009840319950842012,-0.02689578816613616,-0.00547075573719642,0.04841857519450539,0.06538749664877577,-0.007991393066536283,-0.0013106466292016423,0.04988200069709756,0.054540370352448964,0.0014255838648707811,0.043322943996337314,0.021123209386402025,0.030342158638500774,-0.027846154734716754,-0.037935700910887105,0.082318247456227,-0.005915248186490405
INSL5,,,,-0.008769416953150387,-0.02062012481243513,,0.03488793685070269,-0.04098083783082048,-0.018009336055266882,,,-0.03588262911886139,,0.10825445055970963,,,,0.0463460043815743
IL12A,-0.003834625567484537,-0.009645278534656621,,0.01661242619376747,-0.03320078145900202,-0.010366094923868413,0.03925830916741132,0.020144531943819422,-0.01351707649587693,,0.01708556953043538,0.07574131290720706,0.0447935086008992,0.03736736018385459,0.00813486233867691,0.046927715948249224,0.024381670359937945,0.0503556417315099
S100A8,-0.004032396386099821,0.01615083078538452,0.0876540305221569,-0.06499929834868337,-0.06337573732525618,0.042648624784940886,0.06010051281087746,-0.056974157863033205,0.043674713942398226,-0.022678048124325563,-0.04836934375409869,-0.025899146892723674,-0.04614764756699682,0.007977015097795949,0.011731956624063684,-0.016228962095714495,-0.010639449808069138,0.028306700543068213
TAC3,-0.025722374360048646,0.04914436186660672,0.013605648706278837,-0.027471458458621666,0.06388853663114685,-0.05456533345411935,-0.025523614320435647,0.08568467155817454,-0.03887578328672555,,-0.06111201600395812,,,,-0.030592632386494963,-0.034301258878724504,0.01838349380782502,0.08471931160285612
TAC4,,,-0.00433305604584881,-0.024902437867275296,,-0.03145646900735062,0.0220720795057809,,,,,,,-0.06739961712961356,,,,
MFAP5,,-0.031129942428564046,,,,,,,0.01326839717333661,0.029639381206811897,,0.12753334711577385,,0.041951512724515146,-0.005024565265458473,-0.04977916921950427,0.028572161286793976,0.0007909465644849864
CXCL16,0.04736026512745382,0.01764159254038983,0.044189452418034916,0.03652851821266934,-0.04923391235763647,0.019542858339499775,0.035407500675809916,-0.008230679194829341,0.01676885714481895,-0.01169707073398563,0.0637824797612494,0.018373521976481833,-0.083458811459512,0.07121679785841033,-0.051578949173864186,0.03013215413508693,-0.06404999156008238,0.041046569062448426
AGRN,0.09650345703260857,0.012514271198433676,0.08991128930363779,-0.0017935336523730815,0.013192512601129807,0.1393011379390298,0.082984507792382,-0.02485788518904302,-0.024578633329050952,-0.014557142031050125,-0.018646748283773537,0.049857743170617114,0.09602090496313309,0.012674694204746243,0.06151297047848808,-0.00028030746460026536,0.006503830469524748,0.16624932428793374
COL4A6,0.05407984782893924,-0.045886711680067666,0.18558215182628068,-0.017606812901878523,-0.022602467609159106,,0.016420154947340573,-0.02733037856660377,0.028093060151694698,,0.045003593626685656,-0.0010964127414225245,0.09239468413366678,0.09584325271544837,0.012114943591495382,0.011439492128671534,0.06408029017830959,0.043119884982925696
FST,-0.03788915107436924,-0.0074480243707031515,-0.016276613657325596,0.013005938480977244,0.04241650939447238,0.06870677915063199,-0.002133433427319981,0.03302308659200075,-0.024232256112667168,-0.030388906407759327,,0.03828444812011455,0.05081295650249018,-0.07881906401383026,0.018508737677428715,0.001193106283755528,-0.0063836814271338105,0.006433712210658814
MEGF10,0.07704555800759894,-0.012049872593899577,0.03755858970783446,-0.0008231916651877352,-0.046951371202723594,0.07435783578769081,0.031333793789764315,0.020986803032784027,0.03272239424372597,0.006855085424037199,0.04494714299873492,-0.03903614867434867,-0.04718926404568437,0.024414272139231086,-0.03330255457459528,-0.0023524103531716413,0.022209528869153512,0.05278295849535723
C1QB,0.01503024852636707,0.014059194940145122,0.10666834087516257,-0.003531841922513688,-0.09064397693287717,0.0642017673103573,0.04061957543804264,-0.0013508799968536753,-0.04958403125479704,0.03326122469142205,0.019166231047511504,-0.09740079952341435,-0.014349828942142031,0.09530903480732889,-0.04961657291551183,-0.009842405749443395,-0.14376051644750315,0.03506787178155007
HLA-B,0.05248051194134314,0.005087287982613846,-0.0878403917115546,0.035312149322039146,-0.03782164497947787,0.004540957108287595,0.06788047646245995,0.04480619914520304,-0.015077756898719067,0.035635324010069816,-0.005204857256272018,0.009100378792266347,-0.03437115403889658,0.07143446241677721,0.01924844264143171,-0.09102668961187264,-0.14622559162590254,0.07447942866580856
PDGFA,0.10830006723122527,-0.01017113392816559,-0.03468563411850252,-0.009309156227469076,-0.015858825981413964,0.08878618975578402,0.07402517906302354,0.026632920300774153,-0.020350138356747857,0.02360056412392423,0.06411894408072415,0.07614152469769304,0.003083483970896165,-0.05790233975302855,-0.05505469196379671,0.005767961973670891,0.00040754328942258633,0.04322930457527444
LAMA3,-0.02225496111849056,-0.005721530218021106,-0.02126653782122351,-0.02468702225386622,0.058368524343402374,-0.0021530221017763084,-0.05338241661515771,-0.02808164714707241,-0.00933253333824207,0.013021763886941318,0.04988769455015208,,,0.1436806249328775,,-0.01750342160486604,-0.006565571566242035,0.07054436417273649
DKK1,,,,,0.017535681547463725,-0.010593798684769066,-0.042537241518939076,-0.0029952807853369425,-0.014112619426486686,,,0.05293605821476457,-0.09704374387318461,0.035333501450537375,0.08642414111724543,0.0227969545223168,-0.04862298050484402,0.006384780520003116
INHBA,0.03502626914897305,-0.0019392257863212684,0.10618862144369844,0.02385795373218309,0.0847010709828812,0.006116007483437506,-0.01087272117110297,0.039878365975135416,0.004378344501019365,0.019831199777711965,-0.0073008630220822894,0.12209132002991936,-0.0038781131804514926,0.15402012577673416,0.03368095704442918,-0.03495071111240767,-0.06441858616335738,0.031466578268177045
LEP,,,,,,,,,,,,,,,,,,0.06919094573438053
IL7,-0.0039619764201326195,-0.05416119563378373,,-0.021351758784822126,0.007084179129196183,,0.013301659034145059,0.0016767628068277867,0.01935450635445639,-0.02594159229410114,0.14358115899473703,-0.03453998289307667,,-0.07679000967651402,-0.034505892321637116,0.04166038581489378,0.015251772784633102,-0.017205736221569373
FABP5,0.14516047700317633,0.025201638572625504,0.049999231960830746,0.009937158305840733,-0.005908598273535668,0.09297834226959009,0.014056730992488014,-0.04970323509714033,0.01564694508613281,0.0410373413750275,0.0619931016016961,0.09873799504033834,0.05554483326562993,0.08760322104104722,0.026535107270977156,0.0366397517443918,0.0401314352927779,-0.04541592047258582
CCL4,0.09729510265329057,0.05657327812649725,0.07357599861843926,0.020461252514719967,-0.06847944266089778,0.06665175988460656,-0.03339156889021162,-0.012960874888325542,-0.013575873678052687,-0.02024280855105617,-0.009029166403800245,0.030875177243040352,-0.12289306263164612,0.06220395474921999,0.007275474353510127,0.04660558687876852,-0.06764318122910766,0.056190618794127414
FBN1,0.05245906881134305,-0.0007450892064320832,0.04044034510540542,0.014815664924426404,0.010043968608865295,0.06466799055193082,0.017964731333780817,-0.008104925744919458,0.024603241295497496,0.03827186173940552,0.05367928960239277,0.06362677790915668,0.04256620193520744,0.06023366113003126,0.07432746525403043,0.017262794524039306,-0.054386953377654264,0.06683325742019414
TCTN1,0.09902731158694952,0.014686675466582925,0.07830939569237325,0.035529383475551055,0.0344380578332997,0.10682095069295582,0.0948181526157455,-0.0278349146612587,-0.0369806474388596,-0.02556101237626717,0.08441775119659622,0.09249662221728333,0.007851917387475253,0.02295605691079654,0.009795195387163485,0.05158823164604451,-0.020062848317671023,0.017165080387653416
NCR3LG1,,,,,,,,,,,,,,,0.03518040197820453,0.006023569008445008,0.02865118756017316,
BMP7,0.10448505651727955,0.027973362674059123,0.11013095015635228,0.011841067420864809,-0.01043482458661911,0.060080495835218475,0.06787543117156611,0.029788652365069956,0.003808094092259785,-0.03361204723293519,0.11064154370181585,-0.09251358241055695,0.15122341902027084,0.042941226366487784,0.01330334426930535,-0.014136728721041271,-0.08769603487783408,0.06708282194844502
NLGN2,0.0027556412822054175,0.0038042710700133195,0.08481844330453721,0.030515827890414727,-0.05761798968586593,0.12760630530435796,0.06811357728218591,0.010447513563041426,-0.046462452384152086,-0.00786044196679899,0.018596846758898274,0.04102340863520515,0.03263286829141096,-0.04514593447252182,0.007606436721864536,0.01792005644248981,0.1164603394643286,-0.01601536034845104
CCL25,,,,-0.021958903496292894,,,0.0190591407368871,,,,0.08263259408420563,0.005374446221989175,-0.06239540803997365,,0.008110413719947682,0.03437858432952809,0.043301891361316514,-0.03565712582671264
NPNT,0.11741006848985834,0.01112739098355703,0.018941402896831612,0.031794381068457125,0.0017960517628730992,0.06327420915174571,0.11737381106764867,-0.060901994055414695,-0.032659271307422855,0.047229951316969124,0.08602941018669305,0.00956567418550965,0.040892007534314226,-0.0785452625455464,0.010414110271845231,0.0018890851140269998,0.05253699629434728,-0.028397354514925453
KITLG,0.0679816714733573,-0.021316979388206585,0.024619109575548682,0.007498591121407536,-0.03053470262174016,-0.04360908914985158,-0.011894621800711607,0.032687184482445966,0.02876499663410812,0.06281074279715021,0.01553378998562908,-0.014574489081399734,-0.02985693297062255,0.03819510321645959,0.03287143423352413,-0.004134247838632661,-0.004006516897478845,0.028516300264162003
MADCAM1,0.02142003171589468,0.01848959332996965,-0.021225623558749542,-0.01987387222649991,0.03888948313229929,0.0950524137669274,-0.044012881241180295,0.014139633548257308,-0.014112620219092063,,0.014842317806242811,0.07516439125833226,0.1253689334940677,-0.03879050152696326,-0.022101465894675806,-0.02055097045563122,-0.01556892761133124,0.02910330737880123
F12,0.08333156241897317,0.05064760098902669,0.013163635934885468,0.02995051821060883,0.047166247768551425,0.03004755476252081,-0.08233593187143226,0.014504283484501048,-0.018587100509430517,0.016806579957118553,-0.010864383850778618,0.03887898122501203,-0.032206184604671485,0.06128437967850529,0.06557527469673703,0.04074788291743533,0.10122654112278176,-0.010371630832274041
S100B,0.14734596011426193,-0.0671393322400618,0.11575032590866288,-0.038144431111940096,-0.04289709275012562,0.006403150811589079,-0.01435704191875161,0.04364978666463195,0.027164856342567115,-0.032770393991580334,-0.07422195408954584,-0.06415067413768519,0.04370121885937833,-0.01797367406337967,0.024812167915369703,0.08996266870116397,-0.0963994269553029,0.062466396581611995
IL27,,,,-0.006276504309787809,0.10467404564433068,,,-0.028627785159934183,,,,0.012513515151147861,-0.03954524652666714,,,-0.024926721334695985,-0.009055043382756168,0.034935989414042606
CD99,0.17669778886372456,0.030814331909377792,0.008603362416781774,0.007089316882059633,-0.020884495377636206,0.058178649201848946,0.06223856904961838,-0.0814899880664312,0.01122287377252388,0.0345684769604951,0.0201533470020836,0.17192003331783387,0.02649420016447389,0.03505700710339874,0.03509302500854141,0.0839774688776101,-0.04629793249126476,0.004165595538255872
PDGFB,-0.04886226953518617,-0.0722338319712192,0.04000026442452078,0.00926927078175047,-0.020224000337065774,0.05035587269398239,0.025516671391945668,-0.018557850567252288,0.008121395379949378,0.02722257045939678,0.007491236389546499,0.06188347985574871,0.12443459119338239,-0.02912256552207871,0.020058354356767175,0.00798865913988392,-0.003060053482585186,0.18017007104737215
CLEC2D,0.06776533580660758,-0.04539492639880426,-0.04534865306614827,0.03426758141511852,0.003087960641361577,0.1044116506785694,0.08129268405584374,-0.02595914189285458,0.04327796951432033,0.0314668677359591,0.041575337245435565,0.005409592194330709,0.09266264931966846,-0.0646841648274926,-0.02488095023459945,-0.020967002177230777,-0.01307477513160409,0.04836788248498993
F8,0.051865417577390015,-0.019873664658327378,0.07614839858402796,0.040794194190658536,-0.037211102112195076,0.0155629148315368,0.07027944901302066,-0.015883329826722935,0.04602116153844801,0.023742731142418663,0.06081100896657349,0.10497088321676692,0.11365964584813444,0.09284686335281231,-0.01508005604977156,0.03287816184359396,0.03524557982981761,0.029452161257633423
C3,-0.009369586231408251,-0.023293548602573672,0.019595708727793943,-0.05493371586109402,-0.06146428938769092,-0.08054136768827125,0.01762129802758811,0.017006481762140983,0.02333801764848739,-0.0393045384348917,-0.009062062378059121,-0.16215369521038545,0.03363978432153918,0.06697692070280427,-0.09074713444042634,-0.06276596788796511,-0.08660851881380652,-0.03154281544431338
DLK2,-0.055599253425559346,0.031081230942650643,-0.057394632366999494,-0.019826457707268517,0.08421756264379272,0.040570891592714924,0.02007673460093332,0.030273629321415692,-0.019952259587124252,-0.03602198489666046,-0.03985317491883508,-0.03019552726062319,-0.0723973849459425,0.03478238394424361,-0.01624721467964546,0.08025430218997494,0.07821296963369576,0.006260170513152141
TSLP,-0.006107948486194239,0.04209918008962026,-0.03690927387342297,-0.04607172261548651,0.03847642709134219,0.004164309206625971,0.047849843844308786,0.007573641591739744,-0.007323159497529151,-0.019128427491014854,0.005391817418552247,0.025419360025724008,-0.039650561637505716,,0.07697041008317175,0.009614306814011021,-0.01911830039195914,-0.022504119944255697
