,UKF248,UKF259,UKF269,UKF275,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
NPNT,-0.007715461700500342,0.011170846588380584,0.08586058627883097,0.06349255549453041,-0.02207219381716884,0.0026744457671478983,0.0990050328701306,-0.02357664627753112
KITLG,0.09183495571769816,-0.004282017156785582,0.026515366738419272,0.026172550484722907,0.016403329495373053,-0.028384690075516684,0.04294303837827596,0.03610678103025329
MADCAM1,0.006185137284241024,-0.005305719896048034,0.03886977717753635,0.01778454555194388,-0.03280685097550889,-0.01808101713290694,0.12446438547270222,0.044809463296725076
F12,-0.005651474047395403,-0.024444202516321553,-0.0266534197105892,0.035581070695415315,-0.01739217897766756,0.021672596724317914,0.016809376861524093,-0.0060208696811105316
S100B,0.07313830115480514,-0.08958523032022689,0.024547279255465026,0.01837311056700277,-0.12144424971376278,0.06401488336569124,-0.008808401318041349,-0.09669616414987088
IL27,-0.018498720091048595,-0.020552455122249763,,-0.016202950075267498,,0.05182323771515709,0.0015015640347204047,-0.02147441831678159
CD99,-0.023089458741215714,-0.051827240980412616,0.12226507082398673,0.06303001645120176,0.09289592257730732,0.01268447892887762,0.030079814352283442,0.0036741080239566432
PDGFB,0.03666503460963852,-0.022067845236599097,0.06656157932628462,0.005810044651750553,-0.028698803994893208,-0.02511543102550717,-0.05391636683903343,-0.05194891012649443
CLEC2D,0.04189641678357706,-0.00429186129529659,0.04986929292343579,0.039073411981328236,-0.02362030046869455,0.10955556514519262,0.023472454392966753,-0.026666627315181823
F8,0.015518639727065891,0.011313458999335089,0.045239176413124915,0.004152124132812862,0.048931027693410935,0.03710087198203808,0.0593476197690084,0.020305348699668838
C3,0.013879792894784236,-0.08229697348705912,0.09276071369519276,0.00203637372275091,0.006966605492500959,-0.07878548564987406,-0.029591896146135804,-0.06588633943550248
DLK2,-0.007531884780064968,-0.014624135824406992,-0.024827986683384824,0.0318740359856681,-0.03240281822765936,0.026049416092936404,-0.01755885535412928,-0.04497126910396651
TSLP,0.0032606241821409162,0.04076351993336284,0.11271438936989121,0.013344488641367292,,-0.003141713383461237,0.05624369276600204,0.11584888950207482
OSM,-0.0066117293694512615,0.0836183427896869,0.10226165983446499,-0.04640769181164632,-0.014153780629121126,0.07993165345837022,-0.028332066910555738,0.07132635865154179
PRND,0.08808614559138118,,0.039021689327320155,,-0.03803182616976008,,-0.020517540145094222,
SLPI,-0.02775578118982074,0.03407171977436253,0.09168160174007618,0.01784329802876134,0.03094040008405961,-0.04627567823326005,0.04627894200087474,0.03799261260778295
AFDN,-0.012629494518021415,0.016646167811349966,0.0304967942078833,-0.004005783867913581,-0.004371539494073145,-0.02281672821795006,0.029469893890819557,0.02866222078534413
KISS1,,-0.015289575722064647,,,,-0.017297479130249177,,
ULBP2,-0.004584476007198339,0.05611162172538409,0.061954159489361185,-0.005104044095232075,0.03533203020417803,0.07256349548390058,0.07664909396311123,0.05085224778243134
ICAM4,-0.012204642349849838,-0.00951435862510893,,-0.018799434405612776,,-0.015175135036153626,-0.018793967426419533,-0.023876230637134118
TDGF1,,,,-0.014005706105267711,,,,
ANGPTL1,0.042072999768439624,-0.030498590307440742,0.0271783202406067,-0.00866860394451163,-0.06041082862675555,0.09742829290717261,-0.027839364859075594,-0.02412958197588083
LTBP1,-0.03466917471064452,0.03080049513399658,0.014501142464412786,-0.011367031934489782,0.01399461227749963,0.008669100842608555,-0.05074903124580206,0.017734589640502313
NTN4,0.018367826478599743,-0.01195455094171415,-0.041451326121372305,0.005416896771302109,0.0017388105611709365,0.03127891897147324,0.003461744343867629,-0.008002583535771926
APP,0.02996051372432387,0.024261799858154943,-0.11071548285120904,-0.00670635150717322,0.14436385194518644,0.005836533079131155,-0.045920623455467206,-0.031430544746721134
RIMS2,-0.041363146530324434,-0.02366702941110119,-0.07361733578964397,-0.026831429742577864,0.02591833314368396,-0.009502886827549463,-0.019384126909822847,0.018220441051078815
WNT7A,0.024101855884290625,-0.009748367199457922,0.03997639476661082,-0.035515590022632854,-0.03803183777211204,0.09591641326328126,0.07651800660012033,0.02739633508923122
GAST,,,,,,-0.01729747944323709,-0.021596598791099587,-0.03322416572771202
GPI,0.007566910917967112,0.09291201703795278,0.019042365927199895,-0.009126138157935183,0.13724326052851746,-0.04594056366810284,0.051472378651516285,0.07851135157393041
IL1B,0.0540371365073718,-0.02883274077074394,0.01700115206694159,0.00954967633432369,0.04805561945660858,0.03666670688058967,-0.022870529207558422,0.032396827979347155
SFTPA2,,,,,,0.17445985855770008,,-0.020323500880318878
HAS2,-0.04096796997198656,-0.013867128036771469,0.03273068772720973,-0.0342445410662144,0.028517299641601022,-0.05137959717687173,0.050310902422700934,0.02800515993268566
IL11,-0.018498724847363496,0.06125712286405083,-0.015368511959323948,-0.01294560151031715,,-0.0010337982480103944,0.03473546813531458,0.07732954922059465
SEMA4B,0.06560496741105933,-0.03635589637265072,0.11967394400721612,0.0376223556468416,-0.022295605432110392,-0.04928166366500441,0.09241305917885456,0.014637927032996576
FGF12,0.01592089038432603,-0.016586736522920628,-0.08605046261224604,0.037745723202809604,0.014907604303549362,0.0049917166388008,0.031543975579859475,-0.07594524790278209
CP,0.02383471314526048,0.0064438918184796115,0.014888144196436203,-0.011748875885395372,0.03648222115337269,-0.04296990523234761,0.05288019801485461,-0.004740101743583816
NLGN3,0.06689059563668197,-0.09701971471930956,0.09662314378161607,0.043374291516447505,-0.06067124007325107,0.03260162932420121,0.03804606642055369,-0.020565553724808863
GZMB,-0.02539631151997596,-0.012091701291589815,,-0.01328942550921905,,-0.0026582280340985615,-0.02284284018804996,-0.006580241148102811
PROC,-0.02530247796412273,-0.022755967022562055,-0.00556112348402845,0.09861018355118047,0.04989838258432273,-0.018272027458724263,-0.03106468909548522,0.03708061834714724
TNFSF11,-0.012562640568451045,,,,,-0.01827202043828533,-0.04760401648143126,0.024970874441487847
AGT,0.058805879335549836,-0.07697373534193594,0.10865962345650448,-0.029174899924359426,-0.013799875580746085,-0.06873833667901956,0.03817721552453479,-0.03582974392922967
PTHLH,-0.028410875382855527,-0.007399752252623361,0.036626079496417274,0.0006020631524811495,0.029728769165519798,0.0313874320166906,0.04505596885201788,-0.0008904380726836032
COL1A1,-0.0051473507704889905,-0.0035417818475364142,0.05281400008242711,0.1102621641771649,-0.01278579836229897,-0.09003031616074526,-0.1400745693592556,0.02734398243546242
LAMB2,0.011494885418145013,0.023977636607154348,0.0821461555090001,0.06809462271172677,0.054425741349718455,-0.03785533569938096,0.036824706788372276,-0.010297425595276459
DSC2,0.01877743254792034,-0.007605174051271749,0.046890062863284385,-0.03891109228232047,0.06878343330627962,0.012095669557063947,0.020429763084820775,0.06035697872034316
WNT5B,-0.0008188836702252485,0.09304012118767342,-0.04099883840169607,-0.014303142716849987,-0.0310785227720032,-0.0050246318298262285,0.007108644056323037,-0.027337460220379663
LEFTY1,0.07919678524904386,-0.026071446579363697,0.04714790910222793,-0.02638875466145989,0.0687148189936144,0.048886179066273246,0.1498350090564874,0.03494460005352897
FGL1,0.02085560673363011,0.04440763887121717,-0.03128287462809562,,,0.042610504066426476,,-0.026542517414601372
CXCL5,-0.02015732888841957,-0.009514357588339049,-0.02446702380764287,-0.017062691645743918,,-0.0032900317881962545,0.0017557639212825336,0.020857747978869592
S100A1,0.02269603635237805,-0.014233059963327188,-0.08785615410286404,-0.0010428859349690936,0.014329500959308943,0.08638619812900784,0.06263685225673543,-0.05618517265249555
C4BPA,,0.0387819530201539,,0.03349800965104513,,,-0.015772849839459382,
NPTX1,0.015630926280402867,-0.02033579337851093,-0.05269813964515398,-0.014518227128138791,0.08578986392813366,-0.05163194774278915,,-0.07038901198110295
TGS1,-0.016870231338273225,0.013198604347483356,0.03798167017240233,0.001970957046239718,-0.07805806586991174,0.034022667883996056,0.056851128330028346,0.06916164007020137
SST,0.05417238046639146,-0.03060473482231241,-0.07044680265943096,-0.017242086934127543,,-0.016205659379776863,,0.03316064135987343
IL34,-0.017749918183298925,-0.012255699847727454,0.02402655915491845,-0.03751859114031384,-0.06529176567282212,0.045986804733507004,-0.029608300420990708,-0.019885034896619837
DHH,,,,,,-0.03331739051270352,-0.0232946545070682,
XCL2,-0.014066502713546593,,,-0.021781256678244723,,,-0.016463958631136717,-0.0037689535147188164
TF,0.006561575815820742,-0.006389866186070672,-0.09053756948511045,-0.03234686710077129,0.01454772317016747,0.03399486488485337,0.10433433982416752,-0.05523418148873533
IL33,0.010713298478630595,-0.03647728442826503,0.04472047810405898,-0.04882374513141926,0.02514704207545987,0.0027413789661810597,0.04322508874595323,-0.02642505448588218
RBP4,0.06343617545971507,0.054891168896269736,-0.02971502307946073,0.002098553631009989,0.03917362876587174,0.08798771965970838,-0.014580174047833109,-0.03940160655300427
CCL19,,,,0.13531026527440415,-0.02345582669893642,,-0.002136425294196828,-0.031067156199076223
CCL20,-0.0318733487865482,-0.011794430240440332,0.13013535548266558,0.008512899657531265,,-0.017441057644224336,0.031082351650074277,0.07969901761866198
NAMPT,-0.028282038276566217,0.06747817831485624,0.12090352115126933,0.015974029598439774,0.07282562324322074,-0.09326427393933603,0.073584207410537,0.03773721093849
