,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
RIMS1,0.07175532050018359,-0.041406584355725716,-0.06862212979613486,-0.0021683942322650424,0.12747427373796852,-0.042508195514165244,-0.061922378732553955,-0.006830556772181543,-0.0017908118868192899,-0.007183580433355764,-0.03474363840315296,0.0336487301737338,-0.005066900353858949,0.0658372612020667,-0.02889570773445489
FGF14,-0.028191143171378278,0.026599802483128147,-0.015093610258034022,0.044496641674508286,0.06212489831576278,-0.05121851737926522,0.05019198421843684,-0.009375174566709107,0.08614598198524831,-0.03961081764944849,0.00316770241195448,0.048541656606671174,-0.005297384115940764,-0.0018977941593552436,-0.03683334376751682
IGF1,0.0059399576461483675,0.03554961400257634,-0.013160768043130306,-0.04131339448688598,0.09032841850706973,-0.0257175329679134,-0.025793514549600938,-0.029070587203993924,-0.015150174333927255,-0.024553819011739166,0.0333450646504183,0.08392115791415562,0.021155583263222234,0.058797045936830536,0.008671128420124833
TNFSF10,-0.06378536887518445,0.01163138154822683,0.008851867488178662,-0.007986873010163405,0.04538734115210918,-0.034449827025646466,0.09780090672355155,-0.009034825838892176,0.0022939816891371844,0.014537232680821613,0.02386801788263728,0.024913077247869536,-0.028008622952535527,0.03399011912487063,0.0019472080181864063
GDF5,-0.02126973337604811,0.01776498916328327,,,0.09882191730069184,0.09015542200911508,-0.0007898719842074239,,-0.012784772716877859,-0.011256681632660623,,0.04709715286325783,0.08503777393489897,-0.0030411886425781047,0.09174117891351585
CHAD,,,,,-0.029569429813130852,-0.024895834475980937,,,0.015356216768180941,,,-0.01802235562378957,-0.028026453476134985,-0.02539672318644641,
RGMA,-0.018128279488004054,-0.016954184376182974,0.012241143950594988,-0.04145833958713836,0.018959729091565906,-0.011525220033652868,0.08842332613810615,-0.05732709784994702,0.02445323095182277,-0.051109069081786,-0.04972930484788502,0.000999582807335907,-0.03235229158670346,0.0027944596687775798,0.08618180863275543
CLEC3A,,,,,,,,,-0.025387792926070834,,,,,,
WNT16,-0.018922897195067918,-0.0018711208476369164,-0.0020756078980756912,-0.027314567281344546,0.008205589626149182,-0.02394379955451224,0.054837585466219134,-0.0433983598192158,-0.026343235556277236,,,,-0.02315283509470625,-0.016248131892926773,0.02347944822388157
CX3CL1,0.009971340286841875,0.04516401644261854,-0.022595756994849826,0.024979498900235108,-0.031047820480975586,0.04821510396164542,-0.0035154304397026917,-0.0055295699801754415,0.0038982043727682223,-0.062203218897279,0.04107881245361348,0.07113277340767406,-0.011076951073792085,-0.03861506275788922,0.0635807241885566
FGF1,-0.039328263521538356,-0.0001276782582799836,-0.017228051065379234,-0.04202858933077489,-0.005921791610119415,0.04583691223761249,-0.029826734155153946,-0.07066868822862395,-0.022906632611917475,-0.03899371459862185,-0.04389901346190902,0.022529130071259,0.00855179202127328,-0.04218668616122247,0.04521368907117675
ALOX5AP,-0.05912155734699077,0.053624090270606904,0.015378766988479951,0.02846123734815184,-0.06211779576687723,-0.0452186954605907,0.07017670577328365,-0.045834064661411864,-0.01055827450846051,0.0007624851013873568,0.015937458384430832,-0.010909722497534082,-0.0016404824354740014,-0.03811606603292081,0.0069091812215973675
IL1RN,0.026754386018949517,0.028899748677724865,-0.041634667788802746,0.008775573650500506,-0.02033508189726724,0.03668937381323753,0.07387020305192996,0.023134611980574808,,-0.012089328102186356,,-0.00029967026944287695,,-0.011391608255089999,-0.030383355944398074
PCSK9,,,,,,,,,,,,-0.01747789538746954,,0.0075199950472152974,
NPW,0.0042319405601855134,,,-0.0197945463575258,0.0245908519960695,0.004060574963768109,,0.02294181396771097,,-0.013464879369830297,0.014137236188402687,-0.003159186115661328,-0.025857827672586473,0.028234742056851087,-0.03375166603166212
CXCL9,0.0014893044568167649,-0.011272306369482154,-0.021108695845986916,0.022397968931315917,0.10162128964495837,,-0.028453926334607683,0.027227110166637328,-0.012784770627554416,,0.01949574034676673,,-0.013582757749367212,,0.04619049538450626
ANGPTL4,-0.07854331387691761,0.03949352012214802,-0.056275228324527436,-0.0014467518278787582,-0.08362842240836182,-0.0647692816794145,0.021552213693402416,-0.006732954447626092,0.007225024854127139,0.0595749983926781,0.03653962701459718,-0.05212034489949309,0.01083159648148901,-0.10522017230187597,-0.029613381900172025
UCN2,,,,-0.013725421003706634,,,-0.009351366555311552,0.006624545701923483,,,,-0.03036065723062471,,-0.01782154727571516,
OBP2A,,,,,,,,,,,-0.004631557575815003,,,,-0.015051816446413402
COL4A3,-0.06309481617236772,-0.024961935800683798,0.058938660521198505,0.015597776089459978,0.00311005713964914,,,-0.04574844968750035,-0.018392756900686123,-0.015246115668290318,,-0.01383061523078861,-0.043493790099686014,-0.024925455326387586,-0.024347880622636188
NRG3,0.05546068200998498,0.02039241218001479,0.017103261064865954,0.09671086240117997,0.05357968348281934,0.04844186132554938,-0.08540708614853873,-0.035188603973988895,0.007267170214798882,-0.04090373242897592,0.021100530280682716,0.05574037705997429,0.04591550458028804,0.03392189295982505,0.05444694786768802
IL23A,0.0785221033632918,-0.020350870929661764,-0.0003963343080710486,0.033010985879066854,-0.05465922635460216,,-0.03049816203906979,,,0.053311975963428355,-0.02745516435337655,0.014582861021263759,,,-0.021728498177917315
COLQ,0.03800579530747595,0.061436156688750965,0.010160767714468803,0.06572985262907918,0.009903657380308675,0.12776647685114903,-0.014825003450825712,0.028715094371937214,-0.014263663040085361,0.005131225610412693,-0.03416296440434787,-0.0059089796698893774,0.002493374664507477,0.018041685419222023,0.004896602151053845
SCGB1A1,,,0.019581657082128685,,,,,,,,,0.053140380007309376,,-0.018247549985663185,
TNFSF12,0.003379495396264886,-0.008809364575139887,-0.035134467565223954,0.031138976503591483,0.05126821241978102,0.029881577897407707,0.019169704225021806,0.01469577651247651,0.04002374814995699,0.005016580540283089,-0.006702094278969014,-0.02450515737999063,-0.02781986069749588,-0.005040167077535578,0.07341930673498732
DKK2,-0.03483200650834421,-0.02131656342958482,0.02087065811400544,-0.013927769872564544,0.0002470246664383823,-0.03484875758938916,-0.009394574629144026,0.010625174445703867,-0.008797282581613615,,,,,0.01389539964974392,0.01892369742814679
FYN,-0.043853883699382354,-0.03302143108825766,0.04007250932353868,-0.041258251879742934,-0.06594354750813204,0.053492435645575986,0.13452477536055613,0.006497958610283494,-0.01293392418495289,0.04951265106775466,0.008817244883531378,0.04542935857323035,0.005886109561986276,0.07807981057718841,0.032622250619073694
ACE,0.02168492820591284,0.03700583402261404,0.043788531688168326,0.02066734960794603,0.006005765830003448,0.10227656969066441,0.05718951024161372,0.01611052989699999,-0.01334020621909792,-0.041202271371437345,0.027549318769907898,0.07032317029027733,-0.02377396389304076,0.043887122133844776,0.04294110173803421
IL18,-0.05664811713538046,0.0013675170912962778,0.013278269616246707,0.012945279842163367,0.03845195741646402,-0.04029074113129956,0.09010901439733204,-0.005510420158801667,-0.017636510930923093,-0.051199939372330965,0.06456345443965464,0.07439710453007464,-0.03480474951230558,0.014897139150905354,0.06360801640870252
PPBP,,,,,-0.025270088359075512,,,,,,,-0.020689852817980567,-0.029770436306846,,
CCL27,-0.005148826078668955,-0.013497665911314936,,0.013818954007095615,-0.01951705950511293,,0.11093645823691452,0.0510383267343532,-0.009062466775781116,0.014532723209896964,-0.02745516363258719,-0.012830262264137644,0.014571472445525415,-0.015488471832346223,-0.016524048803408697
SERPING1,-0.14140970867622998,0.1001544046982071,-0.04991919798839475,0.02477392185368794,0.01946717694198839,-0.0013850317733175538,0.08558084677380565,0.05275563097972546,-0.029980381657643707,0.0024869057300070632,-0.013472533022271511,0.03904024937252952,0.02957155010755788,-0.035889259248658836,-0.01218163383021959
AZGP1,-0.015018857688604347,-0.013491329534140504,0.011441614312445076,0.05864345361597379,-0.03187085931235069,0.005731730764438812,0.009368603555045235,0.08685370477287578,-0.01748608800292871,-0.009128140604047659,-0.02180350151570401,-0.09282803967879232,-0.03799269956298896,-0.05580079164975919,0.015179324675630278
INHA,0.058014075658757006,0.0009411912022541389,-0.0014558523741221125,0.010543425612754431,0.0017480773549123651,0.016040427386416943,0.05135290479943447,0.024373758007150147,-0.013962502541266117,0.01701220133856625,,0.019161753417595868,-0.006727874217860501,0.010697897606040672,0.09685313924902511
SEMA3G,0.06445740555807744,0.008754053652452921,0.009138120961245862,-0.002843384070267146,-0.04365993021451166,0.03854222826484538,0.008595001504617407,0.025031639919316857,0.016691829883186043,-0.017204292635347517,-0.0018558677645710993,,-0.023855830853800265,-0.026165501042867453,-0.014814448944595129
OXT,,,,,,,,,,,,,,-0.015280422597880244,
COL6A1,-0.12553426011078309,0.08451495588938869,-0.023190716267340438,-0.02158390721935843,-0.003915767118075713,0.06547571974798236,0.11575720076410309,-0.03129207713500912,-0.004797816100082692,0.07617841461413918,0.040258383673557364,0.0024699426974699686,0.01352890876553827,-0.06435715334237954,-0.026829001456943377
FGF17,-0.027313704804609554,-0.03894822366701946,0.013982973488841595,-0.025762400611525117,-0.005114729328913521,0.012493047995366645,-0.015364328873415435,0.016337098811465726,-0.017698852549951825,0.005531090991618048,,0.0162670708852165,,-0.0335494669731721,-0.014339764582078593
TNFSF8,-0.03167624412249388,,-0.027345938213824174,-0.017508784355673615,-0.025270081808914935,,0.0577364069721672,-0.023569897520271405,,,-0.011532144825034464,-0.019145628365282046,0.15246579051815468,-0.0162481340375146,-0.03339641324865845
FGF20,,-0.026787527232432093,0.1024190906355435,-0.021882400043648872,0.0049170485523837345,-0.0037326408269541867,0.025422662195881494,0.001234573206873936,0.047464010710030785,-0.014719443440206866,0.04062943369406342,0.012615270342877186,0.014923597824469616,0.011701131358845209,-0.024686901681447267
ICAM3,0.043440471695443156,0.07148169708368424,-0.036164293237734846,0.03140239626030926,0.07846053143987401,0.13275898582666026,0.045245459653258435,0.03549818663399974,0.02445248198908376,-0.04093200852476672,0.1542328135746519,0.04875126069303772,-0.06370528633498102,0.014769099536182956,0.019816615049742574
LAMA4,-0.04646341421642425,0.022762556563157503,0.010527877071041487,0.025039497909378025,-0.041523648416213865,0.08702235826277474,0.11499070489186106,0.004000999609564597,0.0039094354315710135,-0.02043594614876505,0.035327490258467084,0.06302480262326302,0.05183425808427603,-0.040377555553583626,0.01680126659656949
INHBE,0.08040553498412568,,,,,,,,,,,,,,
DLL4,-0.000546074412980819,0.06074173236522867,0.04052058883962035,-0.012955936801849864,-0.02962975597889506,0.038996968719736055,0.0694434471277933,0.0016165566929485604,0.032990621678933026,0.04033158508666004,0.0749686165072852,0.08672948836573802,0.020363217021764645,-0.00831705506675185,0.045498506516630156
SEMA3A,-0.020691844633530528,0.045528672791185554,-0.009313326924715978,-0.008161929565620035,0.031083446391670426,0.0009127678967049802,0.04829100971612399,-0.02963213816890525,0.018804694231805426,-0.02395001758812993,0.027741259697929354,-0.004288592509553116,0.0034178377521419906,0.03588914874129213,0.06329288344719143
RLN2,,,-0.0293677237294896,-0.017669738067362762,0.009731664944449386,0.035152940074186276,-0.003436605916913189,0.03568725105765501,-0.0014641934107018399,-0.011596590794398213,,,-0.010448052398356323,-0.0178215453105136,-0.016549697135488525
C5,0.0641945885352216,0.027657814082510196,0.03263484454666823,0.0023797819497440244,0.03941636331171711,0.05351273428763567,0.07455563599742825,0.023548875386188793,0.022338002636115534,0.021282723678180765,0.05235374791998979,0.03811763659331633,0.08333164378725068,-0.017011026803284864,0.039598398955948334
COMP,,,,,,,,,,,,,-0.02772615163781992,,0.06119763678154908
EDN2,0.07464622841625614,-0.015250223087746383,,,-0.009656270391307566,,0.014457694549474508,0.0025554001509836255,,-0.030562425992110034,,,,,
C1QA,0.08657692107559926,-0.025525168846687023,-0.035494345306474176,0.015614337027962055,0.04677969507275355,0.04283568992835878,0.05293950178663937,0.09128762286938905,-0.05586752792253977,-0.02902753213511254,0.001552305401936278,0.09986243898447687,0.014435093479219677,-0.05365369168795286,-0.01310814491902468
UTS2B,-0.01590392849144517,0.02611796995521413,0.00600713534866671,-0.017669737965848083,-0.027716587728270792,0.07934998793921536,,0.013119435466842848,-0.02211138218336559,,,,,,-0.01763366961365621
COL9A3,0.07936669136609896,0.018004294037198585,0.03841031097546214,-0.040121341152653915,0.09564138282688406,0.06788792638651232,0.12333978611310721,-0.01624712191777691,-0.028280786833516,0.0435179402545991,0.0452999841562141,0.030724739180912362,-0.013844788247718136,0.03567426200469327,0.1383810700677676
DLK1,,,,-0.029409341801793026,0.07626478314694525,0.018012264790114793,,0.003587601329652101,,,0.09129388950843184,,,,
HGF,0.03854788883265392,0.006184634956160041,0.0273002766493743,-0.025012521079861634,0.039860170293900106,-0.0015578866732758065,0.0018612111580355527,0.056196342004237454,-0.021865053176558014,0.22971863625576663,-0.009798118909512071,0.02529720337388496,0.09533664342705506,-0.0068447233483331475,-0.02518193678376056
P4HB,0.023855489530534024,0.03424182000885062,0.04268371112648124,0.03540699940394145,-0.06633860695391498,0.07590359864034166,0.08661535973755422,-0.006025808368702728,-0.01815412422886296,0.04446437238169316,0.01779693612931904,-0.042346617736042154,0.04508748038534452,-0.03337660800049102,-0.02524783723453715
ADCYAP1,,0.036971057176746105,0.03404484747458868,-0.035677094735047925,0.031249772831915473,0.034727740846279026,-0.06232556808290237,0.051148007631677386,0.1186104370703401,-0.017087905114290234,-0.006288815032213203,0.09781424310135445,-0.012003532785615062,0.049697447111627484,-0.008415608710743245
GREM1,-0.03406387490992863,-0.021451331053926773,-0.03893027366643559,0.022309906842528666,0.09342470628940545,0.018034205146829286,-0.02947181664101615,0.015502448150019296,-0.010290172376154729,0.03433537932735,0.024733139620566173,0.009657478408474413,-0.04449178127047265,-0.06138134482314274,-0.014498716915973053
EGF,0.027421768616887717,0.01473913613489414,0.03761333274025293,-0.01556179373825473,-0.022911373779500727,-0.029841618871641128,0.12291279402579051,0.051732469670534874,-0.015772786929177853,-0.021107078680201074,-0.024874579399410304,-0.0166874257660634,-0.029108877709411722,0.010277055140132567,0.02813418904158402
VEGFB,-0.004545745599822225,-0.030477310626821904,0.016509175518129512,0.05860951811564096,-0.06951019568073892,0.05308343300838593,0.04249621221165523,-0.027553178754748806,-0.01749725735162802,0.0005709797064806013,0.07055862209958141,-0.01622174455082857,0.006026582377574815,-0.010876551394444453,0.028114586776325057
FARP2,0.030803816012211337,-0.03336029477973357,-0.007286106317268493,0.024520314641407758,0.013957348596673089,0.022496346353039685,0.10980600248137616,0.06937215756759371,0.07899103959531135,0.01921464377200161,0.0013695282076824084,0.006176805860430786,0.08643523048850578,0.020366950441044803,0.01733973605525904
BMP3,,,,,,0.025951699614856612,,,-0.025069505178924048,,,,,,
IHH,,,,,,,,,-0.01869474031924172,,,-0.020355893038107163,,0.024858190466273366,
LAMA2,-0.019734517900865656,-0.00794976127967642,-0.021709279849509457,0.0010064097888640097,0.010646797643211052,0.0865086627889631,0.029530056148505318,0.03508263371912816,-0.059477307964306655,0.010338835725466351,0.032841154491314556,0.03760213974049459,-0.017422613193017744,-0.05018951447484977,0.008010635750786765
SERPINC1,,,,,,,,-0.030488924844157696,,,,-0.016687427093584912,,-0.017385734401338632,
NRG1,0.06420061773222838,-0.028303020062997085,-0.0003579655634923091,-0.03090160074357919,-0.020147143582322884,-0.005857602844313289,0.0036718118098511953,0.03814810203473967,0.0385350394368857,-0.02342237174597271,0.034604794508422805,-0.03604270524231645,,0.02092262718125573,0.010965101758546111
SPINK1,-4.11527004955107e-05,0.007437601391420893,,0.014751031005498802,-0.0005975068195136111,,,,,0.13225211456756047,,-0.01916397469341007,,-0.021370566181862505,-0.023069603373808586
EFEMP2,-0.05998820240184127,0.0239740769280958,0.029612362810640034,0.029170724385794995,-0.018838808379823588,0.016924587124289257,0.08363341856918051,0.04533655790968457,0.0009475301602340051,0.0326693533330196,0.046903302172315336,0.009080491810251043,-0.07084483671741108,0.006496889205690404,0.019507820149735046
SELPLG,0.04697006674773105,0.034597583105093255,0.001890380090954698,-0.025021904930711363,0.022252400100338833,0.08167202613424591,0.059652998797242895,0.05291159781260944,0.015358435237243891,-0.03707862644040537,-0.07052428090405338,0.04999812699690681,0.030551581074287886,0.002315734732837578,0.04812327223045798
GDF6,-0.03994517572602415,0.027074517300039028,,-0.019794548070127916,,-0.037210911847897016,-0.030213961653512447,,,,,-0.005138165717600007,,0.032505993277348814,
HLA-E,0.020359131045066023,0.05111338385476823,-0.04481357897386886,0.060888403318518476,0.034463422662563095,0.02903342627375308,0.11104681329392982,0.05520365536962459,-0.02744007087176359,6.019471947087819e-05,-0.03468267419543671,0.02377423462207748,-0.009481681386877739,-0.03781962834818058,-0.007449000866136984
PTN,0.012057810626121945,-0.011035957328182635,0.04369171643486397,-0.08283706145059232,0.03792058115552215,0.06588569854527729,0.18977529183933822,0.007596324262218136,-0.015477741817149069,0.0003481795609453254,0.12235731179189605,0.01940025738419593,0.006907322295506304,0.0027214551516070704,0.12667113045265008
CD274,-0.01708234795085857,0.11332744407820117,0.05812035454895298,0.03972982936125226,0.010167135771625719,0.020638142482098516,0.02101250669274164,-0.014845842758456719,-0.012206058604116965,0.0505082035748976,0.019368031026459325,-0.0014796772434974834,0.05212755919239795,-0.0444785408896728,-0.032317337207142034
FGF10,,,,,,,,,-0.011496764001894734,,,,,,
CD14,0.059690750112212226,0.04351898931612049,-0.031437655886572005,0.06307152088549157,-0.05908458903206587,-0.002265036908547486,0.020801562832297987,-0.015766825565778218,-0.03602025155928926,0.0009211847536985487,-0.046260085792666654,0.08269449096105845,0.07133339130373484,-0.03906424995180866,0.04419903375729257
SFTPD,0.042146453704056425,-0.01054556409639727,0.03307409467877706,,-0.028378951531055432,-0.00433585826822503,,-0.0008095954392994827,0.12917293600726582,-0.019607519121766864,0.06125199876855432,-0.02653181129336345,-0.030014974037880414,-0.030830245397421564,-0.004844584669896848
SLIT1,0.04434023905477751,0.023377621729180047,0.0015227685723593633,-0.021005383630827136,0.07156204041666107,0.03479571205811377,0.05706942412165959,0.012309366999841245,0.03768495421519743,-0.023070682804607553,0.08270804465404814,0.07309085722600095,-0.05450723176457216,0.026818770029264045,0.00303554406689387
LPA,,,,,,0.0600068606358519,,,,,,,,,
CNTF,,,,0.006921214321714247,0.09285544402753532,,-0.019254323335685858,-0.025989318615713537,-0.010290171486799405,-0.013464879432259033,,,-0.023855840267462146,0.024581203610231462,
BST1,0.11083801730819623,0.0200774697111174,0.08351952649394377,0.011695432516695319,0.022968273562357058,0.023121500118017068,0.09329260656349561,-0.024654134649035233,-0.019328459005236616,0.02134362291803384,0.09264392803636766,0.10463558239473465,0.03949117841746838,0.027399762677011292,0.08581068885523933
AGTRAP,0.017337211579207264,-0.02867465057665707,0.014901308242379618,0.0026065272967686452,-0.04411282465393145,-0.0145670693199873,0.046506256594628724,0.010328674083769035,-0.008771536023113565,0.012417583437788763,-0.0241258669497089,0.07740797581829678,0.00627880238613756,-0.021528081018660588,-0.030756334377143656
LAMC1,0.08237583817071217,0.04060324159161216,0.013981864744939322,0.004943944710505488,-0.0458583825598652,0.09444531403814015,0.06561300113024933,6.774545487923052e-05,0.01100505909618184,-0.00639791498917816,0.04982847020510232,-0.025754138932844513,-0.050872103780632665,-0.060499813325807866,0.0065024019891822835
COL6A3,-0.00857470115351982,0.06327816593235276,-0.03532120757137517,0.005624599077715737,0.01734173510587535,0.05393045777528227,-0.07629633757537298,-0.009214220756319391,0.002926497193867715,-0.025588911064154698,0.01946635131209426,0.012406494284121918,-0.021811224903840548,-0.09594017827269873,-0.006810456621060069
FN1,-0.10919619593186594,0.04893350050846818,0.014412073937634568,0.044812605708357975,-0.05463656160881286,0.0942512132488275,0.10752620861002243,-0.010986481693538833,-0.01781194705098886,0.004315072047270686,0.040365355444516866,-0.0326095204330365,-0.04796723274455803,-0.10536265711196048,-0.04719432191564263
MIF,-0.0414947790413493,-0.04615459125946625,-0.029634231240543377,0.04227659186067624,-0.035702834058090334,0.02560413429141234,-0.034042688458592686,-0.05216459506817168,0.01273571310128126,-0.012514582698950933,0.019810452048313443,-0.044108998759297614,-0.035849736826456986,0.07577201436949751,0.028990824238869704
JAG1,0.0238863010444667,0.01280173091732424,0.07702353310036343,-0.025244812533643374,-0.026957147612163352,0.10490127256875836,0.18248752315174405,0.019154019139946937,0.03887909879797069,0.036295871784228266,0.06050344867946443,-0.03708783260121513,-0.036033206410853814,-0.044851012310351386,-0.030257627766614958
NID2,-0.005969594616677802,0.008235706097327603,0.044913428922261696,0.005465970639397164,0.04435843942280366,0.08193756168805334,0.09163211342073817,0.027812146767772307,0.038823105191841664,-0.029981184921042202,0.046144234127142934,0.021772549940615348,0.008571302773528276,-0.005005507515081323,0.03515506799673679
EFNB1,0.11151246671995713,0.04847576086580661,0.0391651531880965,0.024295135941359538,-0.0019195630943612187,0.010083880631938763,0.0895763539944942,-0.0013216607917682296,-0.015986381360504093,0.08714018483794189,0.06817690302539929,0.013329601106089693,0.06321228157405127,0.018037759105527205,0.012260647195077402
COL4A2,-0.03017993979348468,0.033279946588918315,0.055171121705900064,0.013248612954342053,-0.028984260088530427,0.10951393408926106,0.10479766384536836,0.035156755455980016,0.02359403485775154,-0.004570759962022202,-0.0017529330925419957,0.013106215786897565,-0.029775279787008068,-0.05222745497001607,0.005080366579474276
SPP1,-0.020498451454620453,0.05479937911152711,-0.03816314978303697,0.10303351568595112,-0.07673758096102005,0.042839527822104075,0.09877304852273133,0.017067418564753748,-0.03545947867060655,0.016028825053024984,0.12480315841652627,0.02429921955130716,0.07825753880730017,-0.01540015417744537,-0.0755972201352488
PODXL2,0.05826603305470663,-0.03297083391680814,-0.037273688526951385,-0.026357879264571702,-0.0012471648254154008,-0.0009676871786118168,-0.01414553630988908,-0.01952265983685346,-0.04742978421585126,-0.04543995409251044,0.04862914803182308,0.04010303307917708,0.034241961089765266,0.056319541795354935,0.07410856465021957
IFNE,,,,,,,,,-0.011496763104876627,,,,,,
FGF9,0.051767104252703824,-0.005002446161300782,-0.022453516976432407,-0.0066265459947330504,0.04965140100012968,0.003153001279779593,-0.0561991148414971,-0.027746503175117263,0.0511588109639342,-0.025145784763038248,,0.0509563892205508,,0.026243089319818072,0.048169074968361654
ITIH2,0.04624689139944333,-0.02577415853599007,,-0.01860803630516637,0.05936093231141861,-0.029655904615376327,0.08086537732168844,,0.036006310009941096,-0.0006043911464940803,,0.09356945475219748,-0.007035990759656763,-0.06161421950060848,-0.015350893597226124
ADAM10,0.017713854323826043,0.06467123060293861,0.02097643409779339,0.048895611516799956,0.017254338032171638,-0.002008285434865503,0.08643331033646133,-0.010167779477172095,-0.014975078798690065,0.03720146617791222,0.04552252896714009,-0.02611555431409742,-0.004795701812306276,-0.01634273392127344,-0.05044040560450735
CFH,0.04725643560987772,0.059820367888372895,-0.030211276474497555,0.0030817083074531275,0.029803240773033913,0.019486029044884102,0.13668472981132732,0.011999062536060255,-0.04894994611253846,-0.001244462277833412,-0.014839917175620911,0.043753739504910134,0.017022356561450167,-0.04720342231654042,-0.01165342421248827
COL4A5,-0.01847846989889786,0.01745400093424137,0.055103199303199235,-0.03758614981790933,-0.012711471414525301,-0.017646465362884025,0.08796829055089725,-0.037306793923047754,-0.021684338027227648,0.032499438834173174,0.06381731314124292,0.026057051615628067,0.033044627879950605,0.05562495606359953,0.10701294160025657
LTBP3,-0.05637232515665333,0.02605855105585692,-0.026954996632714726,0.02377219763661256,-0.016440923298933603,-0.04767303429280226,0.016240152564937667,0.03400661213952579,-0.01851727041793997,0.08919151318761065,-0.0621017089105873,-0.03331775672866258,0.035376728972281044,-0.02077343497890638,-0.08311003471891013
GNB3,0.030608521085636345,-0.04420329927809043,0.02826798160262769,0.027195859448231996,0.01309980983644686,-0.010625821462440363,0.01337513186989944,0.020462649363407515,-0.01521781783475484,-0.03347910883042224,0.0456361957742274,0.008034312804928922,0.013097606609118628,-0.011819916026505069,0.025894790364043983
COL6A2,-0.07818805148878272,0.049422837890237103,0.043444257547773306,-0.019164989258355036,-0.032931124119570866,0.0615852068499248,0.06220527432694608,0.0009728627120269984,0.020851087338264265,-0.03478524892346062,0.0715331929302475,-0.04916612634570414,-0.006156435641674271,-0.08218773460871875,-0.006500111081754139
PLG,,,,,,,,,,0.05539988821446613,,,,,
GDF9,0.04061131054489719,0.06304859954807315,-0.011915363130888281,-0.028195871110407295,-0.05666619146697249,-0.028251812033429267,0.11801635052875539,-0.01794520882062338,0.07555142704511318,0.022384481098609275,0.10618681367810723,-0.01963669572029008,-0.03502240585138304,0.10753122052693942,0.12394627280017907
NCAM1,0.007714273177938344,-0.07597031947548857,0.0459636385503942,-0.027927641004475187,0.04594570719256729,0.0239109390498422,-0.015280386864174754,0.02658078356374456,0.0474976351822881,0.023309313637810126,-0.09689386511716086,-0.003978455782663269,-0.045893817710617124,0.043292870772029826,0.033492966365197746
APOC2,0.04391975827219909,-0.020261516773527787,-0.025233947923673377,0.001582777309285029,0.05227162125725447,-0.009267264284794059,0.06048878324460127,-0.026244374453402934,-0.03332747274701305,-0.0608267839664097,0.07052471943235168,0.0702400006524978,0.06648318092235875,0.045645888434008935,0.06879707362311416
BST2,-0.020327971489813176,0.03820192651539921,0.04449408645579872,-0.008759231216146,0.0110382681136084,0.04351180570794747,0.1138737859539556,0.04168105935406186,-0.03930685716951598,0.03488140105683897,0.025185378908245796,0.05027264754641973,-0.012476829495951447,-0.0008348076460684502,0.06312424276776493
COL5A1,-0.08379196032043959,0.10917811221819998,0.014556831612062433,-0.033759719759024524,-0.04680046286809484,0.06011419078498988,0.016709219103018782,0.0388752179709293,-0.018998743438476667,0.019390842746530863,0.04702416147702949,-0.01081991007480873,0.023774626628388904,-0.04865310073561253,-0.017189765064418414
CALM3,0.024156694705778966,0.02425566558933023,0.031024856895731735,-0.08684082939697418,0.0376600291399348,-0.03884765463507788,-0.10507053830845507,-0.00654597860590607,0.05859817152333173,-0.024932734949004078,0.0650273359728377,0.00867574500176869,-0.01913779833569041,0.06961065767274545,0.02192987117173651
THBS2,-0.02425732446859111,-0.021422441960680372,0.0037553343948785564,0.057115743984704946,-0.014050042080640413,0.03927172814968459,0.05910659018754637,0.019626010237090624,-0.006591574357600993,0.026671285165447086,-0.015176185523202436,-0.004283433685833924,0.015022436394759643,-0.021417222707238805,-0.02367157095396818
SERPINE2,0.11940526835403405,0.05568720292282356,0.0046919523750347586,0.022634448862609638,-0.032918779444564346,-0.018028539233115218,0.02439040626586521,-0.010810618912958498,0.03697681332585749,-0.004384773184188758,0.042987533690733375,0.02560558709474771,-0.0033664031827151403,-0.04520053201336629,0.022182179345063873
EFNB2,-0.029356752708191602,0.04335924491154881,0.03810118364691083,0.03259104396581267,0.09688668504277083,-0.025488817425397756,0.00744184620831694,0.03412768855935674,-0.028820572659175932,0.01356525767697859,0.10959342550017045,0.007289556558202515,-0.06400529891764223,0.004129292891877983,-0.043625167568881434
PROK1,,0.14313610453947384,0.021163759325946413,0.039984043315720356,-0.0016952557395260158,-0.013516251183797644,,-0.0006352030910355141,,,,-0.01842160583501905,-0.02385581698105569,-0.01671196909431568,
LACRT,,,,,,,,,-0.014560488279779123,,,,,,
MMP9,-0.013631814446669676,0.022709878754711903,-0.02776156100680403,0.029010546834890495,-0.0742829700457781,0.1309769861200103,0.10961886907373151,0.0917101668201235,,-0.0150059845924118,0.028895234343910944,0.019201758271675126,-0.03698923496670005,-0.0162387374041671,-0.011224793781018403
DMP1,,0.018534636522182412,,,,,,,,,-0.028496918769767458,,,,
NPPA,0.17108915305965214,0.0058209098538703485,0.028687624173570438,0.013683612236565761,0.09793748975877853,0.004834597243432771,-0.03246687818303395,0.03533143165453133,-0.0265308411998051,0.04745446550799608,-0.015317736532405113,0.04147938279857749,0.02459120858822062,0.05013147842050306,0.12112858465777995
