,UKF248,UKF259,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
FYN,0.032420771062454945,0.030347709080753828,0.05143494020013092,0.055150251390500546,-0.07160274280936661,0.04971838073909977,0.005799536452605788,0.10020452293319562,0.045107133314505554
ACE,0.010597684584323485,-0.017038825382754686,-0.0025257630763812974,0.03196461590004123,-0.04587147698055904,0.007791625667228937,-0.022453795879002574,0.08843293116289809,0.05242101428262391
IL18,0.03507259179583323,0.01771257094116338,-0.01109786601779574,0.04926689358739333,0.06203776393058516,0.059799175765246036,-0.02846140834966487,0.020903102630098012,0.004060630284539237
PPBP,,,,,,-0.02037009494985289,-0.018814845131754306,-0.023795491813778526,
CCL27,0.09691989359581138,0.02526936463147186,0.059041640868416255,0.01293230151667106,0.029251184453333638,0.06730367928860427,-0.020823878771826013,-0.025547585394420314,-0.0060205333230528
SERPING1,-0.009490195948801511,-0.006097936293873941,-0.05781533559493905,0.0417542963574316,-0.04507035089800559,0.04102355531440572,0.03121828775862235,0.09201640443596543,0.07235362057753818
AZGP1,0.04404677484508188,0.01117330993522451,0.0004149850413073468,0.0522607363917179,,-0.015401341204834081,0.02987818045881071,0.07246324708601921,0.04321607388231347
INHA,-0.023940113368377976,0.030015640022307024,-0.024712966796879045,-0.02023441533078933,0.12226038750009802,0.005559038442589865,-0.017263336776963154,0.07755862097602481,0.12430672334912757
SEMA3G,0.010268814805713533,-0.02934746929972093,-0.029283751268223426,-0.02535102210720924,-0.058680037967181756,,,0.16255329830172524,-0.01389020340949974
COL6A1,0.015740996037087663,0.015162233504766141,0.02621316381613658,0.0015520152818517914,-0.06973565972076091,0.011400553286847262,-0.0037349170747552345,0.10330684136842566,0.027353377770316375
FGF17,0.020947642176080954,0.07131315889000947,-0.026827139955196127,-0.023585430116552755,,-0.042085410228549065,0.034727156801382865,,-0.018651065052525746
TNFSF8,,-0.01985777097836626,-0.015118029920931335,,,-0.022103086338814266,-0.017410565256890193,0.16862987561529463,0.06692952059223009
FGF20,0.03316272268535431,0.030308553914946166,-0.03439665451688449,-0.021689525048639864,0.013357509451496226,-0.02403523764012659,0.0026980634116655702,-0.04904242378128009,0.008592099583338147
ICAM3,0.031577698274144105,-0.0036868119228220765,0.021333805691465247,0.02018244838625858,-0.012345065023515192,0.014368159409535383,0.0705649679382942,0.007574000196675013,0.013843128183846006
LAMA4,0.04029125582001906,-0.031031183764175213,-0.037030496262591084,0.051939899998564056,-0.052578876818907994,-0.008292145540718825,-0.023216634106765062,0.06148544442540959,0.07030725850590856
DLL4,0.021300937232575284,-0.025943356204409115,0.03337786166226199,0.06772763360106177,-0.02723018305428092,0.009722803481229014,0.10625971988557001,0.06675848431254683,0.11341108208972871
SEMA3A,-0.028080714067728444,-0.022835623592201728,-0.02129442942866096,-0.03529104266090436,,-0.012215122292517859,0.007184048394896196,0.045435451551051276,-0.028737836321204194
RLN2,,-0.02004031831460125,0.05719934790764634,0.021933621312793278,,-0.01528423051817268,,0.19998303100120812,-0.021525421572078055
C5,0.012661015306967553,0.04909985434132596,0.02577279349790403,-0.019871665056195944,0.002556938453124723,0.006548764202223836,0.02314469234632316,-0.0141045591826678,0.02106694026215012
COMP,,,,,,,,-0.02216149630879304,0.006391852048615033
EDN2,-0.014102527397722964,,-0.018700247791286158,-0.01233500451316511,,,,,
C1QA,0.04019370944345967,-0.07442547328702971,0.037678324904802496,0.027911498472712137,0.006564690519425203,0.06985965312844089,-0.015845325194984033,0.04312078275183721,-0.020154973697600425
UTS2B,0.07455921999894839,-0.005833917045598298,-0.013311299288943012,,0.0440491452382781,,,,0.05097852747654836
COL9A3,0.08259014560532352,0.011936460454534512,0.0489715978597817,0.08054932553264661,-0.04628380597663086,0.03234502440890854,0.011329827303891702,-0.039419010626843914,-0.014129538093787624
DLK1,,-0.014559057931051621,-0.04107409191227194,,,,,,
HGF,-0.04023133915761924,0.04547883604760742,0.019463409293694243,-0.00020403706227590805,-0.049131668170902074,-0.0029013323795175675,0.01768638776923108,0.037499505442455325,0.01383551589365523
P4HB,-0.035294313612566075,-0.008791987068913695,0.022107417290277907,-0.014878165427829899,-0.09377895983624594,-0.006716176545069332,7.613059778891107e-06,0.05028461454824267,-0.001340832485959867
ADCYAP1,0.04526382509810632,-0.04046355029739593,-0.014684564091792376,0.01664632706498952,0.005053628455501423,-0.028069585627661903,0.0098730715408128,0.0036920215215415675,-0.006291949722243484
GREM1,-0.01983695465731922,-0.0173211176889074,-0.013763007932437257,-0.037903997944911255,-0.04988455675406559,-0.004301718469523342,-0.040572491064617675,-0.02514846271466113,0.06836859580428718
EGF,-0.02307686287065688,0.0827546836986263,0.019616170051509604,-0.03110189006788966,0.14333021339199115,-0.01868749260489832,-0.015175136053325222,0.01097219825888541,0.14151070746499714
VEGFB,-0.042514396152095506,0.016913028367459327,-0.013553103647735197,0.008095471252038149,0.031353172556830525,0.00796208525555944,0.014419912238679227,0.06398418986476846,-0.03122414077329757
FARP2,0.05380155055053273,0.02932969382242435,0.025747324720910857,-0.016048279734015104,-0.0449878455134652,-0.020764890998649976,0.006413165258541196,-0.004888503992025707,0.02951760954138936
IHH,,,,,,-0.020007357589882743,-0.018511150291881294,,
LAMA2,0.141729338572365,0.053262051136873455,0.029331821164758975,0.0664295723868678,0.05560398366906355,-0.033021520568605266,-0.03798070294254316,0.06553476579865841,0.0050329595024661495
SERPINC1,,,-0.014241887738857517,,,,-0.015175137260540754,,
NRG1,0.02741549714156772,0.0004189963339057098,-0.03676648701596459,-0.014545010103506357,0.006465365990013089,-0.03220466402238294,-0.020666446594092284,,0.030330846162578123
SPINK1,-0.04219775343418666,0.044712968132914435,,-0.01708791147815243,,-0.042185919104197084,0.019657536800577396,,-0.030005560467750856
EFEMP2,0.008765190204351358,0.04456338400407838,-0.017260421497053792,0.02585102963744405,0.04733271691080814,-0.02199729087254613,-0.0115091711180062,0.027094151845284648,0.060337847467488916
SELPLG,0.01545295776708922,-0.011652838648924118,-0.016841059932642823,0.036317048019768934,0.033589269035436894,0.02729627984957312,0.023413446591891506,0.05611105439310908,0.019463985315483427
GDF6,0.06251788547225066,0.029998378672951923,,,,-0.047504742489727664,0.013077412513526301,,
HLA-E,0.022079839864718263,-0.06102063273167707,-0.020905830337137,-0.008520732466257511,-0.029245902476927925,0.017202798054084957,-0.019957045723019273,0.04315479874255397,-0.015027856995608666
PTN,0.05789913822965753,0.023324139781072867,0.06802144923690033,0.060674119701208486,0.08526519445520477,0.05293751573345253,-0.010691487050862227,0.0939511043261511,-0.005451009397866839
CD274,-0.028570270891307845,0.065544971961087,-0.06698901205373158,0.03167082486431054,0.027544106016595928,0.06433035801779155,0.020053053790665125,0.04050341485570859,0.06540163625142745
CD14,-0.0047131059682032125,-0.05648737407760523,-0.012087945565141915,0.04291179364220317,-0.11511349308631437,0.06335345575770442,-0.0020734577710962944,0.08464386969918582,-0.03121181848308584
SFTPD,-0.022754972568069423,,-0.0009997707941135836,0.06314660327334595,-0.015096091522565174,-0.04045489183304834,0.020548363774191798,0.02703283800886012,-0.011209469846971992
SLIT1,0.031832652993578896,0.011223742746383943,-0.024767659131688963,0.0215109604890177,-0.04049684432387476,-0.025821942068726077,0.05263967882411318,0.04010763312159765,0.07137969573552219
CNTF,,-0.01579632430890237,0.010357287688319814,-0.01984088874754313,,,,-0.01906795876097605,
BST1,-0.04596277800267862,0.02210342594037051,0.03150290886423616,0.07589668810269787,0.0032059217088033494,0.03559792525066431,-0.0005054408503989533,0.03975512334052059,-0.022608277857326827
AGTRAP,-0.0018466959967885891,-0.010918879001590474,-0.00237958761519594,0.03949430879185697,-0.030025584254800113,0.049026586388015235,0.012385114271225703,0.014650929934858066,-0.017735912418166223
LAMC1,0.014878226757412903,-0.0387015236573371,0.04158071511576315,-0.00907780967548026,-0.05996849364353772,0.044734563401462576,-0.04531854336419961,0.08232424181059624,0.04122850562973709
COL6A3,0.0517214617433102,-0.01877164960018846,-0.0023285838372716634,0.0637015876335177,0.014237259813252034,0.03189511704692408,0.01385002724498756,0.11574922445274584,0.054113819919370455
FN1,0.027038489775315974,0.004501189401256503,0.02260218128937307,0.014663786895861383,-0.05720390911723429,-0.044212357253490375,-0.016884813673942952,0.11618977520898395,0.033782049221262996
MIF,-0.08410071549688623,0.029955135783703707,0.03863779316294846,-0.09612493642345551,0.0056705960222810416,-0.02556174474604658,0.06960921563462802,-0.040329195514556465,0.019462979924631123
JAG1,0.004094613092301376,0.012503685285660442,0.006920946606596913,0.005870941059444129,0.08984344206118294,-0.012689735952962801,-0.013798442141480193,0.030220667045186955,0.04057893553172803
NID2,0.04786636618683692,-0.005604191658054038,-0.03195599717849057,-0.04417814192325941,-0.13179887850090932,0.03491691507945908,0.027799844660421142,0.05931299506447953,0.06700035375477865
EFNB1,0.02694987887459134,-0.001884747111628034,0.03590709592600208,0.0028557203895720256,0.06954376085762261,0.01223056825327721,-0.05432234237905602,0.040948460431619906,0.060036715632835504
COL4A2,0.0571771343457069,-0.052356361068325676,-0.010013948175926941,0.05165157558529556,-0.0484092377770415,0.06226120484435678,-0.0025773059516605817,0.06596779317773979,0.04328925970673929
SPP1,-0.06590580494465849,0.01003551396204843,-0.00298095489122951,0.04426130036990933,-0.002748685616930201,0.007276838086367117,0.009955099416449373,0.09097228524197888,0.026977573672719406
PODXL2,-0.005971448653211178,0.018764135855221936,0.046786266100926725,0.0017967317304623618,-0.028160542690760147,-0.0021346480523721733,0.04172816619793606,0.044675599638935706,0.07738316128895995
FGF9,0.08204049886616181,-0.029389053489671704,0.00999733482946508,-0.008048968611294198,,-0.0036039618756302997,-0.042159833062085435,,0.026004221138176565
ITIH2,0.09178192019235802,0.03556833028837035,,-0.02780904095796104,0.0011605951704836356,0.030026728495606846,-0.01043045895908166,-0.05569149792326694,0.018443098529427507
ADAM10,0.05279673126726752,-0.017906457767833096,-0.0037573278119864503,-0.01327303615774097,0.007153774344211149,-0.019585693431157666,0.0007428959921556161,0.01047599820086599,-0.0031771794843222924
CFH,0.038026287728982616,0.01724129461626241,0.02736458321017968,-0.006136322109700283,-0.03853978370954401,0.05266699821707671,0.008966615783883086,0.046380060928144846,0.02908096358764419
COL4A5,-0.022521127625491046,0.03184633649810772,0.026206880285667047,0.026373495461857962,-0.04938000524664466,0.045694578477609625,0.01733331871324244,0.039374230715951426,0.03499160083273329
LTBP3,-0.010674688512048572,-0.01936831345736781,0.030335198065404488,0.07470472457004905,-0.03986203441361921,0.005224016192755863,-0.010773055963169052,0.06499373694480982,0.01647731365196404
GNB3,0.08475005337665296,0.0032199957155647514,0.008078091546209809,-0.024239491159235793,0.0906568961232408,-0.0145888019542492,0.01558624249840329,0.046302719505550115,-0.0029802166868918034
COL6A2,0.0013245715018514283,-0.01846563192147811,0.06414782587411894,0.04156102688582058,-0.0009218506282737443,0.0004909722508132064,0.018717648023024447,0.06311932192348628,0.04139579084204172
PLG,,,,0.02637108660562151,,,,,
GDF9,0.024495320562137594,-0.00024765188759477203,0.061760319993963995,0.02365879549223701,0.08034890310834737,-0.01644577233496509,-0.025315335788157166,0.047415653246449085,0.0500653457510883
NCAM1,0.029981788355228092,0.0092813043453223,-0.027065830143012212,-0.0010950959919211933,-0.12334575467694826,-0.015376586592610528,-0.01632700994389473,-0.06133675692907643,-0.026593855963737117
APOC2,-0.035165806411036976,0.0038493510426800227,-0.026389457509260375,0.04057128488842693,0.016595086391574938,0.07026037433193859,-0.012784760908002832,0.005199512844691489,0.041250479779538066
BST2,-0.0010688964815685738,0.020977380298181508,-0.029505712353256903,0.06579867050788794,-0.1227590837105358,0.08960949285258424,0.03879708355288381,0.0812460356243707,0.01400902350229582
COL5A1,-0.0376434205063686,-0.0700292987787106,0.06133747799961665,0.017206100260086246,-0.018960337083395628,0.010074568822292821,-0.015492217265466292,0.06250151276902646,0.05469262644923042
CALM3,0.035650314070071944,0.05037025145686608,-0.021243639349760264,-0.01904434726894497,-0.07948595729353623,0.007951683741332543,0.009705921182948418,0.06925484605236548,-0.054592151118480654
THBS2,0.039053431870378796,0.0054636677960038,0.033408582145397596,0.03626806919212896,0.09158653796977079,0.02134201835671316,0.021574097017397712,-0.03554373312918369,-0.022808489701915565
SERPINE2,0.03790985647480075,0.006401428740328369,0.03668617022523314,0.06657166222237682,-0.004107327085747753,-0.015808819581295788,-0.054649931726273665,0.05684495434423385,0.05687451301097569
EFNB2,0.026446201780707935,-0.0012198590015605262,0.010141014649221113,1.940405114464863e-05,0.047889016653863574,0.08676367200552902,-0.001730734873802417,-0.006545144949412313,0.018459424614931504
PROK1,0.034815536221986236,-0.006870263550340292,-0.019612444880278683,,,-0.01528423390891129,-0.016752156910603618,-0.019067940148165388,
MMP9,0.01843547273666805,-0.02254898391946317,0.02162476741153569,-0.006458051579391226,-0.06728282021816366,-0.05261714313806051,0.016466249753193923,0.11499245722114003,0.05649004904172583
DMP1,-0.016906333321717062,,,,,,,,
NPPA,-0.014658110378149354,0.014362734072387952,-0.004481993797665107,0.046267591750190726,-0.02515939248189696,0.061266340701889806,0.04551373099774275,-0.05132748497215503,-0.023323845047033293
APOB,,,0.019796016794604115,,,,,0.027017851365268325,-0.01767967570113289
C4B,,0.016279782000125236,-0.01594870664986783,-0.0064279574809412085,,,,-0.021176644183351447,-0.0195772032790366
NTNG2,-0.014718269329884235,-0.01902311206369385,-0.0028811807735260094,0.004462449131333227,0.056887037296597706,-0.03169629400708913,-0.013660690477180468,0.06797673436255476,0.01705091492979405
LAMA1,0.002177108705691862,0.054119790340762995,-0.02936275213681328,0.07227179462106648,-0.046376166323804896,-0.04239901854417643,-0.038997968389145675,0.035128469098010214,-0.04520657988184352
UCN,-0.020570502394982305,-0.018987513832648704,-0.011042775071480737,0.0016410498303936938,-0.0013155410120581838,-0.014156764302620573,0.011923612580440302,0.10380954999650636,0.003925085293022617
ARTN,-0.02242243970862269,0.037653463314453905,-0.02027209975098009,-0.019840890127401485,0.03226867084745864,0.141757113200498,0.03482398604965303,-0.02638482289606737,-0.013576759792425319
PDGFD,0.11826644325239498,0.052093344749405746,0.012528009443586301,-0.000309364602232479,-0.08412552513235112,-0.05375232274481332,-0.0018843231378096856,-0.01572307595554931,0.05514928074934874
EDN1,0.027032857160904582,0.008059484498702672,0.007078403201097115,0.04947139853543796,0.007441299178980493,0.02473223721502684,0.0819041383642921,0.11490111281022736,-0.00711356396984465
ARPC5,0.014269219006634982,0.0009291431338292203,0.008614945232801324,-0.018314110115555796,-0.0559629656623858,0.012813753654311649,0.02645098826877179,0.022338275223808365,0.04463288523947358
GSTO1,-0.02338597905338046,0.013471123317516504,0.0033787913430984463,-0.07661327737527801,-0.02208599493064868,-0.010383052854761972,-0.014903677355059666,0.023092591754820424,0.00719313926576401
PROK2,,,,,,-0.013280804303575765,0.03147796979303225,,0.03523253760762435
SYK,0.037295286847391924,-0.0031330714965232846,-0.028830210282246378,0.010717787241267854,-0.061999574833806574,0.008116592893825261,-0.00499509237451223,0.025106973290795878,-0.014314316066722543
CD40LG,,,,,,,,,0.023691819941524046
ST6GAL1,0.04986447171507399,0.016758475402734493,0.0049216064048417975,0.01679945306319304,0.02668026051950152,-0.00502949394460676,-0.016667227618426858,0.018900277165797886,-0.022522325014029395
WNT3,0.0014321682147359148,-0.05262494758632043,0.010723420396801889,-0.0023331057663908868,0.009057738961746236,-0.0006665135168490024,0.02699098428431039,0.03230063878094627,9.054631099281273e-05
HSP90B1,-0.048822784636534264,-0.0023059365328926594,-0.048115560685999786,-0.010829504817381501,0.019325867770631715,-0.05905276156687254,-0.04199702359751196,-0.002247823381887987,0.019777963574311927
ZP3,0.07178553358425314,0.07726885832367877,0.01474388498686909,0.028425912487550643,-0.020207307313552293,-0.024649705496712217,-0.0073913965821567305,-0.014125118012353622,0.07138658354382879
ANGPT4,-0.013225498016373459,,,,,,,0.01265638325675956,
NRG2,-0.03662754651754689,-0.0260066518484223,0.061933751221039585,0.04867833182961619,-0.024161378311403074,-0.020322634619875293,0.021515677951671097,0.12116048225628503,0.09362116551585002
MELTF,0.005964877804102862,0.0017181147755515743,-0.03075488819464664,0.034722705805654175,-0.003770757742105241,-0.019432921277202943,0.04282899682868512,0.07296844350185225,0.01256158707498786
NLGN1,-0.01211903450864806,-0.014025450381337906,0.04401959459239487,0.030540058270144034,0.007052552251383949,0.025235612735714886,-0.00876339721905689,-0.0025896528982304197,0.06466874604540632
SLIT3,0.06941531633294562,0.010672617317439374,0.0038291986769371095,-0.028277339662849316,0.05493578547273177,0.02178109257714181,0.09896621316398133,-0.026794814617069,0.05792686433424469
CCL8,0.0019919503896126023,0.07645265430112512,-0.03488322564395646,0.036638785536553024,-0.050628906605590884,-0.012405791960736458,-0.012693549011876233,,-0.04580148345301552
S100A4,-0.03858850520325141,-0.02169874182314669,0.03646554288611811,0.04574155551363566,-0.08955443120060583,0.04674432075507718,-0.00922419944770174,-0.025180951552564338,0.01907316012553424
TNFSF13B,-0.03595334863906606,0.038739673352581355,-0.005805638706188823,0.07652737220462412,-0.00030393299911660995,0.023483821763300702,-0.040182846726653274,0.0613701767847452,0.01600431464069451
HSPG2,0.03836512528698549,-0.012519555205547024,-0.0017968612756766352,0.07227919780524009,-0.025165642200014,0.02290150635288391,0.0005695779152244766,0.11679585991073471,0.030716253866763975
FAM3C,0.025906436386117577,0.014782158902463441,0.011334481316682207,-0.04759888902075883,-0.02500385903820878,0.04572591781887322,-0.005704043417582312,0.0936403047942071,0.07815848330191842
FLT3LG,0.06417374864392579,-0.00011309541288600894,0.0014727822783355462,0.07123945484854266,-0.011603699030462326,0.06083356528937791,0.01934129989126937,0.07261718461657889,0.054515983115610914
A2M,0.04428424824434753,-0.03584895569821589,0.05836706578777882,0.0423293924543687,-0.0737502682187838,0.08223140862405205,-0.036191241776567906,0.0912231106397973,0.08996206268696814
VCL,0.014551175942110752,-0.00681141003957153,0.0073757717782093595,0.021269831209356584,0.018791299893115787,-0.046442904468029254,0.006407102499391268,0.03561314998171456,0.03968508043462832
FGF2,-0.01269488682068059,-0.0030536995698981465,-0.024067801467861697,0.006421524479839755,0.006669481672954643,0.005423239056114782,0.015211678551807826,0.026896297890736907,0.08654531205998192
AGRP,,0.061339445092922947,-0.014391418187075563,,-0.034451672515752485,-0.01574722156772403,-0.013008862152962972,,
CNTN3,0.07569769681674743,-0.013611904235840267,-0.028917303678355093,0.008959639878896569,-0.04836984402091678,0.029603203462914174,-0.013501471727271131,-0.029898720741804725,
RNASE2,0.04047970932390941,-0.008044958286587283,-0.031717267125939384,0.11684626343113921,-0.0737505775212256,0.02495150653991818,-0.020428347039850782,0.059388372267915046,0.05292408310487076
ADM2,-0.018819313271522475,-0.02418746746057733,,,-0.031823447795179156,,,,-0.018171471868842253
GAL,-0.020305382405201963,0.027666939811475885,-0.020487207355911773,0.013174370703482,-0.0576755195311931,-0.012486216668098777,-0.03818186917466188,,0.11905371504318028
CXCL6,0.1066115701910546,,,,,-0.039981169811503105,-0.03426559451522511,,0.035648873382069755
PDGFC,0.03611474481043418,0.015276970143663617,0.036296129832805696,0.04005996547316857,-0.0318395120509812,0.009974720600807256,-0.040427102413039456,0.10789220721173932,-0.023691174265412278
COL8A2,0.05420252512828738,0.014968040994680534,-0.013686199571829264,0.05663653191585669,-0.044546428726425016,-0.04339821203014923,0.10581744511345445,-0.03890451487499017,0.0248272952422778
SPON2,0.04778511164738231,-0.019705412404053397,-0.015893815794428483,0.03920702565851659,0.04805550270441471,0.026626624189096722,0.009458957754622849,0.10943871249446276,0.04891257236035335
LCN2,,0.025869682617904916,,,,-0.033287757333044767,0.08267156329723922,,
SEMA3D,0.16029627218001,0.030648345582390945,-0.0052149067295487244,-0.020054146368129404,-0.037860560293143754,,,-0.018309179646760022,
BMP6,-0.01617310249830429,-0.016898903072046743,-0.01315010396483823,,,-0.027819940083486632,0.018287836445480626,-0.025119755458930013,0.008171357921349695
TIMP2,0.03459531419854889,-0.04931688899859284,-0.022935228432170208,-0.002889244513776727,-0.05002532290935279,0.044773282589572715,-0.024905760249289994,0.09708015281839918,-0.01737019351139703
EFNA1,-0.05688172765815748,-0.0036996640181599064,-0.018378060316942665,0.02815016864177453,0.003728142739447466,0.058259805678829234,0.06031023001849592,0.08220906737161365,0.07834921915316341
S100A12,0.10279044871878307,0.010198915308368804,,,,0.03344190351782323,,-0.020409528820670854,-0.019802405874340134
TFPI,0.026281948525473275,-0.012059851882650026,0.009295808034021965,0.028512399043776806,0.03224383294375943,0.03758326466661847,0.059489094509798494,0.07906479654736295,0.07295867454277177
GPC3,0.023914479359020885,-0.024491199053045105,-0.01724985441712556,,-0.032364228679465167,0.03743151823272427,0.016924821677313816,0.007674136430055155,-0.009450900880100763
NMU,0.059125000377367884,,,0.0836169348854383,0.0031339376229526164,0.04170991784230722,-0.02276594790671045,,0.03716710460211646
SCGB3A2,-0.022085570177976785,,,0.14845555820154804,,-0.019073115356230463,0.13621399197484957,,0.08684245472051028
LAMB3,0.05758566651495776,0.05213812101259309,-0.029521894825427112,0.041061263625844995,-0.01920314528920432,0.06916779897425084,0.018648576241192857,0.0007435944071824905,0.005010688713643779
LGALS9,0.018252071247898363,-0.04494268869287538,-0.0170552654384894,0.05579390454988046,0.012001398448253103,-0.004910661545167108,-0.033970180442795456,0.027334997526331162,0.013451155677464206
VIM,-0.07933588464632858,0.017820641445701068,0.046097172063944716,0.03685263678093948,-0.05740242974257612,-0.03814744576990915,-0.017362675448384803,0.1484624673651428,0.08927194250681358
PLAU,0.010283775403363147,0.03027609946566787,0.01701508735512368,0.024669797418684324,-0.0848766280091497,0.08647011765308231,-0.027757023169066315,0.08753307570280043,0.04533510832655446
TGFB3,0.0441069603890193,-0.026582159970105577,-0.01649762129308894,0.05312540279074781,-0.007042223782574091,0.003297589608195054,0.047323281800348914,-0.04354258279431124,0.034238250251771865
APLN,-0.017208979564113144,0.02960381586111729,-0.02143535908304708,-0.018216377376289235,-0.06717303941873866,0.00429986772863091,0.025278574736391984,0.024671730935657048,0.006038247129888506
SHANK2,0.02739716830782282,-0.02091173325655467,-0.016530539801209315,-0.05468912253750329,,-0.013697180382960212,0.032457007251172704,-0.019882973543739177,-0.028261248764685287
LTF,0.00915053394528877,0.007190658749563005,0.0135889376262251,0.06394614330098118,-0.047213935785063776,0.005871711754612924,0.02821024548902742,0.07751599883070352,-0.0007701830754375336
PYY,,,-0.01634918184881622,0.003993504940322287,,-0.022269741397346506,0.06885102204238687,,-0.01564901528379192
PENK,0.020900791460135768,-0.0007550163404999059,0.00790789588183433,0.015423593034879775,,,,0.10853155528896057,0.05414036706930628
CTF1,0.01612123045936672,0.03457452902886554,-0.014478244704495552,0.017697150250901364,-0.05989935696869393,0.003471228471494901,-0.006190668351679756,0.0878761715221911,0.039588497042933594
COL3A1,0.057655762488697096,-0.02073953112298907,0.006636226336795862,0.06171221718582729,-0.07612191452235212,0.03807263991778498,0.0027562268251534842,0.09567941708279691,0.02072702736465872
S100A10,-0.07679132354127481,0.022781496682486507,0.009356007993238121,0.008421402278393003,0.014281092132301028,-0.022033572998827144,0.001308828301815564,-0.04408320716002729,-0.03798153776406077
FGF13,-0.029376005958442444,0.09132415462038042,-0.007786932328073171,-0.0602577762662611,,0.01415258315304201,0.09231834404876327,-0.018506054887288046,0.11328009179251296
SEMA4A,-0.021691848594792014,0.008363748354527191,-0.05861697732493128,-0.050742184333191574,-0.050257757788212204,-0.03780799927290641,-0.0009745450738310957,0.04852872233167618,0.03372566745085677
EFNA4,0.04407038580266727,-0.01330397773832053,0.027639007987422803,0.0067046337791413745,-0.03171051099943507,0.036477084898289845,0.030754863527159927,0.03798830599883544,0.05321206966416366
HSPA8,0.03988924331989627,0.015175131854553069,-0.007125883383929336,0.06697871266337636,0.01623672913765627,-0.01047736614855597,0.05957950800819237,-0.08894190298029686,-0.0010165005819001193
NPB,-0.012289248326052198,-0.016898904695734185,-0.01950054300303999,-0.009896812499154636,-0.026103383863377932,0.008253202124156095,0.02308640481089184,0.056291139842252334,0.02230712389363863
ULBP1,-0.025779056882499044,0.011715307565672592,-0.020054391254654864,-0.018512938639068617,-0.034451672515752485,0.02130100851319433,-0.01589397096731212,,0.03535992657278914
SEMA3E,0.10192135428666065,-0.025367844241500667,0.06521456688522753,0.011542085726956811,0.06716220411096126,0.010126947751572472,-0.006233479031990841,0.03436610410947399,0.022622128214108972
FGF3,,,,,,-0.019767244158051093,0.006398485209214878,,
ADAM9,-0.019399392831305012,-0.0314535378946034,0.02881643022611136,0.014133396861540125,-0.007700779876357745,0.028613196937359232,-0.02821232933154545,0.019242781801910903,0.06051993933748131
ASIP,,0.11790532582174755,0.05795673792105927,0.07608900720925879,0.15523811264273807,0.09903150786821847,0.01805419901167243,0.061167213729017594,0.053107081731041096
IBSP,-0.0377110208700796,-0.06450232717080714,,0.016649212423424816,-0.08174716966628075,0.04968282150233787,-0.030937937776515052,0.062437504565903267,0.06900585744043547
MMP12,-0.01248185828479984,,,,,,,,
FAT4,-0.0409389455096121,0.023373150174642286,-0.005513736354761338,0.011621840564022023,-0.02376220018738362,-0.012627351295954025,-0.017153795769977272,-0.017115922879125875,0.009905309812554422
MDK,0.030592919984223192,-0.04464409932190717,-0.02166602168544993,0.012963381778634032,0.042107710478778905,0.06863924904937252,-0.016482871807789717,0.12864154850562146,0.016342850077032928
BMP5,,-0.0027254349790465354,,,,0.10763894751866208,0.07529750529613476,,0.052849297525056016
CAMP,,-0.009641770744602455,,,,0.06481299085813515,-0.015192147710500441,,-0.023515956667563093
HSPA1A,-0.041139129960744036,-0.04020031655209165,0.008489542863093266,0.02514196958403796,-0.016829103344751906,-0.0320314787097058,-0.011230104049545515,-0.018228508159195512,-0.009156743118217698
SOST,-0.019334154230746477,,,-0.007742497654189254,-0.015779954824163757,,,,
SEMA3F,0.01451174760456155,-0.06509329503441201,0.03157169748679684,-0.03353923850246684,-0.03820894441003565,0.09433831640017068,0.03326371900660237,0.04127941088350443,0.1013855658336578
ARF6,-0.0448426657442411,-0.01255014378511212,-0.011006652929471216,0.011926557197712117,-0.002785265460947398,-0.0392935510588647,0.0464573840830935,0.03205134422523919,0.006189695609775712
IL6,-0.02455393832553611,0.01064761309874931,0.011418124890314584,0.020473017400592698,0.05915645266164383,0.021369549434810082,0.10594356453265395,,0.048889211364017506
CALM1,0.045998521684454924,0.0022469187325780803,0.005954496052653355,-0.0027647265254989225,-0.03794728439230023,0.024601540121185626,-0.04877099015102238,-0.020861864022535655,0.048753065842811444
VIP,0.07232031172527553,-0.0263880681123724,0.06417485860830793,0.006295482300024078,,,,,0.043795085971129896
NMB,-0.04067995903263661,-0.017114424498283116,0.026127379580118074,0.053499494382599974,-0.04827089453276823,-0.03252094972115823,0.06710417345115498,-0.00020993902344924897,0.01205423349788259
CCL26,0.1490261604660268,0.05296454189272187,-0.012140046515904368,-0.013529823069113859,0.0037855840461955875,-0.04484516182703782,0.04381784392271255,-0.022401523631715138,0.09451304454866079
FBLN1,0.018130547905747786,-0.024573945787077802,0.015274242646648357,-0.007623104036995511,-0.00041459831228155203,0.051669810272671805,0.03374552049254477,0.0584532449069052,-0.07372139542154675
SAA1,-0.02698540021033069,-0.012404144561757868,-0.023352689472881504,,-0.051730160426758286,0.01905190541631801,-0.05001965126791714,-0.023698520512940704,0.12937021034748283
MICB,0.021654671810784763,0.02937613768868243,0.03172221206749348,0.03430030990682241,-0.015102718369515915,-0.04158042393156892,-0.030428414096537376,0.018732673013715433,-0.03762961704648528
MMP13,-0.014768626290893434,,,-0.015807328638616294,-0.03014921030943889,,,,-0.021525414885534087
F13A1,-0.07409105163696988,-0.02417743835824454,0.01939056999417433,0.0575242890749325,,0.03075700865459973,-0.0420183744827844,0.01827143118637934,0.03831914808181947
