,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NPW,0.27340411774706763,,0.02799209630548532,-0.031760955882651695,0.11242462930880077,-0.026168988839887792,,0.021774737307533598,,,0.008709356788718937,-0.0713725395800776,-0.0992810247467545,-0.0553478370443675,0.0029385293636493694,-0.017708632794622675,-0.007595229130559112,,0.036462771225417405,-0.01378657604396891,0.08230851512663531
CXCL9,-0.0337068108701651,0.09250961219985306,,-0.03366289864720192,-0.02173507036162071,,-0.04666556570049359,0.007367673006130718,-0.0632262519519442,0.01858040032892954,,0.05691845484678565,,,,0.002808183822323692,,,0.1276792374461894,0.016069041343549653,
ANGPTL4,-0.15431792729080931,-0.07971391452144376,0.07717739159714834,-0.07543399048730742,-0.08302702194847265,-0.03333633299940431,0.030319632511923423,-0.034468218505432566,-0.06271974878682524,-0.01611392570314399,-0.19477744689324342,0.10051766121365152,-0.14035858796828463,-0.10411456773136123,-0.14474029761982832,0.02061853413517958,0.023294436025731828,-0.08721045629408516,0.020112684411784657,0.06030931962715044,-0.06734215268839353
UCN2,,,0.034134426876674256,-0.027183466041463367,,,-0.040886567379441296,-0.010688493452000167,,,,,0.12433654842421586,-0.04468126793402761,0.032372167964395175,,-0.029672708658022753,,,,
OBP2A,,,,,,,,,,,,0.14280816877309868,0.06300995419999672,,,,,,-0.04172768352456314,,
COL4A3,0.03925019808964015,0.03873609696074558,0.06600858265003957,-0.022680215115005523,-0.14666237748928343,,,0.07239701448850637,-0.039282666525125826,,-0.049509923089143225,,,,0.06526609566166487,0.00459910508649197,-0.0038175097237665187,,-0.02863545509389971,0.0562479424975036,
NRG3,0.1875819041313279,0.029643395111882725,0.083685356693348,0.0010396637589018677,0.10710242689670546,0.0401052170229461,0.2356464531383745,-0.046437988009476634,0.05345838881589546,0.09926515015862852,0.29309033440571913,-0.01616688150813867,,0.1452865957212728,0.13145585695512146,0.009338024935826155,0.0324153437286144,0.0378306702324035,0.0756014721021088,-0.027508776326100815,0.07725529727055624
IL23A,0.0004446193945139451,0.02331240877966621,-0.02209684866486297,-0.013912494244344452,-0.046536133122709364,,0.025803952626752703,,,,-0.037549691945714656,-0.03696342616005377,-0.09696322801371375,0.008917644919828764,0.02691262011916525,,,,0.07702352622428756,-0.016750107938278733,
COLQ,0.025295589643093943,0.06531281121958393,0.015682255087445685,0.02361553572161522,0.01790540851164135,0.055031090010574234,-0.0355812201054085,0.05034226041990863,-0.08783816895599933,0.1850455617474563,-0.013405852304015265,0.12167322574853634,0.0077668568551801645,0.04624678767772627,0.0749106551509836,0.014293916171144293,0.03731287563202006,,0.05374725431846097,-0.00620315491627582,-0.0688007174529562
SCGB1A1,,,,,,,,,,,,,,,0.04349877743056518,,-0.030381999164859994,,,,
TNFSF12,-0.010155810136618447,0.011253837722263349,0.007761904899787721,-0.019091669905712982,-0.05465444730313473,0.1281856466962043,-0.14066030236900287,-0.011823099766255498,-0.06554598638010985,-0.01860115499894427,0.12645121987903218,0.17799800754122982,-0.04349259327908056,0.05626364323450014,0.036815886220938406,0.0120509063027433,0.08650735415158542,0.08599795228330506,0.0651914498138163,0.07689872237630553,0.06049290772577611
DKK2,0.008138010039886965,-0.0108752586310274,,-0.005408294417442651,0.01737497745794137,0.022852767666978403,0.2360090479075403,-0.012036345691784762,0.01737830580593328,-0.003858316264947708,,,,-0.03050310889003152,,,-0.01313441365124288,-0.008417579263108115,0.024927507167103853,-0.008013787409800731,
FYN,-0.04542862539034464,0.0049961799925525895,-0.05771456188291551,0.0725644888342157,-0.04985658755202741,-0.1732340474326182,-0.22454915763255015,-0.022173306145142832,0.0005964921980579114,0.02867605228746915,-0.11444178783304086,0.11026316827920672,0.021625477913868988,0.09082769225984282,0.15362274037678667,0.055075739726870326,-0.006425779095157578,-0.03699533595799798,0.16152511543944198,0.020482284848642597,-0.08176373599419363
ACE,-0.05844596943196632,-0.07457403337898094,-0.04217617476075718,-0.0009864767931144936,-0.023707166655468882,-0.039732155072327975,-0.10241312440861491,0.02233599710488951,0.05291661605012283,0.13572937810831576,0.03961860632109826,0.13920389970688762,0.1825399505277368,0.06709440865566782,0.1441199134624432,0.07434676807352372,-0.014049584975741176,,0.07244933693651998,0.0005968379427276911,-0.06371715422527731
IL18,0.01969396788529778,-0.045357247543657074,-0.037226549347156634,0.05987870677354191,-0.022123214119131897,-0.08373705948413847,-0.2596038711062999,-0.03490435243660957,0.00012602583577220192,-0.10848938787971729,0.0032218153055431887,0.09086964100087674,-0.08909183962453222,0.12834896451354377,0.13739402741753623,0.06008421728074777,-0.021657613913000043,0.01237958410863659,0.13929890066548717,0.001972672930173817,-0.09063823995430836
PPBP,,,,,0.02457449495011878,,,,,,,,,-0.004611183498984615,-0.029584559148059193,-0.02038816761287918,,,,-0.034760422032815534,
CCL27,-0.020914412581538318,0.0480624654494322,0.09640177229154652,0.006484815655905235,0.04998064528967392,,-0.040032256784085125,-9.165676389895087e-05,0.006736502584781208,-0.016055943452195482,-0.05169726210889589,0.15349679415246661,0.1134815987005005,0.04743494905041599,0.0092379169061565,-0.0218893753994268,0.03571885107590434,,0.05888410496914425,0.09671388385653748,
SERPING1,-0.009720456163824926,-0.03248159348221402,0.06802384288224855,0.05499726163344054,0.03125935882828095,-0.05005458236419208,-0.2406571191720542,-0.06632923879210392,-0.14043585824214844,-0.06090944650048736,0.13817365608221766,0.04004498346394997,-0.09047309722794082,-0.010305166565261984,-0.008131453798251208,0.0791691395239337,0.006289525432518838,0.0018282840419118966,0.08705707528073421,0.03193585575301776,0.027739726220738527
AZGP1,0.01231824533539611,0.0185515776873395,0.03961797325135415,0.025948399463503937,-0.1666441848390962,-0.1205782124134261,-0.03417758495835203,0.01258114171807914,-0.03512514527422794,-0.008144431275224663,-0.12084849594333522,0.2886723356595192,0.08886146881861909,-0.03651279525341399,-0.015554762194130885,0.005445507555051067,-0.017012849453025048,-0.0032093257003201732,0.13472615503849025,0.028550835702475325,-0.0348780269065843
INHA,-0.052984167517268234,0.06969884009932803,0.0023954993471852776,0.06471665714544844,0.04846268185780729,0.08119589249691163,-0.07290311928041784,-0.041831360649846334,0.08059033538250737,0.03322326442641868,-0.09696807196940249,,0.11639840689501242,-0.046232939331960654,0.07611357785867376,-0.01770863268965941,-0.03589224761188244,,0.11168108317706633,0.02761809174784651,-0.04335273894914361
SEMA3G,-0.04588747917472351,-0.04314686286475576,,0.045421910898615483,-0.022440586136802994,0.02075208552446697,0.0825251738868521,-0.008800381408175077,0.023077585362028502,0.06226125860292152,0.10772445571528182,0.0616003221670968,-0.038768340925667194,,,-0.016337573053302124,-0.043565313231482036,,0.019966056238867602,0.025097789937375495,
OXT,,,,,,,,,,,,,,,,,0.004618053242365935,,,,
COL6A1,-0.11315112298169579,-0.07117043511120974,0.013637198796747463,-0.010275877172585688,-0.143616707092787,-0.13733692208925508,-0.3127240614711416,0.08061217963056828,-0.09369737935345646,0.053279945406365985,-0.3151893688552047,0.31979571773729926,0.06693640981163745,-0.05409476971905091,-0.1289064447582177,0.03765957764506485,-0.05459327242765744,0.05861728848517337,-0.11397894814679402,0.10341269599491514,0.006207678854541307
FGF17,0.08799856344555483,-0.027120637837101776,0.01354731603918239,0.07228492167939206,0.060080731145689535,-0.006569860431371854,0.08088664879113487,-0.042071783674448596,0.05711027376169612,-0.050549748238443076,0.06508012488412225,,,0.09371742551212367,0.10492399409426992,,-0.06464383863696511,,0.04740350575217508,0.04354871115469221,0.05932162278135384
TNFSF8,-0.025116348157325358,,,-0.016950541345503334,0.04152853271279052,,-0.038584364688063436,0.003907855642729239,,,,-0.009084655302965672,-0.13053307179251175,0.044470439325965096,0.08863517518800297,-0.01585613530400565,-0.027052990409460756,,0.019502000790448507,0.04971507025092176,
FGF20,,-0.0024705914780692494,,0.029724709155841616,0.022068461150152048,-0.012221090301900559,0.006012721579196349,-0.05900232650049194,-0.003995202286022881,0.0048215382471323625,-0.04779961850580385,0.06558419093843326,,-0.0251764793294392,0.12093560610120212,-0.042019940752626835,-0.01704867092558532,,0.12237480880598263,-0.06277828686432636,
ICAM3,-0.11137103327610706,-0.0017396709683726334,0.07649682845970307,0.005119860570615458,-0.03498788539264363,-0.010445349186958533,-0.056305124172185875,-0.022854940449851754,0.04141656286560966,-0.07617341104628822,-0.0666176107494786,0.20000261275785755,-0.028345016962488926,0.031829799267116696,0.13895058625595536,0.007371419960657636,-0.023544236395093336,-0.04221616549994577,0.18220544848653134,0.08598768221718597,-0.039485913494940815
LAMA4,-0.08378783596360163,-0.06283507398448308,-0.027319264329362058,-0.0007270693263558598,-0.0317912370980098,-0.099161676034973,-0.28138897575787075,0.010915106775746192,-0.07197486143407539,-0.08507008542049235,-0.05392908222511946,0.11542259364473903,0.21278870028989127,0.03456139193079499,-0.0037959453616302034,0.09171273072614965,-0.06056270035921848,-0.0007742758325044454,0.025462453187436764,0.1589973911832735,0.06516963818587332
INHBE,-0.03950492749708572,,,,,,,,,,,,,,,,,,,,
DLL4,-0.009280296221406074,0.011108459698856406,0.014058281996963153,-0.05944633911432608,0.012687900446338484,-0.011123778659827449,-0.16333992492008423,-0.0782320929252549,0.0038914975073003778,-0.039439112487834,-0.034722632208406726,0.12266210374592672,0.1132025283714787,0.05957330293921096,0.04402870612965403,0.019665399913156318,-0.03837685179444979,-0.04335495152383508,0.07734975829004871,0.03666034402297642,0.09657403866133876
SEMA3A,-0.04423755007008555,0.032915404065012026,0.0434548091960854,-0.021694009536880055,0.036789790313325056,-0.02454756512480079,-0.006768014876136792,0.03535529894276095,-0.04658841167191878,0.037292041852677656,0.21662951663575294,0.2437570167013145,0.2281846949272492,0.059209450548806296,0.0687021149692159,0.0008457430634994451,0.062422892529611036,-0.004149626560757467,0.10756356764854995,0.10878566926413712,-0.07157903798773244
RLN2,,,-0.020171927771677523,0.001279307077026875,0.049840344367520266,0.01409082686606286,-0.024490915680476122,0.024359079630747547,-0.04847302670702199,0.01692890231549565,-0.037658530921489845,,0.09371955171523748,-0.004705973168809765,,0.012127212894833782,0.11206611928669988,,-0.05466406629307153,-0.057909256763690006,
C5,-0.029417311659273113,0.04987691759561705,-0.04741680197014534,-0.0016973589885852427,-0.046184868202341633,-0.03751228438927354,-0.17991075995886432,0.03480729417273779,-0.01340015867779144,-0.02618873741008654,-0.027657780560982902,0.05662977754299504,-0.0704698267893533,-0.0031840965200430928,0.02896040694154651,0.11650967360611607,-0.008621350287046607,-0.049217199485993554,0.15070045179564637,0.1066174466879747,0.09948113584754015
COMP,,,,,,,,,,,,,,,,-0.01898814720165805,,,0.040824076524321386,,
EDN2,0.04991038820370053,-0.023915868350988058,,,0.024823205176938555,,-0.010004407114137807,-0.02350459645696707,,,-0.056188616336262875,,,,,,,,,,
C1QA,0.015179201747279752,-0.07285702792674055,-0.06396337246863835,0.021871103134308827,-0.015346072535100473,-0.13084792571795106,-0.246743366899038,0.03534877271729025,-0.09095489805271008,-0.18485844261855264,-0.23113102786871065,0.028945962393241473,-0.08534328822104187,0.03122844697154996,0.08282055024160025,0.022591400966515268,-0.006741697967525501,0.07604092813318442,0.03991271317640648,0.01676114563840805,-0.10098940658791654
UTS2B,-0.004434877126637469,-0.04463543177982357,,-0.034995263302048996,-0.0027893786708485867,0.07057474049766732,,-0.02097983755928244,-0.04348107898644075,,,,,,,,,,0.06691527271214491,,
COL9A3,-0.015338609807690312,0.006910665590668147,-0.059449508071392064,0.07022097825414751,0.004833783015512313,-0.09602660047115504,-0.32923639436052204,0.11175680359143104,-0.039740387703099435,-0.14071832975447618,-0.2908072928630824,0.09009284236815403,-0.07081279617316291,0.06407237720665979,0.019117113470706788,0.04307135008417132,-0.03874999312837659,0.027405567485268796,0.12918847657195032,0.04383511248233398,-0.09119448562962512
DLK1,,,,0.009385604920189155,0.1519627169715181,0.01244382885591314,,-0.012613846742273357,,,,0.55062848020093,0.008607403770086834,,,,,,,-0.0035912437357661442,
HGF,0.12101639617213546,-0.004913965414594127,0.017745350836521612,0.03571380039698085,0.006070495227598305,0.06532367765288885,0.149183775930311,0.01941190520754575,-0.022231311365204492,-0.08545788345907608,-0.0032768768628895755,0.19173386646766774,-0.024610793022507866,0.07270754470610542,0.011379566925738419,0.019332502143089722,0.028805577231304245,-0.06942581403263115,0.03688283746349078,-0.05127750601593915,0.10591626840205574
P4HB,-0.12533502419585577,-0.08488402698522367,0.027379265132960795,-0.017924235201265463,-0.13971170749631576,-0.1801494367661835,-0.2863410944815201,0.06076598981491658,-0.021381260376232926,-0.018828058988737288,-0.149255026952244,0.13555488553838543,-0.01420784861815749,-0.09428011901440349,-0.18529281526685784,0.03476201482024384,-0.026354476493661586,0.029683280859911617,-0.08059518122425621,0.023702079387170814,-0.11889181911229908
ADCYAP1,,-0.016414777977663504,0.027474654843990434,0.01857814871180018,0.09599259735655316,0.0732481382416902,0.24003220133267394,0.023327650691093934,0.10127211450955811,0.1175054817809181,0.28780167752861674,0.20067318955992258,,0.0704529759447611,0.09235638517526679,0.017572648586084753,0.03963627778866076,,0.023686137500484036,0.026876098592641777,0.2453325335261282
GREM1,0.1466736515042031,-0.023889386239951394,,-0.010161142641778177,0.0938594274342682,-0.011156351926007559,-0.0441430261036215,0.005525789624710612,-0.03164530272969639,-0.15666950241689823,-0.01550676292407876,-0.011366456713166046,0.10810349523120893,-0.030856505297456722,-0.07241587744666712,-0.030884880758723695,-0.07900727575524162,0.02405052875286979,0.04047735956000984,-0.07987557404826769,-0.09060186394678876
EGF,-0.020592219142427603,0.005369981128856286,,-0.011272290896183977,0.04028622854022548,-0.007505784120496408,-0.053799825073804375,0.010756388261948965,-0.03348490507792039,0.01611751846498437,-0.03384224586027269,0.08634746519383728,-0.01017599222696662,-0.02902594157564609,-0.0387680844084984,-0.020068296709814495,-0.015587445986727238,,0.06711169437274747,0.11955690408851934,-0.06283699420315045
VEGFB,-0.11625319184392949,0.048988039193158334,0.026591002207344602,-0.0827859660358215,-0.07740174735430688,-0.0655889299670012,-0.25282299711837763,0.01791196326649273,-0.009062721484366381,-0.0353556280837761,-0.24235274945351482,0.06425192300274353,-0.10614661087244218,-0.014371330745504495,-0.08749929256870298,0.03407637311739116,0.020059409825691873,-0.021265959102729933,0.0197397051993464,-0.007139917079026793,-0.06032632623490842
FARP2,-0.03556242285636154,0.02510308603891174,-0.018186120731033026,-0.004663844588345693,-0.0012828197938542032,-0.029553796308625695,-0.17200379817798334,-0.010278975643343938,0.02082955596549401,-0.00798352074478066,-0.06485376660087723,0.1229872283196764,-0.028130089576755675,0.08671056617576255,0.10851347121975748,-0.041259335771913035,0.040910286471690184,0.0207587581627646,0.1248296633578623,-0.002651795357989295,0.10408866204332645
BMP3,,,,,,0.02478334691156707,,,-0.06391329978859084,-0.056442533030700605,,,,,,,,,,,
IHH,,,,,,,,,0.02002999419586835,,,,,-0.031075993166401347,0.017293364233628206,,-0.029312009072826595,,,,
LAMA2,-0.1063568007316117,-0.020680879418831448,-0.0012729606685706876,0.03102624410275177,0.046825469561044324,-0.0797723771097431,-0.20270362541041392,0.01753273178682146,-0.025171859779311145,0.018417457718278917,-0.05726082759641024,0.2091211496649235,0.07663514043146068,0.012209194371283311,0.09149896671266167,0.03133280552711085,-0.015906407603016898,0.07031716305784538,-0.02246579719565122,0.0231297340682239,-0.03668460922173201
SERPINC1,,,,,,,,0.043013874235211684,,,,,,,0.002640792534558373,,-0.003236315377569264,,,,
NRG1,0.14306526606957934,0.01489473905720727,-0.018060781554224335,-0.008031677840277567,0.05688533045351067,0.0016316775721896722,0.03693226063387303,0.024014489072242542,-0.04286746858237014,0.0780849099902082,0.07152568656110306,0.01184824463803646,-0.02923425892446268,-0.0500211941826791,0.027806027515608858,,0.028985918722262527,,0.19676215526278873,0.13467573521120166,
SPINK1,-0.04404033118991868,-0.028245162508660132,0.1091170946552159,-0.06927098263093559,-0.03143754334287969,,,,,,-0.037658530921489845,,,-0.05820190541514738,-0.10586232162980377,,-0.03558179176930939,,-0.07288748193459561,-0.03077790935201298,
EFEMP2,-0.11221604865329975,-0.037560367309469635,0.0041091781496685265,0.02530809460717548,-0.09415105332814769,-0.09359185337476213,-0.23068489884328738,0.014043086803825912,0.039539188619048954,0.00648282391236534,-0.2914344089463681,0.3024397825294657,-0.06465504983293434,-0.0386697597640333,-0.09431403567568043,0.07185370014194917,-0.006706658950321882,0.03996226216378038,0.07752787869442689,0.09177472356754798,0.12872276967434865
SELPLG,-0.034497415094124205,-0.10885874822499576,-0.039877455948564906,0.06048247898343787,0.0935775661831107,0.03138883878632299,-0.10324390410619785,-0.00263263098415464,-0.05898823691446821,-0.024825575883334037,-0.0024963233410016904,0.10712562004349364,0.02753637485157055,0.03956495463682389,0.11559392435976097,0.029572988388830677,0.018988420146405914,0.12078820710729424,0.15907013084916297,0.10973866531454791,-0.030296823160440155
GDF6,-0.031672850381523565,-0.007721227550151448,0.0005615891412190531,0.04764052483663144,,0.008435589941939563,0.0366833335568506,,,,,,,-0.030134750582947074,-0.024758456622864793,,-0.020186337030655477,,,,
HLA-E,0.01703452870818946,-0.1043194891111944,0.01860280697200247,-0.024374219264333797,0.0003330327954721602,-0.08772298266909534,-0.3026705029687989,0.016539635346233143,-0.13520991812298394,-0.1665698022608439,-0.23232183880238613,-0.05557400468256638,-0.08388125869221796,-0.03510124603698822,-0.038575465431627154,0.004609881599511394,-0.05231763019813664,0.0318417204666638,-0.0325508625614765,-0.023299256045209413,-0.10404070892658569
PTN,-0.07205228256613518,0.11890610151452118,-0.038413581578366975,0.05209219480194626,-0.0841117362968222,-0.20851181148630582,-0.3711043154263245,0.06859918892303354,-0.03598599963474245,-0.10127178374289939,-0.39159052440991593,0.6271955114301231,0.08452084385639455,0.09187619199214578,0.014263167859718059,0.09643187260312908,-0.031613925487735915,0.033155146123558896,0.19756360225829567,0.2849864432016761,-0.020713751132985632
CD274,-0.09047899812978044,0.036493138330531937,-0.03473965112212295,-0.028988222243035728,0.09008640517855919,-0.00608070005966946,-0.036434656572683154,0.014394879064732236,-0.01906969167323331,-0.019679293002666708,-0.024030422749200947,0.21970546022252485,0.07846128381584169,-0.013890565865751365,-0.006503035690978972,-0.004897889658891741,0.026401174530064353,0.00888397596326948,0.13396982649495126,0.11196229091919173,
FGF10,,,,,,,,,0.043449831067585674,,,,-0.06706477565160203,,,,,,,,
CD14,-0.057923304827607484,-0.0810902662789595,-0.049713832142453264,-0.026939078980653765,-0.1343900961446933,-0.09603953791363742,-0.223208209403735,0.017726484074057358,-0.023067963068592087,-0.15097053597182,-0.2482862233335096,0.18191248442854224,-0.12706724056713803,0.007904079404781035,0.023190529994027743,0.038876872223334705,-0.029451984727402954,0.07116363508954929,0.07349203936568266,0.09240803196627309,-0.05159482121163794
SFTPD,-0.034337555157447824,-0.038962877064701855,,,0.06100711120310158,0.01880981240751107,,0.04253268944741461,0.015692937676632848,,0.11172276642896876,-0.05488814901450915,-0.060037836454444056,0.07659113194093158,0.06239992176982765,0.0726556934508102,0.005250395728375147,-0.04045663781017612,0.09721464756030712,0.10129225903975943,-0.020859426597230658
SLIT1,0.09275620094221881,0.05087314642947748,-0.029302499933044596,-0.008662685593348571,-0.07770582927083995,0.043981629218811914,-0.14956048307095093,-0.022443421241137712,0.12280143459031413,0.1883173954644721,0.11983298798666137,0.2161478931544924,-0.0274230861529137,-0.015949899573760053,0.033619694281359275,-0.0012894821502695292,0.04427644514418762,0.04354030771843106,0.03353101198757911,-0.12486674617075348,0.18687118879864092
LPA,,,,,,-0.004589636838976055,,,,,,,,,,,,,,,
CNTF,,,,0.01759298414629744,-0.005825800388000387,,-0.05184407414530498,-0.016373725740435555,-0.0027881955779039983,0.03776423951889252,-0.04372557309677607,,,,,-0.016337579500211884,0.02464203595790246,,,,0.02399199483868333
BST1,0.006196422666668769,0.032988903776453284,-0.031229174453568674,-0.033645154751274005,-0.024235227376359064,0.031169960439850878,-0.22381297722762616,0.017742211012844244,-0.06547012599167608,-0.0792340968338118,-0.018096205819931214,0.13826317197420235,-0.07287948413559671,0.06592844232062192,0.03867617561750244,-0.039731572494355896,-0.02418421513778765,-0.03077637442344926,0.12829822841841895,0.10314105056284645,-0.06283700789893046
AGTRAP,-0.12153726391575712,-0.0009883271813639215,-0.04587702145427923,0.017590390242867217,0.011390964385812663,-0.02165683012467745,-0.2575327606492106,0.024365318678237585,-0.12886952048522002,-0.1203551361551008,-0.1787512684244279,0.09603830184592774,-0.04985664145854081,0.06151022709859371,-0.02985615563529058,0.046010269036036895,-0.01589583637087959,-0.04490756673673847,0.1069184255090547,0.0833111553392344,-0.08128813318303638
LAMC1,-0.09627119825083719,-0.04547683955665889,0.028166254905968423,0.015382563433160405,-0.09963813117368138,-0.036053927462351275,-0.2588050528226546,0.05556483724484017,-0.009480105439707837,-0.04297099819181885,-0.19797258136322313,0.191202545797781,0.20542211904495963,-0.0020841596944928963,-0.0484633413380619,0.08350697880955285,-0.05488830369332056,0.08014409112747473,-0.020247776543220797,0.11150721853199841,-0.06379388694776801
COL6A3,-0.05745028837777387,-0.0945950025431244,-0.0077359553820275356,-0.05401918576189482,-0.017732454454254917,-0.020230071636455193,0.12789837521522177,-0.0013722323710911146,-0.03243709605035965,-0.053426428130525595,-0.0337249354383442,0.2300149911276169,0.02702788325323985,-0.06859178751962534,-0.023928543447548124,0.048766958863567675,-0.027700891349859234,-0.00040534507727690605,-0.07341601086458902,0.08324833463217605,-0.04583337179524979
FN1,-0.13407210807089684,-0.11158632316165999,0.12770627796516673,-0.002275678054509626,-0.1683610505352378,-0.14364088889343624,-0.22526824906191054,0.0013557378437082889,-0.07235038482691003,-0.03438630268481369,-0.3126623357166041,0.19008593318446232,0.20225321883976374,-0.0916671866420008,-0.18812017676239212,0.057829442728665234,-0.03544440726879341,0.01177822884406202,-0.11385688122385003,-0.06146314854571534,-0.03735674086089497
MIF,-0.18974609929925457,-0.007398634307607519,0.07795830847656647,-0.009627330193808887,0.028817942768886433,-0.020976306191837924,0.14242113729111533,-0.0037933599041109945,0.022782449395880967,-0.056913696931167365,0.0736374254790186,-0.12214337952083575,-0.17380560909032702,-0.026323576251929985,-0.06993615935438861,0.061879570203483156,0.04362920785016615,-0.03426037691762831,0.10056966397334625,0.09108511314603214,0.0972035552160504
JAG1,-0.0880556302029116,0.035558461794410946,0.05092006392997711,-0.017349399171158218,-0.11911215519123404,-0.04637331924673629,-0.2764306037668625,0.02341680679552174,0.001653216037789628,0.019957971350993788,-0.2992309756596764,0.21927344875140323,0.14541509674974964,0.04757652774083809,-0.04121755553446457,0.05327130550009269,0.06621820256971774,-0.03874965646970376,-0.08339699496204543,0.0382971781641737,-0.04648673326293267
NID2,0.04245894317607525,-0.074679796853406,0.004791362193851345,-0.028486779356101315,-0.06045625312107607,-0.14381863406863177,-0.169090513845962,0.03939970255805436,-0.047622751913723234,-0.053650866668648746,-0.05794283628754754,0.1671283049051335,0.1967631270702333,-0.015608815887245117,0.1357136993612144,-0.04170397717690982,-0.013743577444300374,0.04252104542722775,0.021853792932726514,0.010039436747415309,-0.08329524014374448
EFNB1,0.022612157448187637,0.04831604192897488,0.0010403964190698921,0.003469452700676023,0.026223227920085936,-0.05757432768186834,-0.07951587939620489,0.07048372352505727,-0.03178078325810132,0.029587099689705652,-0.137442287686242,0.14573308891835432,0.00036577125280375447,0.0433646267015259,0.030787796368248483,0.03187389513991193,0.04335098714516043,-0.004005788912427607,0.09978000269079336,0.1074656239121763,0.14151230281589114
COL4A2,-0.005634191616753104,-0.06240531597684104,0.026075525403958393,-0.014658089981058315,-0.09430159006417856,-0.1381705530432359,-0.30004997135179373,0.023075828709923172,-0.00896040620101015,-0.050652960455727036,-0.22851550749363778,0.09330946297474738,0.18838906430223706,0.045235799727157223,0.0012483487660896215,0.062183689549223715,-0.08779193083495385,-0.017789995415182357,-0.07090601194192435,0.0481821093159073,-0.047193868289303074
SPP1,-0.08433735624897737,-0.041701852600850374,-0.04323821565525852,0.016460205449292234,-0.0989688198375688,-0.281625333997479,-0.382550134352605,0.019910001702392,-0.21772417599798569,-0.2163118577652277,-0.4422327404585209,0.4090481338670853,-0.2560545240162591,-0.04217114470252305,-0.13923975013350645,0.12429180348658354,-0.008006613038903874,-0.07638145010050211,-0.04710168402204622,0.08820413444063897,-0.15631376323443655
PODXL2,0.06665998596018664,0.05280211035861962,-0.017417841452092006,0.020116203204354907,0.03530311994440731,-0.09212916165922887,0.017998662797162453,0.042971047376554244,-0.009015106534358198,0.06268818735548197,0.2053468313330908,0.1468190217924478,0.08807513567434212,-0.01725521918180024,0.08756889597638498,0.03656836763190561,0.11474360345210992,0.07447989945348474,0.13335795968316258,-0.015638462712277704,0.15796783765277686
IFNE,,,,,,,,,-0.016851874243428232,,,,,,,,,,,,
FGF9,0.24354795587637476,0.0630532028976067,0.17646595374269197,0.028320551628183036,0.21671935771031414,0.10087832114822425,0.25907336487196764,0.04922594528011104,0.04352157671707193,0.15938821330338815,0.288179514314974,,,0.051153101214771346,0.07310742624067909,,0.06861267368527008,,0.08331646699908819,-0.037502937425588696,0.22443532709239242
ITIH2,-0.025116374897021634,0.005163556396114482,,0.018720882785361177,0.06656225567010371,0.04114956189731662,-0.05048035429094818,,0.04390191885705388,0.042097865359252876,-0.01814276252152406,,,-0.0047206733706594345,0.052978650652131705,0.005734871520849639,-0.016424435410757856,-0.03539602710113384,0.08818209268168455,0.09515299184724331,
ADAM10,-0.053775945834604606,-0.011600761673255676,0.009738193832165653,-0.01724161723240334,-0.00030657432863535357,-0.025502419309580204,-0.18234822727252467,-0.0006800577631790127,-0.0010975692066785838,-0.12375966147452329,-0.1263500701319594,0.12351541426109205,0.064328383968902,0.019566165311214422,-0.027068496644365586,0.06293681111249316,-0.024182200186397523,0.013162291715421876,0.03530285208029074,0.024009147020211705,-0.07976260646420354
CFH,-0.008229161343416452,-0.011283635667169377,0.016838107699160096,0.006618668986166122,0.05303973640337352,0.03596115836670873,-0.13390929136939905,0.016947619637017464,-0.04453786148269436,0.02487415039846309,-0.07693254486964687,0.06988320515890897,0.14634278272419923,0.026812519619732873,0.08498264688370363,0.03109709541447697,-0.029817154242914576,0.023135652007396167,0.03619296765099592,0.07967903468180647,-0.04414171705670295
COL4A5,-0.02398375062516799,-0.039960489601183535,0.04002078188320221,-0.003536941371495419,-0.062228000391179025,-0.08385165443543989,-0.19580101644440084,0.02648972230970968,-0.03575733218241178,-0.08266733752432809,-0.11116358285762318,0.18085776526857758,0.06576340822088336,-0.00853147008649043,0.13271181989986883,0.04877519640806808,-0.003991217804883092,0.0985328910318231,0.20776024435957227,0.07676188244819218,0.03164579875874511
LTBP3,-0.11095081905087166,0.04983300788009041,-0.013601145961248574,0.002009857357282608,0.014884748121107455,-0.023151245456901583,-0.0810695390138559,0.01895224618523053,-0.04930483987213019,0.028670823255544327,-0.11457430655211809,0.10251098394654677,-0.11893891443356196,-0.053093208180034976,-0.07843751492400523,0.07903449886523674,-0.0343434296464148,0.03863542665972102,-0.03653858381153046,0.03296932255173079,-0.006392964765029429
GNB3,0.0070347962768911405,-0.04008716987294917,-0.05051239749818,0.04445056048287588,0.008766573873264015,0.016892004337625242,-0.08825268122073007,0.06562118302740742,0.0378584652190812,-0.0171205284447699,-0.026490893193258275,0.06631704700522784,-0.12873417904020057,0.02582900740095096,0.049185533477599706,0.17021179202457395,0.004990227769675658,,0.09565625157295467,0.06940638628734176,
