,MGH258,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
HSP90B1,-0.013046681184725238,-0.012636057077213022,-0.0010327625289936074,0.011197375972434639,0.010874158953467527,0.009355528034549317,0.03566873836321707,0.001827218036654364,0.0018716530353212303,-0.07095282933700414,-0.0010916126059783244
ZP3,-0.014944679609769314,-0.026370811956636524,0.01292066092381147,0.05555203563333766,0.008743435420938413,-0.0284774953495103,-0.01598096028049383,-0.003043847545179295,0.03144397089944161,0.03198586489385708,0.039751354190523384
ANGPT4,,-0.02328158149223378,,,,,,,0.02254344103976645,,
NRG2,-0.03913006325991396,-0.03429150938198105,0.007571435213469652,0.015053107768471496,-0.03902378557985033,-0.0213508929792531,0.01940976034081946,0.036312481352619816,0.01407733843624555,0.0302899034740714,0.06264167439072518
MELTF,0.02012716030291577,0.05142963282422915,0.019934713723188613,0.03313186655508101,-0.009957686164373484,0.037571247591752274,-0.007091026432409639,-0.027908622444393044,0.05369838290874979,-0.03076262666507402,0.07266527239549722
NLGN1,-0.014082330514430787,0.033119440562266345,-0.02001791946034245,0.049687783179423545,0.012683291352681208,-0.0016817942439261346,0.03117502780822135,0.02641771140660121,0.10618448907200591,0.037200675971408484,0.019410176127657577
SLIT3,-0.02729362240763118,0.03448468917223559,-0.0011997793712919774,-0.07029564345904787,0.006418791003272715,-0.043748520608686725,-0.04016855709329083,-0.03879362952379559,0.03194870603382269,-0.012327716045905173,0.025334761207634834
CCL8,,-0.015110549164330104,0.009261044538847851,0.04271373076972461,0.07798254513608796,-0.003194836757262577,-0.008858370182019152,0.037446418598810136,,-0.030309837544679665,0.0538191725562454
S100A4,0.0269600746044758,0.021928754286204895,0.037902050929525935,0.1556244840022792,0.024268763649111978,0.07260239844872549,0.0016988802919252928,0.0035373489916238456,-0.036644498122802384,-0.046966990064309155,0.0829002462239057
TNFSF13B,0.06522006714736076,0.01390214021903545,0.026528887478810662,0.06726902178092985,0.016435959057124083,0.04335752285364633,0.0801139193582753,0.01815041654306505,0.02592151517497079,-0.07795133586922912,0.04131459149037289
HSPG2,0.06265295723114683,-0.036954752166299884,-0.00381737386466824,0.14181325489942168,-0.02429878429823178,0.022128923333715748,0.0003302412228002769,0.09389266906209665,0.05124114077860812,0.0042429235016589115,0.022941959304943485
FAM3C,0.015857343335799287,0.05878140159265852,-0.017197739013290348,0.028099578513707438,0.009174158562806933,-0.09705610446853108,0.05040770565247784,-0.037892193716913485,-0.0018428557646624827,-0.00880933889153755,0.035675103632886396
FLT3LG,0.002398864463294464,-0.009399449701415442,0.07161275916669992,0.026518174322339456,0.011680246450894004,0.016586810395312613,0.045036430388309984,0.017208077017469063,0.04004690759819387,0.17026085824471948,0.028174757391967065
A2M,0.0458416784572286,-0.007540967747044822,0.03412188060808241,0.11960241925197995,-0.024548376066776668,0.10162690001758237,-0.022677951359667763,0.09488815668461774,0.06196097261028596,-0.014455191358254914,0.03390551253167336
VCL,0.053366086626102545,-0.04340194944223298,-0.04373167318664035,0.06154920252224728,0.02260508163894711,0.03225968745003217,-0.0049114660663382576,0.006225559083953011,0.0358307925773171,-0.045746893083883126,-0.00471680731450381
FGF2,0.04288464164736124,-0.05690478340494424,-0.013421436556355906,0.057255990571421146,0.0400612696498596,-0.09353275772427704,0.06507579593592853,0.09894801551197091,0.04073327195824021,0.05832671328009368,0.0036957921122802943
AGRP,-0.017932091460715775,,-0.03001273080109559,,-0.018875562439711033,-0.023880372744791545,,0.027897176640481056,,0.011866574534750308,
CNTN3,,-0.01708953814859013,0.01318644947624201,-0.00018160538257728137,-0.02948908611829016,-0.07017824032350699,-0.026776159172494603,-0.04573884877417445,-0.040557627673822365,0.09093647530781476,
RNASE2,0.010455886044026199,-0.04991351799072599,0.05759161608004485,0.11313551519987985,-0.0005112189351312688,0.07903887168125534,0.007808024002068396,0.08134435445047604,-0.016169544345894397,-0.019450246606485557,0.09851175545075191
ADM2,,-0.02837673291649713,-0.022722720529062063,,,,,0.03346415520228129,,0.009658415650719314,0.015103195849372784
GAL,,0.039673341299771424,0.007610319249893069,-0.027557859818294655,0.015928149669691184,-0.061005702969602595,-0.033089541322028584,-0.01921978934922646,,-0.028815217663712207,0.015813082428250597
CXCL6,,,,,,0.008175871561745677,,,,-0.002495501003964123,-0.06195000904725703
PDGFC,-0.011729824418222033,0.06788717193380087,0.040851270438400936,0.07031364576129844,-0.04084092701302313,0.10112003696034677,0.04968377307951351,0.024686196957698074,0.033981993803968095,-0.010008012431092167,0.03709217431069133
COL8A2,-0.034026328964940886,-0.020489040897080948,0.03374261347676952,0.06528132394399562,0.038304843531007805,0.09790335874769117,0.030275417386604057,-0.07386871263205387,-0.02031839905182958,0.01862833695457313,0.03992696631429039
SPON2,0.0014767246837757175,0.021073059138292615,0.010702119798638283,0.09441899334832109,0.021133118835420496,0.0416966633551653,0.020684561334479955,0.0768227980571428,0.06500238891445344,-0.013003010633149976,0.03894396801506646
LCN2,,,0.0034033217251628624,,,,,,,,
SEMA3D,-0.02474212520496127,0.007965760759319856,-0.03505068360680232,0.012020728401213602,0.009979865808397612,-0.06620281171132016,-0.025334082117107647,-0.035801199627701306,-0.019953899699342637,,
BMP6,,-0.016374323339464897,-0.01587553770892643,-0.019810187519188553,0.04612676533326974,,,,-0.003988176193493911,0.04287234020575229,0.018086566732655074
TIMP2,-0.03100374449728095,0.01309263189298275,-0.031621185365124836,0.07706342146412842,0.035847598140774935,-0.040683873809083,-0.019805791320996646,0.0003993249312320004,0.0005280671462537985,-0.03519670146736187,-0.03487414536676548
EFNA1,0.09001643232678896,-0.02657322231147107,-0.004702888126595847,0.0658661124595597,0.04132494958163881,0.061693409010396674,0.023261530556200196,0.011800158430839694,0.0022092166322272926,0.017020211816631454,0.05451398210075942
S100A12,,,-0.018307715983078045,,,,,,0.06845936666553858,,-0.025940342998816413
TFPI,-0.04103378042063048,-0.005140385133434356,-0.005351114920595173,0.10102958255945658,-0.02311184321844006,-0.00502571006250882,0.08119311731601943,-0.03035621064047467,0.02140078309802958,-0.08024701368236498,0.03419548454099091
GPC3,0.048521177511737026,-0.012751403152616705,0.026967679808416852,0.05022397317448681,-0.022624643373839935,-0.025609291633482932,,-0.030603831606790446,0.05555316112893846,0.05212151990135153,0.04731993881311138
NMU,0.04278333410168156,,,-0.011736634677833356,,-0.03248331718370767,0.009499797080886191,-0.03333075514440039,,-0.043698854811449576,0.05200132869823787
SCGB3A2,,,,,,,0.064694695525402,,,0.14928500949689968,0.06800640877231164
LAMB3,-0.012394782805654257,-0.027765476955782922,0.012303287747319843,-0.06819735556831709,-0.012855600093457258,-0.05089716495339561,0.03576130078183245,-0.020096542642939294,0.09212735072971946,0.0010439419240754213,0.07702486965283219
LGALS9,0.01802315080239152,0.002515687386314772,-0.004743106098645794,0.07741304686595947,0.038469260774215266,0.05579636287685777,0.042369177992271925,0.02095543600990099,0.0383014641240041,0.03182037981016082,0.09942166457064497
VIM,-0.0027086254223229814,0.018080491064335614,-0.06157868610945973,0.10873424354333491,-0.028320113177325523,0.14061050008650408,0.10389381416032961,-0.00504529009287866,0.04845601664915956,-0.053198910181601694,0.09184750458962217
PLAU,0.010305015901904503,0.03307967626155345,0.013815635035293646,0.11442187677165506,0.040159503280804254,0.036002478255935735,0.026730724423588047,0.040602798233765544,0.019131742635664667,0.06182607118022504,0.030740043407969188
TGFB3,-0.02709102234260832,-0.013448173717508507,0.03939711103548021,0.07201851348645263,0.005298660297731105,0.04636937052302327,0.020894919326213686,-0.018405112019231593,0.08050081136479442,-0.01664039114943805,0.007821893212610079
APLN,0.013398658013767042,0.03141395494419043,-0.010302894969023544,0.10265853578080775,0.01748335037531344,0.0949918887500104,0.03879348925289656,-0.059561054337866445,0.032581403559338216,0.06697748395676466,0.01974876062650997
SHANK2,0.023321237396714534,-0.03301949118016839,0.010565350023717742,-0.06414126177033995,-0.020620169971956353,-0.06281988661807561,-0.002639666943162685,,0.07077948597734646,0.051776058145629286,0.03605598996119718
LTF,,,0.028982815230043184,0.11020415695810916,0.013320871852428494,0.13256369970738868,0.03646415585711933,0.14286495179782083,0.03173239144404287,-0.06604174364085277,-0.0024160759962672885
PYY,,,,,-0.021443335105268763,,-0.020954152266819015,,,,-0.04920027264451625
PENK,-0.018475886726238885,-0.020106600968198468,-0.0487968241809646,-0.06660372750103133,0.0024978297015345423,-0.0011837753785161375,0.07734638945902453,,-0.00013293093319282547,-0.0301686004194779,0.0016326291245922283
CTF1,-0.027175034038168275,0.0355822454947725,-0.001582107845550423,0.012350710980174661,-0.04761554130460965,0.11810445882182843,0.018356052450790333,-0.06435222197726784,-0.06084262776939606,-0.01926567960615139,-0.0022247355046220393
COL3A1,-0.02827394274948364,0.034184917344908125,-0.02263341276594258,0.14544571857884572,-0.038211231736014845,0.12235523238505548,0.03750614346143725,0.037991564461479645,0.07729543620453501,-0.01942617913017436,-0.02355639186651676
S100A10,0.031079772305558077,-0.022219769734401554,0.0023402578839385618,0.08975569476392627,0.001908753588534904,0.12974912093515129,0.04079642954551952,-0.06598476988253651,0.006615668477037542,0.0037360413953990076,0.04229391239178428
FGF13,-0.027481257910367773,0.0020653380087154918,-0.0257737476704001,-0.09350176545208223,0.008081650505633016,-0.032619971980060836,-0.01038741927146221,,-0.02510347149336412,0.020444287931239532,0.013738663437403263
SEMA4A,-0.014171904474223066,0.05872895371731472,-0.04169145820684352,-0.022818682018895788,0.0032799747183328855,-0.03376106210304802,0.004128398995462835,-0.047524072688968695,-0.03787091886790666,0.07734750745597553,0.10995463825383742
EFNA4,-0.03697992343062152,-0.012433861222427177,-0.015726275230020608,-0.007068206521496709,0.0210681331918877,0.007436269734068006,0.051837568772876534,-0.06935840463347821,0.06206505406043098,-0.027175135455996327,0.09979466987893965
HSPA8,-0.007392450047084995,-0.058203204864110736,0.0649747757222785,0.02011372631494767,0.047899541679993565,0.0018187037036545488,-0.005064586315610682,0.03517379832299298,0.02582860960503122,0.08660568486581112,-0.015491285260199933
NPB,-0.013224120732397976,0.014737875299483151,-0.015875539234286456,,-0.025576611858358387,0.02546228393316966,0.020585632039182764,-0.04464150169705536,0.04353935355943933,0.03925096069123119,0.028009092419406138
ULBP1,,-0.032897969983504007,-0.02720590570095438,-0.007123196042115213,-0.015422407309013602,,-0.023387099061793037,-0.032577732492458815,,-0.0006965172403596297,0.026426037244531193
SEMA3E,-0.0022724437802514436,-0.03945833369457635,-0.02584891958825112,0.05611115634422418,-0.014820718620783593,0.05174724361571524,-0.045227664892076545,-0.03667711381417725,-0.04907670814379812,0.022675026215123347,0.044754716539401475
FGF3,,,,,,,,,,0.06580165350118737,
ADAM9,0.06676990657073897,-0.04749859218849949,0.004511385457885081,0.10347622500090227,0.02656900183125945,0.065894178084287,0.050627305281967454,-0.003430957804198387,0.013935083164241135,-0.019141804567684308,0.03546571627877001
ASIP,-0.05269984240104154,,-0.014624132401751243,,-0.023593446682828745,0.0328910588573297,0.02591509498986004,0.0596411105169455,-0.0228256599202986,-0.016378574381381874,0.04636466706782368
IBSP,,,-0.015358548593032064,0.11384797256749304,,0.1416587702092931,0.01377182841113993,0.03218343765757132,0.02898540064991423,-0.055090525018053005,0.05515601990091798
MMP12,,,,,,,,,,-0.021197230317528053,
FAT4,-0.03198622304993638,0.004882319759219125,-0.03544386558490035,0.06990816091756646,0.004815860065771283,-0.0037841824440562493,-0.03635586557163707,0.01969969527909914,0.03256488901802808,0.09932636418571097,-0.0782335612510121
MDK,0.02331268641389991,-0.021834058592244805,0.007176047267359948,0.13168193923077784,0.024144487286781095,0.12496925644742987,0.02456183704306695,0.10491517285399903,-0.03263348286849462,0.05005832038038968,0.004739231374262041
BMP5,,,0.01203416276838689,,,,,,,0.03414519285077208,-0.0068512963092966
CAMP,,0.06146260331646361,-0.028404498456226602,,,,,,,-0.031041181338920355,0.062074801809521366
HSPA1A,0.024185734165377004,-0.052278215864594316,0.013254516990783064,0.02312612210242731,0.057050211211161085,0.00039116830667141467,0.02758977600545557,-0.02009124066848163,0.07192483244607645,0.04274085243495647,0.04174292702722221
SOST,,,,,,,0.017622404492880196,-0.03837817970561224,,,
SEMA3F,-0.024920568280403108,0.08175222975566633,0.08262553850664273,0.028839281984845498,0.03493320432997644,-0.03802932176072849,-0.026733260287082936,0.08511330281802569,0.012585525274676981,0.0075838844444142475,0.10031316012608425
ARF6,-0.02193623473200222,0.025705007041475214,0.06375919871081082,0.0410243257066483,0.013518786995851307,0.05324801712793833,0.05693899358456467,0.0049800747497607874,0.028313450168549522,0.007132216040827894,-0.004372156586140279
IL6,-0.024328691946590337,-0.021655356776826663,-0.017064970220262824,0.0863776880871062,0.041480753106509845,0.04321748402755314,-0.02979510645140887,-0.06922534278619423,,-0.04786464994189164,-0.014598612290799168
CALM1,-0.017737599177146086,-0.0005724962950178577,0.04119714273589056,-0.12511783878910152,-0.00862156328976875,-0.10496825345798165,-0.04925061299928863,-0.04231297335185538,-0.0941837283107261,0.04306997376313224,0.08910318060653277
VIP,,0.03589594496700437,-0.024790056999418508,-0.04902962223793635,-0.006576210128222731,-0.05865932997008563,-0.004463761964653366,,,,0.06275508506288849
NMB,-0.04438042731292272,0.010286439491572246,0.033806568280655154,0.1219576594679719,-0.012874545397921598,0.07614004120655202,0.07189598313132205,0.10154689761092035,-0.012693694483880386,0.026344026996745373,0.03465707209318111
CCL26,-0.02766779974830102,-0.017089539257634824,-0.033123654953356355,-0.029734839141483643,-0.015922698031090584,,0.05131499156560249,0.07791849597230127,0.004372856526147884,-0.03773364493760289,0.09076715630398145
FBLN1,-0.03995884855131006,0.03750761774624755,-0.009344049852055003,0.04876877910251226,0.03512603280880801,-0.02741088678445055,-0.03477593025131042,-0.0094459960968838,0.07772972412693506,0.0024397754412720744,-0.052723627320971814
SAA1,0.0025402206246566738,,0.011846449957917685,0.07973867633352114,0.03646260242872435,0.05186460222232736,,0.030075931658890068,-0.021110425430409807,-0.07681454806885424,0.09795643097441505
MICB,0.044545804468374924,-0.024571660938833922,-0.010029546884769302,0.10671114828374716,0.021041842259292915,0.00812913033193822,-0.0014216207506204527,-0.014371769194111046,0.05614158666678595,0.018904296908932177,0.10240020628906656
MMP13,,,,,,,0.06718170765247906,0.006287248963306283,,,0.06723563529097024
F13A1,-0.027853238089849776,0.1303414759830524,-0.022996587474289322,-0.029245818247865877,0.017462568560063927,0.12210817121428133,-0.026528468120846024,,0.11053039781746456,-0.08867037578132408,0.019970102923769162
CXCL11,-0.057078927469535766,0.07794375037214663,0.05989881844983337,0.10153459783450607,0.012851107740953657,-0.024235293904018188,0.003529699700391813,-0.07722730518498194,,,0.11885110839873397
COL5A2,-0.0023824154846134584,-0.017874572493489983,-0.004300160617200199,0.1079210132804681,-0.007003042134901134,-0.006982373466029878,-0.004356158927085625,0.03625589352443833,0.019966273557329054,0.024732392530842248,-0.006680579681908776
EFNA5,0.02906151789454301,-0.03211662001668357,-0.0036218643912746865,-0.056170337826155665,0.03982191252449852,-0.06821989921631112,-0.042531017427969386,0.012621755534741642,0.10806657807842361,0.008227598795932541,0.04333341451498988
AREG,,0.006410076942068165,0.011982278471310594,0.016201348686429095,0.026608552822178333,-0.00023733193364405586,,,-0.03465528501985183,-0.046214429854707896,0.1135532291290506
EDIL3,-0.0028130283249790233,0.06912416978360048,-0.010274869764573414,-0.10355125009843519,-0.004590173225504149,0.049007100746352984,0.03584046972743165,0.04244778276110298,-0.11870560108764815,-0.05094279562933493,0.029548022253006283
CD86,0.047389578277601006,-0.0056033513177906205,0.05272992209240991,0.06998870101512528,0.04072772812768115,0.08618838800581628,-0.0060133025942868444,0.008055312803593855,-0.0032078258855522145,-0.07100937608520229,0.1019512097856798
WNT9B,,,-0.014405433576929133,,-0.018875562439711033,,,,,,
HRAS,0.007097352170437665,0.021790108483543374,-0.05406865225016632,0.04119851949771926,-0.007576123835418268,-0.05506259703262815,0.03331001971463578,-0.06039355634618538,0.030133044488037525,0.0241091587771425,0.04128393833438484
C1QTNF5,0.04825437898886993,,,,,,,0.10491222259003932,0.05369816399542281,0.006891250005973828,0.034608710814638365
RLN1,-0.018475888260806907,,,0.06276252622585717,,,,,-0.004091919668821249,,0.17292354085032524
COL4A1,0.00538153942911664,0.028513714371378413,0.00725666348824208,0.14175545589375946,-0.01431027576150316,0.04345740197110273,0.009458104289315762,0.04674697200109311,0.03041169756672829,0.0350826744610137,0.008821617047345917
CCL3,0.01849231068132168,-0.05086011015361264,-0.020889045032818167,0.04864323929392836,0.07788355829966988,0.07606895116675877,0.06573327461194516,-0.06124664911003364,0.05156084487999026,-0.045510642945548394,0.02822798801911812
BGN,0.007359679659688249,0.02521469071162352,-0.001321132364434612,0.08606019920256107,-0.017480286729448655,0.04723411868336242,-0.008560971221639967,0.07534363873080357,0.07649565008399341,0.03695192654462778,0.021779839203025144
RETN,,-0.01612918240264453,-0.01777448558165266,,,-0.002322419080921292,,-0.03580120754787283,,-0.02666875141995037,-0.013457394065441145
S100A9,0.04690890843706657,-0.00037075589063391553,0.026517324129869527,0.1605885713358078,0.032381383415298046,0.13158902241563947,0.040099207188476246,-0.07975525396253584,0.031499482389782396,-0.07691585583144804,0.025687611844459248
HCRT,-0.020336230774214967,-0.02763625610731262,0.011993232518738028,0.000993290330389354,0.025735818547835267,-0.04547548733526906,0.0338849067953872,0.13459012895690312,-0.008828557474810964,-0.018930213871525162,0.048869422115907966
FADD,0.050449875801260605,0.00403629609273626,0.024192796479741298,0.07492545604500934,-0.012342508150853047,0.13521008794058867,0.08092077099918005,-0.009659926129893992,-0.006810842321357275,-0.024255720226147606,0.1387146555082648
ACTR2,-0.006614575363222288,-0.020761334900739007,-0.027329676192616607,-0.0006102628215955767,0.015405982470865522,-0.03032243704373868,-0.012422457524196327,0.008860526679538766,0.046705851441213,-0.054712484689538335,-0.08063407978787146
BMP2,-0.05930837609036069,-0.024809760707597498,0.01337017651706273,0.038019633168044145,0.06318609749604413,0.003379481832008391,0.02071526009481181,-0.050196956418909325,-0.0027569086070387775,0.051653615675035965,0.043481226857053856
PDYN,,0.04487138295571971,-0.04935729471249921,-0.08174133513387925,-0.022719681703967043,0.020794701515157627,-0.04458261120066553,,,0.08845082427057453,
CD55,0.026735535859697762,-0.009496609346646007,0.04199605891349684,0.02376660184415215,-0.015935936998204708,0.05349415479892264,0.033887429968195756,0.09502018679401053,-0.05356783786196372,-0.013971454952274637,0.020891629492844524
OSTN,,,-0.029787536749500736,-0.020042956615965,-0.010446533497956255,,,,0.05712684619371674,,
PDX1,,,,,0.009852153491534787,,,,,-0.016919054014376156,
CD6,-0.014063953924947895,0.08205346410321869,0.03093663611131483,-0.025957566946708425,0.003567281699882294,-0.02967120488463259,0.025339303097694353,0.054005644160385474,-0.0009874865131221247,0.047236888731636464,0.0020584671377673613
IL16,0.016820667305519253,-0.036659709095922144,-0.026999613853605633,0.03453958334954338,-0.032600978199449605,0.057080049057396214,0.04617194736656459,0.02092188679501978,0.07736050596971997,0.01919397160000925,0.06401540961083371
LAMA5,0.046332021126002924,-0.03461556262823867,-0.008505984794047697,0.05435035521334809,-0.01817550967578909,0.05069768747561687,0.04600588626497422,0.02336042182485927,0.059698359217541415,-0.020726780943581154,0.003845691054551651
RGMB,0.007003893592321702,-0.05581594033502959,0.017903129350105552,0.048871948731220125,0.0748129468767577,0.04130735207402861,-0.01302757607959208,-0.01758464280303588,0.05693558155275866,0.029422964203196955,0.0033728810317614592
INSL5,-0.017932091460715775,,-0.024657104867126852,0.05844783093942929,0.011175821734742882,,,0.08899233024921589,,,0.04656205118753541
IL12A,-0.03518785030737057,-0.008048241884113594,-0.0011228965892891908,0.09644715108480756,-0.02793604379111507,-0.024235307233085344,0.010989544731850952,-0.05918320026256858,-0.03532736671836592,0.03862000191478007,0.04388971516037829
S100A8,0.060916500992454374,-0.0002489372418455997,0.0017514978182382433,0.15682577723546598,0.0330720350649345,0.13714070281331547,0.04113143265385103,-0.01103478333406386,-0.012549367471393881,-0.027137039984031976,0.028428042258705443
TAC3,,-0.00534562278532563,-0.011597610205425754,-0.06957326853521076,-0.022554934114549008,-0.07627092409282742,-0.0570256872070147,,,0.03451673761938212,-0.001660680117216782
TAC4,,,-0.017314654157594866,-0.025957570101331408,,,,0.13582013571394438,,,
MFAP5,0.006150951382356775,-0.01800096195415259,,,,0.04704779632964984,,0.09422383664856222,0.04194903791892656,0.03849873415746971,-0.010060748025162172
CXCL16,0.06792406774409655,0.03664254804769564,-0.017300376384830427,0.052965311264237744,0.014208252366807944,0.10243650317349033,0.023691479624060825,-0.026916256103267235,0.09943622314843133,-0.04222270879438988,-0.011719986120139235
AGRN,0.06516164753500557,-0.020452306155387616,0.004838507381072434,0.12023927814503534,0.00030165360818889105,0.013353735445873805,0.03219261315757824,0.050295114972437945,0.025766708217980726,0.05735272589804914,0.07729422759796808
COL4A6,-0.024742130993315965,0.07715947144679126,0.08616373413677884,0.09311609695808903,-0.019474205572240524,,0.025978756220308125,0.0035845666323992935,0.07646749583035765,0.007839850151935382,0.02314490228955166
FST,,0.06942870323663167,-0.032191092753587947,-0.018844550032902755,0.006058780456851332,-0.03534864519416615,,0.032124930278892155,0.04621954098103858,-0.03838430616273804,0.04149760888798709
MEGF10,-0.0016938015333806708,0.010645026431917493,-0.020136475775125888,-0.030437130341838817,0.015786249970162043,0.08216552868860968,-0.013972274790658904,-0.03811511445618249,0.040032027678379656,0.029062690416186917,-0.012635693793244987
C1QB,0.04732082824849528,0.006349604389404013,0.08121852026997253,0.16155241147018398,0.026959647220376966,0.10674071952373827,0.045589623632289654,0.05304470750816071,0.04335643883726761,-0.01554226281391358,0.04062639509135286
HLA-B,0.017466533666025408,0.053301071506721066,0.046025751350417664,0.11601197671571747,0.05736755003700443,0.12322325863893335,0.04537457747340799,0.05961798327563275,0.0218965280218502,-0.0800227893248647,0.005589197902230469
PDGFA,0.05127634975973345,0.032034890539378885,0.006042655378037905,-0.04570526788680649,-0.021670890261285547,0.051046507328181286,0.059691415819022944,-0.07231757080241467,0.05262380580725425,0.015743124613867357,-0.009002684805777057
LAMA3,,0.004930295171094552,0.013490015356705073,-0.04152056443509551,-0.028470850998888308,-0.03484285819232215,0.06654384251908253,-0.013767289891223718,0.06591477707223888,-0.02461723377291243,-0.03172147437918957
DKK1,-0.018475892864513278,,,-0.036949961508265995,-0.03200264374887009,0.007990939251294592,,0.006034698897570603,0.05230298147434076,-0.03691034183337655,0.012936271938723615
INHBA,-0.023048659779603877,-0.01612918005841271,0.0326811299788145,-0.0778097669839501,-0.01905918028630293,0.07166469850398377,-0.025737213208199373,0.005907995988286242,0.025748747673687327,0.02839072785886058,0.014126213548825851
LEP,,,,,,,,,,,-0.03240532357852214
IL7,-0.027481255232871402,0.08614227873499117,-0.011323169643090934,0.06039950397597837,-0.0037270858772769245,-0.025942270429919995,0.11073412949970486,-0.01670358834767393,0.08612303508509599,0.03452517089862438,0.04002049388907787
FABP5,-0.053622516897077845,-0.014980083794000332,0.02992824287983628,0.054102770108470054,0.06310800667894431,0.048151670913601535,0.009754300342667466,-0.042785438866936344,-0.018964075432634384,0.13315052708637695,0.06598050433260488
CCL4,0.0046187641155604,0.004483137833800424,0.05422318876082867,0.07373633672535654,0.06933359209193087,0.09359908847050219,0.016275717785358024,-0.021341159593629554,0.00778496670267325,0.03112254505605788,0.022241187347180807
FBN1,-0.0008147849306398514,-0.04870352158918042,0.0437032340232007,0.04375982856368297,0.043878116987936255,0.04677889533671765,0.08342981470700615,-0.10520755479574424,-0.009730066522865637,-0.033134108022996704,0.0036052821307834657
TCTN1,0.0059710821288400644,-0.010709123038481474,0.008459729351071366,0.09456220809767107,-0.003852399240052561,0.020129391370637944,0.06291152470289886,0.07839925933029177,0.017852954894189355,-0.004014334021957967,0.03479598072382034
NCR3LG1,-0.02193069436844573,,,,,,,,0.03266498228335171,0.0002055641873336787,
BMP7,-0.009539145701329391,0.022560537248182955,-0.031102382610336373,0.06696455454674015,-0.03695818998687437,-0.06871179082124605,0.05364493014075378,-0.10183718713769997,-7.788342348025067e-06,-0.09617684444286084,0.06920921476942869
NLGN2,0.034982380555099286,0.006123750266290075,-0.028516083631708895,0.015163171193735238,-0.0174094045712822,-0.09424070012444205,0.019097510935251062,-0.006781731438964256,-0.008622526958673426,0.06194180265633389,0.0608039773388252
CCL25,-0.017932089093365973,,-0.024523503055408426,0.008211835762044793,,,0.09270192043155955,,,0.049063418977766136,0.005643021788369998
NPNT,-0.05110660437282018,0.058910896677254285,0.037092023290464064,0.11049462600071935,-0.0324500190970447,-0.05573576574887589,0.044663834704520414,0.03709842109995461,0.15629065921053473,0.012242391436676426,0.0075065415218522925
KITLG,0.018091502279103364,0.020570641763383624,0.004171618678235611,0.08025669146405998,-0.0187499461438925,0.008833862430954464,0.021846631313731133,0.026323370317458666,0.04133235262448037,-0.024938939450332872,0.026180120820578395
MADCAM1,0.007219165701974594,-0.007997561847656912,-0.005027650310980277,0.017686050824101032,-0.02254535350173002,0.04873945004793743,-0.0087991560668326,0.0611453654613091,0.04187269230075483,-0.02268134160051275,0.009616107159158846
F12,0.013330447272048794,0.032735695923316585,-0.022521747083838084,-0.05665785467073309,0.024250896289064027,-0.04635111932387218,-0.0487707099664728,0.014345589548811748,0.051490567226509174,0.05862520687394109,0.025524422187983883
S100B,-0.05887573941203203,-0.0436886614757186,0.03179576145898678,0.05910791760471827,-0.0077675081497099886,0.08523285615470769,-0.03133603562902885,0.0877393000133953,-0.03354656417460068,-0.004296905325133578,0.06405649839902591
IL27,,,-0.021451524092419374,,0.035921541394586476,,,,,0.04795777238775957,0.11923844229042026
CD99,-0.0005130089131355786,0.022534523026973268,0.05455007698038642,0.12852527153242274,0.003524939557603933,0.07760968077657793,-0.0273958520192228,0.03840190724546471,0.0098457442640823,-0.05168262393621978,0.07159999127571667
PDGFB,0.00240962865227818,0.0020836244604804073,0.023220327772114163,0.005844084566633616,0.03186903833994419,0.04027378448118085,0.009014246570456626,0.03487304674161676,0.03727535159471882,-0.008233521348966565,0.04960320461362661
CLEC2D,-0.013780238785712263,-0.008290046236770087,-0.021765808807284393,0.127771369236141,0.08630274187537425,0.011769855619579559,0.03480799613879283,0.09202957876433768,-0.010878251163358289,-0.02438125199265046,0.048482988498087166
F8,0.03944246834320973,-0.002321150994374227,-0.012703253310302882,0.10357957962061091,0.023342188037752586,0.03100292743778606,0.04624202724955109,0.0016376539928468399,0.022697576178925337,0.03353587717545431,0.0592858807626561
C3,0.050691515757216386,0.06443370212873617,-0.004051115051245844,0.13671386316807135,0.020387754066062296,0.12459544357188432,0.011525660431045505,0.042306625869148975,0.09968997992019436,-0.03499117046996465,0.02090244252953168
DLK2,,-0.0008144008477702397,-0.022142007056236125,0.006332847672511703,-0.012723283819110648,-0.032644499099303094,0.038408783100509075,-0.03257768952537282,0.06250106687849394,-0.00394724507440242,-0.0234564759829485
TSLP,-0.018205894015507536,0.021564525688558975,0.0032854243294654323,0.11572673598276088,-0.03174838450615472,0.06051410470682535,-0.01807723868893569,,-0.001414865885910812,0.015945867857335806,0.0674625362108065
OSM,0.03668979484427816,0.06959709312801267,0.08306406254232679,0.06292337180022407,0.05980594523855641,0.125552338649043,0.03652179919561261,0.012359789118746573,0.04784679171564162,-0.014253443354993038,0.07519846570700764
PRND,0.03222378925462629,,,0.0693880775394683,,,,0.1424806171416294,,,0.0411346033354722
SLPI,-0.012491657462036045,-0.027183440081257112,0.014981044822173672,0.15797537634366077,0.0443951360240819,0.07817449373417847,-0.0621363511899354,-0.08069179803824192,0.01947358507777699,-0.09541949499608134,0.04403810690003467
