,MGH258,UKF243,UKF248,UKF255,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916bulk
CP,0.04878711284701171,-0.1751291076096365,0.15500057122954838,-0.03412589988532449,0.01134639604081766,0.028509572633607667,-0.05737029164118841,0.016130184673941582
NLGN3,-0.12833041439583617,0.2643794627154963,-0.052011616221208146,0.02554728540944175,-0.023064981911812603,-0.06002068040564175,0.037299136813860836,0.11443466522256181
GZMB,-0.02570455928731826,,0.05220155521865879,-0.02684920391596441,,,-0.019828608259750594,0.054113056994697706
PROC,0.039010437940321524,0.005881280007942318,0.04682811705834081,,0.031295562765190604,-0.023173594120741114,0.07926602455124254,0.06271278712447835
TNFSF11,,,0.043800510842208366,,,,-0.016896428000558825,0.0840191626291906
AGT,-0.23035539376123448,0.25040276514310095,-0.09646539973715133,0.05205188436586675,-0.08636919630594145,-0.004275959423670846,0.033621504615218546,0.22297754911693776
PTHLH,0.021586275888249327,0.06233142103351118,0.033936555488729925,-0.021287989438910457,-0.04531501987918387,0.01045822556828595,0.011844791678854783,0.029533278178611094
COL1A1,0.10384344423752491,0.1678300156153586,0.16810654457179586,-0.011414177945763486,-0.0650798741454152,0.07880122414209022,-0.032539336810791776,0.1274982601485013
LAMB2,-0.020578196301597695,0.12450286064453617,0.13031420575333288,0.0696465774787903,0.015071153760873483,0.08629552107730643,-0.03329371110092323,0.06879318007782202
DSC2,-0.021237004528707564,-0.08375704608966882,0.16124685883881976,0.018022680059958773,0.10537209236331202,0.11923401639132965,-0.033152402746499894,0.15239509321222142
WNT5B,0.025064600609234836,-0.07636385544051076,-0.0582770455290065,-0.03333938085975768,0.04561394874959014,0.09692167242723485,0.05701535676026669,0.06373452294494751
LEFTY1,-0.023100294692036543,,-0.006180306996825908,0.07500570653528446,0.14993276704343061,-0.005220048094889436,-0.04689674076230358,-0.042773671966816466
FGL1,,,0.08356500596324208,,,,-0.022414344875075362,0.05443556495211607
CXCL5,-0.020413352633021305,-0.006666441098015855,-0.026203410693116644,,,,0.04676185434646439,0.06751245680252208
S100A1,0.09598660990718154,0.02235130062010491,-0.11583202100600032,0.02756880904062338,0.0287964341134446,-0.05234699967962667,0.0038162584884799036,-0.004037304332901843
NPTX1,-0.03115277510180648,0.08227048430610019,-0.011450594225466263,-0.022682341947963577,0.00566968119942483,-0.04293951102536443,-0.0084512332758917,-0.11063188651271266
TGS1,-0.012725583324891822,0.04323400701186911,0.09988375659064291,0.07949002822759442,-0.0323780495132541,0.010711956233951853,0.012071338400293723,0.16326603386610855
SST,0.06137827632119802,-0.05884858427638124,-0.10536172422773389,-0.027052748414210404,,,-0.02113225449229014,-0.025496989663693844
IL34,0.035219161127701716,0.11309556525146894,-0.011838775411358736,0.0560215020575277,-0.03814718140179364,0.02863076764108897,-0.05799473418608859,-0.0020441358128296416
DHH,,,,0.08141922080556303,,,-0.03589525127038928,
XCL2,0.04836660242486155,,-0.05241820442579503,,,,,-0.03180247824739641
TF,0.09098923855170572,-0.09340156121365706,-0.07214062964961819,-0.00933446124117637,-0.0024712047027621612,-0.04809523495559859,-0.02602223292942101,-0.08052715798983566
IL33,-0.12041372456366024,0.03166102174938395,0.030721564301618227,0.02644666422414994,-0.027309333912777,0.008048099214640444,0.006243835765093975,0.10821009292478125
RBP4,,-0.0747875978310855,-0.048395995752889914,0.023732157163696567,,-0.035522765930228524,0.01852796303787526,-0.041382667177153644
CCL19,,,,,,-0.023976662723760762,,-0.04094613939939108
CCL20,,-0.0871242889943885,0.15523424396451013,-0.05640810202766673,0.0010616701735856212,,-0.039931909519408726,0.03714240736468266
NAMPT,0.21053297547114438,-0.20616978533953428,0.3034349075660933,0.032168988358225695,-0.033075211505941754,0.00014615293814800072,0.06876924607475884,0.16095051485964948
