,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
SPON2,-0.02250235626667287,-0.011917342278238296,0.0038714156437710833,-0.022530734547463988,0.040527014723040475,-0.035201022023364156,0.051417967956213576,-0.025397702077350513,-0.018371513164025383,-0.03006992081627672,-0.030295644617670883,0.06500210544222353,0.03236657495436634,0.030211615016458596
LCN2,,-0.021678141933087605,,,,0.01680060663974505,,,,,,-0.03010830365058377,,
SEMA3D,-0.026342265113165744,,-0.015297042143250145,0.026678991327026624,-0.03400902359808536,0.016387935434510333,-0.015773813630581654,0.03982634402977878,-0.014561246061557303,,0.08259909161681978,,,-0.039392272894522705
BMP6,,,0.00306888623195196,0.019885884953013196,,-0.0036769692922357616,0.0744377334105302,0.03447703491775862,,,,0.07997944800503251,0.055093181703887266,0.02336535681135149
TIMP2,-0.002980133557953932,0.04892030664157374,0.07125306454752212,-0.010741841198514025,0.06636002522082042,-0.06153663192963452,0.028576465952479153,-0.037894734411043525,-0.016253203122690924,-0.07271739130604149,-0.029150372127394356,-0.016023348517848122,-0.00034060858188081236,0.06575267444171223
EFNA1,0.07645819884112309,-0.042111227381989864,-0.024481946981878114,0.0013945483149398834,0.07269997789587732,-0.0036502388058798087,0.0405150967059917,0.043716304233852664,-0.013576007328683384,0.010797129557422987,-0.020911246978350236,0.08463008613173537,0.057859030563224445,0.03912845037418763
S100A12,,,-0.05063021959608472,,,-0.021881363861204456,,,,,,-0.015242614919750019,0.028609726346605337,-0.0186967681913285
TFPI,-0.05094533626962407,0.04020735414967157,0.013557911526228757,0.015070538665464893,0.0012591251224462463,-0.005157131514563907,0.04840566353090404,0.030553437765157503,0.06272740337257535,0.002534770606454327,0.04054079802189854,0.02126318039852057,0.01798957106281179,0.08653235459653437
GPC3,0.00883241644663201,0.007605524271564205,-0.0342961798459926,0.06219716120813667,0.1297888314954095,-0.006533364001251182,0.1546565318560391,-0.029393183898222295,,,0.08251333550568622,0.055421608873760374,0.04752200407470075,-0.015191842717278295
NMU,-0.019156768941551192,0.0007974835614140659,-0.03415431306059652,,0.03957901805294715,,0.11192856380471682,0.02938001943587977,-0.02822272866796331,0.03070979497366077,-0.012653976547939826,0.000472414583840782,0.019156663855717675,0.060678763858946806
SCGB3A2,,,0.017298912273732783,,,,,,0.08120376334959178,,,0.08525980250562602,0.009358319801410447,-0.021821177937083006
LAMB3,-0.02066197830308569,0.014174354898174597,-0.023510301307353775,-0.004768859264181353,0.02157589306003715,-0.03938114958967298,-0.06207230294433047,-0.029980433737603406,-0.0453018472071208,-0.06562499024713589,-0.049944554043352005,0.100964171091057,0.10853536304960588,-0.028918853994402218
LGALS9,-0.032595432141406276,-0.01597473919114679,-0.044386602875204025,-0.030723954294304343,0.025401792591345382,0.016871888535986607,0.030710896792387754,-0.010643652351437848,0.022319088806296947,0.0023567251207594567,-0.034434192946757244,0.0504095269628202,-0.004268543121146341,0.05182146250207732
VIM,0.009609615325501168,-0.015116244584189075,-0.07246033688622748,-0.04561794672886896,-0.08824635953780155,0.12304158167559147,0.11291565084673669,-0.033886877124624924,0.023307312408461303,0.02220276262568234,-0.004790759258429895,-0.04798678515290621,0.0948337928805921,0.025692857586098187
PLAU,0.016375035773879013,-0.01678069745973188,0.03248197174623069,-0.007855728000362919,-0.01865455813119846,0.017697938769365804,0.02421997234047639,0.020358979068136288,-0.0014979281391577619,0.042860234020472246,0.05677847322066418,-0.004867114487109767,0.06361670200635398,0.022549776137349032
TGFB3,-0.006858100421196037,-0.02082076451115195,-0.03635477924397686,-0.007815219153409247,0.03015194508945374,0.011507893613832665,0.014817816755774345,-0.027262768469542467,-0.0020511236930083722,-0.0528240207492042,-0.012621460893320448,-0.001000581202814144,0.010677519544106723,0.05669218862801413
APLN,0.09531906861667461,0.03471438941897761,0.011949971477455478,0.06454895700358233,-0.03438462617033341,-0.010651885582802662,0.07159710500232504,0.0558381423657104,0.043777963801664134,0.019877962688375765,-0.06499577601230651,0.019654507999738474,-0.044487999214319715,-0.014103703153287149
SHANK2,-0.022607514668669667,-0.041223439712527794,-0.019405319949838677,-0.030081555795706354,-0.003159712336706092,0.015816937114877788,-0.065482376320693,0.05869585581763471,-0.040479320172131884,-0.049102309233497406,,0.015404967824602335,-0.040794325738349776,-0.019908112171221005
LTF,,-0.017027883048282292,-0.004587861159509919,,0.08485935416781785,0.004090897524802194,0.042001747673600646,-0.068761320349653,-0.005400485835547131,-0.1334557459617043,-0.007558157277668507,-0.0392719979367431,0.0352807798187145,-0.15094073623481197
PYY,,,,,,,,,0.015276289816058011,,,-0.020142664749171146,-0.04331221084151884,0.07860489409319425
PENK,0.12027443102627818,-0.042177714072781404,0.06273029431881413,0.047399185129084254,,0.02418838578026721,-0.028898195347379224,-0.01550517603237655,-0.02152487909652149,,,,0.06304301754844846,-0.04871981600124662
CTF1,-0.03137881926805613,0.08485856218102265,-0.035167670723999914,-0.03207169572964517,0.05275908711285623,0.015012178443336032,0.07559746932302397,0.05231008407838526,-0.00572089895552153,-0.07833809352716145,-0.06773587477072386,-0.021443203080891406,0.06555212861129366,0.039972706208101595
COL3A1,0.03379311135987899,-0.011655803708821157,-0.01023589609440476,0.0057122133165135505,-0.012476462962409444,-0.07069189555061854,0.06766552110322697,-0.03632995263089541,-0.000773697669732624,-0.06141588700666409,0.06481815714743934,0.05488403275811106,-0.0021492954233362435,0.08100141092433998
S100A10,0.02155030039627454,-0.04127135766909952,-0.02303650589905622,-0.07775054182351372,-0.06827790715649162,0.024424059332035425,0.08273004049851182,0.01436635133196287,-0.006573738151192015,0.060438706966155144,-0.03240922845828661,-0.06976290686503143,-0.012326755941264375,-0.023106399263890156
FGF13,-0.02925854491161622,-0.05771554081188942,-0.0506747433694198,0.0039522612644438005,-0.008265585078046036,-0.05161764353880058,-0.018566030998479345,-0.004152691592392284,-0.04819193086289121,,,-0.03450502684270454,0.04659372248703672,-0.10737814689754144
SEMA4A,-0.03212607330773673,0.03098112035543188,-0.01923109695566736,0.0657834459572417,0.017332790327520678,0.004270609851993886,-0.04226329950880147,-0.005584444080893559,-0.04503409914746676,-0.009949566935848322,-0.01407196008147992,0.025711088441190934,0.03152676089698901,-0.0008041394426970295
EFNA4,0.01218499757277966,0.013686768104478232,-0.05614719440234822,0.024027678469315892,-0.012969793731389033,0.04029022312044477,0.021465981904259888,0.04114246698922455,0.0008456109259755173,-0.011666078189772219,-0.03643810978729932,0.03450060545676634,0.04533488484854488,0.016779313966405886
HSPA8,0.04627587265326765,0.07430724742031633,0.04584747776777143,-0.03938267878392256,-0.040949238082642385,0.022507305883209726,0.048307412370231735,-0.01488168829183922,-0.06653155976374421,0.01215057565363198,0.03731751108935363,0.07691558277315094,-0.022975606769608647,-0.14575227963357854
NPB,0.037414960323542565,-0.029453260739758645,0.05061701302024366,0.04581474446540982,0.03784556669948513,-0.018974428639778634,,-0.01545256278381328,-0.027171889071429985,-0.034339281505876076,0.03142923983046017,0.037110183036365006,0.09849180041263203,-0.008576334450369158
ULBP1,,-0.022467301548003544,0.008804758193912732,0.03388211397578383,,0.039303156906169354,0.05459114234916561,,-0.01344218047966381,0.06623885978378373,-0.0349064884008814,0.07293462895999334,-0.047922728984531905,-0.05656836672914539
SEMA3E,0.012398463739891324,0.01797452864224291,-0.0580877005732094,0.016171412326818065,0.06756607550196074,0.011484343020031007,0.028727761119403835,0.049650859893628156,-0.025995461538291218,-0.02127695076373009,-0.03929890603125141,0.07574094763373464,-0.02535023369493795,0.03321172299240703
FGF3,,,,,,,,,,,,-0.005596643410527111,,
ADAM9,0.07350271993444932,0.08080758161620315,0.028159350569566387,0.03668426600882852,-0.02969743053578416,-0.07302400629450403,0.09406788310283817,-0.014308741650443057,-0.03008451420429603,-0.0459700840121922,0.016019699931421424,0.0009114659735612483,0.08283989620846038,0.10732145664143072
ASIP,-0.038203691522026864,0.02276703286131145,,,0.03154355531130614,-0.01747874844316589,,-0.010043005745956997,-0.017257399214824172,-0.0941283545100519,0.08675717566233311,-0.014384909215860484,0.06092245243670637,0.05831730106210662
IBSP,,-0.020028384226566012,0.02324903386819144,,0.06445862591660768,-0.0613820629095596,-0.03157202073514034,,-0.01938081230004146,-0.0012450631138946548,0.015367107889164507,0.012102669038369308,0.040007161616581424,0.03213587710032917
MMP12,,,-0.032686158401747795,,,,,,,,,,,
FAT4,-0.020877521826540336,-0.007618328737613162,0.0367227060293263,0.029337798450377272,0.02359107671840547,0.049952212112948695,0.002532019490508975,0.007934404154462896,-0.025624707510254256,-0.06296315847353974,-0.025059221505754625,0.05521844015348299,0.0981908523870327,-0.03649338611248571
MDK,0.07280066463694271,0.06614545743144763,-0.011240538754668048,0.08186855317432311,0.022641148418676413,-0.015161258597057038,0.10699105107923015,0.041407266440261624,-0.02573708265805138,-0.026366667975825875,-0.046935895460438505,0.03227858326713698,0.07113335903266745,0.09777545097243592
BMP5,,,,,,-0.028663790398097334,,,,,,0.012392808743661455,-0.008616577075350813,0.06899258486243744
CAMP,,,,-0.017121413685063223,,-0.025414588175649625,,,,,,0.09376324676995183,0.016394256334266687,-0.008812446572029045
HSPA1A,0.06710005497591237,-0.05314727209253322,-0.029829463502947073,0.009660696835991057,0.049299511888986916,0.03030259147161352,0.03837407507712324,-0.013072171634867484,-0.010010401324918625,0.008451120988555978,0.07686044152639543,-0.017953372517665447,-0.008072645890818447,0.025365540814609747
SOST,,0.015304882575398013,-0.029057488089574594,,,,,,0.02430039051500132,,0.10035626600115366,,,
SEMA3F,0.010854025347986834,-0.01303387406057467,-0.036882768572420024,-0.014461888819940373,0.005845845457489634,-0.0006282592588062063,0.009811634925259341,0.02191163538898183,0.02313256006788014,-0.008193281874043555,0.04563172413828676,0.04066873767956964,0.06093664248809085,0.059376939799574126
ARF6,-0.02389621951476547,0.029739767616628804,0.030390256572083992,-0.017142671730898784,-0.03167863008240646,0.007812066467654274,-0.0220481228584358,-0.0010808898938816465,0.0028103620834779067,-0.06032591830686719,0.06326218489500485,-0.0203930189229612,0.016484344603413623,0.03262452093346355
IL6,-0.025902094011920836,0.033388757854397794,-0.013301642848279829,-0.022643398092675213,0.03368995649475555,0.03576018210733007,0.03426632490480442,,0.0030302231413544523,-0.044113088124874626,-0.07417378190985777,0.08901020177845467,0.07353360652488738,-0.03151584875166089
CALM1,-0.011847812617780543,-0.016383288085585118,0.01646828542893392,-0.0016057608430100339,-0.00867072412144233,-0.07673178500966463,-0.05970049839646763,-0.011865324702341903,-0.09173982431044225,0.02466166819771838,0.01699728418427372,0.001958771244476131,0.0030933958133740405,-0.10704386989432224
VIP,,-0.03213902914851509,-0.03580238368548954,-0.03037772888618266,,0.008732453611883894,-0.03087857972592291,-0.03394185649234719,-0.02524949085950251,,,,-0.012235227873983808,-0.046397612674829634
NMB,0.030985706748575686,0.06596321192826152,0.024053987336312716,0.006296423438230834,0.07581442200282855,-0.007521109105925122,0.11135999935799362,0.030294770929621104,0.042301202281992446,0.10117801528879611,0.007906081893578432,-0.01278007063875741,0.005539966816344367,0.05198789632049411
CCL26,0.002722064395045643,0.08920047556349672,-0.02901164396021342,0.01802189322667618,-0.02262817960782992,-0.006117314637082582,0.0778347701870671,,-0.01901884845805992,-0.07474410591823336,0.029959843841320274,-0.007172702066361283,0.08279928583252644,-0.04219984698794024
FBLN1,-0.0410840320688638,0.07365718500673538,0.0052217077879116,0.03372607653396688,0.047680699315360224,-0.07357352000024739,0.0360323811167154,-0.03706987809918985,-0.0176035259723325,-0.028042454151087158,0.10580913035109293,0.06206880946556822,0.0058805184313190295,0.025266510654976405
SAA1,0.06513238264938767,0.003042195447654571,0.016005607580815047,,0.015963389105392817,-0.05572787406415661,-0.024941378353976692,-0.01161766385615271,,-0.0310224817037636,-0.052413079338506294,-0.06232966958926404,0.056953651374589645,-0.0782464127989977
MICB,0.015387411875521858,-0.030765482591978095,0.005104713700277607,-0.006507868673577929,0.07369618883358481,0.010312160136048238,0.06203029271229223,-0.003178300573348059,-0.03040110003613171,0.16617887544326693,0.021661861428236007,0.04487773467486005,0.03473726428589482,0.028867378856135415
MMP13,,,-0.018532661099936197,,,,,,-0.011477646450640894,,0.033204997928907506,,0.05139240792597997,
F13A1,-0.02965458205165919,-0.04992695498703268,-0.04325676024754549,0.00175608495670449,0.017066875743619574,-0.024078036687962764,-0.03838603689981412,-0.021064867823902093,-0.024581550153909674,-0.020760813942376864,,-0.005937646951504736,0.08823014390725087,0.057032869953275944
CXCL11,-0.043509246264282625,0.13223388243352965,0.019648013089867924,-0.005049019307366544,,-0.013780906990154199,0.047609538997085595,-0.014831828388379306,-0.014091909134880594,-0.03645333635916271,-0.011431539185985846,,-0.04166117222302661,-0.042503269743344
COL5A2,0.03578640485679637,0.07226912700979284,-0.019468620890707576,0.04830488488175789,0.023836707011244466,-0.022784612478831016,0.08372600027167075,0.008751624790936736,0.010114636315470603,-0.042382712215054866,-0.06286648280911332,0.047169612589868355,0.028020272889133325,0.05836270612734956
EFNA5,-0.03988731456267972,0.041779473825927706,0.020907387482531768,0.016440440822643242,-0.03589508166172571,0.08969708201903195,-0.03212843272481186,-0.03333593526133117,-0.006967152868064945,-0.07726450295161871,0.05175221217894023,0.031763019017088875,0.04993304916397956,-0.010831745781277748
AREG,,-0.021341182199071808,-0.027299152702939998,-0.013280925916187555,-0.018526051007798305,0.009625481663395703,0.07790721587589888,,,,,0.037541010190184736,0.08608573616909011,0.05838364835608604
EDIL3,-0.021238777840354578,-0.02834480840300771,0.020976663286241412,-0.04437766325166205,0.05387396277744469,0.014753910646028988,-0.07571327800705423,-0.026238523138929888,0.03662074247595967,0.03290282387191405,0.10508294497392724,-0.03451447799703689,0.04185647637542666,-0.09186508553607967
CD86,0.010546255787804295,0.04192946349862212,-0.05535143585470937,-0.026688016134762835,-0.04273272918005184,-0.014892045724707268,0.013600789298379318,-0.01310703875445434,0.012630084063552644,0.06745611443045413,0.005219766563684557,0.011656338221167866,0.026474786065495047,0.07978731398849753
AHSG,,,,,,,,,,-0.03475252279164323,,,,
WNT9B,,0.05528865048934017,,,,-0.017217359826127394,,-0.015011554052911578,,,,,,
HRAS,0.07318401414274114,-0.021715353821815497,0.08010013457183351,-0.01496032948683242,0.042097802176425565,0.0054417022067979005,-0.0649401094111991,0.002751068488789353,0.04198737316258368,-0.028210300889439828,0.05298365512065141,-0.047150080540843256,0.03889661774481814,0.031037957122811752
C1QTNF5,0.04223591613031499,,,,,,,,,-0.047781973814289246,0.018474908940427432,0.1484453170891776,0.0027097388580018832,0.1223978772851547
RLN1,-0.019670773740560095,,0.05183280806006746,,,,-0.006596569510633975,-0.016302255158855073,,0.02776676974251765,,-0.015435234763143253,0.02832836038936292,
COL4A1,0.11759989724667333,-0.0007537102374075799,-0.02993474717363423,0.0707151219998871,0.005778167531209284,-0.1123369999932898,0.05927491215792893,-0.033893558364934115,-0.015304869785736013,-0.010740787618618007,0.06331388973326355,0.08618833817821797,-0.023037807046794402,0.03871141903246195
CCL3,-0.0345930367778107,-0.019626469948483244,-0.0809037292570167,-0.006665064544286095,-0.026003545405999542,0.0032679053816721446,0.07995385208357822,-0.03957051735573734,0.05215613665453332,-0.025301435205361295,-0.0037629528622688587,-0.01835308146702299,0.048845040470042775,0.044519055034611184
BGN,0.018281007725557973,0.022114622364010295,0.00436586833650364,-0.027936935547025067,-0.0067909979089624635,-0.007200454456999424,0.053837342513048086,-0.02038737155410996,0.0264178217215981,-0.020554949883508287,0.08287892934356429,0.042079459488034224,-0.017184502882794567,0.013791937917263832
RETN,,,-0.009906545733174942,-0.01686508801569467,-0.03203888232264287,0.007135961219845056,,-0.025109433702245304,,-0.04175822574314844,-0.03836038730739327,-0.02553265275266163,-0.001918930081282721,-0.02686321936150241
S100A9,0.002192342591877884,-0.0494492258664104,-0.027170484019130983,-0.0038821971838123087,0.013929220879658836,0.04647933161543865,0.006885972928474885,-0.021812546947220988,0.008370624363937864,0.07927746053342986,0.05731376993553012,-0.03530897790789071,-0.00527891507576321,-0.015639501214177565
HCRT,-0.024360814607868875,-0.04931385789752949,,0.06062588885817712,-0.01719758944484676,-0.011322767658620246,0.012077403131613354,-0.018347215640745308,-0.021846957000368584,-0.0890704593370401,-0.05653255551611371,-0.008437676397424076,-0.01495083535066172,0.06345961256748721
FADD,0.13251155369287287,0.04690161645945107,-0.008057004184790745,-0.033171448626323055,0.038398029268271065,0.026095186275349017,0.09244754874471318,0.03327397126746286,0.06621457277282917,0.01917956682234203,0.05442743677750849,0.07420711446558811,0.03279864595159093,0.016172464108184938
ACTR2,0.01711407804026162,-0.08452994262570805,-0.012877742742045468,-0.038576702334124406,0.03524277280045465,-0.027198524808348716,-0.02376308515050441,-0.01017023631945732,-0.04770679190865411,-0.1416543046044897,0.041887359274698575,-0.0037409008597550416,-0.016291402671943,-0.10334729136373359
BMP2,-0.0065236937722162065,-0.010154907682569205,-0.0006188037374605213,0.00017035976544460738,0.019666830352190384,0.017384710484774836,-0.04616812739164067,0.030517150392277453,-0.0350125487440989,0.011276121573882879,0.20548689022869382,0.0454673330572007,0.06695043874910353,0.016034031972935806
PDYN,,-0.009356524273726198,0.005713139798745905,-0.04829892378804424,0.03358481469789945,0.04100878712425599,-0.06846443641999916,-0.015215064751872707,-0.025624704647233026,,,0.10943601288565531,,-0.06255755878992707
CD55,0.066248793500456,-0.03492385290571194,-0.007215456984863589,-0.03845733267142716,-0.02768270077764406,-0.008266981778844036,-0.023456160351411535,-0.0007118465509976353,-0.048701734018172585,-0.053413374854907714,0.011619403937193382,-0.0005876607499088696,0.012031106495979375,0.00415570280185762
OSTN,,,,,-0.006450812337753381,-0.0029677814880640064,-0.024078043053764892,-0.0005860733900901899,,,,,,-0.01859477029963475
PDX1,,,,,,,,,,,,0.06954544609236897,,
CD6,-0.017927034767764735,,-0.0560161047555323,-0.03146126882047904,,-0.035195029462451725,-0.031183394071510738,-0.014186526595687506,-0.015165814583471465,-0.0370052052657734,-0.009279268113456262,-0.01809635937126917,0.016507039428032298,-0.011305093411408697
IL16,-0.06505157306176652,0.023659745239398254,-0.06724046830946143,0.030524545944875935,0.04293615913912803,0.006356549277808415,0.1108229177530759,0.041655004197160596,0.03038987600741916,0.03568525705165527,0.0874056554516075,0.04338051855635113,0.016140479272144976,0.050319407718268525
LAMA5,0.0004835200027234402,0.03975378180486631,0.006905549233329757,0.024542060263130744,0.03191153117911371,0.017735533932544734,0.13280669468513576,-0.03313544246980497,0.06185251621202501,-0.06886180134021151,-0.03728764793281972,-0.037246447520692026,0.03488361073510733,0.0626300586699453
RGMB,-0.09777688134925018,-0.01683596956120416,0.008081796061832666,-0.011492646734753918,0.02707296670530818,0.03643457483687243,0.005328683337751436,-0.004567641324892296,0.02066860969961854,0.04434150757720848,-0.029297848753516577,0.04499442046294895,0.027337183568335647,-0.019205770079804042
INSL5,0.0051521433636206515,,,,,0.04153150995321735,0.06533716671367067,-0.017740049365969325,,,0.033036962361223075,,-0.02216457567266988,
IL12A,0.00013418120260442616,0.06636014014387423,0.09174526401356134,-0.009755834110653842,,-0.010788634278993918,0.06322275033744063,0.07234023418262944,-0.004488918183652473,0.03325308946056435,0.07381757266557257,0.05866155075484891,0.0484570782273321,0.07138594219444412
S100A8,-0.006419688425966685,-0.07427399956364267,0.016110326035369257,0.007251255563417958,0.006187059301810174,0.03300079656636352,0.04310375816128727,-0.01789351656580158,-0.001688733419853728,0.029931180004854657,0.008605407902762686,-0.004167222780895564,0.044309800567461234,0.01592026219187067
TAC3,,-0.03021160684166801,-0.028400883399003207,0.03770354425128225,0.1485174309431186,0.028088880107756047,-0.03469158586652241,0.015175680932672174,-0.03277659949992864,,,0.018915823727390747,0.029492948230243586,0.07725314809083665
TAC4,,,0.0032779940289548453,,0.013978386829037816,-0.033239458773092895,-0.031183397861228465,,,,0.2569878837357183,,,
MFAP5,-0.030240233940840903,,-0.015775894767917128,-0.018822268863062677,,,,-0.027023833648523995,,,0.05579998833245789,-0.009132928068612857,-0.037221037269479174,-0.030047601084537075
CXCL16,0.032116602006825624,0.027960897837087103,-0.004583566361528188,0.05307721251170348,0.032134082464257516,0.020894906236677387,0.06534543802036032,0.027239789006440425,0.01203426873330736,-0.06458919894561299,-0.011365881887021806,-0.0018591026360438808,0.026432810139759254,0.0498704120563688
AGRN,0.02884326764395145,-0.014485980863958864,-0.008190351030844246,0.02267057430420239,0.0659981067176957,-0.10128399874613557,0.06530027582131212,0.009444889189549768,-0.02062289272236123,-0.025600423858626584,0.014402441812058372,0.07885547534731982,0.03670995836688647,0.08210209255555047
COL4A6,0.046935649376569306,0.026109779755114134,0.023798436147046857,0.024614274693691176,0.04759962966350717,0.027905169624382362,-0.016445817321663572,-0.020102284614335855,-0.012407473204988695,0.048082841537139646,0.07589806747245759,0.0734773717888586,0.129715612257921,-0.012704746498652402
FST,,0.055565836499089485,0.06835224843461059,0.014012853743334825,0.019635505357664906,0.02455972047921054,-0.04646382906666093,-0.01149408809855576,,0.03466892221604439,-0.08769309158780657,0.004031102682491172,0.12013815635183661,0.014626993210121944
MEGF10,0.02457342182588596,-0.03213763955838198,0.028196996692479367,-0.0074865705668396365,0.058285863686158956,-0.01559238710564606,0.00765125310508583,0.022194417944827818,0.0115599752049001,-0.036584794624908455,-0.00436115117081929,0.045071101446867115,0.06488727014082785,-0.014567888525743667
C1QB,-0.043782168638019967,-0.025452973055567412,-0.010294650051702903,-0.010348238023064437,0.030187724508905348,-0.06856029829037077,0.017027446643381,0.018157510465153986,0.02801278490006013,0.016599883808404534,-0.01835520347175066,0.08234176087435108,0.05161731100348878,0.06601637504694716
HLA-B,-0.019215200420659845,0.010018604537064709,-0.03026000383523533,-0.019555687989654087,-0.03975309080643391,-0.040329373724206224,0.07722881199638058,-0.012745757340671316,-0.017272627060950275,0.033864822422275155,-0.01924853086146186,-0.028790426689549436,0.002745071729915216,0.0338962278836738
PDGFA,-0.03623915455868156,0.03098931224169113,0.00972183886121609,-0.014372323313293366,0.035580238939982974,-0.011119840177043254,0.03329993034908051,-0.018304203259425743,0.04427955291662899,0.0015115054477516275,0.0693738510858617,-0.009024787387367141,-0.009271786680604181,0.010974607315471048
LAMA3,,0.043644611619060636,-0.003756465417674968,0.017841803266674953,0.004456286581002869,-0.03295192473971212,0.014349597862297406,-0.008675205646547453,0.021343168633039294,,0.004557612960921845,,-0.009733085827279244,-0.03156408235217779
DKK1,-0.01967077864200056,,-0.004543042547947031,,,,0.026578193162034965,-0.01390159884521636,,0.0068013697310224,0.11656534149397393,0.02878532851550589,0.12981486034367015,0.09218399852602811
INHBA,-0.005176829925880463,-0.03837662892021885,-0.011496721688567035,-0.016865085564505576,0.07199998461049271,-0.038221100890408616,-0.05404479855552303,-0.02663804833793581,-0.02429062608819227,0.03905535929453451,0.04338063414766096,-0.0182396418338695,0.0007374266954996594,0.031176924183702295
LEP,,,,,,,,,,,,,-0.02479110464336897,
IL7,0.004569049955460683,0.19456407928278688,-0.06794374213115864,0.0401784987307799,,0.014805869531473484,0.044583375961509734,0.06257236811961632,-0.014714574003355217,,0.12194521394909348,0.015246733384644589,-0.03827033360973177,0.006101250890362393
FABP5,0.06592416158308441,0.022786999073915654,0.05933349433435172,0.009743047021479956,0.027447154149396056,0.05447999858874952,0.002699667028679736,-0.001362618079506285,0.057572093930129256,-0.03901789448195756,0.032446622107834,0.01243909085964708,0.07647838329871044,0.10258570995768354
CCL4,0.04393704771154892,-0.013086672360318494,-0.056667270543071406,0.004869388437189231,0.05294483006441336,-0.04457306873864878,0.045760173319331444,-0.03103851629686041,0.03746946945595931,0.10392727629786973,-0.01311031979185931,-0.034309971530244204,0.0336824257546682,0.036841029299041025
FBN1,0.06753680590759893,0.10290251850494982,-0.02627496850547369,0.045547696974786424,0.014502328708223867,0.007575923320329496,0.0780594736102302,0.005981401678945919,-0.02299118277382606,-0.05608419038024743,0.03942838441213316,0.07896873734615348,0.004190694934675577,0.06504375206222646
TCTN1,-0.03416454615370867,0.0072448528292608574,0.011508747954560389,0.042296484211484096,-0.012650941021170793,-0.10225657893615617,0.09387667380660983,0.014233686516156922,0.045037714724153556,-0.0997394412393895,-0.11853767400795989,-0.0217203125715167,0.06271294224628027,-0.011772057980498605
NCR3LG1,0.055329496823023516,,,,,,,,,,,-0.02453599043056888,,-0.0037665304902550776
BMP7,0.008430471474866343,0.03934198950473227,-0.020146027055560668,0.004349019654826338,0.042008004636170736,0.016487310527240843,0.032475647978716236,-0.021407068524149264,0.006368634816670685,0.04389332803797139,-0.0538291636099315,0.0011830419388780828,0.006104948000077417,0.028804229870293577
NLGN2,-0.025735810863630457,0.10146722577118018,0.02807215489948674,0.04890168623504254,0.0830066523538972,-0.028747110184451613,0.02804551610199714,0.006305711645019002,0.0023023820216227474,-0.01324206846245381,-0.12912607139575522,0.07389688922165005,0.039819626943722125,-0.07117919318825493
CCL25,-0.019091805615616027,,0.025560535589725455,,,-0.029310466363075615,-0.01574796415749091,,-0.030237235903578602,-0.03436000676472351,,0.08454799943788191,0.047866693530739655,-0.025283448525308408
NPNT,0.05880566789963775,0.04511642312568249,-0.028788463782478364,-0.0029381616404304833,-0.014546419544665191,0.024269863164220754,0.13363354276211672,0.02966659412152557,0.047208482936584265,-0.024234137172430215,-0.09266278375253618,0.08016069864403094,0.014662444285771506,0.017229531722605183
KITLG,-0.04253942856999023,0.03281580668978656,-0.04008659678065445,0.025665807364448876,0.05476306829838907,-0.011223494686152757,0.07691041801580795,-0.01979995057487243,-0.043507437911744606,-0.018633015499484443,0.07658603938504092,0.00758648664196141,0.024134542918052365,-0.015332973999510053
MADCAM1,0.00411556797265726,-0.03260696529915989,0.01599909726675947,0.029238181766547713,-0.048136268705029614,0.040919998464420564,-0.03743844598457752,-0.013901599625970214,0.02976523914321506,-0.05534243743205065,0.0016034348659644101,-0.018586555533128064,0.07295882551553341,-0.04002889840609058
F12,-0.039837374540499855,0.03466939866777494,-0.00045606426935066607,0.029455325680181565,0.05238406339786473,0.011298537810749432,0.02884442620520198,0.05638362384286766,0.016130146983905195,-0.07890657828190228,-0.008884432460278233,-0.033808327693483194,0.09534007585898858,0.04069242110953672
S100B,0.0527009500982726,0.030398857681171065,0.03285783507079916,-0.06661188875764332,0.05487330144300946,-0.06840933180809697,0.07041386306374958,0.0033113726433858814,-0.0497418903021216,-0.023046243557892893,-0.04507207917199224,0.11990038727787383,0.021631677110745793,0.06101849792791816
IL27,,,-0.04348198869853105,,,-0.037192100182900194,,,,-0.035327238921449566,,,0.07441033903001705,-0.021011988157342374
CD99,0.012509767428277035,0.02691467746541546,-0.008456500881703903,0.08003614690995284,0.07491440459411626,-0.07571956622118906,0.08353655934270746,0.020129497199670998,0.029925326210730355,-0.015743346235508587,0.006382118326362283,0.051294303398470215,0.14413301000328474,0.07383931445069568
PDGFB,-0.01711384646177883,0.004345281510956353,0.010486678249637265,0.04093177747772596,0.012994611638935954,-0.049920168994073755,0.007611267932206592,0.015098640963350236,0.007736433711923155,-0.007446412960476668,0.06471912672870445,0.007739236514998809,0.05049574258187096,0.016135270804254233
CLEC2D,-0.0209797543562158,0.006599879465778427,0.01655015592722065,0.019796140996013737,-0.0069555925403965895,0.00022262285799970518,0.06672046759116022,-0.025861416851213286,0.05066139322994076,0.0828180731928003,-0.006143453332508665,-0.004876590442137578,0.05673050721225645,-0.025028795173234315
F8,0.004992322371518737,0.04057754464528909,-0.009673676160442152,-0.032389533319271295,0.034286335592433534,-0.04325983649303805,0.04403688939998317,-0.03412373047304948,0.03430501530152849,-0.05474375219957973,0.06400226291099277,0.015122124657060755,0.05575225602765314,0.026255012723905253
