,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH881T1,ZH916T1,ZH916inf
COL7A1,-0.028818773791355883,-0.04554585931338697,0.050840482339536745,0.009433454588530506,-0.015560933017063868,-0.03209404406946304,0.005680207558337024,-0.02952914127671934,0.040962976657871304,-0.016908498532019405,0.01751487005937058,-0.06835304181564
CALR,0.0220600629761403,0.029043406174161335,-0.025634790977852945,-0.014896100107755514,0.02190295312005036,0.04239539641256655,0.07769038775021316,-0.06827660968373098,0.03697089148762903,-0.07013765110897595,-0.0017144231438339318,-0.008819254268778413
PIGA,0.040696927574038574,-0.022121580795108033,0.00728271109114621,0.05051987682073915,-0.008689606250361522,0.035191688670099176,-0.0123625065260161,0.009644757268549733,0.07395341586285863,-0.02561106059809418,0.07937839876273382,-0.005949390017537122
CD200,-0.05887877040085318,0.03988667820171242,0.01567992782034045,0.030550623493093527,-0.010751855329800853,-0.05980078248399404,0.002907401086675604,0.06755214608966585,0.0025530111099853424,0.012422614418205196,-0.01280289004969141,0.10670727136568042
GRP,,,0.014510424389501314,0.08101102629654496,,-0.021511324894126837,,-0.024805206011022676,0.017372568868229,-0.01539472979055766,0.02865548285076296,
CDH1,0.03922282933863912,,-0.006236051390827116,0.018682291622477868,-0.003403836437811461,0.1087211936767065,0.03794935375320903,-0.034738565242037604,-0.030477204870955243,-0.001054942517991099,-0.030368711028807584,-0.021021940715242087
LPL,-0.026026028173176816,0.11827173595061644,0.024474588600691325,0.017605285407552993,0.020137663533285652,0.029210005968270437,0.0892957437068178,-0.06499587414930834,0.02697331651517857,-0.057962657626965265,-0.04611939490332184,0.023207519433223533
SEMA5A,0.02340391510593921,-0.010219345539894944,0.06299009632540119,-0.012060537673905513,-0.0024211814167308613,0.07972543932642803,0.09287123830624919,-0.0159772594517557,0.06784333381840493,0.006951692464875407,-0.05068715276480338,-0.01741339868358277
SEMA7A,-0.039924421553080916,0.018883873363508934,0.028133498178790562,0.01775393362892581,-0.044919748210914455,0.08899963423094441,-0.0013609989219826454,-0.04037971313294372,-0.006627956920792482,0.008051690095839193,0.02583302699589647,-0.007007035819521873
SEMA4G,-0.04540439386265077,-0.026595392535321134,0.017446476911985868,0.03669066103070952,0.007707353423094524,-0.004162440373049712,0.09523075879688318,-0.020916765635338567,-0.010473441164803114,0.0261554034852493,0.02417129178951628,0.011829448449090233
SEMA3B,0.04639876385444568,0.03656908701808334,0.03587162342510185,0.03595711251306759,0.045696586730195825,0.03567577922354721,-0.015521535622113053,-0.006883375469047047,0.04982050869322357,-0.06682119605669543,0.06732898816637309,0.04448803637333718
RPH3A,-0.010963939276520606,0.06052215362643175,0.021063238303068776,-0.040398214338944305,-0.01108219157227805,-0.022246147069392947,-0.09430875219062669,0.0725646677487955,0.017438612041312675,-0.015282724199664146,0.01578611528971886,-0.058736321526015045
JAG2,0.056784138711176324,0.004645018624409249,0.0444327840127728,0.03270242856574035,-0.0257536341531934,0.015462059493074016,-0.014742065154575781,0.018534224215788302,0.014563603094763785,0.011158530649771469,0.02105565758320048,-0.0734531588927825
CGN,0.06880445436526018,-0.010575115000398986,-0.024608368787350846,-0.01822204020885195,-0.026385739747500782,-0.011501973160903225,0.06830743262687648,0.03943000762425485,-0.0012680268788751148,0.006614443016611529,0.01137119943310774,-0.03897298237745193
GDF15,0.007278210060248741,-0.01785248037247756,-2.626451578472683e-06,0.011144406289301736,0.002864821642254668,0.1098598276168747,0.1038359902552918,-0.04453101593083925,0.04170933522751288,0.021513600083520674,0.09542926085139082,
SEMA4F,0.005446250917382505,0.020867573743313425,0.017921756063607183,0.05860407331819033,-0.018278556486672946,0.01746418790839669,-0.028293051700607665,0.01664642214444078,-0.051474077684686946,0.09824347189904536,0.060224319961666245,-0.027018428128435162
NXPH1,-0.006481181113866869,0.0013529666329960188,0.026642767775324743,-0.023297305912374226,0.06457438760430663,0.016856961394490923,0.03796905622871679,0.05845401570160968,-0.03614295694070705,0.00891979289141004,-0.0030948939179281146,0.04666174528971637
ARF1,-0.0705201037617883,-0.03761156358059465,0.02889813800456416,0.044072806031217146,-0.013862761270977839,-0.0014610276885500856,-0.04422382846966647,-0.0009892985292067748,0.018948829112918928,-0.04406106338780576,0.01035752185801978,-0.008159547103834154
DSC3,,,-0.019470118501604513,,,,,,,,-0.020295467020471174,
EBI3,0.02443261529408807,0.046274085851759766,0.0021429028820562682,0.018985814592066608,-0.025719830789315015,0.07288554502891216,0.04596971329073437,0.01293330669431088,-0.035444848745440606,0.007409048448533442,0.05012491861275971,-0.07935016496838879
TIMP1,0.020256149430090832,0.05371713249486286,-0.03619060175857159,-0.005563457927845024,0.024343582705146003,0.02482646337633684,0.10156339350232638,-0.06510783645918064,0.03360207042194547,-0.0821087086940934,-0.06182119475821564,0.10320008922306657
SEMA3C,-0.02238678720010838,0.007461977284108744,0.019914820353272134,0.05904046655746176,-0.016547596426944935,0.043048596382289084,-0.020806878627493253,-0.0004403290563789899,0.006914636880038109,-0.025404100759260043,0.04022560532996958,0.014753706038102752
GNRH2,,,,,,,,,,,-0.021992904550629803,
GAS6,0.026979765370725082,-0.032911462987207984,-0.009481560910930078,0.02259612042975511,0.006289136128078741,0.03867457637161484,0.020554271640682385,-0.049480046769312454,0.008450907256679683,0.017286047947812917,0.023976235807970713,-0.011161238939817924
MEPE,,0.07660695567268913,0.09594926213986989,,-0.04874463115439573,0.01346083734418596,0.014155246428319633,0.006705149986764885,-0.03434172042509996,0.009266001937442795,0.031667645115607046,-0.038972699092456015
SERPINE1,-0.05470327164148247,-0.0008053984690231056,-0.018581304951188423,-0.0046285092809018775,-0.011232675981494319,0.05662644457967161,-0.054390114546904796,-0.03783990500856937,0.006932365949309499,-0.07882684119409654,-0.01150998226928142,0.09820570299518326
RSPO2,0.006627870615013284,-0.05715159718411061,0.025179455967097957,0.04008018547176243,0.11872307681793728,-0.026246765668914453,-0.04026070904296411,0.014652322477967203,-0.04060672035354869,0.01777140689481884,-0.020427999839686795,-0.04663146640493884
SHBG,-0.021189034849043085,0.08295696802932734,0.06751011531767474,0.08979959340555436,-0.023936242514495762,0.025308652908817408,0.06732146743063232,0.016930369542944267,0.030288239734595265,-0.02233891300273843,-0.032132556297629,
LGALS3BP,-0.007434296466085302,0.05817619494563438,-0.03153999372649267,0.01465520913404382,-0.017113157015857857,0.02431053796977086,0.07032336564733277,0.021871013520271824,0.07209922437660615,-0.01797175914279274,0.0462612413871835,-0.0017011247512320107
LAMB1,0.052923210503000896,0.027708458230729788,-0.03518956217171347,0.01670424043700019,0.008316609932170453,0.06848088014989859,0.08555133167916547,0.024116807683109403,-0.017481935203739835,-0.05006889318678284,-0.05564892683704959,-0.05862970479771236
SPTBN2,-0.006490793126565154,-0.07173461279185252,0.011825821394250586,-0.018468093823418043,-0.019959173128140575,0.014046457412529438,-0.04077931341070039,0.02913066624533552,-0.02639532282401987,0.003652126807870265,-0.0006793436352095375,-0.0002782832510238643
COL1A2,-0.04533190602550907,0.09757193260820775,-0.012452558390296756,0.08571230309689043,-0.0026601151378441933,0.0032508208633897574,0.06925649341249386,-0.03772684798051628,0.03805132300434274,-0.01704662607979182,-0.07330917134478611,0.26142275787904523
DEFB1,,,,-0.011846407001476437,,,,-0.014233980879276045,,,-0.023915149173580216,
CEACAM16,,,,,,,,,0.05917126205006998,,,
SCT,,,,,,,,0.07110019405432119,,,,
WNT11,,,0.022516079831845046,,0.009542737387872126,,-0.026847431190916378,,,-0.009471423372798332,-0.026934625486451275,
LGALS1,0.014299752748936525,0.002261665226178341,-0.09679462294727097,0.044415289125877146,-0.06010725344675652,-0.019779969191242155,0.01747284279613693,-0.014405023911293426,0.02836438549661451,-0.0844565652433842,-0.05722555697251815,0.1098932660881123
BCAN,-0.03964055936676303,0.04654616767086736,0.07486837702584337,0.016519124588146934,0.013864516398659979,0.056917086561929085,0.13929591686235077,0.0675143897123659,0.07203966124107487,0.0686656081532867,-0.01208635441771822,-0.007976813524560707
ANOS1,-0.024468042306780662,0.08414384516790009,0.02642679649043651,0.01664996454730324,0.05476484920033857,0.041410983768363704,0.1372106802766051,0.04386481211437234,0.04461286653078647,0.07196923850783861,0.02499841635557669,0.0365958460544794
EDA,-0.026551886774608728,0.001303635980352202,-0.020430617435723244,-0.024445273710566203,-0.027771664776247415,0.05796223355637298,0.04230585503144608,-0.020499432200666023,0.009027626621839367,-0.03160623898190393,-0.01875795345849749,0.05075124104794873
FGF22,,0.013860694714857211,0.0193639588320438,-0.016312318897371392,,-0.02602468077862287,-0.02460920327409378,,0.03885635438424947,0.03904050016075418,-0.027221084865829435,0.040406074042568074
SHANK1,0.03972015523597325,,0.033832889165950945,0.0831833497652084,-0.012184056884465588,-0.014055273626353122,-0.023414093925496628,-0.019149569632241657,-0.02089589396274767,0.047534764879888135,-0.024309048470470468,
RAET1G,,,,,,,,,,,-0.025306255942971447,
TGFB1,-0.07071581648437189,-0.037806450505559065,-0.027436549045507116,0.001345146407458018,0.008214535024953831,,-0.024695313328931143,-0.012236293796263667,-0.01700967279249484,-0.022382314673802476,0.02357112135750552,0.0470296346200276
MSTN,-0.027142383788955067,-0.04069708757189456,0.005580392913599405,-0.024833127581331275,-0.03724732798713082,-0.03588778233443033,0.09933006331563887,-0.03456449449798628,0.005064131079020766,0.008243676527558134,0.03288409178450537,0.06615098828852764
WNT4,,-0.03127324303438259,0.018264160194525262,0.004994065818873094,,-0.01515960391597525,-0.027902753739661543,-0.020103243203035914,0.011473652149244291,-0.016689860291091457,-0.01878769527685879,-0.03968541691998631
TNFSF4,0.014777097073910875,-0.002749638883261852,-0.01727023677800448,-0.019399921376635525,-0.02808477430475341,-0.017158295309122468,0.04745557080320229,-0.03439688762015565,-0.030966684909018376,0.016904637445153196,0.023971356711199286,-0.0462871722419771
NTN1,-0.004370400419989469,-0.0009915718483488089,0.022241452316701778,0.016626872889744505,0.03316071581320219,0.13096919901058737,0.13261446434147114,-0.04976257597453184,-0.019808114725030905,-0.02221542302103728,0.05159206924300645,0.1664138424671386
CXCL12,0.07511662958226276,0.060019163899076945,-0.017633451137398462,0.05318158700753061,0.01726573299491588,0.0646302671617993,0.02759430120592936,0.04499043700504065,-0.010300430826311576,0.08153743524603642,-0.006469859639636973,-0.056833593413949716
GNRH1,-0.012338546906289608,0.060085068336663675,-0.029796394202564278,-0.021373543710249843,-0.004269624116393004,0.011151128164382169,0.058367320217885404,-0.020506839412936215,-0.025055725540414096,0.011411347789125533,0.0709453459414189,
FGF8,,,,,,-0.01998179480638406,,,,-0.028398409929723024,,
RIMS1,-0.024102905714605653,-0.04901606716370883,0.01321589913454581,-0.031893994933105727,0.04965418789435937,0.023883766815429107,-0.035771273256403405,0.053512644452500105,0.007507759184201135,0.07116206051232647,0.03547834999333899,-0.02202676121697719
FGF14,-0.025116277508985707,0.02399297154780057,-0.01198893958397625,0.024067346988083813,0.03926624432623896,0.008603242431718474,0.07604372939338816,-0.033990500495001734,-0.024150394628996426,0.016601527950312972,0.005975541436014907,0.11260995629236219
IGF1,0.00787361014711836,0.009672146187213942,-0.03037503269807789,0.0688042568097346,-0.008919486356175666,-0.025495896860716037,-0.01697918462584003,0.03141549130190786,-0.033094624473124085,0.010908995167938846,0.03818575886290499,-0.006629199927875155
TNFSF10,-0.0308784103064655,0.01189215026165247,-0.03157507604333107,0.03801496616608498,0.019174699561421826,0.0594975557083161,0.05838233250950538,0.002427555057201132,0.029294987515302528,-0.03637264542220042,0.07533285729840633,-0.04790466294085282
GDF5,-0.018860665472154207,0.036003025304833534,-0.028826675009559984,,,-0.01653995142654822,0.013075166178028648,,-0.015172208089841648,0.03588126269143738,-0.022640027450169138,
CHAD,,,,,,-0.028300789169191987,,,,-0.005234648053038304,,-0.02976319447600698
RGMA,0.05020881079144429,0.07415333510234866,0.03982500383067817,-0.037220656147273254,0.09538781123347242,0.06069849433113929,0.07944444117493592,-0.052840651255482464,-0.012219054319056212,-0.017315233153709884,0.015442635692600324,0.0013357065644230763
WNT16,-0.02079315578707871,0.008432889703685324,0.00688634624803111,-0.012026455963043619,0.02974364546355378,0.018318409283941458,0.06737015478443328,0.06598773066677596,,-0.014035571447480402,-0.013273553505326038,
CX3CL1,0.028885664228062043,0.012410938877784132,0.003147385205245597,0.03754369635422902,-0.01430992786747213,-0.040749748392107356,-0.02126791626091302,0.036267566298662166,-0.010032275496711433,0.0685550126654733,0.014499733334381235,-0.06810961940508534
FGF1,-0.008251564357934204,0.033810500683202675,0.017081427315925598,0.021955493226285518,-0.021818742259937747,-0.04241839062232758,-0.02245153576207181,-0.03456095371049968,0.058666569368014315,0.026694617863962003,0.07035030392878008,0.15206000606553688
ALOX5AP,0.012148661625960278,0.02652701889692141,0.03670874576046753,0.002500035711533213,-0.00015434715222339734,0.013604073731078522,0.05121217863898042,0.009880967151548787,-0.007577217585327816,-0.05905550091394015,0.02535133078782892,0.03966457925540727
IL1RN,0.17642630611679772,-0.008387377230749072,0.0024680047552300944,0.05975743264299578,-0.009138257938292404,0.0753328587039563,-0.00981170054722144,-0.03539325277576325,-0.016294482478793202,-0.039107186125813535,-0.0106324522985122,
PCSK9,,,,,,,,,,-0.013623714650362188,,
FGF23,,,,,,,,,,,,0.1406840708310586
NPW,,0.031031171647854544,,,-0.016757988621905695,-0.020330765676691814,,-0.01814971585129191,-0.01814850578264021,0.02757465251925911,0.0933251465663681,0.0011218575804638196
CXCL9,-0.05102855893062863,-0.04118027270693137,0.0008274743324646134,-0.019053436346099312,-0.027171474558789068,,-0.004689137560640298,-0.03531105622897038,,,0.014522172100330227,
ANGPTL4,0.09146192255916266,-0.037673105172438104,-0.05640118979803068,0.015411194472203573,-0.022287615497285175,0.018303160078617105,-0.10382128631070736,-0.010249432969364147,-0.029127055734025863,-0.07152544689298483,0.09039889861633664,0.0015627887609854648
UCN2,,,,,-0.011619889885656933,,0.045009354355240554,0.020250684730675903,,-0.01539472979055766,,
OBP2A,,,,,,,,,,,-0.02279711453758512,
COL4A3,,0.008897306494220351,-0.00019219057529600172,0.028285910338179707,0.006629862035810535,,,-0.006037447721068284,-0.02054932768196464,-0.021531275804499688,-0.02486705602167302,
NRG3,-0.03046447869601019,-0.04398903321064654,-0.004587736332496082,-0.004140700702592681,-0.0030067338033397417,0.020972183974288103,-0.07484611431045092,0.07728184904541302,-0.027544469326642645,-0.04819491848299303,-0.014214481766303329,-0.011730027651093081
IL23A,,-0.04964322693859757,0.03886236532612892,0.0842487287261089,-0.018281504262207232,,-0.020618316001227554,,-0.011508342536545675,,-0.03290945404863236,
COLQ,0.0006111086315966739,-0.023764110569823697,-0.01990099172782931,0.015455647830574409,0.01445969392776879,0.03401316839820764,0.1130640226930379,-0.0095330221503466,-0.025057554996288072,0.049521927150393955,0.016102234524915764,0.04988163795853785
SCGB1A1,,,,-0.01220396290272316,,,,,,-0.015762722339590245,,
TNFSF12,-0.012330822916314649,0.01577151818196146,0.014617978745818109,-0.0063074326283244905,0.061330152073546085,0.005783786472221516,0.06050167486511148,0.011085426338502884,0.022977945325380097,0.02240828153900594,-0.02194738893248196,0.08024192437962407
DKK2,,0.011406093268346395,-0.020962318975030394,0.07428462977875619,-0.011791197678254416,-1.5194389005921898e-05,-0.002263111443810859,-0.021017030736749376,,-0.018143586113229363,-0.0018107025153871244,
FYN,-0.05639745739155273,0.0958738173517672,0.0016228939489422532,-0.006910284344346117,0.055677037203022146,0.05020621920142127,0.07646293004228126,0.012492313014346777,0.011998449776532973,0.10697062751412775,0.011783292449885832,-0.037363236430721244
ACE,-0.05128266926925926,0.03248451393016306,-0.017733398468768587,-0.028652795457889096,0.04908722338784244,0.08296937295836086,0.07897352238446534,0.06469585018630797,0.03034732574624158,0.08340109460660579,-0.015993531602888893,0.08296449443732748
IL18,0.02209517155860207,0.09217992889994549,0.06668438705585504,0.005932760758990906,0.013582109657829028,0.004823772834563181,0.07132027772963567,-0.00836818788934888,-0.0035175699162028656,0.02746643359391849,0.07326692524937493,-0.010179538460813266
CCL27,-0.019105292886480826,-0.021427964210037315,-0.02043061757298151,,0.01578939985492581,,0.04980767283282502,0.019928706519266114,0.04666676463766909,-0.027109310968205506,0.07838407465698918,
SERPING1,-0.03080662902791065,0.02563775360450777,-0.008006488081495858,0.027458096397888695,-0.03980976337312838,-0.05091985893224636,0.08741449803860159,0.06823672482876668,-0.022256202062187924,0.013149417272029595,0.06661256814042836,-0.08682820787739821
AZGP1,0.026454168563238213,-0.05706290559092262,0.07179351560514442,-0.009750146078435674,-0.04734749574396881,0.06827924288083101,-0.022412315087936077,0.05003227121010226,0.02450144378587536,-0.08575623984705963,0.0878301972600088,-0.09110299352555574
INHA,-0.026188201261030136,-0.0013682071132984875,0.02314131537043972,-0.0187012035939243,0.03810106057388141,0.002588261807220915,0.013901608416861536,-0.0297276236354186,0.05812361938756262,0.03752892484779615,0.09914197298457234,-0.031069326724916087
SEMA3G,-0.028986870285428325,0.05023907627561226,0.03330313216262793,-0.0307382914136149,-0.021906474539859482,0.030343098260152735,-0.027063918025915585,-0.032508766973720724,-0.02318863732848829,-0.022602460502315434,-0.048412477225019755,
OXT,,,,,,,,,,0.0991634836725888,,
COL6A1,-0.008558848511860801,0.05109541715856317,-0.024888927690173188,0.03227911515587665,0.02823934018340701,0.06123508457024772,0.08671972409858661,-0.09387039411915162,0.03457074289029325,-0.06828217147814192,-0.06140205394546678,0.0028402517856144205
FGF17,,-0.028751812478504286,0.0587895766240991,0.20143535754290692,-0.021810351625298752,0.07039343787939314,-0.017649292533800917,0.08728712182919672,-0.02157364633647721,0.006462777807453297,-0.021718658128969424,-0.033616395729501425
TNFSF8,-0.020742651244727628,-0.021738654827993167,,-0.01184640822106252,-0.01482287109369521,,0.03587542645061293,0.04866258656064532,,-0.014035573300032798,0.0168962108148424,
FGF20,-0.027617953666357165,,0.030098019386541403,0.04167092142377391,0.01317229370303605,-0.017158300726000435,-0.011185038459072342,0.05817012043681242,0.047419641878652156,-0.015022039646058022,0.06498072253421164,
ICAM3,-0.0011246144105444026,-0.014469455089051859,-0.00782525790865205,0.06637106805111812,-0.013615556643597397,0.14020398645480167,0.03941543594970363,-0.029647825493739496,-0.014260331779370881,0.02893122839182788,0.07494609953382217,-0.0527438663796196
LAMA4,-0.06296594914459472,0.022024030071087206,-0.04490819014881607,-0.01474857817239435,-0.0002606632191264382,0.08300853871081677,0.09893044487807673,0.011984185604079841,0.03427011954449321,-0.02767083268007061,-0.061704231547889475,-0.06247784866126272
INHBE,,-0.03419223119080599,,,,,,,,,,
DLL4,-0.00599969086283999,-2.029651486596852e-05,0.014528508842056562,-0.006469460874295057,0.004419284105969928,0.029938650428758824,0.06629592877999978,0.05658784891326357,0.009119929498442276,0.04585176023727514,-0.010090744588296188,-0.022506914003334568
SEMA3A,0.009395528807818491,-0.05543750975752476,-0.0452186579859041,-0.02230261915037367,-0.03939998238407164,0.049359756241753004,-0.03143720338830785,-0.025815676181442336,-0.02177530830477493,0.051181699836711565,0.038918302440696974,-0.04849805878860422
RLN2,,,,-0.012722256632871487,-0.014959133901663762,-0.020156975840248174,0.09510639820815567,-0.017095557350628423,0.006409454858496547,-0.015394728092963926,0.009204298715953633,
C5,0.015303594253447449,0.06621093726468977,0.08216377698023451,0.014910962073613969,0.013227067962346684,0.14126740692674994,0.10645488660913009,-0.01420258889000081,0.042147073312324854,0.0261269840621978,0.06291763464740885,-0.0650662629394914
COMP,,,,,,,,,,,-0.003554523293988201,
EDN2,,-0.029400286987066163,-0.023083359586431373,,,,-0.03416259650978736,-0.007324612597837671,-0.04119326654289313,,,
C1QA,0.0029280127495110385,0.01866985598321547,0.044959644168009294,0.0340187330339261,0.052376560865670906,0.029742460326419348,0.045604632978495624,-0.007132538126274889,0.025685332440999648,-0.07528884375537065,0.021166644309523117,0.13162008991627364
UTS2B,-0.01759019894217401,-0.02337724368525009,0.060918392991818206,0.18388794770698957,-0.014959133815721818,-0.01500414122405893,,-0.014777270942444923,,,0.03762249137228924,
COL9A3,-0.02790114155514585,0.10479575411681194,-0.013384569135277455,-0.03143593197037295,0.04481061293405006,0.06942006034230017,0.09288555229363757,-0.06786343506951355,0.05263055962504449,-0.047267510895422915,0.048508334014491734,0.08052130660858664
DLK1,,,,,0.07027644020498151,-0.03471005388189589,,0.06685331736601598,,,,
HGF,-0.022351388996420415,-0.0035996597565380118,0.01777945848920137,-0.02184030430884039,-0.04206438697511769,-0.005231922366442198,-0.012702085782763188,0.03894178046292486,-0.023806762193620854,-0.005531510767176272,0.0325629818844109,-0.010065659031117533
P4HB,-0.017355397950373982,-0.03080612738170238,-0.027757310588969925,-0.024761110474641693,-0.032631573977331046,0.013044377614279132,0.0850788835025008,-0.03421683273034708,-0.003867596670814084,-0.08280046351549986,-0.03750066265884712,-0.022188849326636964
ADCYAP1,-0.01934702478226047,,-0.012233725669709301,0.053543589495170234,0.02119738504967167,0.0231644026685335,-0.05717698513851819,-0.018725016253344252,-0.02303176554813889,0.004621760649835037,0.005538563752198373,-0.06410615559900329
GREM1,0.06544749625268555,-0.023377229191292623,0.0012918113831196637,0.012104949536126139,-0.012929381398401116,-0.0029702488372505436,-0.0023035470921704297,0.07607693736656705,-0.018287284263879662,0.0037189759425808864,-0.001129646078772876,-0.03838837297111278
EGF,-0.00964033760696098,-0.031052943214828196,-0.016841358388955775,0.03865792077534036,0.024311896083877193,0.11545139336923066,0.07626523256363384,-0.018311224725375986,0.04640613855822772,-0.01938264119562094,0.014257189552857026,0.05737143281915992
VEGFB,-0.0012666872885934756,0.056227978790069646,0.05057160071374799,0.025689100273585837,-0.034358084187414914,0.00517541041657131,0.024384806162692094,-0.014739619369751187,0.03219395688183513,-0.022806818664218437,0.05037096669259762,0.04594591446545785
FARP2,-0.033702842362059275,0.03437221754635424,0.058485494570114906,-0.009855000027263153,-0.015161293567237482,0.06735604218754752,0.08929599956358888,-0.01265664086590337,0.03444295665513419,0.0460506670362671,0.05487903606999115,-0.07047261782741171
BMP3,,,,,,-0.007309438932481035,,,,,,
IHH,,,,,,,,,,-0.015207592420873692,,
LAMA2,-0.010372560864332416,0.05251805229457394,0.00816222937005789,0.01547272046810562,-0.045168338282237444,0.03859467821287485,0.06287304172235876,-0.04047806584293331,0.029947101865363056,0.03399110075057439,-0.01672394689441189,-0.007546435633666237
SERPINC1,,,,,,,,-0.015810344976902188,,-0.015018262958779517,,
NRG1,,-0.026594007876514485,-0.00953767118593913,0.01052333772504105,-0.026161179160475632,0.00622399889262619,0.005316425136562555,0.031431854434434976,-0.02086460477918644,0.0076175407101603965,0.004407356968423794,
SPINK1,,-0.05485811868685223,0.026379736294391,,-0.029610690160517664,,,,-0.015630351324395168,-0.018460467362972032,0.10449143445212525,
EFEMP2,-0.03513390535824167,0.04173267387706261,0.023701992652974912,0.007792953753673389,-0.04318769418057953,0.00860161801542684,0.05267608502553643,-0.057743891757730856,0.00831767005770331,-0.07325554962450583,0.017899073667627153,0.06211589410839149
SELPLG,0.027749733791170923,-0.018106223424925023,0.01626827987407707,0.04954323122614829,0.11711614699680034,0.032175068839336934,0.020104413725678536,0.07412794044164597,-0.04147411939357159,0.030945670331605335,0.09613512840085651,-0.06197084790295964
GDF6,,-0.005332833421752063,0.02394753227214874,,-0.016757990071788218,-0.005406549142995793,-0.032100489086729564,,,-0.0365812358185004,,
HLA-E,-0.06356427321861406,0.0005079976074053738,0.013158553081017165,0.06587768336771903,0.026166489343459932,0.07189377609415248,0.0881338263226267,0.0007619236438131066,0.0022179231632875086,-0.031606258324033035,-0.031757442261279925,-0.007491192186443225
PTN,-0.01558504185085143,0.10275020283973604,0.029720875574557486,-0.0012338776614435466,0.04565723956750892,0.04814576108201371,0.14465623640123276,-0.07246621053023934,0.016153817154571887,-0.03318991699846749,-0.04518450319819833,0.1079259366284817
CD274,-0.02197005753153466,-0.0078507877802854,0.044871825541136875,-0.03505073000440653,-0.04463727421036901,-0.0003603888565990139,-0.023172649090607914,-0.015429584736539667,0.00033459715357036395,-0.0273816476645402,0.06747671705112754,
CD14,-0.045865856916679014,0.05168079373601365,0.0003096404027374518,0.044746418383522515,0.002841511932936721,0.027540965024137533,0.054590965690170266,-0.006085126971092726,0.015738954479064145,-0.09708241779693359,0.022399682455488838,0.050892260442900905
SFTPD,,0.053217300230786024,-0.019395644240058508,-0.02018770103709259,,-0.03392315100983992,,0.014002969875552067,0.013613213142638093,0.05869192001766756,0.030713817304927712,0.061757451334330554
SLIT1,0.017626260088489186,0.060228064426946046,0.019061893192370498,0.008995611000726952,0.06348198686971282,0.10290514160861244,0.01623080037261199,0.023112434139015512,0.04763446093519586,0.03061793078872855,-0.00041303928299308554,0.10087027381379925
LPA,,,,,,-0.015004144985656932,,,,,,
CNTF,-0.02268818730722048,,,,-0.011791196466116543,,0.013945294799847234,-0.013477027974234846,0.00023403314193971324,-0.01539472979055766,,0.06332094495476683
BST1,0.010068154441963987,0.017496265792041197,-0.0040574472673897,0.028320390875582645,-0.027067506081198803,0.06792527061577781,0.0473263983908497,0.0406057160234174,-0.028623806402322448,-0.03509501972243383,-0.011022183459084595,0.1209294571974844
AGTRAP,0.08212438318901283,-0.027033447070004473,-0.006770702021304455,0.007804834336007514,-0.06142264344121256,0.056676825553499156,0.059717104178841726,-0.015718596700643905,-0.009895666455311283,0.0005797931033668532,0.06389286924261213,0.03357431399400715
LAMC1,-0.004708054344863532,0.06310921758278117,-0.0046247352854062755,-0.020120675067550747,0.035217548992817704,0.04357252850666657,0.10877491376177795,-0.05864585440924574,-0.010600618805583011,-0.05601419869389335,-0.025006771872058138,-0.005292663208107987
COL6A3,-0.02411116118184411,0.10283213594280635,-0.020301930956454158,-0.000539127408121709,-0.0063388728051446954,0.05034838584060853,0.007029591190921806,-0.017543446366524072,0.051436340204910606,-0.018910336719325904,-0.04631474631117255,-0.07203984427382785
FN1,-0.009573522301915233,-0.04660732694121717,-0.04003373440232255,0.06525083812156639,0.020557945033175495,-0.004221371561552081,0.111384328635766,-0.04048686784331962,0.0007598404312901932,-0.021352037725689773,-0.08750328042055198,-0.0070999120412255125
MIF,0.004994766670171043,-0.01782669337671693,-0.033917064827733615,0.08381544413995372,0.027348884686091698,-0.020877895601647697,0.014471540885675708,0.0006422580007126869,-0.027280355283456754,0.002278700811070053,0.05514446697016274,0.10288687352916294
JAG1,0.009134061580112408,0.031289205777680885,-0.002190279531821429,0.015248293680742025,0.010393608011959087,0.03538022518954138,0.14529704761808993,-0.008206450321692116,0.10232614506044217,-0.05394264581899369,-0.047078757347632186,0.06884791322396198
NID2,-0.037484251514101126,0.00680184331595755,-0.007465606194046771,-0.022201053547883903,0.015927388219328292,0.0987795502633442,0.12158034551405672,0.03245537568061876,-0.014338283531135915,-0.04429668666230067,-0.02940239285047176,0.009615376803724747
EFNB1,-0.05361614791267445,0.09822898816557277,-0.04636201639235022,0.001365577277751586,0.032735598631575026,0.07318477644457405,0.05191141667523813,-0.037986477628743034,0.013898043371208035,-0.013520455122241384,0.010014377995053229,-0.04871892447835709
COL4A2,0.0015909319805562617,0.06918116324123544,0.0006031126453740805,0.01657322668860844,0.043677007652082926,0.05633965608408599,0.08582311343719472,-0.04260345835676473,0.03621178029589782,-0.0019061090574053528,-0.058079166913941195,-0.09382470122234078
SPP1,-0.004495609586192492,-0.07148600195499419,-0.008260360026805413,0.016022684965206594,-0.059040983176361826,0.0013839299085167376,0.06895936127190973,-0.000714140393570394,0.007862531860328403,-0.10923054018140031,-0.004882368703347591,0.07240117781132083
PODXL2,0.014352760345424636,0.00957722251974355,-0.015906887800848927,-0.03788723961174458,0.007245165142452839,0.04444267487562939,-0.007804626208310773,-0.016995388918950888,-0.061245797081450185,0.02109617356551729,0.05064730416783192,-0.06593724477519865
