,MGH258,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ULBP2,-0.03549162399397127,-0.004240380547790598,-0.022852486099402766,0.028960633703892107,-0.018723589742984624,0.020238754330215304,0.07653638990893744,0.00979808582553058
ICAM4,,,,,,,0.04656688366144594,-0.025361817287288434
TDGF1,,0.10302797070914342,-0.02448922830960267,,,,,
ANGPTL1,0.03765803244242841,0.04237405451806712,0.05050422786693129,-0.025541373708678504,-0.05064828687933062,-0.02337002681107138,0.016311188589116333,0.05175858641383327
LTBP1,0.06657779458016018,-0.06100856750501904,-0.06204303816534217,0.0032450536747940326,0.06762571012665682,-0.03080477115577062,0.08456231720764779,0.01992235702409031
NTN4,-0.00035524022872903023,-0.030534858251204226,0.08242753809525218,-0.0283311554397925,0.016119138451057422,-0.014924538126923211,0.09746872569296842,0.010987346156313804
APP,-0.023691804308149024,-0.022327433734165243,0.11364378909244657,-0.02089173844340602,-0.02116883368141393,0.04564752353703526,-0.044340259110718545,0.06819003561818746
RIMS2,-0.01888185771742056,0.033204212173566366,0.09756370529478882,-0.0358520941805006,0.03392708131525674,0.06387433845468012,-0.019827793264490266,0.04142478923482318
WNT7A,-0.01942266001664263,-0.02167998847800082,0.03683259099570082,-0.040292117950341495,-0.03335344199248008,-0.028749109538430805,0.042602407080639934,0.01636566397742097
GAST,,,,,-0.02647141398244162,,-0.02209090448273259,0.07115565094014284
GPI,-0.0045709043722016104,-0.04258839960341314,0.17075669678215552,-0.03807036362888406,-0.08752597955720348,0.042099712759930706,-0.03371927783760476,-0.036402615866184006
IL1B,-0.023555114870962634,0.0051362663872280235,-0.043668235176416055,0.024504100023199152,-0.017269290912969415,-0.03692134884553669,0.11994380304359671,-0.0377817999901362
SFTPA2,,,,,,-0.01846384094506005,,0.025516620453463163
HAS2,-0.044164520332656776,0.009953306901158698,-0.034001973486564516,0.1554154200695306,-0.017343815126511862,0.05381780373994193,-0.033935187371801304,0.010206523823299365
IL11,,,-0.019397013685076115,-0.007130420853798499,0.044345645718922556,-0.0021323171474962933,0.009002677386535532,-0.04457736577079855
SEMA4B,0.06360785990078198,0.021452951181122688,0.017260528151994435,0.04675465352891187,-0.02273792069725735,-0.008837783830280383,0.03034096829252164,0.017143597685992006
FGF12,0.08889493796270354,0.014326616882575065,0.1521268052988212,-0.029653787967630844,-0.025825280227658585,0.022076178453591208,0.07614416386057442,0.045978654597594835
CP,0.02689279154398703,-0.003832276060461739,-0.12179583985046359,0.02777622710238186,-0.015198668043838988,-0.0053838580413773296,0.05221572138864647,-0.03281956272132938
NLGN3,0.024830838992514214,-0.0129704615956156,-0.03569477070934485,-0.0546082060051884,0.03863240868629532,-0.03254574756178549,0.006276819599164893,0.10214057122393573
GZMB,-0.02333067619475199,0.03460348052398831,0.03022658301079443,,,0.0949879710660059,-0.016507860491609457,-0.04068648662727574
PROC,0.04821442768050653,-0.009653099845230117,-0.016468879645794514,-0.05068227619400217,-0.02614101340231274,-0.03464709727353835,0.06169515520578672,-0.032569041338043614
TNFSF11,,,,-0.00044658251112842507,,,0.006866864782031806,-0.0225107128606766
AGT,0.050986283809949885,-0.0863276831893106,-0.00445541101514934,0.14080676742223383,-0.06690659343871318,0.0019858973637635587,-0.04672164023556602,0.019950444170012026
PTHLH,0.003170508736725009,-0.030989211013674155,0.10570143069639505,0.0858004308155604,0.0868745399571785,-0.01865214725834702,0.005761063437601779,0.014185771931554741
COL1A1,-0.04375134519465285,-0.018126095127173805,-0.05338371079886243,-0.007189948824938811,0.016651734082825397,0.025450867664967035,0.051097658823021204,-0.018831761980104784
LAMB2,-0.05167413134362517,0.06067663578075367,-0.06692192051923013,0.02139361419112849,0.07557718115483374,0.019370088012146028,0.0173860460729948,-0.010068015839348032
DSC2,0.02271412381968513,0.03841769518117493,0.018246696206465022,0.10914708080362671,-0.05597301758256327,0.007626868815398927,0.04645692511352154,-0.03936639247804834
WNT5B,-0.03501721493484582,-0.021746722428611018,-0.037961279294071865,-0.034272395554394264,-0.008196154658821397,0.016850042122030544,0.15009145693914208,-0.0006356237864702377
LEFTY1,-0.02096692222726221,-0.017293113097253413,0.06809289806511033,-0.02622381109237438,-0.009110046245573253,-0.010295097691047146,-0.02009224190187913,-0.034473047587852565
FGL1,,,-0.034306997841543965,,-0.03581784502122779,-0.025962073485338476,,0.008309015452502677
CXCL5,0.00016958140789266908,-0.016845299346134938,-0.008986309103004594,0.015007675051949276,0.012668806424973441,0.013414516337908829,0.019982521109746614,-0.02822900079356481
S100A1,0.050942347738884806,0.10092791291142766,-0.0634760447630212,-0.014684224768856405,-0.010227925039267415,0.043470814645032406,-0.027779986050508215,0.04634596330337102
C4BPA,,,,-0.023758978333865907,,,0.08506707620785815,
NPTX1,-0.028275735068788537,0.025021087563722177,0.04459829279781662,-0.05965322506209103,-0.021969388294431125,0.06572951653814053,,0.10014912768094085
TGS1,-0.05159100729529454,-0.024590392154944473,0.06064562982417686,0.010574539291875608,-0.02180005433574575,0.060781764311147055,0.03209942810245279,-0.026971866578690138
SST,-0.02421713315220862,0.04337077293302471,-0.005363329548048394,,-0.021562306256035148,0.0023291981346331455,,-0.00496132851878135
IL34,0.0023260244736034766,0.04924165926266023,0.04390575913154352,-0.013669769747687409,-0.03576120206047607,0.06004790987920722,0.01802421874226268,0.07358763147129303
DHH,,,-0.019643089216548327,0.09157961186233089,-0.0386958754984673,0.025844911327700764,-0.023827825513245974,
XCL2,-0.03549162335041993,,,,,,-0.016840787803956984,0.01295023293859153
TF,-0.011426751037700019,0.06377140318339655,-0.16751019380952156,-0.03214805829687337,-0.03943223528393371,-0.0008142570405530729,-0.047377764878009716,0.05771463067035449
IL33,0.03803113464932033,0.0031209071001135277,-0.043234328754186556,-0.059616838726234765,0.06232619884123805,-0.020120601063560804,0.0030196736607362154,-0.01844818140852149
RBP4,,0.08598493999545785,0.0542107346084438,-0.0015620027937977641,0.09042992364323542,-0.03951534925774939,-0.029749090136085305,0.08199107246033875
CCL19,,-0.020865553356905785,-0.038522028431977016,,,,0.20649661689434626,-0.00318706574857414
CCL20,,,-0.03520979726846668,,-0.024465623533501877,0.09961350094617796,0.08009522373555306,-0.048987663653116915
NAMPT,0.013437651929845827,-0.021847077810256774,-0.11014114003748529,0.04929822480698428,0.013183147438978754,0.041043231791617146,-0.029851817673049834,-0.027092658271751235
