,UKF243,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
WNT9B,0.03037496071544561,0.02121375937934001,,-0.01742731207306357,,,,,
HRAS,-0.03871696446622914,-0.05269204415389262,-0.013997231541886536,-0.02163120550325537,0.03552317170889556,0.07788450806007888,0.08295457221083623,0.1219824397600593,-0.014316388606543683
C1QTNF5,,,,,0.014291754020154682,-0.0629249292405067,0.023988869436527654,0.06452505210277197,0.08503182033965527
RLN1,,,,,-0.04688612768715377,,-0.017504686676189134,0.052618937281148144,
COL4A1,-0.03606347525566502,-0.02728181421007543,0.020004670004836418,-0.0150918326189256,-0.12411675432901777,0.06510916674950304,-0.012220117062151273,-0.0988540878412881,0.05551907590882134
CCL3,0.03820088483456979,-0.004511830061609517,0.0009496531649426213,0.05304775709229022,0.06186610416869645,0.2152970818786384,-0.010432352269489858,0.06846989909948285,0.011458027785746526
BGN,-0.02623866148326106,-0.007084307745375114,-0.010634525161512854,0.004238353076706219,-0.07875076704118622,0.07533402473295381,0.06452581093197936,-0.0795834721876354,0.035703554637498996
RETN,,-0.011563956238460647,0.04294189914832952,,0.08844984054332332,0.24514833339556633,-0.028955898196929276,0.041310088155190244,0.06832080618871417
S100A9,0.04626026739073881,0.047397727228725255,0.04203893478145622,0.05819899329634426,0.13567597402470608,-0.019351504699832153,-0.06176552832039096,-0.013291467794297976,0.032387449265347264
HCRT,0.06975144271977006,0.06199972505707558,0.00044467063619075663,-0.020888732719349996,0.08971482681070718,-0.0026469301984047063,0.05596580704665958,0.06314996853170726,0.03540354832089843
FADD,0.017531665072300966,-0.06764390363472139,0.04729144858672837,0.043722944021437116,0.019548822583015733,0.038007083826810645,0.026993774380207926,0.09622390797420925,0.004229174270901074
ACTR2,0.005584420759159686,-0.00565644508641241,0.040944152435986356,0.030893364914950858,-0.027575107190592932,-0.011163797966701545,0.018161458423951282,-0.10482600652756321,-0.013433920273694038
BMP2,0.07446708612689105,-0.010760232470240388,-0.003690936188267923,0.010091704416679618,0.04326033092786873,-0.0699682693984923,0.07688597821730006,-2.946657318818281e-05,-0.016017678960723394
PDYN,-0.032743621297753066,-0.04153403054391837,-0.02185268711697487,-0.044860901484638546,,,0.06283604331809463,,-0.026980019340056515
CD55,0.0014386372896367282,0.0004252052292562357,0.021045981350500134,0.05452857904944481,0.06336122893838105,0.05532215548916939,0.017755082520802157,0.01788276963086742,-0.037356230725750665
OSTN,,-0.0193795634669916,-0.01937053388958631,0.003787860878551511,,,,,-0.001153234662846596
PDX1,,,,0.002463777267635462,,,-0.026356106343162825,,
CD6,,-0.019158015066953853,-0.009675102144117403,0.010019632256480301,0.027761725667043984,0.10645626849696638,0.0011997053526844029,0.06393722385549229,0.021714877467993065
IL16,0.037549341071944804,0.06335276417598078,-0.01641939283781937,-0.021343365983045558,0.06291638908576264,0.10872772937218744,-0.0019057081909656522,0.058089191590072385,0.05060871648059976
LAMA5,0.009536546714895509,0.01561820088306203,0.08093938564936869,0.009482982588088778,0.0657493345509887,0.009707046103170745,0.05035470706763608,0.03836971706068056,0.0663701668009304
RGMB,0.013852034152373419,-0.01684255472719428,0.012729101927521887,0.004706775338646354,0.0680856405798015,-0.04712860916889618,0.03879895096477208,0.024050281190775975,-0.029965882755253956
INSL5,,-0.016041740299078656,-0.01724852081179727,0.02719450081227916,,-0.05945235437894593,,0.012847916585257326,
IL12A,-0.05338574882818583,0.008226352246792712,0.011732160307987422,-0.022891265628124536,-0.0574823259044114,0.016793595150367276,-0.014950997674398496,0.04278634952291644,0.06362908443238129
S100A8,0.002336127097597741,0.06284417994641574,0.04632904554969677,0.05462614455959523,0.1128511539057882,-0.07371199085462145,-0.053079819320395676,0.06909970617815836,0.03944321109270532
TAC3,-0.01726355729505108,-0.005789791510712378,0.03587861268043271,-0.016690034162026295,,,0.0071248525928173,0.06594293513474175,0.015940295720092028
TAC4,,-0.01809352234444599,,,,-0.039254516538759734,,,
MFAP5,,,,,,0.023555822690194073,-0.017700159243577335,0.0480210349823528,0.008143259434782653
CXCL16,-0.09714987429002384,-0.05230391418840365,-0.0036067329331324316,0.012166461855325387,0.060859438197441725,0.04541487138225223,-0.02021870552445893,0.012849471511653103,0.018541168916839153
AGRN,-0.03573751943679712,-0.0030287969992896188,0.02151648807273453,0.020337351628702302,-0.08122552148556696,-0.015834782266499727,-0.05957254259328892,-0.009717500999852325,0.05098021426708867
COL4A6,-0.0019331979391206992,-0.01279269380582437,0.02600180674553743,-0.026816464741425364,0.017565769960309726,-0.08437710918656291,-0.038403032194483065,0.10236695617540703,0.02358186555820224
FST,0.040146112253872566,-0.02094330022439426,-0.0033336141913918585,-0.025889899560690117,0.122210162814119,-0.08882307923421622,-0.0063948834575690856,0.04062942093185748,0.01681840552385545
MEGF10,0.018211033683985727,-0.01899015279255207,-0.06529326923171498,0.026526445596272225,-0.004465519620204056,-0.04581219000971553,-0.06029165905492365,0.09971898077959594,0.0003399253726332353
C1QB,-0.06701377399823483,0.019583732954404066,-0.09204475501220152,0.011794286795909218,0.21059169330110242,0.0664834097963858,-0.11512508521111464,0.021200835695253238,0.031191117140045018
HLA-B,0.08100314736983874,-0.0132152746868059,0.10345118447323592,0.03546280168692935,0.1384754305304242,-0.0015269720351320899,0.05811507591006638,-0.061204360148415494,0.028038509404893566
PDGFA,-0.006767310751849192,0.028442992606558352,-0.029032140088719516,0.012677168574958318,0.07495354263328466,0.06228441684857062,0.05337167470427389,-0.05282757422023047,-0.0630196159054261
LAMA3,0.06322485178267835,0.04723159894594791,0.019726171724566567,-0.01636969758026063,,-0.009091995925542351,,0.08805237508078208,-0.022994992187444902
DKK1,,,0.08120873778229035,0.025149383326618133,0.13527053736381325,0.1075911037433384,-0.014653711124979896,0.020801136902249443,0.09135508488806189
INHBA,0.0287288443817284,-0.020805222723714777,-0.009593881338568228,0.01621365826002396,-0.07368716809312517,-0.040148372019721594,0.08422426024719011,-0.045717855975361446,0.018141956971381677
LEP,,,,,,,,-0.010925561576739781,
IL7,0.03746915996704253,-0.015513682906286085,0.06671009195153892,-0.0067779671825207825,,0.12550973419699038,-0.03290881157886841,0.0437466554700801,0.10371772778346089
FABP5,0.02509763068798955,-0.041545699898360614,0.03540032500236418,-0.013311712241302478,0.12783995564385162,-0.058827562134389895,-0.022447224142969124,0.09804877915931004,0.030672142794642452
CCL4,0.020305889344151576,-0.005424281804141561,-0.022223345003172308,0.0749963163264905,0.04222173820015575,0.23851160415435058,0.029487917918625588,0.04480842681624349,0.06638141718763811
FBN1,-0.0031316630579433687,-0.02021570900696248,0.0022356470444651394,0.019958752752433067,-0.09307764887043009,-0.0031138360693331152,0.00715255770817287,0.016574808449076498,0.05752463414046716
TCTN1,0.019292139379834445,0.043347154998104966,-0.00331528575993978,0.014109009755290235,0.10240436005035623,-0.0610741644073337,0.06261130875389677,0.09863628209879377,-0.021485756854098446
NCR3LG1,,,,,,,0.08596076161917751,,0.025292679614383768
BMP7,-0.022191913640407932,0.0020980926460230417,-0.002584861531048625,-0.01196833238399684,-0.02421157877166786,-0.038239097441035375,0.016181640681594837,0.07137216918518934,-0.0025204825811862295
NLGN2,-0.0085649200480667,0.013084539372319303,-0.034540705310455805,0.028433520608613632,0.059577166843578395,-0.09841979842963383,-0.0055124286689513975,0.05619625938033402,-0.008421662130773425
CCL25,,-0.015954819893028438,,,-0.007920586470827967,,0.016036983563733852,-0.0020285868173766756,-0.009836638193421178
NPNT,-0.0035008594886061038,-0.01692123961228039,0.00012376117724589497,0.013953233036424402,0.09846492065663252,0.024243140437527354,-0.034325516609669725,0.0696639241060846,0.018512101649691682
KITLG,0.042572019834747246,-0.009331129712188172,-0.03512277708610697,-0.037323517000678076,0.03307427777997499,0.0353216633237427,0.04501471888426756,0.02451750362197319,0.0480389144383275
MADCAM1,0.08015187358810887,-0.005547067486275267,-0.02024631276150145,-0.02926535665204829,-0.05746256735234693,-0.06808518901183541,-0.021078515227632415,0.049623076460017526,0.024453600326778895
F12,-0.002553048565204068,0.0008312349863713287,-0.017337522977939918,-0.023153949035528445,0.0502421305243775,0.06534462008614615,0.036339295131459726,0.00019444337803635882,-0.040330886279595336
S100B,-0.041910320425676315,0.030917263518325102,-0.12030625153453475,0.006077920910204102,-0.047626711179097246,-0.0016209695681360348,-0.04026579570469495,0.12695408653880097,0.02119679239921929
IL27,,0.023085008910759455,-0.01891842033128996,-0.018648175196355248,0.04790496321375918,,,-0.047775154285086184,-0.030393028718700976
CD99,0.07240187938277087,-0.01585964089982233,0.1086712715799571,-0.0009905841118167478,0.26969109489113,0.13477762754029712,-0.06425112426331862,0.05919438097862738,0.08240681990762808
PDGFB,0.0625193478450095,-0.0038370566399463218,-0.01755876498777977,0.03427007187269691,-0.05553229523920246,0.07793649766584496,0.006802671133699758,0.009322208855392365,0.025251622072157472
CLEC2D,-0.0007692000641133404,0.022343239726052958,0.004579022414597081,0.022736355694199052,0.08364979427383416,0.007976539527549164,0.037125535650976454,0.012873815568628218,0.12764689217793002
F8,0.022271238706461992,0.027843740116439364,0.03748632161717709,-0.017987270127190504,0.06675754963629081,0.006718887237701264,-0.017747311699903432,0.0987383182467995,0.043095323070836286
C3,0.045069897184180405,0.021130614221953874,0.043235361101901744,0.002382816471775183,-0.01573844797364654,0.040482306930769596,-0.03627455596491558,0.02344884299618813,-0.09108387151466732
DLK2,0.052469948787434065,0.06795986862242237,0.05464741841503264,0.0499785996712102,-0.06513706300232641,0.06791437140336637,-0.06325971527514258,0.06677896117136006,-0.005033976643646009
TSLP,-0.006600951757775008,-0.0334746239317344,0.05694159815134967,-0.010186225271587818,-0.034264318937488845,,-0.027825605775305167,0.04646089666139181,0.055071228799736256
OSM,-0.0262043802366216,0.037269375452340305,0.025557934925917566,0.05093430311202785,0.019917474289797364,0.1269897275796029,0.0013752147911189894,0.03867592027551529,0.0801781901333628
PRND,,,,,,0.09455956114024225,,-0.009786438831431515,
SLPI,0.05946676114911697,-0.01807556027807547,0.013995748177430021,0.06758488460656072,-0.004604518214642376,0.04188880852145304,-0.01558062907493507,-0.004302405455796535,-0.07042625807604458
AFDN,0.060126296450522164,0.026737876595040882,0.0719966681357319,0.032539024578881665,0.06268311937343841,0.0073933397422512705,-0.01376865286397528,0.02164627158338472,-0.02419335823306962
KISS1,,-0.015060923617142756,,,-0.05113354857041162,,-0.02400958158438485,,
ULBP2,0.027003419406966968,-0.0246159028982656,0.0012155124455769304,0.01352925478978487,-0.037011741373877825,-0.06123964432317604,0.02632868587275702,0.08296024050775339,0.05850132003024123
ICAM4,,-0.009372073569842588,0.005595612419567074,-0.021636501054420977,,0.06791446097640481,,0.007989160483336893,0.058077879019861514
TDGF1,,,,0.0176756181518789,,,,,
ANGPTL1,-0.053233498053511075,-0.019307900294916688,0.0034389900342327658,0.012191720551587308,,-0.06098023165177762,-0.02853639039896694,-0.018180453137177408,-0.01895872662115641
LTBP1,0.1005298872266789,0.000878705662108847,-0.0497089589320824,0.0030015267258242944,-0.08447291900466007,0.030872333274402534,0.10423212645555076,-0.01832119136583594,0.06466617527115105
NTN4,0.07641457675240121,-0.017794866031086827,0.027286281451520223,-0.02344155749854269,-0.09458370372242472,-0.05462063833615208,0.0012027531750589365,0.005808082314485779,0.04849714997286475
APP,0.06621270900779404,-0.03473823534532883,0.05161573811198941,-0.06268854668123956,0.13560136319431088,-0.033822491134923464,-0.025981289383301725,-0.03347245782413822,-0.10266558458335785
RIMS2,-0.031824228282304606,-0.023313094403978187,-0.02937148617744018,-0.0032768777837673103,0.13471649757476373,,0.030821105146527878,0.016341144824032212,-0.06322820922833894
WNT7A,-0.013928621331799732,-0.0010609830276478206,-0.05914541645383957,-0.031695114665925096,0.0458653244618658,0.049404258156857575,-0.017307352084694253,-0.004439049577543291,0.011592601723501366
GAST,,,,,,,,0.04622893530124132,-0.0036270704412916153
GPI,-0.010370266989133394,0.02155413528491791,0.02249638796774657,-0.008548389622938236,0.11186394807212072,-0.15393708273616602,0.07273622851534708,-0.04432703325131551,0.007855676321709892
IL1B,-0.023929162114178358,-0.048545303844782936,0.08625239891864701,0.06068949678784887,0.12445078188957724,0.2212804185239206,0.01304020194032493,0.0038861068729074866,0.05966744275651857
SFTPA2,,,,,,,-0.01706520177155848,,-0.028764120024492978
HAS2,0.010325437919490695,0.00033771026805606494,0.01889439339526411,0.029406611921850078,0.017735952476055195,0.016445182629904652,-0.05211415585367526,-0.019932238026240907,-0.02578912798622456
IL11,,-0.018093523715254568,-0.016997290238237327,-0.0365024937521807,0.004264101972570993,-0.03429992371866462,0.07441060906347596,0.013700525698455071,0.0017023781233581753
SEMA4B,0.014561381970245247,0.04456234296648429,0.055971273777273206,0.02407315020303881,0.043081183347950136,-0.04885879134669318,0.002926640340307401,0.13048167589851947,-0.02545136082205446
FGF12,0.03745522524168756,-0.031902656514123544,-0.07623679124540328,0.023759190482665032,-0.0669655733532314,-0.09502509883057852,-0.040733017748049105,0.10455933683124291,-0.05897579837830458
CP,0.07939308053728872,0.05453736288831403,0.06273950607597802,0.003815625334222176,-0.0056938305740574235,-0.02532477565697621,0.05896975446987204,0.06439091001211965,-0.018261426755238713
NLGN3,0.036641119926124406,-0.04757667417511709,-0.06584696524079278,0.003498580515091385,0.05173506396570325,-0.03978926952847041,-0.09105708785470969,0.14458197391063132,-0.0021798562773459444
GZMB,,-0.011910872666736684,-0.015881051743787004,-0.028438899043512683,,,0.049876504226319486,-0.01739557069774143,-0.07732390803781304
PROC,-0.028832420988019053,-0.02241565674490451,0.058879730260031085,-0.031231688788519656,0.05510398112240537,-0.028111975098653992,-0.0241721384713274,0.02943074858746665,-0.01742310128989417
TNFSF11,,,,,,,-0.016152761060146587,-0.05315303577432599,-0.02999350472848094
AGT,-0.020503589954119508,0.04157836019498617,-0.11738884349653891,-0.024557223999399296,0.19130102997694345,-0.09777250251778359,0.009614141358271742,0.051161559305788536,0.03235913762048568
PTHLH,0.05439226090113103,-0.038656179076304684,0.09201615700853887,-0.023794025906898553,0.11403483922685653,0.02529562720252709,-0.04839576963918633,0.07193519589503751,-0.03470900327896793
COL1A1,-0.04820942945316911,0.007944448850877634,0.030324678548927293,-0.010918322981206771,-0.09330154714695704,-0.02010749723912397,0.06085075148873273,-0.08852657930880872,0.13386555829704397
LAMB2,0.006011510085955218,0.005958690919396679,-0.028498150483433505,0.04255312462738501,0.19025260750865655,0.030842036042220366,0.03683848561973506,0.030807709225301787,0.0631871653837452
DSC2,-0.015332024403970431,-0.0374839063105167,-0.02963475082201763,-0.01973850456553956,-0.0366611796259693,0.01538900995793549,0.004425957214141763,0.04931941038653837,0.05322989504038753
WNT5B,-0.045283005759657546,-0.0045072885757957955,0.07314615651918029,-0.03779479012862853,-0.06049132800570759,0.04699194721958304,-0.024125281776516575,0.010460749092478027,0.031169799837674858
LEFTY1,,-0.02568155406389466,-0.03833597414393503,0.13273280132534904,0.026687298311695182,-0.02990293935344655,-0.03155472554832668,0.046863803915619895,-0.045932242227549186
FGL1,,-0.01019714980896067,-0.01868850037081907,,,,-0.0050748703562104236,,-0.024156053383469808
CXCL5,-0.03504785426426932,-0.009372072548577363,0.1160027120504446,-0.019637662379575444,0.14355241207217,,0.07951489724353245,0.019015219855139313,0.027976528084379105
S100A1,-0.014400529269771534,-0.029201200851031176,-0.03471426332231732,-0.05259996354776798,0.04811465554341509,0.00041124231706411214,-0.02186634993095877,0.12365704574382892,-0.06251941421735419
C4BPA,,0.011287736377608418,,0.048441986636672214,,,,0.06743394850200438,
NPTX1,-0.01450314242774916,-0.020031676243687957,0.006560718854521814,-0.00830663448980897,0.04329609790359577,-0.12233007990023653,0.03436342062091255,,-0.15443009509671796
TGS1,-0.058718900315944955,-0.05211968489762875,-0.011965522973392666,0.054609900744812714,0.045572926606003004,-0.04135321971674736,-0.014083660424145333,0.1252025444284559,-0.010895445086579506
SST,0.03331420496611915,-0.030147048018904308,0.023524760566595825,-0.07494524794652459,,,0.027039093703337177,,0.006957253432576894
IL34,-0.0011577858424291878,0.017785364524179798,-0.03985700639511232,-0.025914878331061302,-0.09236648456080926,-0.0019077846026273467,-0.004306486008777266,0.02023141918220784,0.002250086559702659
DHH,,,,,,,0.0355158940369565,0.04913880852012635,
XCL2,,,-0.025430444692397424,-0.025068317105580214,,,,-0.0279720395116872,-0.034150893929074486
TF,-0.008474709169363256,-0.008774768218524033,-0.09516668279543304,0.008898235193039818,0.035371629108625326,-0.1391192988408054,-0.04241542133316112,0.04414046514597246,-0.10980115539213738
IL33,0.008726022355303268,-0.04483677378934293,0.12879998033095313,0.02744605190512288,0.11253914315348584,-0.08313016192096834,0.021125478546427573,0.0732069549603876,-0.057088031370466585
RBP4,-0.015081954614015925,-0.01908367645729138,-0.02964906016756982,0.0005451156144143587,0.10589045719122463,,0.003605738799868586,-0.040440617383856396,-0.08954397520810504
CCL19,,,,-0.014911548059787874,,,,0.06282233208804558,0.03280138425487678
CCL20,0.10326593274040571,0.02734118482913937,0.13364300869213214,0.06074475465842642,0.17785753346156086,0.0333620665151765,0.11993625232464598,-0.014537904090746897,0.09119492594669362
NAMPT,0.050687250334455924,-0.0006055996837878072,0.11363505661201716,0.09033692021810852,0.19716874544034071,0.10044966013466372,0.010964517866318073,-0.010846503909707858,0.011816267135387422
