,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
CCL3,-0.02442342872523077,0.03471928779553202,0.061664628108823095,0.08322438650446039,0.03244441878739378,0.03261356784869421,-0.07393252252153527,0.12259552794579522,-0.05549102746853188
BGN,-0.02755529197020053,0.03661761477128563,-0.0010462682805133516,-0.008716008908793376,-0.041743523996214615,0.01956088874336093,0.04500307296438412,0.06881148059156635,-0.019233646355321137
RETN,-0.015632849218505763,-0.02644900283609417,,,-0.002924827167214754,,-0.04171481757764509,,-0.025643588227800312
S100A9,-0.06158379309716022,-0.008023879949108728,-0.003035839801181691,0.02782559525136266,-0.02596791555203218,-0.003369603043008239,0.015335985033924505,0.02968194003863256,-0.03537505326372645
HCRT,-0.05523969779880671,0.025152547081683033,-0.012311874645274641,-0.01477727238263597,0.010286631299766704,-0.01920432833339237,-0.0038798057771219753,0.014190492980762042,-0.049947765777218295
FADD,0.00490907458067298,-0.0010461949826974185,0.03802965068979728,-0.019155179619756674,0.03062524550260874,-0.024489526456233587,-0.06052688410840265,0.05048774233873753,0.012577721550106497
ACTR2,0.03732997471778326,-0.0027444327840935472,-0.016521116975623088,0.020401736745136446,-0.011032735594891919,0.020688617304589024,-0.020773162103047443,0.05722120739610966,-0.005417011323623983
BMP2,-0.023710005511657604,-0.025460849626563874,0.03609080637731852,0.007036367654462336,0.010185985109897112,0.052554131718247334,-0.016607398008099534,0.04218077468407,0.01397648493729664
PDYN,-0.03105434182363646,-0.06058238187749332,-0.044063665130743015,0.02519254331210146,-0.025074786989473078,0.009024887091127634,,,0.05314856681374142
CD55,0.00485955251411793,-0.05743183622313052,0.02602118916144408,0.027428021376617092,0.034374158556218025,-0.020411451068016218,-0.016021119843333008,-0.10975436995255547,0.01096165371599248
OSTN,-0.03090327569345333,-0.016770289889628014,,-0.010119849566468365,-0.016055728550922292,,,-0.021245114054057598,0.04859679801724142
PDX1,,,0.05746015825328197,0.054856544655740955,,,,,
CD6,-0.028485504184863605,-0.021095027378962707,0.07922151315101839,-0.02086158877872664,-0.022233487299209286,-0.013331343248371959,0.07454521501278567,-0.00882877272862007,0.01738644109646149
IL16,0.07476459786798892,0.06352534355701299,0.061703465087780025,-0.00856280089665766,0.021605156892333707,0.0014137206538224704,-0.060315576300077896,0.04635909320786397,-0.010898383623180533
LAMA5,0.04228286208622622,-0.03483222784481805,0.036419068131350374,0.003684712063452283,0.04523813608298835,-0.04205252756283888,0.022632905869997083,0.07951627204157287,-0.01153646015041652
RGMB,-0.021774002510834736,0.017240833326404824,0.02395302359129414,-0.0038247939762658606,0.000611079866782946,-0.023587365348705994,-0.063802710951524,0.07086559817651004,0.023574922108493008
INSL5,-0.03654909220733311,-0.014933129661265103,,-0.018884766091307983,0.03607700527531316,,0.045318405470213624,,
IL12A,0.048064017355915256,-0.024044062724761617,0.06370481741935981,0.012475072686838212,0.03375856746074022,-0.018147509516615583,-0.010479920138100705,-0.023517310450124743,-0.026554623975301363
S100A8,-0.045710990636129954,0.029339099879007895,0.010872834802529045,-0.00605339915949446,-0.007892304795919599,-0.048191749659026596,0.04991085351039466,0.021734432839610168,-0.013272580503369292
TAC3,-0.024938801673249408,-0.021470237249871085,-0.06200231000136753,-0.03054877965191556,0.006451916077087762,0.04736102920978587,,,-0.04133006830952086
TAC4,-0.04122382012134804,,-0.01702872628280607,,,,0.040027090337787945,,
MFAP5,,,,,-0.03523667839657459,,0.01766215353858748,0.055262420484525364,0.06891580070035573
CXCL16,0.018345618650937454,0.03846846893519766,-0.002659675216565203,-0.014763921969462968,-0.004496891770022656,-0.02559740765331338,-0.02249210024153208,0.04276153127508588,-0.017775041802263494
AGRN,-0.049963363563436426,0.0654905600223361,-0.02809564528742395,-0.015306860422762702,-0.03428021382012318,0.03788075191625919,0.08194014369512856,0.09899289644760173,0.0024294624487624524
COL4A6,0.010960524709566091,-0.014105558147107832,,0.010152292384759521,0.04067099169467493,-0.010906653462647041,0.031129983980806592,0.08789038932764692,-0.017361897087693826
FST,-0.022454779991388805,0.010464261705216945,0.032410513030617455,-0.012631706715499322,0.00861134209257128,,0.015921284352746336,0.08726786657105211,0.00011589803810162284
MEGF10,-0.0030041614123037077,0.08519397217624253,0.017921838922374107,-0.0036257385040798693,0.03681680436315272,0.025237836130543,0.06221913792741631,-0.003627465716999982,0.05046150901937873
C1QB,-0.045386313728774996,0.06296508250320115,0.005174669411957144,0.01559508836244336,-0.010987241086286771,0.03912389184078755,0.11029371315471438,0.055795642247158515,0.00949957494470274
HLA-B,-0.08608596744799951,-0.012752540502212719,-0.007060675306993856,0.004670446022746404,0.05412370837794402,-0.02892567505420068,0.027144829112411298,0.09314263306228994,-0.07068805900081063
PDGFA,-0.018396299180947897,0.03211022669107785,0.014433869398121068,0.03183074956709325,-0.025164084256432014,-0.034145166790323915,0.02686347194383546,0.035962081758413283,0.02584824766321532
LAMA3,0.024335766861832506,-0.028231758669912493,-0.028678609546329278,-0.012118263613476447,0.03439007910024438,0.08369300295101183,0.00793816946130433,-0.0240207293313565,0.07224451237848661
DKK1,,0.012980126719681183,-0.014052351855084693,-0.01881003005637532,-0.008685604989073312,,-0.027319586264538048,0.0018454406863996002,0.02874056754918408
INHBA,-0.0028917382406192637,0.03815328198784884,0.06605900214819599,-0.026684774329174907,0.038066372371036716,-0.021352408887582858,0.04560180374484252,-0.051062390589215106,0.012149418463628053
IL7,0.02973785053357368,0.024741457645903093,,0.023960392280022114,-0.010698576481867292,-0.012934685157372986,-0.04657638375824388,-0.02251795039727422,0.0022228824429309816
FABP5,0.002990881669353846,0.05795368908457248,-0.006497384045158167,0.02895925280739849,0.0301554338914721,-0.016534049911224046,0.022895031923820693,0.06820747036046125,0.09585359220655305
CCL4,-0.06849492893136358,0.024415908236465493,0.06975799314809283,0.05101953907022171,-0.012237776960541185,0.016696506441653845,0.04336466465863034,0.004430977188684012,-0.015181303989282826
FBN1,0.00413099440200353,0.030769991768061,0.0011236348520970378,0.0839243043135368,0.037978798279203044,-0.033239512541811275,0.029960731872840946,0.04644939507622943,-0.0007226342659829214
TCTN1,-0.02850942396564319,-0.01708832865539659,-0.0037624811048147418,0.02630754459879316,0.06537632955587304,-0.00962390216041512,-0.003740817622576702,0.014303672437482397,0.024606083798705068
NCR3LG1,,,,,,,,0.08910198794993526,0.060500514645376834
BMP7,-0.02040303025186604,0.06877328726322104,0.02846849675179977,-0.05711185604904118,0.028337140830860218,-0.0014871176395644405,-0.012818469826917128,-0.02597043840148077,-0.0034478664197907832
NLGN2,0.036932910503933374,0.013633780555236003,0.005212243129715876,-0.009109605848551089,0.009787417922917391,0.02869523288293378,-0.08077870511072138,0.06037352257367185,0.010788974825822105
CCL25,0.024236218136840015,,,,,0.029643649103888378,,,-0.02413554139720699
NPNT,-0.019491281634991087,0.051861156955418104,-0.029762817463922932,-0.03959730773585788,0.023896366527478716,0.004778593296146099,0.009252483707563592,0.06236401680475088,0.041166907341853465
KITLG,-0.013749926788671128,0.03472057668568365,0.01885132190018056,0.016608846798539228,0.0030300978686337884,-0.038244736902614394,0.0736186253538686,0.029568819105909347,0.009581165337668111
MADCAM1,-0.027031186167192873,0.023495254004985536,-0.021485221519819245,-0.020703129885026466,-0.02178694246530066,-0.018537893048620642,-0.07309700267870688,0.03761888243675117,-0.03821152536204542
F12,0.024093239916647084,-0.007410294197318775,0.012263106694428504,0.10526580169425669,-0.003391454512161736,0.042947425371528215,0.01933217571282175,0.09077564027494124,0.019989265586151755
S100B,-0.0076448349354095195,0.07185630117320845,-0.017223590500435405,0.04618237101658297,0.047695624013361755,0.04499210249477246,0.14535412158844171,-0.08535304098071457,0.036489667832684036
IL27,-0.03932409818229732,0.07525089093251074,,-0.013192239472736787,,,,,-0.02005801184524032
CD99,-0.03057186841195421,0.00878049958312029,0.015482988739910986,-0.010095783877184721,0.052627845084662915,-0.038032862118227435,0.008379933812843984,0.07872151911205252,0.0846855393502397
PDGFB,-0.04026541210711973,0.039575698682010954,0.011259910820136988,0.018458627790184277,-0.0026824141600976727,0.005250106400300326,-0.007792610472073746,0.05792502752058222,0.020407797797319483
CLEC2D,0.014397533807040461,0.03195485570052472,0.04837688434963406,-0.006335147573790938,0.017373838140469968,0.06607537666365837,-0.08595713244139423,0.002280514603747495,0.0002547921928941172
F8,0.08101293072828873,0.015346818194831646,0.030675691800718066,0.02079413588766845,0.03094427518382436,-0.030306401142423597,0.06218479282485079,0.06899045526670507,0.014748274294435664
C3,-0.006369584984636265,0.0386648899276606,-0.013533551383287365,0.025479746183673404,-0.013465626964277572,0.030976462602839525,0.13514119430220273,0.06073707175633376,0.06806587519569485
DLK2,0.04656872799265332,-0.02708425930013259,0.002955405683713076,0.01046074305387494,-0.021712030772465182,0.062382623813272586,0.013358342135588867,-0.024020738926152408,-0.001245427321122456
TSLP,0.018448199660089617,-0.02227710367263264,-0.01750487045051471,0.06421862692943757,-0.03299905821559459,0.11725084045360035,,0.07569871649973581,0.0618491733721184
OSM,-0.03251986115876052,-0.04973567136883824,0.10200967818432961,0.026577729604737733,,-0.03207090843373127,0.0029031427808208082,0.046115743284772324,0.023263679909394906
PRND,,,,,,,-0.010584199780659567,,
SLPI,-0.023606009319523377,0.035340018504666365,0.055928406450324895,0.04597578911037047,0.08446086385997544,0.005282212694715182,0.0239803089463108,0.05967949617710223,0.036084955138279196
AFDN,0.0016376693476763825,0.016856974351343475,0.0858678551171954,-0.03234358423841387,-0.008990230860066327,0.049244609479312244,-0.03752946428561909,0.0011966435101368298,-0.009762234384096789
KISS1,0.0008270595497024523,,,,,-0.012799908384918464,,,
ULBP2,-0.0019766306369053007,0.0267228132550276,0.01986464096955965,-0.01798395758655514,-0.02979322144255312,0.011501692407834168,0.08052953997683507,-0.03368050445445532,0.04853437216563976
ICAM4,-0.021353093535478807,-0.014271162472369366,,-0.01530626456779702,,,0.09102302187465233,,-0.022301405787791367
TDGF1,,,-0.0149853083181424,0.012226380567996215,-0.008880959062024898,,,,
ANGPTL1,-0.04608416785633884,0.03359808097310066,0.04698159098291308,-0.05078432408793444,0.02557009270544356,0.1266778847147701,-0.07725556546162239,-0.03954702579629208,0.02299904974537004
LTBP1,0.040153010291558267,0.005544596462009722,-0.008725181383001301,-0.006872423638821276,0.00013889233352685853,0.05009028733755519,0.057338582031443756,0.013454751272745083,-0.034874308653020894
NTN4,0.04280885810205259,0.028078808256970535,-0.017585611490219175,0.02278634820000531,0.01087181243739811,-0.020236840888220326,0.0209898992837121,0.01612922194265001,-0.006445314341861206
APP,0.048860172191204095,0.016465979425092547,-0.06187239475302697,-0.0014714751586284965,-0.025499504791103637,-0.01498383100278359,0.10670266559794059,0.09595616787534984,-0.0033660081360414136
RIMS2,-0.013686429553951883,-0.04943707324036068,-0.030878775322790947,-0.0032497025319858782,-0.06732763175511261,0.00347699992659345,,-0.015044480216692559,-0.023633727046366352
WNT7A,-0.022569073180096332,0.06202969647381238,-0.03910471673703084,0.0018036374377427202,0.0013959235381919156,0.018752978125899822,0.022077269487016223,0.1980887772894588,0.030131150700497166
GAST,,,,,,,,0.05420783880878527,-0.031032771173778236
GPI,0.002154541977065666,-0.027083003704242027,0.002134787075646539,-0.01241515787802376,0.022678589919125934,-0.023859144339933212,-0.08892613067258937,0.08184377666196936,-0.035874143059915604
IL1B,-0.0025823314713610793,0.08166096944488617,0.10362541813313061,0.07258916174815835,-0.026259087569055165,0.005687992199774958,0.0011840710537119271,0.05992050229645466,0.021795123367924493
SFTPA2,,,,,,-0.010257761009891144,,,-0.01898300644891615
HAS2,0.02086674302623797,-0.052584842382888304,0.0192197708573635,-0.040860730940738894,0.003377388858660822,-0.024273428674170032,0.1866767432613654,0.01509992716376126,0.03123076628090708
IL11,-0.003958623994753963,-0.014715623547507299,-0.015866573579784698,-0.025822882607031923,,-0.011520606679804129,-0.03682477279319636,-0.027317464083743703,0.00673846603345804
SEMA4B,0.013121800854454092,-0.016900713183912425,0.032434599553996725,0.011215111082713943,0.05700497514297304,0.06368927414214118,0.07835821364492253,0.0962885926847193,0.0315850955947738
FGF12,-0.004719097361157118,0.018311042862937697,0.01521756706202789,0.028057850032421113,-0.06174298709697311,0.07166561005760001,-0.0374047454621984,0.06235570011008483,0.02498943330870079
CP,-0.013586793188288976,-0.050090931093809236,0.00048575353035661795,0.04763284569209981,-0.004249304485490147,0.05348062153825872,0.004325957197050611,-0.006220228661634455,-0.06177503957798126
NLGN3,0.01317905422734934,0.05972654957779292,-0.05802515903005445,-0.021346237765434768,-0.037450620094278526,0.06502602231896325,0.07398989718292127,0.07983875478860576,0.07529404026110847
GZMB,-0.016367820359187622,-0.042211089345873906,0.02062828320996131,-0.015165392468882096,0.01151189998341655,,,,-0.04117531065903626
PROC,0.0001513532847141547,-0.01597842498254906,0.03813241626470021,-0.00987024863249145,-0.014902373030297674,-0.023332918486354784,-0.02073013697404206,0.06185326302889041,-0.02863893382605149
TNFSF11,,,,,,,,,-0.019794344245592364
AGT,0.004704641281648692,0.07313550328148231,-0.030498832679361054,0.03441900058645704,0.04452774831774866,0.04017347139335823,0.10581266107688093,0.11021678579273501,0.05203755527491823
PTHLH,-0.014899394626492372,-0.04595431493246705,-0.015014299675164138,-0.0589935498960757,0.013654230113180142,-0.02165022228423289,-0.03494712694811922,-0.040586220418978254,0.007381573282778207
COL1A1,0.020143185453720274,0.03158459075712294,-0.028181346364794448,-0.003999143769322044,0.013891114355058326,0.004049838752681613,-0.041284737663746664,0.06977436907534579,0.008806581252085638
LAMB2,-0.01432550748034538,0.055190793613841965,-0.0060924626016523,-0.021212503362623456,-0.02460550473467344,-0.0005969880263772463,0.03311784244698676,0.11436723244103361,0.01069364553355248
DSC2,0.007086571510550239,0.02035330200859243,0.022200997411875433,0.023795155477447375,-0.04042080568190508,-0.014593442754488933,-0.03888861722573229,0.0035885495707193016,-0.03765746227071152
WNT5B,-0.037700431458168315,-0.03054837631944221,0.02742502077502678,0.027936033053133393,-0.03357240420315748,0.00625076159999006,-0.01519500329497311,0.03125986183124426,0.04557263680459886
LEFTY1,-0.03249561671689919,0.03778459227112709,-0.01930153063792099,-0.021485394280925777,-0.026696960185047518,0.046040295805356436,0.015128175303131992,0.08841366756164995,-0.013742904335243961
FGL1,-0.023232926208205617,-0.016179810562141912,-0.022506312579091095,,,-0.01181620062253579,,-0.0072521964545793445,0.16020984936151922
CXCL5,0.0594762297390853,0.05129240477935267,-0.012422781339058957,0.026088244788835334,0.03691401754777869,,,0.07938090853473323,0.03896654755274882
S100A1,0.013669951007160562,-0.08259407692956126,0.005665597794691334,0.042955103154444986,-0.0026507670615133357,0.07817710795499115,-0.001665243286514634,-0.060187034749800375,0.005626024187800972
C4BPA,-0.02505050302056802,,,0.05189006566270678,,,,,
NPTX1,-0.01968447706709022,-0.03784703050909852,0.02209324955919083,-0.014541231659362965,-0.036594615251369984,-0.03127648606273267,-0.04264455312952423,-0.0215698985247226,-0.03351491049923501
TGS1,-0.020434524963197573,-0.002006291338979864,-0.002426003884223832,0.019568099804399598,0.03806874666665724,0.008888077182866926,-0.0010809659020697305,0.022067815674026214,0.008360755231376278
SST,-0.011995002688331927,-0.030692246009528447,-0.030693076873666757,-0.0026815268491611915,-0.04557914253387337,-0.036174671436081135,,0.056312052952641994,0.011987447722351146
IL34,-0.024505726627716707,-0.004042834168349776,0.026068364368966833,0.049665847800541646,-0.032912663174704926,0.005536352799539068,-0.035580756184158915,-0.036162690501615316,-0.04843666810656704
DHH,,,,,,,,-0.010660170495674933,
XCL2,,-0.02201673593224668,,-0.01773402700012998,,,,,-0.0005986033667440779
RSPO1,,,,,,-0.010906653462647041,,,
TF,-0.00885196435705405,-0.08051385711943085,-0.0377633313204792,0.07865182830760395,0.009903207258965102,0.06278555307668314,-0.007727589255408126,-0.04838745405403709,-0.0228937521890617
IL33,0.017888202735696322,-0.032652029333428235,0.017988389315865095,0.013876412423506037,0.03782004095196784,0.04480329825218371,0.051250517714211366,0.031060216487602044,-0.010396449992691808
RBP4,0.04863819330864535,-0.03361408791024204,-0.018904719069546484,0.008394001769218177,-0.026752081676119692,0.026321605853392913,,-0.028589334815469596,-0.02660041219408338
CCL19,,,-0.015866578258320333,0.0409602993805536,-0.03221206292213352,,,,-0.011420827468931964
CCL20,0.0013183955099650554,-0.04762833928944083,,-0.005230609966980488,,-0.010747944648244388,0.00939803265171125,-0.02402074240253058,-0.015964565745068035
NAMPT,-0.03720523896058864,-0.03353466010781764,0.004612507350317833,0.008928314454712196,-0.09484112115526395,-0.02945867978645269,0.08612554209267068,0.06850405247422414,0.06396540959782311
