,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AZGP1,-0.04157520397084662,0.0406868723272944,0.01079974301191972,-0.1649654155262129,-0.060596058040072905,-0.004855644990035687,0.011602414580893691,-0.010575797850023124,-0.02455714753007535,-0.17052121801033465,0.02986221803879981,0.14181363762670554,-0.051605649426814115,-0.014881300140626696
INHA,-0.0179580698316481,0.04245555497871765,0.044203375345534424,-0.02154462037091017,0.012669322027099108,-0.025809723286853572,-0.014351044532134745,0.03740271243838701,0.10574670169414213,-0.060439932522307706,,0.006484222772282066,0.04783556407522843,0.06976394548092252
SEMA3G,-0.029821215479731687,-0.027389409639484292,0.007052256821678512,0.017536428592594782,0.012079950664106559,-0.020698171108765578,0.040157449208632734,-0.008845318172357933,0.0773896749971632,0.045173710646088834,,-0.06439919564216495,0.005708596790705874,
COL6A1,-0.09900085750969363,-0.03064251475113664,0.07056105644492977,-0.1504211654995004,-0.09734620980236891,-0.09190434996538997,-0.11295442777406121,-0.040526883561365606,-0.016854246070473103,-0.280927149622673,0.01217785002971336,-0.01681138391754628,-0.04597830553619011,0.06392343694425848
FGF17,-0.021588387035055487,0.0053891647715615795,-0.0146211217017231,0.10778794117232111,0.04827495611221893,0.00867315628738889,0.019100671874265337,-0.006756362583441622,0.0828248533778254,0.044264387782710315,,0.021192149852762913,-0.03567710069228113,-0.02248139905583055
TNFSF8,-0.01632253599313291,,-0.012941836656555156,-0.01791566012606881,,-0.010157767588848307,-0.02065241624604777,,,,,-0.05928851765650999,0.029908778173539798,
FGF20,,0.014653126948254783,-0.030849343149081686,0.015516250030384876,-0.023297277374328566,-0.016362261493315964,0.04972243482263002,0.04200453601581786,-0.016513559377643556,0.006486704622316895,,-0.00973570178939762,0.033659596202420414,
ICAM3,-0.05867512518800213,-0.04795906440024325,0.0029319502364880032,-0.04519255909030312,0.03938766825473319,-0.04191595242466323,-0.02193515323588779,0.030143155847744935,-0.06117891487738289,-0.1038424300949734,0.023202574820678817,0.0886936157227982,0.02192310797377002,-0.007022252532156267
LAMA4,-0.12511367391850853,-0.08732904639617677,0.011246362821082566,-0.06928957315892793,-0.04614020332992246,-0.08624597844713482,-0.010245625245140846,-0.011964471734381409,0.014060331749741898,-0.009875183263617918,-0.003966723833732664,-0.06097029554872999,0.012079180754023179,0.010778087694304125
INHBE,0.1280241904390229,,,,,,,,,,,,,
DLL4,-0.03584847269165004,-0.07940843793404921,0.05562759803228092,0.016951397230138113,-0.05248172433213311,-0.011698827609005908,-0.02676169768592683,0.005014071301196644,0.011410805072910783,-0.050764200020806935,-0.029149499962413165,0.014826982164094967,0.03996738921171407,-0.05268732531440415
SEMA3A,0.10429528402629501,0.0037164487134961977,0.0017825269828342213,0.09659398399329823,-0.03475276754825095,0.04568639041345336,0.002260328642906491,-0.0459387448244896,0.21845673212156577,0.15639763395556583,0.05196413408260978,-0.014225228572834222,0.014807923664106918,0.025523564064308512
RLN2,,,-0.013898674110576154,-0.027479831882629605,0.017919160409555553,-0.013045143987801868,-0.02103706482662307,-0.016598286737997226,0.07232531090607264,-0.03362942588422681,,-0.037689548259069,-0.02139993075099196,
C5,0.01541545228945104,0.03842045999114419,0.030409621137856464,-0.0042159917184460775,-0.05852051797371941,-0.03056912717905718,-0.040696217708221134,0.00578149771254715,0.015649914708846264,-0.03611625387094626,0.039484552061043524,0.0003782664196623487,0.029000481025975584,-0.008910569804924239
COMP,,,,,,,,,,,,0.02999148145985284,,
EDN2,-0.02207529611891473,0.032419667212052805,,-0.023562088140652426,,-0.013883154158064844,-0.02554600720528838,,,-0.06908947482858602,,,,
C1QA,0.07837393054982883,-0.024456567825037415,-0.011047211892256506,-0.07352446932050347,-0.05060855016817412,-0.09997597557591478,0.025074839220146267,-0.0349727836412351,-0.32689714434217865,-0.21551982534893946,-0.026652459628881808,-0.15184626289763647,0.14753548079203746,-0.20120892618256964
UTS2B,-0.017552875488016536,0.07562629377977435,-0.01581009012551404,-0.019650152672592038,-0.0007948449753313737,,0.04220038208538933,-0.011286106541733601,,,,0.0035372293013160136,,
COL9A3,-0.024304989283796576,-0.04311227999699972,-0.013544614286794005,0.07625423426687554,-0.043696072672676785,-0.05407990365575418,-0.07150275223820318,-0.010092364008174308,-0.09736680496775832,-0.2636288840263086,-0.028864794705775687,-0.01586001764775173,0.038365945512581275,0.09142435829919364
DLK1,,,,0.16611634384625643,0.006830497894310858,,0.04901554798615629,,,,,,0.04528300628064507,
HGF,0.10553721241965272,-0.023040049036598675,-0.02480259669941926,0.02524863965532058,0.008308767119154906,-0.03989193124269072,-0.004117377147092807,0.019854963882669493,-0.11789444258895994,0.00889329491585072,-0.025904607646724316,0.07205489889010369,-0.018363719738996226,0.032086226437519245
P4HB,-0.02551532212385595,0.02166372946470695,0.0017192170173678204,-0.14824808494859906,-0.10593326712260805,-0.08581855236011175,-0.13505531766592854,-0.01611040696691325,-0.17545082601839482,-0.1034059894169195,-0.02429313828733879,-0.03076764617977801,-0.12917665799104208,-0.022873387106847092
ADCYAP1,,-0.048956540577700325,-0.002980384374103194,0.11608634544913865,0.0315972633678078,-0.03162139099088984,0.006587535054278512,0.048767355745300334,0.06621792240235409,0.1403280087999771,,0.02918304364899631,-0.00327422954070165,0.023249927286560064
GREM1,-0.01755286460518389,-0.016266512439271456,0.043534663073711545,0.11300871568066313,0.05717536771099653,-0.031195213532649854,-0.018747254697686292,-0.03859057777990854,-0.09418705551244569,-0.0017813506667957316,0.019985957888013824,0.02822556667685302,0.041246132353765605,-0.03216153388790457
EGF,-0.06138132580979137,0.02086765423058272,0.05074634466567966,0.013979697824364527,0.02537366475454032,-0.03039396027576675,-0.02440674113100751,-0.0006021866974348966,-0.017753056522554985,-0.0160219060326432,,0.006587821505249014,0.045035441803215226,-0.06330277241805579
VEGFB,-0.0686350684453007,0.0341271944966781,-0.0054352161440523175,-0.09187746948867022,-0.06643596765469718,-0.03813775371250173,0.0024547035345850736,-0.02777403427639603,-0.11516989464560279,-0.2267702552957467,0.008231606080923482,0.05929708944081215,-0.04033038507742078,0.04016010086687088
FARP2,0.02750523341189336,-0.03426818540357252,-0.0073342621146978365,-0.05930855961647246,-0.0487988740468879,-0.0602784937288392,-0.08939999967633748,0.057265279181676336,0.05047854162848315,-0.07566314472286223,-0.00023838630692851444,0.0704523304345683,-0.0718277058743561,0.0500168605486742
BMP3,,,,,0.007799944083276587,,,-0.0031608603955815867,0.059679543781035196,,,,,
IHH,,,,,,,,-0.029073417789740316,,,,,,
LAMA2,-0.04013315396165858,-0.04768791666784019,0.03136196167588026,0.02105964692598909,-0.06765403009928829,-0.07839341024244106,-0.023104835356253735,0.034593437610781014,-0.03733176933412503,-0.0775302998346219,0.050412244872208294,-0.09325105238681392,-0.008940374765179457,-0.013279112242330535
SERPINC1,,,,,,,-0.019455537212896976,,,,,,,
NRG1,-0.030374830660763377,-0.008764748039468195,-0.004668281536662001,0.003120437969604616,0.035531888285325226,-0.02237290041125641,-0.03242627473636522,-0.034699216988016306,0.22338166716816202,0.08005238142449066,,0.06879576772180208,0.027659201194286488,
SPINK1,-0.041190387531644924,0.09303235117139852,,-0.032038260099999355,,,,,,-0.03362942588422681,,0.08727312661153307,-0.08012405313157998,
EFEMP2,-0.12403142944718933,-0.032230684599075216,0.020116590815398017,-0.12727152834006353,-0.04116190323201215,-0.09600377585550288,-0.09285686049718961,0.027392364464858838,-0.07882529891172729,-0.23568822479885454,-0.005976980573320044,-0.07577979098908809,-0.05327678085124053,0.09903407617441887
SELPLG,0.0059371544692712165,-0.05743668503146542,0.007494855385510206,0.11458089357704451,0.010711061123974717,-0.036351827838803114,0.05647351062240726,-0.015064798123854787,-0.02244404878928597,0.03350776118906041,-0.03625227606148915,-0.031610690872566946,0.10715595944615286,-0.09620713684236488
GDF6,-0.02058345572848538,0.027063662250597184,,,-0.02707530783699251,-0.013045145394983873,,,,,,,,
HLA-E,0.041302357497113126,-0.013272959924866424,-0.011684662258247594,-0.02716329222402619,-0.06615626756195914,-0.058637334944970095,-0.007806276170937422,-0.09971246345769386,-0.3153916426562124,-0.19098822671196833,-0.15022192408270316,-0.1682445827728901,0.07400450521655749,-0.11357156853134763
PTN,-0.08655615166185916,-0.055527159875644896,0.012259989646358584,-0.03662605586806336,-0.14018835358344053,-0.1099137294431463,-0.1258952244402629,-0.07988256672231989,-0.14258887863936393,-0.380750341156934,-0.1640687688994421,0.13305034265782145,0.0010130825364022213,-0.028053293326840454
CD274,-0.07864744098670115,-0.009637071782773204,-0.029335682089482115,0.06126493660929794,-0.010324792383805159,-0.047090789828296405,0.0254580063252653,-0.03113811930129203,0.06801944139924337,-0.03437005116994123,0.0030451943715240426,0.1026567054592323,-0.019551495936955054,
FGF10,,,,,,,,-0.016617368354079443,,,,,,
CD14,-0.08173668569592939,-0.06362771202197694,0.008395024957905537,-0.21952009741633097,-0.04480240716169764,-0.07410822307687906,-0.0569632156444475,0.001466784816450653,-0.2727560514280708,-0.20136280400730167,0.02353018705591843,-0.08130458677151597,-0.06458468831912119,-0.1519147044899887
SFTPD,0.107962400764175,-0.04046327864011468,0.08276201366286282,0.07125843171738597,0.08116345823942339,,-0.01616455293761418,-0.029830807514389414,,-0.00797481160718828,0.015031426530738417,0.03965312280215233,0.009259705241793766,-0.06149727384596325
SLIT1,0.07606286159889412,-0.004169117002229371,0.03493981475284053,0.07848068272813923,0.04126748349392831,-0.023163074134839035,-0.04190867619891223,0.04858812023911741,0.3340468458425075,0.10591331636457406,-0.01675451523676974,0.10007242135901595,0.07639559025567662,-0.03201538876524478
LPA,,,,,0.036367074861101065,,,,,,,,,
CNTF,,,,-0.01791566176122659,,-0.01364853510701821,-0.016584256678462084,-0.030708589276155017,-0.07372331870377188,-0.03904735218612182,,,,-0.06149753774043015
BST1,0.17824146044623912,0.0038883647975764533,0.017520068169982906,-0.027898137758989715,0.0168235528785561,-0.04941618603520214,-0.03912470965777079,0.005460779102026959,-0.14476842084977065,0.01221921101424593,0.13352791908187245,0.04884950523767114,0.06170474893478574,-0.06330278621535554
AGTRAP,-0.04899203332770138,-0.02696062897858538,-0.017948961094024114,-0.04535908855211123,-0.02088817886301311,-0.034345777828313724,0.005357693351171613,-0.07719815406716295,-0.20529779469295584,-0.15224744745175273,-0.008216080172859862,-0.03781949182131573,0.019881114667322945,-0.08717208328449952
LAMC1,0.014205702013128915,-0.039816455756240626,0.044193447427387025,-0.07730314366323252,-0.06012133541764508,-0.008012037808994506,-0.0855184949516714,-0.0013594861269186505,-0.0707657003644006,-0.1671311478764231,0.055046952532720454,-0.03035901929710854,0.039161034530903235,0.06452870845379431
COL6A3,0.00821003335405557,-0.020552906222824612,0.04441800976897472,-0.03395778321885701,-0.0921907565977841,-0.012197549916310097,-0.034384401519286824,-0.04626020104735789,-0.0769346935112998,-0.026809244789724126,0.021921395555095643,-0.08664162673790432,-0.0726746624210362,0.005317811366399126
FN1,-0.14263378482768452,-0.06200425237776569,0.060993676828928436,-0.1646835295647458,-0.06885537133853417,-0.11041185626606456,-0.04194291846803569,-0.08514861439777369,-0.09781513275237544,-0.17061170847261087,-0.06540812858308222,-0.06078526537941549,-0.09471012862069009,0.005980174327916891
MIF,-0.1752526563736788,0.09730873896439746,0.0330894178366315,-0.0005242975324913727,-0.022970325578034925,0.04486860115699981,-0.04983231897392691,0.05726840845457812,0.05693427134821512,0.09065456397308012,-0.029949265427467533,0.19855345309059863,-0.11122029724889086,0.035140756026098
JAG1,-0.11230390543192997,-0.049366426430209505,-0.05359979968695592,-0.09711296589286807,-0.06360880288873492,-0.095093203693749,-0.08971534461011439,0.0011277097476837055,-0.01892276489022407,-0.3034022279021792,0.009017267786913896,0.06663260115828822,-0.07922683675152521,-0.004263877240137258
NID2,0.011904110662274205,-0.06136311452332723,-0.02425396822889304,-0.03606676088093094,-0.07939201022001255,-0.05880319939476321,-0.029725365978529854,-0.049698996501488554,-0.04848393683499904,0.026862954290961895,0.08211054182917943,-0.037859829809629146,0.08943422266299476,-0.09673181810418781
EFNB1,0.05581561411799485,-0.058122040689168514,0.0220114869852388,0.003604619899192268,-0.004167655960129963,-0.06474724962652037,0.04234885622784711,-0.0074182323548935905,0.04070712717904072,-0.13889307721234181,-0.042952334505044695,0.07775064405657582,-0.02112216686232191,-0.017766100442915125
COL4A2,-0.04361651115684289,-0.1058543807519747,-0.03878591344073761,-0.09044814356138237,-0.12389213297947656,-0.07135005696930591,-0.060687035635256736,-0.018356662460028657,-0.1154424034452686,-0.1514158775077445,-0.04345104283554445,-0.09725552033359737,0.08370810970164262,-0.009318682130436533
SPP1,-0.05284135479212432,0.06810273000588327,0.026940924804031142,-0.23685217522853003,-0.14367255250896574,-0.10128321925331271,-0.05203550368487646,-0.10573235211885648,-0.3262635829421268,-0.3749154800094097,-0.03612053557445174,0.1236964739813132,-0.1504279107425604,-0.22842563318523035
PODXL2,0.11034753595467013,-0.03379778185877259,-0.017025386985456647,0.01776123569278152,-0.0607553249956941,-0.01827509671136022,0.00515658412759439,0.03323345976947406,0.12186933231584873,0.09741577299202647,-0.005792153333999813,0.03974356128014306,0.08443426817033531,-0.04187323974977873
IFNE,,,,,,,,0.0005244758041749403,,,,,,
FGF9,0.17737627968980868,-0.0347105230962025,0.05864670869365395,0.29925088562400337,0.045395616221817515,0.009885744304814882,0.004852846043176065,0.017868179458571776,0.21630891198360766,0.26660400832908976,,-0.020408538446983,0.0929897120218871,-0.004741370620586985
ITIH2,-0.01632255337064544,-0.042382835078670744,,0.05402759654390766,0.04775109343056658,-0.013289520530807244,,0.03900655675238759,-0.0017366693138973913,-0.000610942011336019,0.19527512606471847,-0.062468942828959026,0.0007400878516232367,
ADAM10,-0.0532808467993295,-0.020951801179692926,0.05506603204087295,0.021797382248701966,-0.022826124876497152,-0.06264817672530194,0.015130509190352366,0.06780343678081834,-0.08964463997691137,-0.07402523112791501,-0.029635055468625073,-0.04208683313081021,-0.031513618618839834,0.05053498864644588
CFH,0.016897878062148243,-0.05273756321338024,0.008728697213356687,0.07212630845480593,0.04146517308017391,-0.06878308913981993,-0.013047739380279788,-0.015483501346737894,0.002571446876971273,-0.05445549068309856,-0.007178737369117618,-0.05434818987709204,0.07802457491490378,-0.007511632622423503
COL4A5,-0.03052546254333157,-0.025863588628397754,0.027329548367460398,-0.07575406511609604,-0.006708043474466175,-0.08218471736028826,0.01889955630072864,-0.02224690004030242,-0.10894875691225522,-0.13202458494618946,-0.020299444747973027,0.038115237783125006,0.04193574810568148,0.03340131396015847
LTBP3,-0.06717137023163436,-0.015381963542587421,0.012167274447543867,-0.02555170319338103,0.019076958633795438,0.004414602068964834,0.014728631584818182,-0.01350887923206238,-0.017694276804393096,-0.1296689780627306,-0.07576085504129075,0.0022152088372934873,-0.0073326047701645514,-0.06995711281060653
GNB3,-0.04514006544017181,-0.022102711659461354,-0.031482047706211734,0.021077712976607866,0.007054053347192541,-0.001935451624583434,-0.05365377598772874,0.035204227747052834,0.1265578048438172,-0.03635116501356557,,-0.012243813115248348,-0.015288171732396522,
COL6A2,-0.10919413600155503,0.02962437478085662,-0.03280571775189558,0.03475340537149529,-0.02056758463573367,-0.04134637171022056,-0.10527904777686745,-0.03803596931315178,-0.09574325168248858,0.023289558128309826,-0.08625298195094636,-0.02955869377698834,-0.0467616282936573,0.020896563713789475
PLG,,,,,,,,,,-0.18131529533276475,,,,
GDF9,-0.04045827606120198,0.02055897588505472,0.0849748292707854,-0.05901830542933085,-0.02824634471221798,-0.024338307873924634,-0.04613091823747804,-0.026735764632781565,,-0.07181970273072454,,0.0841986058858671,0.033360190229874805,0.08060847033651444
NCAM1,-0.08129298545532554,0.016599235817198715,0.015525919705967575,0.03808029534900958,0.026331311162563303,0.02854499031437695,0.03720260542019435,0.0923738199263277,-0.08569419129387018,-0.07792240602820745,0.12969584185505842,0.07515187617052524,0.10934048015826855,-0.021117349126755516
APOC2,0.10624380982291526,-0.013713920563387369,0.017050591229645688,-0.012662480565997909,0.013467012822754669,-0.07113199044707126,-0.028614841228451076,-0.07129848637449925,-0.18862812574027546,-0.09190403828982217,-0.06157318582751883,0.05522177911498023,0.1147409820699552,-0.06780515462375257
BST2,-0.1171442296619284,-0.03416714634093141,0.011860072720358696,-0.15689713424862803,-0.06432116794086859,-0.045426958821128356,0.02006372754826247,-0.0065755081763636996,-0.10465338970247696,-0.31003936774499,-0.07071417104625903,-0.013632164942697174,0.01954894474199869,0.04145107186429779
COL5A1,-0.09072905953799366,-0.019446162280659825,0.06645911364423582,-0.054447897587555416,-0.0784095166015319,-0.05033243134322091,-0.07386057850515634,-0.013958824893917142,-0.10476751777705356,-0.08503385907555013,0.0016105565113497494,-0.036423916784744506,-0.07318616267231165,0.026982169255939988
CALM3,0.12384926764655989,0.02289717811539004,0.019825100300530803,0.23455623829843428,0.17487776357508744,0.09312830319044609,0.10444400804600856,0.14185112507794398,0.3345744102190072,0.367149647780224,0.10241030917869777,-0.055725860966322795,0.08259429554369198,0.15626412546331103
THBS2,-0.04038835231442208,0.06927846510735751,0.005307369875497371,-0.08510795540048498,-0.10638085565651816,-0.0011993443659114149,0.005364387411076054,-0.07453835275243287,-0.16064120106596738,-0.3123783676055267,0.07600200640319854,-0.012595875877491391,-0.006414620956361548,0.0036607438166371136
SERPINE2,0.13979724474425795,0.0684247837011787,0.021253203088182338,-0.14823976713820225,-0.025515093018148124,-0.05294160078365645,-0.028610745036208945,0.0005010450044899091,0.10729692317315383,0.09403637807085426,-0.0656092955123364,-0.05051668443895672,-0.030648841279071037,-0.007431657898387429
EFNB2,-0.11406076353908907,-0.015671093553276404,0.045296574025102405,0.07630641589318538,0.062324250111462386,-0.00798398771908693,-0.03796470464545582,-0.059515896537438155,0.13039784289516768,0.04394540967263232,0.03128296812162501,0.00061233495381623,-0.02885204385087015,-0.0449598909705039
PROK1,,0.0026971547297071196,-0.016920413259547185,0.10750428315185617,-0.0036540293539794413,,-0.026792140073052025,,,,,,0.022424952878335496,
LACRT,,,,,,,,0.00844569265412521,,,,,,
MMP9,-0.02158838306956581,-0.06757962420211464,-0.013138535788083484,-0.08146008867115635,-0.04845884211095889,-0.060438489337967034,-0.02769327774769412,,-0.04843190811009586,0.052224955314884344,,-0.023270476292329378,-0.10914791733117024,
DMP1,,-0.018702440939075454,,,,,,,,,,,0.015144548181195948,
NPPA,0.10286437431497837,0.08414281199752242,-0.030793492161191288,0.219710987218243,0.04680050328500911,-0.018091684711676506,0.012277834112878581,-0.02824699861819753,0.0614846135144592,-0.012580142772348247,-0.03059073943301962,0.045602903397179505,0.029229319183412768,
APOB,,,0.035319512129595956,0.0016889601882073542,,-0.01046497419941699,-0.016547527024367025,-0.009546159091442892,,,,-0.03095590896147125,0.03814955517915102,
C4B,0.0018443710367022647,,-0.01531120370992607,,,,-0.009053368361182312,,,-0.025201661805292038,0.09768079080964608,-0.010120272373469331,,
NTNG2,0.01812997716071376,0.011998839214159868,-0.03663012630938891,0.043973608598115735,0.08448624992782665,-0.021548134800532286,0.027158775299432284,0.01643977033053833,0.1532124354995935,-0.01836135227386614,0.13407895408230944,0.026377370379383477,0.05112876208254577,0.083314565851344
LAMA1,-0.07011965680933939,0.028773861388272367,0.06121550729943206,-0.017042089068168374,0.03477424203771461,-0.08335595377297066,-0.025930140926533,-0.03752572955666805,0.06218167370826639,0.006322036171206455,,0.0292616792074795,0.04753312931144005,-0.03262810571185903
UCN,-0.04291247300205204,-0.036578816682174255,-0.04161134351687097,0.015997933759962387,-0.06563927339048876,-0.01753163560048156,-0.04288557122757972,-0.04134246509982922,-0.026403370073697256,-0.08904700379842131,0.03638807131239952,0.06854083058305668,0.08082804129621206,0.11710739986933236
ARTN,-0.027115527973681233,-0.021502997530281787,,-0.021251136108445794,-0.02583079873375842,-0.015852874190240077,0.013424417259663425,,0.15753615764832501,-0.030565179614589003,,0.08040201922773278,-0.051155079351898176,
PDGFD,0.002021013508225856,-0.054425665104978184,-0.01464518833090646,0.00128135921909638,0.016855394012105975,-0.022372904185495417,0.007946326589533492,0.01615378696260794,0.018016673979995235,-0.07278338152970355,0.06078887949642554,0.1100589112531004,-0.03167802364987469,0.09171197385307463
EDN1,0.015577939388103052,-0.004912121870698238,-0.03844688238577924,0.05183230947715079,-0.010039923010618861,-0.049134106196325904,-0.021803985022907407,-0.018829714779648662,0.009293986423757922,-0.11304788190107096,0.013612877007895893,-0.08409557667310355,0.0785202694375492,0.10600967755858294
ARPC5,-0.00917920626304987,-0.03481409597215604,0.028344828324950853,-0.04567032408110146,-0.026080630873248363,-0.08116275379012043,-0.003327349203108028,0.0024159520021343334,-0.18831098111439648,-0.30415041720517494,0.04340013993523172,0.05681794960834985,-0.0404151740545458,-0.09365074210331392
GSTO1,0.04413305429606121,-0.037741187435343916,0.025957729069432157,0.11424728432877677,0.1185918613458431,0.04673733882858866,0.026625094581433525,0.0522406025098521,-0.002951791878576244,0.22128332526622432,0.04121278307906678,0.0076644698247630835,0.006808715794784676,0.023875788107088732
PROK2,,,,,,,,-0.001906654058085145,,,,-0.028224586391211018,,
SYK,0.05837099405716885,0.015206089973670657,0.043006140967067105,-0.017343491018310897,0.050267547553464305,-0.063844856969851,-0.00481663767261863,-0.0034873685315936712,-0.12803177600451787,-0.0923963719734385,-0.07601126195456158,0.03315752115621054,0.08818957646681548,-0.17059735792689307
CD40LG,,,,,,,,,,,,0.003820129716168369,,
ST6GAL1,0.10834966893932804,0.002183470069060074,-0.0038501507869106166,0.06753351558030103,0.019187940364755286,-0.07853989616762054,0.0913598638777643,0.003144549390613078,-0.21183416024058757,0.10057920429729172,-0.09681382262918437,0.00821469459421863,0.1879274988891809,-0.10942091192790969
WNT3,-0.056775081793818204,0.013563499487971555,-0.03214778457241472,0.06472591440969022,0.025766134118805246,0.022921829387396786,-0.004897781981168085,0.0009467441104584738,0.16288498434004067,0.24240365084449475,0.03007531339877075,0.02897807837827567,0.06239643980091832,0.02124179101042356
HSP90B1,0.009357100214576357,0.0005733216238304121,0.007682881966134879,-0.1856109867367832,-0.052656856769213105,-0.06073573540287184,-0.07056578856574018,-0.01592725365142424,-0.15291440675901452,-0.3261414486898752,-0.050571848128155024,-0.00809920348840519,-0.08745376867396543,0.00025637692970539486
ZP3,-0.04432068789747843,-0.03601949903584907,0.01772196487351991,0.05902107364528878,-0.02209433354504285,-0.048044584355310935,-0.025761742307567087,-0.04029163914088314,0.12736353265960126,-0.010901335934678357,-0.0029400151805562,0.1066765680902956,-0.009836842181722913,0.04079326576481835
ANGPT4,,0.007075066899214797,-0.018680827548203258,,,,,,,,,,,
NRG2,-0.009042911384682176,-0.026775982223601526,-0.027515045459693962,0.03785132869315181,-0.014282113430901109,-0.025530791183826358,0.08319673519672284,-0.028902663702918028,0.109562928875438,-0.020395198116417778,0.0814425038895632,0.08879295292630815,0.019688393316899186,0.10939004151003823
MELTF,-0.03444434640980583,0.024437460159207863,-0.042123415192941056,-0.009428891420775168,-0.04431340141276924,-0.025281748533300116,0.010035825641367032,0.07514653116410634,-0.016468126497767424,-0.07631257134296346,0.010665380612642685,0.04978883181480932,0.02825104021983559,0.07947819247047222
NLGN1,-0.06933497698255761,0.00988194984007303,0.04072932598512395,-0.021364557675712142,-0.07594659495544318,-0.05447818934308148,0.030121005070566153,0.011498295242348718,0.15804205465221613,-0.11282071126940366,0.007178560463324018,0.12675204750503738,0.017136593716395466,0.05045850493911661
SLIT3,0.007694775138316709,-0.027149621362940385,0.06068635805962757,0.2359853758040404,0.08676507997380613,0.06028404291432152,0.03182685543303111,0.010326393107410348,0.10296197416964574,0.21425743847254938,0.07148700496104969,0.00012831949158600395,0.04065178445425013,0.12132880974088632
CCL8,-0.04001455191909044,-0.02155004978118732,-0.012124501215334496,-0.057443012513124406,-0.01582086056361379,-0.013648535403367476,-0.04129054957220117,-0.020103031800244774,-0.09945413540291338,-0.03643391490637791,0.09342370204568941,0.0158970396620473,-0.0531758977397554,-0.07569740771813964
S100A4,-0.09286783458403397,-0.024229906726276364,0.030633049460550437,-0.025837503835920806,-0.1036598300305716,-0.07928727067259089,-0.02231901721191096,-0.06339654013857715,-0.16393557186673877,-0.18523329918110876,-0.04564427393122928,0.09167235200099359,-0.08259557457177,0.16757473277450893
TNFSF13B,-0.035028308612375325,-0.05031511086234193,-0.0032890621193845844,0.013032794859763958,-0.054260857841380274,-0.025711561440715333,0.030367104168307745,-0.020042962047319087,-0.18185974222488593,-0.07824799358381741,-0.0736073788083437,-0.004881956077573036,0.0543870070852447,-0.0031736131392862865
HSPG2,0.02520493268536525,-0.0628075884330295,0.02459409210420585,-0.08646567767974879,-0.021778011538252432,-0.09030411989492136,-0.028275016638492648,-0.03425841920265163,-0.09523144345019792,-0.07406816311669037,0.011289576563234144,-0.06383291663653802,0.06481209895418981,-0.002012271091860087
FAM3C,-0.12970928706966875,0.001020404382705164,0.057915936764886544,0.03584030865644939,0.0523220935927124,-0.025566385910490166,-0.035579657041954316,0.04193288907880629,0.26212987970272605,0.07600233329060739,-0.057997901158921984,0.04112881724437119,0.017102411509783543,0.11519742363754772
FLT3LG,0.02565167128346312,0.02760636396596186,0.005694092629025583,-0.046554334091375014,-0.003973628183485638,-0.041749022858649634,-0.02881780365705755,-0.008954660195594776,-0.10595410301231599,-0.11993928736903865,-0.031218942580678276,0.04379724631106205,0.03658892831674035,
A2M,-0.08716239732034993,-0.056846319816936844,-0.08116868796825912,-0.06172153664697149,-0.04979180987588748,-0.06426200283144338,-0.033565255353771924,-0.10329032678317977,-0.3011324254380558,-0.001642697141447116,0.018036633493501833,-0.032888449426596994,0.04620565486120506,-0.11379116429063758
VCL,0.012563847669552233,-0.0343211042823416,-0.02763791162697415,-0.04149594847850733,0.005403533233030922,-0.06434283615474008,-0.04456617757989943,-0.09482056110024278,0.014390712953087656,-0.10384844245499371,0.020717923860830673,-0.051402936077722235,0.0358205140039314,0.014704950842224705
FGF2,-0.05059487888078524,-0.011048934728790052,0.04157863467517043,-0.06977862613190094,-0.02408550016191496,-0.03158252233505374,0.01566552552831161,-0.07075067207258151,0.018428413513679687,-0.017898526473992822,-0.0056949953148184955,0.10455941290506532,0.023901734344011775,-0.03641911246055311
AGRP,,,,-0.017915664769918075,0.019639456256113203,,-0.019659807549323654,,-0.011825126863878746,,,,-0.023399461798155663,
CNTN3,0.21892696834995104,-0.010177231675334068,0.010469712305586694,0.20932002803144512,0.08392047901481939,0.061724947827905254,0.011255182120791867,0.05222608248102439,0.23949954594642248,0.2565679795804123,0.025096960482065004,,0.05077968668589026,0.1929902139606875
RNASE2,-0.06578163608169585,-0.03342310241011199,0.008595691190760864,0.014888215850089568,-0.018910813966503095,-0.028334076846900185,0.014905804328021618,0.003555564816764531,-0.1616993372114667,-0.10793727837317783,0.04565633406716069,0.07424921938065177,0.04071898516554318,-0.07873720944562024
ADM2,-0.03986589119861859,-0.03346482244455759,0.033201375509405544,,,,,,,,,-0.005261542133345869,0.026251041392222688,
GAL,0.1930123516509586,-0.01610541784186922,-0.015298385392488519,0.05452526935961454,0.055479678983232354,-0.01616019520677057,-0.013508214335516395,0.09294081052144877,0.17536590250068032,0.12203122869654821,,-0.00520544898999701,0.0031545978864492754,
IL36B,,,,,,,,,,,,,-0.053882122075898285,
CXCL6,-0.021341168517176632,0.030114558487634453,,-0.017915654501129474,,,,-0.021410692784674223,-0.040757362518616724,,,-0.028394437453387926,-0.061439426102021306,
PDGFC,-0.07260033877834225,0.030570537474693505,0.005152179939059357,-0.06877260014670354,0.0004931505750525374,-0.07285227751687405,-0.024652100812454635,-0.06560431890107073,0.07920496652220806,-0.22873593704177225,-0.012272161517733849,0.08516319805826167,-0.1079821597361725,-0.011120307796889203
