,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
EFNB1,0.023672284797634124,0.1045977942199907,-0.016217366162330177,0.04212915776058451,-0.04737752886898077,0.039121750151535524,0.02425195200681837,0.014219127961005428,-0.03805371730493377,0.05910166511618115,-0.037933284354114506,-0.03383536688507341
COL4A2,0.055117389573343924,0.150192575858094,0.020861567033002744,0.07596127926445134,0.0013844052101947778,0.1366581909368417,0.040271220414102075,0.013716770187246301,0.01945550843241461,0.14613452408763034,0.02771066067151954,-0.022579063180022063
SPP1,-0.028581810041847306,-0.07300759047795553,0.04009231103935277,-0.01369067911667024,-0.14381295322742452,0.0688089297289551,0.017150839380305403,-0.050484943472158865,-0.07306895815874828,0.04571862698910246,-0.01157891121322166,-0.01027767011807666
PODXL2,0.05046552469407965,0.026948436283775166,0.018622922205599735,0.05179840676482044,0.102783370375962,-0.030396177862814053,-0.000963188737784558,-0.027785635956901093,0.0819014842301617,0.05837362361597253,0.0521913983722716,0.027444422855868227
FGF9,-0.02217284738936448,-0.03763150021876026,0.0017573295891317327,0.05596370167623856,0.16511131398923448,-0.001099439652106241,0.026208930139994046,,0.05960109268680772,,0.027455439497509858,0.008659318090527142
ITIH2,-0.0055212677433158445,-0.01683433168790278,,-0.0254340341708566,0.021776598480553584,0.050004923482822705,,0.06354812045312525,-0.042809645506506934,0.05371717010387555,0.028917155728305402,0.03307847724269766
ADAM10,0.030911823904103308,0.0450966908908042,-0.00853031110890706,0.04027943952963602,-0.029108885137342742,0.03577338994387667,-0.04440898861497647,0.04159747189328338,-0.022294435613785593,0.05954092642701376,-0.02708482745003501,0.011023772069881616
CFH,0.0503137376821534,0.12469699864076361,0.011104591318393132,0.06500008683313266,-0.02581747949513281,0.0760082238677978,0.05334033372173931,-0.01541155370817024,0.0492543901706174,0.08804843548418528,0.036848302818598466,0.0070273868199936555
COL4A5,0.022900182440224192,0.1518424419889662,-0.00847455823409516,0.02691804214561928,-0.08191586354508482,0.07986805567767447,0.031053721615358396,-0.024701657607407754,0.06088807768864168,-0.016144456009893674,0.01338096737708094,0.004856005152379723
LTBP3,-0.0077177115079899855,0.02059337812749333,0.05801988645693845,-0.028336986933052973,-0.047237256542043526,0.036933116393761886,-0.004566113715190899,-0.008801816745142507,0.015003783361006419,0.06685672249663265,-0.0008084398973606092,-0.0031104647659483224
GNB3,-0.03457732955638235,0.020547885043532853,-0.004034306202844922,-0.03901958490096473,-0.03616508085864324,-0.0034499798192928017,0.007935017779718199,-0.03913628738824207,0.11092720360397233,0.04784854242512813,-0.0360067867462008,-0.014179253151049596
COL6A2,0.07685309046245782,0.06822403520844493,0.0647308919426319,-0.01622689305391387,-0.042652272276675555,0.0005420757697824796,-0.010086640744397078,-0.07233520228087152,-0.055014731013797336,0.08611347399739766,-0.010430356029122654,-0.03615455048111343
GDF9,-0.02380465178658347,-0.04172680727513399,-0.027571399870419067,-0.034457238808276724,0.008652667091266294,0.04266227891196106,-0.029506555738341367,0.006874440605504306,-0.015427428794782799,-0.03529947893973881,-0.009879551920541072,0.0037974379504848335
NCAM1,-0.06697803384092607,0.08420842426105121,-0.06754921145474788,0.00934279370444401,-0.0190661932359184,-0.04732131604436153,-0.02792328758948658,0.016039510457613024,0.05651493766300272,-0.0925944451836113,0.09046721546019865,-0.0016613145320339634
APOC2,0.03723601403810138,-0.03552363038034571,0.042524743850164456,0.0038610057013611257,-0.005168967971177859,0.06644095602495774,-0.011663955628804925,-0.02556479326910004,-0.00988469475357036,0.046597935969210864,-0.030139008184738088,0.048747217247796244
BST2,-0.005475501934573298,0.0995411247420865,-0.01937702674660913,0.07184533830079391,-0.04975000527141572,0.14261837894371712,-0.030710597684766527,-0.0207421677390751,0.027407306033635757,0.10293936596027496,-0.020866887314300402,0.01998869490687872
COL5A1,0.1484441026586909,0.03830657218867317,0.012852109238833679,0.02334491903030774,-0.03349842302530158,0.08237437913927609,0.03109328758700445,-0.08077273525157852,-0.0730347126681578,0.12322106893345174,-0.06730078490802549,-0.02604614078900883
CALM3,-0.004402594847912397,-0.018345217585793976,-0.02852294136497879,0.01635153640737867,0.10837351550246574,-0.11804281664200277,-0.0007466110158626481,-0.017736747862305204,0.09064569468746687,0.008096071369934102,0.023505148774291048,-0.043101432058391315
THBS2,0.0026480531463138595,0.07994245420678533,0.04827813697388652,-0.012021439463880759,-0.10039390465534073,0.011061800460028009,0.01608578353499651,-0.05370744502873251,-0.021394498086825444,-0.006582933068037213,0.0005459235100847766,0.014443238988884421
SERPINE2,0.0012090972064739305,0.012835681041231544,0.02269925380107037,-0.031368271182414115,-0.0652150633482024,0.009673864556562805,-0.0017482852961581668,-0.06535159723496389,-0.0437729750262399,0.04343769510876715,-0.01457419682169398,0.06594507248818655
EFNB2,-0.009261060884699338,0.07620189481460568,-0.036393458258287596,0.061726290378886266,0.04968653244252238,-0.010833173327413174,-0.007979229818086733,-0.010725862715729359,-0.00013034434025623463,0.04898813826432821,-0.07409872787011641,-0.013096785410744157
PROK1,,,-0.020946907179596966,-0.01849215264853005,-0.012985881734182867,,-0.013864900227467428,,-0.014880891274547819,0.08026518991441188,-0.018455922750028327,
MMP9,0.13323868539337247,-0.022265266526998326,-0.01626506902681658,0.09118756753856065,-0.0699100544158105,0.12415143836293034,-0.026020490009988566,-0.00464997987265537,0.0074751217530730375,0.03363738126023335,-0.028546740408623174,-0.01928398372557218
NPPA,-0.025903506602209133,-0.027757383934567715,-0.01870005603439974,-0.007050866107552626,0.04467488429587451,0.04713402929850356,0.006280699981128696,0.03607147674643988,0.0014066907757059248,-0.032419939085522986,0.015707958568398735,-0.018791430169672763
APOB,,,-0.016505135140376288,,-0.01709396291399675,-0.017405938918917115,-0.0316108367300445,-0.003240586000544021,,-0.007589107221032241,,-0.014244066134479703
C4B,,-0.02445213084641483,-0.018954759437613468,0.03237009537573574,,,0.03327119621606692,,,-0.026703609717215755,-0.006756651156334898,-0.01577285595894054
NTNG2,-0.014782711382632182,0.035872240886867524,0.002533485064822256,-0.008554051072649874,0.020232130535806244,-0.045128610263166016,-0.0003040764208352344,0.07433362908796814,-0.06034448190826481,-0.031133155983930197,-0.006049426003753293,0.0002704212392490791
LAMA1,0.08149197091060817,-0.012473795096673023,-0.013276325558084088,-0.014153858485031007,0.006798600946394922,0.12194985741699563,-0.014184423377746206,-0.0285703835731346,-0.04730525333670148,0.009605632468536797,0.040763646239118045,-0.0177532459417541
UCN,-0.028766803134255108,-0.03011165323491269,-0.036130848961559686,-0.007535015113282565,0.02890220817592256,-0.029159611155820643,-0.03956250344077915,0.007630379844605928,0.00895190268602729,0.07803356243980117,-0.005007482211589597,0.011213598831845578
ARTN,,-0.02796570986390385,,-0.014068331632064167,-0.014043896093024484,0.136843642282,-0.005076049091451892,-0.03257840637064214,0.020433688000729974,0.08615032122544043,-0.004030022056531959,-0.03619636141818462
PDGFD,0.02567086606570302,0.0909403392259965,0.05548718736359704,0.00014459713338333964,-0.05198750964386952,0.057956559121400304,0.03442886417676236,-0.012106202925672872,0.05042651866857321,0.09802571483104668,0.0029712030818264314,-0.043310963182619074
EDN1,0.08822083054272173,-0.05704218073991699,-0.03344615026377355,0.04765083814842453,0.12415854091270763,0.005037873866450057,0.03626046263231238,0.004470633917761969,0.035713800500526444,-0.040947179234370655,-0.006847663768855692,0.03736396490683121
ARPC5,-0.05644225036411064,0.03546230598332871,0.030171666136940504,0.007549420353821003,-0.021676204667281124,0.040414670274148204,0.04188818309378171,0.03855297445846803,-0.005261214508551475,0.01075025772287518,0.03943910250136516,-0.03001036147225063
GSTO1,0.0020032574145037152,-0.044604038296415946,0.06449254452865882,0.022529002244553103,0.02501488000172023,-0.055734712982987544,-0.028797207817861863,0.010857317960859342,-0.025094983644891166,-0.02541447835484677,0.028350204820337243,-0.008341637320135157
PROK2,,,,,,,,,-0.012930331088745757,,,0.01860230405114417
SYK,0.017400180780164594,-0.052044026054111424,-0.03851798550851745,0.049797737496898226,-0.08341623700932578,0.023550433169536828,0.014920970479829267,-0.04722935650308581,0.01889453462427145,0.020646527438228566,0.018642031267112818,-0.0450989767209941
CD40LG,,,,,,,,,,,,-0.015403994127652847
ST6GAL1,-0.06440339402438554,0.06832301201458492,-0.007080458520411165,-0.01230372729371499,-0.009004719202189966,-0.02591881579146582,0.03521493860868292,0.04068466603653968,0.043245355709458255,-0.00551954845613683,0.020492824449254037,-0.004919852122305068
WNT3,-0.03324686106979669,0.06389200531619159,0.00432266139146815,0.04578028697849599,-0.005202726558397203,-0.03873083058733228,0.04913271214903912,-0.03745933993816707,0.029056553738437716,0.03415407611515739,-0.04410645566413064,0.014003127572509029
HSP90B1,-0.016198414263338255,-0.1507571011522233,0.05082000458611035,-0.012581587861962496,-0.10597604698820197,0.060275223576851555,-0.0004109885116715762,0.00577078193807684,-0.11136268194526287,-0.049365747427576864,-0.048422800647248486,0.008884210125134627
ZP3,0.11232296555949646,0.04114862808265421,0.0035208194498819764,0.007043130850871934,0.013298259684998917,0.07064133459620847,0.0747493194995404,-0.0009865519555796662,0.06606077349037107,0.01067865443582363,0.014447742952498333,-0.030891805500273335
ANGPT4,,,0.03247569772456171,,,,,,,0.044366288510959584,,
NRG2,0.028779620598083918,0.10618228238957668,0.0071022192497619905,-0.02133258165538066,0.024539463771039778,0.014085472643160683,-0.009878752329747345,-0.009518203363884873,-0.046194929924274084,0.07961930777155934,-0.029269545437560784,-0.002991372495865096
MELTF,-0.00674392686373145,0.08872709190832768,-0.006808815952799874,-0.005830362852788283,0.015910959394453104,0.07971972072359622,-0.047756019647958566,-0.03020476683240199,0.0013150016976154083,0.0870015458276687,0.06554917505709869,0.0095849950561741
NLGN1,-0.016851411589466837,0.05079443025273986,0.009981369533782208,-0.014395168286260598,0.003608650556721536,0.08653907431853315,0.012664877919895888,-0.013220013359006449,0.07658935077559637,-0.014377252667957613,0.09054721889266341,0.04405193938480752
SLIT3,0.006361311246511446,-0.04795515196777023,-0.033439423227004814,0.012177872306143919,0.0528505640201622,-0.05482868438150606,-0.02332183456306481,-0.05066190481130077,0.03876052270883216,0.027335477057884475,-0.031480621021624015,-0.06985507467457533
CCL8,,0.016682813110818887,-0.015009728052192908,0.0039060888776896057,-0.037961438620874956,0.1130523358453939,-0.010549554781401205,-0.02695939361227745,0.009953528271890166,,0.01082440885050153,0.09807989462684871
S100A4,0.005340416825093297,0.028171990563860824,0.01773096560187853,-0.05191185590761982,-0.09474831465635135,0.14385676951358312,0.030902767280014357,-0.0551406789982475,-0.058316796299014484,-0.02785914061045469,-0.042927345312400174,-0.01581842311422328
TNFSF13B,-0.0263718963086417,0.04048154615039762,0.0648497901191687,-0.016668675986314732,-0.04594272143093692,0.017881060620060375,-0.010049647722512938,-0.0688361135350777,-0.007978287550417488,0.008281677647985201,-0.011433380649310656,-0.029991468907439013
HSPG2,0.050044347339215145,0.11838898741770622,-0.05415519204335454,0.03339448577377692,0.04139924541171565,0.11590488053515931,0.06577528004737292,-0.07327576123819982,-0.03430302896065507,0.1370157557582712,-0.002771075968919497,-0.0553671194447355
FAM3C,0.039346141944595174,0.005235774878809442,0.01568806432198053,0.0043384362446986695,0.011403273197250144,0.06314512789295716,0.022935387150304805,-0.04647385092359207,0.017649143117116368,0.11231777938684882,-0.054472450225665735,0.022420360506089042
FLT3LG,-0.0073807607712223465,-0.07010836781349933,-0.022704370870244545,-0.007024417894013746,-0.030765613062888348,0.017778551626222664,-0.0022723708608848613,-0.07309636362812365,-0.009431661555843723,0.016337640999512727,0.03741667247007712,0.054477012975344914
A2M,-0.07032410266754915,0.07125756203542633,0.00951210566227728,0.037491018138445305,-0.018268547988266725,0.1140670279802504,0.0964324255259825,0.08664587686868137,0.01880755961736154,0.13021325567579692,-0.009038893384849433,-0.0028639284345559476
VCL,0.05901755041410687,-0.08476024365434523,-0.009803659808339702,0.016360126815349842,-0.037015573016078974,0.055650880317523445,0.004379278689110109,-0.09940826674302544,-0.02492662959633468,0.10996074193852805,-0.03225591554558575,-0.08301742645914209
FGF2,-0.046912596319950595,0.05910127789629495,-0.031130624669083222,-0.02528294000225311,-0.055122966255743616,0.06876503708199291,-0.013460669792113307,-0.04618801829172835,-0.004012315878733158,0.017740780354534788,-0.053047471368824706,-0.039623510707274795
AGRP,-0.01852024993171265,,,0.010309254052967873,-0.011839636863753071,,-0.018472274412445405,0.01944954239152017,-0.015331660940421153,,0.0010794976457146953,
CNTN3,,-0.03441678271521084,-0.016975512759882273,0.033371218837982095,0.0506722477483664,-0.039941432736617086,-0.010170724313418797,,0.052215403086638315,-0.02467761557704986,0.05739108398463767,
RNASE2,0.0065376964965447515,0.07471509992330712,-0.004114496963371468,0.03442064250871423,-0.013517400131296833,0.09654428157063213,0.06736628867181658,-0.010031287926164428,0.006373042053413131,0.02937900022584253,0.025931076702804017,-0.07009767861819588
ADM2,,-0.04111584874204345,0.04178615482415482,-0.008825048004455402,,,,,,,-0.024196681195804173,-0.014640293828695097
GAL,,-0.025143368753977244,0.0003192969220751037,-0.04559397527636975,0.021246618316405994,-0.02687855367120696,-0.007309016217282196,0.018201315722605606,-0.03575191851134733,,-0.024392393574873283,-0.014443460313758706
CXCL6,,-0.022010300794707918,,,-0.011839630077584118,,,,0.04968600749450212,,-0.042278599179004825,0.041488057821230086
PDGFC,-0.016817653796574853,0.054825346365854545,0.04285714829867065,0.011301971602484565,-0.07434732826187977,0.09967182235382817,0.0007885827814188241,-0.008103678438595491,-0.01404792929124983,0.07185505129739735,-0.017752614129640142,-0.02280046908060776
COL8A2,0.039062627732323954,0.06720900747382023,-0.03458970672653239,-0.0034562902676077887,-0.03932452704212838,0.0481606622770875,0.03453595894244895,0.029666814183657148,0.06124314860457395,0.05260176488666836,0.100910460278824,0.0028504399306046794
SPON2,0.0290116294999005,0.11422916082426667,0.032022737422059085,0.07789810250806213,-0.018940915025796045,0.0289305047964958,0.01250523964595517,-0.020755230763586697,0.00034036873770209827,0.14018606828487504,-0.05611478696135485,-0.08050354456974493
LCN2,,-0.019002778184984772,,-0.02859240111226731,,,,,-0.03240931149043476,,,
SEMA3D,-0.025553647417060354,,0.0446980210899367,-0.01090227606833647,-0.041614859420927554,0.040529567110404334,-0.014444645030697001,-0.012903330776929135,,-0.01646256746915529,,
BMP6,,,-0.016265070030956695,-0.006299827405038523,-0.0143327594817223,-0.019321862872591324,-0.016878970913987424,,0.02121452477157576,-0.03167584722864277,-0.023929455559734743,0.028615662152946104
TIMP2,-0.02587619390598561,0.11511343343095241,0.054475207188439866,-0.0068057046258106265,-0.061692629260341324,0.0544155590623492,0.048777275755231844,-0.009559368670640018,-0.04039517330464962,0.11715304174025708,-0.021719162278675992,0.03624637109306619
EFNA1,0.05237690570688741,0.06776765538818456,0.016347246966954547,0.04057979346259961,-0.08273341870517177,0.07269663858845055,-0.012929290620999479,-0.038009435917243733,0.04396223601095322,0.011445007218528147,-0.034967258322406755,-0.06561109025332394
S100A12,,,,0.05232463279407096,,,,,0.08875416431802718,0.07382529091220594,,-0.015954295976019276
TFPI,-0.012239244605739072,0.10376381528552443,0.04959798874642877,0.06960597128387516,-0.022669855132808024,0.0716779017056981,0.05091164175128956,0.027771444494871612,0.01920861111227587,0.08318897010141205,0.0620248646445991,-0.06635141979632808
GPC3,0.10190013880244217,0.058455670542278584,0.05097951316196303,-0.0295155071567798,0.03496185520516246,-0.02549532462235219,0.06662309901715924,-0.0257853057171142,0.06242866723066895,0.21063678697114951,0.027262095613315687,0.06567599459151337
NMU,0.03824578051450723,0.03991717465092636,,,0.056286569813588594,0.017810814628461444,,-0.00324376221078397,0.0058739923190737784,,0.006428084928500074,-0.012834993560201865
SCGB3A2,,,,,,,,,-0.01856978619762507,,-0.03178789795860036,-0.023030320199391427
LAMB3,-0.05219058833866776,-0.022699759689481555,0.03831782861557722,-0.030836529646346107,0.01868286867652082,-0.03474745925943457,4.5279970260765034e-05,-0.027586459383990677,-0.014716719879418009,0.06413736163238341,-0.014708789323338259,-0.01661687151857344
LGALS9,0.02536995714659821,-0.05783781786791626,0.014853878143378204,0.01932159947137486,-0.018144146595119665,0.07541307961160269,0.052537703040080624,-0.030392084394062702,0.020214156529200118,0.05640806431043031,-0.00990023160269779,-0.058611710974801765
VIM,0.006771392506694844,-0.008737302474268517,0.017397103727030225,-0.07147393689777044,-0.04204627831053051,0.1092150180883143,0.011661995091969636,-0.05746756567872043,-0.09344529366381445,0.11620345148316907,-0.07143897456828692,-0.07730777480331179
PLAU,0.06807918438204875,0.08682389918135157,0.021928823493560404,-0.05257828062784937,-0.05306824335785152,0.06814208122727688,0.023122224584006864,0.017586672652668986,0.027806150467139315,0.046335018628950016,-0.01976309340323438,-0.013703984081873535
TGFB3,-0.009850096760396814,0.05456639399676938,0.0012268597292742355,0.018210756122867183,0.023452740148702793,0.015376393814644411,-0.03646763170449592,-0.025036565100291782,0.08480286899626506,0.03764979781163901,-0.02200027471537459,-0.009205639331546396
APLN,0.026305471332325345,0.04138000391635726,-0.0382272226106742,-0.020882146232637046,-0.12418494695704736,0.09452815842964066,0.019857416437414194,-0.10007573263885514,0.03692005528258697,0.08431143385616546,-0.016297860896639503,-0.050989181585953974
SHANK2,-0.0219307055159228,-0.03613593283488962,-0.03264017014173866,0.008787285658110872,0.05039568658501983,-0.06259070609883605,0.001913296598202799,,0.03671249364963413,0.07727123096925484,0.10154016983854695,-0.022769371070611027
LTF,,0.06963978289860479,,0.006444961658026428,-0.06376957830595693,0.08305229293480705,0.01784584508862034,-0.025050783168093473,-0.027885012299322984,-0.03747936961475611,0.006855440109000494,-0.08023109459595427
PYY,,,,,,,-0.02098518503211354,,0.018272645923433944,,,-0.024174729761791084
PENK,0.005164016068934145,-0.03697243736795755,0.06002015322124897,0.04738556790795635,0.16205160945358962,-0.03344858034602446,0.01790115800732157,,,-0.029430587126648092,0.06290234428709819,-0.01734248794582229
CTF1,0.020050486879348278,-0.03044987236519305,-0.035377239107664576,-0.011642374460391038,-0.0076514721268650596,-0.05406556139556275,0.010216939690154083,0.03837047768206972,0.04238820366091935,-0.031639928357968514,-0.008200858955037506,-0.006270057490650292
COL3A1,0.0987850744811201,0.0643914639845116,0.018163865683165914,0.020943292030747622,0.013472592623748928,0.11822964054902609,0.04401382963723547,-0.07484887790016057,-0.0249755920151992,0.1384310168115095,0.007951618101408918,-0.01514440467325815
S100A10,0.036790098229437775,-0.012329809551111721,0.05862733421048438,0.0009589719736377485,-0.12928930969704353,0.1080570817387832,0.042552464223340206,-0.05919381643591928,-0.07795026610188198,-0.06330970352747399,-0.037123168844997466,-0.013073780536233771
FGF13,-0.028382621517007964,-0.017912413259692193,-0.053617614564852985,0.07078879094435266,0.03949798028780761,-0.054630232974147735,-0.02102399856087543,,0.039072085241205354,-0.0022848651630504114,0.025731348282522458,-0.02392444226016703
SEMA4A,-0.0311643037025786,0.006555030939369703,0.031458052613521234,-0.01498739861532427,0.003786418368939337,-0.06259551916973699,-0.008698988459084107,0.01539608538995776,0.042903400874179286,-0.025288052555441167,-0.026779457580530377,0.035089829796853426
EFNA4,0.0549822462913178,-0.011695550696045432,-0.037820564198103125,-0.008523990566839102,-0.03396126630711011,0.04638113420081175,0.042410824714930705,-0.05658189349736834,0.03863389786191701,0.019837134133194816,0.018603857922564207,-0.01209489421581428
HSPA8,-0.05359126422659331,0.10846500357364816,-0.08813010440919793,0.07798621453737069,0.12785736957144272,-0.017686832777532444,-0.06556640395486263,0.0417957010854428,-0.0005153173928726239,0.006392575161454358,-0.012371449871618688,0.04309340575493581
NPB,-0.04113350567851494,-0.02581834653494388,0.014156780975314144,-0.020365672640542544,,,-0.025030151779436686,-0.04728580688523489,0.03533250312096484,-0.03969463763100606,0.05452655835432769,-0.029247762537115234
ULBP1,,-0.03553825982436714,0.017693353809790136,0.016718827974655532,0.020996499542066168,-0.02289688503637446,-0.0032534021369889457,,0.024384964423772765,,-0.03344914197275318,-0.030898387088692345
SEMA3E,0.15134997980728332,0.10606846036152313,0.04102738633914183,0.02721115419338243,-0.024493148466109626,-0.004575799710641713,-0.01682325847336002,0.07322799692761976,0.014559297176788534,0.024878843225490055,-0.049832515556457846,-0.04987987738177334
FGF3,,,,,,,,,0.033660384981049486,,0.021364348868052278,
ADAM9,-0.03551374969383015,0.06975392906244879,0.007053729967611131,0.00779374743454454,-0.03225186076181239,0.08150217095127071,0.015305815742249488,0.10539073992335325,-0.07059076529556407,0.12536375242129116,-0.045359681032076625,-0.06068696796740123
ASIP,-0.045210768110204885,-0.015189501078008961,,-0.01876032610613893,-0.01757496983125845,,0.05077228860521218,-0.025735516184665422,-0.05934774871673197,0.018748810449329557,-0.007543435261622538,-0.016225704995833284
IBSP,,0.19338339993634757,,-0.029933094854706358,-0.04808647866860162,-0.0063647521598521346,,-0.049042954878638904,-0.042317342596985295,0.25466723194829916,-0.06315616699959456,-0.0643937941330406
MMP12,,,,,,,,,,,-0.01794368484863181,
FAT4,-0.01588958575072478,-0.031535180616339364,-0.027147231412340055,0.012643841279483032,-0.02440007137221598,0.07535556970626917,-0.03410588091858487,-0.04393207997437071,0.013987702227737592,0.0010114706630066366,-0.023713515881276646,0.01623804601011675
MDK,0.02127928587441003,0.0008410598291310477,-0.07032915998487778,0.037003004178584924,0.04989109891896501,0.1149105422508981,0.027983960507985184,0.036732775812697536,-0.06315036878702779,0.11517365881353167,0.01089549181176608,0.010163471642268931
BMP5,,,,0.030251042070793755,,,,,-0.04478332794422334,,0.021550052850004803,-0.03808009740175007
CAMP,,,-0.016265070030956695,-0.01982025452715919,-0.0172153418538405,,,,-0.032177283734507275,,-0.0262766959140996,-0.018946209627977714
HSPA1A,0.029994292891348584,-0.09153345424955506,-0.05619896456869871,0.0743683867340111,0.005849470033834036,0.08134647307687633,-0.015910223344472153,-0.030980347604400847,-0.05969897254221737,0.051800940590083215,-0.04947080814929165,0.028617221934200653
SOST,,-0.02398156489007691,,,,,,,,,,
SEMA3F,0.06967089979448705,0.12804463445181832,-0.03229236685174957,0.01954389060359603,-0.039131471361872415,0.0324085207392127,0.028203095242124512,0.0027979350092573376,0.02424638500332071,0.03480065222708368,-0.023020592915167726,-0.024377542202437593
ARF6,-0.022776526975211025,0.020174816130148286,0.008997040378356516,-0.008398108591380907,-0.0020828667687148037,0.09038421980439068,0.024208837508116,0.08168728416121987,-0.04271541317096888,0.057096857041896806,-0.07725576944443105,-0.03148934896650981
IL6,-0.025126653873563984,-0.031674270042778147,-0.02151086718017313,-0.01198235101296669,-0.033797457588939595,0.09411310418428101,0.03150317531318628,,0.021472050633493937,,-0.011320072819703056,0.010452572179161648
CALM1,-0.011771493043324937,0.0307702363605528,-0.048960890912161624,0.05009964748170916,0.14926889434594487,-0.09416259198330272,-0.030462094309399185,-0.0010843575637078644,0.025996730815921205,-0.11443187840554235,0.09761984359985013,-0.0048063479103998856
VIP,,-0.02817265630399008,0.018246488219402415,-0.031801514149528,0.17847664806123464,-0.03399734390125016,0.05283691516513529,,,,,-0.019999385015530977
NMB,-0.0378611844828237,0.061699496745881405,0.0013275192918482369,0.04686813958091037,-0.0011744126032070543,0.07685587879682468,0.008302079063790609,-0.02467852078064398,0.033498029307208195,-0.020586199968709775,0.019115182285513403,0.015019405248231078
CCL26,0.004925060308241504,-0.029388660969559548,-0.01697551386152716,-0.0059504358306364,-0.018952379845591064,0.10709884089158761,0.11278697995546601,-0.03589604029491931,-0.022312379454933178,0.09499858876678874,-0.031941938772568665,-0.025824665164522916
FBLN1,0.02284887134602326,0.05655124506078732,-0.04978109243082768,0.01072803632370055,-0.018262477086097434,0.1112687785425263,0.016238081131946563,-0.06331707697300341,0.0253889716304065,0.02173551167562571,0.011993555892086212,-0.03584232616875185
SAA1,0.024456379641257176,-0.04620095472434618,,-0.004242848612089053,-0.07839386926683908,0.08984483478449538,0.004242495589621462,0.10013833599424458,-0.08899312990553747,0.050783859510307026,0.003665260210915668,-0.04429680979470436
MICB,0.0014125012845351524,-0.006652124501497301,-0.011154014222522473,0.032592019402181455,-0.03638588358306249,-0.005558083310950937,0.06882135484998295,0.06851199830649621,0.04827047973818605,0.03178263319955192,-0.03780125803380338,0.015081959975758686
MMP13,,,,,,,,0.0008600603219710787,,,,-0.017342480619257864
F13A1,-0.028766802353289236,-0.022849108194555132,-0.023811784902261778,0.000574626803480172,-0.10011188882616993,0.02771985620624032,0.019045037434286875,0.036747771945574347,-0.07033320302700675,0.017501174679719837,-0.007580898039993974,-0.07309816769936552
CXCL11,-0.03348567542174308,-0.05460056978255646,0.028939450070264456,-0.012165604888062705,0.07818138674629994,0.12676987234309,0.03230865953367201,,,,,0.08232759945555175
COL5A2,0.04751483768827455,0.03346348494795497,0.030972404220651048,0.02372222983697177,-0.021887513579221366,0.12487238082352906,0.050204110243849895,0.013589570458241435,0.03421540518430797,0.09611218023168994,-0.035423466186217244,-0.017297979966991364
EFNA5,-0.016539320515062565,0.017739675702599645,-0.010693650483243191,-0.011435874212579404,0.10556940431602553,-0.012691841577939319,-0.0236648414068949,0.02883565239958845,0.014392932794167961,-0.005620750367876163,-0.03368388463304606,0.10378820740368283
AREG,,-0.01870740365046341,0.007368055500966127,-0.027820514301285737,-0.04141461137853983,-0.03876224445335339,-0.0301364952504053,,0.045255048784297,0.03141251594268851,0.020311511576110854,-0.0374964894325741
EDIL3,0.008175423342351556,0.06787290963750359,0.09547464022507463,0.03830687500874335,0.0840369487664164,-0.0704006002669377,0.06407235727196979,0.0033020416774499108,0.04338153865768475,-0.05841224765125562,0.01882668981545643,0.0044702851001082984
CD86,0.03980097767543129,0.005675602007495833,0.04030491212713026,-0.010245734290726635,-0.038034369098384556,0.024181650201479894,-0.04587324349333908,-0.001380190706280113,0.05984913427148604,0.0020745817882736168,0.019216844012143602,-0.004249579958044079
AHSG,,,,,0.001697236933582223,,,,,,,
WNT9B,,-0.025595104273927794,,-0.018479771939917018,,,-0.018472274412445405,,,,,
HRAS,0.012487443742595665,0.053643794384363,0.027028462867393434,-0.04820318439591871,0.01664675566322036,-0.030699239483933556,0.025317396125787612,-0.04030202776566572,-0.06857538212294195,0.05229455005227185,0.02150710144581769,-0.04353508372118549
C1QTNF5,0.00016782807836795781,,,,,,,-0.011062686965113743,0.0051668137525103745,0.16453371532585484,-0.021063101534369154,0.027875676506316158
RLN1,-0.019081882838382604,,,,,0.13331496609532198,,,-0.016614862702734743,0.13351878671894893,,-0.013629409481394206
COL4A1,0.111815732432417,0.11125652482186231,-0.042413726430331776,0.034940724729674584,-0.004736494683305581,0.13351284610611436,0.07254197555705508,-0.002876794311607832,0.03158847338697272,0.1658547533390477,0.02238696788159568,0.01054519229931019
CCL3,0.04844653108718196,-0.02635946946591201,0.010912889384293918,0.03837745080518323,-0.10611933267263134,0.04168343019317968,0.01603951942685475,-0.0330314159180037,-0.008989608341109078,0.10853238501098486,0.017607808477533574,0.05592192999028179
BGN,0.055098472266790474,0.10029945160983533,0.03205965359977532,-0.008680888295165194,0.0008431114451462252,0.07980813683712132,0.02394470974663596,-0.038674821498488256,-0.029248272704114293,0.14385063193815711,-0.003141556499619029,-0.022107159233030502
RETN,,,0.06602931138173906,-0.02280170451962928,-0.02096992365907047,,,,-0.010489599020520017,,-0.022575386671644024,0.09840955037101098
S100A9,0.006245456209579782,0.032817913422125394,0.07396342874303699,0.0026634310795664966,-0.03287054058104837,0.10684765648161731,0.04595980468478294,-0.012692798803238214,-0.05796748468732163,0.05815806131954078,0.021035029133922516,0.016655207064748222
HCRT,-0.02961325854352052,0.026849441673121238,-0.01570450737951884,-0.01613895665122202,0.024278093356972043,-0.016887028738383738,-0.022141245953612446,-0.014530807981711323,0.00449140679194742,-0.006097440949101059,0.06243649406100537,-0.00378761572650371
