,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HLA-G,-0.021406729944173575,-0.00513876665126088,,,,,-0.06584507945939781,-0.05657239433028613,,-0.00018994414897635677,0.06946879795466361,,0.006805012859249877,,,
PGF,-0.012043521017262106,-0.0006766912631089868,0.1622094582277824,0.02657166866321654,-0.017454500803987576,0.013842066606633478,0.03714685534211657,-0.054834257916014525,0.00010793010031279456,0.007045020900654974,0.06862564398615119,-0.02496606203673422,0.06798272363900086,-0.05623638634732499,-0.0004065071902437695,-0.0258115761606851
LGALS8,0.04880829530823143,0.009290686097151895,0.0757423005198947,0.001015197052510612,-0.024484472429010806,0.06430318919822382,0.02654796528385936,0.10193366269532653,0.07150462660506746,0.08362103456559157,-0.018972113972747704,0.08386907073738317,0.01988067626258714,0.08126128031593649,-0.0151467255058907,-0.09315186999771097
DKK3,0.07503519955750286,0.01597565742812616,-0.09151725226293968,0.003156210508840203,0.05257751852526831,-0.03026754242558768,-0.056420131823114075,0.08651271419210382,-0.04440665186315505,0.0006074300610796128,0.003350948264914512,0.08322607901497636,-0.043302966734167635,0.04958265187665434,-0.037691532536039254,0.06441374730801147
COL16A1,0.030785788612726003,-0.04248603664681831,0.0049040804464446225,0.06440972905466075,0.03910917255489818,-0.011065913458087414,0.09144545383483821,0.11233650072051489,0.08812293702546099,0.05208291632246238,0.04162951663648622,0.08241207878646002,0.02419175590240387,0.05071950840901989,-0.043401522810005665,0.003223987631297686
TPH1,-0.0157179763720796,0.032679829521542955,0.014451499338083438,0.012386360194652094,,,-0.014302732139520076,-0.05421920363594505,,-0.0365199035464757,0.027113112595390988,-0.02992192952132439,0.013417069585657127,,-0.05463282342608007,0.10513050459105575
TNC,-0.02891939023480183,-0.0007477058958142492,0.09359382323252688,-0.04472124530408703,-0.03281345703041929,0.03904430077585468,-0.09908661640456429,-0.0011065137539129194,0.0789812989372548,0.0883952234126613,-0.018018623571490155,0.03746813155747913,-0.0516126305271573,-0.030428318426062965,-0.05122213494590148,-0.0343616183902825
TNFSF9,-0.002433816348371841,-0.03054439142828769,0.006743983194851179,-0.030126677309233043,-0.01612359271617068,,,0.021782082989414808,-0.05719182424868579,0.0892644337620955,-0.005112704168924065,-0.0060348281137138325,-0.04250300816981638,0.018431055520365964,-0.00336116635701039,-0.04774298732628765
C4A,,-0.00858099605752383,,-0.01654825649464599,,,0.05606274032249022,,,0.020862843629849193,,0.05730621109903174,0.09558948744559667,0.049552980920500075,-0.01920125627429394,
CNTN2,0.006649776096305568,0.019713975374378027,-0.04613405506493154,0.021589120560977195,0.054565109043397016,-0.07038673568560537,-0.019545764475123715,0.019127200037670444,-0.08295038404769246,-0.019042668069402063,0.03177505312505519,-0.031947701019590276,0.05512331124819076,-0.04570582873231052,0.018039307380081738,0.029331378339830128
F7,0.07184257145349095,,-0.018392543336294392,,,,,,,0.03251802302234167,,,-0.027502096989276397,,,
LUM,0.025224339974972917,-0.012729147172705436,0.11710032360015439,0.0023844253020113525,-0.024972706943461896,-0.022073434583498454,0.1261651015703202,0.0268022619460277,0.05993891538019694,0.049078518048643646,0.029205899472785412,0.053231072217965886,0.06483605174055099,-0.041348791692032406,-0.047293326242224924,
BTC,-0.013911658792012307,-0.004828922729185919,,,-0.031727116274495065,,,-0.029277053354612812,,-0.03507028226134869,0.020836422728340444,0.050526799182291034,0.04840718618271135,,-0.010329623043866584,
APOC1,0.0148412323720623,-0.02240664781562422,0.17350412294883516,-0.004049654285950607,-0.018177676511505442,0.058627523753046314,-0.06734210068809188,0.0007490000760179527,0.047014186165663885,0.02217593963174002,-0.052466375605077116,-0.045994205040683175,0.025433172218778152,0.1619043255140097,-0.014779558225270327,-0.03385869537112234
PKM,-0.09165742764908942,-0.0014777443140085447,0.027185008337260976,-0.022254693753334782,0.0564416866515425,-0.0019793200525451984,-0.12253302721933454,-0.13779015278284168,0.0263548663801208,0.03867851720646169,-0.020713788701479736,-0.00013029451948557775,-0.052127087586106215,0.095478196900336,0.05834306526741904,-0.0512811545031338
TNF,0.004169699241433543,0.016043177769069297,0.032590236312803195,-0.014544065891475104,0.026598181119792404,-0.0384062599927923,0.10339199981582223,0.0677953350236001,0.04519149047785312,0.04169854715585034,-0.0432633360344353,,,,-0.05370844762393012,-0.05129266410913255
GNAS,0.028114312587454032,-0.033733857751176294,-0.09441493614829251,-0.01373424501097922,-0.0047719835591556094,0.11637238910411009,0.009287664286576583,0.10424340669004781,0.03158238296829537,-0.05923891328056905,-0.07058879180665475,0.05440501655543053,0.014044305794907093,-0.042720996548525014,0.028588876953429043,-0.023163303770040184
BMP8B,0.06753867173092129,0.0369283447546753,-0.02248687450888419,0.03629843121899323,-0.00937063415033908,0.07051749467105559,0.05702350056543358,-0.028117474046245566,0.04521481151000308,0.07807414540015793,0.03548702410404786,-0.0012890686302023092,-0.07604180257511603,0.017070231489774972,-0.01393409085033574,0.05240743995764678
LIPH,0.006472253514200649,-0.007489594520420375,,-0.013342418473612228,,,-0.01135079831339583,,,0.03300538221217132,0.046694536499553456,,0.037636865096347435,,-0.04254251922097488,
CCL28,-0.022109283528338023,,,0.006870644289759876,-0.01108348152018502,,-0.0011813649027508982,,,,,-0.039620459468879904,,,-0.011071760090091235,
PTPN11,-0.0434453014913961,-0.04176622437109994,-0.004733896810489614,-0.010363373801089551,-0.015117209302987357,0.05296258395139507,0.09683380958204166,0.06216824392621156,-0.02939352433096967,-0.04311756879740699,-0.05425377143629959,-0.07111265725074778,0.01234571394867379,0.032980913597411454,0.05760541525530583,-0.0596861850625168
ADAM12,-0.07364834916984685,-0.018396751927048847,0.12162294936019137,0.006913169705071538,0.04243561243697315,0.08308052538812848,0.023701265512169938,0.07471018092586858,0.0067476850946195715,0.004656318070779317,0.059628050606662465,0.013460095804715215,0.04059523003410805,-0.06433157486819481,-0.015121879339431377,
EPO,-0.00514789486955116,-0.030551926008442802,,-0.013959474825956837,,,,-0.037756624859620405,0.020986238584291914,-0.013091344371750527,-0.023614408357656925,,-0.012130224252312758,,-0.011773896704840654,
EDN3,-0.02737996308895708,0.001989344842865238,0.04922306826445423,-0.021636497501206185,0.014512146712569125,,,,0.17183771746070728,0.008830584083441857,0.07765460617818058,0.04851323368904389,-0.019425347213728607,,-0.021393084590007393,-0.06023223233481905
CCL22,,,,0.012494787680966419,,,,,,0.16461716406044308,0.04309457503912739,-0.06273331691474024,-0.023087755865227256,-0.050818387409609915,0.026423293035964846,
CCL2,-0.010480902610436332,-0.0315199294632775,0.006614504032154768,-0.020013467188294293,0.014138921972983602,0.0506157816603602,0.06764780133658846,0.0993848690985176,0.0793691660064533,0.05751829114938458,-0.06710176278812087,-0.05756745685275953,0.05740735115409839,-0.10787202562720656,0.010035207420170335,-0.06482230604260011
DSCAM,-0.011215993818622535,0.06283476552310709,0.00779691703781538,-0.062070280972939436,0.01818346223740921,0.028971587618012187,0.09467751135317737,0.14645745664618465,0.12683645728747606,0.062052489912098774,0.05675908181167692,0.03851765726223596,-0.023258532368450883,0.005916823951051125,-0.025151184867185872,0.09583778225771039
GPHA2,-0.01751847902545529,,,,,,,,,,,,,,,
ANG,-0.005410624404870317,0.005429667789832806,0.10771811726350838,0.04700104776982349,-0.03714641858396115,-0.04261654967985217,-0.009282696659834448,-0.08832029478744427,0.106635778233264,0.07134333032597538,-0.00940137324973698,-0.0017859693940960038,0.004495732926610846,0.033281441176122015,0.06168911849093696,
FBLN2,0.0726250873773261,0.032941561079518386,0.1568604177176488,-0.013214082097377247,-0.014720282426213122,0.013067852665628283,-0.0230006836982055,,-0.006958585393716215,0.09298936935861098,0.09817493137063658,-0.023699568032201215,0.01877900371923092,0.030994381565322113,-0.017090509604709828,0.09566283058037242
VTN,0.005973956867818708,-0.024787968347179872,-0.018606114085581778,0.013858791888450439,-0.014779461370200211,-0.007432204068037312,-0.03732871076433825,-0.08198354993640752,,-0.021122269808584403,0.013750249241695075,,0.045379183570846394,,-0.019201260260704848,
VEGFA,-0.09511007355165564,-0.020582130051596783,0.03522305167090142,-0.01274542490449431,-0.009816092315730565,0.024469637048056086,-0.08277086197879169,-0.11634382856247612,0.10412264257299536,-0.017461095944973647,-0.0066904792547523495,0.024014002815810998,-0.008352182412908167,-0.13141464301224387,0.051472080037534486,-0.11551194730685717
F10,,,0.07754383956530629,-0.015306262434114823,-0.028368764799793587,-0.034514458162463076,,-0.012354644696515411,,,-0.016519752067198357,0.05171121780535046,0.05074276629489362,-0.040111017385346524,-0.020786752627642787,
SERPINA1,0.06639802718524794,0.01139988013673725,0.11416733801302648,0.0028059601363824476,0.013545338898023418,0.0505531395351773,0.057775140712629514,0.017421330702422914,0.0328837218081366,0.05837532941630405,-0.01405216488073904,-0.019578420560275686,0.03549485666582561,0.11683303163291787,-0.0010894544857344283,-0.003828721141848313
VWF,0.020609117595357378,0.02257183234569361,0.09995197284634297,-0.05899838221168579,-0.013114338643319474,-0.028669868962119618,0.09673377167229609,0.029778366219511822,-0.0014202674972850118,0.026046289060365706,0.04755918160325216,-0.027407551912235362,0.04648505940157404,0.012749848642184062,-0.07576241745503898,-0.011680590025980278
GDNF,0.017228088399010917,0.007079962251921323,,,,,,-0.07429714295701734,0.04689131293431096,-0.02071003255187802,0.02975462963851532,,-0.03684497917743613,,,0.10947184751967552
VASP,0.01789940998671454,-0.055155145147083,0.06502911052937535,0.032478522945093534,0.00029041999937062807,0.04159094503514351,0.06186464175712037,0.01563284184311558,-0.03105599092602735,0.041543425000750256,-0.014375638412706145,0.0011851286576163805,0.031753228677803884,-0.053860609482467736,-0.006051013113430031,0.07979968616639806
ADAM15,0.027533870279135855,0.04797890004783859,-0.023249749369723495,0.011513250390393184,-0.022416537553929514,-0.037839058898787324,0.05612592256646587,0.06748726039983856,0.04138591652224374,0.06332327068267096,0.06128022050426472,0.018321415388233696,-0.012445336550250787,-0.030545543382046063,-0.027933816213493397,0.003247604739774067
WNT2,-0.015152828111093154,,-0.04721084891936549,,-0.01257504102486846,,-0.05674363707713666,,,0.011743919890015692,-0.01764009238718399,,-0.03159360433043705,,-0.00028017073208230146,
CALCB,,,-0.020331473395973364,,,,,,,-0.0407430777094798,-0.03030062052002338,,-0.04110070448752913,,,
OLFM2,-0.01807070758247976,0.017323174406682157,-0.0012540848256643515,-0.0004655147014463542,0.009068978119077727,-0.0011621970618183094,-0.10587558739268926,-0.027176088361104935,-0.023035554861902147,0.0037045327560196162,-0.042880043502072744,0.02837495229098574,0.051843767905158475,0.03532149467864976,-0.03936393693792945,-0.05590684583986114
MFAP2,-0.020027944736334468,-0.004654319996656612,0.10337153726678358,-0.013457003520117609,-0.005701515884153059,0.030119687610020093,0.03385148534571954,0.07826016589290541,0.08593589803940822,0.05214376345888906,-0.03748385253292866,0.04308607017854931,0.10224342917358986,,-0.0025710211053915546,
HLA-C,0.04539800778757404,-0.004737706114154872,0.0950955283966568,-0.00806243356712733,-0.05793836872134846,0.06146168630114905,-0.11334605809942933,0.0341653821500793,0.047556085177422505,0.09787804780830857,-0.052240387517882486,0.05162668610986894,-0.0028200259171163246,0.08091808131251282,0.01639665826946926,0.05969161772078646
THBS1,0.008165768541672235,0.008260664781613157,0.12045944788521812,-0.004751323012983096,-0.02745549647936383,0.05627847697248006,-0.007853291528664716,-0.03802232867199977,0.10698638662559158,0.0012109719688983727,0.04904250158545452,-0.024242248326701327,-0.019709569441676417,0.06757185841980262,0.008948631968631826,0.0010522872285769183
HSPA4,0.03351288374916127,-0.007354410804984451,0.02159415256543661,-0.0019820642682461236,0.011091096547156731,0.01768285468873587,0.020729433397598043,0.04981138226588686,0.052592072103663325,0.00250072663988467,-0.025689291018308122,0.03892245309747913,0.010354510685849132,-0.0450586275165575,-0.015388608110682656,0.12623669319605066
LMAN1,-0.01905230318790864,0.031045194363434423,0.11309590438293433,-0.02887363729533038,-0.005971568785092987,0.0703476907481806,-0.002298025863844085,0.043678977711209786,0.001187297776352081,0.03624012069490457,-0.016687825062767694,-0.022676905190254115,0.06410310690974148,0.04508696786201453,0.010863207962539744,-0.023475827995802317
LYPD3,-0.023978381023779756,-0.017611776442378015,0.01755069426648329,-0.019544387584662017,-0.014685895133053342,0.11216756652569598,-0.006898410062296543,-0.037546684412521576,-0.030827139860977622,-0.0007560453151734388,-0.055196820595453465,,-0.04190689566376226,,-0.02441647125300968,
APOE,0.023920533074475614,-0.014237259738758784,0.044567186093981234,0.030629715580336014,0.02071968638465081,-0.0966473973903072,-0.0470119809113608,0.07006402674458335,0.05444160097803303,-0.016782537751738796,0.01983101974907656,0.05043677273838844,-0.007330110998695881,0.06823412875366446,-0.020065392514296686,-0.09762240091376548
SOSTDC1,-0.025167954389562694,,-0.028166384380051507,-0.025551256669907436,-0.022664076702334977,,,,,0.026681061853707975,0.023473806172103383,,-0.04657425217846647,,-0.019634674317322538,0.20475786763214887
ANXA1,-0.026292077778568502,-0.01897420866307066,0.13920988013895735,-0.007804319994198482,-0.021792234905437025,0.02318716380768265,-0.014820964777281963,-0.03188401411489864,0.01934689253629103,0.008287518153288266,-0.04602400046025022,0.024326197120603302,-0.04999646152118413,0.007806035105367491,-0.02910593207431556,-0.08081042936893307
WNT2B,0.021771189711316426,0.007835384361544443,0.08984630044900861,-0.049883621541545936,0.03361113302729815,0.015158258985304048,0.047788984928364926,0.009992569720837936,0.047346789322431596,0.023600465517215778,0.015819216840378052,-0.016628474816642883,0.046714633109297216,0.1327158951857878,-0.001049081311628385,-0.044007595507199446
AMH,-0.029280046264376643,-0.0395487846566355,0.04285727256187339,-0.020121876283670605,-0.012466281864471072,,,0.06318628731357076,0.08757123467892348,-0.04561609713169757,0.050903015939702013,0.0012844672372329879,-0.004374682669235079,,0.0021898549651480927,
GDF10,-0.0181918986469631,,-0.03276102204254887,-0.01879943069835636,-0.013424812063498498,-0.006098487188275761,0.09994438639427798,0.08751586910558223,,0.03860084163654948,0.049907744876676,-0.01016126166715785,0.011013986993452329,-0.04711328939099183,-0.031108614109156104,-0.005422724921701774
EFNB3,0.031426231012204216,-0.0360517564564126,0.0005038712904470046,-0.012391681207578274,-0.04110189827849421,0.09098597058024624,0.05055183237399381,0.020899302169223994,0.09438348191372613,-2.0968916850176638e-05,0.028433052126807874,0.04787651965647683,-0.0486254130465281,0.07410269292399159,-0.00043276523004183757,-0.006595012506426419
LTB,-0.019904828735729414,0.03499673714528763,0.05911224885109967,-0.024288407631071242,-0.025016967691866204,0.001833579936108825,0.045649020855075086,-0.049023100399378135,0.033204374903469565,0.09542460982159592,0.06124252892946426,-0.0010213692228153745,-0.01862438612286084,,-0.027201115052046202,0.006901494773367846
ANGPT2,0.031041557428165344,0.00737169176398497,0.14624409000630634,-0.07014277298230166,0.0176940557592382,0.061249130724246696,0.07128618349077971,0.03207864736787395,0.045984333466098294,-0.01808771820027103,0.03499227463510697,0.02282070778226797,0.07388547766426388,-0.013469636568013414,0.021558284867800363,-0.02016034217684327
NRTN,,,,,,,,,-0.02993444938151043,,,-0.040287030918577924,0.008267702288835058,,,-0.030399220169884906
ADAM17,0.05299972918306246,0.019951091462239216,0.08365653697155197,0.0011943084028220676,-0.00801354932883307,0.08683629343359062,0.10952607153709484,0.06014639787572433,0.006419783508556614,-0.022679690693087527,0.04833164153264903,0.06265639380827469,0.03205392441531594,-0.05389977926539708,-0.006496662076273883,0.010465626254450756
LRPAP1,0.10331483491405791,0.02390935500659983,0.09113786166598446,0.007850161416261424,0.01961916551211834,0.023270912612296232,-0.01191269872235822,-0.0519144029395219,0.014841420700047448,-0.006792193065747001,0.01497466563535249,0.0318280192844538,-0.042107953230626965,-0.01780957621461675,0.03221465472925331,-0.030536455756314123
NID1,-0.0017152836631273572,-0.004521367250955409,0.11464637387509696,-0.004194857994457411,0.033816001557003726,0.03440315452017329,0.09584120667413,0.07060041236598127,0.07659757806607258,0.04754279272309565,0.08462224314636498,0.04184683249899388,0.06503335422304166,-0.02475600879011283,-0.03875269571651721,-0.04283318685794995
MST1,0.011707475462234669,0.030474632508384218,0.07996568689816304,0.010952977183376273,-0.02519537279907676,-0.01673274027966562,0.0076129967511307855,-0.06671978820388486,0.16397618034359887,0.09824243331487625,0.09436879021011588,0.08348942861175838,-0.06237387082771392,0.13338456736056906,0.05227860993542434,-0.039682793440848914
IL13,,,0.13039215488404293,,,,-0.05899139688118051,,,,,,,,,
DCN,0.011102162286558508,0.035370695928840894,0.11178764388231616,-0.05756464356847362,0.00878419666533062,-0.04538639997898129,0.08573571214346538,0.04483711345050205,0.03274433607847433,0.01721923699212128,0.041240897734438405,0.08906586659663283,0.07505678661772845,0.01312274152232631,-0.07218022706316471,0.016535696295341677
IGFL2,,,,-0.01654825824565284,,,,,,,0.031094619527025934,,,,0.06907634375487222,-0.016812050791620056
COL7A1,0.12214167086325149,-0.028798266516131214,0.0321884939977689,-0.0015391196603199314,-0.010033689440298876,0.0325549016115227,0.08379005293854373,-0.04241767769806238,0.07418309931501914,0.047640148012057536,0.032040686208746984,0.05354112832403103,-0.019286455579871145,0.09543525599272325,0.027041858388789343,0.009325341835416213
CALR,-0.027191348435627087,0.027766162421173544,0.0966027913715966,-0.022917137083113326,-0.030557602683100912,0.014502192559428268,-0.02912086784980639,0.060819896904823166,0.022689225069828536,0.013213355083581747,-0.014564535977588697,-0.0006664793784024653,-0.012765340349383484,-0.07951430819186124,-0.04044571075416128,0.009574494345520377
PIGA,-0.002554167916570745,-0.025458240665667292,0.06360633565498489,0.017017322949441107,0.04222754771123,0.09290971951733637,0.07479708040539143,-0.007273651543241368,0.04011586130929848,-0.0014579099452479228,-0.021619881014044114,0.051826236968275194,0.001535045415223817,-0.005270497642163362,0.09609060505959707,0.024098922799671883
CD200,0.03376136129444165,-0.000146259561859107,0.005244483824309229,0.028681027874971763,0.011394415943338124,-0.027820634557830425,0.09040939656816985,0.01492696167799572,0.03913279511357995,0.061242646053202975,0.04153500884270469,0.007809209680894331,-0.016971205032254258,-0.009438410467487987,-0.03430499009343342,0.09383000995743966
GRP,-0.004732218267851206,,,0.03972345597090732,-0.01541991577034158,-0.054891706293074695,,,,,0.06226913748458598,0.030419165830695358,0.03493471161654256,,-0.01397048800332762,
CDH1,-0.026728113490479558,0.02863490816591233,0.06166343578220858,0.030299722767792546,,-0.04864702224869214,-0.06650774065766009,0.009073019819962617,0.08210949928141799,0.05392024960238216,0.002466312244415606,0.07460684022170923,-0.019914693145070023,0.09812826027224529,-0.02368976005642832,-0.047045259082916666
LPL,0.015661014419093715,-0.00899941814197163,0.0661706604280601,-0.04302619331045875,-0.0394205486545638,0.12893049184370248,-0.07056966280554017,0.05753231500715698,0.033858104185620595,0.07402907475952157,0.038477192352452436,0.012205698330628966,-0.015332799723207412,0.15884728339751342,-0.046034893123828836,-0.03482486154078929
SEMA5A,0.06585386005245569,0.050803960558806954,0.1003044711272833,-0.014058548694511843,-0.032718918779792126,-0.01242916938454364,0.057200462979210595,0.027079523409195977,0.029102734958834486,-0.04642582887900136,-0.011327685932027577,0.11516883259306857,0.07329546794096561,0.10101063348036693,-0.01498459305580842,0.06801313271678643
SEMA7A,0.0060499037928762635,-0.01133793672194043,-0.034412652901136154,-0.046635062164628704,0.05107364735763816,0.08109377279465993,0.05382235175396864,-0.07923442146720618,-0.03637427706620332,0.029488493268982358,0.07659003170107566,-0.031247360054185283,0.011649967830426084,0.09530292391752945,0.01812003720932713,0.026389135678488523
SEMA4G,-0.00012707737987941201,0.021774840916254524,0.011439349547834337,0.04079632311762112,0.013805173213066305,0.08815676574008625,-0.07164315300095779,0.10731549611499576,0.0422132296418234,-0.010190526994984784,0.026739109414447598,0.0075095972901640315,0.05195958951185417,-0.025697022998778463,-0.02988826786205267,0.1346052586997815
SEMA3B,-0.030067668097814765,-0.018441948917894514,0.05522495406009397,-0.007255959082950308,0.02687154455557445,-0.05470573528797211,-0.016296011475031853,-0.062174343624653745,0.013970181094170689,0.03566719711751476,0.10581071279283276,-0.01578000176174276,0.03469180516127149,0.008354357087380289,0.01534900874537325,0.00022252512586613032
RPH3A,0.016863916000502382,-0.021751608742196258,-0.05672672661677308,0.017071533155040668,-0.030634617329584758,0.13089217559148716,0.09200091409773514,,-0.08993855693900787,0.002732576304138675,0.035405466033407634,-0.01678456529151206,-0.01687566885687793,0.044291874693114616,-0.028312473244931354,0.004431474015428275
JAG2,0.03262496975415268,0.029499551697155457,-0.013735937276873418,-0.010649509815143489,0.009037586373394642,0.019850177393745134,-0.02547893681838407,-0.01908162418038589,-0.016367683729565482,0.09782980384856887,0.08097044854289469,0.005041004479116948,0.04419117961055239,-0.04555736329880564,0.026982187933210167,-0.04233582801768887
CGN,-0.017455777059900045,0.028497725110097835,0.05657970380588049,0.02252158646302288,-0.011678433235241387,0.016100561174605194,0.02551979472111913,0.04819669050743609,0.12894398015723244,0.056970282070142625,0.07599638877618378,0.028120271633316048,0.00842572546995245,-0.05233994140244466,-0.03317128280930043,0.0758907095196021
GDF15,-0.0013441454632822348,0.011926771148767647,0.08113283232007484,-0.029620063145849234,,0.05418645515115012,-0.014088285842015012,0.039069135689088236,0.03868266560548648,-0.004676377747127728,-0.009270294203744265,0.045051461818447075,-0.010623687426809256,0.0690798229953385,0.009275168749156563,
SEMA4F,-0.004357852828532037,-0.011371043678001558,-0.023411023334981133,-0.005909039963790725,0.0010994694208347694,0.1428519980848097,0.011945573535605252,-0.05583383598314158,-0.02289816810314443,0.0467704684202437,0.04537923706665039,0.03958614863650843,0.03198443247988111,-0.03098102953913679,-0.07006105815498052,-0.03352497827229136
NXPH1,0.050151172997144625,0.04014811096796444,0.02988667345536677,-0.024422180917076004,-0.03869339264082145,0.0188780935129358,-0.03664320317771347,-0.03635497205036167,-0.019972486328202213,0.032447496347398415,0.06008497366240187,0.12789151849677588,0.028817027194367434,-0.023588335790885047,-0.03013400487526383,-0.033997308380299664
ARF1,0.060504224104865605,0.04391863502123967,-0.03239272972562775,0.05215731293590038,0.008448027309455614,0.012877280478411716,-0.022794578960236112,0.07622193652766401,0.13255815145757543,0.06119233753371917,-0.032612812273021145,0.07738730485846755,-0.02780393420353883,-0.06525123766820526,0.06785762494655784,0.049195499250777826
DSC3,-0.013257638389648543,,,,,,,,,,,,,,-0.011773900278683625,
EBI3,0.06784302930463612,-0.024704105686582142,0.03092086428234261,0.08830573594017264,-0.02748966199910661,0.011953978960731417,0.08467181807310241,-0.04941715067438487,0.05598085352997696,-0.036164667676719844,-0.05169353965476554,0.00047556149510129996,-0.002003527388294956,-0.04538212847730794,-0.0032826498090617515,-0.08452656852266713
TIMP1,-0.016162136919606433,0.007785817309715918,0.13882832494183275,-0.03556154922795274,0.019226743236988815,0.062092432047259435,-0.05722760989527936,-0.03916487204056129,0.09371580788303115,-0.002102018802368864,-0.02526047362604929,0.03675306890897783,0.004980387228112707,-0.0012301756538983662,-0.03858663373028379,-0.005736097762531215
SEMA3C,-0.03481561261527175,-0.038177541116330836,-0.039875420333766676,0.02881214542397726,-0.003182435079027083,0.04891442774842448,-0.024868583168400567,0.06035606186958096,0.009048183173804061,0.0794859051452271,0.008056670229139922,0.016538815525003026,0.01635855616859897,0.0020426360014810904,-0.03197305307321499,0.09678417588971369
GNRH2,,,,,,,,,,,,,,,-0.012758625596372754,
GAS6,0.04126672325737185,-0.03662128389271453,0.03822452405759368,-0.03298334392624741,0.03776848819079269,-0.07459680204560112,0.06253123311167964,-0.03609533741177712,-0.048402204237790014,0.01147888821751937,-0.030404499981908244,0.04147095255791341,0.08692986282149295,0.028260634243053875,-0.04625858825615269,-0.065494535987652
MEPE,-0.005361913668935235,0.03345059405893287,-0.03241616046903308,0.05043357962929586,-0.024777570321369572,0.03935460041236578,,,,-0.031545709354604524,0.02498927331850963,,0.02902303768879103,,0.008659422726812279,-0.041515080928490974
SERPINE1,-0.014536401876442005,-0.03558297031680532,-0.043503878543842696,-0.044662344469183206,0.02526405829482455,0.07348492473928334,-0.0020681238221706964,-0.0018602438425042401,0.14977288141881412,0.001205552155170502,-0.018963786534168487,0.053574917859857324,0.0234391759196248,-0.01119258838271722,0.01279137994993892,-0.029261188291198933
RSPO2,0.006807522326287853,0.08964023176598127,0.013037794458913761,0.012015319946592353,0.023121375481208642,,,,,0.011127712211918802,-0.05488000996272549,0.010850091673858248,-0.05341920413568846,-0.04999899970070563,-0.018401991177961114,0.06051038763976153
SHBG,0.002197035796823785,-0.026020388783283672,0.0005364051629570635,-0.008108659605135023,-0.0034972045128063736,0.052984387067614595,0.022584539775952966,-0.06865694357829426,-0.0621709264231542,0.061000243603561814,0.02777884689526326,-0.01016460927489678,0.004617073958416729,,-0.024684652144096424,
LGALS3BP,0.030670038302567516,-0.038914292070274005,0.06315858802635742,-0.046975254293449335,-0.04092640687529934,0.06328766549639522,0.055809202857626874,-0.07688869650706848,0.0009119677757542195,0.10207088190893863,0.04072284547376549,0.05165096863345124,-0.03435429392438464,0.07515760774188983,-0.02686352173131087,-0.05728208549981006
LAMB1,0.017777333055571175,0.007074364601849129,0.090921090988748,-0.0073607097026836925,-0.04025370461454393,0.059871546477978946,-0.006852877931504153,-0.04189352353540739,0.04339256657329457,0.0727603282656079,0.05704956540353828,0.07307866851229596,0.01736239872155202,-0.017609787643202555,-0.0778601468970967,-0.06245441029671254
SPTBN2,0.02185758090517972,-0.012787693474264509,-0.011758200194010785,0.031374589793550754,0.0060609600322697865,0.04023238931713031,-0.01655779072391929,0.08447771263348455,-0.021397822223229956,0.01584122518567186,-0.004651317176151629,0.06356372370312757,-0.021380466667209466,-0.08774383779009688,-0.05080590516057073,-0.00800920649940024
COL1A2,0.007732000628726455,-0.026308203956724945,0.12239143478966193,0.006938226003590613,-0.0189187460074215,-0.036700383863285675,0.06791463569674909,0.015431993841227494,0.007668945171524654,0.0024744517090682905,0.02948228586648903,0.012226946594582592,0.07638634294189837,0.051813715557153854,-0.030371225112218674,0.058815699739576656
DEFB1,,,,-0.014743523508205023,,,,,,,,,,,-0.025214329722758094,
CEACAM16,,,,,,,-0.05204482555759461,,,,,,,,,
SCT,,,,-0.013551114974163374,,,,,,,,,,,,
WNT11,0.016546100021324273,0.03693865909199537,-0.02006536976946741,,-0.02279268211382236,,,,,0.007288851272158123,0.08927404142478715,,-0.03395808978896837,,-0.015625439621630613,
LGALS1,-0.059295095116603594,0.022074384586661538,0.10050256756127898,-0.03581263008178311,-0.009381731781967799,0.06818569688673105,-0.08160497224954803,-0.09961685376597951,0.0735298071616034,-0.02394936189080115,-0.016367116394941806,-0.026598708310847596,-0.021885932994043317,-0.06238710347777829,0.06832212752465391,-0.03325747921273645
BCAN,0.04702938072834586,0.03634088033300462,0.0931456853413733,-0.024459068636655347,0.018217470868889432,-0.07781857030393786,0.017174371220647636,0.11437708103206433,0.002760872899226252,0.020948829358969006,-0.01618455394684517,0.08700157695505228,0.07938146403004652,0.1328681337044976,-0.045801276200158336,0.02498823737766134
ANOS1,-0.019261607337628498,0.03339388984102199,0.10605982290444349,0.047540858177593244,-0.0447877948380164,0.009517977388941027,0.027648829271131086,0.046802068413351966,0.09253071534479736,0.049754688003525664,0.006514240602477475,0.016914847259990005,0.053140535336312654,-0.053110835008787154,-0.02491312878325249,-0.003490329791832477
EDA,-0.013911663558583165,0.007650549709420193,0.03852888041471031,-0.007912570258171213,-0.0028790073229431677,0.01428706401278673,-0.017996486770439756,-0.031028139946341154,0.026768402758584997,-0.06477099778128435,-0.035583689274696025,0.004536303945332313,-0.007567401097929267,-0.010506531130530178,0.019838723042682638,-0.03218062090886431
