,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
THBS1,0.025847450338145714,-0.035154427375432395,-0.0015927519589311306,0.0013223870459957814,0.027865581136572146,0.034447169084948485,0.1076908334699368,0.014075877083773098,0.028176329446694067,0.041362748609357416,0.11347225697704562,0.0912940652836923,0.016536483598169626,0.051998249943845706,0.03836555152782666,-0.030583072892920997,-0.03847142701391478,-0.03170719149006618,-0.03957073945774259,0.07580442741505783
HSPA4,-0.017362555253238498,0.06748426764050351,0.0008529915359965044,0.04571406268550222,0.04578811932055988,-0.0278616990609541,0.046298886623456145,0.016388976151838527,0.005248660713331963,-0.009326794354324168,0.07476576682173203,-0.003215813555100682,-0.004509759887194645,-0.022766240308527745,0.02374185577540726,0.009461147101912233,-0.04853528890174564,0.05420057408406158,0.031152598621682653,0.004676143540820311
LMAN1,-0.04573589299388066,0.014886596891760136,0.004148088392969714,-0.052311500999915155,0.029407912775160857,0.051078993479343256,0.03806235756352337,-0.026237969724616055,0.006269582162644006,0.05091055683507616,0.005482185977921334,0.06080744794616236,-0.07090421663837297,-0.06098200768652763,-0.015641941492673568,-0.03990717270865337,0.05871114700106435,0.04981333347275764,0.0035661066663197297,-0.0007527326360906839
LYPD3,,,0.06083861707445872,-0.022313544695397293,-0.005876725691904249,0.01920210961504011,-0.033011141087120714,-0.017248176854965238,-0.03531555827196138,-0.033768661992381904,0.09783455420512195,-0.025744045785968915,0.0470376612606529,0.022993400446185464,,-0.042478037626612106,,-0.008650297368446096,0.019703934315158184,
APOE,-0.09652162975270612,0.005383107830739391,-0.06485837223215106,0.018181856735832988,0.024023413148305955,-0.06269980673046206,0.013897518599496336,-0.0600369519871924,0.03992003559260538,-0.09631900095310442,-0.07856079780265247,0.037499402690590725,-0.06418987674042231,-0.03620054518091851,0.050310547206120715,-0.03601599454048892,0.06663034512911982,-0.03737277403466176,-6.181923645865321e-05,-0.03306092819525389
SOSTDC1,0.0150450102993196,0.007721738521134713,0.016498544057952452,,,0.016698953932410155,-0.013185031431617823,-0.0061373892128724515,-0.03631392302046615,,,,0.0818043559166793,0.020048718022341577,,0.0664732334604304,,-0.04375361616520893,0.046467979770263616,0.12886555451087808
ANXA1,-0.03345327351538139,0.006088380519368524,0.016143565424041387,0.0012014844101811127,0.04961502323207072,0.06376763130222003,0.08498678574685298,-0.056577067504337525,0.07970517828812436,-0.0987583960828208,0.0597596884096936,-0.008001139940181269,-0.04828132437066426,-0.006120535155280823,0.03423917847802854,0.004282126834898321,0.05631304108581491,-0.08277913586376956,-0.0031068660518788756,0.04219916638663447
WNT2B,-0.006189772705417677,-0.03470524123603588,0.03814926169597296,0.05406903306608501,-0.006856027225574355,0.04512263135333648,-0.008851066475680801,-0.0069864641381330314,0.0023676115180503304,0.02423146549922135,-0.055856073266094396,-0.03356178629655278,-0.00902371098551361,0.07546109855429461,-0.0089534942259768,-0.008228655390031642,-0.0359730047468931,0.05540766940600565,0.035297726205597825,-0.02285155746223922
AMH,,0.014604979126093027,0.03353233828496907,-0.0041862883534606555,0.010468146378552303,0.046647327181905895,0.007892590924311922,-0.00359393932581963,,,,0.07716026549441754,0.061470373019838175,-0.011933106064831007,0.00938317914939342,0.09384773529974202,,0.02696743590452419,0.08265581419577818,
GDF10,,0.006223441594458693,-0.03928247707085003,-0.017580129967894216,,0.04181745434955862,-0.018404211998530758,0.02043730434260198,-0.0332664862925682,0.04461836328589124,0.05110198082631947,-0.029573220880009903,-0.012214862476730657,0.04462478158640882,-0.0008851075922677293,0.02556967111050377,-0.04292872896705798,-0.05203315542459867,-0.029071542500416766,-0.05149762145424159
EFNB3,-0.020757071428286342,0.05730443581037141,0.014045754769491558,0.0065496085146234265,-0.007939505201831454,0.03580514078175009,-0.007982979344527104,0.013746195927371516,0.002261248818836155,0.12572258085171276,0.010640363440323724,-0.03157121561787819,0.014435250967116071,0.004952789822137618,-0.011508926000721285,0.04977254140773668,0.1457090668545481,0.09511200028302315,0.0806479265306988,-0.010231475884754902
LTB,0.007137233687932506,0.13040461841193532,-0.006011983467187269,-0.012155379471620842,,-0.004199793465313776,-0.01298490466707872,-0.02241668115539267,-0.048830936404867374,-0.004688568934399672,-0.02513123047520116,0.07934158646182449,0.06951958296572999,0.07291753671014586,0.02744726315988643,-0.023290919689166807,,0.07164735727203222,0.01126062500653995,-0.03628419474631201
ANGPT2,0.009198957122654236,-0.014534788217973025,-0.001912080040922135,0.033628354161941376,-0.0032360663099122943,-0.06956834885175286,0.0525202349341835,-0.004089585478789913,0.03608752164705063,0.04048741604825453,0.12792172790560236,0.1079792122206847,0.03625212181572013,0.02014855093582117,0.06472660767236349,-0.06175471542394299,-0.013931491938229732,0.08131994222145127,0.030391527463116692,0.12229280512160749
NRTN,,,,,,,,,,,,,,,0.07430076024520285,-0.023748381947472984,,,,-0.042981475952050506
ADAM17,0.04273401866571386,-0.028411761672216193,0.046509040999467205,0.010040166143499256,-0.022604473211002663,0.014027669191433943,0.09505179564611926,0.01361535324539999,-0.0018645087473469148,0.027594490404401584,0.11119081278494557,0.0333495274411577,-0.030346508120602998,0.03386405073547171,0.029315670525889837,-0.004743475997341023,-0.04307412777626111,-0.021499250580688876,-0.03506547015225382,-0.021328605360948213
LRPAP1,0.03399485743237414,0.00528612597140113,-0.004928209650564566,0.030485931727324767,0.04004657294609175,0.02480328817619919,0.0014352059120043216,-0.0396578996273869,-0.010682867544414457,0.03731345603981679,-0.043156871275253375,-0.0386397440523674,0.06924531337851685,0.03873164138279521,0.05177593782580274,0.010489506959179242,0.009697146254163791,-0.030248802053258337,0.04772226408656667,-0.022744978430327845
NID1,-0.0471349327533776,-0.0005326271103838233,0.012012142857013654,-0.06649798593304675,-0.027611065713020452,-0.0012721002422267898,0.08279978976581087,0.07099197136500596,-0.048291508742616986,0.05934522535683289,0.12586265514351974,0.044892295279577436,-0.02569590450814076,0.017418712844604493,0.01887065227885707,-0.09430662236952124,0.04223546738522124,0.027138251810425597,0.03275406875487187,-0.04479550370833429
MST1,-0.013182584761192256,-0.038075757843873,0.021452668839324666,0.024005496737781754,0.04616628267967774,-0.03626316364634458,0.13337993475772744,-0.013168847037156178,-0.008894816849832449,-0.01858747249624969,-0.06281013363364453,0.006751906523808522,0.04321540164352763,0.04883292104252879,0.05671563669240133,-0.024985708124096024,0.0595031600012039,0.06764747469756263,-0.008450017002183462,-0.047608308352299004
IL13,,,,,,,,,,,-0.018355714947843254,,,,,,,,,
DCN,-0.004345939824175502,0.011704136441299405,0.004998616559769678,0.01604492057454537,-0.023471855479065048,-0.020871884707038477,-0.03343537838985245,-0.023449737478256277,-0.0952868378680206,-0.016365031521397563,0.13397888389808865,-0.0032266981870957313,0.07175476506438166,0.014642061286551374,0.05748558149649336,-0.04722273395194807,-0.014024263126277544,-0.09964726255244016,0.030015278678320746,-0.012596641994375003
IGFL2,,,,,,,,-0.02669706530794352,,,,,,0.0107828178214972,,,,0.008682368064051543,,0.060484722535958525
COL7A1,-0.024798779479811565,0.008895841229672767,0.0632935425960465,0.05011360248693993,0.04321505757428145,0.01105284815865864,0.11108683705093873,0.02865671583989465,0.07234733724304436,0.01707022345544251,0.05430634889189684,-0.03434150829324321,0.005712022668629922,-0.0142383895960719,0.03781114009887638,0.03104384494186065,-0.05037251248645435,0.04237337097536737,0.08878344210782896,0.025137466688103016
CALR,0.013860327870724313,-0.03127607167056293,0.016011189217641872,0.015641386278908313,-0.02622071665039614,0.03897067533883379,0.08684433720491776,0.012424152246559515,-0.01727958818393404,-0.0341149034574127,-0.04470884970960643,0.05028305855971102,-0.08857041825587614,-0.03569273141546154,-0.004283931534472517,-0.03495358283419542,0.0038598279877557736,0.05825847124319465,-0.02156429724692466,-0.037112311902059464
PIGA,-0.044005827653685645,-0.028254286621457295,0.0352832304027847,0.04108213162519102,0.09355840498754148,-0.018506827168151073,0.08135597508459613,0.04883776320399287,0.00893181801275535,-0.024293971852986127,0.03007906036279859,-0.021033931420994606,0.013574024974402996,0.05687691976097867,0.05407476829209646,0.04510534527793277,0.05120505563073498,0.034135334914318916,0.05302811075478669,-0.029249859495680295
CD200,-0.003498444055528728,0.011017494049073482,-0.01914656517342705,0.07145106035962566,0.03519626017504669,0.052335584337617265,-0.08639884709964488,-0.03595168538128436,-0.01785692764138713,-0.017718574343234993,-0.017149737299417666,0.030047681817918965,0.07367223182773891,0.09358028329593511,0.07938214686692993,0.034691589562492714,0.06306291682335718,0.1006417719872914,-0.004671361273716632,-0.015110686832141859
GRP,,,0.017421024202847763,0.05880369601317378,,,-0.024109242526029202,0.018155364433678572,0.052855152880316884,-0.06414155027794084,,,,0.08320738594896039,-0.014728728734701274,-0.026048093314681334,,-0.03163465403010868,-0.022934542118675207,
CDH1,0.11796565771250757,,-0.015028304123750749,-0.030760416253818316,,,0.03375640112174201,0.015597028120741952,-0.062468595691055936,0.04116755357335715,-0.032007358670687824,0.007211350310966389,-0.00048650620370303544,-0.044799649542279246,0.03838248535572896,0.004933125151864575,-0.011855968476272802,-0.015021762709548516,-0.00999068273423667,0.05162036926630173
LPL,0.010850345854608638,0.019299384615187754,0.019397900881750803,-0.022722870286462176,-0.017945973494007377,-0.017418906426145655,0.07556330204400405,0.02194950852129887,0.0030608659834571706,0.08711483763950878,-0.04324597540233252,0.020762025729434124,0.16986454598981804,0.08549657440165369,0.063379150520531,-0.03619697745021995,0.07449668996395975,0.10320057105664533,-0.0074250699318474354,0.11671245378156316
SEMA5A,0.032736893369511154,-0.013990606901897651,0.022517578190472676,-0.009226332764470756,-0.026420238495458416,-0.0046813573647744265,0.13912212820273434,-0.020688210872106795,0.02919801645773614,-0.019977508539516218,-0.04773523652698599,-0.02094392211098929,0.109137946046327,0.0308979200093481,0.003623795313444156,-0.003096388253617002,0.03572935211743385,-0.025887288563758784,0.02323024405161074,-0.006747023635103203
SEMA7A,0.05390773820868953,-0.04220416420934476,-0.011008346201600818,0.030171795233887536,-0.005269782133622735,0.007098397353384617,0.003741926172957542,0.01585306245260753,-0.032960837704938496,0.01085339892960416,0.045360340007481,0.0694779652210234,0.0026143222368094176,-0.03471674890446941,0.0017707833492772742,0.0008770412161575291,0.027171858877854147,0.08539671996870608,0.04464349552038652,0.060875647904549315
SEMA4G,-0.025963569866439273,0.005636230524743452,0.01903465063165584,-0.015013121882015857,0.011298306772255814,0.052459139632470946,0.1017297896658163,0.014941784566801572,0.044739459702748854,0.07508691428287209,-0.040365268482882494,0.044268603805774784,0.06520945048147755,0.03011756175909474,0.013163142104150429,0.060993305638286574,-0.002424010079362439,0.033470854778152585,-0.045606918554388864,0.061704786100543925
SEMA3B,-0.019085429382321443,0.04583221240586642,0.04658312919718593,0.0006661368741518223,0.004929372550515221,-0.014279007609922711,0.06224557400266118,0.05068241404966111,0.029476589393630646,-0.017170722650581262,-0.07964426357683374,-0.0280413155096919,0.018147793847975897,-0.05126573545626641,-0.05350337768098297,-0.060032068936694126,0.02502209888736317,0.02919281498129999,0.08059761046666508,0.03945934157183591
RPH3A,-0.04647765701909713,0.04805792663638757,0.008890369478917382,0.062221264986386866,-0.006162873239351615,-0.004488946343756513,-0.03103591707186682,-0.020872222103547045,-0.0077524458915295014,0.04108226614770926,-0.0006884885445057117,,0.049777211200532995,0.09586499938664188,-0.029146728054881388,0.05746987491312872,-0.03366297661476816,0.08507471009609144,0.023694924982773,0.012859957847606658
JAG2,0.04154051316206935,0.029461160215561066,-0.004473950191895619,0.020314158226364353,0.020712877810172427,-0.023857297924361223,0.056058983280343096,0.019397090819042406,-0.0527475133264524,0.10573657170035465,0.10088703864351034,0.04110262116211602,-0.011354019843345817,0.09371254968152899,0.022361228413225177,0.052967322261214235,0.060781441022486365,0.030736464467480025,0.061384632879267764,-0.006303929702391061
CGN,-0.010159674934385672,0.026882583070425663,0.0384604100979093,-0.01579406782000484,0.03362951278773648,0.012121233375586371,0.1025731401603517,0.04172480536668688,0.041117566676901654,0.03860499567690633,-0.015364419073268843,-0.08313451501456377,0.0670561560251563,-0.01972045086897524,0.08404193811950324,-0.025903640097246643,-0.006117150716867802,-0.029532171790034773,0.07054399368690656,0.1477047142849103
GDF15,0.012852556807865671,-0.00104931392147354,0.022403220046766863,-0.019183013695213434,0.012904455140728487,-0.000839339880827407,0.10120629048894356,0.04801597728124549,-0.024956185555450237,0.05222458683855108,0.01375568651162064,0.027556742957366476,-0.023035945843663617,-0.06010887889254873,0.036165453445316575,0.005475909560247838,-0.05525459038431896,0.09750792071996965,0.08550977048439101,
SEMA4F,0.04411236843399014,0.01768002873949981,0.04600910328930919,0.020206204897778548,0.07111992623361027,0.09161940947094878,0.04201699093718379,0.06277068665516901,0.01658571092263154,0.05221207736948575,0.06722127453566472,-0.014772604309906904,0.051890258107415196,0.051981193099796555,0.0006512632639312481,0.043859088991769046,-0.0561610412471422,0.1253655540772174,0.1091906801755149,-0.05076745680434496
NXPH1,-0.0097601037910294,-0.04475907786484788,-0.0023374520353229167,0.07093399346065322,-0.046984469203440696,0.04560929145837042,0.12776837500402372,-0.014254782482188822,0.02994503404621452,-0.06273699049135431,-0.027371337400570617,-0.000378560491908985,0.12504963426503612,0.02667005264875588,0.06485377019539752,0.01909370626200468,0.12448139097700944,-0.001817315647321368,0.10144065210424633,0.10222527284963598
ARF1,0.004819988271646452,-0.006401605382096205,0.02489430282755779,0.02680540108920753,0.00066047655820116,-0.010873080043608057,-0.011247057884728906,0.019445774895478083,-0.058589860985560585,-0.016595136298393456,0.0995593709349082,0.011162607581354067,0.016888440350534432,0.025254389085458025,0.012393942214077351,-0.03803424132888908,0.008737341329123757,0.00013803395052554342,0.01187200958368342,0.10061944455407756
DSC3,,,-0.013926238125869447,,,,,,,,,,,,,,,0.12480155475080854,,
EBI3,0.06606039433838086,-0.0423337765612307,-0.0069807228223930425,0.013097177852034047,0.02014324006714156,0.03842360025794869,0.021037298045182812,0.03368918629091218,0.02594075916964295,-0.009638601140028432,-0.03890231531509242,-0.0268540190223364,0.010579444599901459,0.13567293888941773,-0.020275181742211573,-0.024449809522723145,-0.0005912661012018525,0.017451345933683214,-0.03770462530860782,-0.04747149385993371
TIMP1,0.047753651155932414,-0.02160306819088996,-0.0035061839475570354,0.05523876151038327,0.031010404956806823,0.004581329854712449,0.055029173041067546,0.0313320545305385,-0.006574718497646365,0.061318900106014436,-0.08102342477387511,0.1717008161461346,-0.10987021204329264,-0.09506740998974525,0.04704087344933741,-0.04916874837270882,0.06567638892552781,0.007002841349005752,-0.0034459244867846863,-0.05791900872178138
SEMA3C,-0.020794147767244066,0.009383502377397556,0.019077988125992294,0.014675268218851614,0.007983956639776165,0.04040904346921445,-0.012861851911799319,0.003948494750229824,0.01061215826656494,0.03880724445991534,0.014483398804771123,0.09852612413634511,-0.006174991853488005,0.014796943101846276,-0.014138619790456386,-0.004460572736143221,-0.06438838352856287,-0.01897860431826225,0.0008231497685234859,0.009428617847987247
