,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
ANGPTL1,-0.031228711770512767,0.05313601745402257,0.09286044334160752,0.0027509484365505453,0.06472049704852446,0.04563329316579565,0.06003194188924654,0.009515273200300958
LTBP1,-0.03266027921184782,-0.03395098680378371,0.1351429147662882,-0.02392789123890043,-0.016935234082665986,-0.008817461954172698,0.11491269350988949,0.033345060685549884
NTN4,-0.03421150220522392,-0.04586784958735614,-0.0023528348731964867,0.02228189611016898,0.022897358828393336,-0.008948860460501789,0.025223599408266715,-0.065033775299066
APP,0.08386057230293373,-0.014096806856386144,-0.15273344342032463,-0.016148286418899746,0.03291256032132284,-0.009189380360740757,0.10632088487314065,-0.049417147487643094
RIMS2,-0.004775454299652595,0.006187844634814413,-0.10717686682478726,0.027133391866236964,-0.047276198362761104,,0.11194800214436443,0.05603648892826441
WNT7A,0.02264233796320142,-0.04804583233263724,0.014233618147374791,-0.07264917107177582,0.013505701718601326,0.11859463514639974,-0.0050161768116554345,0.0430556288368236
GAST,,,,,,,,-0.007213780025587017
GPI,-0.004676672132864224,-0.09931780003225292,-0.06452228111128872,-0.04323303056418777,0.010360035929628251,-0.0976847157949405,-0.018127897689941802,-0.1396523432604343
IL1B,0.04625688583101007,0.061372655527454106,0.11363319805840912,-0.016421079084518238,0.05076915269862242,-0.003512976809018179,0.0201038727060464,0.09713556110843907
HAS2,-0.0197089360203282,0.01715384463923099,0.12018755466034675,0.0023753578495037788,0.04653129019944931,0.01300327281410134,0.09693179470845359,0.0018633183172061803
IL11,-0.014288646285596639,-0.02009049072518028,-0.032549074266864826,-0.04036473522673713,,-0.004873201174346707,,-0.008094140670712135
SEMA4B,0.008123365773980512,0.043212825234957605,0.15994097618193187,0.003196308930921596,0.023971413179446927,0.11875384672016315,0.06296915089730037,0.06209604931364063
FGF12,0.03396700343849373,0.03219387062972234,-0.1587110292344499,0.08952586526626986,-0.04505920394957603,0.09048540878529078,0.02225943580585017,0.07439331227681711
CP,-0.07974393699715196,-0.0006559147045040442,0.08550767762645264,0.03448681368810226,-0.014858154763546929,0.02422145375957917,0.059220740938420564,0.0143734150050184
NLGN3,0.028670501282668914,0.046032687544701606,0.11934820436392644,0.026792352714341106,-0.014159856464084585,0.02692115460083126,0.07066778837244832,0.13737266270727957
GZMB,-0.021146051980530493,-0.04461082479612362,,-0.026471194650100702,0.008768757569207954,,,0.05061820165302313
PROC,-0.039795794646451034,-0.021814529155257428,0.13605675692302222,-0.0021633828291384347,0.023365153343416087,-0.0661387741360484,0.11443773456837741,0.086720824073086
TNFSF11,,,,,,,,-0.02148070288072776
AGT,0.0535771933831441,0.09066092635589314,0.14937399507035526,0.04539973044945052,0.07117530385367493,0.18061007555640685,0.10524909387161502,0.050846658843309314
PTHLH,0.007711409258190836,-0.020188904822387735,-0.007271593143962929,0.03643040602608456,0.0009318550091505301,0.04237393730499021,0.15821034404192505,0.02741085693157221
COL1A1,0.011181324978287626,0.001505282824259639,0.19664382960278304,-0.06923431627488523,-0.04012022421139811,-0.006564177356547336,0.1197545170622807,-0.11517181622118604
LAMB2,0.050615019634254056,0.01960648736658944,0.16231161035328762,-0.007467067829201542,0.033997279127032785,0.007783906390990421,0.13248773602827507,-0.07661864265553499
DSC2,-0.0011162393100633298,0.004348444068662689,0.03331789534642992,0.04177738535409656,0.011084604128879448,0.03725379771673749,0.043821320398746345,-0.019184352308642245
WNT5B,-0.011102873689511307,-0.014352901367326141,0.031247089192591265,0.006973919546337925,-0.028261118841379794,0.020481977191747068,-0.012437201741182074,-0.03422889653519396
LEFTY1,0.013441336914545906,-0.011415715836038039,0.025435758984492803,-0.016792761787228595,-0.04449364332177472,0.06100470574915265,0.005979705349362713,0.012096831394927884
FGL1,-0.018103581991580187,-0.022089470621783368,0.03469837126922844,,,,,
CXCL5,-0.01663877524532528,-0.03163243004799723,-0.035284730315022314,0.028618100690391717,0.008067155469437688,,,-0.015465802494266094
S100A1,0.02211157972162292,0.05612626283338919,-0.16998258870845998,0.038101567549238914,0.006330043772640016,-0.010569617920886955,-0.09814117545592177,0.06512547645127666
C4BPA,0.06593917126211568,,,-0.025810724622065816,,,,0.07543410162995509
NPTX1,0.03316189203415333,-0.044526084752550404,-0.12355863725504278,0.012667696362378904,0.029181688563421397,-0.0507269661604743,-0.021367987724255903,
TGS1,-0.02838774317160712,0.0019043121245347129,0.0787291841043124,-0.01288366987119773,-0.04300260183504391,0.05647924274675957,0.11628092981511302,-0.008044417004442481
SST,0.04086011354693032,-0.04038869502442882,-0.1147706122835876,-0.002008984991124112,0.036990601206118585,,,
IL34,-0.02056735402795818,-0.02425383233128422,-0.043726885537110606,0.023046379203465223,0.02929805052837348,0.09283084759428907,0.035149753620058406,0.04965760159745722
DHH,,,,,,,,0.03902486592633097
XCL2,,0.05908728315055743,,0.01387980645425758,,,,0.07218389652337477
TF,0.012096343797865942,-0.03201808720742467,-0.14478891080504855,-0.04466613483876094,0.009543209616478062,-0.07709790871215315,-0.12367020554554423,-0.05100100323323526
IL33,-0.029816877996737552,0.006620928366407567,0.12180587135920344,0.061902280958120684,0.025787723027522524,0.020793091871198766,0.08149577342490913,-0.048843075525294245
RBP4,-0.0251740664637667,0.012518570895780515,-0.09813667962436287,-0.024610744273188816,-0.03812635143751283,,-0.0017744779569011098,-0.020503824971713533
CCL19,,,,0.00011903036597526401,0.089040804692109,,-0.04259798924187971,-0.008782410806918517
CCL20,0.017726369647524408,-0.006668089164386873,0.06614935813293782,-0.007333980179725026,,-0.0385151931880646,,0.09827709426063418
NAMPT,-0.019043320855079926,-0.05947968905081311,0.11404261281105924,-0.024936721111148207,-0.0336574218684121,-0.006411711890297235,0.09150902950183075,-0.14722753388478735
