,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH916T1
TIMP1,-0.049219920805736735,-0.001001558100299599,-0.010937243887578819,-0.07206152073503203,0.03897581463414347,0.04247019622521094,-0.01225649948145407,0.012271754297914562,0.01174658647429298,0.04527512322097781,0.03044427158534259
SEMA3C,-0.034384832588767004,0.008019007398693238,0.009082773867363432,-0.006432159890440692,-0.026744017661987855,0.06453446887865862,-4.8635636706616946e-06,0.0033806119621964193,0.07268189995797733,0.048681044578197614,0.0620656327234498
GNRH2,,,,,,,,,,,0.04481828924511428
GAS6,0.0015777300391411717,0.006505579249538114,-0.0011745022806327638,0.07931447293253543,-0.012697976429663879,0.04881060088748169,-0.047578542768652796,0.001142215956433541,-0.023331839368559728,-0.09135293156457022,0.024070311576159104
MEPE,-0.02360629669218418,0.07000182314957602,,-0.0380674214024662,-0.016871448670661083,-0.03604869492989758,0.04572485222080919,,-0.01577361601355584,0.014215714097430023,-0.0017226272868397527
SERPINE1,0.06625598570025762,-0.06071263003326127,0.05683669303699115,-0.07431037342879836,0.04958655702283386,0.06138835478375212,-0.03290644320429397,-0.051078844341584696,0.026333795115092505,-0.01810332839111144,-0.0423040732960375
RSPO2,-0.04746712530342872,0.02039719853229199,0.053212094917781685,0.14743789781345484,-0.014487818525676335,-0.02846894108591143,0.07706207834529956,,-0.0024967249801054097,-0.032701721684958905,-0.0057039833008053955
SHBG,-0.032572932433761505,0.018825011064091835,0.02656244768609481,,0.056778579234488986,0.06842345076843895,0.1098640372692947,,-0.01576433440645642,-0.03504130026594704,-0.024648560010452004
LGALS3BP,0.021443334676717097,0.0368558511633462,0.03375642203456416,0.08390696006693425,0.007419570144000332,-0.028182138690225508,0.002373260595280287,0.01861862059456395,0.03726084111303558,-0.0036680555787717882,0.03804798178696305
LAMB1,-0.008233892244288417,0.043035347189955546,0.004213352492115608,0.021341436928144702,-0.031089878925998567,0.008080233029066266,0.058597120744763885,0.018809417426286276,-0.020892743373786462,0.038779227928907506,0.03038104929097194
SPTBN2,-0.015028200538292178,-0.011927993887431251,0.05833388358106202,0.0636468126818716,0.01031888512898227,-0.0035622268867725403,0.04511802114160026,0.02618768417597775,-0.034611749777721044,-0.0016793540187141434,0.03576969621777178
COL1A2,-0.0723658340180978,0.04714246050359873,-0.06511086099091534,0.013683828554051283,0.010219511785000161,-0.009920502129408315,0.0528935630422529,-0.07319155250313288,0.052516823092782425,0.0178929567816429,0.0026175768936877557
DEFB1,,,-0.01455707646387465,,,-0.012707222732862993,,,,,-0.004276666401038131
CEACAM16,,,,,,,,,-0.028615837607807778,,
SCT,,,,,,-0.011679503624727043,,,,,
WNT11,,-0.020783975346776645,,,-0.01958120653087642,,,-0.02708226381577842,,-0.03110266303714505,0.057735712412912046
LGALS1,0.09136830625592123,-0.027640150920764394,0.009882873147111495,-0.032326804847014334,0.07229980574216692,0.005387173339340648,0.011228847888536567,-0.06189186779597197,-0.07128430888277502,0.03478019028104662,-0.019161893325457487
BCAN,-0.0649598169593,0.0912127194272637,-0.055895770713981385,0.06934038560226388,-0.030986436098443943,-0.035054462016945655,0.023082393219892004,0.00042530987134864565,0.07226609959832217,-0.06147076061688967,0.05479448301831184
ANOS1,-0.060165965190488065,0.060817305324092505,-0.06287368392334632,0.07921852911161303,0.0170993516585648,-0.0061113372949755124,-0.04010946693950656,0.018529360307514984,0.05330149805951127,-0.023893393632848803,0.07938005561738246
EDA,-0.03518918903961232,-0.015215874298101038,0.04729798380184881,0.0434725840950049,-0.026896672815920338,0.043415627088338585,-0.02019248307641749,0.05300393535524913,0.04936662386908176,0.07177965375044519,0.04482835567241467
FGF22,-0.002935695300435118,-0.02163703271730134,-0.020044868749026414,,,,0.05954233081754546,,-0.02615744058517924,0.06299134528735743,0.0236265822061242
SHANK1,,0.012441152724595074,-0.016246418873950827,,0.052213724561256974,-0.017095558060616165,-0.02701064575911044,,-0.022051653565209325,0.0037693329468224024,0.07702135265358254
NPVF,,,,,,,,,,-0.0103059682215159,
RAET1G,,,,,,,,,,,-0.033178508498001066
TGFB1,0.026966205351508895,-0.020433600832844425,0.013250741106516785,0.09698607857460709,0.032100556653743964,-0.01747714143646059,-0.050310155396684965,0.030805592691447403,-0.0004023575176707194,0.041884839456772995,0.05531770180737828
MSTN,0.0012394275593964256,0.0568728749768394,0.051517017116075786,,-0.02934643462393695,0.0690552688342275,,,-0.008160835805707067,-0.0006053365876269359,0.06515753111012544
WNT4,-0.025973918821123116,-0.014004196171315916,0.10344263854637123,-0.022346857472189417,,-0.01794693917327253,-0.025498137163615243,,-0.02186949424632077,-0.061603671013097196,0.005475009155106585
TNFSF4,-0.04588349852785588,-0.0320250331022329,-0.02383896981064748,0.1256032856451892,0.01685573655920765,0.006193907219556091,-0.027499308831765684,0.0605758405015159,-0.010234623638850783,0.03479902727599676,0.06718589995626956
NTN1,0.03829783732537328,-0.03841801744208506,-0.03317351283892307,-0.010617049624674227,-0.03298187996319174,0.028449975417984726,0.12385739611183244,0.021291436296484074,0.07968112135710285,0.013074785381796928,0.06166371083621845
CXCL12,0.05743911340503816,0.020032834701755493,0.014257007006756368,0.014629383287372243,0.036355606784041226,0.006744416797850703,-0.033357067852565016,0.07586405854611769,0.029956353754444696,0.07732154076137708,0.014825064357615192
GNRH1,-0.030215529901239775,-0.04054009642124939,0.09996512349503174,-0.04182047701987253,-0.032139902544987095,0.004350960732460113,-0.018886367775901386,0.04866185779209635,-0.01999882821646272,0.011237417225451674,-0.032444962757793024
FGF8,,,,,,,,,,0.039071628949444555,
RIMS1,-0.04071017988256511,0.03400980779241626,-0.006801006099074503,-0.0280982939704251,-0.032602565259095696,-0.04271474958764195,0.037633442620480954,,-0.057583652610004116,0.04595485871165318,-0.010019115496101924
FGF14,-0.06424762602519982,0.04100296338636208,0.03229230528817152,0.05309607705288483,-0.042421085342349875,0.03465183878071553,0.03770634411407791,,-0.028304449269067982,0.011189419021785633,-0.003441083186158396
IGF1,-0.013460424617454548,-0.024869111878947924,-0.021088479808253978,-0.004076023055170719,-0.024923264558230296,0.02618952276281805,-0.05613186720538981,0.06691180666453513,-0.005466559751771815,0.013299603004153655,0.07941336287228501
TNFSF10,0.018467169100400797,0.03095418344685989,0.028460787516576477,0.0550655687791154,-0.021331741662711214,0.028724078870715455,-0.03750059853181976,0.022432725542650637,-0.002856307617542715,0.08203479007786543,0.07356741649829408
GDF5,-0.04886304659580926,-0.021468908845150035,,,,,-0.0033064302094046394,-0.03653592886628909,0.06645295066720922,0.05092726952040763,0.053238977725538233
CHAD,,,,-0.03341254661288984,,,,,,-0.03608566578028915,
RGMA,0.001990431241835432,-0.0090410363407838,-0.037161902413901715,5.164787991433949e-05,-0.00163407649789847,0.03913497868742579,0.02190209729268623,0.06353331226711509,0.04119968692565141,0.03747115475690862,0.08778895391064952
WNT16,0.0118329677448803,0.031169297756951847,-0.014778323842970101,-0.02096801490147272,0.015717995556222553,-0.020090780875212533,0.08150595716105245,0.08103645072295067,,,9.421492849585164e-06
CX3CL1,0.026738240294297014,0.0770327731146727,0.03742042167648483,0.007293652769256024,-0.04440708444317452,0.009191755877344306,0.0633771761624088,0.06245159883572855,-0.009011119722570168,0.07568368294003648,0.04038172191046334
FGF1,-0.04165579035967583,-0.026213462236999184,-0.0072531052075255386,0.08032575767150038,0.031191404956192263,-0.004689904512578306,-0.06796075347235923,0.15705382523092012,0.06180582263571451,-0.01480562461421721,0.030894530036074903
ALOX5AP,-0.021321201718941203,0.01126822795972921,0.02517485962811953,-0.0004042443325842419,0.04097042932597703,-0.04921099283264292,-0.012002266618643382,0.03759803478493209,-0.047127958190174346,0.02577411061365456,-0.019142404773442027
IL1RN,0.0334492667330531,0.007054178059328766,-0.03183785333508681,-0.05355788194402441,-0.028822266636767242,0.013619008838882972,0.11355497592441968,-0.028243903422768567,-0.017195736314861775,-0.046212413975362895,0.001381898342097207
PCSK9,,,,,,,,0.003115423547240339,,0.05115285159078252,
NPW,0.08192296218258191,,,0.011634109447439736,0.03677889596501653,-0.016202950096436446,,0.028198299253183647,-0.019152306331494985,0.005938228925623135,0.06404026926882157
CXCL9,-0.034202179132672234,0.021976937233607934,-0.008956835340352028,,0.03807034119919287,-0.022542705642641388,-0.017003803086131346,0.017213304684768747,,,0.058177771410839844
ANGPTL4,0.0947111221848283,-0.05074277653987266,0.0011630010159343937,-0.061368909821179665,0.008368603438047583,-0.002635618333340044,-0.043343443772439996,-0.0849734087205354,-0.04313643429210928,-0.011487195232730925,0.04710201920416615
CCL11,,,,,,,,-0.015029304159228816,,,
UCN2,,,,-0.019928465294531045,-0.011253786149645702,0.10292777207887475,,0.10890423275503416,,-0.016450746178185142,
OBP2A,,,,,,,,-0.02261494215974634,,,-0.001872873477141113
COL4A3,0.03295356475005883,0.009046172032388635,0.06631581432049992,0.02947857661155865,-0.02693550539740504,-0.023673810507887055,,,-0.021685918575606346,,-0.0032032444520141835
NRG3,-0.03653498859638108,-0.01741048991679406,-0.04138894620558349,-0.022156092567334834,0.03244548112884547,-0.012904023673352954,0.06394733127492916,,0.02147842292146565,-0.005015974756934204,0.10238117779914334
IL23A,0.0788641069912464,-0.022941469883573228,-0.019712677484967626,0.07918244938739963,-0.017705515412385103,,,,0.02435419253820261,0.03655752526951712,0.015098726966677191
COLQ,0.06309092895447173,0.023169777013310498,0.01999735906530748,-0.026625232303602624,-0.042421092441320626,-0.003783293952532664,0.055635735025240746,0.023946126783920014,0.002478884099224325,0.021036932607224806,0.08999898199871989
SCGB1A1,,,0.0066310822456566365,,,,,,,,
TNFSF12,-0.033883457734705684,0.0659561246469732,-0.02959823819860212,0.05098651626992675,-0.004535424551138016,0.016986795701633816,0.026567079574643535,0.07543397457011519,0.03909501570128827,-0.03691769548275862,0.01651741861942109
DKK2,-0.0008896481409655723,-0.024030091863455512,0.000959241691524649,,-0.011419696608576953,0.04198370861248094,-0.013370891454717305,-0.044867354985692234,,-0.027252536836260777,0.01952821359615935
FYN,-0.03231617562405878,0.0009140973761979986,-0.07473297525416571,0.05334504614198453,0.005814893313206424,0.02658360805038615,-0.013912470858859641,0.039708159871342505,0.04329376529267056,-0.050885654848711194,0.018715182914024752
ACE,-0.04824591378851619,-0.013807795790848567,0.06680696178457034,0.022312297161699267,0.001998511252355751,0.0028894107363153843,0.06770070005869346,0.07362315350592286,0.029286277003623597,-0.03606263463816576,0.038239629866360675
IL18,0.03354381683875049,0.04342054332686174,0.02272624069578208,0.01823091164570638,-0.009769795061370292,-0.06328243923712712,-0.04302715673234086,-0.0022969887058474693,-0.04309812640371518,-0.06769784874977959,0.07255375839511528
PPBP,,,,,,,,0.05105849971780922,,-0.028267745105638883,
CCL27,-0.05172947981784128,-0.01521587440032529,,0.09476045070770976,-0.014991667916282965,0.017514902499491676,0.03106299389891418,,-0.014086917587503108,0.01459854197360979,-0.012520822064472222
SERPING1,0.034680404093645936,0.005738374791880849,-0.0021328714909575317,-0.024397034974885688,0.07767819863988992,-0.0410718424565286,-0.03972820273619895,0.06333308132538647,-0.006305734039998833,0.06400740498272477,0.021138426785262104
AZGP1,-0.020149775995680335,0.041965943486068115,0.013186619799689655,0.12235836894947488,0.03461532230603861,-0.03155842902271054,-0.017372551724111597,,0.005601495670572562,0.06419238230294867,0.06899351563183082
INHA,-0.038953404446057265,-0.029183924130329074,-0.0229803729222974,0.03641118962944558,0.01603622840070826,-0.03332088265884915,0.027019244484470312,-0.009774408103631147,0.024364313841941078,0.036979330366548456,-0.02193519309483042
SEMA3G,-0.032986400803819246,-0.024565828489470667,0.03360621431741671,,-0.021216275041344695,0.029184156593351773,-0.023538974661972394,0.017829655697531567,0.08497203477491645,,0.015281171501557611
COL6A1,-0.008829038753240825,-0.019939693645237497,-0.03720483310985246,-0.0893782693643234,0.02439452256636138,0.09832568612093923,0.027229684991505458,-0.07248808184107378,0.021860704538381494,0.03518824244812868,-0.011139986426874821
FGF17,-0.023879750573222527,-0.00446410735164889,-0.01644595076879804,0.03869166163526183,0.08837141944808549,0.0374139864949809,-0.012614494322188426,-0.024009215815885127,-0.02276689267271658,0.02488085428535177,0.0002925103591664524
TNFSF8,-0.018054988897759448,,-0.014557077962523807,,-0.014355852168454518,-0.014982809332909498,,,,-0.030672631237688108,0.007794183861508907
FGF20,,-0.030197491369400194,-0.024422325490868108,,-0.035720304675845485,0.04464202302137474,-0.030444131562178012,,0.1115266983175186,0.019789979146141307,-0.0038693525447057522
ICAM3,0.09022791789303494,0.0027366983503880407,-0.05618227043305187,0.0639567568833744,0.016721680625811426,-0.002378902217223219,0.023377839844678186,0.04297759593143799,-0.029020492147357885,-0.028236159028547515,0.005178190045661209
LAMA4,-0.048802897487806515,0.04851531344946498,0.027540877202638682,-0.030340024997395538,0.02621709816111723,0.020510644267756804,0.029245541682993658,0.07962079295444252,0.054986552726426476,0.03980169777883825,0.06061953651951025
INHBE,0.13535842262993134,,,,,,,-0.027801446936893872,,,
DLL4,-0.039653383317499055,0.02320683036958455,0.029548397744482018,0.03247882429914277,-0.024874797645983465,0.021146674222203687,0.020556866598769652,0.05458009459437713,0.00931014696446622,-0.05123844865198679,0.03967071511478327
SEMA3A,0.06376462625301611,-0.004406100718816044,-0.015358881536817665,0.07811152828575396,-0.00017072229291332334,0.051884230014126155,0.01424224337274242,-0.027171933134060553,-0.03406625940669962,0.02819725449334288,0.03925214314123515
RLN2,,,-0.015633336130918433,0.0011036416659770186,-0.014487821792617758,-0.015261862218260718,-0.02202031906383875,,0.12771592330714418,-0.02121005000159081,-0.007101321782246437
C5,-0.06516819093108016,0.05116889549935661,-0.04333236710351223,0.000272909173036748,0.0039059714659622226,-0.012289934899079999,0.043202380239433805,0.04233399034072785,-0.032955206694252656,-0.04028300011613224,0.040711970815415194
COMP,,,,,,,,0.003119597010664069,,,0.11214751945069128
EDN2,-0.024418339558843104,-0.01719152634275596,,,,0.057608665315158035,,-0.022034074151669077,0.006084084032996985,,
C1QA,-0.008751166619376378,0.03699196864512605,0.028619475011360637,0.023039456843576674,-0.02195762202557287,-0.05097625521742933,-0.019634296780725008,0.05958786536046794,0.034973628636691505,0.03350455125627123,-0.023347767195623384
UTS2B,-0.019415915038767467,-0.01839687113336777,-0.017783311647274064,,0.06716073362508596,-0.013192238688679653,,,,,-0.03501568526616818
COL9A3,0.01873594713163118,0.036453149617942465,-0.03311195653184202,-0.023307751222637653,-0.019274449101553463,0.045034530504845155,-0.04618632538195243,-0.04084707052197674,0.06878739534535018,0.013448268109235153,0.10329002644119316
DLK1,,,,,-0.024113391009997816,-0.040706711844241336,,0.09523403076444915,,,
HGF,-0.049931118949378725,0.0724877231567386,0.009855209596758547,0.053030887941564686,-0.010118881563007004,-0.020971872917455586,-0.02933339094044809,0.05030921043393465,-0.02512352299159632,-0.02400542516044309,-0.006939922127175026
GIP,,,,,,,,0.023578090617047357,,,
P4HB,0.046343211215255795,-0.07761869838102088,-0.009347866635746374,-0.032162695923744884,0.035655070162277994,0.0841673762360001,0.05811752915323787,0.0032541318369340867,0.04627767734368663,0.046198697383552485,0.011065835155722169
ADCYAP1,,-0.01544080336663777,-0.02209185233130392,-0.031644071530059784,0.04980206014061981,-0.025298183506126965,-0.01795008596974613,,-0.02430566099579777,-0.02126903067491485,-0.014586260820087004
GREM1,-0.01941590300084501,-0.024182014963248517,0.03125751729856338,,-0.01252201997924416,-0.012259727703545234,-0.0034010750940755654,-0.04775009389716288,-0.0422107496778553,-0.023434366633535684,0.008286384095622676
EGF,0.043035918921214104,0.07457926181359839,0.02629325636198979,,0.05449079813025857,0.012574934610751511,0.1312175228072956,-0.028734748004200235,-0.018510357959217443,-0.025932784256491266,0.03651767938406531
VEGFB,0.034451193012738045,-0.013432260661150237,0.03204100144176031,0.011981698839997104,-0.018471184946895824,0.02759781960141175,-0.08377463322046366,-0.054504947599545876,-0.01921419124716766,0.002292548664206405,0.016854349804266838
FARP2,-0.046658173887207194,-0.004874027500797354,-0.008318234315960552,-0.03416877549986563,0.011180948095863416,0.027548273747770573,0.04068975570091557,0.02597505163759949,0.06807162415471762,-0.021839204567948575,0.05930957407620834
BMP3,,,,,,,-0.01866062208525681,,,,
IHH,,,,,,,,,,-0.02776437154468243,
LAMA2,-0.045320459862928285,0.04586378534288388,-0.0381213086848535,0.008941105709628729,0.023626534198383696,-0.0041753163706493915,0.09162380005087582,-0.0016585088377023404,0.027249825235008927,-0.00933156990158925,0.03646375679881168
SERPINC1,,,,,,-0.014114503652130517,,,,,
NRG1,0.0022890597877756203,0.042071119271924154,-0.006160392364241656,0.08446683763055167,-0.013881412380804653,0.05930006606214724,0.034364740091903094,-0.008110892051112279,0.021136893415261822,-0.04469067208761509,-0.0002370346810267535
SPINK1,0.0859715899162901,-0.0514406935232101,,-0.003651592874022774,-0.01777023146415035,,,-0.015388504077664553,-0.01649487182135138,-0.05024027905046169,-0.04580997538521548
EFEMP2,-0.037172253009979325,-0.06886207532472027,0.022375969033929438,-0.030125319319053375,0.018014834407008747,0.040817998424331245,-0.05183491924401924,-0.035697244775517514,0.04995127894943631,-0.006090168604334706,0.06841939617030424
SELPLG,-0.04212463589538163,-0.017108814447231706,-0.0277297266919785,-0.01097141413720194,-0.0018354184274492677,0.011518239997639887,0.017809220367422586,0.05649692517263634,-0.013360971665029732,0.02329972898636101,0.03971726154989713
GDF6,0.07708615917036483,0.01681773142108582,,-0.02285621893603249,-0.016230002041463274,,,,,0.0030984392544317766,
HLA-E,-0.08682319154798228,0.0030653097689207548,0.03506679045708336,-0.02834325736407481,0.026204354439077933,-0.029320817091814094,-0.040217748096471835,-0.016649201159632268,0.05166721184725745,-0.007187127607420203,-0.007914716489520987
PTN,-0.05083577126548654,0.0564635270990961,-0.01401530687197488,0.03426975862361584,0.01116738056403906,0.06030207067349477,0.030338410834331055,0.020560293944256985,0.06023133966384923,0.041632208463396006,0.06685587078037869
CD274,-0.02822447756142647,0.0803869229820781,-0.005219194954668305,0.10985784951102778,-0.0102713700427538,-0.027749416878684055,0.002033377942797948,0.0011353138819899789,-0.02714629056078678,-0.023786323773373502,0.024812756376617905
CD14,-0.07596119719611412,0.020203751353515893,0.02199734984888585,-0.0054002288094716555,0.008466785969647925,0.0053111111773966515,-0.007436094620118141,0.03719167094813528,0.0030659309668382324,0.044129126910769895,-0.012899430139911693
SFTPD,-0.02468369100717002,-0.014745246169353538,0.0009939790682398722,,,0.023999078636802708,,,0.057574772652311534,0.004058477630882337,0.012539287022440455
SLIT1,0.012312564593798881,0.019289171236407287,-0.04403252988499603,0.04528084464830715,-0.07221768352517557,0.008103580794369727,0.009233623969427108,0.10884089377794688,0.04437959186831032,-0.0009925716330904896,0.006417775754404248
CNTF,,,,,-0.011419695434629479,-0.012031461732182523,-0.029843665967379557,,-0.01915230642029298,,
BST1,-0.03875623593569957,-0.016016738173651002,0.051349472281145045,-0.02912413052409428,-0.0007471968858126214,-0.0067965689218952375,-0.04810170556208956,-0.04056068719696337,0.029741681582837156,-0.010120170677310126,0.06060321338930716
AGTRAP,-0.05228794604081127,0.03278109739756108,0.006076331235687516,0.06545458556694056,0.06013661625152499,-0.04185277510492692,-0.04622539539476286,0.040001291718464047,0.03776490343865546,0.00715877320222399,0.0771359660550889
LAMC1,-0.08402257124711722,-0.003919096002606698,-0.002217262944124275,-0.045779735036752124,0.032126751448490795,0.0378099947403291,0.10297009342368224,0.08477564862971426,0.06352834193451626,0.024714923468027002,0.0026172804357233277
COL6A3,-0.08206539398234051,0.018667759577469824,0.16075546289286413,0.016372120229884025,-0.023146120739174277,0.08852004944480305,0.08844697026014697,-0.029781187208443364,0.027352183146856463,0.013130829925827769,-0.00784568956058478
FN1,0.017015084401629854,-0.017223697828909052,-0.028441434369884288,-0.03960337023823594,0.030958358410888457,0.03899009740744913,0.007791152312428705,-0.08828193998620935,0.06251345840071802,0.029218308167082572,0.003346787364078232
MIF,0.09860062759025665,-0.027224411664220995,0.035039424637924914,0.014166214243013958,0.025281915292158303,0.062470504824733854,0.048651615908184814,-0.0865959949073603,-0.08308683537508108,-0.0026313897227877255,0.004317504229891368
JAG1,0.029962220463526996,0.06519745942886795,-0.01619898100405968,0.008518560565330367,0.02654290270931398,0.029008576621766372,0.05919569597946164,0.05959909326207217,0.05320789044899828,0.012248526126799173,0.007365636426673999
NID2,0.04738781731845782,0.017768331017604243,-0.0036290427499728497,-0.03768780821172646,0.004376133508125178,-0.013547094767283357,0.04901999520068139,0.06137422219617852,0.09550583322271643,0.04561113106612836,0.027840708256675235
EFNB1,-0.015324305516827981,0.009291211735954038,-0.04330250515489774,0.04302804945226504,0.010308014625434922,-0.00885267182489815,-0.015541784992373185,0.038916776886006865,0.06487770576436154,-0.0010534499673434652,0.0025561218841468492
COL4A2,-0.04016788587061691,0.02224009062379077,0.030684753664025396,-0.018205993391085404,0.01428651236243655,0.0765957488372341,0.022523309526860522,0.10786078632183348,0.015316897088835862,-0.00825815617246298,0.011306948483087656
SPP1,-0.01258207312978974,-0.021494004541741572,-0.000484172427738928,0.016473705356428996,0.049757207820824226,-0.008635246262851419,-0.023715173288396178,-0.043704945301526035,0.020719845278813882,0.04348539750033735,-0.06781504689013203
PODXL2,-0.10994961782435157,0.038732214348636086,-0.031049635527771038,-0.008476645271176354,-0.01401848736277472,-0.028400802213386617,0.05335322530893687,-0.01987540004227877,-0.004016629055671007,-0.09915704613355697,0.045670548873456306
FGF9,-0.040360202864150964,0.0058114555856980605,-0.008572369215450166,-0.026169920308856075,-0.0312675015270292,-0.02066526807844546,0.051289407839854244,,-0.03576710637353577,-0.006747732049448848,0.0641567845261914
ITIH2,-0.018055008119698738,0.06733139487369873,,,-0.015257153947163656,,-0.0029497042952541072,,0.15095540390967352,-0.0008824154283939904,0.04639025522704083
ADAM10,0.006982846356621219,0.037837664946713444,-0.005937514332117947,0.02242662226779208,0.023432729492474165,0.03580940890374565,0.06471807259413677,-0.0023316463628391335,0.08372967196429527,0.012264522576856307,0.03018394903238771
CFH,-0.03972425619951234,0.007357063029067508,-0.018921671904151147,-0.04858916168509125,0.010304008174094239,0.02283374302723267,0.13218972595091363,0.06643013875020398,-0.026646228099591454,-0.03641485803829723,0.04086264676170537
COL4A5,-0.008507148866769511,0.01111389380635449,-0.004880598947739348,-0.026790861481717183,-0.008093440248343995,-0.0017034772330903163,-0.008034703773787046,0.06805503215014837,0.04226674635886535,0.009633873329808291,0.1247924851626644
LTBP3,0.04954395631237819,-0.03999316327878121,-0.012113560094079929,-0.003100429994073934,0.022509962661121603,0.057053469769820224,0.012774402320917482,0.0141355627377159,-0.0037208533957401317,-0.0081810587863531,0.0023634388080587126
GNB3,0.028062155884257305,-0.023324259203899383,0.05872099568705581,0.09538210510728955,-0.030827640945154885,-0.019316088114655204,0.050282307755844365,0.028289512871735846,0.0746873171627042,0.09640279484678924,0.0295415527900402
COL6A2,0.032956841872046366,-0.03492025926139459,0.010767920519508964,-0.039232505209837586,0.011598806200549283,0.08980719852125894,0.03291168911789203,-0.04840651180470664,0.01894848729906624,0.04049278103367036,0.018017337260897895
PLG,,,,,,,,,-0.014277636387692786,,
GDF9,0.011335423669884503,-0.008051269654185927,-0.004553467774802583,-0.03247828849732077,-0.028775579381991215,0.033248719351619244,,0.007474725036221853,0.0364662700066956,-0.0036677538311681896,-0.026794417327906165
NCAM1,-0.020433427280522436,0.08935560269154758,-0.00097877444899925,0.011337302937619436,-0.031693830839362454,-0.01896941218539307,-0.023591306366246966,0.055162848329907845,0.013860842479669759,-0.01701813111503904,0.01538384070278048
APOC2,-0.013727048634714838,0.00995456240293661,0.0045690516123390685,0.058177817788842984,-0.02309012878033673,-0.05161272039098756,-0.005587769451591912,0.023246452742926672,0.010643303633003393,0.033607544799847996,0.04342167943165945
BST2,-0.01645760130241461,0.022822928247424188,0.02305409006473144,-0.0022104281079395886,0.04634568887580687,-0.0014869207553758353,0.03693673538630903,0.03289716811272857,0.08595256910149779,-0.00016538507073214414,-0.012380821032136663
COL5A1,0.04916489017646995,-0.03366837630808153,-0.03551200395820532,-0.004615561946671255,0.005500360638910664,0.0523965994752076,0.011987166644578528,-0.06153760273330013,0.03240934615835033,0.028319084099335024,0.015392321412702583
CALM3,-0.04343267790504134,0.07468025722364355,0.02006437006900308,0.036032211140280816,-0.00759514806179159,-0.0700131690869578,0.009369728450005362,0.016045920424224702,-0.002381469955275144,-0.03520201753906484,0.04521550081740205
THBS2,0.002942303361100462,0.013517929590751295,-0.0155189027541556,0.0009791752968915937,-0.010084670377882765,0.00837946265369528,-0.01717659557336295,-0.0703267202711989,0.014949888958631872,0.09122627024115353,0.02071733444351422
SERPINE2,-0.06154373249479008,0.0703346295669744,-0.013183013520271129,-0.04939355497735914,0.014927065912934898,0.0335869986893114,0.002351450569328542,0.030362474193792312,0.006724021595664186,0.09645043608462489,0.043390908184848656
EFNB2,0.053415077447290724,-0.03752364077222594,-0.06195702626199166,0.06613816528860005,0.018856439976306528,0.05438918528237729,0.029379080377506292,0.07367640062028209,-0.0016796808317796712,-0.008466609260403078,0.05475086242453992
PROK1,,-0.01621149125373745,-0.01903221169559352,0.03087539604548376,-0.027724221373510854,-0.019437024779701603,,,,-0.02121005470694613,
MMP9,0.023401996710466617,0.015639436074537206,-0.014778326666923755,-0.02296594192703565,-0.03046173620696839,-0.020090777531970857,-0.026010538303591832,0.1453090806274455,0.05652202229120741,-0.060232921812924764,0.02169512925543477
DMP1,,-0.020609474207200638,,,,,,,,,
NPPA,-0.029770103239699787,-0.002894087143644182,0.0009317343868250994,-0.041105514035246336,-0.008219217745856823,-0.04530893245629329,-0.017249456204122576,,0.03692489879904962,-0.011582079503915602,0.012725372713366151
APOB,,,-0.014996449039598283,,,-0.02440716097579195,,,,,0.034302579389290676
C4B,-0.0262251825115937,,-0.017222160348669184,,-0.005026109486220647,-0.01580605621838555,,0.06035974237165516,0.02082286386920462,,0.024645444452407378
NTNG2,-0.023246675504819868,0.0269313830332915,0.011763032349909738,0.021129668318234502,0.009983316138093815,0.0085469637772356,0.11052201348410134,-0.02759793748289511,-0.015226234051161873,0.0716924616715291,0.044937430642813504
LAMA1,-0.021112038795958462,0.041538882278434254,0.03341424244010121,-0.030790760301532438,-0.05553645604832137,0.1150249870983279,-0.019269769179946727,0.03679591440782217,-0.02143941527686323,0.016880480050477018,0.035925328739600686
UCN,0.00456236887801132,0.029925776995085543,-0.046804761006903756,-0.03487746224992279,-0.012911734964977911,0.020668062800169654,-0.028298261651411673,0.08690646727084149,0.019659163442474425,-0.01885120722454671,0.03920696543236898
ARTN,-0.029993535117806988,-0.027333821239864026,,-0.013857698212858429,-0.01938085813272551,0.03451530422567231,-0.022408413799374933,0.07831176256041958,0.08979019731561082,-0.03991979548067562,0.02751344746443885
PDGFD,0.02081259972547424,-0.04573149813518128,-0.030610389851695164,-0.04372597566713599,-0.001078634056761489,-0.021932331529579057,-0.021022379094375283,-0.016082122385364234,0.022890655383230533,0.0448940345656783,0.07621713351455504
EDN1,-0.011485273817640836,0.00024199442188597008,-0.01938334904613688,0.04555482592801437,0.021798890075168557,0.060124508760462374,0.005155623088174302,0.052881651512551635,-0.03934537979351375,-0.06978800987789707,0.029011277820404045
ARPC5,-0.0029959483080783575,-0.0014342788619813335,-0.0066377288743877,-0.018855561579073792,0.01749217116980258,-0.06947304804851091,0.00944696075899477,0.03870011571668797,0.03082813875234344,-0.03584192174326508,0.009499446101350426
GSTO1,0.0025951540524178545,0.0004424162507953137,-0.013375169989548312,-0.035375237534316505,0.012496926281455246,-0.04490720917514599,0.016100452066018452,-0.06412787237035027,-0.014121948759214565,0.007836429205520886,0.01664537249181124
PROK2,,,,,,,,,,-0.018429879280168145,0.04485400701437562
