,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AZGP1,0.05098024162638861,-0.01462072219011983,0.00919234547975598,-0.03531019102259344,-0.030015174101712477,-0.027241031404344074,,-0.054250112556824735,0.029517903585781546,0.07481097367405315,0.03751501965790907,0.06198283108676417,4.343058621145761e-05,0.13404390766456942
INHA,-0.031644011667211626,0.05684776000181669,-0.024831624429827906,-0.03748900980183564,0.022641570353346005,0.06407777719015893,0.008440952677335441,0.014709014527190312,-0.029909426466507617,-0.022390820866919767,,0.06140971811834044,0.0381626130284266,-0.037953571603665415
SEMA3G,,0.05895791617146803,0.04652585370977403,-0.003833473075226722,-0.0292729452382014,-0.016226810599690274,-0.00010009676409478613,0.05722961659629804,,0.010117070889462931,,-0.010008074489509158,0.04701968061394788,
OXT,,,,,,,,,,0.013721120029035068,,,,
COL6A1,0.021419529385065618,-0.01851444265585519,0.06587973805216443,-0.0345771892131764,0.0018882025317630763,0.006044631867136578,0.05769026558855685,-0.07045889673425794,-0.030182735451635658,0.014955027759098186,0.019499502579263764,0.09228418276869496,-0.03200229286436919,-0.04570990762244324
FGF17,0.14659282790909184,-0.027449273197655014,-0.011475740874188642,0.045587580789739734,-0.020944077799389532,0.1707679816804802,-0.01499183591023214,-0.017125294837191274,0.09653825712871678,-0.017317168137428438,,-0.017904892628723076,-0.03582994689065487,-0.041065012244169585
TNFSF8,,0.044027326852165066,,-0.014754309624740112,,,,,0.04823885297343346,0.08713099817281009,,0.028557308181907926,-0.03454614752541649,
FGF20,,0.008498319538401078,-0.01645975614778876,0.0396582333492661,0.033235307226855706,-0.04488995635365265,,0.026424423261883708,-0.028362500481896324,0.02478559670975001,,0.09308010204175712,-0.02557323106411088,
ICAM3,0.11182612474631422,-0.05777061692750015,0.01643823881434399,-0.023277569673961686,-0.029676360288180253,0.0016969869536606133,0.0390719733423865,0.0049745190780173055,-0.008362702749256677,-0.01739320198189905,-0.03779398682204952,0.07956051587923386,0.07384554863914074,-0.009934697138276511
LAMA4,0.07065754704686278,0.028413971011409928,0.024452451014000592,-0.023349733712754662,-0.034419271927237864,0.009930197775351503,-0.031274790351975425,-0.03579564134551707,0.01886140785224994,0.007136466456899873,0.10262584454207781,0.08044835175520142,-0.03882149266371297,-0.01449265422345796
INHBE,,,,,,,-0.01735978108327789,,,,,,,
DLL4,-0.036876009105559174,0.014986846564812044,0.0819412467931461,-0.05561490642511103,-0.021782641557648207,0.03518436642351356,0.04895085307369406,-0.03338903304882228,0.011763955048342037,-0.05312286278094801,-0.03881348405658784,0.07985363858079422,0.027916218642959692,-0.0007633322391651444
SEMA3A,0.030969006645725425,0.06320039961260697,0.01333278770767788,5.051666024467384e-05,0.03788888856538123,0.056725706560192664,-0.007405329656022871,-0.025624697437920504,0.05745921719717383,-0.015712940291963372,0.006541874548134036,-0.0528247787603548,-0.02939560259791316,-0.06968946237337333
RLN2,-0.016635267607158336,-0.0031651289607862276,0.11238100551645303,-0.018948267108084945,0.019981245704580614,-0.011160292380957705,,-0.012407470237729838,,-0.01576272050653937,,-0.020664254880386278,0.02141524514754914,
C5,0.018646069095758406,-0.020314736289745134,0.011708978274266478,-0.0367864817641648,-0.02552248655965085,0.03700207903276687,-0.03400979618233627,-0.010424059054991096,-0.0014922762403192075,0.02148228579805643,0.09622827213997596,-0.015257451163882253,-0.021782127006363484,0.09900462308639273
COMP,,,,,,,-0.0010701568246109638,,,,,0.04116098262854793,,
EDN2,,,,-0.020165489436967048,,,0.2864731918461828,-0.03269947156134039,,,,,,
C1QA,-0.003801556045126724,0.011594304433336183,-0.022277826836045286,-0.05726078436706599,-0.08319420969391872,-0.18401848917222227,-0.03405217300511643,-0.03450874760400435,-0.029348874762463725,0.05902242334735721,-0.06111710522323371,0.09335927183712361,0.01716114372130296,0.027436656325146178
UTS2B,,0.012425698499905947,0.08673073731815577,,-0.02270554244718477,,,,,,,-0.0034753486028280822,,
COL9A3,0.016824842700419423,-0.028598564125889424,0.017587847919944048,-0.030654072122091435,-0.005145603308688665,-0.0761694937336706,-0.01115381266839316,-0.048012358562553155,-0.010757855913151088,-0.05408931036685065,0.009555011043295628,0.05193972216487561,-0.0639033433955293,0.08407125533003765
DLK1,,0.006522680297476468,0.06318124050668532,,,,-0.02186786690988941,,,,,,0.017842150612645248,
HGF,-0.023301490124461137,0.0020050731251685734,-0.007278848398129751,-0.057943627862648873,0.03184510510420508,0.019259866509598666,0.050736332803280146,-0.018897956113951446,0.005369533574874213,0.02782801272543811,-0.029017028771802664,-0.025318043754037112,0.004963026885428319,-0.029216820426628896
GIP,,,,,,,0.023030009849155316,,,,,,,
P4HB,0.010332527882457967,0.023004822158243784,0.007146113892182538,-0.02398251916934588,0.011988041398886361,-0.06362346485149079,0.016414083233679246,-0.05138430062705162,0.02055646537393843,-0.021730813096070063,0.01853713993316446,0.05758762061629873,0.026010831599128485,0.07063828918931454
ADCYAP1,-0.023160621452516614,-0.03801316247845489,0.05812742041603681,-0.00757937230008151,0.04948184373155397,0.05701782859984571,,-0.018282758949563327,-0.018557669464201232,-0.06624520433914038,,0.007356042183619847,0.03345014501233758,-0.01004706438755871
GREM1,,0.055472113572246504,0.025178303197061557,-0.02875133003465346,-0.017663259807178484,-0.06103586513980874,-0.010187541572383167,-0.013174161138288103,-0.01296317257725397,0.06333402997483394,0.08013499305803802,0.06556610061870771,0.0759266984414464,-0.02642838762298784
EGF,,-0.0006947930433549616,-0.02303460846765567,-0.04414768271751319,0.01583504631974106,0.04646896022416015,-0.017942552988999362,-0.02258296900986813,-0.015839917846583555,-0.0198459598636722,,-0.01722365790432015,0.04571402093403596,-0.010141896945942646
VEGFB,0.04460844166710689,-0.02455256081991655,-0.07708453189341631,-0.05951135989123363,-0.01747528152455762,-0.1279609160771947,0.019458244913673227,-0.04893423187418174,-0.003344451621301168,-0.004499320042729717,-0.03565775185100675,0.04005274642034828,0.05589504016341505,-0.02043861677879802
FARP2,0.05151933294092954,-0.007319263064549824,0.09290306185967234,0.026571408795476852,0.03677137501773845,-0.00788791714217745,0.04739482388040856,0.008937167910035848,0.006019034837376082,-0.08678554355799678,-0.014716326324745146,0.045666831724482985,-0.007019224094160171,0.08478695069763233
BMP3,,,-0.02245635906176686,,-0.014667610358514842,-0.0010544020446100898,,,,,,,,
IHH,,,,,0.06792999106506038,,,,-0.01932207387392159,-0.015571111581838066,,,,
LAMA2,-0.0020249564752375508,0.009481395008952257,-0.040082714480606046,-0.013816957490203325,0.019712468296649632,0.016994687117936728,-0.05821349532416159,-0.04585009035663686,-0.04785402831417294,0.03642051713587906,-0.022276231234589532,0.08845651901118712,0.035624088149523496,-0.07623011755831662
SERPINC1,,,,,,,,,-0.015839919106683944,-0.01537725642722784,,,,
NRG1,-0.014894259871919292,0.08822396122799402,0.05341993137637476,0.018795625099416187,-0.025675987165246102,0.03891993415227023,0.007753709360575562,-0.02506015651389393,0.005634952111284875,0.08681061903565956,,-0.006222777582273236,0.0856124201563234,
SPINK1,0.001524985022435738,-0.037266337459886376,,,,,0.027016921714130372,-0.012407470237729838,-0.043253374605661775,-0.018901742577422595,,-0.02880512919378738,0.09102356091679284,
EFEMP2,-0.012327377184791195,0.06451502446156364,-0.00414769559327961,-0.00593213302248058,0.0156406045984083,0.006472562531831157,-0.0016582613452140204,0.012623613056504786,0.003803969952304187,0.010407504892278811,0.05755743790220038,0.048717022536784144,-0.04752668611615851,0.16362022248173835
SELPLG,0.049865610734846515,-0.02882769887280305,-0.013046452124441955,0.024077135526177258,-0.02955814106368844,-0.03261995278398846,0.03235051910049837,-0.006966526424562766,-0.003112202005439618,0.029579082380429163,-0.012059354455449426,0.06960473372989548,-0.008646439278013436,0.006614893245464673
GDF6,-0.010599447500715738,-0.021090657116712316,-0.016071451669489,-0.01894826915203789,,,,,0.015577497090129956,0.04262179791085894,,,,
HLA-E,-0.00849829697509547,-0.08376369195271377,0.009040430038626836,-0.02790679157438103,-0.014006021179163237,-0.17823033689042636,-0.037726151007525105,-0.04350426787218259,0.01646023814610258,0.04824821960339096,0.04601966759984196,0.11977766692817536,0.02996858037773069,0.027551051717893835
PTN,-0.000602921169607285,-0.034093557548807135,0.002287496344793812,-0.025347687728160265,0.01127031953090555,-0.01898337116136562,0.0267276444174741,-0.02744106204725438,-0.01993610610374571,-0.05115791001672357,-0.07009782105679968,-0.05956603738349197,-0.0034112636314994746,-0.005767537181764933
CD274,-0.010255398324293098,-0.021775566085775983,-0.03211171032693935,0.02009297975563018,-0.02095191183053146,0.06281273371424993,0.06894917499667999,-0.020419485270673294,-0.003345818182996813,0.06948450387677921,-0.0521023988986435,-0.04546626031645399,0.052576958253021285,
FGF10,,,,,0.009795041759448007,,,,,,,,,
CD14,0.021686810550586133,-0.02210793764017228,-0.05063366660420753,0.02865711688655378,-0.008348032522787579,-0.1878241609820999,-0.06372280129886473,-0.05018094678693626,-0.0364503848581847,0.008734015355903785,0.017239912610064436,0.0839096667900066,-0.010266119031912567,-0.06189168334022301
SFTPD,,,0.01540697041119528,,0.02447977862475051,,,0.05914812358535763,0.011758095634908577,0.027201297541121203,0.1320483200030614,0.06556014610750825,0.007990462149896118,0.0406029905019965
SLIT1,-0.03550945543086474,-0.01875127134029219,0.019873047402160553,0.006430278305390904,-0.04944428004504276,0.19641260415846545,0.0067841874241028775,0.010613387823192953,0.0021038151718276205,-0.09089546853026491,0.014289549587650628,-0.04815469465999617,-0.02526954696327984,0.0047717075882464845
LPA,,,-0.014393299873556156,,,,,,,,,,,
CNTF,,-0.01483973200827403,,-0.0008067719712805291,0.029617095519470688,-0.009531519784276,,-0.014406396998251952,,0.14618077620598066,,,,-0.05344246849593903
BST1,0.02706417341643239,-0.003884620575209073,-0.007283982839486723,-0.010193630821727032,-0.033177635961961396,-0.01907117442878747,0.0402609074420466,0.015947046591097497,0.023384131986151097,-0.054595817657442654,0.12509648162213693,0.024744699566780038,-0.04344831816005054,0.06423915348617813
AGTRAP,0.022266439578258416,-0.006589919397925915,0.01902380660058579,-0.05576470558748273,0.012851456343268145,-0.11144890589813158,0.02204495745528549,0.04339207335896014,0.03469870901096755,0.001482024665398168,-0.0828618235619048,0.08836434613869261,0.1469633993891969,0.01104268628429716
LAMC1,-0.03109905849836005,-0.004900055072348062,0.045982427745884416,-0.04413739502276876,0.03060890996254102,-0.03272409629757576,0.00012143438330993206,-0.010928648280575824,-0.041185948411554964,-0.005871055229214312,-0.012544017513035112,0.10083229958786133,-0.022754390792628535,0.07452226848877212
COL6A3,-0.05430739052586006,0.06838882222025629,0.036175142876897104,-0.011103324566094488,0.026860952005136766,-0.01119721944471934,0.08849477260075529,-0.030241378322839275,-0.016909190614982497,-0.0035497029524839373,-0.0037872564778127452,0.06169401008434935,-0.04429567123111407,0.019308892940784052
FN1,-0.04486845877364502,0.02372886317777394,-0.012115976597143405,-0.02847009922513746,-0.02332331723261006,-0.1432469195778999,0.03262831624650597,-0.020025977362615733,-0.008741012472504622,-0.026024451299828787,-0.06559552611942022,0.06277030322361637,0.032051604328375144,-0.06812213348321822
MIF,0.011522543117877202,0.04867726254951271,0.031034936087048565,0.09370103761699493,-0.002441226287941557,-0.001311070075716833,-0.019663068998197936,-0.03271058819163926,-0.03529512108195683,-0.0035217494077697,0.008792233387925246,-0.02718032851701849,0.045501265161893505,-0.04260007187260153
JAG1,-0.016215776467571982,0.0054687788364849495,0.08327553540918915,-0.02509930257957334,-0.022638597665068098,-0.08103271020326915,0.032640706898033604,-0.07321019491679452,-0.00442529418550208,-0.009638528726425535,0.0139067861272867,0.0452131945670789,0.05457621143239434,-0.04844566940609616
NID2,-0.06729702048338002,0.007910560259291358,0.03546065740804665,-0.002567346885124226,-0.003264560483523018,0.010270013522265635,-0.002359122048288586,0.013094758499146543,-0.0032086188546997557,-0.057743015498137554,-0.003999597273402823,0.0656699932981019,-0.0481291236582048,0.02839626828642891
EFNB1,-0.04322270822071275,-0.036919729364820145,0.034508841644825046,-0.019422531488543338,0.0030015767767884176,-0.012535854261725946,-0.023052059994612142,-0.00596988810543258,0.07606776645745295,-0.04667541754539641,-0.05746976110107398,0.03288079518210118,-0.025007238926592634,0.13287953216168744
COL4A2,-0.017305662751736874,-0.010620906937959312,0.05232625115796718,-0.024608724322761018,-0.002866057643405834,-0.03983790035806611,-0.03789380328905978,-0.018573870617488632,-0.00709315617952714,0.010083524826262307,0.03651957602702838,0.1176414422985724,-0.03330139476228921,0.057413475744603926
SPP1,-0.01955659226632069,0.040859136837684176,-0.04262321028523361,-0.04198780662014043,0.015718521765946358,-0.2198847864395277,0.00044205284317467956,-0.05426944658017325,-0.08420741209763698,0.03806315862810539,-0.003384701273864585,-0.09769622862406083,0.010574858509248317,0.006875479289583315
PODXL2,0.07565892885147585,-0.021806812413006145,0.0118349868895333,-0.012049492153497158,0.04513018619739992,0.14202099995144543,-0.012410598428913296,0.07655879749787856,-0.030008111922846508,-0.024154656560013477,-0.003405353736572011,-0.010176798190817536,-0.05257256634122276,0.021719990130722025
IFNE,,,,,-0.019734393772993714,,,,,,,,,
FGF9,-0.019154033865085157,0.017890726324031676,0.02044716525215415,0.10126647491279948,0.007610049602006801,0.09821661765978121,,0.02529991896153699,-0.03240677288897747,0.0045902872091979205,,-0.029247649925805443,-0.03335933977460731,0.05591842106459856
ITIH2,,0.03974524337973813,-0.022891256486708457,-0.01930322769848902,0.02336918626609562,0.004232993454496326,,-0.02019204327379965,-0.035680515504439285,-0.05257322249485596,0.0011064795273057584,0.038076025896015796,0.04140595164180125,
ADAM10,-0.01069584828955002,0.020771257244390252,0.013111367641082488,-0.07047070334355421,-0.05236430396399197,-0.06260172896262213,0.05597281044212418,-0.013922283404772846,0.01180955571196285,-0.03360322597219383,0.020530062766978042,-0.009102028914470013,-0.12191963456858601,-0.05329248398776033
CFH,-0.03556290723886492,0.07260077489802534,-0.005384097276150779,0.0039052415699853057,-0.018190490984977013,-0.07272429174698891,-0.051374305798124166,-0.04057970987496028,-0.029137826381241166,-0.019528691438022047,0.078297154761577,0.03911844673049994,-0.04061723175035171,0.07362373245847674
COL4A5,0.021631115458775406,-0.007242506859835625,0.00995313734144565,-0.005800850914208983,-0.007783660302074293,-0.0689913123634979,0.032950103593094415,0.0560709556230759,0.02962027019813342,-0.006826232186440682,-0.009685978491317353,0.006568994636965243,-0.039776052470983946,0.08702243109924979
LTBP3,0.028039497578104002,0.038778738069164057,-0.012390969041962935,0.017011658726372447,0.0138528584259783,0.04540976859267591,-0.03829859829587141,-0.026659662588264774,0.04308012099168231,-0.04871154124121272,0.013564965806444656,0.052738660717294626,0.02213983878608167,0.02892184728243023
GNB3,0.03885927179581961,-0.017695250252125535,0.07461173018701726,-0.054983491706961686,-0.02612164891780306,0.07008296116649927,0.01514433461764241,-0.04578708488153676,-0.022795764915053165,-0.008255891961491178,,0.024538504370569633,-0.0421247615085438,
COL6A2,0.019513273332890744,0.004555914779919929,0.06534127833915217,-0.027780523735300364,0.045216810466851345,-0.044353177844966014,0.014845906395900431,-0.026519048462005923,-0.01859261998376992,-0.011736962843563565,0.007548606943476566,0.09054646244340926,0.006922141076983448,-0.03535602189069876
PLG,,,,,,,,-0.029478081104558882,,,,,,
GDF9,-0.0020760759076574697,-0.010097773764665986,0.04780385799737275,-0.011025220312664744,-0.027074262873973354,,0.000587559540594607,-0.007917921211361586,0.01813816668201047,-0.03512084925696923,,-0.021846321552031624,-0.04749321207150136,0.07783155610739254
NCAM1,-0.00016675715685805762,0.008993990554218158,0.05823829157145713,-0.047859439805781334,0.0026896384265063865,-0.0025610786498230405,0.14628724362539222,-0.016832223795839825,0.009557701439188245,0.022165012367722895,0.060587890757327255,-0.08251195106543234,-0.04793045402235355,0.15258979645316526
APOC2,-0.04919147750366051,-0.028627081577263798,0.006122700307587559,-0.0028057102110129253,0.011189660155879608,-0.168946300639633,-0.03080269606161574,-0.03278188003536747,-0.007967007631732574,0.03671397511291634,0.0052916051471603035,-0.014936929680750052,-0.05238802936120716,0.025155360063299624
BST2,-0.007134515748817011,-0.04440931811133773,0.05314393400350047,0.011426064396258501,-0.028234338269354505,-0.1312474251268783,-0.034498942603155565,-0.0345134381735917,-0.04630366742739752,0.07891647944471274,-0.07675361620826246,-0.030054945286190477,0.047289580288862036,0.05211210032977875
COL5A1,0.031182510843508898,0.012078518387891337,0.002363677219568675,-0.0343422989728604,-0.03261167345858802,-0.08784907741304124,0.028442296163924633,0.007530880494317035,-0.006790840101876595,0.005230179022749335,-0.03830665441289136,0.05380099528292128,0.030657483254546397,-0.04397569195990158
CALM3,-0.03976427679886786,-0.048989716377677205,-0.0222323876932472,0.06042514189380434,-0.026525625770415492,0.203544958973393,0.018231981052940317,0.03658646648347631,0.026738496359388117,-0.042050533412524925,0.05738703227823567,0.032048155063626314,-0.06577752480012689,0.011371620438211143
THBS2,-0.04701622898834602,-0.002027041904336526,0.0033001940738465467,-0.020634467488290776,0.03935793310527015,-0.08698544384434276,0.027566806444287356,-0.07776858259711904,0.01693419374444983,0.060069270818141125,-0.0027731862444005033,0.00044908343013041883,0.05007406098815662,0.03005577828030957
SERPINE2,0.010196087140876404,-0.04576845625618599,-0.02773710108476018,0.03199231345965828,0.022371792058640396,0.009412241311627764,0.02083153119772379,0.0317054586049126,-0.021956337344043404,0.06046870240579762,0.07207847731374653,-0.05856911208104969,-0.013494810894949891,-0.0011751314051929743
EFNB2,0.08465725080022073,0.04001411198381413,0.015563939793006994,0.09946075600425265,-0.03939635033615888,0.07327325957248436,0.028049756211344794,0.05008847880692479,-0.0018566692203529818,-0.06462412258929803,0.01573968676047611,0.006969715251605189,0.016625232048099604,-0.019311524333260804
PROK1,-0.02719248889136125,-0.002775484062153968,-0.003383841229358823,,,,,,-0.017486023735444098,-0.014781327508800091,,,0.07114223654784027,
LACRT,,,,,-0.024993331307169228,,,,,,,,,
MMP9,-0.027094052289902897,0.01186652086334428,0.03185555055775264,-0.0035458951764080664,,-0.013296013645674641,-0.004004588401481657,-0.039488570352115414,-0.01197719858771581,0.05914457349766501,,0.042665762108303015,0.004844963306240611,
DMP1,,,,,,,,,,,,,0.038562075984787045,
NPPA,0.031065612838865445,0.001934450376918482,0.03742927546239909,-0.026278443125859793,0.004459502667440549,0.10887994306365348,,-0.03473886565106055,-0.017805598452181645,-0.023744642809162754,-0.05128491892311986,-0.02239072889832382,-0.04785596843084806,
APOB,,,,-0.01520053182971293,-0.01844184948265135,,,,,,,-0.016972365612791692,-0.03426245843082052,
C4B,,-0.025315623931912046,,,,,-0.014475363920554499,0.009431522412933414,,0.002444186436297116,-0.04925959980336776,-0.01879397887974054,,
NTNG2,-0.04055007617250891,0.030287559666659816,0.07511361677543466,-0.030159029669028073,0.03704564887820435,0.1577837316020211,-0.023501738355130804,-0.025548855487630313,-0.025064825877249525,-0.02100144461439199,-0.02673171623581977,0.06751252636791595,-0.051060114835555094,-0.02036553947167947
LAMA1,-0.022536074186962306,0.006284618387197227,0.05124119878195211,0.00065941978645376,0.03262807107214494,0.06471716845046366,-0.03236919121524123,0.005079136644837397,-0.03626365304279124,0.047614964570187636,,0.10578416275478757,-0.036314395917597685,-0.006071700610821705
UCN,0.03138958165955528,-0.011376821895515518,0.028443508431532323,0.06745369048819896,-0.02612165395481281,-0.05121793752400799,-0.0224510140651939,-0.03285361020409613,-0.0033612810958435803,-0.00657510514128347,-0.03621881540707837,0.011225763476973983,0.00610090241938171,-0.0031067090686330294
ARTN,-0.022377613791676198,-0.02518514985153423,0.04226673744431095,-0.023026537297588714,,0.16040589667857125,-0.04093248591435506,-0.014406398000162073,0.04963381994486096,-0.02851944757305688,,-0.04312938974322003,0.021462728461238402,
PDGFD,0.0006988755506963609,0.031491316944318275,0.07334248191288388,-0.02097595592444283,-0.016729053459848823,-0.03804908274314483,-0.02844781101562485,-0.03220119624243773,-0.007459847213862747,0.04060884971075921,0.048709080633609896,0.027071801443498394,0.02842694444556787,-0.055011096089250644
EDN1,-0.03475348571055813,-0.0097305677767545,0.06728663709516976,0.02659421747949274,-0.0031336332088487784,-0.010044753544840928,0.01138332245078857,-0.04819205308281858,-0.017890043971499656,-0.03393117525241289,0.0013960772561621702,0.10798062355948794,0.022527039018072955,0.09031083870543613
ARPC5,-0.06409353348067416,0.03330211289778856,0.0004719278937051738,-0.05535038533518123,0.027554497456942738,-0.09403120506293793,-0.037482854225682635,-0.06447509371436655,0.043689664884905055,-0.0457166914998354,-0.03763267846903029,0.028987090621817643,0.03484638894935505,-0.016651549168178393
GSTO1,0.034019597317851445,0.040887782917452424,-0.03778664676296031,0.04253518915201703,-0.01380200757065079,-0.06948610945933867,0.005257938412255946,0.026194046322795386,0.02471127885648506,-0.02427002123970924,-0.055003002695479815,0.06603935957429807,-0.002909081795891211,-0.028255206285859463
PROK2,,,,,-0.0202377224300176,,,,0.0762627355304217,,,-0.015474848440008165,,
SYK,-0.0250470918887059,-0.007164936295067432,-0.007387413959788855,-0.03284847345897283,0.006078907305964095,-0.05435918986346319,-0.025985670261635636,-0.004473042529239912,0.07768754671379657,-0.031943459215728956,0.010006166353964206,0.042079487411323245,0.0230855618489319,0.0008004664030755832
CD40LG,,,,,,,,,,,,-0.018354465485031966,,
ST6GAL1,-0.04382989255127507,-0.020745510465500577,-0.021419709185379693,-0.006277881155898644,0.030211226023162504,-0.1728312239813184,-0.0396244157021887,0.002103100358913229,-0.01831198373309523,0.019738859276017002,-0.01866310049365815,0.07934071476043827,-0.06899953936599383,-0.051393445934248896
WNT3,0.05866268320600849,0.04769773570010956,0.052057454281277456,0.04331658669778052,-0.01539412327979308,0.14593637426656503,-0.026307108173342916,0.001520445433237544,-0.032758306622146446,-0.021734107866779078,-0.011067377460631586,0.006208811823291399,0.04575675312138396,-0.04015093427605374
HSP90B1,-0.02113544541192741,0.05732993806834293,0.04105780667054889,-0.0213180653833497,-0.05669498570210845,-0.05504618209902149,0.06525171355664469,-0.10122844526299203,-0.0008754667088057957,-0.02559813721863635,0.010808382503740013,0.00912514213243161,0.0656335821463712,0.01569278404088495
ZP3,-0.0034025432947015935,0.04892809148044888,0.0950209331233686,0.021658017542893485,-0.018441851123903726,0.08253695910619924,0.0160707997039185,0.03308931679141237,-0.025236065068643253,-0.025827495902555363,0.0689976368480431,0.016061434460526894,0.06788847169339282,-0.046451097196918846
NRG2,0.07212926787334387,0.0066345907852597375,0.024011342832979805,-0.01457095398443486,0.0394663470837203,0.02899496899448525,,-0.029009705258488443,0.013538672517071063,0.0017370079354296641,-0.003568700755768726,-0.00045512432751537176,-0.013688047499741375,0.03284613663544593
MELTF,-0.0057288730006869555,0.006759369845517973,0.01758048542540814,0.03024523608055047,-0.01538999458731373,-0.03136132227640682,-0.016233871001669464,-0.017413705434426528,0.08272563821260859,0.023298930338785162,-0.01636927525660953,-0.051799379643010506,0.03521789659725975,-0.054944068198142
NLGN1,-0.030186538105103286,-0.016293057139074574,0.009522180235744901,-0.010232175646698635,-0.012729951665268127,0.10751241091549826,-0.019329708408711854,0.052278646385182766,0.01213542046597774,-0.061422712675845835,0.024811104072419644,-0.054545310452379994,-0.059445718103928576,-0.1126454497388334
SLIT3,-0.005478842113061104,0.023535081270717267,-0.040094144415131455,0.012099553147919044,0.012685951104936023,0.008516068573350574,0.07176713505565356,0.061135589408390804,0.00781537869793951,-0.033543471785380266,-0.006985790152701621,0.10933918711566243,0.03624872093209209,0.050826566428012115
CCL8,-0.01663526417638873,-0.011203401405831082,0.10883521349755201,-0.019824702180289092,-0.01664150180678042,0.006360296275722497,-0.016605154883074107,-0.01344217758581753,-0.02971435352009437,-0.03185009560663993,0.018003191263570265,0.028587810583588304,0.0013045764019798942,-0.02698319704297825
S100A4,0.008999063306928111,0.006510946493035615,0.03904416621455582,-0.021533207455818125,-0.010773217028034637,-0.09277880543972368,0.029138285420920954,-0.03235379795093687,-0.005283127598075,-0.059661935916497905,-0.036330069296189135,0.05863881793328314,0.03710759235525478,-0.022771400982379154
TNFSF13B,-0.03366784655623472,-0.03901250773793756,0.024007837491979503,0.007772153247511017,0.03463951799603206,-0.09601750976056135,0.05894453827213633,0.06442388855392363,-0.010867992339066657,-0.007753284645283677,-0.05425413335022277,-0.010935637600553891,0.05514055568852273,-0.0477309322068371
HSPG2,0.008918142564788237,0.02747991035430252,0.0321027251373678,-0.0223749407273214,-0.013775754076368276,-0.05347359172329546,0.03413087305110148,-0.03908810752616241,-0.026820838605259974,-0.014851584479931904,0.08833674464194435,0.10716107241465614,-0.050024391084131224,-0.03344119980559653
FAM3C,0.0058055435248725315,-0.03947483987561008,0.016700599555688977,-0.035779380704832504,-0.01485171519991793,0.1653019880121522,-0.03798422143875866,0.002084981059086308,0.03975759856502233,-0.035318256053994204,-0.031033619163644856,-0.0023815060372423453,0.015915544426560794,0.01606533712043078
FLT3LG,-0.031038102256427315,-0.029563194285720545,0.048147615792380465,-0.0024879740349858,-0.03025391543804994,-0.032325347734386944,0.025973101940366106,-0.023793340569954347,-0.05402530388660255,0.03966922552879933,0.030061788567935413,0.04756962702853019,0.005226380383813149,
A2M,0.0431570967883429,0.02363186936800799,-4.306627790529235e-05,-0.04140708647954532,-0.0011781987455674948,-0.18892249039612355,0.0062217961463009175,-0.029933442982326194,-0.011993535329793472,0.005504153102245623,-0.060568376068873164,0.09233632371205379,-0.03854759682413235,0.01696892526683225
VCL,-0.00014112805048272685,-0.030138941341408293,0.02744918227292646,0.0011012341536677625,0.01922367942270386,-0.019932553337115414,0.004934429539430951,-0.06182171495108593,0.01690229650602969,0.02563937677949266,0.017350420983094663,0.07764563574146731,0.041122776291765924,0.07376578163522271
FGF2,0.02965832870519356,0.031466092052387276,0.028832153469151484,0.0012789606823783708,-0.015963654812654854,0.05239408425067847,0.018782079632433935,-0.05174095066833758,0.09357039154406836,0.027542280544674943,0.05213803415524321,-0.03678053991502078,0.012825285082944064,0.08798880471512337
AGRP,,0.032360058164926354,-0.015041466982707896,,,-0.030325010981005127,-0.01357374227999743,,-0.013578745327644767,-0.01518107444635618,,,0.03345272713230207,
CNTN3,,-0.01033552505301185,-0.021505986951284004,-0.02995011759662494,0.05846640248945353,0.16436321660652972,,0.05819235318563301,0.015966206821365046,-0.06308043911328286,0.018325083328584072,,-0.006610851031220232,0.08920217420503873
RNASE2,-0.02911517032081524,0.03854664830923948,0.09517923470277126,-0.008414043167420131,-0.019714108642497837,-0.09585385602686596,-0.023727296707418084,-0.045706689782633904,-0.021964099606486428,0.035065101701476344,-0.05857277397790164,0.012957864621966098,-0.058602553517183985,0.15461754560850774
ADM2,,-0.02272272511343223,,,,,-0.019329710528777598,,,0.018640661477664505,,-0.017444486510620052,0.04480971083495611,
GAL,-0.025856560965874045,0.04129630850781375,0.023711313989214562,0.10818538014464857,-0.030259072633899195,0.13379946908434096,-0.015817576980956503,-0.019018839356325812,-0.03985451391212536,-0.019535840230648974,,-0.01720995162789688,0.06580428665092866,
IL36B,,,,,,,,,,,,,-0.03674609362089978,
CXCL6,,,,,0.004789296810163387,-0.006154552961921276,,,-0.04706598807716743,-0.022243192428248154,,-0.03151959023694878,0.033739574986174484,
PDGFC,-0.03160452939077901,0.021576907697223847,-0.029378005985943045,-0.0016746944023321908,0.024988044642895727,0.02927691974499053,0.008304379846437702,-0.009822604162897309,-0.048260916976039264,0.03923276739533622,0.04140621157825896,-0.023136347775166006,-0.009597625925257968,0.006805761907143742
COL8A2,0.020505693022104084,-0.04316690588466086,-0.03474442080469849,-0.026188989861589365,0.0037435975507619586,-0.02805445347962425,-0.02880820142625066,-0.02716795598230232,-0.01651035645994212,-0.016755572076155006,-0.018764822322095087,0.044593998389046846,0.03329022622888376,-0.051012493753866794
