,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SOSTDC1,-0.020803084402847435,0.034453710181778445,,0.015478118061602503,0.002184348894949793,-0.019879832489058676,-0.03421981232621088,0.026507055859750966,0.02307563351328633,-0.024611464521399944,,,,,-0.03710362145586051,,0.028419047687041912,-0.07360770336982343
ANXA1,0.022956204638485647,-0.03552161338878258,0.014146213679947455,-0.09602883942497302,-0.06734630850236438,0.003971522521800476,0.0016516526666654574,0.04052827342236723,0.03712394353968492,-0.002665409229137351,0.0162845807551309,-0.08945860351833584,0.10156900874162703,-0.045666388928324184,-0.07188105299945276,-0.006551974143475924,0.03313071881337428,0.04558514539902242
WNT2B,0.004605547107749478,0.04809257331142554,-0.022636915547988253,0.08791123683434653,-0.05566670165307965,-0.04475867037288851,0.004004036399230799,-0.06314270429098211,-0.028058457467673287,0.019046235733546267,0.12736354189674443,0.04213832371149155,-0.06097366958923065,-0.0360751290535961,-0.03944761190983302,-0.0022203187957453374,-0.07111544074904905,0.04506434679020385
AMH,,-0.009884919832113209,-0.02158001277591584,0.10469227560492518,0.004800917437158736,-0.02632639965990354,-0.02039391767116461,0.04458516038510215,,0.03271668431846615,,,0.0059679270854920315,-0.029614778186052838,-0.0026630574164083565,,0.01191654244810948,
GDF10,,0.07699529514411863,0.05233615053583899,0.024732396144105,0.01768157076299109,-0.015896536682799934,0.08193629954728157,0.01891340182972777,-0.0001764208727193657,-0.052625314463201546,0.11338033172637337,0.027389094847309958,,-0.031064334906776212,-0.029722987915301667,-0.04829005304866374,-0.02570637518134259,-0.041065646094640564
EFNB3,-0.05972520391149726,-0.05198236343201883,0.01679154253839778,0.08777621172994293,-0.0038968668020956843,-0.03162468504589864,0.04706997042603221,-0.031776332852613144,-0.013433757982442061,-0.05674073730765849,-0.016311166922496602,-0.052197645498398476,0.04418399358094107,0.02850103045592255,0.019553411142058597,0.0361199269598077,0.06681973480817202,-0.07310522815568289
LTB,0.04381860726755916,-0.025344613949434207,-0.0009055042029552078,0.040268128389357075,-0.026789667347301704,-0.025616210080217233,-0.013249040753966726,0.0038576302658160522,0.0182855497125315,0.006008624044879071,-0.009263755913642636,0.013992571801043288,-0.029958894747983546,-0.05231430991273231,-0.029312369185559992,,-0.010804654360926709,0.03169372642019023
ANGPT2,-0.08965192200683202,-0.04667961647095569,-0.0331936852477097,0.0557504125475448,-0.012621846706188246,-0.038481374201695846,-0.015929150514001914,-0.01104756014313493,0.03114478235590426,0.0511657026048283,0.012337717763090048,-0.045290834056231966,0.046502047656746155,0.004006678171305915,-0.03347730434916337,-0.0262591206593422,-0.008252878272012085,0.08428533952940048
NRTN,,,,,,,,,,,,,0.023354205174333266,0.03740822038872437,-0.012229058608272954,,,-0.05827236712456994
ADAM17,0.05162929489995709,0.0012816721441056922,0.022851502976181413,-0.07986621240045438,-0.024620120992208987,-0.014466300574049613,0.006694814465652305,-0.020394718318862727,-0.007179477316761749,0.04753710839939096,0.037296695415089565,-0.047268849857855386,-0.0028612168389933077,-0.025802309460088105,0.02717028372032401,-0.015191893335417211,-0.061804797240267384,-0.007912384663912359
LRPAP1,-0.017046382500316738,0.031087894427335644,0.06055679274294933,-5.7652843310530616e-05,0.022075399274053952,-0.04978757475928137,-0.014985741747059373,-0.018066681541785874,-0.06185386851684407,-0.021067949268773232,-0.01753158565524759,-0.0033040918792092947,0.008034477907480547,-0.015868031028766785,-0.0035417345967621327,0.014859454618980469,0.023956243684104362,0.03529312301499837
NID1,-0.04611332713346788,-0.04264991132377691,0.011200380504626717,-0.0041842902468532134,-0.02323070832846801,-0.04670698787480515,-0.004309073913134329,0.023827321265230017,0.08003644464557956,-0.018334373089058147,0.0090511728911136,-0.005571216287125659,0.04246705374820741,-0.10599157717811822,-0.053391744596407914,-6.714099656580175e-05,-0.05746139569214716,-0.02212804046508035
MST1,-0.006776608186130382,0.07837240987787865,0.020169943412766136,-0.06842611961287993,-0.0034103299716183345,-0.060832626481009254,-0.033532546819444335,-0.0008605367378634244,-0.01162138512837944,0.05399655315203061,0.05101647753013031,0.04182446312584092,-0.014056925433723041,0.018931352365290272,0.006971874919394166,-0.00648891586675944,-0.01745785453852228,-0.005262336074043884
IL13,,,,,,-0.027555205984076573,,,,0.00989971332833855,,-0.01043958026967651,,,,,,
DCN,-0.10730968794799704,-0.015096746839852293,-0.00294394751162152,0.03966908105187627,0.048853056027458076,-0.08078866414304461,0.03883146121234866,-0.015196135239979331,0.06702788621661313,0.0036974362191063296,-0.11013511958929431,-0.08989012472384476,0.08675208691153695,-0.07740148887367847,-0.0383611359576395,-0.05136358047797481,-0.011746924447697756,-0.10868729061781673
IGFL2,,,,,,,0.05121623651182964,,,,,,,,,,,-0.038930192259949
COL7A1,0.07903472277462706,0.02329410396502342,-0.027486818703353722,-0.07037868304278569,-0.018812119308460343,-0.003195368424784393,0.05260272458364781,0.039059612949608066,0.013646100729433867,0.025232158302454864,0.0896909851544822,-0.057692818468611844,0.023036845086336837,0.021647197697760464,-0.04333673828889175,0.0759013833316737,-0.019722448997939408,-0.021275394144574848
CALR,-0.023450382146433742,-0.010904088191077617,-0.015792616905414007,-0.07822243708073828,-0.05352171298211193,0.02799857584587188,-0.05522180771700489,0.05718390350089162,-0.006613322025854915,0.06420200451040325,-0.03255129563134225,-0.039851360156356215,0.01892808793162585,0.03470601854073488,-0.030532337462847153,-0.014410340324384542,-0.11294228577812336,0.023945208414842427
PIGA,0.08274152810977053,0.026624043998729738,0.03965337797601105,-0.009141579770256763,0.025311706102449285,-0.030936889487138443,-0.027253897377656603,0.0076989264126520575,0.054587669771241354,0.016507604934551133,0.021757611113682778,0.01755516078192172,-0.022642259556758373,0.0026453388367670676,-0.004199709556490965,0.023534160817879162,0.004276034793876465,0.07300321847648153
CD200,-0.02275002827551386,0.05539324604853884,-0.014364916959849903,0.016203937965068013,0.01695239736767304,-0.05860238598321959,0.02259858345445011,0.03216351212284069,0.049559250081519415,-0.05775304615270874,0.07413867389294615,-0.09226263344162373,0.12906092237077935,0.023622352703705926,-0.06315050652068292,0.11541621256299203,0.02069841452877093,-0.027007748635920422
GRP,,-0.02386478174361448,-0.015346887190143063,,0.05455829078264416,,0.01775929599552811,-0.04700197869829204,0.031044424087625516,0.07427782559337703,-0.028838918103303628,,,0.041678748560005384,-0.013413278449182785,,-0.007163067721620293,
CDH1,0.08745619843082834,-0.022340616142151513,-0.036746773820408606,,-0.03133257564870532,-0.00579286979486306,-0.013871089981348114,,0.03685805145631227,0.136237222806697,0.008611925207317354,-0.07826788865103139,-0.00842633389607447,-0.06309364926133398,0.0406190711943331,-0.028709761510324394,-0.052738112649049436,0.04084361081428933
LPL,-0.06587709360033252,0.008907139945326369,0.06389745804091633,0.05442380587273432,0.05113619852418872,-0.00464931924273863,-0.053057838484647284,0.0577270980893688,0.055459490057866774,0.026042159791801932,0.08883151380612024,0.037311699481175575,-0.008572814031543599,-0.1346676835764958,0.016967545802037375,0.031041090285302515,-0.07710888412507687,0.1075195325920482
SEMA5A,-0.04761101673403884,0.07997712979288679,0.011056523824690896,0.02522805733566002,-0.05324373779821552,0.050555098096461894,0.061171759233147216,-0.024491818963696267,-0.05139713443650215,0.03772889176253037,-0.0447380387195304,-0.032088175261365405,0.12845104703370816,-0.0282635430646651,-0.0050118016321814,-0.020571967750034666,-0.03582422903907083,0.08174692963728179
SEMA7A,0.11313362862950005,-0.02126689887484245,0.10114444646145036,0.07356836561836597,-0.011857123439012147,-0.01007111255726761,-0.05830659792886247,0.0006797916601527976,-0.027320716209701994,-0.022208486971754562,0.0010744245616824877,0.13210849570450225,0.09272712205914112,0.05568947185619166,0.041164524627287,-0.009542209235097833,0.03550188341422571,0.062304469064401624
SEMA4G,-0.007940119643305465,0.020821643754269148,0.001259888394851383,-0.038458385074081634,-0.035027741870542445,-0.03193708977024898,-0.01511904459580328,0.0103194882324064,0.005831589244721354,-0.04620405209565796,0.07361351343381983,0.07482001053469288,0.05190948786910334,-0.11376520989939182,-0.010474951180839005,0.04510357520929458,0.015437025093724547,0.08433982023327026
SEMA3B,0.10777768996061998,0.06768661456543223,-0.0290348855387082,0.003854449969587852,-0.058042903889237406,0.08519999349332885,-0.02335744833170435,0.018611658355973747,0.018422399345967785,0.0032116298680435365,-0.018884599348968262,0.10867636844725544,-0.012259930649580721,0.0862781117971384,-0.01108077288474662,0.08540164897396418,0.0014180026500060872,0.04787929465367912
RPH3A,-0.09315675098473067,0.0060918110639351045,-0.03908694240356964,0.13790820899780784,-0.0029176528124889357,-0.049317747326979224,-0.006139989088526868,-0.02204039337011208,-0.016560068524293457,0.01236364065929041,0.04831383158416265,-0.00016331831023820394,-0.0029398226546320603,0.01056653350360795,0.05565421258968537,0.010317229484550713,0.05572415628957584,0.030853403381352604
JAG2,0.010461674954397626,0.021797554946753336,0.00804664170062718,0.027416785430024442,-0.032778775737533024,-0.06251188434224945,-0.028264733433805516,0.014655036022564885,0.010606825735825047,-0.04494383604836898,-0.010413086817127106,-0.06203344123504373,0.09887592595653666,0.048826492723702146,0.03054568261403994,0.01972328994351333,-0.051635499667146395,-0.13303362529405466
CGN,-0.025521145538596114,-0.020951585087977693,-0.020895166174981283,-0.022496438358204942,-0.024167118782361028,0.08460455849867723,-0.009758460793784087,0.01958685945737999,0.048651575499281216,0.10095682452522656,0.011799642250565389,0.04173894558617289,-0.04463039059598012,0.013677965842945315,-0.05301999346174187,0.07570954028064675,0.04661762405469369,-0.08187921267423286
GDF15,-0.04386619266873328,0.048062415864550935,-0.02402234000908078,-0.035968993550448226,-0.03209241460231739,-0.033157066775623426,-0.01962686914403698,,0.04696198751369106,0.011316268367047735,0.14088527315051808,0.05347157504547882,-0.058426531161324756,-0.03933161508571226,-0.055183496426372346,0.04577363370255889,-0.03955353418245035,
SEMA4F,-0.04107370164672615,-0.014167407904557942,-0.014063226565230348,0.030710643477821806,0.04583543783169351,-0.048684494048562926,-0.003375447084212966,-0.006889111274119974,-0.011094345967295334,0.07551099473945003,0.07900499112177932,-0.04110853418930505,0.0902343012004259,-0.03293170081851891,-0.00927581452727119,0.014825693476036959,0.02012639763618843,-0.03203636508259458
NXPH1,-0.021377452784418022,0.00819382314794179,0.010084521764229517,0.07631308676815755,0.0009050354911425039,0.038464093681835745,-0.013037125400066117,-0.013918818230938167,0.015045223493640765,-0.008989173249501853,-0.021453777429753584,0.056132707543407136,0.02239323885757723,-0.019522798097834335,0.0170964664223855,0.060809890308473724,0.02670105718850227,0.04868763671225004
ARF1,-0.0451161395446334,0.024322164796146913,-0.036316995603227854,0.04908516508926569,0.029800964938777583,-0.03718312382951555,-0.02144852505810443,-0.04013787796057895,-0.0008159234468650123,-0.04307559921077125,0.025332861674480376,-0.053905611167512656,-0.01322272822793203,-0.011217107247989168,-0.008643406516333302,0.025451596938652038,-0.08320473976904674,0.06365957261660705
DSC3,,-0.010846021122553656,,,,,,,,,,,,,,,,
EBI3,0.11777721717273489,0.023813450522365182,-0.05872079663186039,-0.04281383882310081,-0.009245348010171047,-0.01345115508654728,0.061994665361225096,0.009304402151908019,0.08288281396360546,0.007671916127673982,0.009126920437829105,0.017834008568404062,0.0320015593469258,0.02547804384893934,-0.010582002997663638,-0.004776808963262656,0.03265793886403459,0.06570424719852819
TIMP1,-0.01869538089593607,-0.04093088036703194,0.010672804978062623,-0.11399023658805732,0.003401707619848817,-0.07627949927410589,-0.039050190654360974,-0.016318178273190553,0.037208417372346585,0.018493866931603358,0.10577880585047646,-0.06846471489235696,0.06332666230358557,-0.007505545353677112,-0.05315437518860265,-0.00844065168787418,-0.08322947412836876,0.12491760719106335
SEMA3C,0.045464387982348135,-0.04780889874192299,0.006594297952529948,-0.03920571036875344,0.03911313932471921,0.05567760785876113,0.024744818332618403,-0.02899446134922541,0.03450104814931155,0.011205349372712772,0.08046594357873373,0.020816505613182178,0.029587947521842985,0.028386084551599994,0.06132258798744986,-0.00018654167876499465,0.010057328136339718,0.08389439987941319
GAS6,0.006537552258838398,0.025717865567772433,0.0025694204863048343,0.0441406306878785,-0.008468694813716813,-0.03630312539812855,-0.006908249302480798,0.0324767665503192,0.0514735359267805,0.027841136749487738,-0.07377579833186547,0.021337200961581038,-0.015452561444092704,0.00010366905908017947,-0.03663214058278841,0.1293983202802078,0.015424184551987088,-0.004473403430222807
MEPE,,0.056113659020987805,,0.08315566478224325,0.0007576966578800691,-0.003099773432872291,0.04090091260001575,0.006535255460559798,-0.05465242989751785,-0.021378483784052434,-0.030656063658237597,,,,-0.0016510532331095245,,0.09497596600565295,-0.10457354254068509
SERPINE1,-0.021416182180108212,-0.01689743201698151,-0.010801205731198757,-0.036217795731278715,-0.007871557138138731,-0.025657395709086758,-0.04555200751104308,0.012775936329076006,0.013301178002612477,0.03988457948234265,0.07666536332095483,0.042097083138635534,-0.05779763910304725,0.0036551711166803403,-0.044870840720915434,-0.03189195860188422,-0.09574547067874041,0.0746922027397181
RSPO2,0.02263530587464618,0.07088888719795937,-0.024022336949391015,0.15474091257312117,-0.02375421219733264,0.002266810169762226,0.027078466286252056,0.03806153254629119,-0.01578304817839215,-0.059921711874992824,,,,0.07986890353503498,0.016846146879063665,0.055329431744968585,0.07822343709115227,-0.08946926331365918
SHBG,0.07066487110306605,-0.01404880338794004,-0.023149182735247385,-0.025093514615336585,0.026630319196178812,-0.0584016546781468,-0.018849376255828026,0.027480773073266577,0.0010720694406224245,-0.02204355986346372,0.0441427392022161,0.043150732227078235,0.0016295942693688157,0.04300240075438364,-0.019463677793265532,,0.07246494600154225,
LGALS3BP,-0.038866501932454285,-0.0151145372570977,0.00242981950807765,-0.03366272994884352,-0.009670876811493487,0.07992009376478856,0.007713218598422384,0.06505476696250703,0.04956407044539396,0.028476904328069676,0.02593153386645895,-0.03702551224632695,0.08143619872970523,0.05001770611228054,-0.040824305098149785,-0.05868651153179809,-0.04996864477749535,0.11771997730821207
LAMB1,0.017797839318576474,0.008716337761322237,0.010809785439798202,-0.06201671376605146,0.029499571150909808,-0.049577505416083766,-0.06542536411670807,0.021935957045075272,0.010203031464537991,0.04157715739540034,0.033668751903748906,-0.10430311363257823,0.12273807256182145,-0.02945509757343451,-0.03193315079275752,0.021585344687163895,-0.07358986060197358,-0.05158414412593014
SPTBN2,0.008509247911382935,-0.03744160050724731,-0.007723445214322514,0.0943259302628102,-0.01208933583505172,-0.01307466909607086,0.014758216083923074,0.014176690397428722,0.03262355140766752,0.03108406323348833,0.06567977153076145,0.07103254758778578,0.04265536210366296,-0.05314562873750278,-0.03225038885380198,-0.022659304946045566,0.04348127304029297,-0.030313204778618284
