,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
ADAM12,-0.0030058725474288012,0.07343221777481197,-0.022033659651540752,-0.012676351819332488,-0.026686347551183716,0.029058462014876947,-0.058394480839332845,-0.012143488296145056,-0.010869388928555912,-0.033548136851514476,0.0004847860442325005,-0.026863448706642926,0.07262729105413837,0.0664775608116697
EPO,,-0.01700970684110622,-0.01848637657873862,,-3.286877679417019e-05,,,-0.013378610919388415,,,0.07445994005669301,-0.014371074978994371,-0.02117312264178748,
EDN3,-0.022576629466428143,-0.034845569986793425,-0.023965910676191353,-0.0051454117164492835,-0.0017413406672975582,-0.015634191135153082,0.07005443421710802,0.03508308391070908,-0.02321363370996635,-0.023402916810548107,-0.03335227648001364,-0.04467233240637546,-0.016307758643320062,-0.02876411544954371
CCL22,,,,-0.013458058663256478,,,,-0.02693812281807441,,,,-0.012609992682555315,0.032405197727272024,
CCL2,0.07305117309959382,0.0642188245594742,-0.05153021500055265,0.025481399728416745,-0.002893970497834757,0.011395930511972087,-0.07633620059674172,0.003620027371432997,-0.037442078931778755,-0.011557425356892201,0.046172705312890944,0.03512769828612041,0.021222293770138307,0.06021337906042362
DSCAM,-0.03753867929267159,0.06577160752953781,0.00363129208856841,-0.05291112227163985,-0.00619950008243305,0.05024875349084957,0.01718267979828161,-0.03938787478712976,-0.026163283860127142,0.016457927109519977,-0.0014611252288961448,0.025184340955705365,-0.04011942943002979,0.05327310398186189
GPHA2,,,-0.015334071201729492,,,,,,,,,,,
ANG,0.038808371046195445,0.010356284221243937,0.035939703378099506,0.028590224336407285,0.021645075779426814,-0.025522483061223677,-0.102741425219557,-0.04781443584877198,-0.01812220225222632,0.023991479491047147,0.003360952439308451,0.05508628324816219,-0.03362321010162215,-0.036899685565205224
FBLN2,-0.02116836770095299,0.006886877858157631,0.015652766656344085,0.0026648714804162112,-0.05407833542812508,-0.0017521030770038862,0.05582283857665477,-0.005325930788601295,-0.0019420347222335848,0.06871257203287494,0.002695911997193516,-0.041403290273274156,0.08897883045587818,0.012763500524140086
VTN,,0.040812942524430164,0.02954593343971152,,0.015349692336327696,-0.01255062914529189,-0.04010495817017868,-0.0219795552947208,-0.014997318356887182,,,-0.018608602434024384,-0.03452982887217255,-0.029241167499891512
VEGFA,-0.06840767683562893,-0.02084589653381351,0.10731618845679078,0.02570560954701447,-0.032502346424719726,0.11508206113222023,-0.04971145304043045,-0.03537085061734193,-0.03687503064044735,-0.040445644783442834,0.005897907975764616,-0.03901209824776053,-0.08428805635453387,-0.047908509732652836
F10,,,,-0.015361522753460657,,-0.004210515050515479,-0.03868572869145049,-0.014669357715041192,0.021035266351171283,-0.021460187397256858,,-0.024889775325925324,0.008924389648927505,-0.023748965405559888
SERPINA1,0.018932805885476803,0.05979990502626843,-0.03575132957343231,-0.007010611932500648,0.0157057664114803,0.01638597230550254,-0.164492499631578,0.047178862691140196,0.06550669222580857,-0.030547505504712972,0.009931417961982774,0.0235164434631065,0.02537878835569273,0.020718779072928798
VWF,0.010812785024010542,0.06393411039853585,-0.032282607416706806,-0.015531932257046074,-0.02585339380169351,0.027415693286563125,-0.13798637053506266,0.05240512430072787,0.03265534531590149,-0.01439881381319057,-0.007786731320227898,-0.09064731965459127,0.09074304553717043,0.05985177591000724
GDNF,,,0.009511961121752349,,-0.007041489620464754,-0.0195355408952785,,,,,-0.03717018057199555,0.016380806609301295,,
VASP,-0.10365600704326136,0.024510339029128015,-0.030456242251051494,-0.044967831320217484,0.023538262134856283,0.06819881554641648,-0.08449231156311274,0.017274902832251603,-0.002111208277630601,-0.040390421413324676,-0.012326295850305065,0.002863408923615622,0.0886310041824717,-0.016494437151220752
ADAM15,-0.07226052691791306,0.049549189852429495,-0.03469138091540006,-0.035825616858818646,0.0041252535016736746,0.022355163960049107,-0.12389549384949694,0.009908387464319431,-0.027533741889721446,-0.0063112465416736855,0.08687877787664737,0.027727031423679542,0.06988719767150228,0.010985931776459795
WNT2,,-0.029358277010458164,0.005619187634129036,,,-0.0021134178541047733,0.2984570265123452,,0.009608156570575283,-0.022124022354253915,,-0.01725568832882484,0.0333778844733082,-0.0323574939944727
CALCB,,-0.030727929842295932,,-0.01947031312173114,,0.044526237491509614,0.11102866185312756,,,-0.014811360561302582,,-0.022448244249507067,,-0.027789856297516558
OLFM2,0.042240321667917954,0.07343729213966085,-0.031057056304838064,-0.016613034632608086,0.04408685838701154,0.02073002594823483,0.16537193724337207,5.8583442974911714e-05,0.006490145891401634,-0.01259178240385497,0.04451053197048595,0.0018372527179789894,-0.055130574032596066,0.023625504324910885
MFAP2,-0.01406843455732052,-0.03939469258453107,0.05827617810882202,-0.029227234304096513,-0.03911548197001627,0.003728250320340015,-0.030459692043695568,-0.018041068049846593,0.014275344080774254,-0.017218470025676776,0.05733628622950047,-0.04690659284389144,0.12118882156655254,0.00016992446034413866
HLA-C,-0.03591111789694647,0.0903115177933573,-0.038993984496677306,-0.033982484808563466,-0.0158136449771364,0.001787069511328879,-0.19195846557765842,0.009733669921205917,0.07961383956242153,-0.06816946996449749,0.04606686748881201,0.015074160488482733,0.05872634836654083,0.05807038044128925
THBS1,-0.03489404601688705,0.07005589555281994,-0.04797065751481609,-0.02204939305722725,-0.015619391772498853,0.03990163494552912,-0.005136889921562949,0.04570143585884987,0.044626825701318325,-0.05557075302975285,-0.02487590861937856,-0.012790034514668458,0.09260615997856055,0.021961040796725402
HSPA4,-0.00469072740429486,-0.043123546218412724,0.016620315926762212,0.011131020850598831,-0.0009570601173716469,-0.03634167543291351,-0.02571668634420355,0.003448709311727139,0.009228150396181094,-0.0030749885514592054,-0.025738696166242275,-0.020420762035375517,-0.025074710913065193,0.03639827837652454
LMAN1,0.061450709269721564,-0.062276097542961574,0.023441038697895274,-0.04972294206633159,0.022236829442218744,0.048568262871805566,-0.1715753534606328,-0.015816544646478536,0.0005710483036664765,-0.049932297256051514,-0.01424366087876916,-0.02524043031942461,0.0314212596175802,0.016328334077862782
LYPD3,,,-0.020988477446390767,-0.012405529336593299,0.030930988046810926,0.00764779327432192,-0.003928994046500609,-0.018731131393762583,-0.01490237290449221,0.04305409034776919,0.017348513235230605,-0.02288856702892244,-0.004729089096522568,-0.026272171695909292
APOE,-0.03943387638230847,0.033023824358629716,-0.04645250243251306,0.0547275220038453,0.06242693922712782,1.9945043142407642e-05,-0.1741697521367586,-0.03186675968242619,0.031426100230643454,-0.08720490369517887,0.0769356608818183,-0.07129986206305296,-0.02226949247701633,0.046700662723003925
SOSTDC1,0.10056184027497803,0.045340650996262194,-0.030993310088911045,,,0.0012234066718596346,-0.0075021200486365125,0.05876463323076367,0.02854524738882838,0.05131578771769168,,0.0325544852721822,-0.035309241942075575,-0.0073055869827657865
ANXA1,0.03148955008370897,0.03944432319585823,-0.0415142891429355,-0.017395266784339593,-0.008304148961383881,0.026597752626072904,-0.21336481253426537,0.05128565525556233,0.0020660096087341093,-0.0756849234711364,0.008163660311495666,-0.05797203829043274,-0.047810605657559894,-0.056021062559826675
WNT2B,-0.021141467131175203,0.023500612901050683,-0.03506242973076445,-0.017473650779903097,0.024909589385960332,-0.03287319035299755,-0.04632186437710047,-0.015219998581700695,-0.02117312850276877,-0.04454729357903028,-0.061273607602153994,0.04223701600169392,0.04717071523338703,-0.04273536354089787
AMH,,0.05772611345707948,-0.025629069370433917,-0.016657817460723444,-0.03633485256341527,0.0919333416520606,-0.01427255895919591,-0.005325264903895917,0.07825577320193254,,-0.020838629910233004,0.01621245428342694,-0.019149252879092946,-0.033708027006861
GDF10,,-0.02865134055168832,-0.015923521028386126,0.008665707784609704,,0.07046174363274661,0.0985512499667959,-0.01801717270564129,-0.026104094969665575,-0.04405249218835822,,-0.018121962741227408,0.03109201332250274,-0.029082874581215733
EFNB3,-0.00034828532847257996,0.018668182178708265,-0.0522802186090241,0.019255070461421036,0.01302204005657189,-0.0184683565805261,0.1857283541706225,-0.043554037901164445,-0.004998424181364664,0.12162939590912199,0.07930413955365032,-0.005268009006433784,-0.030628939665727172,0.03936057328487101
LTB,0.005828872803935633,0.052514676977507085,0.023933561196526665,-0.02036081872190354,-0.04068908150380898,-0.013056608053233248,0.10682712131297122,0.0002761812918265077,0.02446864961579221,-0.03235490554571569,-0.052206515029968564,-0.005250479140363031,0.07405264783098606,-0.05137083847131427
ANGPT2,-0.06335877394890393,0.052374621114228775,-0.0014918835619715297,0.03431608553531642,-0.024220653835617403,0.07324522193528091,-0.1476265369328874,0.032760228375313435,0.04981630571704806,0.0638788857125863,-0.04870405313305189,-0.04190485776435423,0.055362231451734085,0.04298128275382809
NRTN,,,,,,,,,,,-0.03807081951371871,-0.012796411096275492,,
ADAM17,-0.0017467722711903499,-0.0625911065162595,0.05299483454287244,0.006641460504014892,0.060872261192089556,0.022443353617835792,-0.05880185103977834,0.008320863649549691,0.05227184274773526,0.014892374616706814,-0.0004261251543953316,-0.03137210094885449,0.018639843293259746,-0.037312001908564284
LRPAP1,0.047501003545939474,0.051250848892567424,0.00914842740974122,0.021061428487530547,0.028637022223998634,-0.04783011009265972,-0.13116853473119988,-0.049452004896733896,0.05776859656039867,0.0633874057907117,-0.0014422289950719639,0.02774815479907428,-0.02900596305062945,-0.020353968783862662
NID1,-0.023102363498024525,0.030070887867672192,0.056927704250175085,0.010149655393727182,-0.0076244076371481985,0.07188282204024321,-0.10568574799159941,-0.018879459805381263,-0.008365999863239947,-0.042030768026383676,-0.02756774937866695,-0.050006162434770005,0.12174638594988282,0.05759836502705487
MST1,-0.0037865473438135947,0.014073208421243506,0.0637708786106828,-0.013537671690770022,0.002081860356221603,0.06218989844658238,-0.11140395382683747,-0.044055484921813284,0.05958520556216876,-0.03162350552690249,0.028119811019963355,0.06035960825961158,-0.00529146664029544,0.06010816436774372
IL13,,,,,,,-0.026639797835148298,,,,,,,
DCN,-0.06915033102405586,-0.07854123610805082,-0.05979462667881512,-0.011161818114042744,-0.01545714045280108,-0.03489227173307939,-0.06381683938305391,0.014903423358153426,-0.017117037669011372,-0.04652501341178981,-0.048728327180570415,-0.07508109970851011,0.09632369667014148,0.07934270416243563
IGFL2,,,,,,,,-0.015859673176993987,,,,,0.04501566636929157,
COL7A1,0.049724238111138415,-0.07281294617890283,0.011517064628876196,0.0186265237684755,0.056477192471026255,0.029714098229374764,-0.11251002408136263,0.04578010814629005,-0.022932685091792603,-0.034365794746220625,-0.029881804250330622,-0.04631956509491462,0.11988691149721649,0.06542112527532754
CALR,0.05358591787660762,-0.0355141947126398,0.0195718579424161,0.003212544943084508,0.004914968545607225,0.029621602666139984,-0.19417921598555216,0.03335021195996814,0.0021019523388625724,-0.03447722828333528,-0.12697623825429447,0.01931249545385211,0.10863830841856695,0.019414686228942515
PIGA,-0.025889114005717275,0.0033805758711463437,0.05016278013741602,0.052585085690731455,0.023727891424021666,0.05664848433355813,-0.0806569525770432,-0.006511920923650132,0.008500951979270043,-0.004949852839257845,-0.043615463061894004,-0.04027616592430536,-0.031976476923065725,-0.053484239946065035
CD200,-0.020757209616728733,0.0735963343579397,0.024572649001654647,-0.017690450593215556,-0.008360584743205102,-0.007153295251424797,0.12862827620879252,-0.00589204084640112,0.028543069956267993,0.059173512301314964,0.046292402363015815,0.008484406948439513,0.061667209930043945,0.03926264649315705
GRP,,,-0.025533730377787223,-0.011846408436283635,,0.00470860922219152,,-0.012883966756373134,0.057285452106872234,-0.016381035324565783,,0.012210212916272863,0.03908055878631754,0.10814968616985923
CDH1,0.012110093719384653,,0.01506029641466016,-0.016301434694276775,-0.016915544646249767,-0.00032389421426292725,-0.0712547600419141,0.010470524303534103,,-0.007001499624653402,-0.03935930023387743,0.04206863060673299,-0.0426015454019616,0.08313301163357238
LPL,0.010403036148488464,0.080822329026884,0.0028579984378262653,0.0011751571042589485,-0.026550871503031006,0.06930192405825772,-0.15634994132758556,0.010696302220252493,-0.0004035342841535678,-0.03657824527511993,0.06383397794829147,0.011739843136529376,-0.04839795313723504,0.005015502571146335
SEMA5A,-0.057314355272381184,0.029445087590835296,0.0133383319391941,0.05394886517581569,0.06590108751065653,0.08227468090666407,-0.13520615017175588,0.023905894543278548,0.018204910633348375,-0.00045744880156118017,0.018590685543547193,0.0013407078776549789,-0.046696367492070984,0.08367655458122114
SEMA7A,-0.021847569887255284,0.07122549942371337,-0.00020564671997711425,0.000717708306126394,-0.014525645600193506,-0.04344986956811653,-0.03581641657118985,0.00359711834828675,0.0002882974717859767,-0.01665254926268596,-0.010501600511117532,-0.03854219829145401,0.03978407807239298,0.06680823250407877
SEMA4G,0.032705316021788035,-0.017360247698370437,0.022726773223996424,0.015409245552348157,-0.04340175899447424,0.012506842903818899,-0.05305939166067798,0.02652880909720866,-0.004467468445808326,-0.015898860634517134,-0.025130916926114907,-0.012163318813570424,-0.012403997731849073,-0.03891330117799774
SEMA3B,0.07632799557277586,-0.014858954092203187,0.007932139805659776,-0.0002703050997842028,0.040099361700346954,0.0015638520357856658,-0.1072436394937709,0.049963875880542304,0.006875520974899588,-0.0875266298313306,0.055136194889420724,-0.07332447373512843,0.03988637918714573,-0.08255084048351863
RPH3A,-0.039106402286415196,0.019006024658851414,-0.04881888960444965,-0.035758344083001055,0.042300197199340125,-0.009557223203042317,0.16710719441821895,0.022590103771821957,-0.03652747418069531,0.07222239297359993,-0.006562512701483733,-0.0415463120682107,0.027896129937155987,0.06642913278017368
JAG2,-0.020671207361190026,-0.0007766978506780915,0.0199273232841181,0.051716695545192606,-0.013471577534818098,0.05955153834436875,0.08850165659583217,0.03628415463603865,-0.004696323448781759,-0.04489519712108955,-0.033405318791575336,0.014038339223708191,0.06341299010682985,-0.05109485031430154
CGN,0.0046872449268641845,-0.00235706709842476,-0.024833579859811855,-0.016129177844731342,0.05368971974200904,-0.02065323754870806,-0.06991553459322594,-0.02010647977541019,-0.011850579446130004,-0.03012177487047017,-0.031372267799169025,0.009179479461351933,0.0023549999504076796,0.006091374556565244
GDF15,0.039587579022562644,-0.05152486026125212,-0.009666804556507308,0.10483286623947026,-0.06481212172295565,-0.016144085708103106,-0.11097999588085976,0.04380767633656845,,-0.034712109743150144,-0.002124093177900414,0.009229099726123357,0.06853446020553566,-0.019522688747684487
SEMA4F,-0.02348931044085917,0.04314122928902847,0.07526345876521577,-0.03058256660201328,-0.00043484956647979727,0.010414644214075442,0.14885565960249625,-0.03420142280165832,0.007697211037061307,0.07721135858750419,0.09449356921626732,-0.0262047076095376,0.05632779322651101,-0.01595968000039153
NXPH1,-0.03900040009320662,0.09820337294299425,-0.019361702029677276,-0.02062153227942358,0.05982996971933542,0.014974567458439197,-0.011079910170816122,-0.0130900621536813,-0.03910988954021406,0.12725805473151292,0.025036714271203842,0.017080925232065,-0.012971728099295777,0.1325775577230209
ARF1,-0.0003415724369070937,-0.02441249670561911,-0.009126871746341926,-0.05628150900445392,-0.00598009754264617,0.007956229256780585,0.16636422360177777,-0.017111846479621544,-0.01848903571306452,0.04077819710237817,-0.02407781833295245,0.006368794735480245,0.012748713903302466,-0.010136843399277156
DSC3,,,-0.011604521758895654,,,,,,,,,,0.0994458164587169,
EBI3,0.02894318877596933,0.03748801382564155,-0.03339695396015358,-0.007850530984903207,-0.003091783595212884,-0.03133329422019495,-0.04810557243393306,0.009686570946203739,-0.02789487398743007,0.025108901094911613,-0.03775325824165924,-0.06627769808996514,0.051541331158342564,0.027564110287629815
TIMP1,0.0046565983307879375,0.022707128596571126,-0.016260156336115352,0.02103579130386164,-0.017005544105958927,0.03481055290393642,-0.09158055293934952,-0.015022572029935172,-0.002604926985774702,-0.08386694059557093,-0.06432609973000226,-0.04482181628225664,0.12341729863757707,-0.029809849300085744
SEMA3C,0.0728185224570813,0.001501062789125351,0.0748395728972425,0.02032042036169597,0.01692393547263182,0.019461181487858997,0.07526416307114517,0.033437325822461304,-0.051019008509903235,0.0008010823669670219,-0.06592247561602164,-0.0035118845656338478,0.014418287205321815,-0.037088458110127745
GNRH2,,,,,,,,,,,,,0.013547755641930205,
GAS6,-0.02544253643472133,-0.057005642961418676,0.005164268453547039,0.10167690015774092,0.037121207126711186,0.04053699804940937,-0.02377535669132696,0.02685710137185017,0.023026097438665277,0.08395001818006738,0.04732701285159888,-0.02665568363674372,0.004727337424854288,0.07737023997376355
MEPE,,-0.02970604905650407,0.09893014311885585,,0.01737719562550685,0.01722815812496211,-0.0419318796006855,0.03493623455556934,-0.025142804660594,0.0792380295850156,,0.050111625583614434,-0.0145297211643929,0.08618248682665407
SERPINE1,-0.013629491403253402,0.03227679131265188,0.04777614996436118,0.050903077864152484,-0.036921297553780735,-0.002600260415903434,0.23347400405641658,-0.0019947334655862807,-0.034232642656709056,0.00816057002588599,-0.058484457759710375,-0.03737932192038607,0.02280093353793706,-0.05139610043545286
RSPO2,-0.016985059975404282,0.04632642549964331,0.0031090136825482648,-0.018543070758954408,0.03202486573601571,0.01907807805230916,0.07201988467740805,-0.004884703585706927,0.02805727919227531,0.02173477611550819,,-0.029176320868564837,-0.03304144377122552,-0.03203831697885853
SHBG,-0.019081876310704692,-0.040989619905602535,-0.015031285921321578,-0.017869074702265383,-0.03429199222886509,-0.014016870978583833,0.013737732041514433,-0.02693812292029134,-0.019206375940876548,-0.015044904212376588,0.011850953288168112,-0.020366671750152658,-0.01253866688436771,-0.03256448247766035
LGALS3BP,-0.050340924002329444,0.05188642540855759,-0.03257181890074511,0.02458702791553058,0.015991719512461627,0.00033846274159415895,-0.20135487387352077,0.05157881607039023,-0.058476855810660394,-0.06398487204458134,0.016966674662930753,-0.09054905951095944,0.04367303204660435,-0.05347112761478948
LAMB1,-0.030559168241491696,0.09179597245269804,-0.03277016038747529,-0.01803684140760569,0.0042002098518438774,0.10065416729334811,-0.0953503374134227,0.05046909149649184,-0.036815226441615716,-0.019279223891083535,-0.04352699709976356,-0.028953718233361576,0.09676638758417237,0.042612255728258545
SPTBN2,0.026612285921318448,0.10343578409281814,-0.03151114909094892,-0.01621815219219876,0.014190409398233773,0.019847590164193338,0.19342201234611392,0.055009837539166544,-0.06293128241366781,0.016451751017093563,0.058821606854958776,0.027530249869164077,0.012674512246957433,0.04362396248204181
COL1A2,0.0019102500352808842,0.03389687936713242,-0.04774571637605314,-0.0154017158713407,-0.05530587447650976,0.012356090026059623,-0.142924662814655,0.04222828930151617,-0.03278912722121821,-0.019845881788438373,-0.06557823696262143,-0.03718805196458576,0.11126430004551659,0.05166685036175764
DEFB1,,,,-0.010485807470398628,,,,0.0645280447104972,,,,,0.020980896691001005,-0.022395242120721692
SCT,,,,,,,,0.007878468962475156,,,,,,
WNT11,,,-0.01663304838484147,,-0.024503607995754243,,-0.025955531350491206,,-0.02312865816325021,,,-0.0028483806974577454,0.0013856358364136324,-0.020105761680776508
LGALS1,0.05893765201766538,-0.06677581799920074,0.011840004251229469,-0.03486348031964356,-0.05673217625666053,0.023245054033039236,-0.11048165712580336,-0.060378129355654724,0.021220251777007454,-0.04033350988062898,0.06498471326283521,-0.0313933544787162,0.052613232176982945,-0.05950633182554845
BCAN,-0.017457257630955007,0.007515287953181536,-0.08186143317167592,0.006125302922427497,0.022524565883088276,0.06866438416369511,-0.22805985918055294,-0.007464396904723721,-0.03829877209685447,-0.0039803986960155096,0.14324684663453155,0.038294349321840115,-0.05035022583547587,0.003936454141458464
ANOS1,-0.03146367682867288,0.11000195273926278,0.011908545351754661,0.023215139688468063,0.008306333671677837,0.03604385731190945,-0.10444334214973203,-0.047875416139404936,0.05819592122628939,0.006719830435477462,0.03674694287776255,-0.00740808862837583,0.04177016997588575,-0.03207691333093537
EDA,0.03595990540044578,-0.04428190450624212,-0.012176995459015067,-0.021637652130156233,-0.004919640663965071,0.006588596951852833,0.01727911775575744,0.006564830125218934,-0.0028591452378897656,-0.01840923922055601,0.08449497312382045,-0.01595144652889331,0.008596693331168685,-0.03564103703136024
FGF22,,-0.0038353159332816145,-0.017315735131830105,-0.014438794423681687,,-0.020543844406985496,-0.006939754248406999,,-0.013818738555756393,-0.03174625110410614,-0.04585174089923511,-0.021544624031452225,0.04077606246990531,-0.027954194021687726
SHANK1,-0.020244074898067205,,-0.016633047317020325,-0.011702680879533906,0.017372179978175528,-0.011095212153940773,-0.0054631950399419964,0.024670418325506652,-0.017299810603243298,-0.02462527453406097,0.013111733250022116,0.04539322797583156,0.007224906236031907,-0.030330256434553556
RAET1G,,,,,,,,,,,,,0.04023005671402589,-0.01851645551157698
TGFB1,-0.016764468019703806,0.02296028974997944,-0.016352649849632767,-0.02180312460842047,-0.01193748625270441,,0.07177160303719317,0.00652036194025337,-0.026807819758412742,-0.05484886412157632,0.044275326700986224,0.0031756444275576456,0.08543420296612034,-0.011039334917863287
MSTN,-0.03308211610678276,-0.02858041307850052,-0.013717077441660674,0.06419417566708592,-0.03700795308019354,0.10159681303169824,-0.1292256218240101,0.024217657367123408,0.044971544468269724,,0.04707981656910195,0.09806914583897976,-0.03413580793899492,0.014928629894585372
WNT4,,-0.032685453239491034,0.10783687493023662,-0.0137093526654853,,-0.006613487752801019,0.11958760098152862,-0.005753961076764433,0.012558811224363113,-0.023246338993927376,0.07774489141467973,-0.042439282947026605,0.059704787412739525,-0.04932004445109157
TNFSF4,0.006098353739637318,0.06735111382134865,-0.025629068367722108,-0.017171775414344434,0.022085429464123094,0.013134991309174272,-0.04282007880681051,-0.03414569838302167,-0.012869881695584054,-0.025070782665414484,-0.009349072434723627,-0.015370208985040844,0.015752303164339933,-0.047304463703172636
NTN1,-0.06713369273465032,0.050170709358541614,-0.021116960417047723,0.12669710833216719,0.012009404884697029,0.09186365538991456,-0.15577243803291788,-0.022631631793561906,0.010524177553520125,0.010409455141268835,0.06448233912513235,0.00756975268545648,0.04755656040109557,-0.07328298190608057
CXCL12,-0.03392418874604858,0.027746544270399107,-0.01384137495845972,0.0018783173114901542,0.04199508008408408,0.046532872283014344,0.006162233702466344,0.0696481967165944,-0.0036940069822127774,-0.027622952078852934,-0.05785584968218316,-0.009254049435355443,0.08601277437469136,-0.016356020981738103
GNRH1,0.009766355943273932,-0.0048613081616834366,-0.032443523149451606,-0.018918720611059297,-0.0317451678119954,-0.011286924647056296,-0.0321118437117458,0.05516273801999699,-0.01913024685794711,-0.017218469916660404,0.0397916367358008,-0.020245590266719474,-0.016031079838030697,-0.02539593510268805
FGF8,,,,,,0.07641049820127353,,,,,,-0.0258911923419928,,
RIMS1,0.06211389198643813,0.09585742278231377,0.006626629392237681,-0.01684041536672985,0.06392171674024022,-0.01795933995093189,0.07882494229778919,0.014916022610340984,0.03994467601480647,0.05189252033488642,0.033476177964795545,0.021836887127877416,0.015903323700817408,-0.012757760671440951
FGF14,-0.01468545809006847,0.06442770374691018,0.02347828066813844,0.015116914070217742,0.08765451324078995,-0.027232337499408375,0.015624605040969746,0.028148349550737268,-0.006810723842875986,0.06568451866992465,0.0921018526927903,0.023193187360333302,-0.00786619794658619,0.0054639623850206934
IGF1,0.07079590324256074,0.01436276239089838,-0.042040553367321716,-0.032327307231097946,0.016279315373197534,-0.016883260770163364,0.033520799207202176,0.00990104990979614,0.04443824936219698,-0.06540006934528081,0.005687561756171017,-0.023082244662269623,0.10932720155506677,-0.060814660004595976
TNFSF10,-0.0744387470864297,0.021490861235556574,0.01843356699777952,0.054780633849047244,0.02167491001291559,0.044908881934943724,-0.08183682729201712,-0.011667359563510336,-0.0029346155687606113,-0.046118279408160594,0.016321462797368562,-0.009207106129845512,0.09137127851656766,-0.05681680829547862
GDF5,0.009920745400744216,-0.007772062340982796,0.06381165204168451,,,0.1266546958357471,-0.041931904942829834,,-0.013818738759630479,0.0016582327612712515,-0.03717015981415164,0.002297104424430162,-0.020629171529189867,0.13893049259315926
CHAD,,,,,,-0.02234060099458966,,,-0.01161265868771409,,,0.05372109551821724,,
RGMA,0.01981466425555566,0.0788514505466268,0.011089012134935945,-0.013596579090236188,0.04112064365659967,0.037861282985922125,-0.1382970493893605,0.025839368145213874,-0.004311240567327084,-0.0351841408353943,-0.01415630239766712,-0.02327956959816022,-0.06575256030320376,-0.04870233939451519
CLEC3A,,,,,,,,,0.10458264067665661,,,,,
WNT16,-0.0316630977535755,-0.04692151742872139,0.047780264872619306,-0.010645177205543081,-0.01655343174109889,-0.015208931643068475,-0.05449265093296057,0.053144974312321444,-0.02594216128994507,-0.023246341001810868,,-0.012796409407279856,-0.01586546462945179,0.009818889503046989
CX3CL1,-0.07527448448625321,0.1019029610470641,0.024750273382326275,-0.027786022174485305,0.022569791529442107,0.025180348232810665,0.04431688894192707,-0.0074466265373698505,0.0018314385301534046,0.0464367849944722,0.040041508939070776,0.008765851792795942,0.05085462860080096,0.030552658475831013
FGF1,0.026831739731701432,0.027819849560752574,-0.011581871285074466,0.053397643787958075,0.043268339973372864,-0.04843840287208165,-0.1290441827822731,-0.009193255005840615,-0.019423186508983885,-0.05659509171918899,0.037260745105201505,-0.04960501931714056,0.032146750475039405,-0.024531489248035922
ALOX5AP,-0.01687641030250226,-0.04110766057237735,-0.05911943817791614,0.03211743431819743,0.0020017134688231028,0.07827677999751688,-0.2096189564128962,0.001582660918190083,-0.0015755690643750504,-0.058513810349716686,0.061581241007508024,0.03746171106219343,-0.042674057287231386,-0.04693263166267186
IL1RN,-0.015115621873708575,0.055080406253892676,-0.007659592153017088,0.077017820435172,0.026964005833266365,0.055045000234698466,-0.024165076799503696,-0.03513478740928561,,-0.030628440891619882,-0.05093488787086477,0.1018966740450478,-0.018075423864128318,-0.06545294476698697
PCSK9,,,,,,,,,,,,-0.01242091431519782,,
NPW,,0.09733339749957641,,,0.08488246779612056,-0.01604907627070381,,-0.0023286259717830997,,,-0.0015598879249727879,0.03937421163839621,0.027376770757503027,-0.008178138347295246
CXCL9,0.044396878809150164,-0.04303985603514392,-0.04048761637379073,0.039994368218176875,0.038643507982728885,,-0.02922626814760589,0.06074727644975327,-0.013818736501333403,-0.015502158773004017,0.04036512811278567,,0.08253878780817347,-0.04015853978344955
ANGPTL4,0.00020605878070774225,0.02466300741945303,0.07638938353851447,0.07840331256194429,0.008768537937745973,0.009471665025912134,0.017127968466304034,-0.0035220727541983928,-0.020135206487271847,-0.08848977092405141,-0.07866385501063797,-0.03797193267797452,0.09151628420294664,-0.016748945793840953
UCN2,,,,,-0.022953630866108462,,-0.02560692801917684,0.07592113188084798,,,,-0.014035571394550347,,
OBP2A,,,,,,,,,,,,,-0.02378295843158521,
COL4A3,,0.011203343963161354,-0.02251955137520759,0.02307908793457779,-0.01074014312049242,,,-0.015591159553824849,-0.019880267589304577,,,-0.019630338621153723,0.11264687861907018,-0.02219590001587953
NRG3,0.14393610425700606,0.07361880331655817,0.08568374807641382,-0.029813439696593974,-0.050310751558510426,-0.006002780508934268,0.13594349017772397,0.008946779950852007,-0.03584143493599525,0.07559324981341951,-0.058193876998514055,0.01195341862649484,-0.02774433726422052,0.09091687766393546
IL23A,,0.0765286599475353,-0.01835965315711542,0.030955092377903805,-0.0041061641837418054,,-0.018575257576553362,,,,,,0.014134158998519376,-0.024857485542383394
COLQ,0.008502305859093614,0.006046131900318259,0.01463169357526158,0.04986910295647987,0.014218774604495228,0.13852429321566123,-0.04672135921305033,0.019821909982832404,-0.017948645930383665,0.02975263784714051,0.07536493289479514,0.004814274420472296,0.06542772569334337,-0.03292842443698375
SCGB1A1,,,,-0.01080229687852978,,,,,,,,0.08755874347225756,,
TNFSF12,0.004411616591951545,0.02034299561508784,-0.009982450602878196,0.0269885844488255,0.0551835880467607,0.011256205502084227,-0.11072214858322219,-0.04163846001843851,-0.018743349283817923,-0.03892822828878698,0.03519415872805528,0.00700703401261432,0.02159916917660421,-0.034211804133942175
