,UKF248,UKF259,UKF269,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PTN,0.007086766392372699,-0.010960886659663327,0.09277347768532812,0.1650274543019655,0.007372796137903692,0.013330548130161827,0.09577821837794254,-0.0009816464189886544
CD274,0.025469320550338088,0.06426660470342643,0.047899169325752625,0.060464569357290644,-0.051016771829969984,-0.017973203687521498,0.003625139218622565,-0.022631792841892272
CD14,0.021519889457216917,-0.00886048833557826,0.06836654429447407,0.01672406265739304,0.07386389345457504,0.029169951004469823,-0.010823558388126165,-0.016739053094118612
SFTPD,0.04622356456236629,,,0.028173747389001438,-0.04438835369051626,0.03091330573606365,0.007335059083642701,0.010422957491573891
SLIT1,-0.03435204978108316,0.030456559744214982,0.055055858144473266,-0.07459812906863533,-0.03418241582334393,0.004465573418117054,0.007021627798980007,-0.02166534061771556
CNTF,,-0.016614474616791764,0.05124966800084628,0.06036656112167463,,,,0.1678371780163248
BST1,0.021779692977537964,0.03129122914779622,0.08637199606029927,0.039327265744796995,0.017447324290851437,0.08473049050043618,0.013392868800050245,0.05353342624372822
AGTRAP,-0.0062729726120125525,0.039733874464423065,0.10521980210385046,0.021298810064819613,0.07451153317858916,-0.040761405017089414,-0.01053215154554144,-0.0028635985880756786
LAMC1,0.05327810777777893,-0.00819917597266087,0.09954371367221158,0.0004244070958694904,0.05256347048402981,-0.022420026104754118,-0.005490364214705661,0.05660526595235991
COL6A3,0.014355635227040881,-0.011732167839978158,0.14410602624148267,-0.03239197180778952,0.07213155635072281,0.02436981661310564,-0.04163184056112105,0.032441112595602936
FN1,0.04506595171942851,-0.021807226633313602,0.10648019672221726,0.012999323755685906,0.05172079679005333,-0.08948235922636091,-0.003408418904231346,0.018384936314765184
MIF,-0.04964683371361068,-0.03625863839381712,-0.01706484840577227,0.0015044792392679416,0.03284466481832978,-0.006646092995948268,0.021844713931910682,-0.0023847944809301112
JAG1,-0.007251962165957041,0.013361383961874047,0.1002614200321061,0.04281203082129971,0.03538502388770486,0.06418301299911001,0.0028997808076077244,0.033529852021304096
NID2,0.05587039183073891,-0.02415664503493067,0.09752315053113171,-0.0387411860077835,0.011185117882783629,0.02204303285377466,0.017471260132786697,0.02131564881657644
EFNB1,0.02136012331317131,0.013983172255209519,0.06797385835457155,0.017202844525254616,-0.07180634158254635,-0.024281220120388997,-0.04172906743537234,0.061493939596896356
COL4A2,0.033323200187209474,0.007035304633463474,0.11630301608645428,0.05502999055049966,0.012621803722098745,0.006437067224961772,-0.04624265905911278,0.0648006771839328
SPP1,-0.005947387181564766,0.02915637829516524,0.10573577484756619,0.04245226995434923,0.052269541112563205,-0.09629845505177559,0.02050804519205323,-0.03000236274478849
PODXL2,-0.03807076134764905,-0.025183653934330613,-0.015213896139516465,-0.01953430960487576,0.029419340807311577,0.06044622782575908,0.029697085707002947,0.051419735165362385
FGF9,0.039647471391273476,0.00250010222318973,-0.04946097900215,-0.0324929627492084,,-0.020215279361877777,0.03071914413100948,-0.030897097487976657
ITIH2,0.01166990843091695,-0.02219757947405009,-0.020747211076793833,-0.024386612509006866,-0.04814005491428762,0.02722484519046156,-0.03664672597255608,0.011470927774947553
ADAM10,-0.03414192963525607,-0.02336504737040843,0.04431901548336609,0.010106147336534806,0.009622397359549407,-0.040201863732274704,0.01621184738007074,-0.0323522024909997
CFH,0.018390350524157103,0.01460269092843509,0.09591090806445385,0.023439694755282913,0.0945756505958209,0.06405467891007059,0.033448558378628916,0.04823428187182098
COL4A5,0.008493812309847902,0.013524560918145368,0.060018920036661774,0.02424222820369942,-0.005228614842667145,0.020958065483200273,0.07590136979205395,0.02269217673085118
LTBP3,0.0634822814173259,-0.05531962730837423,0.03737258790241513,-0.00821487033037096,0.040367482593453095,-0.03408263123462966,-0.02900536283989359,-0.03839082765216841
GNB3,0.030110573937140037,0.015213727600312173,0.04765084474732899,0.01917841957799694,-0.012711420745990085,0.03616284539475781,-0.02431665058585597,0.16773111338325689
COL6A2,0.022821208558013558,0.017410850651592594,0.07151510500138482,0.01747175549078783,0.12560203178524537,-0.018849761131312474,-0.06290256205976584,0.03502353763255876
PLG,,,,0.016898759419852936,,,,
GDF9,-0.03579182394133861,-0.0024676893532053633,0.029111500217137775,0.03362617406825527,-0.0012826444424528522,0.09084519442046364,-0.028322041673136848,0.05900818371263285
NCAM1,-0.03407320291451531,0.05421909025964504,-0.02630064332542461,0.03063076221814383,-0.08204471844472122,-0.003950260703552177,-0.025856560102677614,-0.06617986531395192
APOC2,0.044193386173336444,0.006515789542571487,0.042722976608883925,0.05649894181239126,0.02121925750073189,0.0726350624020718,0.07588184223042282,0.11395420998067807
BST2,-0.05326091642146554,0.02035323543863724,0.05210543993391603,0.14444570818501098,0.13150768905633797,0.0018349265170837226,0.026705143553155203,0.05961719253152802
COL5A1,0.09472381406395307,-0.015476115338583467,0.060552932461209026,-0.02746488903988658,0.021509276952320876,-0.04993097060770202,-0.05603238860527781,0.054228635731501384
CALM3,0.08465191793675891,0.0452811381334353,-0.07595115206500143,-0.03935642751400147,0.0353220973047804,0.0934572434081631,0.01673786674769178,-0.021317625434472368
THBS2,-0.018977338652110314,0.017946304745051617,0.025332404334723828,-0.023145703060144917,-0.00342307830517233,-0.014755000071418885,-0.004525904461947689,0.05178694991904984
SERPINE2,0.030763899697933163,-0.057813040721892306,0.03275896369971257,0.013176474730939735,0.08182238915415786,0.02383849266808361,-0.05042915796276859,-0.01587043124274886
EFNB2,0.07095787588941428,-0.02100359075088801,0.00018956722975360687,0.001559071157118056,0.08784314789608587,-0.03646058919317292,-0.018215754449865607,-0.006237028944379908
PROK1,0.007451819937544905,0.004842968096150135,,,,-0.015871246748660372,-0.01795953648995637,-0.013161711695526039
MMP9,0.03673670574189527,-0.03888004704438598,0.0877354878734579,0.006489685388012799,0.13129902528852416,-0.035712747658631534,-0.061626407329620436,0.03262038787939713
DMP1,0.01524436431468182,,,,,,,
NPPA,0.010884480945628673,0.06425758402291797,0.05613228806716965,-0.021642245251449192,-1.2988699926152227e-05,0.105824122939622,0.06824497102991384,-0.013915218843199793
APOB,,,-0.01633761188939729,,0.016508820431716302,,,
C4B,,0.014766556514409928,,0.0013527804609944566,,,,-0.016248134037514596
NTNG2,0.05424964122077006,-0.011462776575706511,0.011473479445866184,-0.0385107501679584,-0.01907609850631827,-0.00731044307638872,0.062358689435489785,0.012632248713307218
LAMA1,0.015295021686448716,0.021596524563805584,0.04071467945609126,-0.02898168306111738,0.004574540500577383,-0.028633175525131543,0.06154721044142272,0.043464908811039746
UCN,-0.030699819863847157,0.014652486476307694,-0.0273698771510555,0.015192666185470728,0.021099152239197533,-0.018131000525260222,0.041798803052031916,-0.02275406076897159
ARTN,0.04711557827538325,-0.01771824053625205,-0.024749043897883155,-0.017399093341699905,-0.03489912828894057,0.060087092946177215,0.017488147848620284,-0.02539452200411434
PDGFD,0.020724444238118093,0.037642024103240294,-0.023254900227321285,-0.006485485070954538,0.06700584609408422,0.05653422840946687,0.004686962839901105,0.025905458433845948
EDN1,0.026644191480616627,0.040668574490425664,0.03620712305719266,0.05002720375080212,0.047780378098567305,0.060783215545891084,-0.029310350424214225,0.03813106283750485
ARPC5,0.013039650490855209,0.05785715135209664,-0.007380493328732427,0.056859321264408576,-0.018425195756543222,0.02253054776228724,0.014872383973962027,-0.011182330587638836
GSTO1,0.018405895719799625,0.020500125330575162,-0.06823186471389259,-0.04927389264275419,0.033579414866943234,0.029554764380140233,0.016966246248415185,-0.010559964961026643
PROK2,,,,,,-0.013790872567046166,-0.018315589544339716,
SYK,-0.010139152478840879,-0.03937297878623672,0.032271846571849894,0.03867587252783436,0.03999898156832292,0.019332236692397902,-0.006348791681533242,-0.009890557232646039
ST6GAL1,0.007687283047383431,0.053361175274765256,0.08306093264385789,-0.007903360948219964,0.01874270658285507,0.07352019778158532,0.0421057750204951,0.039341235401268694
WNT3,-0.019373181948283757,0.019459899646182797,0.0043553782909742135,-0.018927743099329226,-0.04012775503037474,0.02565715911418906,0.00019239294650858803,0.004368047987241928
HSP90B1,0.05495519319437967,0.03198169404329879,0.055840540684334077,0.07705317828088838,-0.022503974619203084,-0.07770681232983159,-0.03373272744297278,-0.015839692271173687
ZP3,0.009117059626209794,-0.007533547980073615,-0.004483944741082223,0.02562112431091213,0.0707276525128857,-0.008912636187438254,0.08945712746215026,-0.007227549988538887
ANGPT4,0.013960910851309677,,,,,,,
NRG2,-0.048085647874044665,-0.004910815222298311,-0.008609169450080554,-0.006467587522064017,0.06249932335119374,-0.044322617286955905,0.031610780261309666,-0.02804169360392537
MELTF,0.04152839665646138,0.038799459420247526,0.029151465555684118,-0.02788115361003296,0.03495952156212959,-0.006217926107964181,-0.002937330982326727,-0.03308947229530635
NLGN1,-0.00634145266789927,0.009863783368546796,0.052327467174234046,0.0659395897029613,0.04077991634969337,0.04982419682808895,0.03639864695476523,-0.06745690838888078
SLIT3,0.02061996504609402,0.025349044217620638,-0.06435465100591742,-0.023093256892521598,-0.01367281283215434,0.04331870388458123,-0.03791900921677699,0.053358375442060714
CCL8,-0.04591607072042851,0.021894698658333194,0.07095674658971912,-0.01623457178739018,-0.02887984530497986,-0.014703416044372636,-0.0165381679326015,0.028590541592325033
S100A4,0.020614225085437185,-0.007865076158729232,0.11862552309224242,0.04166392505886741,0.07194104165214507,0.01662775975847732,0.02177507344447313,0.05041769493736329
TNFSF13B,-0.027255845972542655,-0.0023879627929671377,0.03350316107391502,0.06869252842856662,0.021598478582452025,0.018121457616088923,-0.007010264472465601,0.017728668902883788
HSPG2,0.02552914464260057,0.027810057778946018,0.07394486226429331,0.04258230321530431,0.10300613190796515,-0.03264727330650789,-0.013520712704449236,0.03945523801623717
FAM3C,0.005424378482678565,0.040916239567381864,0.08862154449405416,-0.01128889671720036,0.04409819383202638,0.05268483956408281,0.04787494712558788,-0.009667136829746629
FLT3LG,-0.030229740070404215,0.03326077790052173,0.08145123789985516,0.0382239422594211,-0.0036351951136160865,-0.015632746000835043,0.0323400537082158,0.006244344696241305
A2M,0.0167899271772169,-0.007032526850772637,0.09475414045890976,-0.00427070064452005,0.01196307624828384,-0.007592118617130842,0.032219130850870185,0.05939627167691824
VCL,-0.023718327490189137,-0.048640256337473466,0.03145701724163941,0.049931802503993906,0.06722445260126286,-0.011906100102826628,-0.03626360635863915,0.0704769356873721
FGF2,0.013552138755174395,0.012969805492586419,0.0352149113303498,-0.011785075666661452,0.13998344851048114,-0.02237557050968823,0.007817438277454947,-0.0279272541609981
AGRP,,-0.033602079498504994,,,-0.048672527293890974,-0.01635201610997702,-0.013946450942151096,-0.01351765766452986
CNTN3,-0.009893891356141809,0.015879092069143737,-0.05096004594580824,-0.03720593387215756,,0.05524621513424628,0.04986783793074186,-0.013177829643772777
RNASE2,-0.02077609738143195,0.0389654901849524,0.06911076922754014,-0.009030480838165107,0.06481822627505207,0.04773352641737016,0.013714771121227293,0.004684755593619155
ADM2,-0.028086310985675125,0.058359868152618906,,,,,,-0.017255693264496462
GAL,0.020951756337236706,-0.039792188802465794,-0.02522882448767286,-0.022969694520988924,-0.018456320286054633,-0.038131285953423785,-0.040933754164100174,-0.017395264173165826
CXCL6,0.011850898899708693,,,,,-0.05902376091791528,-0.028064109567723323,-0.0171032888581777
PDGFC,0.048576173805352646,0.04052095062896695,0.09480789809292846,0.024094544448729525,0.034690295316342934,-0.038425632253048056,0.025661038859878544,0.03748979564075515
COL8A2,0.00481775786124289,0.034615112533614864,0.06898801435709562,0.0680292548203874,0.0188658865896858,-0.020687983605930285,0.027728522596282848,-0.004479128210435495
SPON2,0.0009623477441221795,0.0540624273365905,0.0954148458627837,-0.020924897236402038,-0.0053269896627877004,0.05303336796708421,-0.03561512097900316,0.04773902741862188
LCN2,,0.021603479239807228,,,,-0.034566221211404825,0.027935647659134297,
SEMA3D,-0.020006269410708512,-0.014593567911315095,-0.020034155803624373,0.058795771291050625,0.05760337655366369,,,
BMP6,-0.024137054302504072,0.18046220579938893,-0.018135941879554255,,,0.0011861189473822197,0.014163049340083802,-0.025092678574694324
TIMP2,-0.02719430454577208,0.0422896985783896,0.0622182762094487,0.02176253705182857,-0.045222441523515115,-0.0908048261245164,-0.015900954888030647,0.021902728094394343
EFNA1,0.025452086753073384,-0.0243245462601553,0.01081346402833688,0.04256144213962591,0.020487524280840334,-0.011031818668424426,0.02548733880696645,0.009259948479576494
S100A12,0.03018289656942993,0.03499272117968463,,,,-0.017499478059971107,,
TFPI,0.06391792654351362,-0.012512033530404861,0.08301598647629277,0.0679761201371534,-0.002968059354213772,-0.0005986926598816552,0.034229289663950446,0.019363908675827515
GPC3,0.0069291456214408305,-0.014575079314002976,0.04000256288323078,,0.07173680741764554,0.03301488790575054,0.04516934239267844,0.019013749936493386
NMU,-0.010709353211282571,,0.004042118804455638,0.04787481426554477,-0.043415364881745834,0.041362200896012495,0.051505422457815364,0.043238634272226247
SCGB3A2,0.011060861663323547,,,0.0033211226946657036,,-0.019805645601112077,-0.025263377342575007,-0.02266931618671066
LAMB3,0.05744488398847627,-0.006646567376231617,-0.017134974276302187,0.011442390017979835,0.07978143195546063,0.0006507452672657317,0.018312826726868972,0.04348401477678042
LGALS9,-0.036565068713600636,-0.021637558958017486,0.09023858763089271,-0.002839001526665878,0.026569562107522607,0.01933159544228025,0.03952418624372743,0.009130929412303571
VIM,0.03889147511344877,0.035350353695959166,0.08559827442649298,0.006349808113454726,0.13060299325519986,-0.07707651136576761,-0.032006930033686515,-0.030382708215453635
PLAU,0.03448158177580418,0.008460241383237553,0.0799587120984551,0.06859052070624803,0.10706839573106446,0.012335350725002909,-0.030693974187335826,0.0264079608386382
TGFB3,0.04251224667398683,0.010835840946527418,0.07642620498469915,-0.013335554730458206,0.03363387641392048,0.017918781920025516,-0.006371471512133636,0.05085126754260682
APLN,0.031778756870518364,0.050284695107931925,0.06031427776593182,0.02764525514419399,0.05182494643062284,-0.03663258459244197,0.03918252438231637,-0.02575764072896403
SHANK2,-0.0045952530492232024,-0.030573168348434595,-0.057278282143659945,-0.05761320330568932,,0.07836121608882868,0.006016387989231857,0.027253746112659277
LTF,-0.009406873774057892,0.042692207886852226,0.08866011581240384,-0.01135566757912916,0.029720189425578965,-0.027206711900002345,0.015641366402008087,0.026062060571320038
PYY,,,,-0.014545698044919687,,-0.023125042632334294,-0.00016466201475700938,
PENK,-0.035562554348691634,0.020874303923055743,-0.020088570434986158,-0.025996317122416228,,,,-0.01821227867011336
CTF1,-0.0064965903173847175,0.03273794295998624,-0.057822450375261396,-0.026513863997739612,0.015118167982764988,0.030174299043978784,-0.012417037561505955,0.061272116228335186
COL3A1,0.030070875113971725,0.059627644558360206,0.11240964822827049,0.02227874387742493,0.05982950526562341,0.011745696365991145,-0.058317262744520613,0.04320251570673585
S100A10,0.01588305817681959,0.011148459038165475,0.05573365712218058,0.00015222204363141503,0.15322250257800493,-0.05021718134716608,-0.03032540629601588,-0.03299030734566125
FGF13,0.06746769048800506,0.006746905015989636,-0.0837562696721452,-0.05820300833446901,,0.0323887720458333,0.04363116735850251,-0.02654738868249961
SEMA4A,0.06101339810268306,0.006787106911348822,-0.03240023955035054,-0.05438918924980506,0.000803695899179006,0.005126312371813502,-0.005945872977398852,-0.046465927418334246
EFNA4,-0.0027173504264862316,0.006643399742144503,0.052091871598190564,0.07182789353365807,0.008314544738482841,-0.002493199820330191,0.02790793325705386,0.0024925374293926095
HSPA8,0.0002928765867729167,0.014723195776747555,0.013286883214165678,-0.09229051333554242,-0.03725159502605342,0.07392796360978668,-0.039152491292753853,0.057741626309805914
NPB,-0.01834071441852173,-0.017774161737147076,,0.012865801200870022,0.01626848995034079,0.054717728390293596,-0.0013391079651603028,-0.03413031162128609
ULBP1,-0.021027144177752432,0.07820971074641386,-0.021491539350047727,-0.016234571399872146,,-0.021338534710117905,0.007018584207875962,-0.02385402068869305
SEMA3E,0.030605145752878055,-0.0024576794914905817,0.0625686377827471,0.010696174696271186,-0.0508200478107631,0.05300359838748499,0.035050599961455854,0.017247826290071877
FGF3,,,,,,0.05609832819005727,0.09742340490534315,0.01104338953995969
ADAM9,0.0091183508991056,-0.027958860573830905,0.10399654929314203,0.06175079785876201,-0.01142287435125497,-0.013694974297970548,0.016871404520185675,0.01945946073092999
ASIP,,-0.016373093898618848,,0.1404883540354371,-0.05042862331154001,-0.009090951363203092,0.07612604090676121,0.09424645084219631
IBSP,-0.024038194699949052,0.004189030729389327,0.007284191380308293,-0.036716419808619644,-0.03858630538224441,0.01873216913054602,-0.009257598740922952,0.022400959693912047
MMP12,-0.01862816928588452,,,,,,,-0.012796412833528368
FAT4,0.03537057769607044,-0.03968274653217064,0.10367704833868834,0.07921683900266599,0.056776632002607706,0.0433533760607524,-0.01059906135945664,0.0025231607448310874
MDK,0.009913659542153293,0.018950220737976232,0.05971129787892413,0.03222423838926634,0.036923843655455674,0.03471156341286543,0.08601026202495912,0.05987542533357452
BMP5,,-0.015499151280290379,,,,-0.03140345729763468,0.0007920132567176508,0.025427435221584888
CAMP,,0.004713418341838632,,,,-0.00896850362387005,-0.029756547413886062,0.0010473050885712921
HSPA1A,-0.0270514921273497,-0.05410460749018443,0.023136490481616038,-0.015222560482988806,0.019633526515867576,-0.04238339331184523,0.0007890393054174816,0.03644080506578542
SOST,0.021583383525429763,,,-0.0032586514717976686,,,,
SEMA3F,-0.003768752757368862,-0.028291331172771723,0.0508833721718658,-0.03502247118764842,0.086464896527018,0.00718727256343151,-0.0034783600895658922,0.08017975776189093
ARF6,0.049366072530198514,0.011139081591212418,0.05907618566162501,-0.019121624013559466,-0.05423256370379515,-0.021066515073944695,0.003506030754679166,-0.04273130261080229
IL6,-0.051251680896403196,0.024042103469036537,-0.047643941127530585,-0.020682803872944442,,0.02685933428369712,-0.0013864872790996445,-0.021674250329936036
CALM1,0.005450199481677768,-0.06175400734953647,-0.0872125858496054,-0.07731789298986527,0.024228532306942194,0.0714342708907252,-0.0009122279195837654,0.04817471303753593
VIP,-0.01781004589628242,0.025146479994110935,0.014599768999864718,-0.030494655445904604,,,,
NMB,-0.007383592899869907,0.029221219815667207,0.11096436686530792,0.13543554665134758,-0.038199087565542016,0.05711271974873756,0.09036288250265899,-0.009967568015011957
CCL26,0.06743496640342654,-0.03833122568624047,0.030606168872771736,-0.02296970002023394,0.10085243541575753,-0.046567504336972085,-0.0084673974596458,-0.022779169311382623
FBLN1,0.016116721773598755,-0.013412001990556387,0.018208157463634963,-0.04655480745057045,0.01952584165082303,0.007792084733744922,-0.03073016491588607,0.033144901320055056
SAA1,0.07293455561140694,0.04287380430744915,0.01041202155839451,,0.1068890393040585,-0.06491562643281126,-0.012049501924380378,-0.024835898805784073
MICB,0.04799147613585963,0.030123329114436596,0.051186382381933807,0.030639075930401796,0.007809014608546152,0.09289350234606526,-0.018798508030756434,-0.026957701693259627
MMP13,-0.022040986557406612,,,-0.013861937881827857,0.021422768656450094,,,
F13A1,-0.04586715412824227,0.025337164232528242,0.009800331807204722,-0.018278338844603864,-0.042243856132806484,-0.03536494799399852,-0.016181049946131044,-0.03273714573522148
CXCL11,-0.01989267969353767,0.01598665174834559,0.040296916239512294,0.06405343410212737,,,,
COL5A2,0.06720148487938173,-0.08431643933113891,0.08309804490834652,0.06818956288219565,0.06452793104887061,0.03649465646423764,-0.04228065391426884,0.04893055090960715
EFNA5,-0.02105397288478962,0.005302447548327458,-0.051423136766542546,-0.03812310946625786,0.023949709851193633,0.004178928344392643,0.009104637090743944,-0.039722151689113076
AREG,-0.006226723894903029,0.005501052007736714,0.009089901002493905,,,0.12636248359947408,0.09182030306869224,-0.0278988770904644
EDIL3,0.0460420871568321,0.04920862478297796,-0.08727211188749791,-0.06379127502328195,-0.14002127882646162,0.04473504804881872,0.021076350319749897,0.0336306760691252
CD86,-0.02840533337782549,-0.04150766723090441,0.0852801744529287,0.02978825787880976,0.11024509741771651,0.07392708977120997,0.029950123414728885,0.01973133651844801
AHSG,,,,,,,-0.016849913838033467,
WNT9B,,0.0561041426614983,,,,,,
HRAS,-0.04439955315361165,-0.002497136623138074,-0.03497701723798251,-0.0037312778086403485,-0.014889995851369572,-0.05493678904387196,0.027986665577988193,-0.02494794796482771
C1QTNF5,,,,,0.016108882191485648,-0.023303744236694412,-0.01212010640578289,-0.01502100293568543
RLN1,0.01791969863945242,,0.0588219443288297,,,-0.017720617722760033,-0.018838078785260264,
COL4A1,0.035577889907206894,0.02864740084392712,0.10726328994753616,-0.003171784489049593,0.06596416640261518,0.03657532292411821,0.0025630408907847202,0.0543827994368973
CCL3,0.00730213748102413,0.047906893422209815,0.07325918993662263,-0.050249277151320104,0.04821504780392579,-0.03984917515864683,-0.021448426600403653,0.014931010078984465
BGN,0.01724574062076507,0.0492938598037026,0.0694828946417085,-0.00835331035966884,0.013833254218063935,0.013966249577784346,-0.021902157573839908,0.06524986905197835
RETN,-0.02586736644041766,-0.019900211064363425,,,,-0.029313086961157114,-0.03174936303959124,0.07543257442797387
S100A9,-0.038452899667003125,0.0017017256151860393,0.08904032792553641,0.020725314384943114,0.01765286708929956,-0.02760428528116509,-0.005542898592518151,0.011298733128395255
HCRT,,-0.034729638458009304,0.07864365970025086,0.05102139879419172,0.050129916833071296,0.11131976828457658,0.0395900894016695,0.00808116407986509
FADD,0.0019901544332241333,0.06007543974603772,0.04566770833968815,-0.009348211354889334,0.048895115560779794,0.0824254744648073,0.05046156984513654,0.049970487206365426
ACTR2,0.03528302877427706,-0.02738331993305295,0.023606252596865118,-0.021422574076411408,0.03873658281203228,-0.06331261576156508,-0.048002273485630235,-0.004840491855828425
BMP2,0.031140536564601588,-0.014979182234591559,0.0020377137675041796,-0.011413739432958517,-0.008586519363952688,-0.0011052100367266694,-0.00045786269231750846,0.022327906439029696
PDYN,0.07461133893709597,0.009144422618767634,-0.06498505670438075,0.013458712027735036,,0.05892401817060654,-0.019514812332240807,-0.03277902747347592
CD55,-0.01808954993213876,-0.012759169562467669,0.023061044249645123,-0.021569702151123766,-0.04255606016703553,-0.024295227889463263,0.031731140977587974,0.023819419864873674
OSTN,,0.004593875368106163,-0.01834903864132922,,,,,
PDX1,,,,,,0.07387505032685475,-0.014393555030586135,0.056036115365491905
CD6,0.03452422280794448,-0.014823684443147005,-0.023763779369788903,-0.018316262013076876,0.020894677033407985,-0.020775755698751914,,-0.017943678574280433
IL16,0.05017838505233378,0.006710775922354291,0.07774671914459763,0.009433883297225498,0.06872004156806603,0.02353984036825799,-0.009982062249993514,0.007316329151838262
LAMA5,0.03889287006758027,0.005446895247950628,0.06874045278080383,0.09718031959134654,0.09713817449087335,-0.04435708418640917,-0.014946283961414559,0.0034274343884998816
RGMB,0.025152321967937766,0.007149895322865602,0.014064717148590996,0.01422852565195437,0.03883314195956842,-0.02188374701289752,-0.0021013092847458783,0.008943216724652417
INSL5,,0.015846651378378426,0.017234841230562792,,-0.031257618823007816,,,
IL12A,0.031967947392291994,0.005819727899602291,0.1239177573857049,0.07166556221578492,,0.036002374741971245,0.04877856797171712,-0.01469939839068296
S100A8,-0.010339044446276426,0.025536863435341343,0.07419775692942049,0.07755791665511305,0.02012396701487313,-0.005491605941347983,-0.011196709832405735,-0.00973857361344088
TAC3,-0.005971202640688442,-0.0343490093113549,-0.02351987436404016,-0.005891293016904393,,0.052866084367581785,-0.02248793180920869,-0.024479840643324542
TAC4,0.0038057431640039488,-0.031136827754043934,-0.007845193449963386,,-0.03455011490343501,,,
MFAP5,0.04593069415936578,,,,-0.04078573351563818,-0.005860188767553618,0.019625148309126837,-0.02131758894892766
CXCL16,-0.02565540540210188,0.050629717159304075,0.10034630812014679,0.016369574403435953,0.06427591468936573,-0.04236548587545801,0.08719818683980633,0.04164398698609831
AGRN,-0.009124769959556992,0.004664873940282583,0.09632307781370056,0.05596540278901998,0.0861553216818053,0.04307862818498735,0.009902216713139931,0.04603970871670601
COL4A6,-0.025867366900133817,-0.02201472416256463,0.05290821448566888,-0.014984920782987972,-0.06680758346953117,0.07437667500892035,0.07531299618973489,0.030514537213600198
FST,-0.03146837537106641,0.06669914255904143,0.06343756566869395,,0.07839794118914749,0.08017881936661951,0.0037431855651613834,0.042760680775196735
MEGF10,-0.02735289356766403,0.00022618718704131503,0.02892848410099627,0.0016338454093065525,-0.008873412412955714,0.05304750765765807,0.03652925267045364,0.04110839306699332
C1QB,-0.02832881003705145,0.007502815182404283,0.09472928218870659,0.05253099432585817,-0.025765328041566792,0.06674887540190465,-0.008941586988934843,0.025462524026911085
HLA-B,0.02046989392197754,0.0025898193707973075,0.07005691606252215,0.03731647933807291,0.06856004091976671,-0.055868370547841203,-0.023847678030538076,-0.00680852362069752
PDGFA,-0.022493554450232156,-0.015753619499596947,0.047912905236686155,0.031593834060404745,0.0328769094570656,-0.03182017977760042,-0.0026023031175198916,-0.019844574190116045
LAMA3,0.025981678622521605,-0.010861716017942778,-0.0643546658524317,0.11506133737991546,-0.04164823584083511,,0.20404415780435986,-0.014861011625522603
DKK1,-0.01603548542379951,,-0.02138866023516263,,-0.03489908517874524,0.05844298765218537,0.02263554006493061,-0.012381045745402507
INHBA,-0.0006948132504281606,-0.03580334574996006,-0.024768615674809823,-0.029336602359486926,0.03697716046410276,0.0254307571559414,0.022522538182651593,-0.009551392666341451
IL7,0.029780960485298966,-0.003660923903896968,0.12316824908960454,0.14988803734030892,-0.033484245911486514,0.09075929994976292,0.0004729700412861474,-0.024889784758535143
FABP5,-0.01981614533454239,0.020111266877476327,0.058227393254595694,0.11645411490057231,0.010482902300682382,0.052741081407044255,0.04846459454119212,0.008889963114227645
CCL4,0.033126666094943746,-0.022925169596812022,0.05078050359788272,-0.0007156151875102294,-0.015930794346202298,0.03711035036234738,0.026108544073550167,0.0040822022734041405
FBN1,0.03388245200026316,-0.006389519972456398,0.06511364932738352,0.06161258612431822,0.07378318309180235,0.03291091291767105,0.024635151851590525,0.012698287156067677
TCTN1,-0.00875319303647901,0.03827371741918104,0.06294274437586639,0.06469960279625714,-0.002160504522311589,0.07374702692185398,0.06843444477035812,-0.04125382651435579
NCR3LG1,,,,,,0.004833852288711969,-0.003868632427206475,0.009317158627147252
BMP7,-0.027310756308639897,0.028345433548803575,0.0387610457412582,0.05128873247840555,0.018509836498875405,-0.008780214466364828,-0.037365483353605636,0.03146023743415512
NLGN2,0.03027088578186826,0.021609954061151543,-0.0013172025835370778,-0.014415975076277942,0.04796862414335358,0.12074938779230852,0.011648555815648698,0.029483008018202833
CCL25,0.02363179242976331,-0.0062056854816452504,0.013389291552052424,-0.04693971265714584,,0.06970861565322788,0.1087414440062692,0.013644761310412742
NPNT,0.005116602688245175,0.06278552379473226,0.07003285705091886,0.0696006758162281,-0.06403812904161107,0.03442284537992362,0.09220239321317905,-0.02102552121621565
KITLG,0.030400997284253353,0.028363078764375688,0.06664258188303872,-0.038072674369328485,-0.02252920261897667,0.03940226269677932,0.08750595515564191,0.0036904493664373615
MADCAM1,0.013800449494347495,0.010681743540781793,-0.02853053674289013,-0.02546966947913503,0.12328764284461444,-0.02133853164137689,-0.017412909423445214,-0.013692345952312557
F12,-0.015561399125527231,0.03231836452834456,0.02279414490586565,0.018220960136783662,-0.048937150365858134,0.058397706174368985,-0.0009070282466395874,0.05593064055835813
S100B,0.013712997744040624,-0.02868595670376082,0.04570012195994173,-0.009196630082787965,-0.04200665108659942,0.11022578985832229,0.037638483357402906,0.04580356053713699
IL27,0.007190476315839368,-0.0348394366199349,,,,,-0.021120498506949408,0.1327596050216016
CD99,0.06757469979075528,0.007291242498076479,0.09336039817694847,0.07548906288158172,0.055350385579309394,-0.012522354210204808,0.08807917222149378,-0.007161063065744716
