,MGH258,UKF269,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916inf
LGALS9,0.029757968688703895,0.03241680309606773,0.0835067271176925,-0.0005921905139471494,0.08371320855840628,-0.004439008443524282,0.1276963363614387
VIM,-0.034595913461013164,0.051129004647615404,0.08512883851710301,0.03713787375807387,-0.0980685904626643,-0.059191688871134684,-0.03479350228230837
PLAU,0.039270384071777284,0.03510433911632982,0.046475142691344104,0.04510521854888064,-0.05498735636609671,-0.0804181305866732,0.02548557206171455
TGFB3,-0.025221156038803417,0.011193530381472241,0.04913348505618995,0.04195985081631346,0.012514986666477731,0.01478577768958249,0.03183625808727899
APLN,0.07540503005678742,0.06332171080937397,0.04300759386651974,-0.0020231534239493706,-0.05720793878861472,-0.010539318997190277,0.008757052361831972
SHANK2,-0.004475070893208515,-0.03995124546364593,-0.012505173285344043,-0.011608408249527791,,0.0010631737719396669,0.06365054468999011
LTF,,0.06877039881010556,0.07464140747119241,0.0035359193215881617,0.028275767840347237,-0.0777015550188592,-0.0020223518097730836
PYY,,,,-0.01092673656160031,,,
PENK,0.0014228989639116874,-0.038862592176432974,0.03580224240229299,-0.01952844806012402,,-0.03653247160268642,-0.038305388482083404
CTF1,0.014635112018599492,-0.04023873729590337,-0.012626752539013311,-0.0033238680759568105,-0.03016426592867479,-0.03981435817914348,-0.057481887476563444
COL3A1,-0.05231237451475267,0.03462633916953439,-0.04554305965768466,-0.011151025390851532,0.04750306763308006,-0.0319152649808986,0.05024241429836105
S100A10,0.09791498810592335,0.015419623297200665,0.07764884794522743,0.005760822426721218,-0.10416884959762455,0.058082619011833043,-0.014071091650391132
FGF13,-0.03066785174870262,-0.029413209303360367,-0.0007475008406735332,-0.04372213263326281,,-0.02896721932599141,-0.02973977575640828
SEMA4A,-0.03367350141457184,-0.03020284300709159,0.028837279113918368,-0.0408571895894134,0.019258396857024945,-0.002052359350831754,-0.028742437448990868
EFNA4,-0.041267936611475806,-0.04363783637192802,-0.03042014366129181,0.08936933675544866,0.007735180733426009,0.0014993340616880604,0.026534843638917394
HSPA8,-0.020910742715340665,0.042366281518619264,-0.13564882049401145,0.004389511848210256,0.029271143480672987,0.09066084437794088,0.051845806828082444
NPB,-0.0329289055686852,,0.0034703421842416857,-0.024651698253330634,-0.02975010862447013,-0.057697134460266926,0.02817623217623981
ULBP1,,-0.016894970808730637,,-0.012195419176795728,,,
SEMA3E,0.054681349665163824,0.04342467757730174,0.015311125197480667,0.03271100367395521,-0.024140173533053623,0.02719125801952115,0.03687834171870256
ADAM9,0.10153143086250921,0.030579823070541926,-0.01702730155748643,0.03350029773552865,-0.0630737076548477,-0.10192276240392734,0.05601076179308708
ASIP,0.02220360830582306,,0.09136804376331951,0.02656533422217665,0.003908465440266597,0.05068585756951233,
IBSP,,-0.008236846666951911,-0.013435718002245809,-0.015612427698640411,-0.04466329098732052,0.01499347693145379,
FAT4,-0.006743271243103217,0.050723483202000236,0.12787037292999237,-0.023248017674149843,-0.04000883055331945,-0.027942836788625237,-0.03886338565077649
MDK,0.00387308143758333,0.037568372453867314,-0.009104690983967883,0.0783331218819146,0.026309648730225777,0.014274616835282196,-0.05619634444998407
HSPA1A,-0.023299863689165166,-0.00866098848768245,0.023904781812985013,0.005363035239427889,0.07519781085406403,0.023815065680508795,0.12649211325041376
SOST,,,,-0.015048826070238963,,,
SEMA3F,-0.029422235102901678,0.03329712397123408,-0.0549067985534662,0.04654724073860564,0.011374938693343483,-0.03602878413102912,
ARF6,-0.016890553116199702,-0.020631430223259972,0.018329892908781547,-0.020686381410519032,0.03414138131335377,-0.041401794957160114,0.013843470504703158
IL6,-0.027149729473497117,-0.03745394787464225,-0.0019032821413635917,-0.015536933915237092,,,
CALM1,0.025123329607862375,-0.062405276841692565,-0.06795312037462393,-0.005109394528381942,0.016298797395678247,-0.07002894989396276,0.02634025698742088
VIP,,-0.00311570869198079,-0.054083401834148656,-0.022907602341611072,,,-0.04440892770230681
NMB,0.03288127323480268,0.02625142477736538,0.06996755108656387,-0.0066803952814368335,-0.10292476580218964,0.0421584145951934,-0.013419162993929904
CCL26,-0.030876024076524237,-0.0038646754888248887,,-0.017254851588765215,0.0018640668409333839,-0.020607118378116178,
FBLN1,0.06852884749256218,0.011798490407459191,0.09766205231227561,0.0020975807790846917,0.02336952874001519,-0.07627171073781111,0.025409780191843343
SAA1,-0.022622152398103272,-0.03480948495314253,0.03263805015921642,,-0.00568543682111152,-0.015621649255205565,
MICB,0.039301415836819294,0.15184010724077726,0.05459633091862631,-0.02758140012606039,-0.04205048422998136,-0.05718224961946013,-0.02420562493993109
MMP13,,,,-0.010413095542080402,-0.023843854790698917,,
F13A1,-0.031082964951854287,-0.028116104189664436,-0.011868109725683102,-0.022301613089921374,-0.035913100725053604,-0.0076582160602830605,-0.04013374763884296
CXCL11,-0.06369752401145623,0.007058740204526573,-0.029915676079131495,-0.012784885544512781,,,
COL5A2,-0.0649611993801561,0.041252186003706504,-0.031220526742451002,0.0010308758809862738,-0.1289903082381646,-0.00035408033058196794,-0.022579260670347198
EFNA5,-0.00923191737725467,-0.04042485651741694,-0.03622093134353498,-0.007321474968357885,-0.023482631176958375,-0.04289728586112384,-0.003175233393510179
AREG,,-0.023953690530037455,-0.0023945900576499224,,,0.03587811180187262,
EDIL3,0.08451529472556182,-0.049103231621581506,0.112453198749058,0.034786096487446905,0.07799099711964545,0.034140002761797204,0.08331856967173287
CD86,0.056861957941625955,0.00584077798285648,0.11808432506392963,0.06300903690435782,-0.07197205200561979,-0.033005061987606214,-0.0632686486930415
HRAS,-0.0067517144270285686,-0.003440396756464751,-0.011951399935658807,-0.022854635594735263,-0.02347849633525192,0.003991759710310439,0.15567063079418075
C1QTNF5,-0.0334802931347063,,,,0.010317033461271231,0.02526160580229161,
RLN1,-0.02061826296147295,0.00171512254320974,,,,0.006984075028918255,
COL4A1,-0.05548979782419524,0.04934293077914026,-0.0023387347792018626,0.02760315164151807,-0.04430899987217136,-0.035178065729222434,0.04501059512741121
CCL3,0.038204633756985885,-0.02184850326665605,0.056234975607586335,0.030607113525528626,0.0026325250405165074,-0.0461294847686606,0.03594529674958353
BGN,-0.029441888851942943,0.026772788554303418,-0.025123721877426074,0.02905253599503584,-0.024713275159067603,-0.05503423439629301,0.08694261393246407
RETN,,,-0.007145567273934878,,,,
S100A9,0.08231954019455308,-0.0072082946121051214,0.05329217358695172,0.058391750764091074,0.05091551617540563,-0.020865968896612627,-0.014416149912321855
HCRT,0.006214693991567225,-0.02802277596308948,-0.0027917415724091365,0.046854084046071755,0.03324878554462761,-0.022687149548230798,-0.0204973205010533
FADD,-0.010623198458091272,0.04975428872128276,-0.0342262322973841,0.050539461255199494,0.06368411198954085,-0.010955357636581857,0.05780932299878372
ACTR2,0.022068530157029035,0.07359315264755609,-0.0022986777029769256,0.014800645703044442,-0.0026408785427062707,-0.024313230244576368,0.02189770160105696
BMP2,0.08359731857850859,0.00444499965603647,-0.034851600401653866,0.11477133288213585,-0.02862520903908666,0.05682448911948617,0.14750703874792656
PDYN,,-0.04352956372332385,-0.06720829056021481,-0.023248015076673633,,,0.045924569696447835
CD55,0.014297311440918625,0.0016580172669163923,0.028713532752292388,-0.0477671460427242,-0.011331475683784824,-0.05019578876969315,-0.06088468400047526
OSTN,,-0.014424582025709539,,,,-0.028967215501303545,
CD6,-0.00518313027899615,-0.018681228562476483,0.0568326807592614,-0.01375918633757415,-0.042714640842346045,-0.008707583916519586,
IL16,0.003018558029136244,-0.003845084582970109,0.12507416595066864,0.022384390082665902,0.01861779920049181,0.018466030671045738,-0.023229473736707824
LAMA5,0.036025967704577166,0.031246171716395085,0.014498591194014539,-0.012720485737538641,-0.026024147547498443,-0.04807382005420489,-0.011057446631915184
RGMB,-0.0018673351099434494,0.017624314906511136,-0.047319736371169,-0.0407636711105093,-0.01914194544521701,0.0019831332291182207,0.06374580166179464
INSL5,-0.020011410112851274,0.008136799566308726,,,-0.026573284637815893,,
IL12A,0.054498409210993054,0.027887348417012205,0.04534712674838474,-0.018729917934751778,,-0.06265790925580662,-0.07082464357752707
S100A8,0.06439460315156574,0.03304457004860184,0.06028716492946411,-0.050702483641089965,-0.0947535888802249,0.025759579894095073,-0.08154291216239493
TAC3,,-0.04058054480954156,-0.08754854831692628,-0.029736572180109586,,,-0.01727749881953307
TAC4,,-0.018681230832806095,,,-0.029372360153116644,,
MFAP5,-0.0018178989210070051,,-0.02070630890639348,,-0.006583291219431828,-5.114566533696893e-05,
CXCL16,0.0739587725466659,0.06920033328314527,0.1363484769197632,0.048604784759309655,0.04371195102099081,0.02361478850906991,-0.004696158483792122
AGRN,-0.06869619036686403,0.01877639883183225,-0.008840828951104978,0.009554884548308724,-0.008131667173204373,-0.0935793101408971,0.05641321513588883
COL4A6,0.04477448329814063,-0.01600643410402373,,0.048041379783019346,-0.028487164635592893,-0.05442244354983421,
FST,,0.027369770347877603,-0.04363382691593824,,-0.03223320432765621,-0.09418265915030288,
MEGF10,0.05940286314497304,0.054874394838073125,0.08540045063693592,0.06115683124136802,0.03724075762412384,-0.0341849310663103,0.05852910890924482
C1QB,0.024362980039032235,0.05567346286046009,0.0718744097214391,0.026136152357792698,-0.016561444945528383,-0.015327506174321898,-0.03711474960213808
HLA-B,-0.08034621201502325,0.04340945305476361,0.09250988648598811,0.05858209252429153,-0.08291417462198584,-0.04391512324130258,0.002239911785796262
PDGFA,-0.012439434611050005,-0.011773769304324192,-0.02365913065139662,0.03612534484704037,-0.037044661393675044,0.03548194486222859,0.014658698605138973
LAMA3,,0.005019180524610374,-0.02951127462207163,0.05341123080708624,-0.0354067413748985,0.07555812840767544,
DKK1,0.06762721292364099,-0.02659227183070622,0.015196209714365515,,0.23451938431654493,-0.029410058853461117,0.0159614900099522
INHBA,0.010334331559127548,-0.046965631529961915,-0.019581748698220117,-0.02203767221102834,-0.004302842481873961,-0.002515819522669298,-0.07228579600622366
IL7,-0.030667848760736718,0.0742220386780091,-0.03202274179188082,0.03617184537490093,-0.028466224587575063,0.06640927211756067,
FABP5,0.014256614082959099,0.03188024930497672,0.05037814041012266,0.0007125234616663965,-0.03240971539303328,-0.04494058394740948,-0.05879165295863168
CCL4,-0.003789719321546977,-0.004974991691446474,0.05348524879019724,-0.015472920022574761,0.009360390875292161,0.03763170294860777,0.02814094859837801
FBN1,0.06316465907315788,0.03816627400551942,0.005100232275113083,0.04749651394874227,-0.017031839632787506,-0.02289641952405526,-0.026733383400467832
TCTN1,-0.03672657694335212,0.06816779741268227,0.038762871393467235,0.0029121821406778814,0.08685533540981102,-0.04401345449453857,0.039176651796696375
NCR3LG1,0.014924603002840072,,,,,0.0370668545277064,
BMP7,0.038528242018785075,0.07881234158741006,0.005802080505325769,0.049899711399986404,0.0035714217326435612,0.038424584112808524,0.020426153659509443
NLGN2,-0.04393331349855399,-0.0157307712562371,-0.008337147528279848,-0.0062111576624851225,-0.020363161716651385,0.014564897475988058,0.04307528760698511
CCL25,-0.02001140747099503,-0.0173219678260626,,0.013448843949224144,,,
NPNT,-0.026779918573102395,0.02307463622206927,-0.008320897490312217,-0.006702545770646001,-0.08056113449846361,-0.0548594641640137,0.06260684009014009
KITLG,0.03173724438387291,0.03137377772281119,-0.07080946136053065,-0.031071469790235645,0.03132100298409819,-0.02301835599294158,-0.10691376229041913
MADCAM1,0.026100250944855564,-0.004209510004939235,-0.04237726745974381,-0.019132830053951316,-0.04160330725121843,0.09897819036535951,
F12,0.07719427365301693,-0.012857070464011975,-0.04367364264287473,0.04414790408327562,-0.04160332344568559,-0.017245102860311712,0.021178386922835135
S100B,-0.06138381330567824,0.05746429681551563,0.17808468784442666,-0.015550750096598254,0.034871805856563354,0.07585147297836278,0.03057943012344909
CD99,0.016228353021556285,0.04649050686292753,0.10269907209861635,-0.004460685291954175,-0.021494707868549987,-0.0359140703305368,-0.08077644525522529
PDGFB,0.031929508033555244,-0.016835153701755323,-0.010701542528820695,0.027511700165808506,0.011956390126310756,-0.046505919426507246,-0.042688397704364334
CLEC2D,-0.02031746882883824,0.025239120244442748,-0.03398640070526162,0.051645008302187684,0.0808834151043396,-0.00849016923998431,-0.02178078027233258
F8,0.04064844353115116,0.054145027646760734,-0.017650644574764868,0.04212335824519063,-0.03696272578452725,-0.0314505797929519,0.030263480853991324
C3,0.050576845711038654,0.02058139878286737,0.07963156465087551,0.04289392055734462,-0.0006656202125062819,-0.07191075561048857,0.06696524822490145
DLK2,,-0.014344955732053627,-0.036618811278644005,-0.017900241947401672,0.04676956625927108,-0.0026752980645613593,-0.06443052415938752
TSLP,0.02545412634030281,0.014456189825961344,0.050346462324980586,0.11398878234253272,,-0.054672351768829064,0.033939095390292794
OSM,0.02994200966912085,-0.014605369991814972,0.018412062216320763,0.03539464761044985,0.07907124557008677,-0.002399203661214491,0.04549554586106508
PRND,-0.020618265530237427,0.009920067501756741,,,-0.011183977017082666,,
SLPI,-0.014181451825747617,0.04953119258829281,0.012488710976446101,-0.0093027475920506,-0.041307666996800003,-0.0404300774150046,
AFDN,0.002496409663170745,0.038259229660930184,-0.01662837596820795,0.043640089596086874,-0.04030044074739381,0.0483559651867681,-0.10139746224574256
KISS1,,,,-0.013210696123474166,,,
ULBP2,0.01392161459879426,-0.01738802726959077,-0.06336595995225534,-0.021591781991067215,-0.03331885469287345,0.003141392282866605,
TDGF1,,,0.03183046483152241,,,,
ANGPTL1,-0.02656591650797401,0.05635720941010254,-0.04255215840397846,-0.01714517706929434,-0.027501644931003103,-0.0010837404065174156,0.04047852357304605
LTBP1,0.05028990654502705,0.03153970734380671,0.07740050847495052,-0.07294845229966464,0.016587447266865885,0.020240244178666305,-0.033758508005965915
NTN4,0.012170492042331534,-0.0022592878261809956,-0.09026482563322327,-0.012608090256294335,-0.031956970847874085,-0.03542985825777195,0.006469295427785157
APP,0.023663964651231634,-0.05190306696848425,-0.010508503858007313,-0.0710145711626146,0.028243438148603202,-0.10097444339196679,0.11360254387062142
RIMS2,0.0023002501995945915,-0.0489262399408337,-0.012668988412505845,-0.0017088783746696252,0.03953493667719849,-0.031151345703587113,0.07915185635208714
WNT7A,-0.0212087991689345,0.050233448163648685,-0.021581073466123812,0.05745283667091021,-0.033050226291015256,-0.03506228912262756,0.12620477372202668
GAST,,,,,,-0.03543683777777547,
GPI,-0.08105507009309293,-0.008713269539130333,-0.07909195867260117,-0.02586099089400634,-0.06209254412465908,-0.06476055228974242,-0.08003127582277902
IL1B,-0.02572128123909697,-0.0040211855459252955,-0.05455932232228328,-0.03357008731299164,-0.028302062236852787,-0.060604215678330964,-0.01734297702234761
SFTPA2,,,,-0.01058696355737679,,,
HAS2,0.02935114746531814,-0.04844031974368104,-0.005951824249265101,-0.025052436349240897,0.035099753396863234,0.03279717345312876,
IL11,,-0.02298301983885626,0.1744966824199573,-0.011890337760876753,,-0.00875977635542863,
SEMA4B,0.04330523733517347,0.03656434394348941,-0.045856609596686644,0.009788292502833203,-0.03246096744452776,-0.06680481623784669,-0.05954614777182611
FGF12,-0.02129972285096859,-0.01748631856088912,-0.07645796141079914,-0.02605249715318743,-0.048101648619140694,-0.020616136615119244,0.04693989754121726
CP,0.10806860242887589,0.017879739119112444,0.055816845097157196,0.037171743458940844,0.10493519910600489,0.022758589168115437,0.06818713327739175
NLGN3,0.0059157535422102525,0.07382260452556678,0.08245454475213274,-0.011244677250688687,0.08660380200717564,0.004133311271799179,0.056093587108752646
GZMB,0.028198891716819077,,-0.04478628630168956,,,,
PROC,0.004176119375626417,-0.0036202358008341953,-0.027188659600514715,0.06305436768154704,-0.03537008847298378,-0.02611900496368805,
AGT,-0.05085378645633016,0.043867262232100336,0.0073498395425972505,0.028246052294660987,0.05734023797083797,0.002244919549178328,-0.011849373633219458
PTHLH,0.0066931230543061234,0.0004249923541553316,0.012771595962764089,0.022511174535988235,0.006720113434091083,0.01790478239680115,0.04294287134221097
COL1A1,-0.034007029867533664,0.03515492899597457,-0.0024800383163495468,-0.029244644618860532,-0.044102079703331874,-0.07651952770309547,-0.052032848126342804
LAMB2,0.053810382213876656,0.07421051502489484,0.08711135999633189,-0.012448669753933739,-0.06990939654610287,-0.09461302288409436,-0.05420347691397147
DSC2,0.1126411395245017,0.03242653925944148,-0.0484545395448852,-0.01873963541762095,-0.06554596127191505,-0.03385491091057159,0.0934153173349175
WNT5B,0.011797399760601797,-0.02499544965172417,0.004607240573953831,0.04926184449075603,0.07729156514749622,-0.0530313448767188,0.061729825001647996
LEFTY1,-0.022895074224006336,-0.025097660935550027,-0.038047844717380035,0.05380653488795185,-0.03540676415023434,0.11069455545444892,
FGL1,,-0.01907199199320281,0.07480353650346228,0.176667054250593,,-0.02413577751348418,-0.05344624435174781
CXCL5,0.022093069173094882,-0.014916624117969504,-0.02255668762870077,,,0.04775190430109913,0.007688201351409067
S100A1,0.0906938748473786,-0.02534659954408387,0.08860836067551209,0.02650760290101326,0.05031219331154206,0.08050696996102871,0.1273966751698142
NPTX1,0.03300752377712263,-0.053935764570675754,-0.08704158161827259,-0.037646205448248656,-0.047579664279619786,-0.029410051521354612,0.047501607564936016
TGS1,-0.05383978228436674,0.021678941322523362,0.025527389868312208,0.0187574549795097,0.0037929540955055304,-0.024256290162971293,0.05209047428313617
SST,-0.02644417978960851,-0.043090743737530156,0.02593045768421882,-0.016497891177944417,,-0.007894418845955084,0.05909181206000772
IL34,0.12500903935741955,-0.03302644191789144,-0.05566623321164869,-0.0425542885140948,-0.015879467044607732,-0.005758715276658949,-0.05467607658364835
DHH,,,0.03391033778666661,,,0.0008370214202418327,
XCL2,-0.0034580321262496975,,,,,,
RSPO1,,,,-0.011256680929750669,,,
TF,0.11192629207276285,-0.005723263630608458,0.12498487912164233,0.05254803016988591,0.04000023668368785,0.052122347342848256,0.08076439567108278
IL33,-0.010144488392984739,0.040147860983692815,0.04166155639972449,0.05737728195390599,0.07667811620069412,0.018575402703617443,-0.09338826421153433
RBP4,,-0.02031582766290978,-0.03344600086214488,-0.036325432619373106,0.07520448424680529,-0.013789556626382322,0.08483215820803645
CCL19,,,0.0607238155814354,,-0.02038345832478122,,
CCL20,,-0.013742994027079137,0.015795180838082706,-0.011092878669911004,,-0.032751719755654114,
NAMPT,0.04222596937222068,0.017388015257881643,0.06141608620580279,0.03427502072513322,-0.08616685358635623,-0.019114300503431096,0.023550356231908938
