,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
LAMB3,-0.013689886736761029,-0.07171234322872302,-0.03366671119205697,-0.018896572814685715,0.03415574901068095,0.08570722249788056,0.07830204249088434,0.023774491841639125,0.051331348112113546,0.10264194763082184,0.003637894105985189,-0.034753007961621486,0.097396412714885,0.004828903835194224,0.04446405928161346,0.00664746185854241,-0.02405070631910108
LGALS9,-0.018554291454889817,-0.017885410067422974,-0.010085206481672307,0.04011560303915151,0.028906469290950275,0.001239936284274536,-0.04461532155868339,0.01845485967744924,-0.020482480177278172,-0.1353355825837669,-0.0010642538959825735,-0.0005659062201799337,-0.06735868830171476,0.03000925400316036,0.0059526607228886416,-0.03761510040789039,-0.0004301960099796447
VIM,-0.11170365638691881,0.007838470189336177,-0.004179486267762466,-0.012246470003963597,-0.0814787364854931,-0.20895868264150927,-0.050185435739843645,-0.1177029570505195,-0.030953212850940135,-0.1441784709638002,-0.05804352279475134,-0.06325557426720527,-0.08666018445069783,-0.07584250418864133,-0.2041771973403362,-0.055725789307417,0.03415964128243388
PLAU,-0.0811339167353839,0.015222732375480724,0.016603477459943127,0.029210479804890783,-0.053155650632319904,-0.02492536716173477,-0.0014338559146065818,-0.0638081444702678,-0.03845047076713049,-0.052940175339209104,-0.021743010105822167,0.005456748667800492,-0.08231118009815097,-0.005298449043053936,-0.01320936698758885,-0.02113720714135969,0.006571589935284077
TGFB3,0.020876574345059365,-0.005628804238091757,-0.045004558402195145,0.026499293617365468,-0.03409862541126034,-0.02641975751396509,0.015502853582036088,-0.03430789298058642,-0.01503452990794039,-0.004539815449246602,-0.01509091029244823,0.003309560366181066,-0.021574845564796663,0.055752874636146574,0.01638935522509422,-0.016890109460999603,0.0427668185871331
APLN,-0.13252812988148632,-0.012879543299585312,0.00029894471706140704,-0.023092043034494126,-0.10975963184556677,-0.030663147863803482,-0.012014980057777843,-0.019756114673356844,0.03521185112797572,0.025931132287319757,-0.04284250574769099,0.09005723869206483,-0.060870693509677054,-0.007447531754845969,-0.03571403115716663,0.07917728784226465,-0.009335589009710928
SHANK2,0.25902227890362994,-0.005424329506757194,0.02203376252070951,-0.005453310165845541,0.11530158869464996,0.04278044721379414,0.023774328681853894,0.12968891723749745,0.03533718368610176,0.16572271746723952,0.02720221427217689,0.04129639433535038,,0.08579384456876589,0.10514832037130926,0.10278288693156791,-0.030849484570412793
LTF,-0.0576432026939169,-0.010351217963888047,,0.022934067267925556,-0.10096164753305364,-0.01189224647509926,0.0019641943097534124,-0.052433239125948584,-0.028313508375931214,-0.12909540383673887,-0.02938069675774325,-0.045224186706784957,0.13748349020925052,-0.007422027646899152,0.0615063778567647,-0.020296330943278023,0.0782169278871784
PYY,,,,,,,,-0.006706481801012917,,,-0.011256679076131216,,,-0.03649894316215974,0.03525493290522935,,-0.009557739866251191
PENK,0.1548552441259547,0.04760712161324843,-0.028098427864692518,0.038764308933451515,0.06552473422859982,-0.029788265594394046,-0.037891331839852604,0.027700497576450128,-0.05044474082074286,0.011694751789235841,0.0646504144143087,,,,,-0.0409452991406588,0.07266540176559508
CTF1,0.059486995154187455,0.06434944538014087,-0.03253260344241983,-0.02848987433228157,-0.01286494638256755,-0.014692974328606154,0.06125448078768896,-0.023107360936256826,0.04112036429970366,-0.0196526037667985,0.06362266009458352,-0.08195209820300807,-0.015250801567443914,0.015157037074536524,0.08772082583068996,0.012529388480190298,0.06049842326042188
COL3A1,0.0421414031599629,-0.016768313248360235,0.03713195312481874,-0.07710591170236962,0.003259746367659926,-0.0737320669855387,-0.0003392615301609724,-0.0576994144667509,0.03817694103845152,-0.06222293127822708,-0.06512131267373637,0.08592894597850188,-0.11227131729853561,-0.006730268759521399,-0.06014255491373531,-0.07965037369252717,0.048975555743985634
S100A10,-0.0946940072192353,0.0522271102366495,0.04589039126772905,-0.027206843806916584,-0.10331848265653094,-0.11214937834779747,-0.04767866825526406,-0.07833521131165454,-0.016735500741624054,-0.13830694877918726,-0.11076137517500757,-0.0966230286838832,-0.07715687070297025,-0.08711718673051261,-0.18482481993273311,-0.0060972934993964055,0.002964602236623506
FGF13,0.20564864941695568,-0.005832072732435946,0.04393444582101294,0.042329436230534,0.028729259467046554,0.09961496325728608,0.07972592370581234,0.0998310059920196,-0.008484527911328879,0.1018910294608868,0.0684612103499279,,,0.05248917637940607,0.10568762713890494,0.05191675119575329,0.0284480755587974
SEMA4A,0.1265666597785231,0.01872005692512652,0.061566182720114125,0.016338338590533727,0.017654346992117247,0.16177268549661963,0.014733759401926555,0.020689368624929573,-0.01928646646715368,0.05571328671125296,0.02327711481660671,-0.028279549415291223,-0.06458221385129784,0.07906542298332447,0.045644788691083946,-0.014510149353119655,0.04071747106206225
EFNA4,-0.10069471854081209,0.0005622552545927575,0.050583831553708596,-0.0230130591974304,0.0063790076607775185,0.00039786752861836023,-0.02606054368952605,-0.04672329048258052,0.04690562509445844,0.03746635379182435,-0.020626697438525837,0.052676122903184554,0.04465047781312239,0.037880493907727096,0.03272595433342469,-0.0021349978697146913,0.018430978661351106
HSPA8,0.04860761046132484,0.000991900579500654,0.00284073773974673,-0.019160143291675077,0.07093456172982292,0.13340544830132284,-0.02890700996805695,0.04981488207253429,0.016106808727243547,0.09911424968432712,0.02617518939870127,-0.09809319494611267,0.06193958729308906,0.07495043135749249,0.13364864108298102,0.09107326508206168,0.006579553357780792
NPB,-0.0324072900545564,0.13456689305291564,0.0008630846108223353,-0.01679911998173208,,-0.023930332122033136,,-0.033238703597015834,-0.0321870534188662,-0.007263749025311715,-0.025396078175305238,-0.04886549163210365,0.0050562834502519685,0.03186649667010197,0.06310271611699142,0.08206758852823134,0.04280866584632039
ULBP1,-0.038897775391872745,-0.0002244320546693717,0.01629505488027573,-0.02878864568549336,0.08371129662919449,0.028486456761270252,-0.02836329760951885,-0.008522817527701326,,,0.14978106881187955,-0.04092244784048445,-0.04427108131889372,0.05594674658391783,-0.010851859273754714,-0.04454337291882353,-0.07283405662108573
SEMA3E,-0.08384515552074989,0.009767932438409994,-0.0183542508315592,-0.005344215370223606,-0.06915233776129694,-0.06361081201618299,0.03255850953833296,-0.0017921324295037842,0.005672563388206036,0.019682901226806035,0.00517258563296788,0.046397315561357344,-0.01269165492670016,0.059579546595170396,0.082431749512037,0.005278653548203767,0.05489424272650842
FGF3,,,,,,,,,,,,,,-0.010416782139617506,0.1288215270977025,0.06497398222916931,
ADAM9,-0.07523824883986034,0.011904990288525789,0.013411767540474335,0.0406683694567176,-0.01075837312536002,-0.041450569914708656,-0.019561704699552814,-0.033136202453086176,0.036841633267492145,-0.08656833975877067,-0.008257530691738952,-0.06156723170744278,-0.07170739463187578,-0.0353120810500923,-0.09256090468540495,-0.06219110437773379,0.014623288885020578
ASIP,0.05345513354908339,,,-0.015474910881463163,0.010040071830596842,,,-0.0306614334011665,-0.020919168357608018,-0.05832166128939609,-0.01612954691556383,-0.10122062346121619,0.04036460809256783,-0.06948255155313797,0.07383224044517098,-0.05454871959233675,0.08624207340064176
IBSP,-0.02727527540670313,0.01079458220675958,,-0.06454981853135615,-0.05635726055784614,0.008869768289804389,0.004354087505283335,,,-0.0921171339906755,-0.003945569057144658,0.03993256334932638,0.014225243426671811,-0.08192687082506753,-0.05473932146739368,0.0145050483737311,0.05009722749112308
MMP12,,0.05685128564184962,,,,,,,,,,,,,,-0.034397027625850805,
FAT4,0.010773103657516775,-0.005435650314626108,0.01925521553263637,-0.021099318441754385,0.024100607475455976,0.0031764049534817903,-0.00608534502260918,0.011947211814304965,-0.008655846590189831,-0.040453939099578104,-0.023950012214424964,0.1429925261438929,0.0481308400600133,0.0989793920833063,0.10827759611951211,0.04648496369927532,0.03991382719155798
MDK,-0.01860275783747016,0.019863845500052716,0.039029332694926755,0.03198670410026369,0.05595207733300849,-0.12793141311151687,-0.018744530028670898,-0.11172052324095574,-0.017257745068562674,-0.06274209897494458,-0.06258380534689616,0.12453987914034677,0.033944859598689356,0.009857164076931732,0.055780806777268446,0.08196138491164734,0.02472817822535979
BMP5,,,,0.06760251090937094,,,,,,,,,,0.00176665328437052,0.10863162901767298,-0.008741546800835552,0.02156783031934801
CAMP,,,-0.0150158214138395,0.008621267273386909,0.011155619638279084,,,,,,,,,0.026509840295175665,-0.03494489488366089,-0.0039192549278123075,-0.024843041316346293
HSPA1A,-0.02527625959276637,-0.0392911333206384,0.025458756428955617,0.01788114879626266,-0.019179399657365516,-0.034117301153210586,-0.0491082716736297,-0.07180625689810606,0.013017579585450209,-0.04739098152802848,0.012888741864129638,-0.09018938555940262,-0.06094584801195597,-0.011352727365932678,-0.13692132457203654,-0.016591196796829667,-0.03306458389452564
SOST,-0.030101754514101676,0.03297916147863289,,,,,,,,,-0.015503238738317944,,-0.052153522809224855,,,,
SEMA3F,-0.0016464863012457347,-0.04360575644096039,0.0359301037374958,-0.0009226083739096625,0.011167293720751701,-0.003930186712680903,0.039369940748602776,-0.014210307912005449,-0.03163878486877008,0.017828432402431413,-0.02164875609747931,0.09188457310982605,-0.08240241706998988,0.08497261702025091,0.09010253425632395,-0.007699262464793648,0.0850381356899233
ARF6,-0.0460744364537341,0.017012850371889272,-0.024438173159438345,-0.031132411106581926,0.0318505833494522,-0.09084139875897965,0.027921159389575106,-0.09426250210941037,-0.010265443590044691,-0.06149025056294734,-0.05404849512302162,-0.07219540656814377,-0.002634730046440085,-0.04851572134048912,-0.028851851119401525,-0.07439574815465057,-0.009939431222264122
IL6,-0.02742537785030049,0.0683684330714424,-0.003562224944067742,-0.04905952966555488,0.032069521466724205,-0.029338841333520785,0.03685407415751696,-0.0036725812169387697,,-0.07521683484100744,-0.0160060854331852,-0.04614817603129725,-0.03071114521800307,-0.038963943186380835,0.03650276920752369,0.018640878479560637,0.037487790502690826
CALM1,0.131723359127812,0.002826119110016269,0.012339523893681594,0.01858653182632892,0.07180935080314457,0.1815721377395865,0.06329164151171364,0.08228194845248382,-0.0538860125112719,0.15342711458664132,0.030171365031268674,-0.06706421479690833,0.04130249623606057,0.05916051737076965,0.05478521581627646,0.062483333022311155,0.019404963977203312
VIP,0.3697063964049202,0.06183845781599685,0.005526506118233069,0.1094067796458494,0.05433107394776351,0.014029407054497272,0.09692988433891406,0.06598102228636767,-0.06208008675496436,0.07372472246614961,0.0053982502670896736,,,,,,0.05319612774165885
NMB,-0.1393564324596653,-0.011826253180245262,-0.0262363477373548,-0.04156820134276321,-0.0033055906228067807,-0.00044555429331845413,-0.026231658503506613,-0.0467220846723097,-0.05969179964082337,-0.07311339673524109,-0.09840067538854158,-0.07950736753677001,-0.012280488284481325,0.10734644768921736,0.12950252620543873,0.057360626235583856,-0.023372369849643058
CCL26,-0.03688876276668223,-0.039863091827433396,0.005004050450560771,-0.02224453346318982,0.0037807174409961813,-0.019703671908120005,-0.0037663108736602923,-0.006756808733983889,,,-0.01777587715655112,0.04670425009544545,0.0025445935388292377,-0.02932508883372216,-0.060251716921589746,0.0010019824658239695,-0.004151297469866783
FBLN1,0.11168141671428301,0.02797465597285602,0.07002735197281755,-0.05359551543973349,0.06869167568460813,-0.024655583671366672,0.011523558391201633,-0.033661403509737654,0.015116438798675063,0.05920496022174971,0.042382327734696634,0.022056459430568314,-0.05338841955561533,-0.020624319301599827,0.005730465220834472,-0.027721241462537332,0.05447249871421736
SAA1,-0.02986769221649816,-0.0014172028970350615,,-0.008084158784260054,-0.043403657432787214,,0.025989907949025483,0.0017741531622216871,0.022668025916313873,-0.062491340456220464,,-0.020244882024745652,-0.05123118001610594,-0.09190905764299095,-0.17036553827115944,-0.03596644789143068,0.06856410803705297
MICB,-0.021833166315348887,0.04283244928241451,0.04526927477576376,0.016727201438924526,0.018041315001458422,0.03180836450721825,-0.05394702360951693,-0.03458249857704537,-0.0013097659486591313,-0.033921398609264075,-0.028414244997955303,0.03353627122785714,-0.01012497336841026,-0.02003310447672156,-0.025464847446365284,-0.033545690839323634,0.0030504520367920862
MMP13,,0.04323858300025047,,,,-0.0056367460375847615,,,,,-0.010727528209861439,,-0.03874233219589875,,,,
F13A1,-0.02614347845070489,0.04051493710808187,0.0517496658946022,-0.06756788326002737,-0.028645844504540146,-0.07298372775039422,0.047980499869306824,0.049093115532792254,0.01392071435095548,-0.05028608957055431,-0.007709111356492028,-0.03656273785037513,,-0.0791712290903985,-0.14332015845842822,-0.11644557273209057,-0.016099965823110934
CXCL11,-0.018280330999693714,0.02691661680374871,-0.01887535682438465,0.04237858888976051,-0.020956060580080413,0.03950762486936796,0.020216802966096053,-0.01137477400471716,-0.01133776702989818,-0.0295659109126104,0.012602845338422992,-0.03813505367088853,-0.02814703699814901,,,,-0.043441357886495266
COL5A2,-0.04296377409682396,0.0039998348084199446,0.031377642046371876,0.047083023401504366,-0.02513457412671162,-0.09322421863431875,0.005290737047350479,-0.04828866467118211,-0.004749084786533074,0.04157714794345172,-0.07090748724115548,0.104988967601861,-0.08960379417049048,0.07175304794027638,0.010401992408900619,-0.029353659896235226,0.021184535956286
EFNA5,-0.014138889385773635,-0.029817657849417818,0.02791414484889163,-0.02155996597252389,0.05230987920585135,0.06549078088045926,0.09432240415773578,0.05224462697940816,0.007142702791368053,0.06465837059353499,-0.02344694628929593,-0.05482234698300502,0.030792528345809894,0.055736735665570546,-0.022924418540526546,0.040438349442341814,-0.004264836701900104
AREG,-0.0234816065950504,0.005481150637628522,0.011234829299439756,-0.030858376575442895,-0.0543646135725932,,-0.025850961712499513,-0.01685370163118657,,-0.01858049149876145,,,,0.05587273895302746,0.08530263381139166,-0.012648034915389707,0.025881979579086677
EDIL3,0.1752294793853246,0.04203991827548533,0.014649096698919999,0.015288566432371448,0.1004795143702075,-0.028624494690488323,-0.026471508333317174,-0.0004161958377313257,-0.028803903899924918,-0.09081562969203079,0.037908470608678566,0.04043907225477452,-0.09662217988199624,-0.01882246330669692,0.002451144498769972,0.006261074178778541,0.050415162678290854
CD86,-0.001803381462590553,0.014726249011544764,-0.0670381438830883,0.011815469067408005,0.03054640973342735,-0.059596626453652574,-0.029226572288567444,-0.02657344767384533,-0.03667791377586607,-0.07096905061112192,0.01366717968709957,0.008622047164523144,-0.004590690230747336,0.010791258039135429,0.04741562082787402,-0.042984595458596876,0.04536673088566746
AHSG,,,,,0.03402705235436658,,,,,,,0.2063109310492779,,,0.02794752905979808,,
WNT9B,-0.03212707549103307,,,0.0034235422332056908,,,,-0.012860386301180075,0.01655853235176957,,,,,,,,
HRAS,0.0445016457922752,-0.049383359665694515,0.010634016685639963,0.04523437221350102,-0.04036900726751867,0.01166244455272652,0.05759161549050109,0.0320004972065329,-0.007484464399387799,0.12270889837379058,0.0445776595232031,-0.008166807196335805,0.011492112349994804,0.0351433147760406,-0.0831533840505304,0.05125407431430305,-0.013598275896247946
C1QTNF5,,,,,,,,,,,,0.1656641254636833,0.006750623665617152,0.08123744358140175,0.08131049354146751,0.018591411973687577,0.0825082508548275
RLN1,,-0.000559837784199053,,,,,-0.01843599093678358,,-0.03395692772694679,,,-0.03755004649234513,,0.03384176156533708,-0.02799162927756748,,
COL4A1,0.02867384187651147,-0.002301436477929248,0.011678823604318786,-0.0713546362508044,-0.026742245890483567,-0.11928090282524988,0.031021818235494766,-0.0745630982792628,0.01676248119584252,-0.07912562800986543,-0.041306337893577134,0.10369076502872786,-0.11656527078545732,0.012565389123001319,-0.017806322825615055,-0.050041339904029314,0.05954099280091639
CCL3,-0.00766531114396884,-0.013520917681090948,0.010167318355603756,0.06424876925779179,-0.04632651542894001,-0.0626712197299416,-0.02844096918457748,-0.012147014197473112,0.0347378420375115,-0.08875776564084381,-0.027648851456356933,-0.050059739312852264,0.06092481692097591,0.013730860634446016,0.01640303417482652,-0.06214093003595032,-0.022844053762641064
BGN,-0.04759869287582997,0.03702246823531023,-0.03082415998460999,-0.07651908886548266,-0.027530037348916295,-0.06116967356464832,-0.034644517530030526,0.013797181152290242,-0.005878322395648814,-0.08306839225087301,-0.061484760903640044,0.08480943681976616,-0.13347936764011917,-0.03341063908929327,-0.02330106591801347,-0.07993299642838339,0.024996463128330086
RETN,,0.028838843890794694,0.028268589884831236,-0.018808540074964613,-0.027527043196230033,,,,-0.011656447716380625,-0.009852233337484348,,0.01917581219312377,0.030213475414547095,0.04828163373933623,-0.01919135295684511,0.010327594086246372,-0.03776249669214004
S100A9,-0.04249417773256345,0.02764233749693697,-0.03610360816600463,-0.03792850402358717,-0.0472089535540611,-0.0789600220972013,-0.003912852184812955,-0.057331463880211646,-0.025472996767424993,-0.08488636301447806,-0.03163095752126622,-0.1065292767291461,0.025589892768941153,-0.07962970731654097,-0.12146770253331854,-0.04953123643537155,-0.02759835911163821
HCRT,0.06175390426611041,,-0.025343403672404747,-0.008165397254343523,0.005364666522208864,-0.02254817394132706,-0.037711470004588944,-0.0294023910843945,-0.008115262031201479,-0.003051748354398997,-0.02041915548879773,-0.01799959962031584,0.030853729010703795,0.05690451529461509,0.07407689130364355,-0.030682502995996043,0.07948710394109411
FADD,-0.023007067093120306,-0.0480147427838399,-0.010192609148481465,-0.02000784913421615,-0.029641332969554773,0.017110820572308692,-0.00522119310876514,0.0054120713704162975,-0.033612727161335086,0.13091155519904166,-0.06479373622979233,-0.023231731188100846,0.013414627468470802,-0.016760174402932666,0.02530120158397423,0.003434737118402539,0.04007915090541138
ACTR2,0.00919554302086182,-0.02346627869805954,-0.03034906620546582,-0.020814185835133205,0.02143809697446911,0.047654758515232515,-0.01289176542929203,-0.008986853254770801,0.011614954319086311,0.0015867235679519237,-0.044399109129439895,-0.01953481540628788,0.07374300158834829,-0.069672888114854,-0.09111982927210488,-0.005466867340783192,-0.02417459729797594
BMP2,-0.0456127675172385,0.01826519616237182,-0.02275140953198929,-0.016732936849354858,0.0039391986962433395,-0.08973614284179503,0.047454605735001223,0.0014163620768562687,0.03643246533971773,0.0034372792161448756,-0.02980546364807632,-0.018401995509947557,0.0020496382935631914,-0.0067856071383234325,0.029859016434838574,-0.039853973218664324,0.00335503925708482
PDYN,0.19658482806083455,0.062338800654378905,0.02554605702389398,-0.0042545430419638815,0.11149590168864305,0.19662479655985915,0.07223072627798399,0.08531479040257274,-0.030607186553853125,0.059913231395691144,0.03622018844100206,,,-0.03611625408173683,0.030511832190594158,0.03423762405406601,-0.018963929487939398
CD55,0.0554226216526284,-0.00970181358182631,-0.02285420928687621,0.030263196383683043,0.04586275600246652,0.04516304911306305,-0.00425077000683546,0.050052586551239286,0.010779468454624547,-0.016434453965784118,-0.036144597953225686,0.05951233249746707,-0.09513270184607817,-0.023308018464143824,-0.040187765568501836,-0.04357227497231736,-0.05847564308988761
OSTN,,,,0.02683991242014725,-0.017453833593117866,,0.024058513134332542,0.0010522861989736743,0.020469822220678655,,,,,,,,-0.004515640810071833
PDX1,,,,,,-0.061907999433525256,,-0.03147497741643928,,,,,,0.17333102703202638,0.07968651012247012,0.03405872068722669,
CD6,,0.009219553160863451,-0.027592160481073366,0.048529858801771734,-0.021954843949501177,0.0034950412682508455,0.10828859634007687,-0.03427106421873227,-0.02954995205338215,0.05314628351395191,-0.014174657188594066,0.07138450705178483,-0.058353406122563144,0.01871273383384153,,-0.04823298651413761,0.0070593160694105645
IL16,-0.017761002186186998,0.044383950579297685,-0.052318032386721613,0.0011060386854197595,-0.036528725820980185,-0.00045748340393353285,-0.03772783910349469,-0.009393311529876132,-0.04578560040873717,-0.02054420968459758,-0.024227627092078614,0.015020661616861747,-0.07229619504216234,0.026257786051394543,0.01951819219304281,-0.03229169198806114,0.002016035332167869
LAMA5,-0.02674574501513236,-0.021088401411334383,0.04122290615913212,0.004110768920257794,-0.043870035530574863,-0.0322062541782335,-0.019376601698749857,-0.021834295744736092,0.011440758046098119,0.034220588888134666,-0.0484157135800406,0.01809958163664943,-0.16095429983469756,-0.04442150426210656,-0.08685978729582129,-0.06971418524320872,0.03859911287224429
RGMB,0.047456627267516004,-0.00495456924454082,-0.045644176853903054,0.016674841867704796,-0.07058923182056899,-0.04582006743881417,0.024353585759371223,0.03589104473995054,0.03916490858583796,0.07170930531691862,0.05266688229480737,0.07618439473435394,-0.08209157077647486,0.0225914757821882,-0.04038949017729164,0.06018215486593996,0.03259005938414121
INSL5,,,,-0.014668278486560589,-0.01554179217220168,,0.04356797090066896,-0.029501379211870654,-0.012472519761193037,,,,0.015254985348478889,,,,
IL12A,0.04196503805151108,-0.028327662665705095,-0.02733599038705724,0.05616814489859418,-0.02502407963502329,0.026013730857176606,-0.05628637855045048,-0.022837107532838536,-0.027734516390934136,-0.029565927173441135,0.0169360930356819,-0.06751640273754078,-0.0049226298078408415,0.03196717238075046,0.05213749419265933,0.009554090037014202,-0.0361735514611359
S100A8,-0.03434106923746466,0.015906710562053235,-0.02152686846339559,-0.06883027556182228,-0.07753442607528324,-0.06645268176397703,0.02064362314712876,-0.06752547824157865,0.032722014029455,-0.12624252863420293,-0.0665871212602858,-0.04175978212343856,-0.043177699874602085,-0.04452986616662382,-0.0791582485954983,-0.025298840976980114,0.061452940512070654
TAC3,0.32897966770093345,0.056211942938574136,0.012289537464311677,0.004346325961012974,0.026877057681880014,0.1338125831168305,0.020895388997330643,-0.03866267158733774,-0.028594452283316207,0.11343568569021426,-0.007630585663346233,,,-0.026550185646321802,0.09866645886348586,0.03052691511588434,0.023987804908060645
TAC4,,0.054156744179581134,,0.06038016225416465,,-0.05461818294795548,0.03077225635832651,,,,,,0.037692240508277526,,,,
MFAP5,,-0.019812339291214797,0.062008810437680174,,,,,,-0.000963588897409666,-0.005337331710574932,,,0.022732066166289498,0.014563684702737388,0.04754328299448477,-0.01804275733294732,-0.008117351103521903
CXCL16,0.027330424176671766,-0.014105651633441331,-0.06547284879869154,0.006101205475758696,-0.04374194146457402,-0.056093824811506446,-0.0636335928718036,-0.08714703870759183,0.017152086735270883,-0.06776015675487383,-0.006559136983018382,-0.0020827839044228707,0.011125315052026838,0.050255433863266925,-0.00018519427713303152,-0.02117464825970683,-0.0480259898511613
AGRN,-0.02258154762236446,-0.03006971623594829,-0.0017548947402974597,-0.0022933780146815615,-0.0076930068664774484,-0.11978082907231113,-0.010033169195816902,-0.07339684270113302,0.03163126280328882,-0.02389242441349653,-0.023721853282263006,0.04686529323831048,-0.1280388407228052,0.0933067094291318,0.11401699855101073,-0.0342116868967409,0.08372156143425706
COL4A6,-0.038069645547769024,-0.025281871184694285,0.030590445145884947,0.007724822458342551,-0.02444593843546354,,0.07237338186821085,0.015843409148027645,-0.007284930493120263,,0.04609114457229884,0.024331762852938806,-0.09313024145707594,0.08369032862563695,0.1918312846230393,0.03244942180852747,0.0777362330720969
FST,-0.019166945411343336,0.021821319323657606,-0.03016858027535239,0.01010945394376671,0.012367826820193542,-0.044688837510044765,-0.012250207573627787,-0.014737899491670101,-0.023923841241541042,-0.01653087094796109,,-0.014766396197276243,-0.0232389583090446,0.03382785641293593,0.0558567849577655,-0.01970597591762554,0.0006593304457074696
MEGF10,0.10267271693416836,-0.01884753977266533,0.023998376643130512,0.05159060766652702,0.03559133906965868,-0.03228839300829531,0.022885822022601844,0.024149365890670176,-0.01242166250807028,0.02370430711307802,-0.033129727528410466,-0.06116856215836124,0.010269629824449114,0.05508595740250769,0.0951159982196663,0.02728147168470682,0.031221190643816815
C1QB,0.01596076578250999,0.015324892648862248,0.023417454633965547,-0.022563085346291128,-0.004099513428433928,-0.16059714225486824,-0.029667293159078772,-0.05247679375975813,-0.04100868089879316,-0.14947041643506662,-0.10679187293722424,0.06263818608491467,-0.007252834532826085,0.009730895786631373,0.06442775964980622,-0.024586099498645504,-0.012968830939308708
HLA-B,-0.0814671293657111,0.009790326335095792,0.0023786513684126496,-0.024797442528081727,-0.11043707610980903,-0.04898076520894194,-0.03985860080927695,-0.03251699621105929,-0.02189402700736405,-0.13025799198200091,-0.051280474550781927,0.09869170732488186,-0.1389521787926506,-0.05428627061220179,-0.130522021330065,-0.08841686982178276,-0.026824285133270127
PDGFA,0.001556945802530112,-0.004478251304162049,0.0186819304129523,0.024470155035631696,0.004472002316771227,-0.017189875377368644,0.05118477662402695,0.018582286343652436,-0.02861731837035039,0.027838194425186334,-0.05778058697280736,-0.011703917319754117,0.0349706872545692,-0.044141915068571964,-0.08491523212803512,0.006931813119460025,0.05588841245946616
LAMA3,0.0732634849962425,-0.012318750844257284,-0.02135001460165889,-0.019203863723075233,-0.0035349240423933302,0.04163243085630151,0.038868419914241455,-0.04090567909863039,-0.031206161585069506,0.006515438784036858,0.027769370032149507,,-0.007166465388956175,,0.026611668094130573,-0.019023300511374124,0.07457411771717459
DKK1,,0.034055275055348645,,,-0.04799580422463652,0.021072865834242005,-0.009148231111783745,-0.03832737145919462,-0.018716939204372687,-0.07299316866115105,,-0.050276350754948636,-0.0554691974931105,0.052541149495027875,-0.00313477123563573,-0.06900632875199166,-0.006016477466372085
INHBA,0.013437875464207825,0.020242454750863594,-0.014791016537768044,0.028708414333243937,0.06972149628093503,0.05706974914356368,0.00521901407556083,0.013393895695266044,-0.03835483991819074,-0.05744864131627492,-0.02270311929513463,0.013459338645634688,0.00578488365776127,0.006675380962876595,-0.009283534846702135,-0.00041248447813250946,0.01859005286937098
IL7,-0.0035810274575987333,0.03729563802121064,-0.02872045871107244,-0.025232690321216344,-0.030221439309174744,,0.0005265798359190669,-0.027707840555669157,-0.018934960667113965,-0.031648341441186015,0.010346223362294717,,0.015583953909197618,0.02637769621801941,0.04244465513272745,0.13534790291881613,-0.052082416310448854
FABP5,-0.07727655473875827,0.08096559622636054,-0.054866972510192194,0.01921049666819723,-0.0740675303218163,-0.15337576649443913,-0.01965553725598326,0.029577033095756645,0.0333449181832557,-0.018990655588704563,-0.057674620160763426,-0.023750074698075014,0.01753987962897953,0.029994215351698616,0.08387203177933161,0.11125729023320882,0.03482716450471732
CCL4,-0.0023400834903836492,-0.07221420701825743,0.0106217630124233,0.03835882839131954,-0.06108808859247601,-0.09198454107482285,-0.004883200095291312,-0.021336035771691412,-0.024125404687632617,-0.0977782759992001,-0.07053409920753827,0.029740682508921583,0.0750616785583755,0.038705653275613046,0.008367930036737142,-0.05634141468526311,0.012576126057497772
FBN1,0.10114656846979521,0.07196295829800571,-0.04399328039926559,0.002691491376193322,-0.027094048825214215,-0.09497854441336456,-0.03054560915627997,-0.05461934404174609,0.024654126670157702,-0.0007941412556644477,-0.054032411111766605,0.03649005878094661,-0.01520583755629869,0.014902274979131313,0.009314950175239273,-0.027894091600727106,0.06010717703289162
TCTN1,-0.07971495439272037,0.06210049765627668,-0.00787019102061737,0.04286726982504996,-0.016330822928766406,-0.04984431246750534,-0.040737895615341115,0.012193617245394854,-0.005549621264423491,-0.09177484118885552,0.014752607767321312,-0.025151462106720517,0.09933708061270034,0.02791670265355843,0.0048474392442511794,-0.022435809658693906,-0.039024189358987785
NCR3LG1,,,,,,,,,,,,,,-0.013698669972737446,-0.006929682540574146,0.017777429841353675,-0.0031663843670835623
BMP7,-0.08219927059254142,-0.022049455665914347,0.0058541135074622165,0.02222731309619642,0.02196726499507801,0.0044384434361123696,-0.04183278319883212,-0.009855123546726666,-0.03009940680685098,0.006510286864134477,-0.01746253051878102,-0.05248268210325329,0.010911596149051642,0.013169247470804482,-0.056430201706173154,-0.037182299618368095,-0.019367673503987104
NLGN2,0.07319846212547257,0.026143888253851777,0.03125687514641621,0.04281087326838463,0.049864361982246495,-0.0878427099708251,0.02424482195474584,-0.02221548320488834,-0.016254009069102657,0.028164155394055795,-0.014062850202602463,0.031718210333836004,0.008785140594914788,0.07303597501902896,0.11277210122251975,0.026525876807624946,-0.031214111496681372
