,MGH258,UKF248,UKF251,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GPHA2,,0.09392511032030627,,,,,,,,,,,,
ANG,0.027158908981172087,0.002901553477289288,0.003005112459308523,-0.010370561821728509,-0.010356184298097945,0.08394134899258983,0.08486085699364751,0.0870731357737516,0.01892248999060666,-0.04733683016159114,-0.029188623187548078,0.026889481544076704,0.04498863822324282,0.038829355872644016
FBLN2,0.01534002077308453,0.05435958217268967,0.0008557489209462856,-0.03775889648098193,-0.02221731209748368,-0.02442140901000707,0.14993294485460043,,0.018277263064305868,-0.003830425420366014,0.023567932309261425,-0.049448519047519776,0.018619946347732858,0.03780137664348857
VTN,,-0.035820597391319826,,-0.012550630175021404,0.005162870147901427,-0.035065949315258284,-0.035327397251311614,0.14243192340586283,,-0.018233308966104617,0.015230970397657546,,-0.017500308749400652,0.0328809574027775
VEGFA,0.009360393331965275,-0.03944690490738678,-0.03520101255651335,0.07911166523790787,-0.012813405136329519,0.09241916156414504,0.027508247866951836,0.06479388946242427,0.000991722447096018,-0.12531913281368748,-0.10101414574338562,0.007838990744727763,-0.023316288744477276,-0.06902568175389193
F10,,,-0.01582517381240415,-0.021825260735613274,-0.013892229316854073,0.0034875571452440976,,-0.03060387371072643,,,-0.023491961625641104,-0.021651248734579857,-0.02340738668856106,-0.030160874769078257
SERPINA1,0.00016174289252344655,0.05647271969663398,0.008932247167174032,0.03327793905221863,0.04245978115127322,0.08033021199675525,-0.036432808215100976,0.028512287946821462,0.020860877039032603,-0.08226370671483885,-0.009816861078483794,-0.01054597866198152,0.05699137015829137,0.0999493389553142
VWF,0.11333565250640976,0.04006281143047321,-0.028507144190244683,-0.0026557531897367878,0.013844159527679785,-0.0691148314604864,0.024566114884837908,0.013851191130566713,0.07447913704564335,0.0169601439293037,0.04140349977285705,-0.0006828446056950217,0.03819328116494631,-0.008494137695386442
GDNF,,-0.029675824496944215,,0.057274328814190485,,,,0.060793523294615875,-0.032901426263980425,0.03308774034896507,-0.04288492887520549,,-0.018925326551968727,
VASP,0.0780485531361203,0.00031978602062106,-0.03885681025943679,-0.015415776817610392,-0.008646481418834494,0.007427632044205609,0.018003524605308185,0.01248305385163242,0.023253369296049427,0.04478207508372842,-0.00794417291394297,-0.0147785438049461,0.010970639876477721,0.04039456250728334
ADAM15,0.007780020201231962,-0.0044195804932481274,0.0016775289189881128,0.010913018753537618,-0.018509685873046012,0.03372152000229267,-0.04402161460061758,0.0010895748065864745,0.01918325146692991,0.03234117913627714,-0.008559880196337692,0.0036385142206644965,0.02614023633682484,0.041397444869233295
WNT2,,-0.011635642766924045,,-0.020653232754175042,,,-0.04505251674722159,,,0.022837774844432238,-0.020089996421556643,,-0.016227971687208347,0.06754082871549684
CALCB,,,-0.020057978253745366,-0.01272140632242981,,,,,,-0.017316259981994424,0.099678258314989,,-0.021111268653363966,
OLFM2,-0.050673863191079825,-0.057309852942570016,0.02423103976508544,-0.007650517211705654,0.02014645274196117,-0.08325080527402531,-0.0038582546635642936,-0.05598214749552702,0.03428109679110312,-0.06952308597959453,0.05337789572201022,0.013438914978767202,-0.009264813636971656,0.013591631309151243
MFAP2,0.0829895778374435,0.03125904168029821,0.057036209110383256,0.021385302465825533,0.024599140377430693,0.006017207377907978,0.04111005680798781,0.033861078092692905,0.050393795256388305,0.014661007440320077,0.010473967509375138,0.0008457305622022915,0.06901890437685806,0.05162282473091673
HLA-C,0.12694373900356135,0.05353574941625818,-0.03233108172010655,0.017997162814940203,-0.011463332614619563,0.08475890985831372,-0.06437044823727803,0.058430084034707376,0.02344070554079275,0.0130304923298487,-0.02730339783644854,0.01975103241341976,0.052247892165986395,0.04310076241399805
THBS1,-0.040103540954093006,0.062000891970898704,-0.022714901588127393,-0.052345509280234986,-0.016638380522500433,0.058363449306734656,-0.025915043688793604,-0.049500699667486825,-0.057759296017604954,-0.04514555720622304,-0.03070166609673219,-0.016412281004656186,0.02996319473236509,0.004462558821978003
HSPA4,0.05861773925852344,0.004773739859994535,0.0060501813075741675,-0.03633159300573328,0.07060111612309185,-0.061605091522015605,0.06271775350377852,0.047457834224619896,-0.03420853413742804,-0.024766029586967383,0.005764584701659387,-0.03141844188798092,-0.028310469214764742,-0.03256284807381042
LMAN1,0.010141183658524868,0.003307799504649594,-0.017615356286182333,0.005151596738643911,-0.035182492042707944,0.018382336592173303,0.028547087249892217,0.03012217146016299,0.014821423886437897,-0.009088012853807807,-0.048718548217608855,0.03662631521656462,-0.016065208413118225,-0.0006622610053875376
LYPD3,,-0.00464502224049947,-0.012779960758918943,-0.01577360343261591,-0.017738825226101148,-0.027011931520256962,-0.045052567161244464,-0.04274362219129654,0.029733635228747012,0.03149227022552102,-0.012714068894658153,,-0.02152536662856031,-0.011648842216925193
APOE,0.06725401914328287,0.04619793104191806,-0.049068979333462465,0.07810500166098332,0.018208431095877206,0.02654539038643351,-0.01795187735673272,-0.04682032517921503,0.13506392291150526,-0.0775007411719433,0.042476298478813346,0.023308764129964302,-0.016141434471105606,0.05995434535621533
SOSTDC1,-0.01847589145883522,0.023078849381850793,,-0.037922747170461214,0.004829170393763036,,,,,-0.006071887493238956,0.013341096783631223,,-0.03651265479840749,-0.013567886286265098
ANXA1,-0.023055542668565538,-0.01988997970510862,-0.011520747033236753,0.04629281612539669,-0.001528217979168507,0.021657914325920777,0.05754131918121231,0.13011855861238278,0.05839121994411853,-0.05840743121388325,-0.009238061552877125,-0.09080115593170753,-0.027782453195336135,0.06642771925859037
WNT2B,0.057143899836969686,-0.00507281497068589,-0.018001051404029744,0.013602794223011491,0.00023543039546384506,0.14113503286759746,-0.04994188595660308,-0.023521493169081416,-0.05423673093396835,-0.0026077997695635527,-0.026243020639620206,-0.014281574435296002,-0.03881931142486307,-0.01630786966755226
AMH,,0.05744318330988481,-0.01716059409487007,-0.02284612987023782,-0.018262963987542884,,,-0.0753204421276064,0.03478903160006146,-0.05795880202395676,-0.044136596788692015,-0.02016014825633366,-0.04100988419449978,-0.05043990129882759
GDF10,,-0.021931707804019016,-0.014377664896764245,-0.026335608250215806,-0.00035537902665991854,-0.031209406947906606,0.060393880510195105,-0.029573220880009903,,-0.024596838586717323,-0.03012561698088452,0.0549640930030824,-0.029249576045284643,0.029941489902735482
EFNB3,-0.04252970167799208,-0.019949788855526868,0.009706952757826938,-0.0034026921948581298,-0.016698538114159795,0.043217368920025784,-0.019612347262622343,0.03673698524360565,0.07386415791259708,-0.02881296238542807,0.08708094551041799,0.022796188292230266,0.028426224235295897,0.036030817388254345
LTB,-0.009871636648891204,-0.0373487290012054,-0.020975361649247144,-0.01305660912447633,0.06680469635947521,0.026999718280084982,-0.06332814882463486,-0.002697211209852668,0.02934332311637992,0.05984590701279769,0.05366771116323906,-0.04856953513826111,-0.02884549743126972,0.04425266357998279
ANGPT2,0.11664688866766712,0.07406734054051833,-0.010557865970553689,-0.006667751058817189,-0.0018985676688038394,-0.034297945965097436,-0.007296491275593566,0.09466359385419966,0.10662418240384329,0.021545227692760956,0.01501935928257942,0.012560933049840496,0.049617294254655546,0.0063226688141524495
NRTN,,,,,,,,,-0.033698632661032464,,,0.05239357776345478,0.018291121637809313,
ADAM17,0.018751690748654716,-0.022364750267269227,0.07109103686786689,0.04254905618804535,-0.005887582467568272,0.04084856570831455,0.03529675420085569,0.06740709585749284,-0.02527629255206903,-0.0007999667409907695,-0.015056932233062441,0.05966760021730316,0.06073298499472583,0.007078003211117146
LRPAP1,0.020202329208431784,0.01746713552148265,0.013568510151253448,-0.028202512820808167,-0.06102304583269284,0.11201627533850501,-0.0353820591675371,-0.055021007388478455,0.03431464611242111,-0.05420895366695696,0.046830366358053994,-0.018451339630453516,0.021320018100308067,-0.01409410531369255
NID1,-0.013979668341525229,0.01588079989159726,0.011924898449188776,0.0003811536692356009,0.015240954681473321,0.005803187678075049,-0.02128778766899933,0.06119763717843199,0.07678278712193831,0.020060762626541235,0.03432297122799088,-0.0018280427825242895,0.0264380961052343,-0.002941717584522897
MST1,0.030050044413117157,0.04525468018613741,-0.005486940451278807,-0.03509490159761298,-0.008226733613809555,0.043851677536740755,-0.10097118981322535,0.05040041437979956,0.024370047458056748,-0.04241005003886012,-0.028090397690640142,-0.00425039552055217,0.03323975032881295,0.014737158572015917
IL13,,,,,,,-0.0047776913352654245,,,,,,,
DCN,0.09903558450475107,0.005401351806408933,-0.01982330255750413,-0.006056254798764676,-0.03982324660474966,-0.023167819156445595,-0.04043032593679788,-0.006660691724185612,0.027272191457017203,0.05571181225396905,0.024607516915746874,-0.034711562276468745,0.01938986671707869,0.043721150825989284
IGFL2,,,,,-0.015019486261436591,,,,,,-0.019381568418418708,,,0.067063534438594
COL7A1,-0.029827495597358266,-0.016628235868234788,-0.029359217880632046,0.04128717188617595,-0.02970937533275537,0.07132176106152807,0.008426773786932434,0.0130540412104928,0.06235285398017973,-0.01935814229499142,-0.008918389865121494,0.032008494409099794,0.05789512493971976,0.043650227597264835
CALR,0.026906515078686945,0.020751958793229556,-0.014712816809472805,0.020956996357949884,-0.023967144971249993,0.05566275344634704,-0.0346198774152278,-0.006845244456672778,-0.0018296289341307257,-0.03758491393603396,-0.05708480304966236,0.05329263679370201,0.032274076477662124,0.024967790618958655
PIGA,0.01644933152959391,0.011072802000318726,-0.0009867093800095784,-0.039356472906387545,0.07664331745598685,0.08945751619089698,0.006853766189365592,0.03889856032116368,-0.004805916641781472,-0.0603752844970041,0.03857823949048381,-0.0628947320609898,-0.03841800313897036,-0.007990873452189084
CD200,-0.04861700766580662,0.02437079935248058,0.012191773213240407,-0.05392119263841701,-0.07360620703759692,0.046666648464325174,-0.044393128022630866,0.0397678484987821,0.03828493372338796,-0.0038951267114042407,0.0949255588239006,0.007564105355907528,0.013391692013138012,0.03675028221967959
GRP,,-0.025336731802144356,-0.012203964122937332,-0.01698100935917284,-0.023319569839840078,0.04375982926143352,,,,,-0.01827203609456338,-0.027844421697068262,0.18429703867923258,-0.020270705418937617
CDH1,-0.06811546261239866,0.030152350420317317,0.027976063457963732,-0.019649805974479382,0.014095420552051544,0.02014355822829143,0.016845760112481078,0.02551701605672067,0.0549876824585881,-0.027179652814647435,0.022081306153058963,-0.013311659063421853,-0.012656351937789582,-0.03437304032864086
LPL,0.011074470290322394,-0.02523664858229988,-0.01595420183123256,0.028213537724971406,0.05042718477265376,0.15609844073736753,-0.051481270257068744,-0.06783751137402133,0.06967501196759264,0.02845790747404946,0.05777330194588673,0.062231851688952296,0.007564167006238552,-0.04061407044350323
SEMA5A,-0.01877560890572884,0.014792607850600364,0.043420252250559996,0.03236399932876959,0.024958112922263145,0.07811607147953974,-0.04521651698824051,-0.01119496723603389,0.07070530072534154,0.06156161623133819,0.06258609897042122,0.03889854916866901,0.06687932306836633,-0.011652149450136545
SEMA7A,0.016733589726903846,-0.0010172224606112188,-0.04979512264673115,-0.02666610947092112,0.014187144555987413,0.048705335072633874,-0.026394230716347895,0.11542835722574421,-0.004433241911384698,-0.0407892545627172,-0.000236167568256366,-0.06997160067110902,0.02049854745079716,0.03268811321514911
SEMA4G,-0.01630996017564798,0.05696620036394887,0.09386994541025555,-0.03226340680182204,0.0005100563074850247,-0.01987449635581918,0.04646261810468779,0.06514643933795403,0.06256350198312405,0.07842937461908732,0.06927989897496034,0.04480269216199675,0.05132505758399122,0.0770709522543896
SEMA3B,-0.0441242286989789,0.03963998629205489,0.00401187585847752,0.07091479151595705,-0.020138503760007483,0.019812937993963203,0.049200628361572775,-0.06039596391716684,0.06947119009517552,-0.03744147910118828,-0.04570803028502889,-0.05313030481590668,-0.04285070332165209,0.05904156954781059
RPH3A,0.08864305902636001,-0.014054302808369947,-0.0017258631920189194,-0.02181746621070103,0.010529104498201582,0.018412469779096944,0.01685588489281649,,-0.0647748865692895,-0.05506883293552371,-0.034406135262212555,-0.009437314165632682,0.0022227265282546266,0.021921930700362666
JAG2,0.1364313601503728,0.040393256308051705,0.017637565812978217,-0.010794005545567606,-0.02120202796734427,0.06585138085229424,-0.0841236593064512,0.026237803072773402,0.023889292118673005,-0.057108002240279995,0.018298734606205264,0.04542316298597066,0.03419439758649084,0.04445325024221446
CGN,0.03521630254828432,-0.03298704316815044,-0.016615998748336934,-0.020653239243224566,-0.015415746750733006,0.15818591056173908,-0.008457284710527277,0.013603422891969233,0.06043376201885214,-0.06709065676644745,0.02145591367225183,-0.005256631820111434,0.00038134264627705727,0.0867632576851806
GDF15,0.04559671075890258,0.01736248838755463,-0.019102751716850996,0.06774224562315845,0.012885985322874457,0.062107483965785526,-0.04268754725779284,0.10748875526553138,0.12510769940710187,-0.09745242741512856,-0.05673704153987357,0.06477578362398313,0.00016038490375342427,0.047558946298056924
SEMA4F,0.0031699688461682527,0.03990782632751115,0.009439617487291073,-0.006608150418274724,-0.01998560472318059,0.06869432809125631,-0.06192877106460597,-0.06781845089222241,0.029838257690801204,-0.01753188023172457,0.003683517233404404,-0.06903816630584753,0.02916440132702473,0.014759912270037936
NXPH1,-0.02374067878043878,-0.004493210448715764,0.040351549197874884,0.05147873363034872,0.002495910288018623,0.10010698420481583,0.06210880261908118,0.0340761086194672,0.008076457161884605,0.04399772553498912,0.06029238311859209,0.026800643564058778,-0.004584994091418586,-0.014975560098664615
ARF1,0.06504534748282509,0.053679651138885696,0.008974595895408223,-0.03513697467742261,0.03516491901969352,0.08557431988348826,-0.12169595252629668,0.06080961071773906,0.02727571857865958,-0.00402627037663341,0.027164557275066715,-0.044758986592581436,0.02906131581449034,0.009052297988537105
DSC3,,-0.015983084392439492,,,,,,,,,,,,-0.017083530949262175
EBI3,0.027039018036264365,0.042513880768158534,0.007367483787525385,-0.03133329679096789,0.04303600545694369,0.011794809275582685,-0.019190906268014223,-0.029147861593456025,0.07966948476587485,0.03213080497668437,0.03033583540909207,-0.029120594193963213,-0.02953026864020278,0.0961079425056019
TIMP1,-0.027908902932743722,0.002806736245416961,0.03161901585814082,-0.018771947769661467,0.016329685248847092,0.08158593669277919,0.027615617633152508,0.07022865033961806,0.01112341489880702,-0.092875352541195,-0.0836735766932297,0.0524445830032925,0.007772623592059174,0.001936658065731522
SEMA3C,-0.05338663552784128,0.04637500286198897,-0.045238280924897775,-0.036278896812699725,-0.036232735958713215,0.06624903942037194,-0.055967584983125415,0.0860566267618367,0.04400350444932785,-0.026619206798967256,0.010600176807413264,0.02232679369007277,-0.0009005476514637212,0.09268234137054836
GNRH2,,,,,,,,,,,,,,-0.018512334068286476
GAS6,-0.03779206352113701,-0.002276470057386904,0.010504704721306185,0.047446464671966525,-0.018703574098834663,0.0984603427618562,-0.0014764069811633522,0.025048561797206617,0.006764813452821697,-0.0322174817156175,0.012281891088642527,-0.02680866235288908,0.03866800504000821,0.054564895091763405
MEPE,,-0.01605385289527527,,-0.0207256635931793,0.0004982708230049593,0.032814754675902384,,,,0.11473241098071053,0.035220061521198345,,-0.00228671889394793,-0.023606738204732247
SERPINE1,0.00023867203454645795,0.022516996881102837,-0.017976146150247018,0.011960916429943602,0.017475023961512147,0.14733628127093848,-0.07318543919541534,0.04600747588351128,0.057298562080811695,-0.12112026335471497,-0.08432395757535464,0.04066359331598868,-0.01942820496595214,-0.039317045355628515
RSPO2,0.07705965851754605,-0.025393362670191058,-0.01910274928376188,0.01108345268733746,-0.011800144722137425,,,,,-0.02230529727350513,-0.026232706736856785,0.0727008611851986,-0.027438633566478018,0.04998182558319644
SHBG,-0.021930698656640102,-0.02070281881484734,-0.0007885131033386438,-0.014016872128612691,0.04979083786181483,0.11464784589562899,-0.0347524886804012,-0.06067886814172741,0.01865354651739747,-0.023901084683305884,0.018783658533458467,-0.03368749295568934,0.13393200715642123,0.10950631513662457
LGALS3BP,0.06545733312698868,0.06546632163986654,-0.004520381608050384,0.03218659711966901,0.017375191081114075,0.06402661353917669,0.023840065568083702,-0.01520405251926342,0.04882905473722661,-0.06669586508932307,-0.02060798692407818,-0.03628429122662443,-0.07561612970635812,0.02008638922726383
LAMB1,0.016563928733839023,0.008787461381569805,-0.001523162098334327,0.062027614846285765,-0.006702536956107184,-0.054808303097893626,-0.009955919515150319,0.08404657653667878,0.06532239460541388,-0.015074619102560258,-0.0365296903626325,-0.03684768466087283,0.0290778071101294,0.0007019682529393304
SPTBN2,-0.040640482776070366,0.02438192916948993,0.024922117167940763,-0.041863162255851745,-0.0569717252744535,0.06746901423761535,-0.04663222420178288,-0.0718482875024691,-0.042896247706375366,-0.058024704634882164,0.04016519384995108,-0.03567676278271128,0.02850152605145829,-0.03897916536427952
COL1A2,0.001821420162998087,0.03069628733504462,0.02816945513353708,0.08353351786035812,-0.019682734804193382,0.018024923603582155,-0.04873544890938627,0.047538744183305684,-0.023627160381672226,0.090384268709992,0.003194544415368828,0.006124938863338649,0.027830221877675004,0.005372592080701072
DEFB1,,,-0.010802296650251104,,-0.01338147770535453,,,,,,,,,0.011869514989771438
CEACAM16,,,,,,,-0.017279629462127948,,,,,,,
SCT,,,,,-0.012299227034063305,,,,,,,,,
WNT11,,-0.02290895062820322,,,,,,,,-3.027739157657452e-05,0.10222497489840351,,-0.0001723327523609845,0.015424135027917023
LGALS1,-0.08329481173768774,-0.017236348528912145,0.015286474251002487,-0.001211710779200759,0.003945647754350435,0.06774675885905479,0.04461800028297076,0.16512250004116813,0.06977354124292143,-0.09730816788525701,-0.10885647194235915,-0.018795700795973945,-0.013030928401921247,0.015891885141721584
BCAN,0.09084501991521311,0.01136868747592766,-0.022250356907105133,0.050205089644335406,-0.0409975574505239,-0.14079250487676243,-0.07336761875093342,-0.09356127051176985,0.10467640864852099,0.0835392081566674,0.10214122902785817,0.02245634338263844,0.018424469997872502,-0.010037077613794286
ANOS1,-0.003301918988229559,-0.029291319650402797,0.029964508461656374,0.05707513288363817,-0.019358330704463893,-0.00873834192132604,-0.05635677842661169,-0.09807065908379958,0.04575088124597271,0.07176754281648041,0.012835694771221116,-0.03444618049826115,0.01871441113438182,0.01997337260706467
EDA,-0.027481262443884703,-0.016771561130349576,0.036695417156685485,-0.024023018141945615,-0.019271677915840432,-0.025318560242667862,-0.0486653533418319,0.01341028861356342,0.008389878177473538,-0.03250822468930921,-0.0029284393645474032,-0.03701007462041475,-0.027099594975743813,0.0036933396619983037
FGF22,,-0.023849225472563348,-0.014874595120777243,0.1257820574758481,,,,,0.0307274444452852,-0.0069868378169828564,-0.018461213861739115,-0.027261641838229683,-0.020261466371638257,0.030790250153563098
SHANK1,-0.023266407293653008,-0.02290894915747691,0.09460433924009262,-0.011095213064259075,-0.002551069501219028,,,,-0.007902559033143514,0.06531430797687908,-0.023491959159059904,,0.01754994157393975,0.013201163850610442
NPVF,,,,,,,,,,-0.01805331981606755,-0.01668742531400183,,,
RAET1G,,,,,,,,,,,,,,-0.02130131847548221
TGFB1,0.057023607046825305,0.007883292362389686,0.036301220884440245,,-0.01967435537935197,-0.05192615138403175,-0.013851280505555532,0.07502128584770708,0.03505248967195313,-0.07831648440513962,0.02234335680978701,0.06270045734239689,0.05601520855888392,0.03616516213396489
MSTN,0.11752350565457084,-0.027625054593840345,0.02925824087653386,0.029122513297590625,0.022480788387484366,0.001278154177858752,0.04550389963202458,-0.020756053129554503,0.02710842782219589,0.06563775916502596,-0.034319048661326006,0.06499012826057277,-0.020476754997342406,-0.020568089324501534
WNT4,,-0.015435999770183745,-0.01412313689656682,-0.022645055800067548,-0.0188992175139431,-0.011539908609563174,,,-0.03369862546574079,-0.025386267218246224,0.045304917561773565,0.060159749865926926,0.0019004727252144777,-0.016818626810381154
TNFSF4,0.10841364914310665,-0.025773682626268942,0.05555667922111018,-0.013544733979226472,0.001332513404930285,0.07521537128632205,0.017859199479358025,-0.016004239520628592,-0.053158692846543155,0.012036526898225092,0.05789808656134469,-0.030258318288106784,0.05790812539610252,0.05411068175763367
NTN1,-0.05622581548929313,0.008026205789084643,-0.0034248039629263954,0.02763728421371315,0.019527062490196048,0.07910940203020804,0.01222063066216063,0.00907933148352389,0.0069842185822529745,-0.02711052927318516,0.06365162710439609,0.05030952708710137,-0.041271703138630884,0.032146833758116916
CXCL12,-0.05281467889258581,0.06958390735109285,-0.013802712419043888,-0.035695304302693326,-0.019281260740594927,-0.030453757212717255,-0.016807361665698854,0.0508744270498014,0.055940053254643504,0.05903480792092788,0.009738067107853358,0.0233945312013576,0.037818961144303026,0.048266781537048914
GNRH1,-0.03000147272323497,-0.0446849580930164,0.014621280422858839,-0.011286925573103849,-0.028525744411925586,-0.000845769753174435,0.009044858671585157,-0.05619008924685104,-0.043522231033251126,-0.038194084018126434,-0.015569192980810104,-0.019901657504629678,-0.019039800637238286,-0.044030837719670826
FGF8,,,,-0.015773600477435954,,,,,,0.0038099207261367376,0.2094433472020778,,-0.02434916117324999,
RIMS1,-0.024946561546681158,0.053127678243659236,0.004152662359813143,-0.021615241864096323,-0.021007959067566903,-0.03722821842236608,,0.016789985782650143,0.064100557090494,0.016550868712132273,0.02915864603967503,-0.03601212811305539,0.019176116684508568,0.15206335572004828
FGF14,0.12266840966516959,-0.03322139017287904,0.042751578421815796,-0.054142889914090574,0.025445995589129782,0.11987510834858096,-0.009558639343483397,-0.03257676305279015,-0.018855172196734576,0.08887261074920966,0.04213870959517919,0.01103602822616454,0.08413774109859518,0.04265262239942872
IGF1,-0.04286984452869737,0.01813302033590803,0.005231687093507983,-0.028114579594818945,-0.023070503303731147,0.043333250654056084,-0.04039684312323427,0.07100060041107441,-0.015012688746578347,0.024145649342328716,-0.004676778956366783,-0.0012089567757957566,0.06806803418937707,0.0576040828995386
TNFSF10,0.004937815629032455,-0.006489803690872898,-0.006032355379373012,-0.03785366385007957,0.008311880269003607,-0.004186202915379842,-0.0717956378082578,0.011033654736449959,0.13552940179116293,0.10007931067313468,0.03918477148825819,0.02310785414595613,0.04063058401058257,0.059599358725765196
GDF5,-0.019520831122338277,0.03510314977991351,,-0.013056614195398221,,,,,-0.03290140789004034,-0.035894528925171254,0.013364565327491178,-0.024677623583661087,-0.031744901090777,-0.04014086452470759
CHAD,,,,-0.022340602827547663,,,,,,0.06293839294647659,0.1311214433237955,-0.022127798600099075,-0.01881023968062343,
RGMA,-0.025567976603350098,-0.020081737659519743,-0.006427533827587446,0.056011483346598306,-0.030637247727116016,-0.0033244978569706173,0.04262488195110103,-0.020692045806150493,0.003985016197829228,-0.00048503996937114037,0.013267140228077696,0.06575203523128842,-0.07603176076526943,-0.006303619342936833
WNT16,-0.022208189627251303,-0.04931738052088883,-0.01096647658212209,-0.0152089328909012,-0.02115681309886412,,,,,,,-0.018279918022207704,-0.012034279108552157,0.04895343702196523
CX3CL1,0.05458601517645483,0.06125088300142041,-0.0058320848109606645,0.035280152941187054,0.011026845286729986,0.06652064266845724,-0.040618452340703964,-0.002399203040778079,0.12997220624380834,-0.03073505340334381,0.07216014570523352,-0.0013919807284688477,-0.0064414902134830995,-0.03375777411099342
FGF1,-0.025328397685887318,-0.02052074172105333,-0.044005428199192634,-0.0261335169553903,0.0077911004595679545,0.03153037019893087,-0.057132492367594226,-0.04726621468992602,-0.05667269988214527,0.06964421080933896,0.015346729077481561,-0.0439797768315293,-0.010790684956697045,0.044093504102854224
ALOX5AP,-0.005355008163105088,0.04811466105419605,0.003942443223788062,-0.029636228583796154,-0.02134187876451412,0.1277077171889456,0.04958383902607445,0.005927546874427757,-0.04637056503707814,0.002636281692508093,-0.07709598254644301,-0.05336682699268275,0.046891826042522164,0.06479914586119542
IL1RN,0.09202000348157656,0.00973972644751961,-0.023625755987906154,-0.015493631915899338,0.0017951837343106647,,-0.005795763442553725,0.074838264086256,-0.0450853461500254,-0.04115435427324237,-0.04163980036979308,,0.010214046887504533,0.03685961221362211
PCSK9,,,,,,,,,,-0.01574722510470249,0.02971452839426113,,0.019470393446475085,
NPW,,,,-0.01604907758746708,-0.017062691040718538,-0.04781710169776956,0.13324809118972672,-0.012308888525875762,-0.049536494490533205,-0.01641146830627951,-0.019629051231504623,0.0036740701436563067,0.08965126985663473,0.11871233323909859
CXCL9,0.03314707982844455,0.010353940719325095,-0.017374117873173653,,-0.03319620250217167,0.023522799498875712,,0.0238151811193322,0.04158015521826942,,,-0.023947853804896863,,0.07575467535262755
ANGPTL4,-0.0033004836041546533,-0.0014032645128878613,0.0036534418240346256,-0.011122526449970815,-0.0017778648255787743,-0.03438434278274735,0.12458238164046463,0.11277742129784629,0.01738982307283026,-0.10442505809210419,-0.0802649479663176,-0.023672864964323363,-0.009613455012556416,0.027960753203804804
UCN2,,,,,-0.01927167910437751,,-0.011612229592072781,,,-0.027228625365995747,-0.004873898352723029,,-0.013199638916986983,
OBP2A,,,,,,0.006942873460047338,-0.06900042285436146,,,,,,,-0.019189270755084527
COL4A3,,-0.009091322551356395,-0.013869686454866005,,-0.013540638814294839,,,,,,-0.01400105451802282,-0.03433976505448162,-0.01846119223318691,-0.031040643848109922
NRG3,-0.00027460909959511795,-0.016134265631678784,0.0025797047008696513,0.02985477101620263,-0.00574721988529468,-0.06894225150253612,,-0.02957323960711206,-0.051510687427875596,0.01263726923787714,-0.03338476123881314,-0.07336897282458554,-0.033747078553622425,0.09952380148355543
IL23A,,-0.02528702965300135,0.16274865937939453,,,-0.04134631909481196,-0.04363731796672833,-0.04891638032498893,,-0.01574721961141044,0.013675325325412635,,,-0.027701243642043582
COLQ,-0.03169692120554947,0.014155924099090304,0.02007595178396783,0.01761585372320755,-0.011312263160413637,0.09246441361999105,5.2317977351438964e-05,0.05747945273007885,0.0010899522889275723,0.0825744170693411,0.04810024483233728,0.03142422255461892,0.0037192582710015814,0.05976798381546222
SCGB1A1,,,-0.011128338539056174,,,,,,,,0.05044170755822282,,0.014147843434370207,
TNFSF12,0.02912277510557226,0.013323972526210258,0.03949337200553211,-0.05431406751249791,-0.005828871057125893,-0.027530882039607015,0.01011276768152052,-0.04158594504320359,-0.012813646462522277,0.07109046212863786,0.02453605241442504,-0.026523967764659873,0.024360492285146047,0.06982780637712539
DKK2,,-0.026486953477668895,-0.013058953796578197,-0.02213568545383274,-0.019758276382542586,,,,-0.02862105877346369,-0.01858849945107132,,,0.14884782267509822,-0.0328433711405672
FYN,-0.04977484817254975,0.0256513805436017,-0.00795540136061438,0.06598107619945962,-0.035862953254819946,0.07463197464956049,0.019354362484722512,0.03357084356896423,0.060319153581025256,0.05246588110707021,0.08828042141512198,0.055809442516837664,-0.016074108173007286,0.030444270062049153
ACE,0.07336899462861064,0.023593185370597486,-0.013657272266089357,-0.01804798095287856,-0.025024592874400002,-0.04695765027829394,0.012556636473923653,0.06346659642634546,0.10109082234746909,0.08586597645880929,0.07213584069229136,0.03647680778608623,0.049865224870905854,0.040780224838611316
IL18,-0.10695825974128524,0.10082171096997798,0.028355114580771962,-0.044054810317491665,0.06107768910325086,0.06633646526963502,-0.011927299575851449,-0.04121740197488558,0.011995081196685601,0.020747856410242488,0.09308744620842765,-0.0265602506324859,0.03964177235480116,0.11151292565962934
PPBP,,,,,,,,,,-0.019280956027552268,-0.0015110600225743485,-0.023504729893702263,,
CCL27,-0.01977402104556843,-0.01677156124302534,,,-0.006307881294300755,-0.005010421991494698,0.08128562712734375,0.01437458560272055,-0.051510702910291875,0.01151972774067144,0.00985520399619099,0.053481791560280434,-0.006557822320992127,0.03924337658881077
SERPING1,-0.014722932663776235,0.02149563407625678,-0.06489154863862676,-0.006047492546227497,-0.025775716834562028,0.023122167130637732,-0.0015379105143257183,0.0023082086368257215,0.02543560144108726,-0.024431969517199125,-0.021803611162153284,0.02432145358117625,-0.026969015467027978,0.0524912088442872
